sl_100_86400_20310708 Coordinates.csv
2031/07/08 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:17 2024,
Start: 2031/07/08 07:47:00.00, Stop: 2031/07/09 07:47:00.00,
TIME_UNITS,STARLINK-31389 - X-Coordinate,STARLINK-2077 - X-Coordinate,STARLINK-2723 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-30524 - X-Coordinate,STARLINK-3520 - X-Coordinate,STARLINK-6089 - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-4557 - X-Coordinate,STARLINK-1341 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-4076 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-6372 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-4377 - X-Coordinate,STARLINK-31942 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-5184 - X-Coordinate,STARLINK-32076 - X-Coordinate,STARLINK-32092 - X-Coordinate,STARLINK-2567 - X-Coordinate,STARLINK-3100 - X-Coordinate,STARLINK-4600 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-31341 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-30816 - X-Coordinate,STARLINK-30915 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-4347 - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-4740 - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-4153 - X-Coordinate,STARLINK-31810 - X-Coordinate,STARLINK-32244 - X-Coordinate,STARLINK-32093 - X-Coordinate,STARLINK-11089 [DTC] - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-3857 - X-Coordinate,STARLINK-1206 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-4682 - X-Coordinate,STARLINK-5011 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-3883 - X-Coordinate,STARLINK-31631 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-5803 - X-Coordinate,STARLINK-6062 - X-Coordinate,STARLINK-4424 - X-Coordinate,STARLINK-4796 - X-Coordinate,STARLINK-1221 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-31608 - X-Coordinate,STARLINK-31755 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-5668 - X-Coordinate,STARLINK-5407 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-4746 - X-Coordinate,STARLINK-5999 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-4041 - X-Coordinate,STARLINK-5640 - X-Coordinate,STARLINK-31400 - X-Coordinate,STARLINK-3264 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-32187 - X-Coordinate,STARLINK-4445 - X-Coordinate,STARLINK-4094 - X-Coordinate,STARLINK-31820 - X-Coordinate,STARLINK-30965 - X-Coordinate,STARLINK-5896 - X-Coordinate,STARLINK-2514 - X-Coordinate,STARLINK-2150 - X-Coordinate,STARLINK-3864 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-4137 - X-Coordinate,STARLINK-5968 - X-Coordinate,STARLINK-6028 - X-Coordinate,STARLINK-1801 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-1488 - X-Coordinate,STARLINK-5926 - X-Coordinate,STARLINK-31332 - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31389 - Y-Coordinate,STARLINK-2077 - Y-Coordinate,STARLINK-2723 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-30524 - Y-Coordinate,STARLINK-3520 - Y-Coordinate,STARLINK-6089 - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-4557 - Y-Coordinate,STARLINK-1341 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-4076 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-6372 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-4377 - Y-Coordinate,STARLINK-31942 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-5184 - Y-Coordinate,STARLINK-32076 - Y-Coordinate,STARLINK-32092 - Y-Coordinate,STARLINK-2567 - Y-Coordinate,STARLINK-3100 - Y-Coordinate,STARLINK-4600 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-31341 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-30816 - Y-Coordinate,STARLINK-30915 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-4347 - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-4740 - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-4153 - Y-Coordinate,STARLINK-31810 - Y-Coordinate,STARLINK-32244 - Y-Coordinate,STARLINK-32093 - Y-Coordinate,STARLINK-11089 [DTC] - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-3857 - Y-Coordinate,STARLINK-1206 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-4682 - Y-Coordinate,STARLINK-5011 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-3883 - Y-Coordinate,STARLINK-31631 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-5803 - Y-Coordinate,STARLINK-6062 - Y-Coordinate,STARLINK-4424 - Y-Coordinate,STARLINK-4796 - Y-Coordinate,STARLINK-1221 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-31608 - Y-Coordinate,STARLINK-31755 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-5668 - Y-Coordinate,STARLINK-5407 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-4746 - Y-Coordinate,STARLINK-5999 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-4041 - Y-Coordinate,STARLINK-5640 - Y-Coordinate,STARLINK-31400 - Y-Coordinate,STARLINK-3264 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-32187 - Y-Coordinate,STARLINK-4445 - Y-Coordinate,STARLINK-4094 - Y-Coordinate,STARLINK-31820 - Y-Coordinate,STARLINK-30965 - Y-Coordinate,STARLINK-5896 - Y-Coordinate,STARLINK-2514 - Y-Coordinate,STARLINK-2150 - Y-Coordinate,STARLINK-3864 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-5968 - Y-Coordinate,STARLINK-6028 - Y-Coordinate,STARLINK-1801 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-1488 - Y-Coordinate,STARLINK-5926 - Y-Coordinate,STARLINK-31332 - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31389 - Z-Coordinate,STARLINK-2077 - Z-Coordinate,STARLINK-2723 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-30524 - Z-Coordinate,STARLINK-3520 - Z-Coordinate,STARLINK-6089 - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-4557 - Z-Coordinate,STARLINK-1341 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-4076 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-6372 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-4377 - Z-Coordinate,STARLINK-31942 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-5184 - Z-Coordinate,STARLINK-32076 - Z-Coordinate,STARLINK-32092 - Z-Coordinate,STARLINK-2567 - Z-Coordinate,STARLINK-3100 - Z-Coordinate,STARLINK-4600 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-31341 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-30816 - Z-Coordinate,STARLINK-30915 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-4347 - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-4740 - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-4153 - Z-Coordinate,STARLINK-31810 - Z-Coordinate,STARLINK-32244 - Z-Coordinate,STARLINK-32093 - Z-Coordinate,STARLINK-11089 [DTC] - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-3857 - Z-Coordinate,STARLINK-1206 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-4682 - Z-Coordinate,STARLINK-5011 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-3883 - Z-Coordinate,STARLINK-31631 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-5803 - Z-Coordinate,STARLINK-6062 - Z-Coordinate,STARLINK-4424 - Z-Coordinate,STARLINK-4796 - Z-Coordinate,STARLINK-1221 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-31608 - Z-Coordinate,STARLINK-31755 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-5668 - Z-Coordinate,STARLINK-5407 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-4746 - Z-Coordinate,STARLINK-5999 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-4041 - Z-Coordinate,STARLINK-5640 - Z-Coordinate,STARLINK-31400 - Z-Coordinate,STARLINK-3264 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-32187 - Z-Coordinate,STARLINK-4445 - Z-Coordinate,STARLINK-4094 - Z-Coordinate,STARLINK-31820 - Z-Coordinate,STARLINK-30965 - Z-Coordinate,STARLINK-5896 - Z-Coordinate,STARLINK-2514 - Z-Coordinate,STARLINK-2150 - Z-Coordinate,STARLINK-3864 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-5968 - Z-Coordinate,STARLINK-6028 - Z-Coordinate,STARLINK-1801 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-1488 - Z-Coordinate,STARLINK-5926 - Z-Coordinate,STARLINK-31332 - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1837.3698,-6581.2847,3573.2007,-72.2665,2672.8564,-3458.5055,2619.3463,-416.8168,-2190.4978,-3865.4537,6145.1517,76.4244,-4116.4214,-6255.3759,4472.3453,-4340.1828,-1764.6044,3407.6619,-2758.0166,6488.5836,5921.4399,4014.4348,4451.3221,-2125.8193,4199.5928,1607.9995,1862.7544,3007.7445,-2918.0564,4530.2641,-1238.7149,4885.1483,1538.1082,-556.6460,-6187.4811,-595.4761,4377.8353,-5210.7182,0.0000,-6038.8046,2508.2646,4642.6348,3024.4256,553.1244,-3976.8986,600.7731,5411.0391,5912.0137,6040.4840,0.0000,1875.1171,2300.3929,1451.6879,-6868.0997,-4611.7143,6343.3956,5332.8211,-4513.5874,6445.7777,1823.6128,-4922.8639,2360.6333,0.0000,6172.1022,4861.7875,-5783.1889,2283.2567,-286.2991,4066.1316,5248.5893,-3304.8297,-2560.0476,3545.7636,3368.7357,6167.2240,4285.9201,3476.5743,-5498.6242,3171.1626,-3547.3377,1075.7780,0.0000,-3990.7518,6268.5464,-1928.5845,4927.2375,6485.6637,2486.3526,6747.5148,5565.0071,-911.4184,3847.3797,5279.4517,-623.8526,6475.9317,6575.3814,0.0000,-4828.5822,2405.6362,3009.8931,-152597.6302,-136150.1185,-143928.9212,-145504.0210,-140905.9780,-140582.2258,-137830.9070,-142667.1449,108877116.9053,108871872.5754,108868325.6041,108879248.9745,-141587.7782,108867548.8089,-4786.5814,46.9359,-4166.9726,4133.3045,-4274.1800,2727.3857,-5963.3437,-4112.7281,-5176.6985,-5562.1371,-2345.6496,4190.8849,-671.2057,2258.1092,-4228.1858,-5134.0256,2457.5446,3479.8618,6191.6134,1582.8454,-2452.6714,5242.8685,-1788.6819,-5766.3609,-4139.0505,4734.2896,-2452.9143,3002.7728,3288.4916,-4062.6935,-4527.5689,-2267.3998,6514.2653,4044.0421,2979.9037,747.3148,1682.0238,1472.1363,0.0000,-733.0937,-4790.6750,-1951.1632,3627.2088,-5504.7311,-4524.9317,-6553.5213,-3509.1122,-1638.8382,-2861.5106,0.0000,3699.4733,5746.6011,4652.0287,467.7044,4486.6487,-2339.9095,626.4950,-2712.0799,-2488.4801,5824.8872,3596.7483,6368.9847,0.0000,-142.7560,-35.3790,-84.5984,4328.6542,-4258.0634,3937.7935,1053.1666,-5935.4263,-5966.0257,-1085.4839,-2485.8282,-1840.6136,2373.3412,2412.1891,916.3523,4000.1889,2927.8396,5827.5391,0.0000,-5554.2156,210.6145,-4275.1383,-4875.7354,-2260.5405,6319.1317,-1289.2323,1681.2504,-2871.4273,1990.6778,-3829.7520,3990.5361,1115.0752,929.5514,0.0000,-886.3213,5156.1287,-3264.0064,-348734.0829,-334108.4880,-332528.8368,-337977.1671,-345759.6333,-341531.6243,-336029.5552,-338479.2095,14402849.6547,14421826.1614,14423904.4351,14417942.9018,-337648.8030,14417585.8773,-4521.4390,2040.3223,-4119.1630,5512.2570,-4657.9623,-5302.2660,2267.5572,-5524.0811,3870.9429,-783.2393,1643.0641,5281.3165,5443.0614,2053.3658,-3168.9093,-1555.2535,6219.3852,4538.2328,811.2672,-1773.6940,-2541.8513,-774.3169,4957.1778,3021.5343,-3482.6273,4490.8929,-6224.4290,5437.1117,-5318.1203,3124.0574,-5068.9664,4250.2689,1114.3149,-5432.6152,484.7829,-6867.4285,4962.6601,4194.4897,0.0000,3271.7295,4252.7964,4607.5330,4915.7936,-3662.7584,-2987.2557,-1891.0711,2134.1993,3145.5710,1422.0206,0.0000,5453.6621,-3113.3021,4872.5458,-133.5970,-2237.0375,1281.7928,-4395.6339,4215.0638,490.2093,3279.8013,3266.0805,1164.5966,0.0000,-3109.5490,-4768.4565,-3546.1089,-4812.3862,-5307.4554,-3998.9616,-4411.3823,-1057.2427,2415.7690,5866.2260,5494.1682,-2578.2459,4801.0417,-5415.7954,-4138.0304,-4499.5937,-5174.2425,-3395.1935,0.0000,-534.5270,-2877.2679,4905.1071,-280.5306,-1085.9791,523.1234,-622.1897,-3693.5502,-6240.9100,-5363.2739,2322.0539,5624.9785,-2025.9941,1162.0970,0.0000,-4924.6622,-3732.7409,-5103.0571,-29949.1222,-28938.9413,-27766.7702,-31051.4163,-25000.1723,-30015.1722,-38986.4493,-31338.1209,-31144363.7880,-31111816.6858,-31149930.6730,-31139256.4711,-30223.2052,-31133939.0172,
3600.000,267.9847,6240.1629,-2452.8727,-4025.1345,886.2350,2095.3361,968.1487,4575.7471,4563.3763,4286.0966,-2626.7902,-4859.9617,5257.0747,3501.1063,-649.8772,5702.7704,5880.8343,-6193.3602,-121.7298,-6572.7199,-2444.9137,-4996.6087,-901.4438,3684.9383,136.0068,-4803.8408,2845.9721,-5246.3843,-1233.9024,-314.8657,4472.1043,-764.0825,-3127.7988,-4095.7536,4247.0922,4393.1046,-6639.9479,1381.0578,0.0000,3539.2936,1809.7698,-2935.7543,-4623.8351,3265.9606,4015.1559,1217.2600,-3962.1645,-2422.3456,-2738.9305,0.0000,-5473.1827,-4409.2063,-4488.1785,5041.8496,484.6891,-3445.3931,-4280.3836,6689.6978,-4137.6358,-4322.4762,2028.8541,-3441.6896,0.0000,-3821.5024,-2071.8206,3199.3092,-5399.4342,4285.8834,-6502.2136,-6341.9695,4920.9335,4335.0639,-5708.1787,-321.6922,-5509.6551,-3920.9292,-5036.1608,1454.0693,-6369.1969,2498.4419,-4259.9688,0.0000,1061.6388,-3523.2543,5382.2882,-2535.7491,-4047.3905,-3637.2429,-4500.4110,-6859.0444,4141.1631,-6316.7263,-1853.9234,-2825.7739,-4236.1811,-5511.5544,0.0000,6904.7675,-5484.9268,1923.3763,-59076.3444,-45190.4195,-53561.2922,-52430.3162,-51395.6757,-54029.6080,-48644.0394,-51827.7427,101442334.0323,101441542.1500,101427045.6293,101439690.8907,-52720.0774,101433620.5891,6809.5773,-1661.4238,6406.1398,-4328.0777,6249.7110,-6101.9955,5078.1070,3502.3323,5053.0062,2443.1311,4392.6255,-2543.6274,-3218.2515,-4034.5379,5016.9623,3178.5414,-2862.6056,683.6049,-4934.3559,746.6326,3615.3543,-1001.7286,4498.9855,1930.8321,5045.2778,-4708.3233,2613.7502,722.5700,-4929.9912,5003.8766,4935.1044,4158.0259,-4846.2847,-4179.3394,-3906.0216,2739.3784,844.6673,-3975.5108,0.0000,-2278.3937,3801.5912,5679.8159,967.2230,5743.6706,-317.3901,6158.6748,4832.7693,3450.4752,3783.1074,0.0000,-1024.5844,-2484.9704,-5050.6169,-2111.4820,-5008.2121,3452.9269,3325.9771,846.5925,4115.7978,-5420.4837,27.2480,-3577.6879,0.0000,3304.6847,4111.1110,-3935.6744,-4081.6416,4768.2026,-2185.6384,2100.6057,3940.9694,2842.3913,3314.7493,5455.3879,4067.0310,2261.5058,1828.7386,-1965.1935,-1510.7494,-6092.3504,-2672.6157,0.0000,4784.6902,2407.4698,3990.2341,5614.2756,1978.1176,-3485.7499,2725.2393,10.5835,4683.4969,812.5244,4858.4205,-798.7580,1598.9307,1303.0362,0.0000,655.4262,-4022.0622,4731.8043,-375661.2745,-357581.5547,-356848.1338,-360417.6231,-371009.0266,-362362.8533,-361473.9600,-361761.8731,42153465.1223,42175147.7258,42173029.3674,42173212.2696,-362653.3225,42167740.7643,460.6518,2399.0995,-80.5694,-3560.9461,2677.4778,2410.0592,-4574.4465,3780.2381,534.8821,4695.1753,-4454.7063,-3937.8981,-3028.1491,-4467.5957,4712.4578,-2235.4235,-2276.9070,-2368.6033,-4720.7950,-1996.9827,5326.4859,4259.1527,-5163.7123,-5446.9812,4609.7544,-74.6208,5751.0168,-4441.1297,4653.3923,-4664.3295,1817.4509,-5415.2323,3567.7432,3440.0355,3749.6328,4598.5197,-1394.4412,-5415.0000,0.0000,-5487.0612,-5451.1792,-2412.5767,-4930.3677,-578.3208,5371.4650,-2737.6526,2663.0223,-5465.4675,-4994.5677,0.0000,-4009.7682,4708.4984,-1395.5741,4178.7625,4576.8043,-4859.8907,4318.1381,308.5257,-3735.2498,140.6594,-6623.2984,-4785.2983,0.0000,4704.4017,5005.3086,4490.9943,1108.1883,2279.8175,947.8974,1843.1264,-2746.1276,-4603.0938,-2180.7675,-4240.9300,-1067.1296,-5166.5322,4290.4238,6479.2289,1837.5146,2117.8870,4605.9182,0.0000,-4808.7468,5411.6509,-1127.9324,-3191.7213,5282.8331,-4590.7245,4448.5014,-598.7337,2966.8579,2623.5933,-4579.0669,-6289.9137,5161.8201,3650.5157,0.0000,432.4336,79.6519,4419.1718,-28958.7842,-27980.2587,-27074.2996,-29965.7431,-23899.9931,-26792.9438,-37758.6700,-27572.8870,-31163935.7336,-31129322.3512,-31165683.5849,-31160028.4816,-28896.7211,-31152202.7661,
7200.000,-2056.5648,-2990.1091,94.7817,5880.2314,-3427.4035,-512.8813,-4734.2319,-6437.3086,-4633.2597,-3853.9410,-2090.3319,6676.3092,-4527.7486,195.9090,-3312.5883,-5153.3386,-6178.1927,5062.9344,4018.8371,4119.2227,-1889.6925,3724.3059,-1965.8935,-5016.7917,-4174.2553,4817.8121,-5732.6232,6092.0989,4026.9352,-3897.6813,-5324.5972,-2969.7782,4087.1791,5969.5710,1.1862,-4037.3408,5486.2761,2169.6944,0.0000,-648.5905,-5589.0410,457.3111,5132.3590,-4832.4634,-3252.3404,-3253.5368,-262.2677,-1548.5510,-2041.5735,0.0000,6780.7482,5912.9060,5180.0816,-1087.0073,4047.1888,-1015.4005,2736.1790,-4658.3874,220.4568,5229.9434,3355.0923,4378.3251,0.0000,847.0646,-406.0464,9.4600,5603.5704,-5444.9573,6388.5900,5318.5098,-5043.4850,-5579.5151,5435.1692,-1786.4599,2639.3304,3230.0816,5260.4473,2506.5038,6301.0854,-1004.3759,6328.7623,0.0000,950.4637,168.5579,-5532.6662,-1222.0968,-451.3784,4252.5166,366.3983,4887.5069,-4491.0098,6166.3306,-2244.8244,6086.3805,952.4457,1257.1587,0.0000,-5471.2799,5692.1356,-4943.7216,38168.9570,48145.0474,40242.5807,43653.6126,41674.4421,36980.5324,44243.8173,38966.9598,87061574.8952,87063435.7085,87041911.7920,87051229.7382,39666.7873,87053786.3100,-5202.0378,3263.2862,-5416.4821,3532.1435,-5826.7674,6556.1266,-3146.5225,-2440.9788,-2085.0350,2415.2015,-5313.7685,614.0216,4937.2662,5455.3380,-5079.9190,445.3120,476.6722,-3761.1459,2078.3008,-3262.3022,-4732.4747,-4300.4878,-6291.0709,2397.8399,-4851.8735,1567.8923,-3421.2070,-3198.8674,5511.8482,-4858.6632,-3560.1587,-5502.4578,210.6775,2983.0229,4128.3152,-5613.2354,-2508.1840,5863.5660,0.0000,5426.3101,-2659.6542,-6633.5173,-4319.2417,-1697.9967,5084.2843,-2688.2720,-4134.9497,-5218.2014,-4299.6566,0.0000,-999.0494,-1181.9133,3421.5708,4045.5310,4287.3475,-4415.0003,-6157.7341,1681.2629,-5103.6927,2922.4333,-1412.6360,-826.9835,0.0000,-5999.4141,-6648.9308,6534.6982,2101.1840,-3237.9343,-143.7787,-4053.2780,60.2018,1047.6103,-3293.8017,-6671.8663,-4965.6827,-5733.7471,-4412.2813,4119.1559,-1216.2229,6470.4303,-905.6255,0.0000,404.1858,-5261.0422,-1694.9442,-4922.6719,-2544.0346,-1365.2252,-4275.8323,-1861.8205,-4836.3116,-2475.6487,-5179.5754,-1032.4350,-4818.4477,-3929.6941,0.0000,-267.8527,843.5459,-4607.9194,-377655.8855,-357334.3285,-358567.4170,-363078.3114,-372897.4698,-361214.0003,-363680.9611,-365393.2179,67033590.4577,67060209.1133,67048434.3731,67052848.2943,-364642.5742,67047939.2519,3914.3662,-5288.1370,4198.9526,-723.5953,1158.9449,2048.7701,3900.6583,401.8966,-4569.3249,-5083.1561,3649.5019,-787.3475,-1504.0435,4310.7596,-3339.5442,4555.2833,-3102.2707,-2157.2241,5102.0086,4475.6994,-4646.8230,-3444.8099,2047.6948,3995.6604,-2427.5236,-4430.4387,-1895.9667,603.2242,-984.9542,2827.7523,2574.4096,2825.1842,-5417.8983,1255.4589,-5514.9712,415.9778,-3217.9989,2801.3688,0.0000,4223.6585,3005.6532,-1581.3206,1241.7005,4203.0583,-2962.3375,5380.5441,-5391.7601,4230.3970,4896.1176,0.0000,-258.8606,-3406.1275,-3010.5703,-5468.8060,-3412.0147,5172.1492,-1654.1324,-4592.6093,4668.2862,-3495.0504,5876.3802,5248.9459,0.0000,-3328.0813,-1407.6059,-1817.4655,3345.8198,2483.0487,2667.3657,1825.4993,4660.8749,3963.8471,-2822.5577,306.3415,4042.0965,1947.7330,-247.0047,-4993.5240,2242.2503,2232.2743,-2406.2515,0.0000,6769.1985,-4464.2991,-3563.5225,4721.9261,-6460.0939,5133.3912,-5402.6626,4468.8088,2080.7018,1819.7255,4002.2785,3151.1889,-4813.3815,-5337.2460,0.0000,4263.4976,3615.5352,-48.7577,-27963.8899,-27105.9703,-26867.3085,-26050.1442,-23133.0842,-28860.5278,-35931.6680,-29001.4594,-31182762.1747,-31147629.0979,-31179631.1478,-31177746.0311,-27567.3119,-31170480.8629,
