sl_10_86400_20310815 Coordinates.csv
2031/08/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:37 2024,
Start: 2031/08/15 07:47:00.00, Stop: 2031/08/16 07:47:00.00,
TIME_UNITS,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-5699 - X-Coordinate,STARLINK-31332 - X-Coordinate,STARLINK-1746 - X-Coordinate,STARLINK-1273 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-32202 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-4262 - X-Coordinate,STARLINK-5844 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-5699 - Y-Coordinate,STARLINK-31332 - Y-Coordinate,STARLINK-1746 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-32202 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-4262 - Y-Coordinate,STARLINK-5844 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-5699 - Z-Coordinate,STARLINK-31332 - Z-Coordinate,STARLINK-1746 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-32202 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-4262 - Z-Coordinate,STARLINK-5844 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5461.4712,-6316.5303,3695.0397,3098.9530,-1844.5005,3969.7537,3655.1557,6680.4196,6409.8970,5815.5167,-331354.6352,-321622.4491,-334607.7035,-332651.9112,-324278.0335,-326690.1309,-327710.4708,-330259.8525,120665448.7321,120682184.1360,120644861.5555,120651994.6730,-329760.6508,120651776.4270,282.6501,-2741.7964,4093.6724,-3239.2302,4241.0971,-3444.2408,4106.1118,-1409.8010,1976.8299,3584.9795,186599.2187,210323.4487,204814.9623,199434.5437,195853.6271,199505.8463,205522.2059,200998.9106,66245904.3593,66280574.1439,66258785.6020,66249962.1007,201932.2797,66255594.5310,3823.7555,-477.3189,-3985.4814,-5101.7293,-5136.7255,4535.9333,3968.1760,1128.4368,-1481.8364,1083.9780,123478.3235,123597.8369,125753.2052,122406.3064,128492.6072,123658.7605,114562.0484,121899.4565,-52453746.1906,-52467995.7719,-52456334.8304,-52434747.6634,123319.0112,-52442060.7630,
3600.000,1478.1289,5782.1670,-5241.0327,-1192.9441,-553.5116,-2046.4602,-4116.9232,-4362.8610,-4674.9585,-6285.9288,-366881.5533,-362506.0742,-374094.0740,-371059.7967,-363916.3348,-371481.0361,-367501.4623,-369700.5177,99396295.1353,99405602.1178,99372867.5249,99391329.3136,-370067.3710,99383457.7766,-3961.7569,-120.8777,405.8669,6490.6647,-6584.5269,6247.3382,750.8789,3476.8171,789.3136,-1293.1331,98908.4997,123795.1838,117069.0435,114879.4020,106903.7399,112291.4274,116228.0655,113682.3725,95265969.5561,95306229.8732,95273000.0635,95274316.5446,112772.7509,95276067.2866,-5174.3914,3757.3866,4307.2465,1576.7492,2000.8879,-2261.3292,-5346.8776,-4103.7703,4957.8263,2574.6456,122485.4674,122446.5343,124409.1180,121687.9922,127582.4000,124695.2853,113830.1968,124188.0266,-52481028.2377,-52496308.6190,-52479160.1765,-52460698.6786,122660.8016,-52468755.5594,
7200.000,2305.3362,-3568.1991,5206.1414,-860.6262,2087.0894,-77.8667,3922.7704,593.9925,1684.7279,4700.0534,-379824.4918,-380788.2099,-389745.4672,-384404.0225,-380084.8082,-390976.9714,-383636.9701,-387152.3705,71328241.3867,71329115.8544,71306062.6474,71326036.3911,-386718.1830,71315865.7951,6079.0417,3676.5394,-4186.0393,-5928.6197,6135.3615,-6815.6521,-4973.6359,-5203.6003,-4347.6099,-2063.9668,5520.5386,29835.1329,21611.7204,19964.0167,10943.1062,17415.3111,19902.4264,15615.6483,117788064.0858,117831659.3912,117789150.1380,117804469.3955,16300.2312,117798957.1152,1517.2924,-4630.1283,-1280.6652,3181.2685,2378.8959,-1363.4690,2426.2810,4515.2925,-5046.7267,-4644.3173,121487.3430,121290.6896,122586.9551,123620.7876,126331.3539,120562.1602,113683.3342,120407.3468,-52507518.3677,-52524471.7908,-52500382.2158,-52489733.5852,121993.0607,-52495453.2438,
10800.000,-3916.5743,918.3054,-2740.7026,3460.3758,-3431.6125,2482.2972,-2191.7052,2828.4400,815.9921,-2211.8905,-369707.6250,-375253.0024,-380434.1190,-374426.2636,-371860.9619,-383310.8574,-375179.4445,-378221.2455,38376311.7784,38368432.5477,38358837.1272,38370800.7705,-378620.9267,38363881.5879,-4046.3449,-6363.6210,5581.1480,2170.0270,-2861.8735,4970.3058,5947.4613,5945.0613,6616.5363,5336.3512,-87896.1492,-65711.5851,-75490.9175,-77422.5630,-85969.5412,-79908.7691,-77346.9444,-80619.8990,132270836.5690,132315314.1369,132268649.0606,132294164.6722,-81315.3023,132282676.6954,3580.7610,2500.7789,-2761.9820,-5425.9890,-5273.5030,4164.1475,2413.0176,-2143.8591,1642.5919,3797.4784,120495.9442,120138.8411,120596.1506,124765.4687,124755.0957,116768.8891,114132.8134,122931.9986,-52533230.0050,-52552468.7233,-52520774.2454,-52520287.0416,121315.8404,-52522153.7990,
14400.000,3927.6665,1451.4557,-1587.9475,-5583.0256,4781.1567,-4947.3249,-1500.6658,-4782.0598,-2389.5130,-209.1203,-337492.7190,-346194.7871,-346636.0068,-340966.6444,-339923.3098,-350684.2118,-342756.6358,-346889.8477,2789917.6243,2773710.8402,2778220.1140,2777443.2116,-346267.1024,2776908.8101,-1294.9823,6634.0257,-4711.0507,1944.4125,-1358.4726,-1803.5877,-3910.7892,-4751.1408,-5759.8037,-6889.9025,-175850.1265,-156869.4525,-167974.9052,-169578.9012,-177736.6511,-172359.0263,-169465.9279,-174448.4894,137721611.1478,137764533.7341,137720363.5330,137747315.0977,-173823.4879,137734274.2833,-5248.9322,1224.3757,4632.5986,3324.3985,4784.6615,-4541.8527,-5344.0113,-1579.4741,2866.3538,-597.1576,119535.6141,118995.6523,118788.7942,125153.2085,122859.4844,113926.7622,115223.7288,119068.6361,-52558227.1771,-52580280.8524,-52541372.6329,-52551266.1619,120629.1932,-52548857.2079,
18000.000,-2944.0077,-3574.6657,5551.0197,5219.8722,-5282.0586,6454.2801,5404.3504,5200.3391,3707.6691,2421.5559,-285508.0644,-295399.1072,-290459.8065,-285809.7316,-286582.0673,-295667.5043,-288503.9527,-291101.1381,-33000696.8074,-33024066.7899,-33008253.4168,-33019944.4908,-291702.3556,-33014678.3923,5702.7190,-4176.9084,2655.4432,-4101.8560,4265.9959,-1259.9267,972.0562,1510.5274,2004.2185,5749.2513,-253475.0929,-237911.4004,-249807.9343,-250477.7519,-258603.6490,-253643.0070,-250926.7915,-254553.3827,133764386.0584,133803579.4653,133767796.4654,133786556.2328,-255293.7970,133777504.5887,1837.7380,-4178.4253,-2901.2054,1404.7695,-1276.3500,2237.4492,3978.0580,4300.7921,-5427.0953,-2998.0474,118668.6073,117864.0174,117465.2864,124994.4449,120659.7119,111865.5655,117034.9288,121450.5825,-52582620.3663,-52607887.1367,-52562976.0220,-52581649.4068,119933.1721,-52575563.4534,
21600.000,469.8118,5285.3591,-6711.1837,-1548.4644,3652.1144,-5927.9044,-6639.2982,-4687.3313,-4851.5624,-4429.7703,-217257.3740,-226033.8864,-215533.9978,-212342.0272,-215888.1867,-221996.2119,-215984.4698,-219199.8803,-66550400.5667,-66579134.3750,-66557129.6520,-66571967.3383,-218397.3761,-66565515.6915,-5768.3498,278.4634,-27.5240,4282.5232,-4993.9059,3359.5313,1284.6816,2622.4609,2368.8978,-2459.8708,-317363.4533,-303723.3772,-315637.2091,-314987.0495,-323376.1532,-318460.6638,-317415.4712,-321383.7661,120665732.2515,120699537.2322,120675617.7573,120679786.5110,-320495.7951,120678791.2182,3323.4866,4420.2471,-1110.9696,-5038.2091,-3078.2932,1357.7240,548.7040,-4372.1858,4235.1398,4700.3012,118143.1268,116745.9796,116793.8458,124401.1524,118314.5649,110470.9249,119568.4731,117877.1633,-52606559.3540,-52635263.4652,-52585940.9355,-52610060.3170,119227.8310,-52602272.5182,
25200.000,3400.3115,-5864.7421,4445.9803,-3424.3567,112.2483,3129.6750,3928.6759,3463.3565,4789.0814,5837.0312,-132721.1629,-142454.5565,-126747.1294,-125184.5871,-133130.6976,-134493.9410,-130540.4853,-130342.6589,-95566187.9036,-95598053.7657,-95575674.4632,-95583008.5038,-131027.3422,-95582321.6207,2230.5207,3150.8276,-2905.3843,-3575.3761,4239.1502,-4592.7182,-2990.5934,-5740.0847,-4918.7622,-1300.9709,-367373.6345,-350131.8006,-361191.0358,-359058.7402,-366235.6236,-362683.6572,-366647.9387,-364155.1203,99316817.5654,99344304.4893,99332784.0069,99323404.8363,-365235.0575,99329289.4654,-5302.5933,-1827.0045,4239.6743,4632.8143,5440.3065,-4179.2161,-4661.0229,1714.0613,-153.4513,-3484.9164,119113.3946,115643.1826,116765.4415,123434.3733,117541.0669,109682.8536,120547.2012,119752.2429,-52630223.5192,-52662381.9102,-52610298.2285,-52634338.3005,118513.2241,-52628984.3852,
28800.000,-6116.4754,4369.5074,-410.3199,6346.5249,-4310.2521,835.7485,887.9252,-1342.3342,-2366.9233,-5643.1580,-32195.1069,-49933.8530,-29874.6159,-29845.2109,-38847.5926,-38789.7207,-36270.8310,-35876.0376,-118063856.9580,-118096477.7506,-118078854.3601,-118074347.8134,-35173.9098,-118080648.5200,1588.1855,-4970.7200,5434.7566,2342.9195,-3183.3427,5194.0298,4467.1401,6490.1602,5012.2202,4001.7552,-391390.1755,-374173.2120,-383574.4389,-379966.6991,-384324.1436,-383557.1997,-390886.9576,-387977.6303,71172774.0722,71193876.0360,71192661.1082,71180762.7716,-386623.1601,71184256.9459,2150.7642,-1965.2819,-4072.6067,-557.1285,-4365.3168,4529.9061,5020.5188,1987.1067,-4060.6311,73.3555,119682.9700,114557.1164,117196.2279,122127.1048,119417.8811,109480.0786,116357.5735,116805.4792,-52653810.2205,-52689209.7818,-52635924.6398,-52653834.2414,117789.4066,-52655699.0373,
