sl_100_86400_20310201 Coordinates.csv
2031/02/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:31 2024,
Start: 2031/02/01 07:47:00.00, Stop: 2031/02/02 07:47:00.00,
TIME_UNITS,STARLINK-32045 - X-Coordinate,STARLINK-1877 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-6105 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-4330 - X-Coordinate,STARLINK-5178 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-32142 - X-Coordinate,STARLINK-31635 - X-Coordinate,STARLINK-6068 - X-Coordinate,STARLINK-5803 - X-Coordinate,STARLINK-3103 - X-Coordinate,STARLINK-1801 - X-Coordinate,STARLINK-30410 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-4296 - X-Coordinate,STARLINK-11242 [DTC] - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-31867 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-5286 - X-Coordinate,STARLINK-4184 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-5203 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-6318 - X-Coordinate,STARLINK-3005 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-3096 - X-Coordinate,STARLINK-31646 - X-Coordinate,STARLINK-5166 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-2594 - X-Coordinate,STARLINK-31262 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-30837 - X-Coordinate,STARLINK-2514 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-4775 - X-Coordinate,STARLINK-4543 - X-Coordinate,STARLINK-2381 - X-Coordinate,STARLINK-4680 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-1479 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-3605 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-1656 - X-Coordinate,STARLINK-31303 - X-Coordinate,STARLINK-3783 - X-Coordinate,STARLINK-31663 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-4200 - X-Coordinate,STARLINK-4335 - X-Coordinate,STARLINK-30435 - X-Coordinate,STARLINK-4345 - X-Coordinate,STARLINK-5047 - X-Coordinate,STARLINK-5691 - X-Coordinate,STARLINK-31443 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-3056 - X-Coordinate,STARLINK-1694 - X-Coordinate,STARLINK-4693 - X-Coordinate,STARLINK-5883 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-31459 - X-Coordinate,STARLINK-30443 - X-Coordinate,STARLINK-4167 - X-Coordinate,STARLINK-1462 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-30524 - X-Coordinate,STARLINK-3990 - X-Coordinate,STARLINK-31762 - X-Coordinate,STARLINK-2348 - X-Coordinate,STARLINK-31218 - X-Coordinate,STARLINK-30585 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-6138 - X-Coordinate,STARLINK-6222 - X-Coordinate,STARLINK-2013 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-31886 - X-Coordinate,STARLINK-2241 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-2540 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-4004 - X-Coordinate,STARLINK-1356 - X-Coordinate,STARLINK-3950 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32045 - Y-Coordinate,STARLINK-1877 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-6105 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-4330 - Y-Coordinate,STARLINK-5178 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-32142 - Y-Coordinate,STARLINK-31635 - Y-Coordinate,STARLINK-6068 - Y-Coordinate,STARLINK-5803 - Y-Coordinate,STARLINK-3103 - Y-Coordinate,STARLINK-1801 - Y-Coordinate,STARLINK-30410 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-4296 - Y-Coordinate,STARLINK-11242 [DTC] - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-31867 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-5286 - Y-Coordinate,STARLINK-4184 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-5203 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-6318 - Y-Coordinate,STARLINK-3005 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-3096 - Y-Coordinate,STARLINK-31646 - Y-Coordinate,STARLINK-5166 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-31262 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-30837 - Y-Coordinate,STARLINK-2514 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-4775 - Y-Coordinate,STARLINK-4543 - Y-Coordinate,STARLINK-2381 - Y-Coordinate,STARLINK-4680 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-1479 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-1656 - Y-Coordinate,STARLINK-31303 - Y-Coordinate,STARLINK-3783 - Y-Coordinate,STARLINK-31663 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-4335 - Y-Coordinate,STARLINK-30435 - Y-Coordinate,STARLINK-4345 - Y-Coordinate,STARLINK-5047 - Y-Coordinate,STARLINK-5691 - Y-Coordinate,STARLINK-31443 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-3056 - Y-Coordinate,STARLINK-1694 - Y-Coordinate,STARLINK-4693 - Y-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-31459 - Y-Coordinate,STARLINK-30443 - Y-Coordinate,STARLINK-4167 - Y-Coordinate,STARLINK-1462 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-30524 - Y-Coordinate,STARLINK-3990 - Y-Coordinate,STARLINK-31762 - Y-Coordinate,STARLINK-2348 - Y-Coordinate,STARLINK-31218 - Y-Coordinate,STARLINK-30585 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-6138 - Y-Coordinate,STARLINK-6222 - Y-Coordinate,STARLINK-2013 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-31886 - Y-Coordinate,STARLINK-2241 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-2540 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-4004 - Y-Coordinate,STARLINK-1356 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32045 - Z-Coordinate,STARLINK-1877 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-6105 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-4330 - Z-Coordinate,STARLINK-5178 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-32142 - Z-Coordinate,STARLINK-31635 - Z-Coordinate,STARLINK-6068 - Z-Coordinate,STARLINK-5803 - Z-Coordinate,STARLINK-3103 - Z-Coordinate,STARLINK-1801 - Z-Coordinate,STARLINK-30410 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-4296 - Z-Coordinate,STARLINK-11242 [DTC] - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-31867 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-5286 - Z-Coordinate,STARLINK-4184 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-5203 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-6318 - Z-Coordinate,STARLINK-3005 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-3096 - Z-Coordinate,STARLINK-31646 - Z-Coordinate,STARLINK-5166 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-31262 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-30837 - Z-Coordinate,STARLINK-2514 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-4775 - Z-Coordinate,STARLINK-4543 - Z-Coordinate,STARLINK-2381 - Z-Coordinate,STARLINK-4680 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-1479 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-1656 - Z-Coordinate,STARLINK-31303 - Z-Coordinate,STARLINK-3783 - Z-Coordinate,STARLINK-31663 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-4335 - Z-Coordinate,STARLINK-30435 - Z-Coordinate,STARLINK-4345 - Z-Coordinate,STARLINK-5047 - Z-Coordinate,STARLINK-5691 - Z-Coordinate,STARLINK-31443 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-3056 - Z-Coordinate,STARLINK-1694 - Z-Coordinate,STARLINK-4693 - Z-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-31459 - Z-Coordinate,STARLINK-30443 - Z-Coordinate,STARLINK-4167 - Z-Coordinate,STARLINK-1462 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-30524 - Z-Coordinate,STARLINK-3990 - Z-Coordinate,STARLINK-31762 - Z-Coordinate,STARLINK-2348 - Z-Coordinate,STARLINK-31218 - Z-Coordinate,STARLINK-30585 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-6138 - Z-Coordinate,STARLINK-6222 - Z-Coordinate,STARLINK-2013 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-31886 - Z-Coordinate,STARLINK-2241 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-2540 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-4004 - Z-Coordinate,STARLINK-1356 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6020.8768,5748.5556,5758.0949,2197.0778,887.7836,-1607.1626,5999.2899,-6196.1093,-2638.5122,-4479.7990,-4045.8063,2448.8219,3283.4270,5300.2909,3944.5364,4332.6028,3383.8925,6382.1698,-5211.1610,0.0000,-5078.3630,1565.3903,-5387.2872,510.8420,2021.2294,4185.9734,3702.3340,4913.3327,4467.4104,350.9719,5098.8488,-2597.7840,-4383.9939,-437.6744,-4320.4089,-557.7978,-6628.1061,3051.4849,-4182.3382,-5524.2254,-1466.1817,2258.9327,5717.9501,-1974.5149,-1656.1916,782.8511,0.0000,-770.4099,5594.3395,4148.5309,4980.2088,-6430.2090,-5535.9870,529.4288,-583.9102,-5837.8188,0.0000,6120.2836,-2054.9617,4528.9220,5211.8173,-2984.8876,190.1079,2812.1807,2482.4000,-3793.0970,-6830.2386,3891.9340,318.8337,1052.9401,-5535.4792,-4810.1511,6146.8326,3628.6025,6112.3742,476.1982,-4597.5208,4725.4539,0.0000,-3058.6290,-2263.0035,-1952.7956,-5173.1604,-4975.0015,2554.4614,996.5740,6790.1018,2473.5977,-1753.0160,-3752.4913,6046.8601,-2028.0019,-5737.8718,4869.3063,-3081.6167,1093.7836,-3728.1827,-4438.6980,4818.5104,-3682.6473,387891.5527,356907.8698,379825.3146,378526.9325,370877.5788,372131.6802,372439.0649,373922.4652,-153851802.7370,-153871630.6806,-153831820.5717,-153845666.0105,374929.5508,-153834776.1725,-1842.0702,3672.9135,-3204.8284,4836.7645,-6655.2667,5936.9753,-3295.6963,-2981.0979,-5491.1466,2782.5420,-1054.2177,-4763.6613,75.6797,-892.5988,2982.6746,-1030.4060,-4549.7867,1954.9319,-3620.8333,0.0000,-1247.8664,-4678.4469,-1977.0697,-4113.0328,-3936.3060,-410.3594,-4562.6599,4229.5995,2516.5762,-1467.5971,-241.2485,-1676.6877,3745.3228,-6325.2483,2204.2384,4878.7301,-30.6386,-4419.4076,1072.2601,-4055.2639,-6764.1896,-5446.7652,-3711.4473,5674.2000,4742.1430,-6689.4082,0.0000,-6901.7405,2287.5087,-5366.3942,2174.4536,2094.5106,-803.0961,-6387.3139,2348.9982,-3151.3353,0.0000,1632.6468,4556.5954,-2282.3204,1926.9760,4344.1005,-1409.5308,-4444.1374,2163.5686,-5621.9889,359.5489,1717.0030,5447.1670,-5166.3309,-3974.4537,4260.3327,-3262.6847,2096.6528,-2994.4125,-6283.6463,2133.2042,381.1808,0.0000,-6201.4394,6050.7623,-6387.3178,679.2623,-609.3575,-3720.6816,-6141.0051,-307.4273,-4425.0918,5129.9596,3606.8642,-1914.4490,-6606.0289,3671.2139,3152.8316,-5512.6262,4320.8370,-2478.4899,-2711.0215,-772.6485,2044.0718,46016.9985,40888.6225,35903.4007,41091.3069,45487.7289,41982.7756,35598.7545,37846.7812,-97371252.6102,-97396818.1478,-97383703.4466,-97376602.2969,38634.3631,-97377897.3369,2749.6738,584.6602,-2121.4224,-4419.8898,-1752.6365,-2849.2369,511.0138,872.1786,3027.4789,4476.2475,-5444.7780,4197.0852,-6176.6572,4361.3670,-4876.2950,5232.6182,-3814.4999,-1848.2613,2562.9285,0.0000,4562.2925,4614.6191,-3709.2490,-5552.4654,-5283.4576,-5530.2798,-3633.6242,2320.3124,-4660.9394,6722.6258,-4683.9515,6231.2922,-3661.8580,2680.9475,-4943.4376,4522.5117,1979.7249,-4369.8279,5370.9120,1048.4063,-403.8511,-3437.4306,419.4091,-3190.9570,4701.6659,1290.2062,0.0000,196.8477,3255.6360,794.7772,-4268.0300,1148.8583,4028.3517,2333.1553,-6510.8385,1908.0145,0.0000,-2628.8778,-4628.9924,-4674.8885,4083.4375,4404.3489,-6773.2386,4299.9183,-6103.8361,-1390.5438,-1436.6770,5248.7105,4180.7780,4545.2193,-120.3045,-2533.0373,270.3721,-5513.7599,-1408.9468,-2583.6042,4665.3427,5016.6952,0.0000,500.4535,-2491.5675,1584.9665,4510.5463,4629.1183,5191.1943,-2805.2575,-1085.1067,-4724.0965,4296.5643,4577.0715,-2737.3260,378.5810,236.1363,-3572.7497,2814.2417,-5134.9002,5147.4979,-4542.8649,4892.6243,-5464.7692,148380.1632,140657.3890,147570.5527,144625.8655,150447.6613,144704.6561,136285.3786,146328.8712,-39569527.9508,-39584035.6170,-39576235.2975,-39556721.2017,145060.0908,-39560399.7374,
3600.000,-2490.4450,-5047.4124,-2541.5223,-5492.4488,-657.4100,-2127.5887,-3941.7332,2712.9747,4522.3086,686.3079,4288.0639,603.1706,-536.9469,-3130.7333,-5865.9868,-1648.8864,-2041.8560,-5194.4143,4252.6467,0.0000,4871.8988,954.4261,4467.3161,315.1888,589.3191,-4284.4589,-2683.3499,-4384.4635,-5633.8308,-1333.8412,-4912.5882,6110.1971,-134.2933,2743.2283,5827.6350,-4193.9932,4154.3310,1022.1673,4163.0687,4963.3155,3383.2541,-498.0871,-2681.7682,91.4239,-2699.5570,1021.0870,0.0000,886.6641,-4686.7064,-1891.0983,-4934.1485,4955.1913,6480.7181,2920.5188,-2973.4035,4658.9812,0.0000,-3939.8568,-2353.1713,-2663.0988,-3623.1900,1647.6231,-4815.5787,2044.0209,2203.0081,3475.4122,4970.7827,-6234.6947,-3629.8108,1518.1880,5207.7867,1216.8725,-4324.7430,-5880.2038,-5821.0749,2296.0846,2162.1514,-6234.4708,0.0000,4537.4870,-791.5456,4017.0239,6067.9809,4630.5197,1916.0433,913.8130,-4718.0864,1128.5918,-1130.7856,-426.5740,-2677.6792,3817.3625,3001.7939,-3877.6750,4606.7726,-4927.2226,6574.0635,3962.3365,-5653.8148,805.2343,363862.2889,335873.5024,357231.4505,354586.1282,348551.2908,353786.4902,350281.4573,354033.2734,-123305338.9106,-123319012.3237,-123280349.8367,-123301060.4200,353238.4515,-123289295.2692,3462.3934,-840.3932,4584.9356,-3776.4741,6098.1325,-3486.2971,4145.2357,3216.9360,4796.4023,707.5443,-3447.5002,6705.2512,3448.9590,4413.9735,-3700.1605,4727.8706,6486.0536,1198.6326,-217.4137,0.0000,-2764.9650,6682.0678,-2485.1464,6776.5779,6447.7663,4226.1781,6333.1557,-659.6144,1377.6512,-4017.3205,3996.9718,1216.2370,-4097.9209,3316.7771,-3724.0138,-2054.6162,-2115.3283,5318.8786,-4788.5210,1382.9204,5197.2528,6705.1993,4950.0075,-6616.7865,-3501.3226,5981.9610,0.0000,5243.9055,1837.9761,5434.9387,2065.5136,-3396.4223,-2170.7493,4110.4750,-4604.2979,50.9660,0.0000,1612.5119,-5558.0927,5725.2946,2055.6718,-6660.5268,3089.8839,3794.1935,786.4674,4764.9225,-2595.4320,1669.3757,-5723.6013,1853.1033,1301.9744,-4223.4954,2690.3653,1131.1290,459.8593,6240.1480,-5507.1434,2417.7905,0.0000,4282.5515,-4380.7602,3454.5937,-3211.0647,-3807.6968,4535.5538,6483.1563,2832.2432,5984.8079,-6648.1128,-2336.4235,3414.2548,4840.2996,-5025.2202,1329.0971,4936.9635,-1171.1349,174.4354,-1664.6235,3686.9933,-5341.6998,143248.9110,129753.9711,127176.0611,129798.3418,138187.8919,132165.6863,128668.3216,132211.4485,-133871365.9825,-133904125.0824,-133879322.2012,-133883238.0540,131345.8229,-133877761.8286,-5398.7807,-4554.1798,4509.8160,1803.8231,-3252.1303,5395.6678,3786.9625,-5510.1034,1690.1733,-6857.1199,4085.8244,-1045.6272,6049.6074,-4328.8465,347.3569,-4720.1329,-650.8907,4409.9283,-5366.2940,0.0000,-4110.3985,-417.7498,4519.7091,1403.1570,2336.7969,3450.7658,-603.5218,-5277.2227,3777.1741,-5454.6516,2792.9401,-3114.3647,5448.3306,-5381.5983,363.8769,-4784.7755,-5119.1876,4299.3565,-2718.2745,-4644.9571,-3105.9043,-1164.3448,-3876.6691,-1568.7698,-5285.9510,3189.7619,0.0000,4459.0866,-4679.0140,3671.0696,4359.5656,3306.6768,-946.7365,-4602.7159,4257.1719,-5099.4942,0.0000,5364.1022,3141.4229,2757.8553,-5507.9866,-458.4480,3874.8184,-5265.1490,6516.8111,-3631.9778,4165.1428,-2030.9852,-1205.1809,-6545.5835,-4203.8444,5314.9183,-4756.6236,3464.8066,-3772.1177,-1469.1168,-3546.9492,-1752.7585,0.0000,3014.0317,5289.9159,-4373.3346,-745.8967,-3281.7221,-4818.4413,-1922.3521,4123.4581,3290.6934,-1570.3966,-6520.2390,5364.2573,3137.1234,3483.7724,5428.3986,1500.3466,4522.2585,-1854.6613,5389.7433,-1519.6612,4274.2347,148704.9283,140912.5136,147497.7289,144040.0256,150672.8180,147656.5412,136419.0623,144058.4878,-39575799.5684,-39590306.3431,-39577858.0079,-39565633.4851,145400.5586,-39564887.4058,
7200.000,-1753.6997,2869.4933,-1536.1194,6413.0504,-984.1712,5750.6341,-441.3606,1363.2449,-4346.1128,4586.3573,-3634.6133,-3092.1369,-702.6858,765.0198,4710.1640,-515.1369,-569.6169,2876.3645,-2673.4535,0.0000,-3896.1994,-2767.9657,-2636.5135,-467.8247,-2212.0880,3581.9730,298.6386,3327.5376,5469.4498,-704.3479,3509.1501,-6621.5744,4479.4913,-5188.9149,-4306.7840,6627.3038,-589.4413,-4291.1338,-2975.4523,-3455.3653,-4797.0456,-1884.9847,-1903.7556,2331.5866,6084.5436,-3318.8349,0.0000,-2094.3125,2900.2432,-2198.3091,4048.5501,-793.8332,-4854.5545,-5864.0430,4029.2871,-2650.3896,0.0000,1048.7522,5062.1421,438.8681,1941.3272,378.4571,6653.0049,-5873.4713,-3760.6734,-2475.4584,-1902.1002,5052.6005,5163.0344,-4927.3021,-3047.0432,3201.6240,57.7377,6195.4310,1364.1906,-4284.2664,302.1902,5205.4107,0.0000,-5059.8549,4494.6394,-5430.6193,-4293.3956,-2902.9281,-4976.4490,-2923.7097,1048.5879,-3687.8091,3225.5954,4789.8571,-1434.5403,-4945.5523,1574.8829,2469.3565,-4493.5821,6656.9340,-5991.7440,-3348.5387,4280.4059,1253.3489,315732.9964,293201.8121,311960.8738,306469.5449,303773.8001,312711.2694,305469.9234,308304.7594,-84355677.1577,-84361736.8378,-84329186.4297,-84347824.6536,309012.9394,-84340544.3373,-5003.8896,-3320.9787,-5355.1854,1662.2274,-2726.9737,365.6701,-4100.1655,349.5355,-1078.8794,-1355.2759,5818.6604,-5319.6126,-6399.7140,-6688.6030,2637.8372,-6782.8427,-5000.8559,-4639.8133,4590.1070,0.0000,5619.8220,-4567.3833,5976.8554,-5909.5826,-6161.4064,-5912.5473,-5284.1388,-3733.2737,-4209.0103,6830.1234,-5914.0326,-1208.6729,4030.1292,435.8945,3138.6901,-705.9495,4676.3786,-5199.0030,5984.0695,2598.5133,-1654.7792,-4379.2349,-4814.3409,3861.8015,2201.8880,-2497.3533,0.0000,-1146.2265,-5520.2690,-3485.9679,-5339.3263,4050.0784,4048.9143,-681.7883,5632.7137,3932.5620,0.0000,-5196.3273,4490.1996,-6812.8775,-5698.2594,5703.3808,-1277.3479,-2700.9148,-4969.5735,-866.7445,4886.7672,-3440.3782,3734.0580,793.6508,2961.1873,3895.3362,-2380.7538,-3006.4880,1040.3439,-2970.0014,6887.8110,-3695.9004,0.0000,-525.6796,2075.7550,749.9710,4102.9614,6162.9046,-4595.4642,-3325.6124,-5180.4028,-5860.4153,5739.3694,2093.8698,-4959.7328,-1104.5178,4806.7491,-5511.8985,-1903.1465,-1317.4265,1655.8615,5352.9009,-4642.4974,6773.4980,231061.7209,210713.2143,210381.6489,212492.7821,222173.2093,213823.2629,213046.6112,214972.2443,-161195369.2695,-161233373.0722,-161197011.4860,-161212316.6373,215652.3443,-161202050.0038,4366.7622,5245.3870,-4110.9923,1946.2235,6295.7939,-3570.9637,-5494.1198,6773.3180,-5132.4465,4989.4567,97.6145,-2929.2252,-2730.8854,1626.7542,4357.6686,1006.7615,4606.4766,-4264.0747,4309.2859,0.0000,1214.0049,-4153.8641,-1999.9539,3574.5604,2130.2870,645.5632,4424.9213,4726.3911,-585.6529,649.3823,804.4286,-1793.9607,-3215.5990,4496.7520,4412.0036,468.9552,5054.8197,-1570.8150,-1719.9055,5409.3477,4715.2442,4871.2914,4443.8236,5077.5214,2345.3836,-5463.2217,0.0000,-6525.6773,2872.5718,-5451.6768,-1680.1651,-5486.8477,-2769.2601,3412.8888,477.8697,5009.0092,0.0000,-4354.1944,748.1086,949.7839,3363.9602,-3826.4987,1395.3480,2099.6370,-3039.1714,6398.7625,-4614.8567,-2902.8227,-2604.4061,4853.9259,5319.2111,-4724.1085,6536.5589,703.8859,6724.8258,4368.6043,91.9111,-2650.5445,0.0000,-4714.6299,-4844.2931,4125.3534,-3527.0342,-515.1337,1225.6578,5177.7933,-4412.9346,150.2789,-2146.8979,4554.4694,-4592.0091,-4718.4222,-4574.9367,-3151.8041,-4909.9409,-381.1692,-2836.0478,-2796.0332,-2826.7988,-322.5540,148969.3479,141205.1190,146851.3279,146759.5288,150531.8518,145029.8467,137145.1873,147252.9236,-39581341.7711,-39596419.7324,-39577686.6338,-39574379.9326,145729.4855,-39569352.3546,
