sl_100_5400_20310827 Coordinates.csv
2031/08/27 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:23 2024,
Start: 2031/08/27 07:47:00.00, Stop: 2031/08/27 09:17:00.00,
TIME_UNITS,STARLINK-1405 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-4011 - X-Coordinate,STARLINK-2454 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-31331 - X-Coordinate,STARLINK-31550 - X-Coordinate,STARLINK-6217 - X-Coordinate,STARLINK-4393 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-6097 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-31618 - X-Coordinate,STARLINK-31240 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-4677 - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-30615 - X-Coordinate,STARLINK-3349 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-5261 - X-Coordinate,STARLINK-1052 - X-Coordinate,STARLINK-6245 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-6084 - X-Coordinate,STARLINK-3969 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-1228 - X-Coordinate,STARLINK-5144 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-3314 - X-Coordinate,STARLINK-30757 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-5552 - X-Coordinate,STARLINK-3717 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-1781 - X-Coordinate,STARLINK-3305 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-4723 - X-Coordinate,STARLINK-1423 - X-Coordinate,STARLINK-3330 - X-Coordinate,STARLINK-31643 - X-Coordinate,STARLINK-30206 - X-Coordinate,STARLINK-30172 - X-Coordinate,STARLINK-31057 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-2155 - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-3734 - X-Coordinate,STARLINK-30123 - X-Coordinate,STARLINK-1820 - X-Coordinate,STARLINK-5448 - X-Coordinate,STARLINK-30584 - X-Coordinate,STARLINK-3242 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-5111 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-1216 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-3580 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-2037 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-1973 - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-3265 - X-Coordinate,STARLINK-3854 - X-Coordinate,STARLINK-2468 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-31507 - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-31014 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-4503 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-2021 - X-Coordinate,STARLINK-4730 - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-2639 - X-Coordinate,STARLINK-30961 - X-Coordinate,STARLINK-4605 - X-Coordinate,STARLINK-1246 - X-Coordinate,STARLINK-3261 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-32090 - X-Coordinate,STARLINK-5294 - X-Coordinate,STARLINK-2189 - X-Coordinate,STARLINK-5170 - X-Coordinate,STARLINK-30968 - X-Coordinate,STARLINK-2541 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1405 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-4011 - Y-Coordinate,STARLINK-2454 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-31331 - Y-Coordinate,STARLINK-31550 - Y-Coordinate,STARLINK-6217 - Y-Coordinate,STARLINK-4393 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-6097 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-31618 - Y-Coordinate,STARLINK-31240 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-4677 - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-30615 - Y-Coordinate,STARLINK-3349 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-5261 - Y-Coordinate,STARLINK-1052 - Y-Coordinate,STARLINK-6245 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-6084 - Y-Coordinate,STARLINK-3969 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-1228 - Y-Coordinate,STARLINK-5144 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-3314 - Y-Coordinate,STARLINK-30757 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-5552 - Y-Coordinate,STARLINK-3717 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-1781 - Y-Coordinate,STARLINK-3305 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-4723 - Y-Coordinate,STARLINK-1423 - Y-Coordinate,STARLINK-3330 - Y-Coordinate,STARLINK-31643 - Y-Coordinate,STARLINK-30206 - Y-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-31057 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-2155 - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-30123 - Y-Coordinate,STARLINK-1820 - Y-Coordinate,STARLINK-5448 - Y-Coordinate,STARLINK-30584 - Y-Coordinate,STARLINK-3242 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-1216 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-3580 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-2037 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-1973 - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-3265 - Y-Coordinate,STARLINK-3854 - Y-Coordinate,STARLINK-2468 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-31507 - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-31014 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-4503 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-2021 - Y-Coordinate,STARLINK-4730 - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-2639 - Y-Coordinate,STARLINK-30961 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,STARLINK-1246 - Y-Coordinate,STARLINK-3261 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-32090 - Y-Coordinate,STARLINK-5294 - Y-Coordinate,STARLINK-2189 - Y-Coordinate,STARLINK-5170 - Y-Coordinate,STARLINK-30968 - Y-Coordinate,STARLINK-2541 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1405 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-4011 - Z-Coordinate,STARLINK-2454 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-31331 - Z-Coordinate,STARLINK-31550 - Z-Coordinate,STARLINK-6217 - Z-Coordinate,STARLINK-4393 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-6097 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-31618 - Z-Coordinate,STARLINK-31240 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-4677 - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-30615 - Z-Coordinate,STARLINK-3349 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-5261 - Z-Coordinate,STARLINK-1052 - Z-Coordinate,STARLINK-6245 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-6084 - Z-Coordinate,STARLINK-3969 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-1228 - Z-Coordinate,STARLINK-5144 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-3314 - Z-Coordinate,STARLINK-30757 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-5552 - Z-Coordinate,STARLINK-3717 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-1781 - Z-Coordinate,STARLINK-3305 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-4723 - Z-Coordinate,STARLINK-1423 - Z-Coordinate,STARLINK-3330 - Z-Coordinate,STARLINK-31643 - Z-Coordinate,STARLINK-30206 - Z-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-31057 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-2155 - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-30123 - Z-Coordinate,STARLINK-1820 - Z-Coordinate,STARLINK-5448 - Z-Coordinate,STARLINK-30584 - Z-Coordinate,STARLINK-3242 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-1216 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-3580 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-2037 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-1973 - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-3265 - Z-Coordinate,STARLINK-3854 - Z-Coordinate,STARLINK-2468 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-31507 - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-31014 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-4503 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-2021 - Z-Coordinate,STARLINK-4730 - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-2639 - Z-Coordinate,STARLINK-30961 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,STARLINK-1246 - Z-Coordinate,STARLINK-3261 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-32090 - Z-Coordinate,STARLINK-5294 - Z-Coordinate,STARLINK-2189 - Z-Coordinate,STARLINK-5170 - Z-Coordinate,STARLINK-30968 - Z-Coordinate,STARLINK-2541 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2931.8015,2373.4647,1163.9626,-6094.1849,-2688.9764,-3372.9050,2104.0370,0.0000,-5024.7409,-1566.1261,2439.5664,3880.1801,-6504.7301,-6012.2887,-4102.0079,6875.1513,-6097.1756,5335.7873,5080.5691,-5360.7852,285.7729,-1973.3301,0.0000,-3768.9979,-4991.2456,-5493.6575,-5350.7341,2073.2555,6792.2617,6389.5877,-5300.3543,-2450.1906,-6310.6191,273.2499,-1644.0684,-5948.5750,-3449.0551,5325.3215,4533.6654,4084.8488,3373.9631,-4669.5317,775.9257,-1276.3409,6430.5091,4955.0153,4910.0506,-4270.0155,4562.6946,-3005.8008,-3246.0441,-2374.3619,4932.3265,-1897.8065,0.0000,6671.9719,-3596.4428,-4045.5944,5593.2327,-6358.0748,-1574.5495,5970.9522,1416.0636,509.8297,6497.0433,-4442.2471,5913.5493,5166.0528,-3984.8915,-5146.4657,2976.9349,-3444.5858,-6269.9849,-4082.0198,3157.1438,-6630.8215,5490.3416,3013.8276,1174.9479,-5997.6902,3894.0483,-4287.3797,271.2383,4455.1562,-5798.6828,-216.7504,-5443.4368,-6283.4451,-1653.3118,4728.6729,-731.4503,-3068.0480,4849.4365,4481.7978,5227.9780,-5975.0726,-4675.5615,-6548.9038,921.6130,1186.3916,336828.0025,345576.0816,335639.3403,338639.8433,347575.8566,344428.8026,342244.8845,341294.3124,121533218.2299,121555275.9862,121548680.3365,121532959.1484,340955.2866,121528502.1581,-4555.9632,-4271.4738,-6159.1144,1293.3068,3643.3413,-5076.6097,-5885.9964,0.0000,964.8349,-4693.2181,-811.9816,-5200.1539,576.8862,-235.0796,4707.9638,222.3536,-1556.3296,-1400.9480,-2063.7457,2528.1835,6878.1882,-3904.3930,0.0000,-5768.2179,4565.9775,-1854.4258,-3575.4109,-6380.3097,480.2147,-1528.9648,-1699.3075,5394.0067,1679.9571,-6853.9223,-1545.5687,307.8434,4300.7044,-4342.3860,-3157.3820,2046.9412,2431.3990,4057.1412,-6629.6452,-5942.7042,-2197.5320,2466.3661,1210.5990,-4753.8588,-4882.3559,5289.3266,5967.7659,-5125.2114,1341.4369,-5512.9711,0.0000,-435.3279,2921.4463,3660.5800,986.9942,2284.6651,6489.7625,2894.5231,4576.2430,-5771.8953,-1559.9999,-1540.3299,-3446.6357,-1815.9239,3038.2863,4428.1337,-5042.2069,4562.3566,-2244.5144,3610.0274,4281.6070,-1271.3294,-3351.0021,4751.9574,4921.4334,3253.4233,-3747.3976,1505.5246,5140.0216,633.2580,1751.9538,4698.1452,-641.8443,1891.0843,3803.7273,-5051.4523,-6836.1286,-5901.7381,4725.2391,2574.3072,2221.3023,2057.2409,-2194.1477,2112.6327,-5053.0361,-6572.3318,32542.1371,47099.1724,52738.8052,47843.2206,46006.9437,49105.6492,54783.2945,49300.4836,80587579.7020,80608015.8652,80584351.8294,80564788.0874,50837.5854,80569159.4129,4161.1666,-4842.7835,-2917.7409,-2970.2133,5111.6192,-3223.8649,2739.4562,0.0000,4662.0792,-4838.1108,-6433.7757,-2367.8808,2156.8147,3216.3955,-2756.4853,-19.3340,-2848.7643,-4066.5328,-4237.6614,-3539.3658,-779.3828,5366.2028,0.0000,-823.0476,1173.9956,3684.8582,-2446.3283,1411.5031,865.0495,-2073.2044,-3934.9176,-3560.4470,2338.2869,-904.3317,-6549.4152,3476.9693,4110.4070,212.4114,-4182.3203,5138.5097,-5553.8257,3206.7821,-1568.5880,3064.5324,1071.8578,4006.0627,-4659.4983,-2707.4949,-1509.0422,-3268.1985,709.9433,3980.2792,-4401.5488,-3684.4410,0.0000,1786.8301,-5035.9415,4267.1332,3886.4315,1260.2670,1762.4529,1930.7016,4987.0136,3486.4887,1622.3748,4940.5765,-521.1511,-4160.3756,-4681.4703,-928.8576,-3363.4955,-3821.5970,1831.3112,4070.9792,4452.6888,-1167.3156,-2367.1335,-3845.6285,4682.8545,517.8262,4172.2953,5139.2442,-4519.8457,-5201.2037,3259.3824,-4975.6039,4208.8971,2042.8125,5447.1949,-385.9584,-477.0940,-1889.0837,1307.7837,-4636.4856,-3780.8418,2707.8640,-4514.9473,205.0027,-4676.1789,-1631.9116,-127781.7794,-132533.6235,-127586.2567,-130947.1999,-124840.4075,-129620.7205,-138759.2109,-130797.9592,-60171415.0007,-60189167.6943,-60181162.1727,-60170649.3436,-130005.9997,-60178887.0948,
300.000,-4595.4963,1128.7742,-651.9608,-4806.4436,-1434.0374,-3954.0470,486.8149,0.0000,-4191.3273,-1440.6745,714.3299,2108.5426,-6612.6543,-6377.2777,-3006.2077,6562.9959,-5460.6354,5135.0050,4602.7574,-5237.8844,1483.4391,-2249.7623,0.0000,-4938.0929,-4143.0496,-6381.2377,-6307.0118,403.0973,6306.0578,6286.2736,-6339.1071,-1377.6944,-5134.9458,-1258.2672,489.7761,-4769.7886,-1491.3805,4341.8547,3668.5998,4136.2746,4439.4884,-2959.1826,-553.2884,-2712.7118,5979.0703,4615.1647,5046.1306,-4944.2892,3150.7662,-1248.9845,-2101.7273,-4206.1398,4259.1222,-3447.7454,0.0000,5806.9852,-1630.1767,-2932.2112,6440.8660,-5310.0085,-83.7717,5786.8225,3332.4724,-1063.6150,5469.3929,-5597.6278,5119.9554,5244.9850,-2037.3321,-3901.1536,2008.7648,-2618.0590,-6817.3357,-3515.1715,4454.3642,-6227.1341,3957.1315,4148.2776,3166.2863,-4989.6363,1957.6623,-4134.9810,1968.5058,3873.2826,-5856.7313,1605.2828,-6257.4413,-6101.2674,295.3667,3467.2205,-1879.3906,-4243.6560,5224.2411,4369.7397,5158.6855,-5884.7930,-5964.3375,-5903.1426,-1141.1297,-19.3849,336144.1978,344209.9700,334526.4548,337475.2096,346484.5367,343034.2694,341139.5335,339880.7009,119746730.9908,119767972.8476,119761739.5111,119747121.9296,339807.0165,119742038.4232,-4233.9355,-5673.7929,-5631.1341,2421.7523,5193.5338,-3408.5968,-5398.4487,0.0000,2954.9864,-6062.5032,618.7138,-5531.3184,1858.2066,1480.9501,5972.7418,-988.0629,4.8496,-3326.3031,-3962.9777,4039.8167,6686.0142,-1898.3913,0.0000,-4819.2255,5439.2153,-242.4183,-2664.9219,-6244.9279,-780.8006,-2798.6337,-440.7799,6470.9150,3033.4368,-6384.6286,-799.4604,1696.0869,4385.8829,-5088.2830,-4898.0702,-108.6892,555.2249,4422.6594,-6037.1399,-6085.8092,-3324.0410,543.5452,-947.2795,-3031.5079,-5202.8164,5054.7739,6405.3390,-4623.9590,-603.3983,-5572.4005,0.0000,-1644.0751,3781.5722,5285.2374,-376.4209,3218.6245,6903.4968,1395.2933,4597.4079,-4773.2104,-2601.4593,9.8743,-4382.0170,-3489.3067,3768.0830,4975.1675,-6202.6478,5919.1742,-1121.7728,5189.2928,4595.8927,59.8141,-4321.3297,3011.8964,4087.2092,4086.6093,-4630.1457,3486.9666,5697.0872,-1449.2621,3219.4980,5353.4223,829.2914,3157.0593,4688.0886,-5886.0418,-6242.6573,-5455.8309,3368.9812,533.4024,158.4061,3417.3317,-959.9271,3163.7444,-5423.4222,-6870.9739,39569.6748,54302.1884,60007.2764,55297.7260,53153.6810,56286.2846,61901.7147,56627.9710,83223606.1784,83244494.6978,83220774.1490,83201110.6335,57968.1002,83205096.3844,2766.4800,-3722.1106,-3959.6086,-4321.6739,4197.9611,-4505.1979,4143.5617,0.0000,4649.0226,-3007.7770,-6864.6347,-3560.0797,386.1348,1927.3724,-1365.0127,-1814.8936,-4231.5162,-3086.9594,-3336.5461,-1969.9063,1031.5686,6265.5024,0.0000,722.0052,-646.9595,2538.1465,-703.0378,2794.4363,2589.0736,-296.2832,-2464.0859,-1996.1166,3537.9065,-2353.6146,-6864.1276,4681.4748,5079.9612,-1594.9759,-3249.4061,5490.7224,-5302.4715,4493.6135,-3205.8904,1404.5676,-748.6515,5006.5111,-4574.2517,-3813.0956,-3154.3695,-4537.8270,-1112.8261,2949.0972,-5196.1959,-2147.6898,0.0000,3382.0288,-5465.5962,3385.4806,2402.0492,2940.4397,250.8635,3506.0773,3949.6442,4668.0965,3250.1134,3899.8688,1293.8972,-2755.7795,-5355.7158,-2647.3014,-1752.6524,-2318.9488,40.6221,2648.3874,2684.1657,-2861.1057,-3557.3820,-4491.7553,4560.9415,2280.4434,4618.8243,4222.2885,-3252.7456,-5495.7371,1638.4036,-3953.9682,2819.3795,266.3330,4981.9010,1154.8613,-2239.3972,-106.2669,2979.9318,-5370.2729,-4463.5866,995.6549,-3248.8903,-1600.7977,-4187.1399,169.9935,-127788.2354,-132421.7392,-127607.6078,-131050.7578,-124835.1297,-129325.1634,-138773.7536,-131141.2043,-60173855.9900,-60191597.4935,-60183700.0136,-60172817.6415,-129992.2475,-60181118.7653,
600.000,-5772.4252,-189.4384,-2432.7410,-3047.0814,-76.5130,-4189.6108,-1217.5087,0.0000,-2992.4512,-1115.7321,-1145.9898,113.8050,-6052.6174,-6103.0523,-1617.3004,5588.2658,-4307.5950,4446.2205,3709.9797,-4607.5774,2545.7656,-2379.1199,0.0000,-5634.8009,-2867.7707,-6643.0564,-6623.3084,-1330.7258,5182.7119,5550.3175,-6724.3678,-190.3460,-3467.8611,-2689.3765,2535.2478,-3134.9539,633.1290,2906.9066,2478.9281,3832.7157,5118.0961,-946.8235,-1860.9960,-3852.1950,4919.5193,3849.9871,4726.0561,-5177.3989,1395.1213,662.2489,-728.6962,-5618.1192,3180.9482,-4634.4391,0.0000,4371.4871,485.1148,-1566.6817,6647.6875,-3716.7480,1412.7324,5050.9695,4900.8203,-2569.6765,3886.2984,-6196.5851,3796.3775,4817.7670,108.3231,-2240.2001,845.5915,-1552.4053,-6683.5630,-2610.4223,5275.6092,-5197.3399,2022.9134,4902.3849,4860.5497,-3457.3722,-166.7557,-3608.8239,3436.7415,2959.6779,-5334.6994,3232.9415,-6462.7961,-5301.8831,2182.2885,1860.4377,-2863.8531,-4995.2683,5101.7138,3887.6902,4606.5401,-5205.1558,-6654.4275,-4656.1884,-3077.8160,-1225.2130,335314.0500,342685.7761,333266.0336,336166.1379,345243.3774,341461.8652,339885.6106,338301.4998,117903075.5599,117923493.5386,117917618.1626,117904088.2078,338509.6901,117898410.2758,-3504.3958,-6515.5519,-4579.4036,3356.5488,6224.7577,-1390.9665,-4382.6669,0.0000,4674.7071,-6773.9851,1905.4801,-5351.0942,2947.1623,3029.9677,6626.0760,-2119.2111,1604.7148,-4905.2904,-5470.6726,5132.5794,5829.9876,300.5039,0.0000,-3399.4807,5763.8535,1370.8909,-1492.6399,-5497.1512,-1991.4479,-3783.0314,835.8450,6902.5811,4127.1948,-5297.6825,122.7690,2963.0884,4083.7615,-5332.6609,-6162.4638,-2258.0312,-1341.4619,4406.8310,-4839.8670,-5602.4962,-4122.1540,-1463.6917,-3006.2128,-1008.2160,-5020.1229,4358.1936,6186.4710,-3697.8592,-2517.2407,-5089.7286,0.0000,-2727.4431,4314.6074,6401.5250,-1675.9076,3859.0399,6640.4749,-273.8232,4203.4130,-3296.3568,-3416.5403,1520.5800,-4883.2089,-4790.2349,4175.1092,5038.7548,-6695.7301,6672.2682,112.5033,6217.7035,4469.6816,1415.7890,-4892.8352,977.0083,2892.8636,4523.2906,-5087.6699,5101.7014,5695.9288,-3407.3028,4347.1122,5494.2183,2189.2468,4100.1534,5140.6762,-6156.0956,-5020.7487,-4466.6523,1654.1847,-1576.7852,-1935.7276,4421.9930,336.2136,3912.9928,-5308.9962,-6472.3187,46584.1900,61474.6396,67248.6169,62747.7610,60277.1016,63443.5930,68996.2077,64023.5159,85820033.5991,85841355.6201,85817580.5826,85797872.7553,65072.8099,85801434.9227,1062.8107,-2194.1774,-4574.9277,-5205.3206,2815.4425,-5297.5292,5083.2906,0.0000,4137.0910,-853.8274,-6563.7802,-4367.4535,-1426.8940,422.0915,179.6307,-3411.7466,-5157.3150,-1765.6091,-2078.1115,-186.7563,2731.6796,6494.3176,0.0000,2189.8627,-2396.6834,1112.5567,1117.1583,3867.8982,4027.3461,1512.9685,-715.8497,-216.0576,4359.4363,-3549.5939,-6446.7033,5377.8675,5493.6500,-3227.4088,-1968.3205,5242.5370,-4486.4810,5306.9179,-4489.0390,-414.0641,-2487.2224,5448.4746,-3988.4268,-4512.4404,-4450.2695,-5317.2689,-2811.1778,1599.4855,-5389.7848,-377.3623,0.0000,4613.2355,-5289.2750,2140.9380,655.1465,4297.4259,-1287.8993,4702.5684,2487.1675,5312.5732,4521.2106,2421.8708,2966.0715,-1049.0219,-5439.8441,-4072.7054,61.2454,-561.8759,-1754.4921,926.2056,629.3187,-4238.1035,-4354.1630,-4633.1525,3943.7553,3789.0496,4549.0285,2840.1502,-1624.9619,-5190.0021,-161.9774,-2493.6423,1125.6124,-1539.4268,3964.8278,2571.7347,-3757.9029,1688.0002,4327.8407,-5533.7581,-4646.4223,-825.7894,-1624.1648,-3231.7342,-3253.1501,1953.1842,-127794.7412,-132305.3087,-127633.4044,-131144.9525,-124832.2400,-129035.4018,-138783.9743,-131393.1549,-60176300.2469,-60194026.9183,-60186237.2246,-60175013.3994,-129978.4007,-60183350.4194,
