sl_100_5400_20311107 Coordinates.csv
2031/11/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:19 2024,
Start: 2031/11/07 07:47:00.00, Stop: 2031/11/07 09:17:00.00,
TIME_UNITS,STARLINK-5781 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-31242 - X-Coordinate,STARLINK-30934 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-5047 - X-Coordinate,STARLINK-31148 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-30762 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-32039 - X-Coordinate,STARLINK-4641 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-1542 - X-Coordinate,STARLINK-30707 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-31749 - X-Coordinate,STARLINK-30909 - X-Coordinate,STARLINK-6090 - X-Coordinate,STARLINK-31798 - X-Coordinate,STARLINK-5884 - X-Coordinate,STARLINK-5433 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-6354 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-6296 - X-Coordinate,STARLINK-30715 - X-Coordinate,STARLINK-1306 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-4582 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-32112 - X-Coordinate,STARLINK-5051 - X-Coordinate,STARLINK-1009 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-31889 - X-Coordinate,STARLINK-6197 - X-Coordinate,STARLINK-3984 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-32148 - X-Coordinate,STARLINK-2600 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-5008 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-4787 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-30898 - X-Coordinate,STARLINK-1007 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-32107 - X-Coordinate,STARLINK-4275 - X-Coordinate,STARLINK-1403 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-6213 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-2750 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-31054 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-31858 - X-Coordinate,STARLINK-30983 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-31571 - X-Coordinate,STARLINK-31045 - X-Coordinate,STARLINK-4386 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-6103 - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-11190 [DTC] - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-4217 - X-Coordinate,STARLINK-30439 - X-Coordinate,STARLINK-31200 - X-Coordinate,STARLINK-31972 - X-Coordinate,STARLINK-31500 - X-Coordinate,STARLINK-5205 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-31217 - X-Coordinate,STARLINK-5603 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-5879 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-31242 - Y-Coordinate,STARLINK-30934 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-5047 - Y-Coordinate,STARLINK-31148 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-30762 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-32039 - Y-Coordinate,STARLINK-4641 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-1542 - Y-Coordinate,STARLINK-30707 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-31749 - Y-Coordinate,STARLINK-30909 - Y-Coordinate,STARLINK-6090 - Y-Coordinate,STARLINK-31798 - Y-Coordinate,STARLINK-5884 - Y-Coordinate,STARLINK-5433 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-6354 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-6296 - Y-Coordinate,STARLINK-30715 - Y-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-4582 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-32112 - Y-Coordinate,STARLINK-5051 - Y-Coordinate,STARLINK-1009 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-31889 - Y-Coordinate,STARLINK-6197 - Y-Coordinate,STARLINK-3984 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-32148 - Y-Coordinate,STARLINK-2600 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-5008 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-4787 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-30898 - Y-Coordinate,STARLINK-1007 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-32107 - Y-Coordinate,STARLINK-4275 - Y-Coordinate,STARLINK-1403 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-6213 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-2750 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-31054 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-31858 - Y-Coordinate,STARLINK-30983 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-31571 - Y-Coordinate,STARLINK-31045 - Y-Coordinate,STARLINK-4386 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-6103 - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-11190 [DTC] - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-4217 - Y-Coordinate,STARLINK-30439 - Y-Coordinate,STARLINK-31200 - Y-Coordinate,STARLINK-31972 - Y-Coordinate,STARLINK-31500 - Y-Coordinate,STARLINK-5205 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-31217 - Y-Coordinate,STARLINK-5603 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-5879 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-31242 - Z-Coordinate,STARLINK-30934 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-5047 - Z-Coordinate,STARLINK-31148 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-30762 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-32039 - Z-Coordinate,STARLINK-4641 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-1542 - Z-Coordinate,STARLINK-30707 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-31749 - Z-Coordinate,STARLINK-30909 - Z-Coordinate,STARLINK-6090 - Z-Coordinate,STARLINK-31798 - Z-Coordinate,STARLINK-5884 - Z-Coordinate,STARLINK-5433 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-6354 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-6296 - Z-Coordinate,STARLINK-30715 - Z-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-4582 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-32112 - Z-Coordinate,STARLINK-5051 - Z-Coordinate,STARLINK-1009 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-31889 - Z-Coordinate,STARLINK-6197 - Z-Coordinate,STARLINK-3984 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-32148 - Z-Coordinate,STARLINK-2600 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-5008 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-4787 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-30898 - Z-Coordinate,STARLINK-1007 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-32107 - Z-Coordinate,STARLINK-4275 - Z-Coordinate,STARLINK-1403 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-6213 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-2750 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-31054 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-31858 - Z-Coordinate,STARLINK-30983 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-31571 - Z-Coordinate,STARLINK-31045 - Z-Coordinate,STARLINK-4386 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-6103 - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-11190 [DTC] - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-4217 - Z-Coordinate,STARLINK-30439 - Z-Coordinate,STARLINK-31200 - Z-Coordinate,STARLINK-31972 - Z-Coordinate,STARLINK-31500 - Z-Coordinate,STARLINK-5205 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-31217 - Z-Coordinate,STARLINK-5603 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-5879 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1989.7280,-1948.8744,2122.2327,4692.9184,3954.6625,1683.7385,3428.9708,2729.0628,-4903.6607,4549.1092,4500.0048,2224.7880,320.2276,4926.5943,5686.4719,5922.5012,1810.2574,-5466.2084,5276.4345,-424.2228,-2020.0512,-3038.8730,537.1074,-3668.9894,6133.4005,4591.2346,818.9846,2475.5331,1514.9631,-4131.4817,-3718.3525,-260.5810,-2588.4553,6122.2958,-5269.5394,6807.1707,-3838.9086,-4080.5173,-639.5754,4217.3571,2525.3994,-4202.1504,6740.4915,4273.9476,2428.9223,5974.4396,934.0497,-2665.3498,-2389.1030,1534.3094,3329.7988,3880.8109,-3224.5134,0.0000,-4844.5271,4818.2069,5606.9920,-5113.1698,0.0000,-5285.5502,-4166.9364,6730.1397,208.6053,-2691.5863,4867.5293,-3751.4946,1682.0085,5726.7219,3514.5728,2332.1918,-909.4979,-4254.1149,-6459.0665,5658.1082,-3176.5095,2290.6192,6268.7857,1440.0780,-6798.7776,-3723.0355,-2161.5824,4100.2479,2924.3593,-4044.5180,2350.8910,3896.0004,-3315.5087,4672.0521,-3774.1997,1.3988,-1692.0476,2041.1069,0.0000,5897.2556,1982.9549,3293.9587,5276.1128,-4069.7143,-5920.3990,-5803.2036,-345237.7117,-347131.3202,-356073.6795,-350350.2235,-345330.8777,-349492.3218,-355493.0473,-353907.6675,125843437.2122,125819449.9051,125834922.0140,125843871.6970,-352149.1822,125844536.6282,6623.5927,5037.5610,3585.7081,4889.0424,1784.7876,-6394.3599,3991.6641,-3754.2171,-844.4541,-4238.1257,-4821.8487,6157.9546,-6533.8424,-2571.4600,-3064.9030,289.8799,-6565.8279,2230.1743,478.6540,-3980.7104,3610.1025,-5772.2101,6840.2410,3374.6319,-2839.2618,3949.2736,-4919.7302,2521.7611,3847.3970,-2254.9194,-4271.5587,6478.2238,540.7769,-2475.0542,-1010.1650,-305.9978,-1810.4624,4780.9585,-5902.1407,3489.5721,-6305.4521,578.9403,4.2338,-3795.4919,4313.0476,3143.2160,5092.4001,-3282.8998,5665.9238,-4303.6410,-4687.4960,1180.9946,-4033.4918,0.0000,-3555.8681,3334.0468,-607.4137,-552.4883,0.0000,3512.7667,-4765.0913,778.6623,6449.8974,-3158.4554,2014.8086,-1881.3580,5728.2298,1402.0685,4876.3645,4229.6073,5733.0593,-3800.3978,-2415.1805,-3698.5101,-4779.2227,6202.6441,-975.9330,6002.8636,-508.8452,-4658.0087,1030.8667,-342.8548,-5589.1938,-896.7583,3275.6056,3391.2836,-5995.4711,4896.5373,4388.8376,-5091.8787,-6480.9738,3613.2867,0.0000,1361.4160,5295.5260,-3524.2956,-4430.5295,5578.5905,1461.0114,2560.4533,-178125.3046,-168972.9578,-184723.0682,-183715.6102,-175926.1448,-178083.0734,-178023.9449,-180943.3808,155438259.8695,155455051.2141,155430770.2884,155431816.6221,-180629.6042,155418627.3033,-339.9402,-4257.4162,-5521.4863,-531.4005,5190.6271,-2282.7562,4245.9911,4993.0076,-4385.5351,-2576.5746,-2091.9708,-2237.5166,2368.5040,-3832.3474,2342.6666,3348.6532,1017.9714,3554.1556,-4351.3566,-5318.2592,5451.6279,-1587.5959,-468.2997,-4611.9062,1462.8567,-3326.6153,4614.2462,-5980.8317,-5507.5119,4815.5601,3964.4181,-2100.5717,6408.6400,-1884.4179,4288.2905,1083.5553,5407.3947,2891.7566,3504.9715,4074.9315,-954.1118,5373.3095,1006.5593,-3799.3295,-4608.4980,-1468.5554,-4576.0341,5382.0083,3064.6534,5164.9222,3727.8774,-5412.1368,-4626.5756,0.0000,-3423.4086,3414.3716,3883.6877,4494.2995,0.0000,2706.3278,2599.5038,-294.6197,-2165.0332,5441.3029,4348.8917,5367.1812,-3510.6035,3463.6627,3382.9699,4723.7874,-3795.1112,-3388.4739,-296.5139,-955.5050,3770.2767,1606.5299,-2812.5794,2979.7149,-99.1226,-3390.7481,6473.7870,5374.0294,2838.2593,5500.2488,5368.9547,-4552.6636,-806.5380,823.3097,-3768.9498,-4497.8099,1166.1252,-5519.0910,0.0000,-3057.3733,-4073.7997,4881.5820,-215.0491,810.0373,2978.5465,2691.7190,77626.0356,74180.5924,81270.6127,77823.3550,83976.7372,79540.7758,70174.7994,79252.9880,-87475208.3551,-87489492.0065,-87484189.7370,-87466670.2728,78910.3264,-87469664.5115,
300.000,3342.5469,-24.3159,3962.8664,5231.9286,5155.5087,-53.6770,4482.4955,601.8944,-4684.9077,3884.0847,3343.0520,3468.8953,-420.6676,4332.0951,5072.5945,4888.3908,623.3910,-5428.1486,4277.7708,-2580.9864,-173.6194,-4179.3753,1718.3246,-1951.5103,5480.3377,5950.1456,-1357.6751,2412.3148,3490.6419,-4086.2415,-3399.5622,1319.9468,-1197.8315,4891.2634,-4444.6996,6166.7026,-4945.0956,-2985.9945,-1964.0864,4333.3254,1170.3658,-3306.6246,6123.9870,2388.9246,4166.6590,5576.6905,2684.5132,-4436.1165,-698.2286,-610.5288,1312.6747,4419.3158,-4541.6349,0.0000,-6129.8297,6056.5264,6041.0891,-5936.1841,0.0000,-4569.6952,-5536.3494,6589.7435,1805.6061,-4373.4619,4437.5686,-4883.9206,3459.8483,4989.4972,4943.9287,3397.6855,1046.7216,-4792.1314,-6724.7611,4486.2630,-4725.5593,3521.2097,6255.8015,2540.6126,-6584.0947,-5138.2059,-652.0604,4024.8343,1045.6541,-4279.5484,3968.7973,5476.0597,-4302.5505,5406.9666,-2604.7241,-2085.4981,-3029.4589,3752.5251,0.0000,5422.5048,2265.4908,1232.4500,4197.3691,-2554.9345,-4648.6335,-5349.3522,-341669.5089,-343452.1491,-352292.2851,-346785.6577,-341435.8201,-345733.4162,-351577.4713,-349896.0643,122423240.5809,122398612.3397,122414577.2361,122423176.8407,-348255.5801,122424404.3729,5942.3194,4543.1908,2510.5121,3686.6747,122.2945,-6058.5850,2109.2618,-4065.9758,1348.6246,-5430.7981,-4577.7061,4886.4723,-5530.1116,-4381.1343,-4552.9033,-1208.2500,-6812.9033,3754.2329,-1270.0267,-3576.8374,4690.9360,-5246.2531,6520.0046,4709.9491,-4219.4408,2838.8931,-4916.6622,376.5837,3009.0278,-111.2332,-2623.0111,6656.6135,2261.3781,-3349.8612,812.7393,-1800.7317,-34.3162,6052.6603,-4642.7668,1523.6999,-6208.8479,2576.8594,-1225.2811,-4615.5998,3006.8101,2196.2338,5431.0750,-2161.7045,5239.1290,-4103.3110,-5046.0072,-921.2410,-2330.3949,0.0000,-2335.5098,2458.3873,-2160.9387,1033.5751,0.0000,5002.8516,-3847.6635,-461.0826,6525.8502,-1851.8989,35.9822,-103.5071,5539.5215,-278.7768,4470.6660,2394.1548,5171.1971,-1824.6642,-919.2246,-4396.9404,-4442.6488,5012.4946,-2636.3350,4668.9281,1016.1841,-4175.5283,-649.4016,-2480.8166,-5611.6456,1258.4646,1784.9147,2554.7627,-5294.1513,3461.5960,5821.1554,-5175.2712,-5506.4269,2279.5759,0.0000,-529.8038,3633.3136,-3999.8181,-5091.9376,6053.7432,2921.7478,4149.5281,-185321.3208,-176440.3110,-192059.2309,-191037.0715,-183286.0051,-185745.5150,-185408.1391,-188170.3229,158150475.9416,158166723.0238,158142464.7345,158144119.6820,-188050.6604,158130914.1267,1200.1873,-5163.8499,-5083.3796,-2294.5596,4380.7282,-3497.6634,4601.0373,5437.3818,-4497.2716,-834.4397,-3969.6091,-3460.8542,4196.5629,-2756.8129,888.5971,4581.2387,-802.2571,1988.4307,-5205.8196,-4985.2477,4980.7096,239.4533,1346.6763,-4486.2585,-67.1767,-2065.6543,4489.0812,-6503.9852,-5117.8170,5349.7964,5414.7933,-611.6081,6442.7374,-3468.5496,5171.3538,2511.6877,4776.2613,1530.8127,4700.0002,5044.7865,-2672.9575,5412.2217,2722.6121,-4484.5830,-4397.3885,-3438.1397,-3321.9832,4744.3006,4386.8049,5507.8766,4444.7405,-5036.5144,-4692.2108,0.0000,-2189.3834,1814.9192,2398.7899,3219.7744,0.0000,1310.0292,1182.1346,1523.5195,-682.6449,4927.6418,5191.7028,4750.5963,-2302.2713,4664.7196,1781.7627,5324.7596,-4501.8468,-4211.2258,1244.5074,-2676.8815,2260.8038,2957.7274,-1437.0032,4325.0990,1442.3311,-1790.5369,6840.8610,4844.3084,3903.8555,5246.5316,5114.9085,-3298.6755,1012.4340,2288.6321,-2648.5105,-3875.6236,2588.5709,-5329.6816,0.0000,-4037.7840,-5499.5689,5437.7709,-1996.9777,2267.3353,3985.9815,1292.4216,77531.5883,74121.7852,81142.1450,77636.2225,83879.3935,79731.0143,70066.1204,79583.6974,-87475133.0152,-87489356.6607,-87484052.6176,-87466714.2402,78825.8003,-87469357.0689,
600.000,4380.8520,1933.4828,5431.8891,5243.0874,5840.5279,-1812.3051,5110.6439,-1586.5468,-3992.6502,2806.6336,1809.1550,4408.6081,-1173.2829,3308.3660,3960.2365,3370.6842,-635.2852,-4861.0322,2885.1728,-4454.6013,1654.1663,-4865.7689,2740.6901,-62.4317,4291.6077,6724.0552,-3391.6483,2190.4003,5130.9933,-3663.2425,-2795.8539,2759.6331,248.0839,3157.7567,-3214.0912,4922.8783,-5590.6485,-1614.9076,-3141.5135,4057.3409,-330.8131,-2129.6107,4873.7089,269.5913,5491.6855,4627.9231,4143.2668,-5771.1341,1098.3467,-2706.0498,-843.1358,4543.1643,-5456.0777,0.0000,-6816.4598,6651.3825,5872.1783,-6166.7803,0.0000,-3415.4555,-6342.4545,5753.8968,3210.8497,-5633.7214,3603.2206,-5548.2801,4888.2789,3774.3256,5867.1525,4159.8424,2926.7989,-4842.6127,-6332.8625,2836.7328,-5782.2482,4419.2527,5646.1087,3430.7451,-5697.6254,-6019.2322,997.7843,3578.8617,-955.1885,-4143.2207,5192.1871,6503.5430,-4867.2140,5608.1215,-1204.8498,-3944.3915,-4080.4041,5123.7924,0.0000,4415.2376,2392.6418,-950.4000,2682.9983,-779.0449,-2908.8174,-4376.9378,-337958.8852,-339613.0011,-348352.4675,-343083.2499,-337387.0381,-341830.9540,-347507.1275,-345616.6338,118944605.6457,118919349.1167,118935816.4550,118944042.0300,-344205.5764,118945830.6994,4678.5837,3640.7122,1239.8413,2081.0567,-1512.8663,-5172.8707,22.6259,-4019.1045,3398.5985,-6030.0619,-3903.8463,3140.9201,-3977.7124,-5722.3571,-5581.8580,-2626.9262,-6374.6848,4885.4408,-2931.9617,-2834.0040,5335.4321,-4145.5991,5537.0552,5592.8235,-5187.9537,1470.2306,-4451.9694,-1814.4362,1924.4958,2055.5482,-673.6827,6155.3487,3804.7947,-3923.7607,2592.0236,-3142.3905,1707.2126,6731.2201,-2937.0521,-615.0957,-5493.8634,4336.6822,-2358.4947,-5018.9762,1424.1809,984.1474,5257.2036,-870.4228,4317.1044,-3554.0340,-4941.3769,-2903.8851,-429.0450,0.0000,-908.1678,1343.9691,-3470.5488,2481.8626,0.0000,5994.4794,-2552.6944,-1669.7670,5933.7408,-405.7023,-1974.5067,1646.5632,4830.1418,-1971.5272,3634.1826,324.7396,4145.3381,358.4948,678.6256,-4668.1933,-3677.5419,3305.2791,-4030.6956,2865.7113,2451.6164,-3284.8482,-2191.0139,-4347.7499,-5118.8108,3275.4693,148.1694,1498.2302,-4054.8240,1660.0866,6682.5177,-4761.3714,-3963.3105,768.9059,0.0000,-2393.4377,1601.1488,-4131.3190,-5259.6633,5962.3298,4117.6788,5320.7184,-192449.8525,-183829.6387,-199310.6494,-198260.9888,-190561.9644,-193352.1293,-192707.5118,-195297.0322,160787439.2509,160803129.7105,160778900.7076,160781133.3757,-195387.8214,160767950.4198,2611.2039,-5506.0050,-4099.0051,-3797.5615,3067.8363,-4348.4048,4426.7599,5271.7226,-4061.7837,1005.3385,-5420.6763,-4312.0558,5580.3999,-1362.1530,-663.1284,5297.3047,-2534.9196,206.1287,-5486.1591,-4053.0208,3957.3700,2038.2277,3013.7982,-3851.0404,-1589.9828,-581.2685,3854.8574,-6338.6552,-4171.0053,5261.8612,6281.9508,946.3127,5790.4688,-4671.3441,5486.7215,3666.9169,3622.3003,5.0641,5384.2629,5449.9268,-4096.7105,4851.7224,4131.8425,-4676.4083,-3680.6155,-5036.3956,-1709.0345,3580.5479,5227.1175,5253.7734,4669.8638,-4082.6113,-4256.8501,0.0000,-719.2429,8.1945,647.7604,1585.4681,0.0000,-228.4987,-366.7594,3167.3046,876.9945,3867.3633,5455.3485,3600.0157,-846.6963,5346.4030,-12.9841,5312.3628,-4728.2378,-4522.2641,2650.3642,-4098.6070,502.5350,3974.0649,92.0371,5192.1621,2821.3140,7.5808,6470.3132,3759.3658,4549.0207,4421.6911,4260.2519,-1684.4656,2721.2552,3496.3095,-1240.8216,-2813.3959,3717.1741,-4564.8082,0.0000,-4557.3879,-6347.8761,5395.8995,-3561.5808,3483.7926,4539.1724,-247.7309,77438.6002,74063.7940,81009.2233,77460.9828,83779.5879,79912.0709,69961.5887,79858.3643,-87475054.8499,-87489220.4234,-87483909.2704,-87466762.1095,78741.2303,-87469049.4126,
