sl_100_5400_20310217 Coordinates.csv
2031/02/17 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:28 2024,
Start: 2031/02/17 07:47:00.00, Stop: 2031/02/17 09:17:00.00,
TIME_UNITS,STARLINK-31608 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-31132 - X-Coordinate,STARLINK-31708 - X-Coordinate,STARLINK-1534 - X-Coordinate,STARLINK-4444 - X-Coordinate,STARLINK-1400 - X-Coordinate,STARLINK-2640 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-31976 - X-Coordinate,STARLINK-2051 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-3925 - X-Coordinate,STARLINK-6307 - X-Coordinate,STARLINK-30193 - X-Coordinate,STARLINK-31593 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-5019 - X-Coordinate,STARLINK-6243 - X-Coordinate,STARLINK-1485 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-6251 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-5044 - X-Coordinate,STARLINK-4077 - X-Coordinate,STARLINK-3357 - X-Coordinate,STARLINK-6221 - X-Coordinate,STARLINK-3675 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-32226 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-3999 - X-Coordinate,STARLINK-3730 - X-Coordinate,STARLINK-6063 - X-Coordinate,STARLINK-3673 - X-Coordinate,STARLINK-2308 - X-Coordinate,STARLINK-5352 - X-Coordinate,STARLINK-11189 [DTC] - X-Coordinate,STARLINK-30478 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-2643 - X-Coordinate,STARLINK-30211 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-3192 - X-Coordinate,STARLINK-6049 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-31638 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-30981 - X-Coordinate,STARLINK-5007 - X-Coordinate,STARLINK-1030 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-4253 - X-Coordinate,STARLINK-1335 - X-Coordinate,STARLINK-4082 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-30873 - X-Coordinate,STARLINK-1270 - X-Coordinate,STARLINK-3230 - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-30301 - X-Coordinate,STARLINK-30600 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-30860 - X-Coordinate,STARLINK-31091 - X-Coordinate,STARLINK-31308 - X-Coordinate,STARLINK-5643 - X-Coordinate,STARLINK-30918 - X-Coordinate,STARLINK-3298 - X-Coordinate,STARLINK-5508 - X-Coordinate,STARLINK-4706 - X-Coordinate,STARLINK-3235 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-4689 - X-Coordinate,STARLINK-2517 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-31160 - X-Coordinate,STARLINK-1358 - X-Coordinate,STARLINK-5626 - X-Coordinate,STARLINK-5365 - X-Coordinate,STARLINK-5607 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-1055 - X-Coordinate,STARLINK-3617 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-4737 - X-Coordinate,STARLINK-31492 - X-Coordinate,STARLINK-2007 - X-Coordinate,STARLINK-3150 - X-Coordinate,STARLINK-31982 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-5586 - X-Coordinate,STARLINK-30414 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31608 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-31132 - Y-Coordinate,STARLINK-31708 - Y-Coordinate,STARLINK-1534 - Y-Coordinate,STARLINK-4444 - Y-Coordinate,STARLINK-1400 - Y-Coordinate,STARLINK-2640 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-31976 - Y-Coordinate,STARLINK-2051 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-3925 - Y-Coordinate,STARLINK-6307 - Y-Coordinate,STARLINK-30193 - Y-Coordinate,STARLINK-31593 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-5019 - Y-Coordinate,STARLINK-6243 - Y-Coordinate,STARLINK-1485 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-6251 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-5044 - Y-Coordinate,STARLINK-4077 - Y-Coordinate,STARLINK-3357 - Y-Coordinate,STARLINK-6221 - Y-Coordinate,STARLINK-3675 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-32226 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-3999 - Y-Coordinate,STARLINK-3730 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-3673 - Y-Coordinate,STARLINK-2308 - Y-Coordinate,STARLINK-5352 - Y-Coordinate,STARLINK-11189 [DTC] - Y-Coordinate,STARLINK-30478 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-2643 - Y-Coordinate,STARLINK-30211 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-3192 - Y-Coordinate,STARLINK-6049 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-31638 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-30981 - Y-Coordinate,STARLINK-5007 - Y-Coordinate,STARLINK-1030 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-4253 - Y-Coordinate,STARLINK-1335 - Y-Coordinate,STARLINK-4082 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-30873 - Y-Coordinate,STARLINK-1270 - Y-Coordinate,STARLINK-3230 - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-30301 - Y-Coordinate,STARLINK-30600 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-30860 - Y-Coordinate,STARLINK-31091 - Y-Coordinate,STARLINK-31308 - Y-Coordinate,STARLINK-5643 - Y-Coordinate,STARLINK-30918 - Y-Coordinate,STARLINK-3298 - Y-Coordinate,STARLINK-5508 - Y-Coordinate,STARLINK-4706 - Y-Coordinate,STARLINK-3235 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-4689 - Y-Coordinate,STARLINK-2517 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-31160 - Y-Coordinate,STARLINK-1358 - Y-Coordinate,STARLINK-5626 - Y-Coordinate,STARLINK-5365 - Y-Coordinate,STARLINK-5607 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-1055 - Y-Coordinate,STARLINK-3617 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-4737 - Y-Coordinate,STARLINK-31492 - Y-Coordinate,STARLINK-2007 - Y-Coordinate,STARLINK-3150 - Y-Coordinate,STARLINK-31982 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31608 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-31132 - Z-Coordinate,STARLINK-31708 - Z-Coordinate,STARLINK-1534 - Z-Coordinate,STARLINK-4444 - Z-Coordinate,STARLINK-1400 - Z-Coordinate,STARLINK-2640 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-31976 - Z-Coordinate,STARLINK-2051 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-3925 - Z-Coordinate,STARLINK-6307 - Z-Coordinate,STARLINK-30193 - Z-Coordinate,STARLINK-31593 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-5019 - Z-Coordinate,STARLINK-6243 - Z-Coordinate,STARLINK-1485 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-6251 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-5044 - Z-Coordinate,STARLINK-4077 - Z-Coordinate,STARLINK-3357 - Z-Coordinate,STARLINK-6221 - Z-Coordinate,STARLINK-3675 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-32226 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-3999 - Z-Coordinate,STARLINK-3730 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-3673 - Z-Coordinate,STARLINK-2308 - Z-Coordinate,STARLINK-5352 - Z-Coordinate,STARLINK-11189 [DTC] - Z-Coordinate,STARLINK-30478 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-2643 - Z-Coordinate,STARLINK-30211 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-3192 - Z-Coordinate,STARLINK-6049 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-31638 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-30981 - Z-Coordinate,STARLINK-5007 - Z-Coordinate,STARLINK-1030 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-4253 - Z-Coordinate,STARLINK-1335 - Z-Coordinate,STARLINK-4082 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-30873 - Z-Coordinate,STARLINK-1270 - Z-Coordinate,STARLINK-3230 - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-30301 - Z-Coordinate,STARLINK-30600 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-30860 - Z-Coordinate,STARLINK-31091 - Z-Coordinate,STARLINK-31308 - Z-Coordinate,STARLINK-5643 - Z-Coordinate,STARLINK-30918 - Z-Coordinate,STARLINK-3298 - Z-Coordinate,STARLINK-5508 - Z-Coordinate,STARLINK-4706 - Z-Coordinate,STARLINK-3235 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-4689 - Z-Coordinate,STARLINK-2517 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-31160 - Z-Coordinate,STARLINK-1358 - Z-Coordinate,STARLINK-5626 - Z-Coordinate,STARLINK-5365 - Z-Coordinate,STARLINK-5607 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-1055 - Z-Coordinate,STARLINK-3617 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-4737 - Z-Coordinate,STARLINK-31492 - Z-Coordinate,STARLINK-2007 - Z-Coordinate,STARLINK-3150 - Z-Coordinate,STARLINK-31982 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-673.9662,-3612.4531,329.8973,-2901.6035,-3422.7013,654.7155,-2877.5417,-3558.2958,886.8628,-605.7585,4205.7066,-122.6888,3374.0728,5816.6782,-6117.1642,-1744.3448,3722.6818,6773.4647,54.4954,6149.8840,-1657.6972,4032.2183,3364.7517,-2959.4012,-4127.2336,-391.1248,5061.9976,4654.7861,-4338.7964,4992.6356,-2894.4172,-6161.5726,-6771.9534,590.7123,-1821.9300,-3029.9061,2190.1477,-2758.7282,-4763.0975,0.0000,-1670.6107,-2114.4564,-6464.3478,2738.6727,3676.5732,3984.6191,624.1376,-5751.7371,-1515.4041,1870.8781,-6416.8700,-4210.9164,-4632.2415,-6655.2186,-5198.7740,-4157.0615,-1702.2975,-3981.7206,5525.5436,-4286.4940,-4763.9412,2900.3479,-3905.1456,-4281.0858,-5550.6400,6302.1038,2500.2731,-6536.8530,-2672.3300,5555.8633,0.0000,-4098.3114,-2838.7331,-5130.0497,3114.3034,3235.1046,-594.8010,4603.1450,-46.2060,2617.1374,-4045.3139,-1581.6815,-4753.5368,-2437.5646,-4490.3826,3128.0424,1506.9949,2098.2018,-131.9658,0.0000,-2552.6496,-6866.2489,2065.0416,-2681.0970,0.0000,4120.3146,-4951.9973,-2232.8180,-4830.1702,-5760.3011,-333307.3580,-355956.5421,-334466.4946,-337111.0903,-345667.4857,-343476.3169,-341491.1057,-339106.4870,-116837860.3685,-116880678.3014,-116873262.2440,-116844601.8018,-339897.0344,-116849594.3368,-4515.1577,-5687.7891,-6668.3881,-3002.6839,-3722.2346,-1154.6995,3046.2833,-3378.1057,4877.4653,-6406.6816,-5208.0337,-6655.8215,-2416.9270,1984.3235,2809.0333,6166.6887,1816.9007,674.9836,6871.8752,-2398.4254,-5160.5306,-1956.3347,-3895.2978,-6092.1097,3218.3361,4189.2193,1436.3777,-4955.3736,4745.1135,-3466.7384,-4685.7014,2838.6012,1342.6902,-4409.9755,-6647.5860,1256.1097,-6461.6952,-2940.0673,2400.5631,0.0000,-4773.1746,6368.6193,-832.0307,6247.3431,5723.4279,2992.3928,2299.1642,3543.9935,-6650.7481,-4713.4881,-260.4264,2956.7711,4887.8484,-1532.7696,1818.1973,-3427.3936,5576.4233,-894.2233,-2450.8658,1139.4544,3207.6418,-4977.5799,-5624.7512,5251.8864,-659.3770,458.2738,-5181.1593,-706.4612,-6341.1929,-2175.8386,0.0000,4244.7616,6229.7407,-3950.9716,-3948.7623,126.0560,-4127.0602,5017.0301,6340.8312,-4466.1970,790.2142,-2272.6562,4353.0569,-5394.2989,-5196.1571,5043.6689,5543.0771,2891.1660,3012.5409,0.0000,6270.0363,-795.0834,-3939.7739,-3068.7074,0.0000,-2677.1944,-4630.1992,-4882.5635,-3818.3015,-2948.8914,51823.0190,34069.9671,33035.6222,37731.1330,39943.3681,36875.1685,30829.7006,35138.1974,-105132090.7779,-105155224.4171,-105128180.1068,-105116163.5158,34436.1267,-105120633.0434,-5055.6206,1841.3324,1521.6843,-5374.9869,-4377.7633,6773.4221,-5418.7964,4739.1787,-4654.7384,2153.0436,787.3601,1889.3154,-5538.3441,-3221.3494,-1599.6130,2383.1332,-5503.7258,-1048.7521,-946.1666,-2029.5221,4095.0931,-5173.8649,4654.0726,760.4427,4544.4923,-5474.5505,4451.6061,725.8001,2712.3259,-3293.9044,4166.8781,987.4695,469.9859,-5259.3255,94.1959,-6124.1828,777.1949,5274.0870,-4394.9664,0.0000,4681.4048,422.2370,-1769.5685,982.8992,822.9556,4767.4339,-6525.5887,-1620.4256,840.1313,4576.5460,-2468.8418,4610.9050,1605.5902,1091.4180,-4163.3912,4339.7901,3648.6599,-5375.8462,-3316.3354,5297.2152,3866.3920,3787.6649,-91.9118,-1033.5676,-4086.0242,-2809.2197,-3882.8219,-1956.0178,913.2747,-3514.3324,0.0000,-3400.0367,867.8203,2428.6497,4697.6850,6138.7413,5509.8961,1177.9868,2425.1222,4548.3059,-5324.0437,-6373.1062,-2313.0210,3563.4282,724.8386,3593.2235,-3830.8113,-5948.6663,-6257.6070,0.0000,-870.1491,392.2596,5238.8553,5398.1861,0.0000,4833.5060,-833.5096,-4346.9605,3094.6590,2166.4034,-130492.6746,-137022.7330,-129968.4094,-132952.0447,-127097.2708,-132768.9043,-141248.0267,-133899.5020,-39719086.2423,-39732340.0365,-39723223.4320,-39728366.4353,-132473.7839,-39731268.8068,
300.000,-2446.9346,-4551.2073,-957.0303,-4038.9041,-3902.0047,1164.1219,-981.5535,-4003.9642,2432.9722,-2207.4834,3159.3195,-1368.6242,2050.0676,6646.4924,-4865.5926,47.0197,4642.9639,6285.4435,684.0225,4882.0197,-2830.2788,3615.3657,1797.0637,-3985.6045,-5365.9725,1764.8070,6132.3866,3665.7754,-3054.3650,4598.2083,-3644.9083,-5574.9197,-6047.1627,-1303.0506,-2879.4880,-1046.5523,862.1316,-4376.4127,-4052.2184,0.0000,-3567.6403,-800.9964,-6739.5967,3907.3716,4627.2720,5535.2991,2670.3168,-4374.6820,-2666.2663,-279.6583,-6762.9498,-3053.8101,-3047.1576,-6903.0142,-5275.9887,-4304.7273,-483.5066,-4090.6527,3960.9404,-5209.3848,-4006.0477,1023.8895,-4705.3734,-2939.8039,-4969.1335,6662.6999,1426.8522,-5848.2987,-3216.4303,5211.7675,0.0000,-3044.0994,-2233.8896,-5484.0693,2166.8047,4499.8851,-2708.4826,5070.2000,1290.9264,1514.6133,-3778.4483,-3625.5930,-3069.9342,-4188.2776,-5061.2713,4165.3599,3077.0657,2331.6690,1647.9551,0.0000,-1382.6912,-6465.1262,529.5059,-4082.4042,0.0000,3685.9819,-5683.1267,-3246.8599,-6103.3870,-6540.9403,-334406.9181,-356510.7944,-335149.0963,-337781.4968,-346370.7547,-343951.2364,-342180.9705,-339716.2624,-114508923.6700,-114550968.3986,-114544140.0762,-114516261.3823,-340546.3900,-114520588.4303,-3282.3319,-4260.9095,-5993.6446,-1125.3900,-1705.2947,1075.3054,4135.4991,-1321.2408,3466.8647,-6383.9642,-5863.4038,-6784.5304,-4105.5186,467.6719,3938.3502,5829.9170,-116.0540,-602.0421,6231.2058,-3604.8498,-3559.3299,-3917.3219,-5278.7457,-5426.9255,3507.0442,3883.6644,47.0396,-5668.1379,4394.0382,-4879.9573,-2870.5417,3905.1693,2726.5389,-5109.8928,-5970.7226,2141.2238,-6329.1710,-1501.3551,4280.7468,0.0000,-3741.5449,6298.8487,405.4341,5130.7727,4956.6222,1988.1931,1522.1258,4511.0849,-6260.1623,-5037.4691,1023.3475,4692.5997,5467.1704,-40.6174,3489.8467,-1439.3508,6532.5968,1300.8898,-3311.5921,2490.3159,4915.0150,-4757.8267,-4668.2906,5553.9930,1343.9588,-1166.6827,-6354.0261,653.9303,-6032.4286,-3931.1852,0.0000,5694.2496,6407.0717,-2173.8665,-5515.0370,-1367.0431,-3861.9939,3714.1213,5400.4520,-5866.7849,2906.1829,-1998.2462,5011.4911,-4959.0339,-3999.4449,5299.7526,4225.5719,761.1141,1731.6404,0.0000,6612.7292,-119.3243,-5252.3006,-1376.8608,0.0000,-4495.8585,-3652.7954,-3160.8946,-2665.7130,-1914.3443,44844.2608,26675.2805,25770.3633,30332.2075,32816.2438,29670.5191,23733.5048,27547.7187,-107657005.0896,-107680793.9589,-107653725.5009,-107640733.0770,27312.1118,-107645511.5673,-5444.6690,3146.4841,3164.8317,-5361.8586,-5157.9939,6718.2651,-5371.8401,5361.0666,-5320.5137,668.0778,-1047.2759,103.4445,-5181.1019,-1933.0085,-2949.4410,3568.5254,-5087.3103,-2754.4889,-2972.8373,-3297.9043,5044.6674,-4293.7505,4132.5466,-1067.4792,2642.2636,-5429.5484,3149.6842,-1100.0204,4475.5691,-1680.5058,5113.8184,-835.6992,1963.2028,-4432.4680,1883.5595,-6525.4274,2514.0586,4761.9294,-3607.4035,0.0000,4556.9599,2205.2552,39.7519,2424.2968,-997.8136,3604.2939,-6229.8116,-2965.8592,-981.2932,4605.7934,-732.1887,4050.0859,2953.8558,-452.3587,-2764.4270,5218.7098,2104.0697,-5208.3675,-4570.8435,3797.6439,2784.3913,4881.3364,1712.9727,-2739.7560,-4630.8269,-1431.6710,-2398.1081,-3527.5858,-1213.4266,-2306.9966,0.0000,-2161.7355,-1264.5386,3605.7154,3503.4284,5106.1172,5049.9311,2865.8312,3901.9273,3285.6058,-4754.8683,-5580.6502,-3516.6508,2372.7382,2459.5882,1651.1485,-4511.3457,-6490.7510,-6521.7064,0.0000,958.4088,2468.6461,4402.4899,5214.1279,0.0000,3705.4874,992.9511,-5214.5118,1776.2947,391.5518,-130490.0553,-136995.5084,-129954.3817,-133072.7114,-127068.5979,-132452.7253,-141262.5600,-133991.4905,-39718779.6845,-39732273.0095,-39723233.6908,-39727524.3223,-132448.6372,-39730994.9571,
600.000,-4007.1516,-5088.2163,-2181.1579,-4808.1928,-4014.2120,1453.4065,982.6204,-4097.2735,3774.9895,-3574.5021,1762.9596,-2477.4044,573.3709,6838.0092,-3135.7259,1860.3264,5145.2187,5171.8674,1282.9544,3135.4850,-3761.8255,2876.9709,89.1832,-4607.6861,-6038.1785,3751.9821,6600.5053,2289.2935,-1427.8781,3761.4750,-4089.9798,-4413.7333,-4730.3955,-3035.5945,-3668.1980,1011.0698,-579.8981,-5532.9984,-2980.0386,0.0000,-5131.7757,623.6706,-6292.5990,4713.0442,5113.4927,6536.7187,4471.2537,-2569.3267,-3557.3359,-2395.1638,-6426.4342,-1635.5869,-1150.8893,-6477.2232,-4850.4753,-4083.3510,760.3961,-3823.1828,2000.8677,-5626.5861,-2885.1949,-982.0182,-5038.6645,-1276.7193,-3943.8796,6377.2460,239.9184,-4577.9458,-3447.0855,4379.6925,0.0000,-1699.0183,-1381.6122,-5333.7392,1040.7122,5350.7008,-4550.9902,5058.1270,2535.3224,296.9299,-3160.4245,-5302.8025,-1066.6651,-5518.8157,-5148.8716,4761.4054,4382.9763,2413.9682,3312.9514,0.0000,-58.5817,-5403.9782,-1017.2330,-5094.4434,0.0000,2923.2515,-5832.9585,-3995.0640,-6772.1672,-6642.4219,-335360.7847,-356910.1433,-335683.9760,-338306.1106,-346924.5122,-344253.7332,-342722.7430,-340221.4128,-112125443.0904,-112166700.0465,-112160453.0466,-112133431.2698,-341046.4938,-112137040.5886,-1756.0518,-2423.3153,-4712.4772,836.1136,499.5194,3207.6121,4855.0565,870.7879,1730.4843,-5702.8588,-5894.8709,-6239.6193,-5418.0311,-1076.2163,4712.1077,4926.2395,-2005.3068,-1848.9505,4956.7304,-4490.0451,-1603.1454,-5471.7789,-6175.4906,-4190.8418,3381.3447,3252.3222,-1313.7051,-5804.8559,3649.0964,-5796.5588,-773.5734,4580.8618,3863.2793,-5336.6372,-4687.8843,2889.6770,-5564.3935,57.3564,5740.9918,0.0000,-2381.6568,5554.5900,1599.9855,3501.8265,3675.6851,825.5347,669.1801,5071.7464,-5231.2866,-4895.3379,2195.4674,5981.8099,5538.8027,1459.8040,4793.4716,703.9342,6832.1341,3350.2154,-3892.4977,3544.9385,6139.4714,-4109.8148,-3221.2060,5311.4981,3239.3794,-2664.8662,-6902.9139,1985.5978,-5101.8551,-5292.6950,0.0000,6557.3947,5925.7390,-168.4768,-6528.4196,-2669.4909,-3270.1259,2022.1781,3905.6455,-6684.0566,4705.4932,-1595.0201,5198.6453,-4059.1011,-2386.6595,5029.7413,2517.2805,-1442.3365,344.0155,0.0000,6272.4444,601.1823,-6060.6492,419.1926,0.0000,-5855.3207,-2288.1186,-1139.2001,-1267.2396,-685.8174,37840.8335,19272.5407,18493.7193,22902.8925,25674.6043,22448.3687,16623.4594,19927.3995,-110130339.7521,-110154764.9364,-110127684.5229,-110113794.5183,20176.0020,-110118807.1527,-5221.7919,4122.2096,4456.3574,-4744.5555,-5326.8660,5938.5886,-4730.9494,5382.6133,-5385.3072,-893.1166,-2760.1578,-1693.5860,-4268.0945,-438.1573,-3981.9440,4355.9162,-4117.4275,-4159.8769,-4682.1708,-4209.6019,5422.0291,-2937.1605,3170.8290,-2775.2404,457.3728,-4798.2730,1505.1722,-2803.2061,5769.5114,114.3943,5508.3313,-2566.4416,3244.8632,-3123.0462,3467.5955,-6235.9088,3973.8071,3672.9622,-2430.4382,0.0000,3937.0595,3729.4232,1844.4372,3601.3660,-2708.0401,2049.9512,-5274.1716,-3996.1188,-2694.9661,4120.0957,1084.6998,3052.1489,3984.4677,-1947.3918,-1065.9124,5536.7555,329.0463,-4439.3953,-5329.2462,1888.2522,1403.4565,5444.8300,3327.4205,-4142.8387,-4679.1497,100.4222,-657.5035,-4710.0881,-3210.7895,-851.7742,0.0000,-679.2906,-3259.7044,4394.0740,1926.5081,3530.6079,4045.6810,4243.6795,4934.3395,1665.3467,-3632.3246,-4196.9239,-4330.3105,925.6888,3927.7682,-467.1891,-4704.1262,-6343.2597,-6095.1304,0.0000,2679.3219,4279.5221,3083.6948,4431.3852,0.0000,2174.6524,2708.1187,-5519.6627,264.4368,-1427.2451,-130487.4709,-136967.7482,-129945.0050,-133189.3752,-127042.4674,-132136.4672,-141272.6703,-133961.0565,-39718478.5279,-39732205.8115,-39723245.5053,-39726716.0920,-132423.3927,-39730720.9851,
