sl_50_5400_20310105 Coordinates.csv
2031/01/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:03 2024,
Start: 2031/01/05 07:47:00.00, Stop: 2031/01/05 09:17:00.00,
TIME_UNITS,STARLINK-4200 - X-Coordinate,STARLINK-3268 - X-Coordinate,STARLINK-11271 [DTC] - X-Coordinate,STARLINK-31867 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-31216 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-30910 - X-Coordinate,STARLINK-5940 - X-Coordinate,STARLINK-6266 - X-Coordinate,STARLINK-1235 - X-Coordinate,STARLINK-5501 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-3842 - X-Coordinate,STARLINK-4117 - X-Coordinate,STARLINK-30459 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-4497 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-5481 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-30237 - X-Coordinate,STARLINK-1752 - X-Coordinate,STARLINK-1215 - X-Coordinate,STARLINK-5451 - X-Coordinate,STARLINK-5312 - X-Coordinate,STARLINK-1984 - X-Coordinate,STARLINK-2487 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-1718 - X-Coordinate,STARLINK-3149 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-4202 - X-Coordinate,STARLINK-3286 - X-Coordinate,STARLINK-31145 - X-Coordinate,STARLINK-31104 - X-Coordinate,STARLINK-5073 - X-Coordinate,STARLINK-1496 - X-Coordinate,STARLINK-5242 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-31754 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-31340 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4200 - Y-Coordinate,STARLINK-3268 - Y-Coordinate,STARLINK-11271 [DTC] - Y-Coordinate,STARLINK-31867 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-31216 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-30910 - Y-Coordinate,STARLINK-5940 - Y-Coordinate,STARLINK-6266 - Y-Coordinate,STARLINK-1235 - Y-Coordinate,STARLINK-5501 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-3842 - Y-Coordinate,STARLINK-4117 - Y-Coordinate,STARLINK-30459 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-4497 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-5481 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-30237 - Y-Coordinate,STARLINK-1752 - Y-Coordinate,STARLINK-1215 - Y-Coordinate,STARLINK-5451 - Y-Coordinate,STARLINK-5312 - Y-Coordinate,STARLINK-1984 - Y-Coordinate,STARLINK-2487 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-1718 - Y-Coordinate,STARLINK-3149 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-4202 - Y-Coordinate,STARLINK-3286 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,STARLINK-31104 - Y-Coordinate,STARLINK-5073 - Y-Coordinate,STARLINK-1496 - Y-Coordinate,STARLINK-5242 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-31754 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4200 - Z-Coordinate,STARLINK-3268 - Z-Coordinate,STARLINK-11271 [DTC] - Z-Coordinate,STARLINK-31867 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-31216 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-30910 - Z-Coordinate,STARLINK-5940 - Z-Coordinate,STARLINK-6266 - Z-Coordinate,STARLINK-1235 - Z-Coordinate,STARLINK-5501 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-3842 - Z-Coordinate,STARLINK-4117 - Z-Coordinate,STARLINK-30459 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-4497 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-5481 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-30237 - Z-Coordinate,STARLINK-1752 - Z-Coordinate,STARLINK-1215 - Z-Coordinate,STARLINK-5451 - Z-Coordinate,STARLINK-5312 - Z-Coordinate,STARLINK-1984 - Z-Coordinate,STARLINK-2487 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-1718 - Z-Coordinate,STARLINK-3149 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-4202 - Z-Coordinate,STARLINK-3286 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,STARLINK-31104 - Z-Coordinate,STARLINK-5073 - Z-Coordinate,STARLINK-1496 - Z-Coordinate,STARLINK-5242 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-31754 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4448.7171,-5169.7181,-6451.3929,1347.4755,-2448.1075,-3799.6631,5092.6669,0.0000,3403.3376,6462.5191,5009.8215,5295.7053,0.0000,893.7612,-605.4364,3831.5330,1388.5220,6349.9684,-4151.0869,-3352.2088,0.0000,-1231.5313,-3079.5716,4790.4249,6255.2755,5601.3395,201.4950,6518.7267,1600.9732,-1655.4939,-6008.1389,1486.3015,5944.8428,0.0000,4153.6395,6795.3915,541.7679,1476.8255,5645.6483,727.3101,-1266.6213,-2010.4174,-5096.5848,1327.5014,1700.6324,6820.2117,6293.4364,5958.9819,6015.6538,6201.9399,350705.7677,326913.5535,347349.2828,348420.7435,343476.1675,343032.8568,340489.0439,344374.1038,-214387602.9464,-214424963.1164,-214402356.4169,-214380441.0505,344042.5921,-214377724.2336,4456.3306,-3057.6442,1554.1921,6489.4199,-6247.5629,2737.3008,-1123.6568,0.0000,3819.5074,1293.0181,2747.2083,-1166.2514,0.0000,2232.9920,5146.3749,-1779.1767,-5385.3845,-101.7390,-497.0908,3005.3999,0.0000,-4436.0463,-3206.9334,-2542.3143,817.9632,1568.9310,-4170.7016,-337.6030,6721.3338,6568.1781,2248.2438,-4387.5668,-2110.3834,0.0000,146.5686,-1124.2702,5101.0468,-3873.8935,3793.9188,-4326.2156,6006.9367,-5920.1841,-3847.8599,2368.1181,6634.9045,-323.9012,-1505.7737,-2323.7459,-1394.0197,2140.7908,-158654.4173,-146137.4786,-159661.1455,-154493.8063,-147223.5117,-150834.9706,-156745.9322,-153913.2286,-69317609.6874,-69307337.4889,-69296119.1234,-69297724.3931,-155134.3309,-69303706.0938,-2768.7429,-3418.3469,-801.8978,-1355.7808,-1583.1605,4832.4195,4567.0205,0.0000,4596.0913,1814.7829,-3918.7347,4277.4776,0.0000,-6520.9476,4527.0739,5406.8233,4053.3839,2524.7367,-5483.4373,4971.9667,0.0000,5198.4645,5255.6629,-4159.1659,2568.2567,-3789.2913,5459.7816,-2178.3276,-173.8710,-1288.7871,-2474.4422,5097.2799,-2914.2620,0.0000,5386.0037,674.0808,-4541.3442,-5525.7809,-1240.1466,5322.9564,3197.3262,-3055.4372,2238.6599,6355.6315,-839.1214,500.5725,2269.7017,2117.3551,-2948.6733,1025.8571,151101.7181,144776.1556,151243.7943,148371.9442,154146.3615,148280.5269,139959.5017,150051.3228,-31378294.9652,-31396148.2239,-31390312.3470,-31383064.5772,148733.2517,-31389541.3731,
300.000,-3773.8759,-6320.4793,-6016.0861,2430.1253,-3881.7979,-1848.2039,4759.0960,0.0000,3934.5310,5920.0834,5169.7585,5124.2678,0.0000,2973.2055,1429.8078,3155.2999,-416.0494,6521.7837,-4497.6177,-2470.4697,0.0000,-1837.5165,-4809.6005,3012.4142,6748.1865,5268.5446,-1908.8558,5577.6203,2983.0597,-467.8280,-5829.6172,-122.0399,4586.3288,0.0000,3727.7261,6071.2596,2128.1338,-550.7572,6001.1126,-1185.7552,321.4782,-3419.4216,-6181.0683,2452.9986,2742.3211,6546.4364,5111.1493,4633.5270,6109.5696,6141.2458,354225.0306,329967.8574,350425.5325,351420.7755,346628.8852,346291.6748,343672.9022,347910.7220,-212817340.0244,-212854545.8603,-212832167.8990,-212810887.3082,347235.8076,-212807386.9309,5649.6844,-2112.9130,2714.1783,5541.2893,-5695.5672,3639.7933,-3157.0186,0.0000,1831.6460,-112.8395,695.7722,-3137.6144,0.0000,1649.6743,5501.7216,-3766.6930,-4656.6008,-1732.0726,1594.6091,4789.0630,0.0000,-2552.9402,-2160.8781,-3416.5832,-442.1240,-435.8297,-4389.2734,-1582.0996,6082.0972,6857.3788,3567.1637,-5509.1507,-2401.2074,0.0000,-2008.0600,-2528.2897,3795.2701,-4572.4476,2192.3108,-5042.8895,5256.8627,-5894.7728,-2651.7258,460.9703,5792.3593,-1516.9048,-2563.0250,-3546.9964,-2804.1425,474.6231,-151153.0098,-139172.0270,-152449.5851,-147378.0606,-139891.7376,-143705.0926,-149398.8136,-146483.8707,-73982485.0682,-73973179.9625,-73961629.3946,-73962524.8957,-147836.5272,-73968547.4189,-1064.0298,-1824.1106,1043.6764,-3028.6457,-57.5367,5348.7006,3931.0912,0.0000,5333.1582,3411.4156,-4560.5045,3408.4626,0.0000,-6061.0585,3879.1212,4790.9657,5047.7308,1094.6627,-4976.9702,3997.1536,0.0000,6189.3458,4428.4693,-5095.5403,833.9150,-4500.7813,4934.5891,-3708.9911,1361.4917,522.5115,-737.9694,4135.5212,-4636.1709,0.0000,5324.9378,2148.2466,-5292.5991,-5148.4746,-2646.2510,4556.7614,4488.0837,-1400.6867,762.7905,6445.4344,-2563.1841,-1319.8660,3781.7999,3363.9925,-1271.6576,2476.3919,151169.5994,144780.7217,151259.1247,148242.4649,154173.6728,148593.2253,139938.1665,149784.8589,-31380173.3877,-31398121.2271,-31392388.9122,-31384975.6672,148754.2436,-31391311.5399,
600.000,-2727.4193,-6837.8266,-4910.9213,3289.6320,-4931.7893,285.0772,4002.5773,0.0000,4129.4721,4783.3069,4871.8111,4482.0268,0.0000,4767.6232,3305.5314,2212.9551,-2216.7355,6037.4819,-4447.1294,-1366.3855,0.0000,-2337.6591,-6068.3610,933.0495,6539.1250,4466.5002,-3810.6243,4083.1258,4085.7832,772.8669,-5064.7006,-1679.6105,2753.4700,0.0000,2974.0057,4754.2129,3545.7881,-2497.5344,5789.1271,-2949.9529,1918.8654,-4482.0140,-6617.7486,3400.2371,3538.3500,5599.5605,3409.2102,2817.8165,5582.6327,5412.9267,357577.8369,332874.7187,353346.2135,354252.0254,349625.4036,349408.4884,346699.9000,351240.6134,-211145585.4419,-211182615.3988,-211160465.9286,-211139829.2582,350274.2595,-211135559.2739,6265.0675,-977.7613,3585.5949,4002.6373,-4581.4834,4210.1465,-4879.1398,0.0000,-339.2377,-1542.9411,-1432.6424,-4789.9457,0.0000,977.7846,5345.6454,-5377.9299,-3501.7508,-3177.1282,3507.9515,6055.7383,0.0000,-425.0129,-946.2759,-3997.4124,-1646.4919,-2419.4156,-4218.4468,-2708.2589,4843.9051,6457.6327,4517.4940,-6104.3588,-2508.9862,0.0000,-3963.4645,-3706.5292,2138.6898,-4868.0551,359.0405,-5297.3302,4015.6270,-5303.0500,-1185.9582,-1450.0285,4366.1805,-2569.3003,-3402.0083,-4428.4388,-3913.4467,-1266.1544,-143570.7639,-132143.1840,-145170.9230,-140207.8148,-132496.2218,-136528.3532,-141986.4666,-139071.1868,-78611832.8285,-78603489.2775,-78591612.7067,-78591853.0721,-140473.0626,-78597857.5293,757.3814,-32.6276,2764.4807,-4353.2517,1474.3364,5241.3540,2875.0065,0.0000,5487.0864,4627.2176,-4714.2814,2171.0033,0.0000,-4959.7922,2807.3298,3647.8652,5490.9298,-457.6766,-3930.4830,2551.4387,0.0000,6523.5056,3118.4975,-5464.4980,-994.5002,-4733.5277,3869.2146,-4834.4486,2749.5797,2276.8502,1079.5395,2723.5382,-5866.4401,0.0000,4663.0884,3391.0190,-5459.0196,-4215.7151,-3767.0454,3296.7845,5296.6745,402.4687,-800.8163,5842.5265,-4009.3365,-2993.7394,4875.8585,4218.6467,546.9802,3625.6837,151235.3974,144785.4362,151269.6060,148115.8924,154198.2313,148906.7367,139921.0988,149444.5107,-31382056.6548,-31400093.7994,-31394465.0424,-31386915.8023,148775.1553,-31393081.5149,
900.000,-1396.6037,-6671.5477,-3252.7626,3850.7017,-5506.5769,2369.0257,2886.0382,0.0000,3970.2456,3176.6436,4146.6315,3420.4157,0.0000,6090.1244,4840.3468,1087.2682,-3834.3420,4940.1538,-3992.3460,-143.3786,0.0000,-2685.3237,-6724.3379,-1231.6707,5647.5287,3275.0448,-5313.7896,2190.7483,4814.2973,1961.5215,-3778.5101,-3042.5243,631.9103,0.0000,1963.5414,2973.0475,4650.8617,-4173.0142,5039.5866,-4396.3638,3373.8729,-5109.6423,-6366.0866,4063.9544,4026.1123,4076.9675,1363.5346,705.3186,4477.2179,4104.4664,360762.5110,335632.8325,356110.0802,356911.1365,352464.4562,352383.1763,349568.6929,354345.4116,-209373141.9236,-209409974.6658,-209388053.2243,-209368065.2209,353156.5992,-209363044.1412,6249.1086,254.8480,4091.7201,2038.6153,-3006.8580,4385.2092,-6124.2293,0.0000,-2472.5070,-2862.1173,-3431.2493,-5965.2559,0.0000,271.1680,4683.9557,-6446.3475,-2042.1070,-4304.6032,5053.6664,6664.3991,0.0000,1729.1305,328.9163,-4229.2424,-2690.7348,-4191.1776,-3663.2901,-3615.1659,3125.4327,5411.9830,5019.3913,-6103.2648,-2439.5032,0.0000,-5513.0844,-4556.1345,302.6845,-4720.5564,-1533.7072,-5051.7208,2412.9664,-4189.5498,411.1589,-3170.9722,2498.6904,-3392.7850,-3949.7253,-4883.4634,-4625.0019,-2898.5245,-135911.7394,-125054.0523,-137828.3524,-132986.2107,-125040.2690,-129310.0213,-134512.2720,-131684.6183,-83203445.1950,-83196057.1648,-83183860.5080,-83183498.8048,-133047.2183,-83189428.7114,2495.5896,1762.3573,4154.8300,-5178.1322,2845.4508,4522.9050,1511.5545,0.0000,5041.1410,5326.7681,-4363.7478,698.8177,0.0000,-3332.6612,1428.7118,2103.1333,5334.7912,-1958.9545,-2456.8576,805.0202,0.0000,6165.8676,1468.4253,-5225.2554,-2710.9165,-4462.9902,2380.0846,-5432.5724,3840.2472,3783.0008,2778.3334,1014.9539,-6475.6090,0.0000,3474.8716,4268.5811,-5022.4189,-2827.4731,-4482.2103,1679.4187,5536.5170,2162.8936,-2272.4270,4611.5664,-5021.5395,-4335.6690,5431.2507,4581.9117,2304.5953,4334.0733,151299.2198,144790.3010,151275.2580,147993.6824,154220.0609,149219.2373,139908.2751,149056.1590,-31383944.7152,-31402065.9340,-31396540.6673,-31388882.5346,148795.9870,-31394851.2981,
1200.000,100.8457,-5841.1275,-1221.8345,4063.9285,-5560.8400,4180.0819,1504.5532,0.0000,3467.6534,1270.6421,3061.1057,2030.2190,0.0000,6800.3873,5888.6134,-124.8859,-5103.6197,3335.9327,-3162.1801,1085.6833,0.0000,-2840.2181,-6706.7610,-3258.2214,4165.2599,1806.8337,-6270.6662,94.2958,5107.8442,2995.4012,-2091.0496,-4089.7896,-1562.6230,0.0000,788.1286,902.3426,5325.5599,-5415.9910,3831.8460,-5390.9460,4543.7078,-5256.6683,-5458.1023,4360.9999,4169.0820,2135.6339,-815.1794,-1479.1596,2896.9689,2365.5486,363777.4722,338240.9592,358715.9533,359394.5398,355144.8467,355215.6918,352278.0120,357211.5353,-207500860.2130,-207537474.6256,-207515780.5509,-207496442.0195,355881.5475,-207490692.4279,5613.2501,1481.8352,4192.9625,-140.6488,-1120.4064,4137.4486,-6773.8041,0.0000,-4351.7340,-3941.1931,-5104.7705,-6553.8722,0.0000,-419.5588,3570.3576,-6860.8976,-424.2620,-5014.5290,6080.9843,6546.6866,0.0000,3690.1592,1554.5262,-4085.0601,-3486.3732,-5578.4626,-2763.4041,-4218.1071,1093.6601,3829.2226,5038.1744,-5494.9429,-2208.1789,0.0000,-6492.0489,-5002.8548,-1527.5715,-4129.4541,-3305.4637,-4315.6478,610.4964,-2651.3694,1986.8179,-4532.1599,376.7873,-3919.0787,-4156.6964,-4867.6108,-4882.8962,-4247.5185,-128179.9965,-117907.7613,-130425.0921,-125716.0933,-117527.2116,-122055.6082,-126979.6368,-124328.3727,-87755132.5074,-87748693.4770,-87736182.3598,-87735269.8398,-125562.3032,-87741071.3709,3959.6454,3366.3595,5048.7832,-5409.3336,3906.3248,3276.9088,-13.5011,0.0000,4043.9435,5432.3387,-3546.1891,-848.9195,0.0000,-1351.3948,-106.0673,326.7938,4596.3260,-3241.8408,-715.7712,-1036.2793,0.0000,5154.3027,-341.7993,-4404.1635,-4122.4719,-3717.7876,630.2142,-5438.6714,4515.6266,4876.8876,4171.6054,-804.1594,-6399.7016,0.0000,1894.1839,4686.5385,-4030.6622,-1133.2026,-4715.2091,-120.0212,5182.0014,3693.7206,-3483.2602,2884.5827,-5491.0766,-5197.6797,5386.8733,4411.5855,3805.1217,4515.6089,151361.1653,144795.3179,151276.1096,147877.6875,154239.1844,149528.2926,139899.6740,148649.0487,-31385837.5155,-31404037.6245,-31398615.7159,-31390873.5253,148816.7386,-31396620.8896,
1500.000,1627.0824,-4433.4559,958.4654,3909.5158,-5098.5597,5526.4220,-22.5054,0.0000,2660.8274,-736.5045,1712.4380,434.0307,0.0000,6820.4083,6354.5030,-1320.5242,-5890.2372,1383.3773,-2021.0646,2208.6105,0.0000,-2773.0798,-6013.6334,-4938.3242,2246.4568,196.9217,-6590.8793,-1993.9408,4944.4159,3782.6970,-165.8076,-4734.0343,-3606.0568,0.0000,-447.6727,-1254.9614,5490.7563,-6110.4127,2286.0395,-5847.1969,5308.4542,-4923.2077,-3993.8896,4240.8634,3958.7866,-24.6287,-2903.3615,-3503.5111,996.9523,390.5660,366621.2330,340697.9244,361162.7208,361698.4731,357665.4502,357905.9905,354826.6642,359830.7236,-205529638.6648,-205566013.8644,-205544546.3110,-205525854.5403,358447.8954,-205519402.6371,4431.3402,2598.3514,3889.0304,-2302.6065,896.2645,3479.1910,-6768.2801,0.0000,-5786.7887,-4669.4995,-6288.3947,-6504.8450,0.0000,-1049.9171,2102.5133,-6578.0995,1194.5967,-5247.7289,6492.8475,5714.9470,0.0000,5260.3845,2627.4736,-3569.6051,-3967.7322,-6443.3303,-1590.8909,-4456.0913,-1052.6915,1872.0503,4585.9721,-4329.9618,-1837.5101,0.0000,-6795.2940,-5007.2367,-3171.4524,-3136.1026,-4784.4855,-3146.9721,-1214.7280,-829.6693,3388.2412,-5405.1145,-1787.0069,-4104.8410,-4001.1625,-4380.7278,-4676.0946,-5164.8633,-120379.5985,-110707.4656,-122964.3850,-118399.8558,-109960.4079,-114770.8250,-119391.9926,-117001.0059,-92264724.2630,-92259227.2325,-92246406.9818,-92244992.8898,-118021.6523,-92250615.0776,4988.8685,4605.6199,5339.8920,-5020.5546,4541.4216,1648.5092,-1537.1371,0.0000,2604.3394,4932.2661,-2348.7138,-2304.9924,0.0000,773.7248,-1629.2808,-1485.5449,3355.9513,-4163.7633,1103.3301,-2755.6424,0.0000,3595.7861,-2114.8128,-3092.0154,-5071.2608,-2576.8097,-1188.6977,-4852.0649,4702.8177,5439.5299,5106.3119,-2535.8321,-5646.4598,0.0000,99.4942,4599.9667,-2592.7476,683.8961,-4441.1594,-1906.4909,4271.1120,4832.5444,-4294.8983,847.1764,-5367.7112,-5485.1003,4747.6416,3727.4514,4881.2976,4148.2855,151421.3243,144800.4888,151272.1986,147770.2585,154255.6232,149830.6703,139895.2755,148254.0655,-31387734.9999,-31406008.8643,-31400690.1166,-31392886.5541,148837.4100,-31398390.2893,
1800.000,3036.8568,-2593.2604,3046.4629,3398.9197,-4171.3370,6268.7260,-1561.6873,0.0000,1614.7441,-2639.6396,219.8646,-1224.5347,0.0000,6143.8889,6200.7463,-2399.0081,-6105.3281,-722.5602,-664.7104,3123.7900,0.0000,-2470.2906,-4712.2689,-6100.3858,90.8710,-1409.3312,-6250.0990,-3864.3573,4342.0034,4250.3675,1806.4104,-4928.4269,-5288.4918,0.0000,-1635.5300,-3287.5949,5115.6172,-6196.6696,551.1506,-5733.5531,5583.5250,-4153.3184,-2130.0065,3693.4373,3414.8181,-2181.8463,-4687.5567,-5153.0412,-1031.9407,-1603.1989,369292.3984,343002.6200,363449.3378,363819.0598,360025.2132,360453.9102,357213.5331,362200.3665,-203460422.8140,-203496538.1594,-203475296.1140,-203457245.2698,360854.5046,-203450120.4485,2830.6247,3506.4955,3217.3468,-4216.7520,2846.3567,2463.2924,-6112.4579,0.0000,-6633.4660,-4966.1998,-6864.2113,-5830.1411,0.0000,-1583.4889,413.5851,-5626.7657,2661.9241,-4990.0618,6255.5714,4260.6601,0.0000,6284.0123,3460.1390,-2720.3556,-4096.5411,-6696.4849,-245.0439,-4297.9253,-3102.7868,-260.1292,3718.6108,-2716.2049,-1354.9524,0.0000,-6389.4033,-4567.9296,-4470.5871,-1821.8011,-5824.1512,-1647.6105,-2887.6234,1103.5821,4477.2331,-5715.1044,-3775.6451,-3934.6032,-3491.3885,-3467.2624,-4037.5747,-5545.2242,-112514.6121,-103456.3438,-115449.4970,-111039.2307,-102343.2407,-107461.4751,-111752.7940,-109695.2390,-96730070.1514,-96725507.6511,-96712383.2879,-96710514.7204,-110428.6257,-96715909.6000,5470.5257,5346.1160,4993.5643,-4055.9452,4681.6649,-172.3024,-2896.7427,0.0000,879.7311,3882.1709,-899.2939,-3512.4355,0.0000,2816.3447,-2974.7152,-3134.5996,1748.9598,-4622.5905,2801.9918,-4151.2249,0.0000,1655.4649,-3657.7387,-1434.5308,-5451.6166,-1161.1778,-2877.6077,-3736.1609,4381.6235,5409.7959,5479.9552,-3992.1083,-4294.6884,0.0000,-1706.4605,4018.1408,-867.3600,2426.7425,-3689.3545,-3486.7313,2901.4799,5458.7703,-4614.8640,-1281.4099,-4664.7045,-5166.4273,3583.9551,2609.0416,5413.3727,3276.6382,151479.7798,144805.8155,151263.5719,147674.3560,154269.3977,150122.1152,139895.0616,147901.8379,-31389637.1106,-31407979.6470,-31402763.7970,-31394919.5244,148858.0013,-31400159.4973,
