sl_50_5400_20311212 Coordinates.csv
2031/12/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:00 2024,
Start: 2031/12/12 07:47:00.00, Stop: 2031/12/12 09:17:00.00,
TIME_UNITS,STARLINK-31796 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-5403 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-30779 - X-Coordinate,STARLINK-5349 - X-Coordinate,STARLINK-6200 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-4693 - X-Coordinate,STARLINK-30588 - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-3193 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-5646 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-4766 - X-Coordinate,STARLINK-3646 - X-Coordinate,STARLINK-1957 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-32114 - X-Coordinate,STARLINK-31646 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-2210 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-3174 - X-Coordinate,STARLINK-1817 - X-Coordinate,STARLINK-30343 - X-Coordinate,STARLINK-3925 - X-Coordinate,STARLINK-3957 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-30161 - X-Coordinate,STARLINK-31515 - X-Coordinate,STARLINK-31422 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-5688 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-30219 - X-Coordinate,STARLINK-4582 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-5927 - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-3579 - X-Coordinate,STARLINK-1269 - X-Coordinate,STARLINK-2323 - X-Coordinate,STARLINK-31268 - X-Coordinate,STARLINK-2121 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31796 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-5403 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-30779 - Y-Coordinate,STARLINK-5349 - Y-Coordinate,STARLINK-6200 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-4693 - Y-Coordinate,STARLINK-30588 - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-3193 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-5646 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-4766 - Y-Coordinate,STARLINK-3646 - Y-Coordinate,STARLINK-1957 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-32114 - Y-Coordinate,STARLINK-31646 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-2210 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-3174 - Y-Coordinate,STARLINK-1817 - Y-Coordinate,STARLINK-30343 - Y-Coordinate,STARLINK-3925 - Y-Coordinate,STARLINK-3957 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-30161 - Y-Coordinate,STARLINK-31515 - Y-Coordinate,STARLINK-31422 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-5688 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-30219 - Y-Coordinate,STARLINK-4582 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-5927 - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-3579 - Y-Coordinate,STARLINK-1269 - Y-Coordinate,STARLINK-2323 - Y-Coordinate,STARLINK-31268 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31796 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-5403 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-30779 - Z-Coordinate,STARLINK-5349 - Z-Coordinate,STARLINK-6200 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-4693 - Z-Coordinate,STARLINK-30588 - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-3193 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-5646 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-4766 - Z-Coordinate,STARLINK-3646 - Z-Coordinate,STARLINK-1957 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-32114 - Z-Coordinate,STARLINK-31646 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-2210 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-3174 - Z-Coordinate,STARLINK-1817 - Z-Coordinate,STARLINK-30343 - Z-Coordinate,STARLINK-3925 - Z-Coordinate,STARLINK-3957 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-30161 - Z-Coordinate,STARLINK-31515 - Z-Coordinate,STARLINK-31422 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-5688 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-30219 - Z-Coordinate,STARLINK-4582 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-5927 - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-3579 - Z-Coordinate,STARLINK-1269 - Z-Coordinate,STARLINK-2323 - Z-Coordinate,STARLINK-31268 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,326.3855,5022.9132,-147.8880,6199.2197,4342.8317,0.0000,1783.8861,-6468.9241,-4142.9771,4802.6433,1736.6897,-4142.6198,4890.5315,2575.9297,-654.3632,3701.0156,1152.2054,-3649.0119,-5848.9135,4144.5067,-4132.2347,3140.3221,5569.0665,15.6501,4260.9600,-6206.1797,-4996.2807,1704.9811,2020.4792,-5513.9407,3818.2027,-6007.0656,1714.6315,6046.7981,6499.3243,-4154.2900,-2953.1082,1994.1133,4563.0317,6188.4301,-6429.2742,-5857.6073,869.2517,5642.8123,1101.8847,1071.1369,-6037.6558,3208.0043,0.0000,2373.6293,-282597.2210,-310571.4818,-298558.1678,-294316.5789,-294433.0563,-296660.7824,-301687.6992,-298618.5448,125542987.5450,125504718.4832,125537732.9220,125546153.7750,-297409.4708,125541947.7968,-5055.8012,-2287.4150,5131.0441,2472.0422,-273.2367,0.0000,4786.2868,-763.9123,-1204.7146,4931.7601,-3900.0923,-709.6173,-4350.1285,4740.2458,6182.2134,-3081.3297,4773.7302,-2947.1592,310.6375,-3011.1019,683.8647,-4649.2699,3871.5254,6603.3836,46.7320,-2237.1123,-125.4912,-4448.7361,3657.8780,3329.0614,-1610.1718,3237.3174,-6637.8924,1575.9820,958.6496,-3962.1107,-4509.8752,-6024.4116,-4937.7992,-3066.4310,796.9009,3603.1722,5085.4333,3532.7212,-5247.1798,-3993.8076,1152.4003,2684.0769,0.0000,-6481.9644,185927.0491,203760.1498,183748.6072,187755.6460,197089.2174,192815.3715,189608.9489,188413.6123,201141915.0013,201140385.0906,201120192.3016,201119273.2830,189319.6713,201124994.5901,4432.6133,-4139.3404,4646.3822,1897.1348,-5287.4719,0.0000,4699.4313,2006.8578,5378.3039,235.9246,-5394.0757,-5417.3797,-1782.3371,-4378.8571,2758.0973,-4963.1903,-4918.6303,-4740.3351,-3254.1068,-4125.4950,5453.9602,3873.1491,-1727.2195,-1882.9869,-5514.3497,-1386.5992,-4673.5882,-4994.6601,5541.3240,2525.8836,5528.4175,463.6380,-863.3260,2815.7032,-1907.4970,-3608.0004,-4377.1773,2701.4786,1500.6553,-105.9053,-1523.3420,-213.3927,4589.5474,-1943.0952,-3966.3065,-5505.7011,3059.5092,-5495.8273,0.0000,-281.9327,-111695.6096,-118859.6091,-112511.1403,-115983.7447,-109804.0070,-114077.4329,-123551.9905,-113862.7804,-72797263.0807,-72810988.7982,-72801939.9830,-72787647.5124,-114829.0742,-72785861.3624,
300.000,-1750.7402,3320.6394,1945.4163,5917.5473,3449.3956,0.0000,3741.1110,-6752.6155,-4054.7523,5600.5574,-37.7134,-4685.4902,3886.1395,3993.0003,631.4859,1727.7850,3017.9753,-3982.4916,-6260.2163,3691.6696,-3913.7199,1213.5973,6476.0865,1591.6462,5536.5624,-6639.1038,-5676.7549,211.3993,3852.3934,-3970.3807,2903.9712,-5014.1781,222.5143,6703.3259,6003.9395,-5638.4341,-4735.6933,511.5082,3433.6953,5241.3005,-5544.2519,-4978.6759,2840.9434,6191.5251,-306.2248,-1014.5024,-4745.3431,4600.7623,0.0000,1099.8588,-286300.0306,-314723.5388,-302575.8286,-298532.3127,-298346.1547,-300508.8173,-305570.5883,-302388.6377,121124881.9490,121086388.7907,121120108.0385,121128620.6167,-301287.8568,121123797.5626,-5293.5295,-3255.5373,5207.5070,1000.5704,-2262.3711,0.0000,3993.5378,792.1658,972.1243,3603.8141,-4988.5278,1324.8200,-5552.2853,3159.8060,6692.8650,-3833.4042,4958.4997,-823.5692,1751.5743,-4703.6224,2790.8447,-4554.0855,2638.7557,5874.2977,-1064.4316,-1070.2398,1579.3971,-5651.0478,2544.6750,4306.7197,-3554.7033,4077.1571,-6870.5785,31.3550,-715.6768,-2867.3371,-3616.8298,-6755.0996,-5974.0213,-4263.4091,2280.3228,4470.5382,4206.6466,3115.9218,-6167.5745,-4498.5321,2326.7535,1074.1993,0.0000,-6506.0264,180012.2375,197218.0172,177459.0073,181350.2451,190840.4766,186227.0707,183350.5026,182455.8539,203837715.1317,203835419.1423,203815703.2767,203815419.3311,183019.3739,203820862.1232,3774.1619,-5096.9752,4128.9310,3477.7234,-5465.6871,0.0000,4271.0542,508.6054,5491.5740,1750.4597,-4736.1000,-4826.8704,-259.3919,-4728.2334,1045.9941,-5490.3460,-3821.4457,-5285.5019,-1618.4898,-2738.5735,4918.9630,4923.7316,-221.1814,-3181.2448,-4095.8013,441.4055,-3477.0804,-3956.7860,5182.5727,3678.2135,5165.1848,2232.4492,684.7545,1437.4425,-3200.9261,-2439.2236,-3564.2527,1304.2600,-29.9758,1426.9654,-2892.5906,1593.3965,4681.0236,164.7749,-2516.6361,-5112.6585,4379.3208,-5037.4494,0.0000,-2053.7406,-111743.7370,-118930.1787,-112603.8639,-116123.0923,-109863.6817,-113852.2303,-123618.6626,-113588.0281,-72794716.1066,-72808492.7032,-72799187.7452,-72784370.7981,-114873.7823,-72783219.1165,
600.000,-3626.1918,1297.7573,3838.3958,5075.6070,2259.4504,0.0000,5345.0581,-6347.6167,-3623.1911,5856.9616,-1770.5134,-4800.3487,2480.2826,5064.7117,1839.2406,-403.9407,4567.2968,-3938.0793,-5992.5000,2843.4146,-3356.2074,-861.8594,6771.9359,3038.2217,6278.6898,-6357.6672,-5800.4844,-1264.1405,5330.3997,-2036.6708,1756.6801,-3493.8185,-1298.0480,6690.2018,4917.2407,-6535.8035,-6063.5702,-1008.8479,1964.7708,3773.6213,-4055.6704,-3586.0805,4554.2731,6106.9798,-1652.3028,-2976.9561,-2981.6031,5572.0079,0.0000,-304.9670,-289880.9838,-318737.1398,-306458.7309,-302638.1559,-302128.0397,-304218.1408,-309321.8788,-305956.9564,116648910.5528,116610210.3130,116644630.5282,116653160.7261,-305032.8116,116647778.6040,-5004.5998,-3955.1277,4816.5712,-601.6058,-4048.4266,0.0000,2856.5337,2262.3567,3055.6729,1907.9202,-5612.1676,3199.6127,-6176.4511,1300.9663,6505.1239,-4266.1542,4695.3483,1391.4809,2982.9786,-5841.8650,4611.7613,-4038.5621,1159.1310,4569.2819,-2020.1538,217.1098,3092.1473,-6310.3582,1235.1269,4899.9919,-5163.8615,4520.2594,-6430.5308,-1502.6499,-2345.5562,-1498.9210,-2409.5219,-6822.4488,-6419.8934,-5054.4029,3542.7516,4900.8669,2956.9739,2377.8842,-6413.2749,-4605.1014,3313.6490,-599.0980,0.0000,-5890.2922,174024.4464,190590.7078,171091.9495,174867.3880,184510.8599,179528.1448,177012.5000,176468.1618,206436477.1240,206433411.6192,206414198.4449,206414600.3778,176639.7568,206419689.0561,2675.6107,-5502.7390,3168.6607,4686.9561,-5039.0188,0.0000,3387.9975,-1046.9109,5009.4766,3073.7473,-3560.4687,-3703.6938,1293.1943,-4576.0410,-784.6023,-5427.4073,-2318.6777,-5199.0436,209.0229,-1010.2357,3846.1758,5421.4191,1307.8849,-4129.4215,-2246.2173,2217.9759,-1893.8427,-2490.3174,4272.5853,4434.5286,4245.2509,3752.2196,2158.6911,-99.9559,-4138.1508,-991.4485,-2371.9174,-234.7063,-1557.3577,2805.1945,-3913.3763,3225.4960,4266.5651,2254.9634,-765.1512,-4162.6143,5217.1382,-4035.1675,0.0000,-3603.6020,-111792.1473,-119000.4424,-112700.8285,-116248.9440,-109925.6663,-113637.9743,-123681.0815,-113412.4732,-72792163.6971,-72805995.4585,-72796423.1387,-72781082.7279,-114918.4097,-72780576.6337,
900.000,-5105.2122,-841.2704,5349.1515,3765.5398,890.6517,0.0000,6438.8711,-5293.0764,-2885.9961,5556.7020,-3295.2446,-4462.6635,805.9596,5686.3224,2863.4195,-2481.5280,5655.4280,-3519.5852,-5064.7148,1677.2149,-2503.4657,-2871.6959,6433.3867,4219.8457,6400.0398,-5396.8883,-5341.1604,-2588.0831,6304.0156,98.2933,480.7759,-1596.5615,-2712.0063,6005.7115,3354.5048,-6752.6854,-6806.9508,-2432.1503,288.9756,1924.1137,-2129.9050,-1811.7829,5838.8580,5410.8306,-2805.9502,-4621.2935,-929.1855,6015.9905,0.0000,-1716.5725,-293338.6421,-322610.5269,-310205.1411,-306633.7278,-305777.0138,-307787.7204,-312939.9522,-309335.9639,112117204.3570,112078314.1246,112113430.2946,112121898.2107,-308642.7161,112116022.0307,-4209.2014,-4320.7985,3986.9806,-2187.1368,-5445.1327,0.0000,1476.5034,3511.8027,4835.7224,4.0671,-5696.8379,4727.9521,-6166.0115,-657.8722,5634.9691,-4335.5671,3994.1494,3451.4199,3888.6667,-6299.1836,5962.4759,-3162.1969,-441.5312,2822.8434,-2745.3890,1506.5021,4269.9946,-6350.8308,-151.3029,5058.5389,-6273.0914,4537.5012,-5363.1815,-2886.8088,-3774.4411,15.6100,-992.4967,-6218.2791,-6239.7453,-5374.0145,4456.4223,4867.0042,1455.4513,1369.7472,-5948.2408,-4291.5812,4022.0086,-2177.0375,0.0000,-4704.9906,167966.1273,183881.1664,164650.3015,168313.4654,178103.1206,172719.1395,170597.6871,170426.1758,208936959.3945,208933121.3149,208914436.9574,208915567.5858,170183.6450,208920233.6812,1264.9571,-5313.0978,1868.4625,5396.0465,-4054.2737,0.0000,2144.1759,-2484.7189,3984.1668,4061.2545,-1995.0531,-2171.1422,2697.7906,-3938.3248,-2526.4408,-4781.0123,-569.4163,-4491.1996,2011.6830,844.2374,2352.6385,5310.5645,2700.4389,-4623.6039,-159.8030,3736.1525,-99.6223,-753.6440,2907.8786,4713.5383,2867.5794,4853.5724,3398.8761,-1626.3163,-4615.3092,569.8566,-926.7636,-1748.2021,-2915.0474,3879.4254,-4463.3540,4504.0628,3390.8716,4103.5354,1078.2149,-2758.4103,5481.0121,-2596.5647,0.0000,-4764.6775,-111840.8339,-119070.3994,-112801.9342,-116357.7580,-109989.9376,-113440.0221,-123739.2644,-113354.7841,-72789605.8114,-72803497.0562,-72793646.0041,-72777789.6350,-114962.9561,-72777933.9140,
1200.000,-6037.0475,-2881.9987,6334.4097,2122.4130,-526.8834,0.0000,6914.8317,-3695.3912,-1905.1994,4737.6475,-4469.5941,-3690.2192,-974.1084,5792.0954,3617.2938,-4299.0802,6184.7436,-2764.3942,-3570.0273,306.8003,-1424.4717,-4605.6335,5497.5211,5023.1007,5875.7977,-3865.5857,-4331.9091,-3644.7578,6670.6665,2225.6031,-811.5553,485.7568,-3892.4681,4716.4643,1476.6023,-6267.0673,-6892.7330,-3633.2497,-1439.1098,-129.2241,19.9557,170.9063,6564.5576,4187.3478,-3659.3367,-5786.4790,1201.3455,5876.5246,0.0000,-3006.1839,-296671.6151,-326342.0054,-313813.3894,-310517.8888,-309291.4376,-311217.0542,-316423.2443,-312541.7182,107531920.9896,107492857.9201,107528663.8167,107536985.3426,-312116.0106,107530685.5852,-2978.8448,-4313.4909,2787.2243,-3605.6763,-6302.9349,0.0000,-25.3231,4427.5337,6132.3648,-1924.7285,-5220.0676,5760.5538,-5530.3601,-2531.3710,4171.2003,-4026.8417,2906.0559,5126.6887,4388.4800,-6029.4872,6707.3744,-2015.2027,-2024.2938,811.7316,-3191.4949,2676.1389,5006.8162,-5757.9628,-1492.3973,4769.7226,-6766.5516,4139.5828,-3775.9601,-3997.2632,-4862.0379,1534.2270,511.5550,-5001.4557,-5459.6175,-5200.8099,4927.0326,4385.8676,-158.3813,173.8973,-4816.6050,-3573.6727,4382.5368,-3514.0497,0.0000,-3075.4607,161839.7611,177092.3741,158136.9664,161695.9541,171620.0451,165801.3420,164108.8432,164302.2914,211337967.1496,211333353.8157,211315224.7103,211317117.9166,163653.8967,211321301.0857,-293.2592,-4548.3893,367.8019,5529.6873,-2619.8646,0.0000,672.0158,-3643.4751,2526.6375,4605.2497,-210.8777,-398.2092,3793.6870,-2882.3698,-3982.8204,-3620.0914,1240.4384,-3245.9370,3575.3573,2593.1311,601.6200,4603.5770,3811.0531,-4609.6373,1943.4501,4819.2340,1705.6833,1064.8972,1233.5242,4485.2791,1180.6018,5414.0285,4271.0860,-2972.9394,-4579.5717,2065.8193,617.2803,-3072.0410,-3955.4943,4533.3522,-4476.8015,5289.2549,2148.4948,5512.5784,2791.9165,-1052.7352,5142.0158,-876.7184,0.0000,-5412.5362,-111889.7905,-119140.0486,-112907.0734,-116445.3564,-110056.4736,-113265.1401,-123793.2272,-113424.4773,-72787042.4111,-72800997.4885,-72790856.1914,-72774497.5847,-115007.4216,-72775290.9574,
1500.000,-6330.6130,-4621.1722,6703.4220,309.9592,-1862.5917,0.0000,6725.3463,-1716.9748,-762.3784,3485.7428,-5188.8999,-2543.6083,-2683.4143,5362.4747,4039.6057,-5677.7424,6113.8445,-1740.7709,-1666.3427,-1128.5414,-208.3983,-5879.5082,4057.5256,5367.2346,4747.9419,-1933.4320,-2863.7226,-4346.4662,6387.0214,4136.8769,-2010.0404,2539.7974,-4731.9378,2950.5595,-526.5834,-5131.1064,-6312.1560,-4507.4255,-3057.3123,-2186.5209,2157.6557,2164.6147,6655.0246,2572.8303,-4137.0524,-6361.5908,3193.3269,5154.5014,0.0000,-4051.9704,-299878.5613,-329929.9439,-317281.8709,-314288.1366,-312669.7307,-314506.2778,-319770.2466,-315592.4530,102895243.6792,102856024.9867,102892513.1226,102900601.5657,-315451.1963,102893952.6156,-1430.3288,-3924.6705,1320.2486,-4718.0896,-6525.4152,0.0000,-1518.2225,4928.2745,6814.5807,-3690.1540,-4215.4599,6200.7101,-4342.7394,-4144.5741,2265.7587,-3356.9665,1520.5425,6230.2452,4444.9479,-5072.0891,6773.5192,-709.2547,-3449.1782,-1262.8794,-3338.8360,3612.1500,5242.8048,-4581.6574,-2673.8446,4059.4530,-6589.7403,3374.1970,-1827.0804,-4736.3498,-5497.7759,2913.5921,1972.1468,-3291.7830,-4163.3230,-4558.1281,4903.0240,3514.8876,-1737.3448,-1102.5467,-3138.7398,-2505.3165,4354.4117,-4491.2388,0.0000,-1168.3851,155647.8569,170227.3471,151554.8808,155023.4564,165064.4522,158777.4551,157548.7794,158068.1671,213638352.9562,213632962.0718,213615414.9116,213618095.0330,157053.4018,213621743.7229,-1817.3138,-3290.7925,-1172.3214,5073.7915,-894.4010,0.0000,-871.6989,-4393.5774,794.9190,4646.4607,1596.4246,1418.8469,4455.6457,-1519.9105,-4989.9389,-2068.9518,2918.1292,-1611.5750,4714.4227,4017.7752,-1215.2522,3379.5828,4523.7899,-4088.8306,3841.3209,5341.4203,3320.5986,2767.6080,-572.2086,3774.2570,-633.7251,5371.4106,4681.0393,-3991.4071,-4034.7622,3324.9051,2095.3638,-4063.0162,-4565.9946,4696.2623,-3952.1136,5495.4039,673.7430,6331.5453,4169.9122,768.1506,4237.3038,938.2108,0.0000,-5478.0040,-111939.0112,-119209.3889,-113016.1305,-116507.0498,-110125.2533,-113121.5500,-123842.9841,-113620.6323,-72784473.4603,-72798496.7473,-72788053.5615,-72771212.2042,-115051.8062,-72772647.7640,
1800.000,-5963.3504,-5886.9056,6426.4230,-1495.8252,-2997.2913,0.0000,5887.8618,440.6526,447.6866,1925.7569,-5395.6163,-1122.2362,-4149.2292,4427.3878,4098.6788,-6483.6209,5460.6617,-542.5506,440.8955,-2478.0480,1042.3528,-6555.1415,2253.0434,5212.2303,3122.0481,188.4049,-1077.3148,-4640.5451,5474.3569,5644.7698,-3015.5221,4352.6791,-5151.8976,884.3802,-2455.1181,-3465.3255,-5121.8943,-4979.0803,-4410.9106,-4045.6215,4049.3889,3967.6996,6096.1043,739.8844,-4202.1750,-6296.8885,4846.1051,3909.6734,0.0000,-4750.1905,-302958.1885,-333372.7756,-320609.0460,-317939.8645,-315910.3716,-317656.2030,-322979.5061,-318506.9063,98209380.2156,98170023.1648,98207184.7521,98214952.4073,-318646.8353,98208031.0359,285.2841,-3178.4904,-285.2216,-5410.0818,-6080.8090,0.0000,-2873.2754,4971.0591,6814.0072,-5117.0069,-2771.1602,6013.7295,-2731.4001,-5349.2668,117.3243,-2374.9061,-41.6811,6639.0033,4065.1238,-3545.7910,6158.0670,633.1823,-4587.5428,-3195.2209,-3196.1388,4219.4003,4968.9642,-2932.2689,-3598.8652,2989.9663,-5755.8197,2320.1506,290.5813,-5040.6943,-5611.9712,4022.5095,3262.1903,-1257.7258,-2482.9995,-3510.8911,4381.1454,2344.9336,-3140.0151,-2337.2768,-1098.0156,-1175.5053,3930.0177,-5027.0679,0.0000,825.3466,149392.9510,163289.1353,144907.0135,148305.4844,158439.1916,151652.4902,150920.3381,151697.5618,215837017.2907,215830846.9450,215813908.6258,215817390.1692,150385.0804,215820461.9601,-3129.7803,-1675.9857,-2586.8699,4076.8862,930.5484,0.0000,-2322.7344,-4651.3938,-1023.0655,4180.4000,3228.3288,3078.4598,4608.1498,4.3872,-5434.9975,-294.4334,4284.9616,216.2983,5293.9329,4940.3017,-2899.2769,1775.8333,4764.3330,-3117.9131,5333.3631,5242.1752,4564.9837,4169.3221,-2317.0661,2656.8813,-2379.7837,4730.5013,4584.4710,-4569.8413,-3041.0101,4202.8260,3349.5199,-4614.2774,-4680.6025,4350.5514,-2951.9837,5100.0934,-873.8744,6473.0640,5046.7784,2504.8489,2866.1836,2651.2310,0.0000,-4954.1100,-111988.4899,-119278.4192,-113128.9823,-116538.0016,-110196.2568,-113018.6355,-123888.5476,-113931.6306,-72781898.9255,-72795994.8246,-72785237.9871,-72767938.5594,-115096.1098,-72770004.3337,
