sl_50_5400_20310131 Coordinates.csv
2031/01/31 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:06 2024,
Start: 2031/01/31 07:47:00.00, Stop: 2031/01/31 09:17:00.00,
TIME_UNITS,STARLINK-2675 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-3184 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-1799 - X-Coordinate,STARLINK-1107 - X-Coordinate,STARLINK-3657 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-4052 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-5685 - X-Coordinate,STARLINK-5733 - X-Coordinate,STARLINK-2557 - X-Coordinate,STARLINK-4521 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-30962 - X-Coordinate,STARLINK-6252 - X-Coordinate,STARLINK-1216 - X-Coordinate,STARLINK-1806 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-5501 - X-Coordinate,STARLINK-31053 - X-Coordinate,STARLINK-4446 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-5679 - X-Coordinate,STARLINK-5790 - X-Coordinate,STARLINK-1283 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-31264 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-30704 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-30986 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-3184 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-1799 - Y-Coordinate,STARLINK-1107 - Y-Coordinate,STARLINK-3657 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-4052 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-5685 - Y-Coordinate,STARLINK-5733 - Y-Coordinate,STARLINK-2557 - Y-Coordinate,STARLINK-4521 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-30962 - Y-Coordinate,STARLINK-6252 - Y-Coordinate,STARLINK-1216 - Y-Coordinate,STARLINK-1806 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-5501 - Y-Coordinate,STARLINK-31053 - Y-Coordinate,STARLINK-4446 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-5679 - Y-Coordinate,STARLINK-5790 - Y-Coordinate,STARLINK-1283 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-31264 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-30704 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-30986 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-3184 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-1799 - Z-Coordinate,STARLINK-1107 - Z-Coordinate,STARLINK-3657 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-4052 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-5685 - Z-Coordinate,STARLINK-5733 - Z-Coordinate,STARLINK-2557 - Z-Coordinate,STARLINK-4521 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-30962 - Z-Coordinate,STARLINK-6252 - Z-Coordinate,STARLINK-1216 - Z-Coordinate,STARLINK-1806 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-5501 - Z-Coordinate,STARLINK-31053 - Z-Coordinate,STARLINK-4446 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-5679 - Z-Coordinate,STARLINK-5790 - Z-Coordinate,STARLINK-1283 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-31264 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-30704 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-30986 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4027.5520,3868.9335,564.0694,4594.0842,4735.5004,4107.1148,6266.3057,-3624.9789,0.0000,-3233.3988,-342.5044,2334.5621,-5536.1640,6826.8906,4928.7288,-5872.9972,1329.7346,3895.4901,3736.8592,-2985.6274,4695.7650,-2423.4568,-1551.0831,-3694.6038,-5538.2928,3910.6347,-2751.2382,-4118.3469,-6228.1678,3306.5390,0.0000,-2613.4037,6113.9055,-713.0513,-4145.7073,6773.6353,6143.9190,732.1588,6066.1913,4830.3771,422.0379,-3590.5069,-4888.0365,4967.5179,-4143.6518,6306.0677,-3759.9068,-2119.7913,5660.0514,-3830.0593,374746.0996,349980.7505,365845.3229,364633.1197,357058.5351,358251.6222,358452.8529,361524.5838,-156161256.1977,-156150231.9758,-156139977.5085,-156154123.9352,360993.2804,-156146257.8536,-1303.1413,1516.7034,5005.1516,-2729.6977,820.9459,988.9630,-2671.7678,-2280.9769,0.0000,3798.5302,5808.9726,5060.1055,2949.0193,-538.4579,-4440.3135,2470.0613,6556.5609,2232.9029,2085.0356,-3693.2338,-4783.5236,-6316.2521,5308.6756,-2170.2199,3526.6684,-1442.3237,-4688.9601,-920.2408,-2237.4840,-1608.3247,0.0000,-1369.9937,-2739.9390,-3982.7730,4318.6782,576.1381,2921.8034,5259.3778,970.6175,-4379.0844,-4425.6755,-2611.2642,3851.5151,-884.8990,-483.0022,208.5591,5090.9899,-4475.4550,-934.9741,4782.5721,124444.9840,119465.9285,111000.4893,116206.5924,120728.3845,117205.4954,110815.6269,115536.7060,-96671920.7871,-96687866.6083,-96685936.5337,-96688094.0137,113808.3382,-96681193.5763,5414.8793,-5500.3088,4556.3188,4392.2348,4815.5272,5427.8337,-833.6198,-5290.2608,0.0000,4775.6454,-3656.2625,4019.5328,2873.6820,293.7217,-2018.2023,-2738.8860,-1760.7031,-5076.2736,5402.4926,4930.3010,1645.9411,1440.3825,4156.6223,5364.3500,-2020.7865,-5514.6095,-4005.6245,5496.3438,1907.1575,-5870.5107,0.0000,-6292.0572,1510.7028,5569.9812,-3482.4008,-1149.7955,-1032.1743,4433.7008,3202.8828,-1644.9751,5264.4016,-5271.3018,-3025.9024,-4647.8407,5407.2595,-2152.3015,2175.1212,4785.6039,-3849.6897,-3188.2661,136644.9463,129331.3615,135998.3708,133056.3007,138876.3583,133128.7953,124713.1496,133706.5892,-39456164.9929,-39423233.6357,-39460095.9502,-39453959.0877,133487.8437,-39445847.7441,
300.000,3571.2017,4668.1808,2621.9946,2962.8447,3987.4222,4798.1893,5529.6187,-4988.0868,0.0000,-1174.2020,1438.3358,3266.7586,-4980.5347,6462.0812,3958.3576,-5452.2984,2852.4348,5290.6156,4185.5172,-3782.8756,3615.4686,-3631.1593,293.7602,-4182.1715,-5016.1230,2815.5213,-4015.7759,-4679.5919,-6797.6231,1733.4919,0.0000,-2269.5028,4936.1166,183.3993,-2254.0651,6244.9046,6118.8803,2650.7554,5475.1964,4045.1573,-1501.0595,-5095.6971,-4064.6724,5299.4669,-3872.6032,6566.9778,-2853.5415,-3968.1354,4293.6463,-2682.0930,372016.5920,347533.8141,363284.6017,362045.4416,354516.6874,355900.6122,355932.7072,359212.4506,-154006853.9813,-153996130.2798,-153985121.9817,-153999237.7034,358503.4514,-153991935.3845,-3355.9972,-461.2549,4284.1319,-4106.7721,-1165.3686,-995.1475,-3997.4354,-715.6023,0.0000,4112.5943,6237.6177,3355.9554,4533.0624,-1715.5970,-5666.8899,4065.9655,6296.0125,799.0906,-49.3497,-1717.6107,-5880.3161,-5167.5831,4651.5048,-40.4973,4685.2203,-3317.7569,-2985.6799,1119.1200,-1115.3333,-180.0578,0.0000,799.2579,-3580.5415,-2113.0537,4918.0726,-703.9923,1556.3827,4311.5409,-874.9858,-5366.3204,-5051.4158,-1253.0122,5337.1766,-2676.1143,1692.8163,-1080.6898,6043.6365,-4301.2351,-2248.9951,6076.3054,132426.1274,126849.5335,118468.6164,123548.0850,128336.0314,124674.6560,118449.7369,123059.8008,-100057542.0006,-100073794.2630,-100071215.4640,-100073944.9732,121403.2194,-100066786.6669,4820.3706,-5051.5138,4571.7331,4711.5389,5386.5348,4827.7429,719.8290,-4575.4662,0.0000,5420.2181,-2498.4740,5025.0632,1508.4231,-1519.4396,-531.3237,-1349.7111,-249.6662,-4158.7985,5474.7592,5439.7045,125.5304,2816.0055,5110.7021,5444.3227,-237.6983,-5371.3766,-4534.6999,4987.4831,118.6273,-6705.6765,0.0000,-6519.3394,3154.6527,6548.2826,-4326.2378,-2838.7995,-2740.2822,4715.2641,4151.8838,174.7442,4441.5603,-4467.4961,-1692.2250,-3436.1310,5364.3076,-357.3489,387.1488,3633.7843,-4923.9159,-1891.8425,136686.2590,129404.7455,136040.6426,132959.8659,138932.2479,133471.4847,124723.6124,133328.1880,-39456725.5027,-39423584.1553,-39460252.0486,-39454573.0413,133539.0862,-39446268.3432,
600.000,2808.8899,5049.0442,4424.5590,1067.5688,2877.3352,5052.5407,4235.5405,-5861.5680,0.0000,1004.8103,3056.6727,3924.8411,-3947.4061,5434.9728,2608.5196,-4513.0654,4094.3687,6148.7067,4275.8600,-4253.8117,2181.0744,-4511.4287,2145.1152,-4306.5998,-3985.3941,1494.9780,-4900.7378,-4830.4410,-6681.8222,-84.5103,0.0000,-1780.7480,3248.0675,972.4283,-139.2389,5097.0426,5493.1142,4336.1786,4381.1664,2819.0359,-3244.8518,-6111.7727,-2859.9753,5122.3522,-3263.9799,6095.7564,-1637.7411,-5403.2094,2521.0701,-1289.1992,369115.9598,344933.2808,360562.8311,359289.7292,351814.6286,353410.0718,353251.1506,356694.4433,-151779059.3579,-151768622.9095,-151756892.0421,-151770940.4633,355853.8657,-151764221.2633,-5070.5046,-2363.6234,3164.5469,-5122.4661,-3061.7126,-2850.5527,-4928.8694,880.9637,0.0000,4078.3190,6059.9053,1320.9369,5663.2247,-2734.6406,-6341.3867,5259.3853,5421.4686,-676.1083,-2166.6109,419.2913,-6398.7679,-3511.2648,3578.7515,2080.2438,5365.1339,-4891.4347,-986.9778,3024.0938,117.8026,1193.1218,0.0000,2902.7747,-4092.2679,21.8486,5081.8403,-1944.8378,7.6560,2982.2525,-2664.3729,-5772.1901,-5211.9389,185.3439,6296.2046,-4170.5198,3700.2927,-2245.1938,6329.9894,-3733.3127,-3390.8516,6772.0366,140346.5288,134182.2369,125883.3898,130818.8075,135886.8946,132077.7132,126028.1157,130414.4238,-103395180.4822,-103411753.7171,-103408490.5482,-103411783.2207,128943.6936,-103404400.7759,3697.9822,-4054.3365,4068.1687,4524.2050,5349.6397,3700.0910,2193.7266,-3344.6406,0.0000,5479.4227,-1066.1672,5479.2961,-20.5739,-3164.4772,1012.4480,183.9137,1288.2829,-2766.0047,4952.5537,5346.3446,-1408.5132,3888.0027,5515.5145,4926.3900,1571.5414,-4650.0588,-4540.1446,3945.5488,-1682.8794,-6825.5823,0.0000,-6057.1300,4451.2166,6814.2592,-4706.5538,-4219.2129,-4148.7967,4489.9007,4656.0371,1973.9344,3135.8003,-3177.9282,-176.2772,-1845.1823,4722.8630,1480.6114,-1446.8132,2085.9382,-5467.1040,-390.5463,136727.2468,129478.8992,136078.0765,132866.8809,138985.4104,133814.4653,124738.3343,132965.2631,-39457281.1241,-39423940.7546,-39460395.2500,-39455172.8431,133590.2535,-39446688.7825,
900.000,1804.6968,4962.3036,5783.3990,-907.3791,1521.3543,4832.6333,2506.9218,-6144.4503,0.0000,3085.0739,4361.8441,4247.1320,-2526.2168,3850.7177,997.2073,-3134.8030,4947.4391,6369.8257,3992.5542,-4348.8362,521.0335,-4988.8665,3821.1861,-4049.0163,-2536.4491,73.2487,-5312.9349,-4544.6343,-5896.7788,-1949.1284,0.0000,-1190.7028,1219.3541,1562.4337,1993.0272,3450.7996,4340.5335,5622.3227,2894.4657,1268.6560,-4641.8800,-6528.5781,-1377.5420,4438.5315,-2373.0882,4940.4875,-226.4677,-6285.9068,522.5456,226.6044,366045.5837,342180.2660,357681.2527,356365.1909,348953.6320,350783.1844,350409.4189,353966.0532,-149478940.4909,-149468777.4765,-149456357.1098,-149470302.2342,353045.7109,-149464183.4907,-6271.8299,-4004.3090,1757.2404,-5675.7897,-4668.7861,-4395.6432,-5385.4277,2353.3304,0.0000,3699.8199,5284.0072,-836.5191,6236.9005,-3510.7818,-6405.7026,5943.9708,4011.6862,-2050.7593,-4054.3406,2497.6557,-6296.3284,-1508.8030,2201.3083,3976.8937,5511.9373,-6001.7348,1096.5260,4610.8012,1357.9346,2359.4361,0.0000,4724.6990,-4238.0185,2184.5716,4798.2606,-3037.2298,-1580.8643,1399.5643,-4226.8358,-5565.8915,-4878.1306,1572.2555,6639.8000,-5225.7441,5330.3179,-3176.4391,5928.1784,-2811.9258,-4252.3937,6802.2155,148202.4945,141460.8554,133241.5738,138014.7066,143377.6281,139409.9912,133547.3183,137607.1204,-106683245.5852,-106700153.8502,-106696172.0295,-106700016.8573,136426.4013,-106692445.2854,2170.3714,-2616.4204,3102.6665,3850.3394,4708.9604,2167.8664,3425.1671,-1735.9969,0.0000,4946.8361,483.4138,5332.5488,-1547.3592,-4459.9304,2447.6948,1697.8201,2687.1838,-1056.5440,3892.3572,4660.5442,-2789.9546,4540.9402,5327.6798,3867.2050,3207.5341,-3427.7700,-4021.3341,2481.6270,-3300.9890,-6217.9387,0.0000,-4953.7223,5257.8859,6339.3759,-4583.0047,-5141.7213,-5104.5136,3781.7890,4661.4839,3541.4634,1488.9285,-1542.2827,1358.6588,-50.2588,3554.2135,3140.0872,-3109.2642,310.6940,-5421.1993,1153.0711,136767.9126,129553.8449,136110.6984,132778.9173,139035.8697,134155.7470,124757.2923,132648.8738,-39457831.7962,-39424303.2988,-39460525.5693,-39455757.9521,133641.3455,-39447109.0618,
1200.000,642.6927,4401.5093,6554.6480,-2772.5956,54.9734,4145.3856,511.9958,-5795.3837,0.0000,4857.6915,5235.5461,4199.0018,-844.9629,1871.9034,-730.7637,-1440.5279,5340.7570,5920.5135,3351.7572,-4050.0765,-1212.7168,-5023.4197,5153.3859,-3423.2651,-804.5669,-1320.4207,-5203.5671,-3835.0806,-4526.5486,-3651.0839,0.0000,-544.7145,-944.3235,1893.7790,3934.9971,1475.4802,2785.2120,6379.5003,1159.9909,-451.2230,-5562.4591,-6295.0212,251.5011,3301.1705,-1278.2894,3227.5164,1242.9227,-6534.8070,-1502.2039,1731.2535,362806.9240,339275.9533,354641.1752,353270.6949,345935.0425,348023.2803,347408.8232,351025.7403,-147107600.0107,-147097696.0791,-147084621.0406,-147098427.5909,350080.2453,-147092924.5334,-6837.7266,-5226.0310,198.2927,-5706.8037,-5813.9742,-5483.1090,-5332.4248,3562.6004,0.0000,3008.6330,3977.9360,-2896.8286,6207.1059,-3980.3752,-5861.2313,6063.2343,2199.2013,-3196.7730,-5524.6338,4305.4604,-5591.3991,643.9062,654.7520,5458.6366,5124.9252,-6530.4197,3047.4991,5729.3085,2498.5221,3197.7449,0.0000,6076.0191,-4012.5391,4131.5114,4093.6748,-3881.9717,-3057.5704,-287.8895,-5410.2079,-4782.4810,-4068.0202,2784.8022,6340.1536,-5746.2108,6412.4561,-3790.1494,4892.2940,-1610.9828,-4746.9370,6165.6204,155990.3627,148682.2305,140539.9588,145131.9658,150804.9125,146666.6462,141003.9294,144652.3307,-109920170.4320,-109937427.2923,-109932693.9976,-109937077.8441,143848.0084,-109929353.3394,404.8360,-893.6095,1784.7353,2762.2836,3536.5545,398.5267,4278.1123,69.0526,0.0000,3879.7547,1979.7476,4600.8244,-2906.4545,-5263.5527,3620.5808,3029.7826,3796.0734,774.0398,2409.0960,3458.0732,-3869.4685,4704.6138,4567.2493,2382.8723,4489.9672,-1835.6164,-3037.8238,752.1553,-4559.9433,-4947.0087,0.0000,-3324.9896,5486.2119,5175.1112,-3968.7905,-5506.9575,-5503.9368,2666.9350,4167.6640,4693.5165,-319.9273,261.5548,2747.0227,1750.1975,1988.5736,4421.1120,-4403.7245,-1498.4330,-4791.1514,2571.5855,136808.2590,129629.6059,136138.5437,132697.9709,139083.6484,134492.6780,124780.4652,132407.5370,-39458377.4598,-39424671.6554,-39460643.0432,-39456327.8156,133692.3622,-39447529.1812,
1500.000,-579.6598,3405.7886,6654.5929,-4351.8568,-1380.3444,3043.4111,-1552.2901,-4838.9460,0.0000,6144.6075,5602.6069,3776.6536,941.4161,-298.6819,-2416.8244,414.2297,5246.1856,4839.1051,2401.0829,-3374.3477,-2858.6867,-4613.4193,6003.3813,-2476.1280,1042.8621,-2563.2473,-4574.2018,-2754.4869,-2713.5238,-4993.2473,0.0000,113.0101,-3022.2997,1944.8325,5496.8668,-628.7723,987.6485,6527.8152,-656.9885,-2163.3695,-5926.9766,-5425.8234,1880.0245,1810.8397,-74.5312,1147.0805,2622.9793,-6133.7992,-3353.6462,3090.3933,359401.5208,336221.5937,351443.9737,350004.7252,342760.2757,345133.7345,344250.7490,347875.0436,-144666174.4861,-144656514.7743,-144642821.5916,-144656455.1345,346958.7971,-144651580.7958,-6711.5368,-5915.7069,-1363.9722,-5203.3450,-6370.1936,-6014.3457,-4783.2039,4399.5195,0.0000,2061.3814,2263.8652,-4651.6560,5585.8934,-4105.3974,-4767.7510,5615.0166,157.6124,-4011.7929,-6433.1872,5660.2659,-4360.1855,2735.9411,-913.9618,6378.5233,4255.4229,-6415.7609,4664.3228,6278.1944,3439.2733,3630.0066,0.0000,6814.5486,-3441.6621,5640.2653,3030.1375,-4398.4150,-4276.9617,-1924.7655,-6095.7111,-3517.1375,-2846.8244,3719.4804,5432.6044,-5692.0005,6833.3333,-4033.3448,3344.5074,-232.5430,-4817.8844,4927.3637,163706.5054,155843.2291,147775.3632,152167.1734,158165.4565,153842.6816,148394.5652,151571.6954,-113104412.6602,-113122031.1715,-113116515.1345,-113121422.7547,151205.2084,-113113582.5905,-1405.0898,926.6271,264.0454,1376.9891,1964.5744,-1414.4123,4658.4529,1866.2504,0.0000,2393.2391,3258.0190,3364.1424,-3950.9502,-5487.4836,4405.5068,4037.1254,4495.4141,2515.7572,663.8910,1872.0288,-4530.7318,4361.4519,3315.6655,636.4553,5277.6930,-45.0876,-1702.8252,-1057.8128,-5323.6129,-3147.3798,0.0000,-1342.9333,5111.2443,3447.6580,-2929.3035,-5275.7085,-5303.9560,1265.1559,3227.3650,5295.2776,-2094.0398,2036.8105,3839.0709,3356.7725,200.7523,5169.5871,-5177.9115,-3144.5181,-3644.4014,3711.0986,136848.2890,129706.2065,136161.6564,132626.5664,139128.7679,134821.7459,124807.8337,132264.9033,-39458918.0583,-39425045.6947,-39460747.7312,-39456881.8683,133743.3036,-39447949.1408,
1800.000,-1759.3532,2058.0995,6069.1624,-5498.9486,-2650.7335,1621.4825,-3479.9099,-3364.7090,0.0000,6816.9602,5437.2227,3008.6887,2665.3839,-2438.8962,-3903.2460,2255.8561,4679.7602,3232.8540,1216.7723,-2373.2373,-4260.7305,-3795.5024,6277.8026,-1284.5751,2822.7277,-3549.5891,-3478.2097,-1392.0107,-643.0534,-5813.5173,0.0000,741.5982,-4801.5138,1732.9359,6525.2459,-2651.1198,-871.7481,6045.9646,-2386.5366,-3686.4364,-5712.6176,-4001.2460,3358.1949,106.7623,1134.5250,-1068.4101,3770.6702,-5132.4636,-4851.9182,4181.2834,355830.9923,333018.5056,348091.0888,346565.3764,339430.8177,342117.7822,340936.6557,344518.5599,-142155833.8795,-142146403.0328,-142132129.8708,-142145556.9468,343682.7643,-142141322.0752,-5908.0944,-6015.2817,-2783.0303,-4203.4749,-6270.5544,-5948.4745,-3796.6529,4794.3314,0.0000,935.6117,306.5935,-5925.2069,4441.7375,-3875.9057,-3236.5314,4650.4649,-1915.3305,-4428.1614,-6693.9677,6428.0491,-2728.0169,4562.0790,-2360.3893,6648.5545,2999.8231,-5660.3059,5782.0097,6213.9498,4094.4898,3628.7099,0.0000,6860.7249,-2579.2684,6535.4424,1700.3781,-4531.8819,-5113.6541,-3363.2960,-6210.0849,-1913.1145,-1321.9633,4300.8870,4011.2749,-5081.5473,6549.0892,-3888.1524,1459.9615,1201.7241,-4445.3574,3211.9500,171347.3305,162940.7459,154944.6337,159117.5723,165455.9984,160933.0094,155715.8749,158392.6441,-116234455.1583,-116252447.8495,-116246119.4488,-116251533.5157,158494.7238,-116243615.9346,-3061.2133,2645.6851,-1286.6502,-156.4906,170.5613,-3072.9218,4524.2707,3451.9160,0.0000,647.9050,4177.4958,1758.0370,-4568.3085,-5107.3276,4718.5429,4612.0854,4709.9282,3968.6732,-1153.5030,78.2781,-4702.6862,3548.3466,1707.2983,-1179.9725,5484.1568,1750.2905,-170.5439,-2754.7179,-5509.7672,-1010.6134,0.0000,782.0529,4174.1361,1344.7339,-1575.4907,-4472.8499,-4526.1862,-272.7460,1941.2029,5276.4718,-3640.8834,3589.5973,4517.1527,4591.5580,-1609.5183,5295.6489,-5341.1262,-4448.9948,-2104.0600,4448.0919,136888.0050,129783.6726,136180.0894,132567.8667,139171.2485,135138.3447,124839.3800,132237.5402,-39459453.5372,-39425425.2892,-39460839.7172,-39457419.5313,133794.1696,-39448368.9405,
2100.000,-2796.2106,478.7117,4855.8756,-6111.3942,-3642.3939,8.4050,-5076.3819,-1518.8281,0.0000,6808.5378,4764.1425,1955.0033,4162.3996,-4329.6649,-5047.8483,3908.9959,3699.1635,1267.0150,-101.9815,-1129.8863,-5282.5777,-2641.4933,5938.9818,50.0318,4354.4033,-4199.7886,-2017.0246,133.9421,1475.6323,-6004.8838,0.0000,1304.9993,-6098.4807,1310.1830,6918.5277,-4390.8687,-2610.4512,4974.2710,-3869.9729,-4854.0999,-4953.8294,-2159.5646,4547.2108,-1646.3483,2245.1442,-3170.5773,4561.7559,-3639.4343,-5854.4578,4903.7053,352097.0345,329668.0742,344584.0261,342950.4306,335948.2242,338978.2141,337468.0754,340963.7497,-139577780.9856,-139568563.1790,-139553749.7708,-139566938.0287,340253.6134,-139563351.0012,-4511.6948,-5526.5976,-3927.8542,-2793.0746,-5516.8274,-5304.9086,-2470.7288,4722.1824,0.0000,-276.1008,-1702.5550,-6592.3147,2891.5693,-3310.6257,-1418.6809,3267.9248,-3817.0175,-4417.9759,-6287.5976,6536.9195,-856.3762,5943.0280,-3555.9189,6248.3543,1488.5897,-4331.9367,6289.4106,5554.0658,4400.4268,3218.3596,0.0000,6206.9785,-1502.3500,6709.7882,220.2538,-4259.4787,-5475.1706,-4476.6590,-5733.7377,-145.2352,366.5028,4487.3792,2218.9096,-3988.0104,5590.1041,-3372.4326,-553.2520,2561.1853,-3649.9930,1190.3416,178909.2828,169971.7041,162044.6475,165981.4105,172673.3077,167932.5918,162964.5420,165146.2429,-119308806.7880,-119327185.6454,-119320016.9967,-119325918.1358,165713.3073,-119317962.2339,-4382.7340,4075.8537,-2691.3962,-1673.1568,-1642.7488,-4396.4404,3890.3540,4646.4320,0.0000,-1167.4995,4637.0758,-41.1624,-4692.1983,-4164.6163,4526.2636,4693.2453,4416.5557,4966.2062,-2845.6756,-1724.1807,-4366.8743,2352.7820,-84.8406,-2866.7892,5086.6681,3356.1197,1381.4959,-4157.5561,-5098.4334,1234.5943,0.0000,2823.6884,2777.7651,-904.6773,-52.3684,-3184.8323,-3254.7821,-1781.3374,446.9686,4639.2960,-4793.2563,4750.4422,4708.3241,5318.0275,-3240.3186,4784.1445,-4874.2840,-5270.9948,-336.1446,4702.7852,136927.4097,129862.0310,136193.9045,132525.7639,139211.1093,135436.5365,124875.0883,132333.1028,-39459983.8440,-39425810.3140,-39460919.1103,-39457940.2119,133844.9604,-39448788.5803,
