sl_20_86400_20310505 Coordinates.csv
2031/05/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:57 2024,
Start: 2031/05/05 07:47:00.00, Stop: 2031/05/06 07:47:00.00,
TIME_UNITS,STARLINK-30591 - X-Coordinate,STARLINK-30287 - X-Coordinate,STARLINK-3901 - X-Coordinate,STARLINK-6373 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-3926 - X-Coordinate,STARLINK-2755 - X-Coordinate,STARLINK-31349 - X-Coordinate,STARLINK-30537 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-4143 - X-Coordinate,STARLINK-31794 - X-Coordinate,STARLINK-3803 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-6055 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-5243 - X-Coordinate,STARLINK-5009 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30591 - Y-Coordinate,STARLINK-30287 - Y-Coordinate,STARLINK-3901 - Y-Coordinate,STARLINK-6373 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-3926 - Y-Coordinate,STARLINK-2755 - Y-Coordinate,STARLINK-31349 - Y-Coordinate,STARLINK-30537 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-4143 - Y-Coordinate,STARLINK-31794 - Y-Coordinate,STARLINK-3803 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-6055 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-5243 - Y-Coordinate,STARLINK-5009 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30591 - Z-Coordinate,STARLINK-30287 - Z-Coordinate,STARLINK-3901 - Z-Coordinate,STARLINK-6373 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-3926 - Z-Coordinate,STARLINK-2755 - Z-Coordinate,STARLINK-31349 - Z-Coordinate,STARLINK-30537 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-4143 - Z-Coordinate,STARLINK-31794 - Z-Coordinate,STARLINK-3803 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-6055 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-5243 - Z-Coordinate,STARLINK-5009 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2717.7348,3359.6624,5047.4261,2068.7745,-4272.0311,-3670.7675,-2028.9644,6535.2639,-2781.0106,4182.6777,-4501.9905,-281.0726,-391.7363,-4164.3389,-655.0653,-2245.7058,5016.8087,-5310.3922,1341.1908,4483.0105,275360.3864,286566.2034,293005.6857,287583.4818,283004.4151,286737.2463,292976.1958,288174.7629,38395443.8246,38371853.0888,38382166.4631,38386079.3676,289855.7421,38379136.8357,-6102.1177,-4624.7406,-4410.8123,6088.7029,-1277.6011,-2314.0697,4694.2773,-1305.1482,5814.1450,3052.0216,3949.9306,-5733.5291,-4360.6307,-1453.7300,-6266.8974,4637.2074,3085.0960,4483.4775,3893.7556,-592.2820,-213652.7823,-241911.6424,-220784.0418,-222010.9987,-229687.4938,-228194.4303,-227970.8629,-225536.6125,-70685968.1630,-70684390.4822,-70713744.6325,-70694745.0707,-225434.6817,-70688348.6000,-1828.6000,-3898.7319,1480.1832,2567.9947,-5190.6437,5337.9654,4654.4036,-1134.8690,-2503.2683,4023.4734,3429.1246,3722.0859,-5361.0021,-5175.1700,-2949.0324,-4443.6149,-3639.5325,-3.1927,5419.1672,5214.3218,-68658.5034,-75887.1614,-68664.0236,-71825.5373,-65851.7062,-71167.8000,-79920.4345,-70513.2588,-22176100.4059,-22211393.2985,-22182786.1562,-22196112.5699,-71149.6787,-22188175.0158,
3600.000,-511.1555,-1285.6904,-1756.2486,-4136.2124,6299.6995,4708.5242,-2205.3292,-3524.2140,-842.4166,-3402.3558,3780.5523,3988.6180,4372.5782,3739.3571,1396.4443,-1272.9872,-6842.6286,2922.7018,-5405.3480,-2161.2951,319187.4088,336774.0449,341129.4358,338506.3370,329815.8087,336081.3565,339448.5923,338358.5585,55437154.8147,55409721.3850,55431064.8520,55426123.8011,336614.9206,55420096.6168,6640.3084,6754.3663,4399.0834,-3063.6365,-1805.8222,-2055.4234,-3770.2601,3843.0138,-5063.8052,3010.3475,-5718.7628,3211.0388,2562.1612,-3488.0738,2854.8976,-6473.2755,-977.9250,-5336.5504,-1615.7579,4360.0352,-138713.5295,-161454.6511,-141947.3551,-144616.9403,-150549.7719,-144643.2741,-148651.5961,-145281.6339,-58284932.4377,-58281963.1112,-58310185.0940,-58285060.2194,-145632.8580,-58286734.5739,-1896.5702,731.7626,-4977.7153,-4641.4698,1949.8787,-4593.3152,-5374.5761,4291.1978,4618.8720,-4744.3202,819.7838,-4545.7259,4697.0334,4466.4756,6177.1250,1641.3900,316.1114,-3361.4842,-3828.4522,-4912.5530,-70005.6081,-76985.0018,-70323.2889,-73473.7913,-67147.7539,-70070.5934,-81176.3397,-72518.0213,-22170956.8009,-22201180.7028,-22180295.1894,-22190464.8754,-72263.7268,-22182054.1322,
7200.000,-2323.0223,-1081.2884,-2845.4159,5709.0147,-5314.4855,-4803.2411,5701.7611,-1169.4744,4642.0157,1312.6691,-1117.0355,-6513.6082,-6745.2314,-2656.1208,-3471.1623,3691.2856,5976.6070,870.0553,6771.0967,233.4486,343276.4199,364951.0163,367404.3233,365119.1414,355476.4769,363704.6766,364736.1154,360271.6846,68671383.7536,68639671.8094,68670800.9304,68652533.4730,361904.1734,68653325.5145,-4779.8096,-6192.2728,-3701.6821,-693.4455,3358.9754,4872.7561,2790.8141,-5433.1927,3406.8128,-6431.7163,5057.0553,-219.9416,-1042.3883,6249.1365,1295.1264,5165.6611,-1404.6412,5003.6358,-357.4658,-6744.9297,-55418.7220,-71142.7576,-54197.6503,-59481.7557,-62262.0550,-52916.9268,-60371.0290,-57510.8792,-41883725.7917,-41881472.6409,-41903943.3193,-41878800.9708,-56788.3018,-41885427.2310,4427.8393,2875.0073,5025.2203,3851.5917,2681.5631,784.7512,2747.6833,-3852.4244,-3829.8969,-99.3315,-4575.1883,2087.2587,-1126.1008,-269.3477,-5893.5498,2427.6322,3184.1120,4733.1990,-693.3250,1478.3202,-71366.9108,-78008.7189,-72495.4598,-72046.4300,-68780.7216,-74426.5402,-81825.7556,-73267.3177,-22166544.3218,-22190026.8805,-22177871.8331,-22180812.3603,-73370.6478,-22175945.6875,
10800.000,5185.8040,3751.2145,6062.5952,-5894.9487,1315.0548,2825.3641,-6588.1853,4650.8893,-6749.4714,1986.7648,-2871.0273,6165.9158,6114.6521,97.7952,5483.6657,-4891.9302,-3063.0972,-4556.6850,-4377.6145,1320.7590,346210.7538,369327.0820,370152.5985,367311.0602,358368.0220,366385.6985,367277.0798,365684.9937,77189959.3407,77154861.8838,77192317.0888,77164449.9155,364176.2459,77170921.4112,1768.9493,3430.5806,2781.0643,3569.6391,-4005.8845,-5199.5126,-1436.8861,4901.8417,-1358.4545,3993.6034,-3215.1332,-2312.1941,-626.5217,-5373.7155,-3665.2864,-1033.5729,4034.9038,-4050.0902,2334.4340,6145.1004,31197.8212,23135.2646,36792.4645,30773.7442,29692.6891,39803.1705,31379.3618,36393.1574,-22608973.0475,-22609513.2059,-22622567.2268,-22608767.8692,35438.9529,-22611112.3989,-4238.4195,-4694.4244,-1638.0772,-715.3989,-5390.2480,3514.0364,1554.6813,155.1257,601.0027,4804.3820,5384.7244,1862.7282,-3179.8987,-4164.9638,2193.9691,-4614.5897,-4719.6434,-3342.4522,4661.7435,2860.9856,-72740.1843,-78943.7394,-74894.9285,-71191.3575,-70736.1614,-78761.5585,-81859.7359,-74181.0745,-22162753.1434,-22177928.5410,-22175395.4620,-22167300.0419,-74470.3184,-22169849.6907,
14400.000,-6690.6927,-5928.2310,-6151.0722,3906.8248,3331.4775,1140.1301,4765.6060,-5439.5931,6139.2038,-5122.9352,6147.1606,-2897.8420,-3045.5458,3617.1212,-5271.4761,4849.9221,-338.1774,6503.6228,-2.4106,-3175.0326,327817.0771,349664.8468,349275.6570,346605.2768,338301.5946,345531.4770,346840.0399,342120.7148,80408609.5229,80372323.2818,80410894.7511,80387196.8329,343348.3763,80388876.3571,1069.3082,-3.7724,-957.3365,-4945.2329,4270.7253,3974.5854,-1010.6601,-1632.6409,-1050.7950,1222.5118,1478.6122,4288.2672,2919.6994,2211.1733,3623.4546,-3544.1328,-6066.4697,2445.0812,-4507.4239,-2894.7661,115913.7455,115236.6033,125142.0733,119356.4397,119657.4940,129302.7043,120922.2189,123984.2964,-1784499.3727,-1789117.7874,-1791095.0570,-1792559.5328,125190.4975,-1787535.0426,1411.6727,3551.5168,-2906.1872,-2880.7636,4166.7281,-5514.1481,-4921.7654,3655.5201,2988.3914,-3923.9945,-2783.9700,-4482.9530,5469.9781,5301.2270,2727.5444,3178.8783,3302.5695,-29.1919,-5116.5979,-5418.7106,-74123.3376,-79768.2295,-77173.2297,-71094.3236,-73011.7777,-82114.9510,-81235.4452,-76004.5039,-22159434.0096,-22165113.3823,-22172730.1402,-22156565.9130,-75562.6160,-22163766.1508,
18000.000,5741.3737,6365.7625,3624.7332,-148.9596,-5817.9218,-5146.2208,-1757.9381,4085.1422,-3362.6577,4682.8286,-6713.7171,-1463.4209,-475.2881,-6345.9243,2004.7512,-3163.8325,2919.9253,-6076.5839,3505.3631,5112.5493,289173.3384,307262.5762,306246.2000,304474.7965,296542.1232,303042.8830,304455.3721,301799.4127,78107071.8665,78072490.1037,78106353.2116,78094184.2294,300803.0332,78087117.7282,-3128.7968,-2696.9794,-2123.5384,5087.6754,-3593.2842,-2468.6415,4178.6671,-3104.1595,3792.2274,-4329.6727,106.6246,-5451.2382,-5345.1596,820.5432,-2635.5621,5974.6026,6272.0438,32.0710,5599.1552,-1016.5975,193616.1489,199162.5923,205198.1283,200252.6884,202223.6168,210393.6361,202748.1519,208075.9024,19159601.3646,19151107.3682,19159058.7343,19149848.8362,206781.7625,19155411.3630,2268.7520,-195.6981,5421.2542,4689.0934,57.4624,3845.4625,5219.6039,-4405.4596,-4705.1300,-1564.2003,-1624.3693,3866.0904,-4370.0999,-2293.8352,-6121.6849,726.5185,153.2730,3363.1600,1666.8021,4526.5867,-75514.2847,-80446.7337,-79012.3948,-71544.6039,-75602.9687,-84652.8416,-79874.3865,-75847.8155,-22156407.9004,-22152175.0863,-22169716.3888,-22151110.0263,-76647.4180,-22157695.0768,
21600.000,-2482.3541,-4290.4082,-519.6195,-3821.6201,5259.3200,6803.5237,-746.0916,-1643.8334,-30.5900,330.5735,4299.5563,4635.8350,2827.4155,5699.1794,2622.1692,-356.0735,-4417.0084,3944.8876,-4636.9511,-5850.5357,232546.9638,244839.3756,243958.9133,243577.9109,235882.1046,241818.8661,242068.4193,238621.3138,70444193.2564,70413718.8848,70438177.6743,70436897.5262,239295.7143,70424558.1802,4580.5588,4306.2427,5389.4695,-4494.5471,983.0996,1012.3142,-6484.3367,6395.8462,-5994.6502,3975.6577,-2108.4352,5014.2145,6291.4858,-2696.6297,2397.4096,-5432.0335,-3991.0632,-3210.7739,-3967.6780,3590.9112,259592.6971,269453.8750,271930.5538,268228.6605,272775.8440,278193.3278,271955.7590,273720.7861,38785202.3215,38774638.2250,38788550.0759,38779512.5896,275061.9726,38779868.0434,-4564.9878,-3303.3860,-4229.1616,-3637.2810,-4266.3344,341.0131,-2310.8317,1432.7349,3431.1206,5201.2707,4964.8053,-477.0194,513.5509,-2543.2474,5968.2443,-4081.2205,-3533.8153,-4740.1525,3022.8647,-798.6488,-76910.7827,-80914.3469,-80210.1345,-72426.8675,-78401.0910,-86495.3311,-77741.8108,-78657.8646,-22153477.6265,-22139947.8982,-22166161.2771,-22148417.1571,-77724.6026,-22151636.4779,
25200.000,-1560.6417,386.3638,-1707.1109,6193.1651,-2929.3983,-5255.5003,2296.8923,-1289.7517,2687.5146,-5624.7860,-576.6178,-5555.6822,-3755.7243,-1646.8372,-5781.0663,4426.6683,5073.4788,-1308.8597,4094.1848,4080.7340,161266.6997,166266.0773,166479.6457,167722.1298,161752.9904,165782.9310,161787.4529,163255.9986,57946976.7143,57921461.3356,57934524.7088,57940041.3416,162775.9844,57928125.2299,-5406.7354,-5040.5327,-6650.8682,3083.1082,3067.8491,1056.9921,6198.3647,-6043.4138,6368.4082,-1923.3706,4557.1288,-2309.2332,-4522.9988,3832.1057,-3026.5415,2947.3831,23.8820,5957.1081,-343.4984,-4374.9923,309799.7821,321596.5310,321239.2247,318960.8717,327627.0644,328585.8663,325202.0468,327010.3528,55744928.2335,55734974.1254,55749121.4178,55744999.0383,325739.0563,55738725.2254,4022.8196,4709.3232,99.4004,335.4502,5354.7176,-4331.2149,-2056.8589,2729.5927,-3.8745,-2790.0852,-5162.4980,-3268.4079,3633.1479,5354.8756,-2421.2907,4228.7451,4696.1188,3319.5144,-5442.3978,-3466.4268,-78310.1972,-81026.7041,-80734.0188,-73678.4922,-80003.6244,-87706.4551,-76601.1979,-77574.6897,-22150440.5998,-22129062.2039,-22161827.7987,-22146651.4835,-78794.0481,-22145590.3629,
28800.000,4568.1453,3545.9091,3027.6969,-6136.2048,612.9561,1798.3747,-3433.4630,4278.5547,-4292.6077,5830.1944,-2406.4982,4626.6221,4122.0487,-3118.2280,5777.6806,-6714.0600,-4974.1494,-1011.4462,-3015.0081,-98.3943,79534.9810,76019.1093,78746.2525,81634.8305,78813.6650,79704.2757,72254.0463,75864.3322,41474328.0954,41452867.0351,41455838.2019,41463207.3404,76133.4099,41456527.7396,5105.6190,5021.3620,4618.8018,-589.0420,-6305.6839,-3821.1437,-3126.9203,2484.5312,-4184.8823,-840.7020,-6140.1333,-1942.9444,504.2733,-4544.6576,2910.0205,-43.4683,3804.0806,-6875.8427,4848.4101,4155.4949,341092.6032,352900.8783,350159.2799,349244.7429,358875.4669,358496.6801,357433.0965,354501.6067,68874693.5061,68867855.4334,68876384.9095,68878466.5633,355649.0320,68868090.6538,-1010.0626,-3175.2934,4070.4688,3151.8436,-2580.9764,5430.2314,5122.2513,-4610.2705,-3445.9622,-2905.0075,2041.4937,4648.5610,-5537.4221,-3980.6563,-2558.3412,-1086.0452,-2951.8320,33.3656,3711.4802,5509.3693,-79709.1105,-80352.0478,-80730.1357,-75266.2763,-78530.6307,-88310.3699,-80912.4851,-81165.0475,-22147101.9542,-22119680.6582,-22156428.1928,-22144671.1568,-79855.6337,-22139556.7410,
