sl_5_86400_20311005 Coordinates.csv
2031/10/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:26 2024,
Start: 2031/10/05 07:47:00.00, Stop: 2031/10/06 07:47:00.00,
TIME_UNITS,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-31524 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-4083 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-31524 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-4083 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-31524 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-4083 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4649.5786,4360.6200,0.0000,1446.7489,-2943.2200,-151373.9816,-147394.0769,-163058.8371,-157672.8909,-149383.3578,-153925.4511,-159059.3734,-157030.8767,122712298.4555,122715593.3770,122724904.8813,122726914.2206,-157622.3034,122718823.9546,-4353.5703,-3444.0400,0.0000,-4971.8040,4882.1250,-353056.2627,-329463.4784,-337621.2212,-339726.8379,-335732.1560,-335293.0353,-332113.5295,-335477.8795,121053164.6703,121081976.2694,121059376.5952,121042452.8162,-336056.4482,121034975.9513,-2230.5255,-4156.3720,0.0000,4412.0364,-3907.5468,137445.7258,130139.6737,137095.3164,133681.6869,139811.7390,135219.6508,125957.6334,136277.7609,-81750328.5500,-81767844.3599,-81759488.1979,-81750107.2629,134702.6892,-81756959.4573,
3600.000,-338.3129,-6582.7458,0.0000,3235.8429,1680.7734,-57220.9142,-60667.5071,-74449.2641,-70815.0141,-60033.2317,-69307.5591,-69562.3043,-69362.1231,87195386.7623,87188175.7751,87201066.5272,87206528.7770,-68529.9182,87202987.2221,4149.4704,1934.9472,0.0000,4596.3224,-6695.3776,-379497.8189,-357985.2598,-364910.5468,-364041.8872,-363891.0122,-366409.3083,-360617.3180,-365514.4157,148731581.7456,148757313.7321,148736681.9414,148725660.0051,-364884.9165,148713003.4298,5301.1729,-1020.6996,0.0000,-3847.0162,-219.7413,137570.4650,130871.3382,136662.3488,134190.2599,139844.7430,136944.8373,126238.2632,133535.3136,-81769756.8380,-81786783.6733,-81779697.4991,-81770261.7888,135022.2987,-81773559.4374,
7200.000,-4596.4666,4119.2519,0.0000,-6132.2985,382.6058,40319.3522,30754.9829,18994.1512,23699.9257,33356.5630,21334.6202,24116.1009,25771.0873,45714820.9558,45698465.5828,45714863.0340,45720577.4647,24963.7627,45723592.5680,-3099.6040,564.2174,0.0000,-2942.1991,5480.3716,-381173.2303,-364322.2620,-369130.5696,-366293.3194,-368799.6774,-373097.1441,-365750.6794,-369715.1768,166270713.5759,166290934.6018,166272013.4247,166265113.8256,-370506.1288,166252276.9448,-3852.1613,5540.2927,0.0000,303.4600,4177.5796,137658.7077,131780.7615,135778.3588,137105.3162,139541.3211,133714.4678,127099.3777,136691.7523,-81789412.0363,-81805639.5126,-81799654.5246,-81791134.8580,135330.4150,-81790140.0635,
10800.000,6540.6523,1295.3830,0.0000,5859.3725,-3400.8961,134830.1068,121187.2590,111418.1368,116666.8340,124817.9480,112824.3963,115988.4618,115988.2641,1099425.1033,1075784.5098,1096188.3413,1101496.4206,116912.3616,1109188.9154,1382.5333,-648.6218,0.0000,-112.5803,-2436.8795,-358148.0360,-348137.9785,-349944.0137,-346782.8232,-350296.7131,-355246.1934,-347305.0118,-353589.3535,172470066.5011,172482839.5871,172465636.5514,172460016.0968,-352550.8723,172452281.1483,-917.4922,-6787.5481,0.0000,3457.3385,-5501.5636,137713.2908,132982.1797,134762.8172,139157.6128,138917.7943,130955.8941,128553.4125,134445.3101,-81809095.0117,-81824401.2096,-81819186.4550,-81811718.5244,135627.0276,-81806701.3180,
14400.000,-4404.3525,-5277.1096,0.0000,-3215.8042,6039.3279,220166.1479,204701.4102,196957.8716,201638.8896,208499.8060,197494.7643,200279.2037,202239.0628,-43607082.5559,-43635800.6863,-43610543.6871,-43603540.2162,201464.5429,-43596733.8567,1496.7445,-2145.5446,0.0000,3895.6218,-506.3632,-312119.9812,-310842.2116,-308456.6718,-305306.5366,-309760.9029,-314579.3467,-306640.2207,-310906.0646,166902675.7519,166906624.8085,166891777.9443,166885596.7200,-312149.4900,166885896.2652,4879.3913,3946.1994,0.0000,-4569.8453,3302.5290,137736.6607,134784.9287,133967.3683,140460.5112,137982.0403,129138.5853,130646.4131,136892.3622,-81828603.5774,-81843057.9525,-81838081.0455,-81830585.2187,135912.1267,-81823243.1836,
18000.000,384.4807,4923.8387,0.0000,-38.9911,-6435.9477,290859.6490,272865.7408,270099.0897,273328.6538,278983.2790,269385.5367,271873.0378,272577.3591,-85353768.6834,-85385147.0153,-85354275.1910,-85342589.3633,273236.2045,-85343364.1402,-4848.4036,4728.8002,0.0000,-6457.8841,2309.7032,-246282.0262,-254358.7721,-247211.4763,-244191.7892,-250076.1261,-253824.7497,-246642.2694,-253396.5647,149944485.5626,149938832.0428,149927853.5608,149923298.9510,-251860.8840,149928818.8284,-4682.0508,1213.4336,0.0000,2148.9861,973.5615,137731.0215,137272.2520,133681.5876,141223.3685,136755.3277,128091.4327,133456.8693,135442.1087,-81847745.5861,-81861598.6024,-81856075.7001,-81845326.0274,136185.7034,-81839765.6430,
21600.000,2685.8183,-1449.0947,0.0000,2686.6988,3825.5232,342473.9224,323093.2172,326066.7232,327293.6541,331323.0235,323716.0947,326874.2159,328025.5468,-121290708.8104,-121322252.7200,-121285697.1792,-121273541.8775,327653.2025,-121280760.6667,6172.1139,-3696.2919,0.0000,5954.2266,-3379.8868,-165087.1408,-178857.2558,-170080.2908,-167272.8862,-175546.1201,-176964.4988,-171817.7582,-173858.1877,122748929.2994,122733511.9364,122728792.5052,122732731.4564,-175510.6403,122734206.7218,455.0675,-5692.3571,0.0000,1912.0609,-4658.3383,137698.4690,137765.7634,134055.3733,141556.5068,135426.2259,127702.7659,136965.5891,136925.0189,-81866351.3726,-81880011.5048,-81872854.3678,-81854831.1113,136447.7498,-81856268.6786,
25200.000,-3883.7111,-1271.0302,0.0000,-4523.8912,470.8143,371882.1104,354262.4819,361193.3940,360212.4391,360408.3168,356979.2084,362771.1430,361178.8159,-148963540.5498,-148992813.8761,-148951887.0519,-148951379.1001,361242.8000,-148954410.1235,-3637.6074,-1018.1048,0.0000,-2354.7769,4326.7845,-73932.3449,-92639.7218,-82029.1516,-79455.9179,-90237.3058,-88999.2219,-88720.7797,-89763.4195,87168437.6135,87143719.1356,87148148.8422,87159387.5487,-87948.5031,87154259.5292,4141.2374,6730.3675,0.0000,-4515.5427,5352.6336,137641.1296,137655.9601,135058.7727,141520.2383,135866.9384,127914.4721,138620.1929,136475.7789,-81884284.7409,-81898284.2860,-81888074.3268,-81865459.3389,136698.2588,-81872752.2731,
28800.000,4022.6645,764.2664,0.0000,5303.7395,-4074.5150,377453.3332,363659.0793,373206.7487,370112.7534,367647.4918,367103.0616,374461.9422,371599.5270,-166481065.3583,-166505838.5734,-166463768.2953,-166478248.5974,371855.2780,-166472868.4715,-1501.6225,5764.9619,0.0000,-2237.9034,-4904.5792,21215.4235,-1527.5849,11234.6097,13645.0036,3977.9344,4391.1925,1641.2074,7000.0430,45628226.3922,45595280.4222,45611344.6510,45619539.5658,5259.4443,45614067.0406,-5209.5580,-3785.4113,0.0000,3627.3156,-2664.4583,137561.3359,137416.9930,136490.0068,141147.5230,138712.8529,128706.5992,135320.3590,136851.8831,-81901451.7832,-81916403.6273,-81901468.8111,-81880585.7361,136937.2243,-81889216.4091,
