sl_100_86400_20311202 Coordinates.csv
2031/12/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:57:47 2024,
Start: 2031/12/02 07:47:00.00, Stop: 2031/12/03 07:47:00.00,
TIME_UNITS,STARLINK-31272 - X-Coordinate,STARLINK-31458 - X-Coordinate,STARLINK-5073 - X-Coordinate,STARLINK-31735 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-6040 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-30843 - X-Coordinate,STARLINK-1749 - X-Coordinate,STARLINK-2463 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-5213 - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-4005 - X-Coordinate,STARLINK-2198 - X-Coordinate,STARLINK-4623 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-3784 - X-Coordinate,STARLINK-1784 - X-Coordinate,STARLINK-5647 - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-4090 - X-Coordinate,STARLINK-30197 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-3911 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-2408 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-5201 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-1207 - X-Coordinate,STARLINK-2128 - X-Coordinate,STARLINK-4057 - X-Coordinate,STARLINK-6077 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-2457 - X-Coordinate,STARLINK-5525 - X-Coordinate,STARLINK-4775 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-3289 - X-Coordinate,STARLINK-31791 - X-Coordinate,STARLINK-30246 - X-Coordinate,STARLINK-11226 [DTC] - X-Coordinate,STARLINK-4167 - X-Coordinate,STARLINK-2514 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-5384 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-3173 - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-6350 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-3928 - X-Coordinate,STARLINK-3966 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-2712 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-2405 - X-Coordinate,STARLINK-5822 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-5502 - X-Coordinate,STARLINK-3801 - X-Coordinate,STARLINK-1337 - X-Coordinate,STARLINK-5065 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-30546 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-31372 - X-Coordinate,STARLINK-1274 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-30830 - X-Coordinate,STARLINK-4353 - X-Coordinate,STARLINK-4583 - X-Coordinate,STARLINK-6073 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-31412 - X-Coordinate,STARLINK-3861 - X-Coordinate,STARLINK-5595 - X-Coordinate,STARLINK-31912 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-4697 - X-Coordinate,STARLINK-2689 - X-Coordinate,STARLINK-1999 - X-Coordinate,STARLINK-5093 - X-Coordinate,STARLINK-31637 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31272 - Y-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-5073 - Y-Coordinate,STARLINK-31735 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-6040 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-30843 - Y-Coordinate,STARLINK-1749 - Y-Coordinate,STARLINK-2463 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-5213 - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-4005 - Y-Coordinate,STARLINK-2198 - Y-Coordinate,STARLINK-4623 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-3784 - Y-Coordinate,STARLINK-1784 - Y-Coordinate,STARLINK-5647 - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-4090 - Y-Coordinate,STARLINK-30197 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-3911 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-2408 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-5201 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-1207 - Y-Coordinate,STARLINK-2128 - Y-Coordinate,STARLINK-4057 - Y-Coordinate,STARLINK-6077 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-2457 - Y-Coordinate,STARLINK-5525 - Y-Coordinate,STARLINK-4775 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-3289 - Y-Coordinate,STARLINK-31791 - Y-Coordinate,STARLINK-30246 - Y-Coordinate,STARLINK-11226 [DTC] - Y-Coordinate,STARLINK-4167 - Y-Coordinate,STARLINK-2514 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-5384 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-3173 - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-6350 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-3928 - Y-Coordinate,STARLINK-3966 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-2712 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-2405 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-5502 - Y-Coordinate,STARLINK-3801 - Y-Coordinate,STARLINK-1337 - Y-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-30546 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-31372 - Y-Coordinate,STARLINK-1274 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-30830 - Y-Coordinate,STARLINK-4353 - Y-Coordinate,STARLINK-4583 - Y-Coordinate,STARLINK-6073 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-31412 - Y-Coordinate,STARLINK-3861 - Y-Coordinate,STARLINK-5595 - Y-Coordinate,STARLINK-31912 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-4697 - Y-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-1999 - Y-Coordinate,STARLINK-5093 - Y-Coordinate,STARLINK-31637 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31272 - Z-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-5073 - Z-Coordinate,STARLINK-31735 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-6040 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-30843 - Z-Coordinate,STARLINK-1749 - Z-Coordinate,STARLINK-2463 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-5213 - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-4005 - Z-Coordinate,STARLINK-2198 - Z-Coordinate,STARLINK-4623 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-3784 - Z-Coordinate,STARLINK-1784 - Z-Coordinate,STARLINK-5647 - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-4090 - Z-Coordinate,STARLINK-30197 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-3911 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-2408 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-5201 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-1207 - Z-Coordinate,STARLINK-2128 - Z-Coordinate,STARLINK-4057 - Z-Coordinate,STARLINK-6077 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-2457 - Z-Coordinate,STARLINK-5525 - Z-Coordinate,STARLINK-4775 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-3289 - Z-Coordinate,STARLINK-31791 - Z-Coordinate,STARLINK-30246 - Z-Coordinate,STARLINK-11226 [DTC] - Z-Coordinate,STARLINK-4167 - Z-Coordinate,STARLINK-2514 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-5384 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-3173 - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-6350 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-3928 - Z-Coordinate,STARLINK-3966 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-2712 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-2405 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-5502 - Z-Coordinate,STARLINK-3801 - Z-Coordinate,STARLINK-1337 - Z-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-30546 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-31372 - Z-Coordinate,STARLINK-1274 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-30830 - Z-Coordinate,STARLINK-4353 - Z-Coordinate,STARLINK-4583 - Z-Coordinate,STARLINK-6073 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-31412 - Z-Coordinate,STARLINK-3861 - Z-Coordinate,STARLINK-5595 - Z-Coordinate,STARLINK-31912 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-4697 - Z-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-1999 - Z-Coordinate,STARLINK-5093 - Z-Coordinate,STARLINK-31637 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,740.8967,2882.7521,5550.0992,5705.4425,4116.0600,2176.4849,-5868.1462,-1567.4387,-3135.3593,3279.1275,5228.8089,-4237.7526,-2836.0341,1854.4977,-4268.0958,6040.2132,5456.3073,-2813.2673,4634.5910,4160.0851,4045.4766,6119.6939,6088.6154,-6401.6091,-5964.2953,1460.6295,5204.7318,3215.5992,4986.1854,3100.6528,0.0000,2899.1917,-2105.0220,-5383.6739,-5562.1484,-1171.6532,5526.3311,-5283.2351,2010.4434,5622.8147,3205.6182,-5694.4759,-6184.8461,837.0450,2751.0204,-4507.6195,-2289.0992,-520.3086,-6609.2466,0.0000,-931.5695,-2973.3408,4962.1367,6875.5920,-2789.4576,4989.2388,-3069.3555,3397.1556,481.7485,-3300.6293,-1783.4233,1497.8157,-4108.7875,-1854.0492,-5527.9395,4034.9129,2316.1842,1179.0789,6069.9595,-3622.8582,-2061.5763,-4902.4002,-2066.8537,-572.4029,216.1524,-4355.6730,-3120.4816,-552.8103,5089.6294,4048.2649,-6477.6923,3268.2823,3303.0054,3999.0525,2268.4757,2513.7902,2750.8242,5256.9459,4367.5005,-3010.4121,-4087.9929,6137.7519,4868.3373,6674.9066,6117.4379,-5291.1207,4252.8852,436.0832,4756.6558,-1975.6275,-54528.7199,-82335.7563,-72212.6319,-67371.5160,-65940.7675,-68853.4826,-74346.7483,-68831.1338,126777146.0118,126738752.6322,126769106.4810,126761448.0298,-70192.9550,126758809.4111,6466.7357,-5195.9370,1940.9503,3383.6243,5066.6537,-1019.9352,2912.8247,-5320.3628,-5106.7052,-6080.1397,-1392.2635,3595.3587,5709.7299,5096.4551,1622.1938,923.3953,2600.0903,-5961.2770,4630.9011,1000.8734,3295.3506,3199.5577,-3277.4960,2373.8399,-1799.3264,4035.4306,2530.4603,-3189.4404,650.0620,-6197.5665,0.0000,-4980.3910,4995.5203,565.2336,-3358.3618,5603.2919,923.3442,3959.2871,5396.1116,-3882.0189,3966.1060,571.9300,-2058.2107,-5173.2803,5297.7118,4233.7589,3855.1497,-5345.6064,-77.9623,0.0000,4075.3361,3598.0193,-1485.1926,642.6186,-3291.1599,-3593.4302,6036.2848,3903.6689,-5092.6294,-3055.7662,-3755.5887,-4208.7696,-866.3946,-6007.0363,-1452.0044,-5211.0159,3451.1353,6441.0172,1888.8889,-2310.7862,1630.6609,-2798.1807,-3662.1851,-4537.8178,-6779.7206,5069.4999,4784.0260,6494.8937,946.8304,838.3656,2112.1001,2632.8579,4679.4527,-3718.3774,-3782.9289,4038.6311,-355.6205,-4032.1765,-5220.9050,6130.8260,4801.3992,3242.1887,-728.7494,-1666.9992,2774.9999,-3617.1081,-3581.1877,-6770.0379,3741.2507,-3700.4973,-383271.8914,-366042.8244,-383365.5287,-380121.2888,-370911.9421,-374707.2882,-377059.4402,-376936.5003,186925887.4960,186949811.6289,186930578.1785,186941341.5182,-378055.3487,186933755.8735,-1842.0611,-3109.7185,-3641.1161,1841.6054,2368.1360,-6532.0763,2122.2639,-4069.7167,3438.5230,107.0984,4105.6509,-4090.6420,-2372.4402,4191.4300,5166.6426,-3183.3937,-3221.6095,2144.2829,-1451.3603,5314.5132,-4441.9828,46.5338,646.4707,-850.1966,3031.7089,4961.9877,-3428.1770,5129.5366,-4659.2013,178.3530,0.0000,3805.8238,4289.3371,4175.7855,-2377.0031,-3766.4033,-3905.1725,1953.6584,3861.0703,-471.9594,4478.6150,3898.5500,1833.0015,-4527.5547,-3297.3986,-3051.6831,5226.2932,-4192.7144,-2098.8856,0.0000,-5505.1929,4936.1306,-4587.3780,-215.2394,-5136.9280,3164.7645,1336.8896,4609.6989,-4692.5738,-5270.0875,-5526.9634,5202.6053,-5473.4839,2298.3678,-3243.0753,-1071.5396,5453.3742,-1580.7459,2733.1931,5207.6339,-6428.0977,-3819.0711,-5391.4198,5227.1235,1214.9935,-1178.7617,-4005.9377,-2285.8510,4709.9584,5511.0355,223.8772,5331.4343,-3883.6037,-4226.8265,-5316.8138,4950.7006,-6368.2822,-914.8758,-1373.9273,298.5806,-2752.9942,-349.6295,4560.0397,175.9651,-1634.6313,2518.6550,4023.6590,1235.9668,3397.0731,-5446.4369,127024.9615,121989.5864,126308.4181,122839.7070,129004.5508,124687.8636,115245.6277,123763.3765,-79414822.0728,-79443362.3762,-79396271.4657,-79401346.9797,123973.4724,-79410435.9261,
3600.000,-3419.1464,2134.6305,-2494.5379,-6118.7854,-5256.7468,-1451.5235,4893.2549,3963.3454,5600.5667,-994.2041,-5467.2965,294.7932,946.9944,-4386.6364,4232.2254,-6730.4282,-6642.8352,2317.7283,-5257.5044,-5876.6190,-6537.3805,-5943.6565,-3926.2931,3740.7787,6900.4117,-5410.8142,-3439.5902,1223.2330,-6523.8998,-577.1833,0.0000,-1656.5440,-677.0478,6136.0967,6320.5566,-789.4027,-2949.1346,3992.1941,-4594.1165,-2840.4759,-6057.9786,3371.5738,6058.9104,2576.5931,-3956.9510,600.4106,3.8832,4551.9900,6399.1705,0.0000,-3329.3703,-1928.7317,-1457.0575,-5611.3101,5112.9479,-4380.2785,269.3238,-5663.4579,3207.6993,4791.2837,5385.1623,1354.6547,4163.7954,3689.2012,6009.5396,-61.8260,-5910.6020,-3040.9534,-6856.6909,6461.7692,1730.7045,3738.1351,5884.6816,1624.1287,1848.2479,862.9986,-110.5826,-1929.5231,-5899.9410,-5001.3271,3921.5933,-6331.0215,-5974.5577,-52.0343,-5630.5786,-4644.4644,-4809.6583,-2116.0760,-1294.2567,-144.9811,2828.9177,-4903.0998,-3629.5706,-4531.9125,-6244.9334,4365.3318,147.4753,1208.0810,-532.2890,5400.7455,44168.7294,11816.5002,23375.3552,24700.6435,30702.0544,27727.3407,22661.9452,25806.4566,74059349.6565,74019734.2022,74047935.7383,74035815.9475,26897.9648,74040208.2436,-5332.2800,4484.6609,728.9033,-1740.3572,-4137.4871,5158.6223,-4239.1847,5622.0866,4052.6931,5463.1692,4028.8436,-5236.5639,-6271.7780,-5272.5627,-5026.6057,806.1978,-983.0059,2789.9401,-2188.7332,2537.9356,-2002.2390,-449.0118,2660.5857,-3443.7900,-442.1595,374.7676,2155.3840,4773.0055,1935.1321,6086.8341,0.0000,6700.1806,-6711.1155,-3025.7888,1972.2246,-6774.4463,2918.0775,-5012.8998,-2326.4474,4327.3895,-3060.7297,-3908.2441,-40.1178,6053.7872,-1016.4596,-4166.9446,-6523.8873,2888.0096,-2153.2885,0.0000,-4380.9001,-4408.4822,4054.4948,1831.2840,-1509.6277,5238.8735,-4911.7340,-561.7137,5456.4474,-1034.3626,1584.3931,6398.1345,-3499.2744,1738.4625,-1252.0943,4384.8848,-1435.6675,-4975.2130,339.2854,-601.5092,-5591.2265,-1726.0709,2150.1037,6691.2754,4583.9776,-4560.6935,-2585.5532,-4053.8354,2325.9020,3149.6386,-3409.3707,206.7536,-3411.1890,5324.0511,3973.1007,62.6896,3603.3400,5406.6710,5380.4651,-5691.6769,-6020.8053,-2263.9933,5209.6776,2989.4925,-1128.4176,44.1600,4172.5211,6031.2735,-1967.1771,826.5526,-383953.0216,-374254.1277,-388623.5166,-385141.7526,-376095.0816,-385603.1520,-382331.2122,-385215.3936,213419470.4027,213436248.3490,213429649.1650,213436678.7652,-383823.3012,213426483.1417,-2375.4633,4492.8342,6399.3176,2623.4388,1861.4739,4424.1661,2343.5434,-100.3012,-19.1198,-4118.4344,297.2295,4469.7665,-2454.6274,-53.2246,-2120.6950,-1232.0951,-1341.3501,-5909.8327,-3553.8398,-2387.1725,393.1425,-3493.5427,-5073.5225,4623.7913,477.2442,-3709.8103,5350.1528,-4765.3362,792.5036,3255.6995,0.0000,311.1290,-1544.5348,38.2557,-2010.8046,-633.7135,5409.8949,2512.2051,-4656.5558,4473.9716,-297.1154,-4630.6118,3017.7679,2143.2031,5445.4892,5448.4534,-2228.6331,4153.2827,-1587.8199,0.0000,4170.4389,-4811.9035,5400.8073,3580.0185,4055.8272,1098.7354,-4850.1369,-3972.4351,2833.4510,4883.6407,4026.3385,-2088.6136,4230.0436,-5316.4179,-2343.7748,5023.2016,-3189.9437,-3375.4819,880.6962,-1896.9452,3719.6210,5417.5322,2718.8837,-989.8030,-4809.4237,4939.7711,6467.3190,5236.3002,-2970.6491,-3558.4739,-4416.8119,-2460.7309,709.1847,4382.4051,439.0253,-5069.7036,3463.4316,-3323.7171,4180.8476,-3790.0874,-1758.8646,-4373.6009,-2197.2045,-4236.5989,-2747.2801,-5334.9744,-5460.7240,3109.1972,-6643.0271,4156.4703,126345.7640,120982.9708,124924.5448,122757.8204,128120.9358,125187.9867,114687.5880,123800.5672,-79388264.7878,-79420330.7704,-79369509.1348,-79379632.2936,123415.1636,-79386920.0300,
7200.000,4835.3478,-6066.9450,-233.5723,4080.7845,4668.4482,1539.0845,-1278.4590,-4432.8300,-5846.9682,-2623.8299,2495.2291,3220.3768,2197.9100,4708.1710,-2823.3472,4232.2195,4501.5218,-2671.3816,3234.2670,4918.5171,5614.1445,3977.2366,-565.2102,723.0074,-5213.6386,5387.3731,1126.7264,-4310.7632,4813.8072,-2823.6429,0.0000,-446.9914,2841.5192,-3653.9666,-4572.5128,2518.8066,262.3232,-346.8608,6355.2295,-1824.0282,5368.5457,-740.8387,-2647.1844,-4558.8931,4740.9741,3773.1123,1636.0016,-6745.7456,-3737.4821,0.0000,5672.3962,5258.4673,-1619.8392,2451.4131,-5038.6111,1587.5711,3589.6060,6490.1208,-5302.0809,-5495.2558,-6911.3040,-2955.2916,-3565.4710,-4753.6249,-1275.2874,-4869.1557,6733.9862,4063.5326,4998.3678,-5483.3939,-1818.2518,-2235.8323,-6541.7975,-1550.0876,-4389.4512,3888.5068,4294.7440,4858.7737,5402.5062,4561.7218,831.4242,5983.5347,6201.9856,-3352.8079,4951.8971,5810.0495,5326.9616,-2917.5052,-2671.2844,3975.9078,225.1474,2199.5285,758.6745,271.6142,3971.1516,-2894.5382,-4236.8252,-3260.1678,-2238.6371,-6755.7339,139456.2625,105015.6253,117749.3287,118140.2341,125522.3032,122591.8400,117837.5596,123195.5786,16267011.6025,16228503.6694,16249781.1666,16236869.7862,122397.9361,16247526.3581,1093.8061,-2266.9468,-4564.0877,-1428.2229,1123.8420,-6782.9904,4237.0800,-3179.9658,-1366.7934,-3250.7740,-4455.0317,5779.6003,3579.8408,2781.6454,5860.8107,-2514.8910,-1530.7944,1942.1010,-2529.5594,-4133.4220,-176.7093,-3134.0205,-2404.2156,4320.1279,2665.5915,-3315.9641,-6127.9588,-5229.5326,-3266.0579,-4216.0279,0.0000,-5430.5812,5920.2725,3931.2095,799.3101,4442.2234,-6168.2924,4346.9027,-848.5805,-3932.8008,447.4589,6408.6436,3085.7201,-4968.7230,-3438.3643,3848.9363,6307.6535,-60.6045,3949.8715,0.0000,3938.1131,4211.5602,-6089.0586,-4455.5925,4360.5242,-4825.5629,2689.7227,-2266.2524,-4415.3880,3932.2541,92.1575,-5673.8716,5896.0903,3292.6216,3718.4802,-1930.7792,-322.7320,157.1327,-2689.9101,2548.5898,6597.7162,5742.8256,-397.8066,-5578.2573,-861.4290,2864.4490,1107.4085,707.8391,-4450.5591,-5122.6052,4258.0184,-2173.5520,988.3679,-5782.2216,-1107.2386,-3241.6680,-4206.7130,-4092.9652,-4551.9355,3258.7546,4641.9495,-965.3374,-6312.5645,-4187.2075,-1740.0598,4203.1952,-4399.7141,-2680.5961,-2739.3735,1257.2209,-359715.5203,-358750.5895,-369045.0255,-363680.8626,-357021.5216,-369552.8503,-363159.8261,-363630.5532,225359678.4961,225369914.3747,225372885.6070,225373017.8863,-365039.8395,225365554.2227,4590.2735,-1737.0530,-5196.1715,-5362.1400,-5026.9695,192.5922,-5283.0358,4176.2167,-3432.5692,5492.7044,-4494.1469,-1955.4353,5335.8797,-4146.3973,-2317.2483,4807.8569,4915.2804,6084.3329,5295.7258,-2326.3058,3908.3804,4686.1765,6479.3416,-5308.5371,-3717.0504,-1772.6603,-2532.8036,994.7892,3609.9019,-4728.3990,0.0000,-4255.2076,-2185.8547,-4248.7806,5119.1581,4553.5730,-2918.2047,-5334.7437,2645.5070,-5305.7138,-4145.3718,2524.6479,-5421.7381,1551.4314,-3491.6180,-4301.2988,-2253.7412,-940.8832,4291.2086,0.0000,-212.1763,920.9815,-2853.8037,-4681.4442,729.9871,-4701.8675,5240.1944,927.5558,708.3901,-1518.8037,-11.6107,-2495.8555,-250.8306,3367.9576,5252.2150,-4144.0958,-1305.1212,5357.7898,-3970.0651,-3027.7843,1163.6715,-2908.6905,1923.4715,-3853.3459,5235.3596,-4771.0015,-5388.4877,-4858.4993,-346.7180,-730.1474,5248.9894,-2378.0750,2890.0789,-1727.5012,4669.6232,1717.3067,1458.8276,4401.0000,-4515.1588,4500.7490,5061.9788,6509.9778,-2172.0790,5446.4837,5374.5161,4620.4646,3133.9093,-5460.4126,5967.2669,-48.5159,125622.1369,119993.0529,123126.5033,124784.1677,126910.1500,121024.6070,114708.9420,122093.8107,-79361586.2773,-79396982.9656,-79344046.9556,-79359627.0153,122847.1970,-79363369.9977,
