sl_5_86400_20310109 Coordinates.csv
2031/01/09 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:30 2024,
Start: 2031/01/09 07:47:00.00, Stop: 2031/01/10 07:47:00.00,
TIME_UNITS,STARLINK-3930 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-31980 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3930 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3930 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4557.9103,-567.2745,-2663.9328,5911.0645,-1258.0158,141092.7732,119289.1566,130603.6962,131333.1761,125915.7548,125718.5443,123575.5997,125835.0063,-205792333.2201,-205841810.1904,-205819143.4537,-205793040.3038,127017.2753,-205796089.5900,-1814.7768,-4080.7479,4708.1194,-1176.8648,5956.3565,-353086.7211,-354335.1653,-367843.8598,-362606.0278,-355676.8764,-359321.5870,-365381.5947,-364835.0089,-74715374.4236,-74706962.6655,-74690276.9143,-74705443.3086,-363534.6851,-74699273.2593,4848.1153,-5471.8313,-4055.0831,-3284.2005,-3127.0207,121583.4182,116269.0890,122831.3113,119949.1419,125732.5688,119884.3280,111548.0390,120168.7699,-33290051.9948,-33302497.9655,-33293785.2835,-33309066.5128,120321.7942,-33302052.9433,
3600.000,6763.6735,4882.5350,-2269.3466,-5963.6722,-2190.1509,224045.4091,206638.8394,216480.4611,215034.7613,212583.9520,215015.2740,210539.9186,215198.6968,-179346074.7852,-179391768.5948,-179374577.8041,-179341227.7167,214266.5451,-179348910.5947,-234.3501,3199.7332,-3571.4231,3169.0196,-3495.2169,-306477.3599,-313360.7562,-325499.7760,-322073.0616,-312086.1236,-319520.7106,-321505.9982,-318615.3798,-125462680.6671,-125465784.6070,-125445290.6454,-125447176.5688,-320180.8422,-125446607.9949,-1375.0934,3565.4644,5256.0040,-1209.8215,5446.5160,120447.8414,115807.8588,121636.8409,118118.9074,124818.7565,121765.4158,110510.9410,119456.4469,-33308356.1573,-33323567.9781,-33315867.0496,-33321393.9766,119506.9121,-33320644.6872,
7200.000,-5955.2888,-6540.6861,6125.5009,2894.3799,5632.1096,292636.9942,281364.8060,288712.9694,284372.7967,285573.6334,290565.1566,283643.4393,287236.2622,-140662497.7229,-140701472.5896,-140689569.6975,-140662928.8123,287882.4004,-140664548.6476,1788.7910,-1818.5856,1987.6812,-3904.0695,559.8133,-241052.8464,-251401.4535,-262261.2179,-258249.7254,-248272.7349,-259372.7191,-257309.9025,-257891.9482,-167609066.1235,-167622055.7992,-167599340.2350,-167587732.4816,-256290.6272,-167592501.1214,-3008.8652,874.5046,-2048.0511,4832.3085,-3846.0880,119290.5073,115524.6566,119862.2113,119639.6476,123538.2984,118070.5696,110069.5420,119079.4263,-33327428.8267,-33344595.1630,-33338069.7099,-33333508.7428,118682.6863,-33339209.1062,
10800.000,2502.0028,4905.7546,-6095.7420,1772.7217,-6636.2236,342810.6032,338771.8629,342629.5333,337734.9404,340335.3478,346224.3342,338314.1550,343442.1669,-92391747.3844,-92421750.4943,-92414587.6798,-92400622.8529,343138.4295,-92393389.5145,-3424.1283,-795.0869,168.9709,4227.3828,1565.9649,-161042.9935,-172276.5697,-182053.9747,-177021.0038,-168314.9506,-179722.1006,-176940.8628,-174239.5932,-198280169.6709,-198300703.6300,-198276782.3216,-198261612.2701,-175933.3101,-198262727.1215,5437.8574,-4712.6707,-2917.1706,-5109.6349,-564.9178,118114.5300,115548.7329,117762.1887,120903.1315,121904.3813,113870.5261,110229.9544,117275.2126,-33347237.0909,-33365567.3661,-33360280.5119,-33351520.9850,117849.1775,-33357746.2036,
14400.000,1521.1167,-1617.0192,2567.3157,-5263.1796,4117.0328,371722.0959,375714.9679,374666.9805,369943.4093,373524.5037,379400.8456,371223.5383,376395.8686,-37837440.7327,-37857035.5970,-37854059.5151,-37848532.2985,376478.5142,-37839191.9609,5092.4329,4198.0254,-3139.5670,-4008.9282,-3021.8537,-71491.2298,-81356.7247,-89953.2912,-84931.4064,-77331.0469,-87881.9991,-85491.8486,-85773.9763,-215387305.3535,-215412605.4806,-215387893.1147,-215375332.6010,-84236.8222,-215368836.8539,-4413.8698,5149.5008,5392.2046,1803.0012,4540.1339,116924.4607,116264.2074,115676.2569,121379.4738,119915.7070,110643.5797,111032.3490,117904.5029,-33367698.6297,-33386473.1279,-33382378.5715,-33373522.5803,117006.4466,-33376255.9829,
18000.000,-4089.2697,-1199.3993,1502.5670,5847.0664,421.9819,377893.2342,388622.2864,382657.6226,378415.8207,383263.3449,388195.7467,380520.9595,385534.7411,19269410.5479,19260813.0063,19259834.3783,19261763.9187,385745.8805,19267026.3029,-5536.6307,-6463.4218,5678.6112,2312.7792,4369.6815,22087.2539,11844.3636,8114.7026,12189.7689,18813.0063,9506.6048,11391.8891,14402.7437,-217769733.6342,-217796858.9019,-217771306.0444,-217762189.7541,12939.3353,-217750366.7425,539.3069,-1917.6386,-3343.6559,2735.7632,-5250.6307,115727.8034,117367.9601,113937.6526,121273.6887,117566.6545,108235.4859,112554.1908,115122.8446,-33388687.0463,-33407301.4422,-33404228.2482,-33396570.1460,116154.5557,-33394738.4474,
21600.000,4637.2740,2848.0503,-3776.9878,-4066.4706,-4150.9754,361279.0371,374327.3151,366027.9684,362469.5473,369376.2050,372184.3578,366115.8192,370568.8275,75025566.4745,75027758.4405,75022505.3445,75023485.4877,370322.8330,75022156.6260,3573.3693,5603.6987,-5384.8626,1230.1637,-4996.2098,114080.4605,104623.2355,105774.8737,108243.3286,113689.7869,105944.3755,108061.7373,108157.5970,-205273455.1118,-205299540.8652,-205272919.4203,-205265654.0315,109378.4368,-205253560.1717,3650.3935,-2715.9543,-1554.8717,-5391.5353,2138.1641,114538.7628,116670.2273,112784.0755,120704.1473,114920.2227,106519.8059,114857.0255,116584.9587,-33410040.0531,-33428041.5432,-33425671.1554,-33419176.5480,115293.5674,-33413193.6003,
25200.000,-4110.2680,-3859.5116,4140.5728,1652.9301,5268.7330,323252.9863,336853.0490,325861.9350,323084.4166,333061.6244,332513.2372,330510.0232,330764.2458,125622363.9502,125634443.9694,125623974.4595,125624260.1982,331172.1024,125617770.1843,503.3396,-1720.5071,1498.5445,-5101.7451,3568.4713,199187.7557,192113.8832,196668.9948,197186.9374,199679.2209,195182.8819,199650.9277,199984.1157,-178761167.8313,-178783612.9133,-178755906.9094,-178748544.5120,198904.2232,-178741261.1681,-5530.9463,5375.5904,5112.6008,4267.7764,2498.3085,113389.6802,115529.3233,112294.0020,119735.0102,113035.8026,105427.7475,116682.0460,113054.2990,-33431569.9823,-33448682.7105,-33446516.6565,-33440428.2454,114423.5450,-33431621.4452,
28800.000,3372.4111,4601.7241,-3659.4665,287.3797,-4262.4465,266522.5568,278738.5772,264809.7043,262768.9122,272750.8956,271814.6477,273847.9372,271036.7485,167605918.3532,167626419.0983,167609312.6798,167607367.8235,270777.0274,167600258.1755,-4625.1777,-2838.0967,3619.7256,6852.4370,256.8681,272954.6348,268171.7601,274921.8827,273433.3006,272274.7241,271541.5034,278472.7108,274856.7605,-140052737.2840,-140069337.2401,-140041171.3302,-140032982.4035,275776.4996,-140033346.1436,3851.2289,-4204.8313,-4382.0853,-191.7000,-5349.1703,112380.5765,114268.0962,112365.6707,118399.6272,114502.3335,104931.7489,112931.4542,115076.9011,-33453075.9396,-33469214.0847,-33466531.8378,-33459484.4021,113544.5527,-33450021.9853,
