sl_20_5400_20310228 Coordinates.csv
2031/02/28 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:54 2024,
Start: 2031/02/28 07:47:00.00, Stop: 2031/02/28 09:17:00.00,
TIME_UNITS,STARLINK-1433 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-2534 - X-Coordinate,STARLINK-11095 [DTC] - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-31969 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-31866 - X-Coordinate,STARLINK-30453 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-5450 - X-Coordinate,STARLINK-5552 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-6170 - X-Coordinate,STARLINK-1304 - X-Coordinate,STARLINK-2312 - X-Coordinate,STARLINK-3320 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-1222 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-2534 - Y-Coordinate,STARLINK-11095 [DTC] - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-31866 - Y-Coordinate,STARLINK-30453 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-5450 - Y-Coordinate,STARLINK-5552 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-6170 - Y-Coordinate,STARLINK-1304 - Y-Coordinate,STARLINK-2312 - Y-Coordinate,STARLINK-3320 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-2534 - Z-Coordinate,STARLINK-11095 [DTC] - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-31866 - Z-Coordinate,STARLINK-30453 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-5450 - Z-Coordinate,STARLINK-5552 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-6170 - Z-Coordinate,STARLINK-1304 - Z-Coordinate,STARLINK-2312 - Z-Coordinate,STARLINK-3320 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4039.4890,-6183.3204,-117.6316,1248.0031,-4738.8828,4215.8833,3543.5168,-2613.5601,4528.9336,471.4506,-3819.0118,2103.1614,-1966.5103,-4691.1208,-4975.9126,-6808.3052,2645.1785,5489.1917,-2885.0265,487.0027,307797.5152,285800.1295,307189.3177,303722.4687,294888.8307,297647.2021,300701.9444,302173.7307,-91774123.5483,-91799824.5488,-91787608.7369,-91794474.5140,301599.0956,-91783754.5820,-1834.7182,2861.4302,4833.6951,3904.5693,1651.8649,2515.6892,5470.9753,5217.9288,-5068.4185,6720.8940,3207.3352,-4969.7309,-1722.1708,4066.4076,-4586.4743,154.3000,-4567.4463,4090.2618,740.4498,-5294.0687,241034.7346,220470.9426,223492.9310,227651.6459,228269.6352,225644.2148,220079.1547,222349.0023,-106942665.8654,-106976828.8363,-106954019.1351,-106967782.5584,223928.1145,-106960278.6931,5248.5352,947.1461,-4914.7975,5290.3543,4642.0763,-4528.0098,-2228.7835,3508.6847,-848.0013,1579.1531,4645.9174,4305.5913,-6419.7133,-3057.8412,-1423.6040,-289.3466,4200.6560,809.2038,-6278.7636,4367.8124,142227.9809,134731.7795,141828.0196,138814.4940,144681.2630,139061.9740,130545.3607,138766.9728,-38308346.3206,-38337644.4947,-38285850.5894,-38304824.5261,139320.2098,-38304549.9985,
300.000,2459.9361,-5585.8523,1743.6255,3328.0681,-3696.9869,5239.9784,4149.0783,-590.4444,3044.7113,1666.4113,-2278.5758,159.0953,132.8768,-4135.8890,-5552.1716,-6351.9380,632.3327,6102.7596,-1161.4227,-1061.7277,302573.8880,281149.9966,302387.3902,298959.1304,290041.8435,293042.3447,295862.6363,297211.0241,-89411185.8483,-89436338.7800,-89425116.2456,-89431200.2094,296804.7193,-89420762.2723,-3325.6310,3922.3448,3836.5948,3415.5487,3554.5665,618.3992,4024.2437,5231.6261,-5686.5554,5898.6530,4718.0492,-4539.8148,-948.1147,5367.9239,-3026.3872,1359.0651,-4380.2413,3045.7879,2099.1032,-6082.0208,247531.7667,226533.2326,229661.0657,233688.0035,234569.1176,231911.0497,226411.4866,228515.9689,-108919377.2648,-108953734.3492,-108931114.1277,-108945062.9972,230241.1214,-108937071.6991,5487.8253,-870.4975,-5456.6297,4697.0836,4520.0105,-4094.2220,-3749.5914,4316.5583,-2308.5890,3207.4540,4360.1848,5196.3012,-6865.1846,-1399.4737,-2802.3966,-2070.4335,5088.8732,-1010.2984,-6522.2549,3041.7858,142251.1517,134770.9874,141853.0133,138707.5759,144721.6459,139390.4800,130543.7763,139233.2245,-38307487.4416,-38337066.8182,-38285119.9755,-38304588.4706,139357.7381,-38303940.6588,
600.000,671.8401,-4418.5943,3468.0586,5044.6871,-2321.9785,5726.6880,4378.3038,1509.0592,1240.0812,2731.9255,-540.0561,-1829.6685,2180.1662,-3183.3735,-5609.3400,-5235.8505,-1470.4778,6109.1313,627.8215,-2473.7260,297212.7158,276372.6009,297451.7255,294063.5595,285063.4697,288329.4353,290890.4282,292088.2590,-87005692.2968,-87030295.8136,-87020050.9955,-87025333.3065,291878.2354,-87015210.8364,-4528.6116,4595.1655,2504.7278,2607.5048,5116.9541,-1319.1251,2160.4392,4749.6003,-5750.4453,4495.2395,5774.0441,-3708.3708,16.9321,6128.1996,-1156.2511,2446.3872,-3779.3455,1685.5449,3314.1911,-6274.4223,253914.3467,232497.9036,235727.0497,239602.9551,240763.6521,238074.3008,232639.2673,234706.2748,-110843900.8975,-110878435.5380,-110856040.8615,-110870130.9259,236451.5168,-110861674.9441,5126.2536,-2592.8179,-5406.6690,3547.1215,3894.5251,-3171.7862,-4862.0454,4637.6753,-3513.2339,4490.4669,3584.5904,5525.0419,-6579.5768,409.6003,-3879.2347,-3618.6083,5387.9403,-2719.8492,-6076.0286,1383.2297,142274.0400,134810.5484,141873.1770,138604.7218,144759.3204,139718.6539,130546.4326,139709.2020,-38306626.8697,-38336487.0896,-38284398.0520,-38304351.2320,139395.1872,-38303331.2299,
900.000,-1145.7209,-2791.1127,4881.5920,6207.7046,-747.4107,5614.7078,4221.3380,3470.3738,-710.2089,3576.5782,1224.9498,-3665.2201,3952.6993,-1910.0055,-5151.7740,-3578.5215,-3438.0728,5519.7547,2303.8399,-3622.3919,291716.5397,271469.9961,292384.5089,289036.3793,279955.9761,283513.0984,285787.5975,286817.6219,-84558795.1804,-84582848.4449,-84573564.4818,-84578027.8572,286821.8394,-84568252.6497,-5317.9501,4829.9289,971.7365,1555.3010,6177.5860,-3091.8032,64.8535,3824.5900,-5264.1048,2653.3228,6262.1756,-2562.3886,1063.7409,6281.0260,846.2580,3321.4883,-2832.9764,130.5301,4256.8023,-5841.5688,260179.5566,238362.3120,241688.2536,245392.2072,246850.5275,244130.9196,238759.6832,240915.7254,-112715320.9873,-112750016.6128,-112727882.7619,-112742068.6554,242556.5369,-112733172.5125,4203.2959,-4031.5465,-4770.2670,1976.4900,2835.0812,-1870.3249,-5445.7988,4435.9238,-4328.8875,5290.3737,2406.1334,5256.3494,-5592.8826,2174.4929,-4538.6239,-4760.3524,5063.3799,-4133.7786,-4986.8204,-426.5671,142296.6478,134850.4688,141888.5435,138507.6365,144794.3101,140044.3112,130553.3071,140161.0223,-38305764.7184,-38335905.2893,-38283684.7128,-38304112.2077,139432.5569,-38302721.7118,
1200.000,-2815.0447,-861.3653,5836.9724,6688.4396,876.9212,4905.1121,3701.1226,5091.1689,-2614.6017,4125.4876,2845.5005,-5161.6267,5261.2953,-425.3692,-4230.4765,-1554.5078,-5057.0995,4404.6751,3704.3872,-4409.8688,286087.9628,266444.2906,287187.9800,283877.7719,274721.6874,278598.1493,280556.4816,281412.5253,-82071666.4833,-82095169.1687,-82086827.9393,-82090457.6852,281637.7844,-82081059.7912,-5604.9039,4618.6680,-614.1605,355.7773,6624.1994,-4514.8277,-2052.5672,2549.6489,-4283.8407,558.5748,6125.1939,-1214.0790,2065.1485,5821.5193,2788.6090,3907.1769,-1639.2792,-1475.8980,4818.6413,-4817.1534,266324.5355,244123.8576,247542.0936,251051.5460,252827.0804,250077.7547,244769.9728,247131.1105,-114532747.1925,-114567587.2342,-114545748.6626,-114559984.0373,248553.4648,-114550673.9276,2819.7980,-5030.0093,-3615.9438,171.3695,1459.5739,-345.0539,-5437.9302,3733.9870,-4665.7523,5521.4648,957.1844,4419.1067,-4009.1392,3704.8817,-4710.0544,-5368.2399,4152.6156,-5099.1557,-3369.0627,-2189.7844,142318.9771,134890.7552,141899.1546,138418.4797,144826.6378,140364.5465,130564.3791,140557.6677,-38304901.1019,-38335321.3971,-38282979.8507,-38303870.8132,139469.8473,-38302112.1046,
1500.000,-4177.2451,1180.0060,6229.2522,6434.5740,2399.1384,3663.1128,2870.0879,6202.3166,-4283.4105,4326.6445,4167.9398,-6163.8787,5970.6086,1137.1097,-2937.1788,624.3843,-6149.2793,2883.6856,4699.5888,-4775.1200,280329.6484,261297.6465,281864.4320,278587.3580,269362.9859,273589.4705,275199.4768,275887.0639,-79545497.3262,-79568449.6171,-79561031.7814,-79563815.8201,276328.3804,-79554823.4820,-5348.0122,3994.0358,-2104.1920,-880.7144,6406.0487,-5443.1200,-3978.1008,1048.8542,-2911.4207,-1579.3879,5368.7880,210.0375,2891.1541,4805.4024,4481.7646,4150.0246,-316.2721,-2981.2249,4924.6859,-3295.8367,272346.4810,249779.9852,253286.0324,256576.9926,258690.6967,255911.5164,250667.4286,253331.6207,-116295315.0297,-116330282.9369,-116308773.2307,-116323010.8878,254439.6320,-116313314.5746,1127.2053,-5479.8943,-2068.4313,-1654.1044,-78.6907,1221.5346,-4839.3198,2610.8623,-4486.8210,5159.0609,-599.3684,3103.5772,-1996.3482,4835.8536,-4375.2305,-5374.6474,2760.8195,-5512.0245,-1393.5492,-3714.0699,142341.0296,134931.4143,141905.0613,138339.9719,144856.3246,140675.5232,130579.6299,140873.1825,-38304036.1352,-38334735.3927,-38282283.3576,-38303626.4797,139507.0584,-38301502.4081,
1800.000,-5107.5841,3128.5402,6007.8181,5476.0427,3679.4852,2012.6567,1804.9383,6685.8459,-5547.4360,4155.7396,5070.5481,-6564.3406,6013.9043,2632.1752,-1395.2238,2731.1986,-6591.4942,1113.0622,5204.3295,-4697.9309,274444.3197,256032.2791,276416.2102,273164.0798,263882.3095,268491.7799,269719.0366,270255.4836,-76981497.3958,-77003899.9888,-76997385.0301,-76999313.9232,270895.9931,-76990753.5146,-4559.0716,3024.3797,-3362.8230,-2040.1520,5539.9935,-5786.3916,-5515.5319,-534.5870,-1283.4480,-3548.0592,4062.0821,1580.8598,3425.5198,3341.9568,5758.3304,4024.8028,1009.5803,-4238.0323,4543.3096,-1424.1477,278242.6503,255328.1849,258917.5799,261965.0588,264438.8130,261628.7480,256449.3979,259490.6556,-118002186.2840,-118037265.5405,-118016117.3797,-118030309.4004,260212.4191,-118020256.1121,-688.9604,-5332.5017,-295.6560,-3283.7049,-1608.2017,2641.6549,-3714.5471,1193.1345,-3811.7448,4242.0264,-2088.6219,1451.9392,230.5786,5445.7433,-3569.9213,-4778.8418,1049.0561,-5328.0916,730.1636,-4833.7261,142362.8074,134972.4528,141906.3230,138275.4994,144883.3907,140972.2347,130599.0422,141088.2376,-38303169.9336,-38334147.2554,-38281595.1244,-38303378.6526,139544.1901,-38300892.6224,
2100.000,-5527.0248,4786.1628,5183.3175,3921.0339,4603.1214,124.1220,599.9490,6487.9192,-6274.9941,3619.1529,5474.6066,-6314.8597,5400.1444,3916.2088,251.9291,4547.1318,-6330.3018,-730.4853,5185.7910,-4198.7194,268434.7572,250650.4554,270845.7116,267606.1265,258282.1514,263309.2357,264117.6711,264531.6714,-74380894.3654,-74402748.4693,-74397114.7374,-74398181.7036,265343.0429,-74390077.6741,-3303.6717,1806.1671,-4280.1056,-3015.0262,4109.3571,-5517.8976,-6506.1308,-2051.8732,442.0001,-5153.2195,2331.2746,2778.3261,3581.7448,1581.8202,6489.0515,3537.0657,2215.2686,-5118.1308,3692.2202,614.0646,284010.3617,260765.9942,264434.2943,267213.1435,270068.9172,267225.8177,262113.2841,265577.7886,-119652549.4083,-119687723.5484,-119666968.6704,-119681066.5443,265869.2575,-119670686.8711,-2429.6912,-4603.7039,1509.3342,-4525.1056,-2958.6352,3745.0487,-2185.3204,-359.2347,-2714.7838,2868.7388,-3343.5695,-356.9786,2432.6734,5469.0258,-2380.3233,-3647.0656,-784.3022,-4567.1626,2776.1234,-5427.5309,142384.3122,135013.8779,141903.0081,138229.1859,144907.8552,141248.2776,130622.6006,141191.0773,-38302302.6131,-38333556.9644,-38280915.0419,-38303126.7892,139581.2424,-38300282.7476,
2400.000,-5408.6538,5981.0919,3828.1932,1942.9301,5090.1481,-1803.4892,-640.8904,5625.1223,-6385.8595,2754.6986,5350.7469,-5432.8394,4211.9966,4860.9351,1853.7373,5884.1203,-5388.7292,-2467.1699,4665.0763,-3334.6695,262303.7984,245154.4935,265155.3837,261910.9763,252565.0584,258044.8228,258397.9451,258728.6568,-71744933.3080,-71766240.6425,-71761465.3973,-71761666.3262,259672.0040,-71754041.1496,-1695.9005,454.5957,-4781.2864,-3713.7870,2255.5944,-4675.9023,-6845.4857,-3362.5526,2100.4079,-6238.3638,347.1281,3701.8595,3315.9811,-298.7649,6596.1862,2723.6706,3192.4908,-5525.5317,2438.9971,2615.8367,289646.9958,266090.9984,269833.7825,272320.0925,275578.5506,272698.9633,267656.5479,271560.7180,-121245619.9086,-121280872.5338,-121260541.6983,-121274496.4521,271407.6299,-121263822.2405,-3904.6732,-3372.3680,3149.6348,-5232.4800,-3980.0133,4399.5778,-417.7833,-1871.1123,-1316.9674,1186.7700,-4223.9181,-2127.2792,4373.1191,4903.1416,-934.1624,-2105.6117,-2526.8816,-3311.1309,4526.5652,-5431.3864,142405.5458,135055.6970,141895.1933,138205.8652,144929.7360,141495.7290,130650.2913,141177.9249,-38301434.2901,-38332964.4984,-38280243.0003,-38302870.3572,139618.2154,-38299672.7837,
