sl_100_5400_20310401 Coordinates.csv
2031/04/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:41 2024,
Start: 2031/04/01 07:47:00.00, Stop: 2031/04/01 09:17:00.00,
TIME_UNITS,STARLINK-5918 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-1269 - X-Coordinate,STARLINK-1676 - X-Coordinate,STARLINK-4184 - X-Coordinate,STARLINK-2024 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-30392 - X-Coordinate,STARLINK-30534 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-5716 - X-Coordinate,STARLINK-31445 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-3370 - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-3089 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-1331 - X-Coordinate,STARLINK-4158 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-6308 - X-Coordinate,STARLINK-30242 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-1700 - X-Coordinate,STARLINK-31699 - X-Coordinate,STARLINK-1830 - X-Coordinate,STARLINK-2674 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-6087 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-5398 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-5411 - X-Coordinate,STARLINK-31159 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-31488 - X-Coordinate,STARLINK-31071 - X-Coordinate,STARLINK-30123 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-5974 - X-Coordinate,STARLINK-32241 - X-Coordinate,STARLINK-5191 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-30701 - X-Coordinate,STARLINK-2383 - X-Coordinate,STARLINK-31858 - X-Coordinate,STARLINK-3060 - X-Coordinate,STARLINK-6204 - X-Coordinate,STARLINK-31938 - X-Coordinate,STARLINK-2393 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-30942 - X-Coordinate,STARLINK-31800 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-1644 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-32189 - X-Coordinate,STARLINK-6177 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-30212 - X-Coordinate,STARLINK-5264 - X-Coordinate,STARLINK-5759 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-30353 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-30538 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-31186 - X-Coordinate,STARLINK-31934 - X-Coordinate,STARLINK-1721 - X-Coordinate,STARLINK-3117 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-31252 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-30444 - X-Coordinate,STARLINK-5626 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-3537 - X-Coordinate,STARLINK-4691 - X-Coordinate,STARLINK-3231 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-5743 - X-Coordinate,STARLINK-3509 - X-Coordinate,STARLINK-2720 - X-Coordinate,STARLINK-3877 - X-Coordinate,STARLINK-1462 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-2410 - X-Coordinate,STARLINK-5938 - X-Coordinate,STARLINK-31917 - X-Coordinate,STARLINK-31688 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-1269 - Y-Coordinate,STARLINK-1676 - Y-Coordinate,STARLINK-4184 - Y-Coordinate,STARLINK-2024 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-30392 - Y-Coordinate,STARLINK-30534 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-5716 - Y-Coordinate,STARLINK-31445 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-3370 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-3089 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-1331 - Y-Coordinate,STARLINK-4158 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-6308 - Y-Coordinate,STARLINK-30242 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-1700 - Y-Coordinate,STARLINK-31699 - Y-Coordinate,STARLINK-1830 - Y-Coordinate,STARLINK-2674 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-6087 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-5398 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,STARLINK-31159 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-31488 - Y-Coordinate,STARLINK-31071 - Y-Coordinate,STARLINK-30123 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-5974 - Y-Coordinate,STARLINK-32241 - Y-Coordinate,STARLINK-5191 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-30701 - Y-Coordinate,STARLINK-2383 - Y-Coordinate,STARLINK-31858 - Y-Coordinate,STARLINK-3060 - Y-Coordinate,STARLINK-6204 - Y-Coordinate,STARLINK-31938 - Y-Coordinate,STARLINK-2393 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-30942 - Y-Coordinate,STARLINK-31800 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-1644 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-32189 - Y-Coordinate,STARLINK-6177 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-30212 - Y-Coordinate,STARLINK-5264 - Y-Coordinate,STARLINK-5759 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-30353 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-30538 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-31186 - Y-Coordinate,STARLINK-31934 - Y-Coordinate,STARLINK-1721 - Y-Coordinate,STARLINK-3117 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-31252 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-30444 - Y-Coordinate,STARLINK-5626 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-3537 - Y-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-3231 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-5743 - Y-Coordinate,STARLINK-3509 - Y-Coordinate,STARLINK-2720 - Y-Coordinate,STARLINK-3877 - Y-Coordinate,STARLINK-1462 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-2410 - Y-Coordinate,STARLINK-5938 - Y-Coordinate,STARLINK-31917 - Y-Coordinate,STARLINK-31688 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-1269 - Z-Coordinate,STARLINK-1676 - Z-Coordinate,STARLINK-4184 - Z-Coordinate,STARLINK-2024 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-30392 - Z-Coordinate,STARLINK-30534 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-5716 - Z-Coordinate,STARLINK-31445 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-3370 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-3089 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-1331 - Z-Coordinate,STARLINK-4158 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-6308 - Z-Coordinate,STARLINK-30242 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-1700 - Z-Coordinate,STARLINK-31699 - Z-Coordinate,STARLINK-1830 - Z-Coordinate,STARLINK-2674 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-6087 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-5398 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,STARLINK-31159 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-31488 - Z-Coordinate,STARLINK-31071 - Z-Coordinate,STARLINK-30123 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-5974 - Z-Coordinate,STARLINK-32241 - Z-Coordinate,STARLINK-5191 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-30701 - Z-Coordinate,STARLINK-2383 - Z-Coordinate,STARLINK-31858 - Z-Coordinate,STARLINK-3060 - Z-Coordinate,STARLINK-6204 - Z-Coordinate,STARLINK-31938 - Z-Coordinate,STARLINK-2393 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-30942 - Z-Coordinate,STARLINK-31800 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-1644 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-32189 - Z-Coordinate,STARLINK-6177 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-30212 - Z-Coordinate,STARLINK-5264 - Z-Coordinate,STARLINK-5759 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-30353 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-30538 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-31186 - Z-Coordinate,STARLINK-31934 - Z-Coordinate,STARLINK-1721 - Z-Coordinate,STARLINK-3117 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-31252 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-30444 - Z-Coordinate,STARLINK-5626 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-3537 - Z-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-3231 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-5743 - Z-Coordinate,STARLINK-3509 - Z-Coordinate,STARLINK-2720 - Z-Coordinate,STARLINK-3877 - Z-Coordinate,STARLINK-1462 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-2410 - Z-Coordinate,STARLINK-5938 - Z-Coordinate,STARLINK-31917 - Z-Coordinate,STARLINK-31688 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3820.8571,3059.5941,-6745.0735,6196.2737,-5731.9220,826.9782,4345.2192,-5055.9531,5289.2108,-2958.4498,5092.0773,-2484.8615,-4325.3784,-5584.3952,-6561.2802,1711.2625,0.0000,5126.1236,3811.1576,6436.6060,-3381.7058,368.7382,-5558.6548,-4566.7845,2574.6281,5656.2809,312.7246,-4539.8057,-5892.0520,-4151.7783,0.0000,4562.2167,1122.2806,5954.4544,-4230.9297,-5895.7957,-6178.7350,-400.8016,6019.4539,-4954.4230,-3705.0464,-2601.0336,-753.1606,0.0000,-3954.4464,0.0000,2631.5150,-6494.6950,1888.6567,-4426.6237,749.6631,822.4773,-1631.9987,3672.6302,-2097.9105,-760.6517,-4913.7122,-4657.7028,4579.0947,-1979.5827,152.6635,3743.3480,6911.8380,5833.1404,5026.2503,6727.9302,4526.4179,-3760.8272,3689.5297,-1726.9800,-1440.8995,1150.1096,4175.6098,-626.3598,2981.3960,-1080.6292,-4753.6742,0.0000,3874.8126,3646.8398,6643.7354,0.0000,-5768.0811,5941.7066,4978.4742,1851.2311,-5766.6579,1037.1398,-2766.6648,-2658.7133,-3716.4811,-3177.9486,3016.8725,3985.7728,0.0000,-1031.8387,1391.1639,5276.0940,2890.1337,-6317.6137,383877.4028,371660.9860,385025.9615,379860.0454,371906.4016,375732.7215,381156.8153,381029.8547,-23321245.7710,-23334815.3787,-23348988.7241,-23330123.7154,379931.5584,-23336209.4722,976.7456,2734.5116,-909.9038,2855.4470,3439.1180,-4078.8786,5077.9461,559.1099,-3444.1315,-6253.8539,-4441.6570,5258.1662,4610.6360,426.9208,-1068.5606,5467.6638,0.0000,3673.0261,-1198.2259,-1166.7214,5805.9080,6331.2212,3956.7325,-2183.7861,6100.6033,799.2116,4954.9949,2083.0529,-2997.7025,-811.4134,0.0000,-4982.1950,-5588.0079,-3214.9820,-2006.3018,-3606.8124,-2414.8469,6874.8335,3410.0405,4784.8400,3401.2945,-5622.4471,-5152.2940,0.0000,4377.9706,0.0000,6119.1455,-1779.3803,6215.8319,263.9894,-5546.8671,-5077.3098,-2008.4388,824.1721,-5585.5085,6629.1214,-3788.9000,2418.5041,2062.5992,-5621.6711,-6040.7012,-4124.9039,861.5352,-2273.9173,-1177.2990,1537.8072,-5200.9046,2560.3610,-5849.8488,-4098.0749,6442.8973,4259.4526,1709.4769,-6058.9706,4624.5576,5115.6704,-4515.5521,0.0000,3360.4987,-4663.9927,-750.3786,0.0000,-400.8944,3539.6946,-329.3325,3971.8335,1566.1664,5292.3031,-4487.6057,-3930.1688,-3678.5019,-2768.8444,-6023.4044,5300.7346,0.0000,3985.6450,4322.4116,2469.6493,5349.6851,-1127.4903,66552.2714,61304.2061,65896.4241,67747.1307,63763.3811,62954.8426,59755.0131,62169.0048,-98418927.0267,-98473395.4521,-98444386.0868,-98427169.5437,63546.1345,-98429090.1895,5728.7732,-5471.0313,-590.6987,-875.2248,1361.1552,-5489.9307,-1641.2507,4720.0842,-2544.6079,325.1443,1380.4409,3738.1896,2817.9847,-3911.8677,1391.6328,-3828.1321,0.0000,-2866.3322,5653.1667,2180.8317,1567.6707,2714.2841,395.9445,4715.9439,2140.4935,-3847.1401,-4793.7230,-4643.7174,-1905.0334,5404.0433,0.0000,-1429.0005,3664.9528,-1544.3146,5007.9695,-305.7766,-1978.5637,-741.9821,74.7463,557.9575,-4671.0052,-2574.2404,-4453.8203,0.0000,3423.4037,0.0000,1579.5826,-1429.5593,2330.3302,-5226.8477,-3826.1025,4449.2512,-6486.0611,5795.6410,-3310.7291,-1371.9568,2920.1637,-4524.6664,-4606.0175,3373.1021,-3244.8831,-3980.9739,288.7359,-2697.5187,4583.2585,-1134.2691,-572.2463,5195.3601,404.6164,5293.6976,1405.6849,-5225.8620,-5182.5324,3297.7865,4197.6912,-4490.8995,1678.1466,0.0000,-4610.7739,-3590.5989,1377.8121,0.0000,3634.9872,-304.2698,4818.6858,-5247.6831,-3260.1741,-4318.8349,4460.1286,-4900.8488,4430.4893,5391.7339,9.4506,-1827.6773,0.0000,5477.2639,5027.7324,3795.0838,3001.1598,-2276.7404,117996.0867,112978.0318,118851.6978,115762.4150,121680.6579,116208.6091,107577.4674,116712.3320,-30213717.8915,-30218715.3828,-30207848.2990,-30229677.6501,116351.2432,-30223214.1193,
300.000,5372.5771,4394.2610,-6406.4975,6190.1876,-4486.2667,-1248.7637,4810.4499,-4506.1394,4838.3489,-4193.9599,4302.5194,-1415.2994,-3291.9189,-5752.1675,-6778.4342,2814.8012,0.0000,4593.8690,4674.2207,5343.6768,-1928.8325,1651.0193,-4478.8162,-5308.3265,4068.2584,6231.9579,2096.4558,-3367.5403,-5744.3273,-3993.6594,0.0000,4321.6952,-584.5654,4933.1371,-4133.3230,-6332.1707,-6071.3666,1104.3579,6445.6491,-3762.1390,-2027.7686,-3944.2700,-2701.1793,0.0000,-2462.0152,0.0000,3796.1790,-6844.9475,2870.9917,-3468.1694,-936.4646,-1195.2184,-3613.7825,2377.0057,-3442.4889,465.6405,-6142.9532,-3845.6950,5074.9196,-3735.5189,-1296.7668,1813.2526,6728.0255,5680.7011,4627.8973,6512.3479,3092.1591,-1913.8613,2296.9638,-3189.3825,-54.7440,2874.5761,4107.5344,-2368.5569,4199.9912,1062.7378,-5325.7150,0.0000,5462.3890,2447.0558,6437.6147,0.0000,-6215.9104,6361.0813,3307.0245,3346.5143,-4338.2022,2409.3069,-4492.9825,-4502.0659,-4695.6836,-4720.0930,1760.7164,5059.7983,0.0000,1135.3722,2951.6730,6347.2418,3988.5099,-5651.0001,382423.2013,370431.1443,383675.3187,378619.1338,370452.2257,374509.9180,379693.1418,379372.3202,-21161635.0894,-21174191.9477,-21188985.5637,-21170564.3383,378515.3056,-21176525.6982,102.0561,1031.1129,360.5293,1507.1558,4149.1664,-4552.9468,3687.2692,2636.9455,-4715.4469,-5378.0886,-5375.1511,6396.4620,5917.1811,2322.0257,148.0384,3928.2005,0.0000,2396.7687,-2738.1337,-2279.7665,5797.9860,5271.3025,5034.3967,-176.6513,5608.2424,-981.7112,5468.3517,3904.8863,-1491.4868,1369.6907,0.0000,-4076.3555,-4758.7057,-3405.5967,131.2849,-2121.1163,-679.3172,6788.7029,1936.1428,5713.4861,4762.0136,-5360.8261,-4224.8273,0.0000,3904.7023,0.0000,5694.4236,-606.0980,4969.3498,2212.7525,-4608.7504,-5537.5239,-1303.3915,-859.1348,-4128.6358,6779.4325,-2622.4241,4295.4194,-54.2590,-5333.7918,-5001.1000,-4314.7971,217.6463,-3636.5798,-3216.4591,-61.6380,-5838.7144,3669.2377,-6438.0073,-4824.6853,6007.8397,2932.8242,-451.0345,-6186.5549,2906.8279,4931.8966,-2883.0704,0.0000,2518.0298,-6012.4551,-2271.8504,0.0000,1383.1074,2049.8756,-1209.2437,2386.6528,2659.4198,3851.3230,-4188.1693,-3393.4756,-1757.5136,-1341.4736,-6240.7825,4658.3856,0.0000,4220.1809,2815.6921,2125.6882,3747.8964,324.5036,74996.4401,69332.5476,73786.4815,75540.0004,71742.4205,71039.6502,67765.8520,70172.3930,-98902551.0996,-98957036.4484,-98928511.8577,-98910048.9326,71565.2670,-98912666.9995,4418.3651,-5137.8773,-2349.2086,-2597.1757,3026.7316,-5016.8778,-3262.1575,4571.8563,-806.0655,-1214.2799,-430.4692,2215.7777,1443.2226,-2860.3559,-432.3977,-4912.1213,0.0000,-4598.9354,4312.1122,3710.5166,3198.7066,4129.0724,-1155.2928,4434.2642,669.2065,-2760.8141,-3649.6141,-4463.6925,-3482.3143,5410.7913,0.0000,-3520.9658,4785.9055,-3501.5250,5467.6448,-1812.5112,-3257.5999,804.6630,1596.8991,-988.4870,-4509.4197,-829.9072,-4669.6654,0.0000,5017.7150,0.0000,-230.5905,383.2458,3830.1565,-5482.9633,-4884.4377,3764.8517,-5832.0307,6429.9942,-4204.2247,447.9220,1562.7596,-3843.3083,-4547.4944,2126.5469,-4512.1354,-4997.4072,-1819.4417,-979.1536,3988.2736,-2550.4996,-2056.6092,5528.1026,-1137.0493,3791.2795,3071.9828,-5469.3339,-5490.1201,2029.6376,4668.7920,-4697.0008,3017.0132,0.0000,-3373.3603,-2407.5587,-165.9249,0.0000,2472.7369,-1810.6333,5973.4007,-5463.2226,-4522.2186,-5205.8216,3160.0971,-3839.3284,4672.1393,4772.0722,1817.7455,-32.6371,0.0000,5278.1076,5408.0782,1887.8685,4000.2937,-3786.5429,118012.7190,112966.7908,118769.2484,115556.0924,121615.6160,116432.9012,107474.4268,117054.9814,-30212558.0958,-30217924.6514,-30207058.3110,-30228279.2023,116285.3909,-30222218.2670,
600.000,6397.4028,5319.8032,-5412.2150,5573.9040,-2762.3309,-3177.6530,4823.0138,-3565.2960,3887.8888,-5032.2303,3077.5269,-230.0707,-1951.4082,-5358.4540,-6282.5410,3690.1661,0.0000,3635.4490,5099.7820,3718.2715,-255.3263,2812.9778,-2938.4366,-5571.0994,5167.4661,6207.3325,3643.2188,-1891.6199,-5042.5922,-3492.0072,0.0000,3568.0565,-2271.5186,3391.6640,-3676.4730,-6161.2244,-5394.3639,2509.8604,6250.6279,-2194.5795,-178.7879,-4848.6529,-4401.5316,0.0000,-666.6541,0.0000,4573.2373,-6503.7762,3609.6032,-2210.7467,-2567.4614,-3070.2014,-5253.1726,900.3445,-4476.8541,1648.5847,-6754.3502,-2697.8311,5096.3474,-5103.8090,-2660.3764,-316.5103,5870.2529,4943.6317,3814.5020,5692.7995,1343.0093,96.4723,671.8733,-4288.8751,1370.5617,4345.5807,3686.3652,-3865.7299,5051.6470,3109.1251,-5367.6537,0.0000,6502.0562,1032.3555,5576.5117,0.0000,-6047.8122,6171.3939,1323.1222,4546.0946,-2466.8126,3594.4046,-5758.2602,-5873.9360,-5247.0626,-5806.7433,295.5364,5620.9954,0.0000,3175.8738,4248.8191,6769.1144,4712.8504,-4415.2309,380772.7275,369032.4560,382153.7207,377218.5470,368830.6647,373139.5841,378060.6098,377480.9508,-18992033.7284,-19003577.0154,-19018973.4291,-19001076.6597,376929.7985,-19006853.7690,-726.9593,-736.6155,1620.1483,-18.6776,4461.1689,-4622.7646,1906.8270,4468.5084,-5486.9157,-3974.2943,-5772.3933,6899.0602,6643.7946,3964.1191,1354.0308,2007.8919,0.0000,833.0852,-3958.1640,-3206.1014,5232.9667,3696.5863,5611.0959,1827.3531,4583.0984,-2644.1005,5465.7769,5349.6350,195.3523,3415.6863,0.0000,-2754.2422,-3463.1095,-3292.0724,2266.6300,-414.3547,1145.8708,6041.6430,260.0011,6089.3030,5679.5613,-4519.1570,-2913.1993,0.0000,3068.3837,0.0000,4683.6079,632.8678,3225.3743,3967.5502,-3221.3021,-5460.6342,-542.5524,-2511.2877,-2264.5557,6221.8985,-1208.3536,5758.4002,-2153.7206,-4526.5536,-3475.4227,-4118.8068,-471.8008,-4611.6646,-4936.4914,-1677.3737,-5921.8821,4469.2417,-6406.4187,-5091.2649,4942.4125,1352.6274,-2573.1869,-5726.0009,924.3941,4307.6631,-934.6283,0.0000,1461.3699,-6776.4002,-3563.8360,0.0000,3007.3370,346.2563,-2041.2006,596.8906,3527.0913,2053.9360,-3504.3888,-2549.0283,322.8808,176.1297,-5794.5218,3544.3151,0.0000,4083.8228,1052.0057,1590.5122,1760.7102,1781.8350,83399.3341,77337.8658,81644.7430,83284.6232,79688.3766,79105.1768,75743.1987,78235.1069,-99338799.2518,-99393276.7703,-99365248.1775,-99345569.3825,79552.9366,-99348865.0127,2640.7681,-4233.6789,-3845.2428,-4034.8220,4352.2412,-3998.0812,-4526.6246,3936.7179,1023.7407,-2623.3663,-2194.6100,454.4135,-86.7370,-1488.9932,-2207.2624,-5462.1025,0.0000,-5839.3635,2508.5698,4836.7181,4482.2665,5095.6515,-2577.5634,3676.0325,-872.9280,-1373.1296,-2109.8474,-3782.9884,-4678.8206,4822.7116,0.0000,-5232.0541,5359.5324,-5085.8430,5324.2985,-3124.0893,-4186.7967,2264.8100,2946.8767,-2428.1266,-3851.7032,1012.4472,-4369.1154,0.0000,6049.2500,0.0000,-2015.1650,2154.0737,4914.6712,-5134.1513,-5385.9379,2654.4856,-4569.4939,6372.4118,-4626.8805,2217.1809,32.6204,-2750.4039,-3977.7207,644.0553,-5281.9494,-5460.2497,-3736.1971,849.5100,2961.7419,-3700.8003,-3319.5643,5264.2022,-2556.7763,1880.5232,4382.1141,-5105.3727,-5196.3753,543.7732,4638.5152,-4392.7835,4008.8521,0.0000,-1769.4554,-965.8004,-1691.0966,0.0000,1033.9162,-3122.4225,6491.6868,-5071.3080,-5274.4274,-5531.5714,1518.3195,-2347.1171,4397.4678,3623.1547,3413.9797,1765.9573,0.0000,4495.9437,5170.6376,-219.5746,4542.4284,-4869.4691,118024.6489,112957.4811,118682.0046,115354.6092,121547.9052,116656.0923,107375.6245,117340.5031,-30211402.6747,-30217134.1128,-30206271.9709,-30226847.6176,116219.4733,-30221222.4213,
