sl_100_86400_20310313 Coordinates.csv
2031/03/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:58:33 2024,
Start: 2031/03/13 07:47:00.00, Stop: 2031/03/14 07:47:00.00,
TIME_UNITS,STARLINK-30823 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-32198 - X-Coordinate,STARLINK-1524 - X-Coordinate,STARLINK-30483 - X-Coordinate,STARLINK-31475 - X-Coordinate,STARLINK-3316 - X-Coordinate,STARLINK-31357 - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-31810 - X-Coordinate,STARLINK-5825 - X-Coordinate,STARLINK-2475 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-4111 - X-Coordinate,STARLINK-5823 - X-Coordinate,STARLINK-2105 - X-Coordinate,STARLINK-6081 - X-Coordinate,STARLINK-31809 - X-Coordinate,STARLINK-30411 - X-Coordinate,STARLINK-3940 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-11125 [DTC] - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-3646 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-30756 - X-Coordinate,STARLINK-4347 - X-Coordinate,STARLINK-1365 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-5018 - X-Coordinate,STARLINK-32267 - X-Coordinate,STARLINK-32080 - X-Coordinate,STARLINK-4154 - X-Coordinate,STARLINK-30785 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-5246 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-5638 - X-Coordinate,STARLINK-31189 - X-Coordinate,STARLINK-1183 - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-3150 - X-Coordinate,STARLINK-5935 - X-Coordinate,STARLINK-30170 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-4652 - X-Coordinate,STARLINK-1456 - X-Coordinate,STARLINK-4401 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-31022 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-30837 - X-Coordinate,STARLINK-4306 - X-Coordinate,STARLINK-5483 - X-Coordinate,STARLINK-3289 - X-Coordinate,STARLINK-30116 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-3183 - X-Coordinate,STARLINK-5881 - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-3799 - X-Coordinate,STARLINK-5126 - X-Coordinate,STARLINK-5472 - X-Coordinate,STARLINK-2750 - X-Coordinate,STARLINK-6072 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-5137 - X-Coordinate,STARLINK-5201 - X-Coordinate,STARLINK-4422 - X-Coordinate,STARLINK-5433 - X-Coordinate,STARLINK-1369 - X-Coordinate,STARLINK-30094 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-5526 - X-Coordinate,STARLINK-32097 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-3776 - X-Coordinate,STARLINK-4377 - X-Coordinate,STARLINK-1488 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-30456 - X-Coordinate,STARLINK-3862 - X-Coordinate,STARLINK-1411 - X-Coordinate,STARLINK-5960 - X-Coordinate,STARLINK-2156 - X-Coordinate,STARLINK-31243 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-4734 - X-Coordinate,STARLINK-3534 - X-Coordinate,STARLINK-30940 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30823 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-32198 - Y-Coordinate,STARLINK-1524 - Y-Coordinate,STARLINK-30483 - Y-Coordinate,STARLINK-31475 - Y-Coordinate,STARLINK-3316 - Y-Coordinate,STARLINK-31357 - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-31810 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,STARLINK-2475 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-4111 - Y-Coordinate,STARLINK-5823 - Y-Coordinate,STARLINK-2105 - Y-Coordinate,STARLINK-6081 - Y-Coordinate,STARLINK-31809 - Y-Coordinate,STARLINK-30411 - Y-Coordinate,STARLINK-3940 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-11125 [DTC] - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-3646 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-30756 - Y-Coordinate,STARLINK-4347 - Y-Coordinate,STARLINK-1365 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-5018 - Y-Coordinate,STARLINK-32267 - Y-Coordinate,STARLINK-32080 - Y-Coordinate,STARLINK-4154 - Y-Coordinate,STARLINK-30785 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-5246 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-5638 - Y-Coordinate,STARLINK-31189 - Y-Coordinate,STARLINK-1183 - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-3150 - Y-Coordinate,STARLINK-5935 - Y-Coordinate,STARLINK-30170 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-4652 - Y-Coordinate,STARLINK-1456 - Y-Coordinate,STARLINK-4401 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-31022 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-30837 - Y-Coordinate,STARLINK-4306 - Y-Coordinate,STARLINK-5483 - Y-Coordinate,STARLINK-3289 - Y-Coordinate,STARLINK-30116 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-3183 - Y-Coordinate,STARLINK-5881 - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-3799 - Y-Coordinate,STARLINK-5126 - Y-Coordinate,STARLINK-5472 - Y-Coordinate,STARLINK-2750 - Y-Coordinate,STARLINK-6072 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-5137 - Y-Coordinate,STARLINK-5201 - Y-Coordinate,STARLINK-4422 - Y-Coordinate,STARLINK-5433 - Y-Coordinate,STARLINK-1369 - Y-Coordinate,STARLINK-30094 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-5526 - Y-Coordinate,STARLINK-32097 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-3776 - Y-Coordinate,STARLINK-4377 - Y-Coordinate,STARLINK-1488 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-30456 - Y-Coordinate,STARLINK-3862 - Y-Coordinate,STARLINK-1411 - Y-Coordinate,STARLINK-5960 - Y-Coordinate,STARLINK-2156 - Y-Coordinate,STARLINK-31243 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-4734 - Y-Coordinate,STARLINK-3534 - Y-Coordinate,STARLINK-30940 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30823 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-32198 - Z-Coordinate,STARLINK-1524 - Z-Coordinate,STARLINK-30483 - Z-Coordinate,STARLINK-31475 - Z-Coordinate,STARLINK-3316 - Z-Coordinate,STARLINK-31357 - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-31810 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,STARLINK-2475 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-4111 - Z-Coordinate,STARLINK-5823 - Z-Coordinate,STARLINK-2105 - Z-Coordinate,STARLINK-6081 - Z-Coordinate,STARLINK-31809 - Z-Coordinate,STARLINK-30411 - Z-Coordinate,STARLINK-3940 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-11125 [DTC] - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-3646 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-30756 - Z-Coordinate,STARLINK-4347 - Z-Coordinate,STARLINK-1365 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-5018 - Z-Coordinate,STARLINK-32267 - Z-Coordinate,STARLINK-32080 - Z-Coordinate,STARLINK-4154 - Z-Coordinate,STARLINK-30785 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-5246 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-5638 - Z-Coordinate,STARLINK-31189 - Z-Coordinate,STARLINK-1183 - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-3150 - Z-Coordinate,STARLINK-5935 - Z-Coordinate,STARLINK-30170 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-4652 - Z-Coordinate,STARLINK-1456 - Z-Coordinate,STARLINK-4401 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-31022 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-30837 - Z-Coordinate,STARLINK-4306 - Z-Coordinate,STARLINK-5483 - Z-Coordinate,STARLINK-3289 - Z-Coordinate,STARLINK-30116 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-3183 - Z-Coordinate,STARLINK-5881 - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-3799 - Z-Coordinate,STARLINK-5126 - Z-Coordinate,STARLINK-5472 - Z-Coordinate,STARLINK-2750 - Z-Coordinate,STARLINK-6072 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-5137 - Z-Coordinate,STARLINK-5201 - Z-Coordinate,STARLINK-4422 - Z-Coordinate,STARLINK-5433 - Z-Coordinate,STARLINK-1369 - Z-Coordinate,STARLINK-30094 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-5526 - Z-Coordinate,STARLINK-32097 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-3776 - Z-Coordinate,STARLINK-4377 - Z-Coordinate,STARLINK-1488 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-30456 - Z-Coordinate,STARLINK-3862 - Z-Coordinate,STARLINK-1411 - Z-Coordinate,STARLINK-5960 - Z-Coordinate,STARLINK-2156 - Z-Coordinate,STARLINK-31243 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-4734 - Z-Coordinate,STARLINK-3534 - Z-Coordinate,STARLINK-30940 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4250.9737,330.4802,-3510.5138,667.8769,-4567.6820,-3453.2705,-6497.7926,0.0000,4150.4849,4349.6604,-6454.6374,6811.0367,-840.9483,4767.2371,-2050.6422,6463.3533,-6357.4551,-2943.8978,-4067.6910,2858.4711,1132.6045,1844.5085,-820.8830,-4324.0698,3715.7974,2794.4513,-4919.4102,-4685.6750,1001.5584,2398.5320,426.2124,-4666.6527,-38.8980,3984.4688,-5699.3873,-4880.2914,-4554.4426,-4186.9598,3265.3279,-5217.7227,6852.2078,3121.2903,3639.4448,-6090.1808,-3118.2123,-3784.4854,-5243.3495,-814.0110,-5536.0499,272.8092,3554.3042,-4605.6792,4200.2667,1171.1830,-2937.5784,-1937.0845,-3080.2498,-2489.2542,689.1242,5574.4803,2967.7399,4069.9266,5465.7991,-2721.2842,782.8416,-2271.7597,2620.4107,5806.0613,5599.8775,-327.3016,1812.5050,4545.6510,1613.9419,6093.2718,-2257.3949,-2530.2375,2376.3076,-3999.7913,-5287.8524,1943.8266,-2753.0504,-3747.3015,791.4748,5713.5907,2546.2914,5061.9933,2032.2288,2446.9399,0.0000,-2845.6881,-3149.5596,-5464.7146,4463.7887,-1119.9664,-3912.4193,-3665.4520,2153.5757,1697.3117,-1172.1220,4911.4007,-139938.1038,-156434.5817,-138899.9064,-143205.5356,-151975.5881,-148670.4898,-144504.4278,-145195.1958,-63047264.0211,-63027220.1037,-63025849.3344,-63034041.6312,-144463.0282,-63030073.5537,-4641.2973,-5050.7320,-4931.1655,5752.2027,-4816.9600,-3747.0714,-1868.1726,0.0000,4516.5499,1412.6952,-2133.2349,1336.4743,-4731.0144,-1520.3723,5852.2498,1152.6739,-1486.2764,5697.1881,-4048.1776,4419.8077,5473.6439,-3632.6477,6222.4078,2551.6598,2999.8411,5451.5246,2954.9538,-1420.5132,-4779.7488,-6084.5080,4211.4814,2875.7787,6454.9111,-2071.3480,-2048.0218,-1598.0123,4980.4142,-5373.6668,4017.6889,-1125.5658,114.0643,-5561.0743,2492.0632,2903.3658,6040.5077,3397.7169,-1647.7935,-6883.4114,3288.4770,5203.5692,3197.1342,3638.7281,5400.6738,-6038.8573,5147.9576,2598.8553,4442.7505,-4945.3329,5179.7440,4140.2624,4918.2759,5280.7598,-832.7452,-6009.7382,4253.4708,3491.2586,-6265.2450,-3182.4151,-1695.9261,-5732.4111,-5590.5977,-3097.5249,6518.6309,-902.3135,-757.8062,6318.8678,-3396.3291,1127.8257,2975.2799,-6488.9019,-3112.0545,5197.0406,5798.9767,-3610.1597,-5410.5865,-4167.4465,-5034.2966,-2846.5470,0.0000,3970.3014,-5892.5992,2563.7459,-2290.9221,-5097.4806,-4380.8175,2547.9545,-2478.5315,-6337.3025,-4636.2156,-1895.1003,-325530.1193,-341456.3365,-325982.7017,-322647.4597,-323950.4718,-325917.6353,-330675.8272,-325059.6298,-105845143.1209,-105840305.1116,-105843123.2721,-105834872.2874,-326709.2346,-105838076.9646,-2780.3755,4709.3312,-3327.5665,3566.7481,793.7843,4511.0734,929.7375,0.0000,2813.2512,5202.9186,678.0485,434.9811,4931.4992,4829.2782,-3005.2353,2301.7199,-2038.7958,2664.3599,3746.8141,4470.2048,3876.7176,5369.1615,-2448.2628,-4512.9574,-5046.4340,3114.9549,3836.8634,-4909.1270,4825.5057,-1517.8593,5404.9659,4053.8098,2146.7378,-5245.3755,3245.1640,-4438.5467,-961.9367,-333.1760,4679.0529,-4332.0676,-959.9388,2372.2115,-5223.6132,1186.4661,678.2027,4681.0308,4163.5337,444.7881,-2540.4730,4354.9871,4981.1444,-2969.2792,223.7252,3182.4407,-3586.7232,6134.8378,-4185.6120,3988.2295,4547.4927,-342.5262,3895.4636,1752.0606,4153.0711,1914.9795,-5345.2004,5451.7060,-1332.5505,-1609.0655,-3719.7050,-3602.4127,-3621.3353,-4133.8298,1496.0047,-2857.6807,-6526.1339,-1128.9330,-5530.3739,-5525.5599,3322.4573,1236.4184,-5385.0906,2628.2341,3601.7342,-1545.5509,3250.9905,2074.6850,4175.5377,-5826.1061,0.0000,4693.1401,-1243.4314,-3374.3563,4699.9327,4529.6120,-3393.4818,-5184.8912,-6130.5053,-1970.9771,4956.4338,-4475.0565,-110829.6711,-114780.6757,-109861.9471,-112904.1092,-107008.5940,-112570.4962,-121136.2593,-112370.6597,-35494687.3014,-35465057.0884,-35502780.1267,-35479286.7800,-112362.5278,-35486205.6839,
3600.000,6148.0991,3552.7942,5290.1285,-2901.1548,4434.1234,5751.7694,6080.0824,0.0000,-4944.8716,-5198.8209,6026.7091,-5440.5683,4254.2548,-6446.5824,-1379.7448,-6362.0550,6305.2027,-605.3287,5120.3701,-5977.8810,-3826.2381,2870.2588,-2529.9621,-515.7503,-6480.6110,-3887.1552,3856.0309,5335.6428,1529.5136,765.4250,-4328.0975,144.0237,-2626.5666,-3445.1031,6851.1851,6742.9683,1003.6339,4672.0565,-5636.6690,6792.1887,-5639.9780,1069.6342,-6513.3719,4433.8778,-211.6625,569.9782,3491.1007,1002.3761,4306.0122,-4129.5724,-6423.6994,-992.8024,-1138.3786,2375.6601,-1066.1647,1908.4939,-1469.8852,5642.0851,-4400.5919,-2414.6461,-3758.1858,-5011.2691,-3105.9375,4044.2896,-4763.2175,-852.4816,-305.7258,-2237.1211,-5267.7995,2671.4229,-214.7065,-4114.7109,-3077.3547,-2413.5327,3900.2595,694.2068,1208.4881,3121.3687,1516.4850,-148.0451,6213.5268,67.2539,-2831.6057,-4971.3926,-839.3061,-3748.1035,-256.6852,-6201.0587,0.0000,1022.4823,3934.7181,1727.9573,-4347.3666,4726.6810,4066.1837,2527.0006,2497.3029,129.8192,4297.2375,-3958.4031,-53962.0104,-66911.5430,-52600.3214,-56316.4459,-66319.0723,-58176.2546,-58934.5337,-57388.3138,-33420827.1501,-33401321.2038,-33397363.0755,-33412186.2513,-58318.4011,-33404603.7990,2918.6632,5068.0553,4326.8608,-6065.7124,967.9051,-279.9106,-887.2301,0.0000,132.9000,-4561.1064,-666.6103,-822.9968,1772.2437,2596.2445,-3983.2190,-1057.0883,-379.5346,-5121.1577,-229.6594,-2849.1998,-1583.0630,5013.8004,-3218.5765,-4481.8401,-1626.4998,-1562.0068,-5698.4621,4424.9057,6585.2863,6051.9258,-4534.3863,-4186.2762,-5971.5941,5531.8502,-418.4999,-727.7700,-5298.7719,2866.6295,-1041.5097,-999.9229,177.3471,4899.4079,-40.2445,-4039.4204,-5535.2345,-5871.4454,-2300.7482,4785.0670,-5294.7272,-5214.2822,-1929.6362,-3896.3786,-4488.1357,4483.0387,-4968.8730,-6070.9434,-5153.7334,3790.9636,-3469.7634,-4092.6823,-5765.5247,-3907.7974,4264.3156,4903.7826,-2031.1780,-6080.8903,6492.6423,4673.0566,4475.6255,6123.5939,6868.3281,5511.0676,-3647.2120,3323.2909,-3296.3189,-6056.1218,5557.5817,-5053.9809,-3915.2939,6117.6808,584.6790,-5136.7438,-6224.5349,3361.9354,6608.4107,5234.5688,6849.9977,2743.5739,0.0000,-6671.5577,2464.6712,-3800.2852,5236.2108,3011.9427,-297.5976,-6049.2114,2586.2016,6309.6584,5161.3658,5309.7794,-346144.7685,-369465.5089,-353052.9349,-352670.5205,-349767.0959,-351097.0714,-356108.0682,-353578.4878,-118519721.2071,-118519900.3948,-118511296.6409,-118517964.9617,-352099.0710,-118513020.8748,-1002.3326,-3101.6889,-988.6095,1042.0783,-4915.7936,-3644.5669,2961.6396,0.0000,-4600.9633,-477.6542,3138.5092,4248.3799,-5129.7981,-394.8868,5439.6318,2612.1854,-2627.1090,-4658.7834,-4563.1947,-1987.3207,-5407.2781,-3489.5729,5339.4508,5009.7223,1885.7455,-5458.6518,-631.3698,-48.9473,-1233.8616,-2807.1979,-2823.7515,-5388.9992,1925.3923,2264.6944,383.7101,136.6415,4156.7599,-4062.6311,-3999.5303,297.3150,-4004.5188,-4608.3106,2058.4532,3301.3797,-4007.4099,-3621.2007,-5492.6066,-4934.8238,-1147.6292,-1403.0069,-1670.5738,5192.3995,5024.6361,-4725.0410,4695.0084,-2790.4178,4230.5401,-657.8739,-4087.7933,5061.7583,934.0867,2669.8313,-4484.2792,2603.4104,4509.7947,-3082.8781,-2377.9599,4413.4743,476.3582,-1136.7623,-632.2540,-0.7677,-4962.2028,5393.6240,4697.8332,-3234.1489,3912.8723,3524.2019,-5505.7240,3152.7995,2686.9762,-4653.7187,717.5770,-3468.8555,1413.9086,2413.3644,-9.0798,1407.5542,0.0000,-651.1234,4950.8726,5501.5261,-1018.3763,-4058.8806,5407.7359,1935.9267,5942.1468,-2664.3451,-1561.3935,1942.2532,-110777.4498,-115878.1676,-111080.3142,-114415.5140,-107901.4048,-110871.9164,-122062.5800,-112713.3746,-35486178.0568,-35453164.9986,-35490363.8026,-35469782.4007,-113110.7787,-35475723.9190,
7200.000,-5517.8082,-5747.3999,-4856.6707,3836.1425,-2734.2341,-5866.6653,-3006.6474,0.0000,4225.2705,2317.9738,-3095.8453,1973.7956,-6570.9596,4983.8263,5123.0511,3390.9925,-3138.7206,4343.3205,-5046.2353,6652.2594,5822.1791,-5103.5432,5667.4376,4232.5642,6524.8950,4768.3095,-1361.0524,-2247.1434,-2971.9808,-4211.4508,5718.3687,3936.5080,4508.0774,2010.1084,-5007.9682,-4620.2739,3522.2169,-3786.9386,6721.7440,-5047.7502,1723.1587,-5193.8903,6067.9575,-170.7619,4164.6897,2120.5156,-1683.5979,-2356.6620,-1211.7054,5594.1947,6348.3318,5753.4676,-1021.9174,-5613.9691,4757.4015,-1854.1197,4977.6093,-5974.4766,6682.1791,-952.3478,2923.1266,4319.4816,529.4618,-4161.1136,6842.6777,2728.4251,-2662.5396,-2426.2346,3025.9854,-3754.1847,-1654.3482,1705.3334,4573.8174,-1843.8395,-4975.4833,2311.0350,-3356.1877,-1930.6782,2627.9397,-2637.4838,-6314.7758,3897.8370,3727.7317,1179.3602,-1809.5281,143.9822,-1670.2281,5764.9565,0.0000,1214.7857,-4111.2886,2348.8879,2388.1640,-6799.9102,-3640.4983,-691.4413,-5577.5563,-2686.2102,-5111.9487,1906.8930,32908.6046,26763.6954,36891.7848,31304.9443,23128.4519,35431.2868,30256.6436,30150.8748,-1534929.0200,-1513184.2178,-1513213.6294,-1523655.7198,31348.2647,-1519306.8161,270.6797,-3827.2933,-1549.9444,2820.6518,4250.3556,3461.8098,3989.5482,0.0000,-4655.2959,4666.9694,3935.2816,-1440.9699,718.6902,-2277.6435,1646.3043,-429.2128,2844.3125,3765.3058,4108.3945,632.6319,-2185.3725,-4186.0352,-691.8404,5108.9805,157.3796,-2774.0746,6077.0737,-4308.4504,-5294.2060,-2544.9572,3412.4712,4884.6691,2366.0372,-6240.1047,2830.6034,2554.2243,4050.4593,1761.8589,-1512.4762,2516.7897,-1744.4791,-2932.2698,-1759.5666,4128.7912,3187.9096,6578.8613,5839.6508,-547.6763,5433.5835,2793.6857,279.4939,2747.7811,-820.0877,-2257.3241,4098.5680,6316.5585,4532.5539,-931.6757,1450.8762,136.8073,3498.5618,237.8063,-6597.5372,-1071.3880,187.6338,6140.7601,-4434.7884,-5067.5202,-5439.4748,-2730.4635,-4996.5981,-5237.0477,-679.9830,-5418.1385,4844.7391,3482.5692,-6035.9865,6599.9272,4769.1931,-3246.0728,1386.5510,4263.8808,3535.4616,-2472.0789,-4237.5351,-4387.6797,-5166.9484,-217.0857,0.0000,5386.5038,2534.0193,4977.6001,-5506.1614,-723.0826,4823.1307,6242.1042,-3432.6216,-3270.0328,-3623.9674,-6378.9855,-345700.4771,-374271.0437,-357633.2461,-359307.2669,-353472.5108,-354248.0517,-359529.7142,-353970.7203,-123073486.8906,-123078405.0433,-123058677.2922,-123079119.4040,-355190.7427,-123067547.7312,4088.0654,-455.0304,4648.7017,-4866.4945,4368.7856,-28.5357,-4655.4723,0.0000,2454.1276,-4583.5503,-4652.0989,-6514.6027,1947.1721,-4294.3990,-4306.3909,-6065.6148,5358.5544,3890.8736,2169.1153,-1772.6415,2759.6884,-1403.2139,-3577.7908,-1238.1407,2366.9385,4097.6458,-2996.1271,4928.5510,-3226.2591,4555.8833,-1704.4998,2672.9250,-4520.4131,2152.0780,-3770.6651,4252.0134,-4204.3222,5381.7464,1121.5046,3914.7841,6461.5321,3271.4263,2593.7959,-5469.4182,4371.5971,283.6252,3257.9818,6501.5794,4100.5254,-2671.5492,-2721.3411,-1613.1045,-6723.6132,3367.7471,-2926.9991,-2217.5837,-1180.9999,-3179.5993,1133.0471,-6889.0752,-5241.7151,-5373.7675,2010.6625,-5366.6930,-623.6619,-1426.8828,4586.0490,-3857.8045,3038.6369,4925.2811,4454.2293,4111.0462,5087.1098,-3653.9959,-131.2437,5479.0056,170.4515,684.6399,4263.2566,-5475.9350,2091.0968,3814.9913,-4575.6441,6358.8777,-5020.3572,-5301.1656,-4187.7601,3819.9067,0.0000,-3940.9250,-4785.8712,-4187.3689,-3372.6579,1028.4621,-3081.4277,2699.0969,-2340.2133,5374.9433,-2878.7028,1812.9189,-111059.1902,-116940.8586,-112831.4921,-112688.3529,-109133.1687,-114703.2239,-122375.6325,-114388.1664,-35476984.2942,-35442196.8273,-35476136.0784,-35463010.9406,-113847.6809,-35465234.6687,
