sl_50_86400_20310708 Coordinates.csv
2031/07/08 07:47:00.0000 UTC

Generated: Tue Oct  8 21:56:38 2024,
Start: 2031/07/08 07:47:00.00, Stop: 2031/07/09 07:47:00.00,
TIME_UNITS,STARLINK-4455 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-5983 - X-Coordinate,STARLINK-1433 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-3179 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-6133 - X-Coordinate,STARLINK-2420 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-6355 - X-Coordinate,STARLINK-30552 - X-Coordinate,STARLINK-4433 - X-Coordinate,STARLINK-4104 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-6085 - X-Coordinate,STARLINK-5192 - X-Coordinate,STARLINK-1648 - X-Coordinate,STARLINK-2512 - X-Coordinate,STARLINK-4449 - X-Coordinate,STARLINK-4416 - X-Coordinate,STARLINK-31068 - X-Coordinate,STARLINK-6209 - X-Coordinate,STARLINK-30205 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-31063 - X-Coordinate,STARLINK-5672 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-5803 - X-Coordinate,STARLINK-2495 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-30752 - X-Coordinate,STARLINK-5391 - X-Coordinate,STARLINK-30303 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-5041 - X-Coordinate,STARLINK-3513 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-2494 - X-Coordinate,STARLINK-3821 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4455 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-5983 - Y-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-3179 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-6133 - Y-Coordinate,STARLINK-2420 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-6355 - Y-Coordinate,STARLINK-30552 - Y-Coordinate,STARLINK-4433 - Y-Coordinate,STARLINK-4104 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-6085 - Y-Coordinate,STARLINK-5192 - Y-Coordinate,STARLINK-1648 - Y-Coordinate,STARLINK-2512 - Y-Coordinate,STARLINK-4449 - Y-Coordinate,STARLINK-4416 - Y-Coordinate,STARLINK-31068 - Y-Coordinate,STARLINK-6209 - Y-Coordinate,STARLINK-30205 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-5672 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-5803 - Y-Coordinate,STARLINK-2495 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-30752 - Y-Coordinate,STARLINK-5391 - Y-Coordinate,STARLINK-30303 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-5041 - Y-Coordinate,STARLINK-3513 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-2494 - Y-Coordinate,STARLINK-3821 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4455 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-5983 - Z-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-3179 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-6133 - Z-Coordinate,STARLINK-2420 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-6355 - Z-Coordinate,STARLINK-30552 - Z-Coordinate,STARLINK-4433 - Z-Coordinate,STARLINK-4104 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-6085 - Z-Coordinate,STARLINK-5192 - Z-Coordinate,STARLINK-1648 - Z-Coordinate,STARLINK-2512 - Z-Coordinate,STARLINK-4449 - Z-Coordinate,STARLINK-4416 - Z-Coordinate,STARLINK-31068 - Z-Coordinate,STARLINK-6209 - Z-Coordinate,STARLINK-30205 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-5672 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-5803 - Z-Coordinate,STARLINK-2495 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-30752 - Z-Coordinate,STARLINK-5391 - Z-Coordinate,STARLINK-30303 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-5041 - Z-Coordinate,STARLINK-3513 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-2494 - Z-Coordinate,STARLINK-3821 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1787.8322,-2214.8450,5993.9753,5049.2555,972.9594,309.9853,6185.7273,-6021.6096,-3307.1706,5149.7405,-2147.1490,2069.9380,-1875.3289,1747.5657,4459.5007,277.3384,5634.6851,-6371.1188,-3522.8760,-143.2642,3736.0373,5508.7464,1329.1856,-3530.9632,-485.6542,4205.8892,-6333.4472,6432.2403,-3705.6862,-3224.0656,-4442.8016,838.6816,-79.7344,-278.4228,2176.5693,6445.7777,-4807.9171,-871.9817,-238.5885,6280.5845,5969.5063,3711.3691,6460.2834,53.8453,5420.7370,-2304.6034,5447.2138,-2422.1203,-5598.0807,-4945.4238,-152597.6302,-136150.1185,-143928.9212,-145504.0210,-140905.9780,-140582.2258,-137830.9070,-142667.1449,108877116.9053,108871872.5754,108868325.6041,108879248.9745,-141587.7782,108867548.8089,-3757.2463,6449.8507,1854.6124,-168.7271,5559.5627,6047.4553,1628.2639,2271.8154,2591.5545,4154.1960,-6013.8809,-5925.0522,-1428.2892,6063.1409,-1021.6137,5880.9800,80.4005,1817.3842,2460.6323,-1144.9562,-1740.5117,-651.4093,-6288.4951,-5214.6660,6735.0476,834.0052,-369.4626,1813.1741,4067.5580,3925.4667,-2187.8517,-5125.9331,-5539.6089,5067.8905,-6093.2883,-2488.4801,1729.4923,-5771.4779,4182.3975,-2381.2384,-367.5336,-5697.4540,94.2832,-5350.2182,1861.1750,5554.4933,468.4700,234.1970,-4010.7097,585.3978,-348734.0829,-334108.4880,-332528.8368,-337977.1671,-345759.6333,-341531.6243,-336029.5552,-338479.2095,14402849.6547,14421826.1614,14423904.4351,14417942.9018,-337648.8030,14417585.8773,-5522.1175,-255.8822,-2957.5337,4655.1793,4080.4309,-3322.7610,-2671.8874,2508.5908,5422.7231,-712.7303,2561.5309,2931.9717,-6462.2355,2754.2741,4887.0059,3638.1436,3971.7384,-1600.2204,-5283.8650,6804.5030,5559.9237,3990.9239,2583.4174,2768.9249,963.1198,-5198.4623,2290.9175,-1577.0448,-4104.6656,-4701.9882,4677.3967,-4533.9125,3595.2174,-4716.9729,-2491.0621,490.2093,4263.9372,-3550.6044,-5474.8111,-1083.8204,-3528.2503,-768.3215,2338.9932,-4389.2898,3714.2730,3303.0335,-4256.8648,-6510.0672,-117.8566,4737.8451,-29949.1222,-28938.9413,-27766.7702,-31051.4163,-25000.1723,-30015.1722,-38986.4493,-31338.1209,-31144363.7880,-31111816.6858,-31149930.6730,-31139256.4711,-30223.2052,-31133939.0172,
3600.000,128.2404,-881.9368,-6896.2144,-2274.4738,-3003.6468,-2134.7949,-6833.2133,2865.0354,-141.5487,-5052.2547,4278.6373,1557.6300,2092.4768,-3419.4438,-4639.6095,-3607.9845,-2777.5236,3090.2268,1941.1415,-4474.5353,802.7528,-2881.6074,1987.6435,4842.9519,-1429.0017,-5775.8363,5941.3709,-5081.5833,-789.6108,167.2978,6778.7658,3401.5499,3916.6943,-3682.6954,-142.7729,-4137.6358,-49.2237,3490.4377,-4099.4583,-3113.3474,-3670.6803,-800.1810,-6319.3370,3848.9688,-6794.2375,-1519.2538,-6224.8957,3451.7478,5341.2054,1927.5958,-59076.3444,-45190.4195,-53561.2922,-52430.3162,-51395.6757,-54029.6080,-48644.0394,-51827.7427,101442334.0323,101441542.1500,101427045.6293,101439690.8907,-52720.0774,101433620.5891,6863.6201,-5610.9020,390.4517,3794.0260,-6282.6255,-6491.0250,629.4152,-4260.3093,-5456.7024,-1033.3526,2750.5793,4848.8538,5986.9990,-5735.0530,4771.2575,-3602.5288,3081.8226,-3335.3889,-6135.4895,3193.8413,-1270.9095,4377.8758,4748.5344,1457.7085,-5627.8562,2995.8293,-1719.5499,1489.9638,-4093.1286,-6258.9141,124.8468,4494.0514,5287.1924,-4740.0080,3383.5711,4115.7978,-4508.1555,2140.1270,-3613.8826,3574.5257,3514.9054,4950.7448,1591.8828,3838.0061,-64.8038,-3841.2359,2655.8213,-4300.8209,1672.4430,-4016.1508,-375661.2745,-357581.5547,-356848.1338,-360417.6231,-371009.0266,-362362.8533,-361473.9600,-361761.8731,42153465.1223,42175147.7258,42173029.3674,42173212.2696,-362653.3225,42167740.7643,807.7089,3773.3279,-596.8327,-5269.5760,-307.7983,-996.1559,-961.8436,-4630.7736,-4172.4363,-4210.3884,-4643.2466,-4704.6967,2634.5519,1687.5931,-784.2486,-4691.7633,-5515.9778,5064.9419,2210.3946,-4192.0122,-6771.7755,-4400.2112,-4643.8876,-4674.0056,3573.3271,1730.7619,2687.8254,4359.1055,5441.4890,2934.0572,-738.9359,3955.4335,728.9077,3444.6847,6032.1735,-3735.2498,-4908.4498,5456.9359,4187.8403,4869.8974,4719.8071,4646.5089,2179.8726,4268.7501,733.7806,-5487.1864,1459.3289,4208.4179,-4020.7632,-5247.1830,-28958.7842,-27980.2587,-27074.2996,-29965.7431,-23899.9931,-26792.9438,-37758.6700,-27572.8870,-31163935.7336,-31129322.3512,-31165683.5849,-31160028.4816,-28896.7211,-31152202.7661,
7200.000,1928.2522,4411.1889,5192.2615,-228.0721,3790.5515,3262.6585,4880.3380,1040.2566,2481.2480,2276.0470,-5724.1115,-5098.5954,280.2054,3984.9907,1774.7193,6245.9715,-105.8128,1619.4836,-18.2324,6643.3393,-5651.6210,-86.9941,-5254.9588,-5300.4927,3725.5440,3958.7324,-1803.9402,2317.7110,4843.9432,2264.5154,-5388.7691,-6133.4819,-4975.6727,5997.0048,-3533.3297,220.4568,3879.6983,-5722.0570,6356.4647,-1789.3565,957.0080,-3445.1988,3088.1438,-6478.4725,4566.9211,5395.3933,4835.0885,-4084.8877,-3505.0748,701.0486,38168.9570,48145.0474,40242.5807,43653.6126,41674.4421,36980.5324,44243.8173,38966.9598,87061574.8952,87063435.7085,87041911.7920,87051229.7382,39666.7873,87053786.3100,-4984.0990,2653.4244,-2615.4196,-6473.0727,4564.5428,3910.9157,-2868.2391,5670.6232,6404.4131,-3848.9081,1245.5581,-3007.3714,-6206.2898,2497.9166,-5024.6604,905.2583,-5954.2542,4662.2533,6310.3262,-1582.6027,1058.6441,-6649.3503,-2339.3200,2722.3131,1712.4353,-4381.2426,3654.9601,-4968.5310,3813.8799,6504.3272,1787.1882,-3042.8770,-806.3996,3464.4793,-351.4051,-5103.6927,5368.5350,1643.6991,2656.0118,-4371.1992,-6133.0990,-2827.1327,-3209.0667,-1917.0813,-2026.6238,1742.0977,-4430.9954,5588.0384,2245.9593,6472.9414,-377655.8855,-357334.3285,-358567.4170,-363078.3114,-372897.4698,-361214.0003,-363680.9611,-365393.2179,67033590.4577,67060209.1133,67048434.3731,67052848.2943,-364642.5742,67047939.2519,4369.5429,-4485.1590,3769.5701,2303.0073,-3659.9258,4653.3621,3987.5951,3800.6692,30.9902,4917.6404,3605.5279,3594.0190,2936.3001,-5037.0585,-4069.0409,2841.0432,3473.8154,-4702.7644,2541.6796,-1090.7605,3857.9211,1593.2613,3854.5842,3436.1595,-5458.0943,3231.0108,-5381.0221,-4137.0297,-3018.7888,649.6678,-3780.5564,-786.6102,-4302.6559,-67.6343,-5957.0695,4668.2862,697.9147,-3350.7668,-166.2367,-4901.8579,-3115.4196,-5197.5216,-5240.7064,-1492.4514,-4667.9540,3861.6531,2218.8452,527.6784,5477.9433,2213.0995,-27963.8899,-27105.9703,-26867.3085,-26050.1442,-23133.0842,-28860.5278,-35931.6680,-29001.4594,-31182762.1747,-31147629.0979,-31179631.1478,-31177746.0311,-27567.3119,-31170480.8629,
10800.000,-1013.4056,-6541.5629,-1807.5562,1905.4325,-4116.0737,-4349.5218,-1386.6536,-3949.7762,-3559.1070,593.4747,5511.1234,6859.3728,-1305.2921,-4216.3767,3161.2336,-6734.1625,1963.9242,-4788.6400,-2737.4249,-3890.9928,6671.1981,2563.5257,6892.8442,4340.8046,-5545.5714,907.8924,-2911.9473,518.1326,-6198.2357,-3993.4381,1283.9601,6225.5044,3496.4487,-5993.9440,6463.6656,3493.3614,-4596.2470,5579.6804,-5602.0155,5213.5165,1400.6429,6500.6406,1207.7406,6535.1363,-436.7267,-6852.2493,-1354.1777,2463.2587,1579.5634,-2321.0744,132486.2854,138026.0872,131572.2078,135353.4749,132235.7846,126818.0901,134802.4085,130302.8780,66715261.5592,66717163.3479,66695215.2383,66701326.6639,129702.0176,66708194.3368,-82.7050,635.4202,4796.7757,6228.0060,-839.3389,375.4740,5005.2815,-5642.1048,-4189.8615,6585.7611,-4121.0282,947.8445,1593.9159,2041.6625,2924.7175,1433.3600,6564.8465,-4789.2442,-3188.8199,-784.7340,1307.0398,5883.9672,-25.3469,-5340.8579,2291.1255,3947.5983,-5011.7784,6765.8635,-2521.7810,-4142.6387,-3910.6034,485.7728,-4602.5953,-841.2422,-1107.8521,5315.8603,-2387.1396,-3735.2159,-471.4912,4224.4184,6788.8762,771.5058,4836.0806,-396.0544,4442.7437,10.4708,5048.3354,-4147.1918,-5817.9217,-6056.9688,-354545.2663,-333519.5509,-337624.8718,-342840.1068,-351236.7601,-339489.4624,-342426.4702,-342710.9687,87338941.4592,87371815.1315,87347804.9748,87351775.0723,-343443.7506,87353861.6053,-6840.9333,1827.9583,-4673.6724,2196.2980,5553.0275,-5353.3239,-4591.9722,-575.6892,4106.5361,-748.8734,-173.2626,-306.2941,-6561.5289,5040.9646,5124.3815,743.2913,796.3818,744.3404,-5359.6008,5646.5754,1338.9435,2353.4957,-727.2003,85.1593,3237.0558,-5385.2943,3446.4681,1032.1173,-1525.1170,-3846.5514,5426.6467,-2920.4415,3196.9752,-3370.5978,2229.8804,-2748.9417,4179.2378,-1254.4432,-3988.5163,1109.1048,-361.5227,1982.2867,4724.4624,-2237.7754,5165.7120,412.3638,-4548.4615,-5002.9909,-3336.5449,2285.8806,-26954.2780,-26252.4086,-26845.1360,-22845.7542,-22684.5020,-30689.0799,-33495.2207,-24677.3361,-31200807.5929,-31166552.4254,-31192137.7929,-31190545.7750,-26235.1222,-31188773.3011,
14400.000,-2858.5142,5661.7430,-1618.8536,-3370.0544,4457.5227,5003.1289,-1982.9615,5178.2451,4186.9424,-2767.5982,-2950.7115,-5989.9976,-1125.2630,4014.5913,-6524.1531,4591.9816,-3175.1551,5119.7240,5423.7703,-1650.0346,-3094.0764,-4498.1615,-5909.7112,-1482.4051,5116.6278,-5453.2755,5102.7629,-2825.6191,4686.8307,5133.8780,2718.3435,-4132.5574,-389.8557,4279.5289,-6215.6693,-5526.5105,3259.6350,-2262.3516,2947.3707,-5460.1287,-3306.8366,-6225.8478,-4138.6585,-4192.4630,-2937.6341,4892.1104,-2762.9903,1451.2310,91.0424,3555.4916,217322.4838,218746.2030,214711.5422,218397.2132,214318.3411,209006.6656,217070.0646,211038.2246,41792586.7663,41791540.9821,41776276.4912,41785210.4454,211651.8991,41785817.1634,3826.4550,-3118.5893,-6159.2806,-2929.5377,-3134.8002,-3972.8029,-6195.9924,3430.3734,-239.1569,-4372.6863,5214.8844,1419.7153,3625.5560,-5324.0192,-505.0012,-3433.5258,-4077.5674,2457.4635,-771.8610,481.1775,-2268.8620,-2319.6367,2218.0669,5699.4939,-4293.3968,-2772.1295,4175.7355,-5605.5602,-428.6011,190.6177,5488.7189,2894.5817,6473.4189,-2706.4811,1204.8441,-4082.4729,-3030.6542,4163.1783,-2910.1138,-2005.0366,-4920.6883,1029.4689,-5394.0405,3083.1495,-5871.7948,-1911.6459,-4872.3519,1962.7977,6810.5681,2635.4423,-307919.8145,-287792.4104,-295331.5515,-300158.0809,-307336.0434,-296531.9564,-299078.4515,-300886.6923,101677443.9030,101716739.9316,101681919.8937,101687301.5008,-300359.6921,101693267.2741,4986.6312,2179.4075,2730.6636,-5234.6815,-4349.5067,2610.8414,2374.9205,-3034.2994,-5443.1967,-4188.0743,-3394.2577,-3187.1516,5717.7002,-1736.2552,-1447.3366,-3888.6562,-4574.1253,3755.7711,4030.4627,-6698.9095,-5778.2045,-4606.7773,-2863.6414,-3568.6829,1384.1461,2808.5503,1423.6542,2769.8717,4984.8867,4624.1392,-3003.2586,4683.9233,1320.9987,4715.2295,2802.2824,-877.6207,-4960.7074,4909.4081,5497.4603,3519.4750,3604.3379,2639.1598,-1021.4554,4547.7035,-1905.2640,-4424.8169,4063.4550,6487.5723,-1035.9324,-5271.3222,-25909.7586,-25396.6247,-26656.8449,-20393.5992,-22549.9983,-31548.7100,-30405.3117,-26475.6016,-31218087.9794,-31185952.4213,-31204085.3134,-31201644.6134,-24900.2961,-31207080.0743,
18000.000,5970.4544,-1911.8849,3895.0184,4788.6323,-4239.7729,-4054.9179,4112.2704,-5034.1111,-4431.4543,4339.4520,-1215.7553,3121.0341,4613.9172,-2378.6168,5371.6078,-853.1250,4313.5087,-3641.4909,-5949.4973,5351.8760,-1759.6124,5514.9869,2781.5865,-2541.8085,-1639.0572,6313.6593,-4418.4699,4642.9464,-1998.7442,-5423.5710,-4575.1489,1269.5705,-3476.5034,-1982.3846,2663.6887,5573.2949,-1235.4947,-2568.2635,-267.0199,3467.6900,4921.8105,2820.8068,4830.0017,854.8351,4283.9734,-920.4576,5640.1622,-5468.4692,-2015.4949,-4691.7463,286610.9860,285161.3846,284441.3936,287844.3145,282380.5014,278113.1968,285500.2225,280902.7111,13996631.4654,13989747.2051,13986277.9271,13996138.4489,280285.2874,13989626.6645,-3476.5483,4695.0834,5672.1289,-1425.4637,5487.1945,5294.6960,5427.7650,476.7578,4285.1007,-1014.7706,-4895.7143,-3992.0762,-4991.2362,5857.5902,-1779.2077,5077.8154,-201.2087,1952.1649,3283.0924,2586.5325,-287.7444,-2022.8132,-4269.5051,-4386.5161,4355.5861,772.9803,-336.0587,1954.0439,4256.6413,3475.8899,-4759.7831,-5874.5017,-3471.1286,5831.7641,-1677.3990,1133.5787,6490.9968,-3940.3109,5984.1101,-2170.3177,1330.1261,-3156.6298,3521.1167,-5562.7486,4548.8213,4180.1516,3870.6284,-885.7959,-4607.0318,1779.5650,-241104.0491,-223190.8443,-234276.2028,-237807.6583,-243874.0332,-234405.5087,-236590.1640,-237541.4190,109064644.4442,109109321.2540,109068435.5236,109080793.9839,-238089.2876,109081449.3830,-41.2248,-4573.5321,851.2602,4715.8022,687.0578,1781.3746,1277.1964,4700.5414,3020.1220,4931.1624,4674.0140,4718.4010,-1044.4683,-2739.6547,-3596.0713,4621.4801,5371.0127,-5423.0532,379.3669,3522.7627,6684.7934,3494.4440,4687.0194,4645.8474,-4993.9770,2206.0471,-5092.4570,-4669.1896,-5001.8969,-2529.8479,-1708.1540,-3377.0627,-4449.1897,-3172.7129,-6180.4278,3945.3829,835.5915,-4955.6721,-3411.2583,-5440.8349,-4716.3145,-5380.6591,-3400.2121,-4027.4629,-2774.0321,5357.6948,-1092.6109,-4193.1270,4697.3205,4696.9770,-24781.0140,-24528.2616,-25995.3107,-18482.8815,-22718.7516,-31608.9318,-26583.4084,-21946.6266,-31234669.7986,-31205723.5545,-31216494.6138,-31217456.3537,-23562.9777,-31225401.1758,
21600.000,-4767.5336,-2607.1479,-4908.8857,-5204.6729,2539.8887,876.6103,-4982.5767,4104.1530,3370.4811,-4318.5873,5033.7498,224.4000,-4816.0474,-1009.3640,-684.4269,-2701.1986,-5046.3312,1811.6127,3051.6384,-4503.2686,3819.1477,-4766.5831,919.5183,5899.8416,-3168.8453,-3338.2927,2480.7535,-5583.4984,-294.8900,4118.4721,4366.1095,1332.7351,5829.4912,-307.2852,1786.5414,-4365.8839,-1390.9572,5889.5901,-1577.4081,-1091.4139,-5813.8266,1350.1305,-4085.2254,2048.0142,-4154.2195,-2575.1711,-6228.7125,6873.4541,4369.3579,4918.6277,334964.5300,333040.6070,336318.6199,339316.0645,331552.5006,329572.7215,335085.8387,330403.7576,-14772030.4282,-14787093.6232,-14776923.7034,-14772498.1693,331207.9563,-14779772.5576,598.9121,-5217.7860,-2918.4725,4374.6613,-5561.5370,-4624.7005,-2421.1332,-4402.8014,-5801.2437,5001.9610,3739.8106,6045.7103,2213.3957,-4167.7548,4056.8342,-5859.4966,3847.6549,-5865.1230,-4076.8875,-4910.2310,4532.3134,4902.1742,5813.2953,2384.2092,-3598.1452,2462.6246,-4485.4194,2208.6960,-6682.1706,-5437.0095,1120.6272,6758.8689,-1467.5939,-6910.0384,3369.2562,2785.0303,-5060.9349,3192.7187,-6641.5274,5940.0041,2300.4721,5202.9615,574.7408,6533.9911,-450.1248,-5806.8580,-1607.3975,780.1504,755.9639,-4709.5205,-159245.6603,-143940.3575,-158197.1520,-159842.2203,-164472.8514,-156808.4512,-159536.7400,-161011.8232,108991262.4564,109039193.0860,108998350.4858,109016277.5342,-160558.7175,109008853.0162,-4975.1741,3532.7746,-3935.9112,-1032.6908,3339.3913,-5055.5412,-4166.9062,-3401.0753,1456.2564,-784.5845,-2844.8105,-3386.9341,-4378.9842,5381.8633,5279.6964,-2523.2709,-2712.5000,2949.4319,-4522.2826,1822.0488,-3600.0079,141.2301,-3664.3076,-2629.8534,4843.3342,-5310.3263,4379.7719,3318.6322,1524.5475,-1163.6446,5107.1635,-173.5294,2739.6814,-341.4295,5773.3901,-4605.3215,4091.9132,1320.5842,-941.8574,3121.4479,3006.2779,4224.4885,5489.0994,970.2065,5399.0030,-2608.9766,-2570.3540,-619.3668,-5275.3500,-988.0851,-23391.7989,-23641.9035,-24679.5687,-17000.5385,-23052.1102,-30986.5089,-22014.3760,-23746.5052,-31250665.6838,-31225785.5453,-31230058.7385,-31237340.6080,-22223.3106,-31243736.5994,
