sl_100_5400_20310914 Coordinates.csv
2031/09/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:55:42 2024,
Start: 2031/09/14 07:47:00.00, Stop: 2031/09/14 09:17:00.00,
TIME_UNITS,STARLINK-5813 - X-Coordinate,STARLINK-5247 - X-Coordinate,STARLINK-31984 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-4607 - X-Coordinate,STARLINK-2516 - X-Coordinate,STARLINK-3738 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-5085 - X-Coordinate,STARLINK-3203 - X-Coordinate,STARLINK-2319 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-31233 - X-Coordinate,STARLINK-6197 - X-Coordinate,STARLINK-1332 - X-Coordinate,STARLINK-30215 - X-Coordinate,STARLINK-3875 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-5573 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-5547 - X-Coordinate,STARLINK-5509 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-4430 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-1098 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-30774 - X-Coordinate,STARLINK-5375 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-31572 - X-Coordinate,STARLINK-3261 - X-Coordinate,STARLINK-11086 [DTC] - X-Coordinate,STARLINK-4719 - X-Coordinate,STARLINK-32042 - X-Coordinate,STARLINK-31431 - X-Coordinate,STARLINK-5046 - X-Coordinate,STARLINK-31479 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-3995 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-31724 - X-Coordinate,STARLINK-30827 - X-Coordinate,STARLINK-2156 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-32144 - X-Coordinate,STARLINK-31335 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-1448 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-6123 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-5220 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-2406 - X-Coordinate,STARLINK-1498 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-2557 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-6293 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-3218 - X-Coordinate,STARLINK-6233 - X-Coordinate,STARLINK-5203 - X-Coordinate,STARLINK-5538 - X-Coordinate,STARLINK-3735 - X-Coordinate,STARLINK-3586 - X-Coordinate,STARLINK-32123 - X-Coordinate,STARLINK-2720 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-31764 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-1959 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-3175 - X-Coordinate,STARLINK-30870 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-5966 - X-Coordinate,STARLINK-30445 - X-Coordinate,STARLINK-32122 - X-Coordinate,STARLINK-32137 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-1336 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-6091 - X-Coordinate,STARLINK-31419 - X-Coordinate,STARLINK-30464 - X-Coordinate,STARLINK-5605 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-5247 - Y-Coordinate,STARLINK-31984 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-4607 - Y-Coordinate,STARLINK-2516 - Y-Coordinate,STARLINK-3738 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-5085 - Y-Coordinate,STARLINK-3203 - Y-Coordinate,STARLINK-2319 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-31233 - Y-Coordinate,STARLINK-6197 - Y-Coordinate,STARLINK-1332 - Y-Coordinate,STARLINK-30215 - Y-Coordinate,STARLINK-3875 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-5573 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-5547 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-4430 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-1098 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-30774 - Y-Coordinate,STARLINK-5375 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-31572 - Y-Coordinate,STARLINK-3261 - Y-Coordinate,STARLINK-11086 [DTC] - Y-Coordinate,STARLINK-4719 - Y-Coordinate,STARLINK-32042 - Y-Coordinate,STARLINK-31431 - Y-Coordinate,STARLINK-5046 - Y-Coordinate,STARLINK-31479 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-3995 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-31724 - Y-Coordinate,STARLINK-30827 - Y-Coordinate,STARLINK-2156 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-32144 - Y-Coordinate,STARLINK-31335 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-1448 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-6123 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-1498 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-2557 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-6293 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-3218 - Y-Coordinate,STARLINK-6233 - Y-Coordinate,STARLINK-5203 - Y-Coordinate,STARLINK-5538 - Y-Coordinate,STARLINK-3735 - Y-Coordinate,STARLINK-3586 - Y-Coordinate,STARLINK-32123 - Y-Coordinate,STARLINK-2720 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-31764 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-1959 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-3175 - Y-Coordinate,STARLINK-30870 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-5966 - Y-Coordinate,STARLINK-30445 - Y-Coordinate,STARLINK-32122 - Y-Coordinate,STARLINK-32137 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-1336 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-6091 - Y-Coordinate,STARLINK-31419 - Y-Coordinate,STARLINK-30464 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-5247 - Z-Coordinate,STARLINK-31984 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-4607 - Z-Coordinate,STARLINK-2516 - Z-Coordinate,STARLINK-3738 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-5085 - Z-Coordinate,STARLINK-3203 - Z-Coordinate,STARLINK-2319 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-31233 - Z-Coordinate,STARLINK-6197 - Z-Coordinate,STARLINK-1332 - Z-Coordinate,STARLINK-30215 - Z-Coordinate,STARLINK-3875 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-5573 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-5547 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-4430 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-1098 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-30774 - Z-Coordinate,STARLINK-5375 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-31572 - Z-Coordinate,STARLINK-3261 - Z-Coordinate,STARLINK-11086 [DTC] - Z-Coordinate,STARLINK-4719 - Z-Coordinate,STARLINK-32042 - Z-Coordinate,STARLINK-31431 - Z-Coordinate,STARLINK-5046 - Z-Coordinate,STARLINK-31479 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-3995 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-31724 - Z-Coordinate,STARLINK-30827 - Z-Coordinate,STARLINK-2156 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-32144 - Z-Coordinate,STARLINK-31335 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-1448 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-6123 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-1498 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-2557 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-6293 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-3218 - Z-Coordinate,STARLINK-6233 - Z-Coordinate,STARLINK-5203 - Z-Coordinate,STARLINK-5538 - Z-Coordinate,STARLINK-3735 - Z-Coordinate,STARLINK-3586 - Z-Coordinate,STARLINK-32123 - Z-Coordinate,STARLINK-2720 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-31764 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-1959 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-3175 - Z-Coordinate,STARLINK-30870 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-5966 - Z-Coordinate,STARLINK-30445 - Z-Coordinate,STARLINK-32122 - Z-Coordinate,STARLINK-32137 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-1336 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-6091 - Z-Coordinate,STARLINK-31419 - Z-Coordinate,STARLINK-30464 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2890.5795,-3224.1408,2081.6952,1910.4053,-1450.7318,5577.7660,-4458.2861,-2109.8556,1112.5456,-2088.7054,3426.1030,5386.2556,3994.4886,5449.2681,-1604.1665,5673.5221,-1693.3783,-240.2176,-4418.1276,2416.6238,4739.9445,-2333.9177,-5531.5728,5277.2797,397.1181,5741.7319,-4739.7651,-3611.8207,5671.3828,-4418.8353,-4130.0552,6740.0336,-3273.6734,4743.6269,-4818.0461,-6257.5304,2032.9990,1340.0458,-2103.0181,4015.9786,-2602.2055,2573.0910,5124.1431,6332.7188,2764.0799,-1459.4731,-1476.3129,3755.2434,-418.8869,-5951.5792,-1655.2703,3122.3095,5392.3971,4320.8350,2359.8511,-2173.9385,5531.5721,-1430.8604,1199.1954,2999.4621,-2341.4012,0.0000,-4325.0114,5517.3657,-1377.9154,0.0000,4951.6119,-4701.4353,6198.6895,-3996.7439,-6509.1715,-3203.5385,-4366.4820,-5359.4543,-5127.7013,-3099.3550,2435.4991,-5123.5777,3773.4580,725.5794,4205.1911,-5101.7812,1576.3911,1113.7321,-3771.0715,0.0000,-1112.9249,1716.1680,-4430.4555,3717.2372,6365.8046,-148.9575,-5860.4909,6381.9653,-981.5208,1959.0783,5057.6497,4998.8707,5834.8347,1343.4828,-324371.2979,-313051.7362,-333947.6665,-329630.1009,-320512.2170,-324520.9193,-328264.9352,-326928.4358,121950963.7125,121960473.6457,121955157.2529,121963087.4703,-328306.8974,121954663.5887,-639.6025,-2551.3682,-5073.5308,-6117.6155,-5721.2956,2898.3891,-4499.7082,-5990.4027,5142.1177,-1288.3990,-3888.7218,-4037.4166,-1551.8242,-2055.2940,6027.3798,607.3648,-3959.7196,-6801.0621,-4365.6033,-3352.0074,2067.6973,4283.6935,-3761.8376,-867.5958,-6912.9020,-1297.7300,-4746.1531,4324.0139,-2404.9407,-2486.2897,4774.8339,-97.1670,4472.6337,-1875.4594,1741.2586,2845.5662,6058.4200,-5982.8956,-4696.9058,-5142.9676,-4900.5842,-4592.4127,2368.3003,1288.7674,-3419.5873,-6606.0181,6312.7215,-5806.8477,-4250.9905,-3198.1401,-5619.5308,-5918.8616,1236.6029,-5294.2486,6086.8238,6102.2570,-3381.2109,4065.6367,-2606.7605,-6162.0919,6367.2941,0.0000,482.6008,-681.4579,-4443.7093,0.0000,-2856.6874,-4541.5284,1369.8077,1111.4070,257.7938,-5839.6052,-4234.7423,-2272.0557,1546.0443,-5437.3004,2345.7287,4017.4575,1637.0192,5272.7959,2449.4708,2483.2814,5090.3135,-6099.0022,3882.5992,0.0000,-4985.1064,6690.3813,-2540.1451,-5806.4235,2490.8099,4925.3227,-843.1194,471.6300,3918.3700,6060.3273,-4656.1922,3063.4548,3446.7170,4101.0668,203741.8949,230827.2476,221944.0016,218128.9900,219010.2456,221021.1173,225790.2706,220670.8633,100079437.4749,100131859.3044,100089453.4018,100099527.2396,221619.3225,100099023.7476,6286.1108,-5485.9426,4057.1199,-2603.1582,3614.9229,2732.4387,-2588.2579,-2719.0235,4440.6449,6493.2091,4465.3986,-1576.9285,-5329.6471,-3635.0418,2683.9826,3887.3881,5387.2938,-1221.3830,-2913.5400,5317.0176,4487.8042,-4942.4883,1217.1164,-4377.6526,-21.2401,-3577.3568,1260.1402,-4016.6970,3010.5963,-4697.0747,2633.7367,1077.0674,-4143.5292,-4454.4448,-4364.9348,-584.7349,2129.7449,3263.8527,-4555.7106,-1996.5395,3547.0218,4388.8039,3984.1852,2408.6452,5391.5135,1313.0457,2351.4041,-594.3905,5398.6234,-1594.8208,-3483.5094,-1524.0302,3876.0514,362.8952,1615.9184,1807.4757,2475.2226,-5380.5577,6305.1425,-858.6618,333.1466,0.0000,-5313.3302,3943.7339,-5072.5304,0.0000,3900.5117,-2302.4441,2275.3231,5196.1288,-2198.8595,-1912.1995,3283.2512,3699.1780,4246.2461,-2919.7308,6047.3197,-2254.1811,-5292.1350,4332.7051,4612.2251,3876.6201,-4254.4785,-2781.8984,-4243.0372,0.0000,4420.3693,665.7491,-4675.5063,309.2993,1107.2221,4664.7101,-3386.2643,2060.7944,5353.8865,2607.4213,-905.7033,3473.0007,1369.0703,-5441.5879,64094.4091,57644.1975,65086.8956,61699.4897,67815.2554,63122.6922,53927.4472,63228.2003,-71300661.7902,-71279666.0563,-71280573.0759,-71287947.5557,62677.4591,-71296181.9008,
300.000,3581.7856,-4485.7742,173.4722,96.3772,-2971.8566,5320.6287,-4726.3324,-3728.9463,2846.6776,-2685.6126,1398.7594,4049.6739,2588.0936,5115.8075,-411.8074,4332.7135,-3696.6802,-1751.8273,-4653.2646,360.6530,5680.6207,-2045.7367,-5673.9791,4255.7027,-1111.2776,4332.0427,-3867.9079,-2846.2398,5533.7388,-5813.2729,-2321.2408,6616.5850,-1238.1053,3044.8162,-4262.2680,-5583.2853,3320.9138,-263.4809,-3890.2617,3127.5698,-4178.8530,458.6883,5160.9184,5868.5469,717.2620,-2649.9004,2.5584,2390.2492,-2430.9595,-5857.1876,-3136.7762,1441.3538,4605.7889,3223.5840,3557.7786,-1025.4516,4252.2081,745.8022,-972.5234,1582.7452,-830.8306,0.0000,-3345.8088,5591.8823,-3333.7783,0.0000,4307.0117,-5256.3750,6725.2414,-3697.3504,-5671.3511,-3881.1058,-4950.2845,-4899.2537,-4795.2659,-3781.5569,500.2316,-3623.2661,4793.5007,2404.3780,5633.2677,-4986.1572,3271.9796,-414.1595,-3078.3578,0.0000,-2523.5005,3050.6070,-5449.1353,2313.6106,6832.1042,1664.1409,-6564.3722,6608.3222,1150.8842,3304.0978,3940.5614,6199.5431,6580.4814,1938.3787,-328546.5888,-317892.4166,-338576.5708,-334367.9224,-325085.7573,-329399.5599,-332843.8264,-331599.3907,119738350.2732,119747153.4417,119742992.7237,119750650.1775,-332929.9192,119741979.8155,-2538.1158,-803.1478,-4597.8103,-5821.9404,-5903.3879,1235.9536,-2871.7222,-5661.5925,5426.6932,835.6089,-4143.0640,-4597.5568,-3225.4459,-3853.3453,6711.5340,-374.3446,-3412.9393,-6679.2253,-2670.3182,-4158.8855,229.1200,5750.6489,-2356.7450,-2739.7372,-6658.8376,-2487.7534,-4487.6700,5759.2955,-3822.3532,-1319.1170,5224.6475,-1617.1399,4973.1771,-3043.0857,3730.5040,3856.6877,5853.1867,-5248.9513,-4604.1413,-6059.2556,-4694.3337,-4992.5946,293.0203,-463.9977,-4125.0199,-6344.4615,5720.8600,-6445.0966,-3405.3738,-3665.5382,-4253.8398,-6058.0567,-548.2224,-5861.7860,5706.0126,6649.0791,-3418.8742,4126.8354,-2220.3895,-6685.9837,6631.5539,0.0000,2427.4014,-2596.4885,-4406.3928,0.0000,-4619.2989,-2843.1558,154.9304,3203.2072,1831.5874,-5735.4304,-2367.9433,-461.8782,3510.9735,-3879.5225,1368.7710,4488.7063,-228.4447,5692.5836,1246.9901,4084.6504,3783.4586,-5347.0169,5437.2629,0.0000,-3481.7261,5851.9398,-696.8387,-6385.7918,1052.6620,3863.7984,483.7845,-1114.4194,4364.2536,5974.8718,-5667.8651,1711.7530,2119.3773,2157.9820,196882.1940,224072.8722,215089.3369,211440.9301,212047.1024,213995.3149,218795.8078,213475.9407,102719559.4810,102772398.9698,102729898.1936,102740347.6691,214622.7275,102739213.1916,5388.4297,-5121.5102,5033.9426,-3735.8096,2063.8257,4136.3716,-4031.4089,-1324.8436,3141.7495,6347.0475,5259.1051,-3206.2586,-5446.7327,-2470.1758,962.0515,5360.4491,4719.0056,319.3034,-4277.4941,5283.9434,3817.8676,-3310.2327,2906.5488,-4706.5106,-1545.8609,-4743.9132,3379.6097,-2566.8526,1345.0184,-3496.2952,3752.1592,-476.8361,-4650.5998,-5228.1615,-3634.4648,1231.3241,341.4852,4537.6767,-3300.2405,-207.3954,1975.1758,4670.9430,4583.1373,3589.8010,5555.9981,-501.7138,3846.5171,949.4747,5466.5904,643.2359,-4304.5256,-2888.1851,4908.4443,-1450.1938,-207.8688,-5.6570,4284.6405,-5472.0962,6489.7022,689.8152,-1220.5490,0.0000,-5484.9240,2910.3245,-4103.9865,0.0000,2832.8740,-3510.9518,504.8308,4504.9888,-3429.8336,198.4959,4200.8453,4829.6870,3378.1459,-4284.7109,6771.3233,-3769.9559,-4678.8259,2991.0677,3419.5833,2389.5774,-4634.8421,-4174.6223,-2872.1365,0.0000,5207.5726,2139.2170,-4214.3637,-1232.1633,-435.2537,5321.9699,-1783.2219,559.6680,4961.7394,884.8275,639.4224,2257.4830,-165.6940,-6309.8224,63975.5264,57544.2807,64955.2360,61491.3895,67711.4285,63308.8443,53805.8334,62690.4686,-71302428.4046,-71281843.4009,-71282308.5976,-71290072.7370,62583.1739,-71298192.9997,
600.000,3973.0355,-5333.1979,-1784.2430,-1752.7873,-4180.3219,4554.9113,-4551.1670,-4973.3989,4271.1721,-3090.1065,-779.7658,2294.7474,963.0636,4292.3383,812.6295,2570.3601,-5332.2280,-3095.0713,-4459.7613,-1710.1847,6076.1728,-1592.5180,-5244.2199,2855.2868,-2526.4185,2501.9114,-2588.0578,-1826.4246,4841.6153,-6637.4876,-264.5613,5819.5305,917.1862,1045.3434,-3290.4417,-4341.9049,4246.9786,-1881.8993,-5266.7248,1916.3607,-5260.2758,-1698.5160,4736.1812,4847.2898,-1381.3657,-3579.1296,1519.1449,786.1119,-4223.2719,-5129.9857,-4337.1126,-404.1207,3369.1473,1782.0809,4371.9811,234.2060,2517.6815,2847.1223,-3061.1795,4.2812,776.9739,0.0000,-2082.5348,5119.5917,-4938.4312,0.0000,3269.7385,-5333.2937,6529.4128,-3038.4545,-4281.8701,-4162.4152,-5090.6653,-3991.9943,-4009.8441,-4134.8379,-1440.2804,-1742.8646,5332.2078,3813.9029,6456.3490,-4387.6269,4667.9658,-1940.0876,-2106.4183,0.0000,-3718.3398,4110.4895,-5968.8417,672.4349,6634.8583,3343.4926,-6591.5190,6131.6391,3138.4795,4307.0845,2436.5959,6769.4152,6683.4471,2418.7249,-332577.2533,-322588.3257,-343054.5144,-338958.2807,-329511.7224,-334157.8088,-337273.7512,-336220.7612,117468592.6073,117476673.3027,117473669.3392,117481022.5719,-337403.8392,117472149.0176,-4146.0063,986.9088,-3694.8707,-4984.3279,-5515.1601,-584.7167,-928.9427,-4786.7040,5192.2253,2849.6595,-4032.3581,-4733.1871,-4609.5181,-5254.8425,6689.7823,-1383.7904,-2578.3742,-5903.0748,-683.6749,-4575.8242,-1605.4407,6625.7510,-679.6929,-4371.6309,-5758.3867,-3479.8571,-3681.7163,6617.5557,-4838.1566,-59.0998,5181.1463,-2977.2459,5035.1428,-3945.9048,5320.4316,4493.0578,5018.4818,-4031.2190,-4078.5087,-6345.0885,-3966.9325,-4937.9315,-1822.1646,-2199.1949,-4488.6677,-5442.9131,4576.8828,-6464.6510,-2274.5815,-3726.1603,-2472.0709,-5611.3915,-2314.5028,-5837.3424,4705.2750,6475.0277,-3160.4264,3837.1225,-1691.8807,-6555.7057,6214.8416,0.0000,4156.8356,-4230.2674,-3969.1253,0.0000,-5925.5366,-856.3875,-1070.6020,4932.1187,3254.8209,-5040.8415,-263.3017,1428.0139,5111.5696,-1928.1119,161.9255,4548.7314,-2033.0083,5557.1499,-52.2858,5256.3443,2122.7122,-4059.7390,6436.3725,0.0000,-1636.6089,4444.9528,1187.0105,-6343.7658,-491.9134,2441.9834,1740.6103,-2576.1594,4390.2925,5291.8518,-6133.9034,207.3680,583.4183,11.2384,189938.3436,217216.3133,208137.3656,204678.5166,204989.6717,206866.6670,211706.8402,206271.9303,105310785.1719,105364024.9974,105321467.7796,105332276.9759,207529.7079,105330503.7000,3920.1187,-4191.9340,5446.5683,-4466.5185,290.9218,5082.5542,-5026.8491,212.7474,1499.9947,5527.4727,5468.6262,-4490.0115,-4958.7386,-1033.0647,-869.4074,6254.1290,3539.1778,1825.4686,-5170.1636,4636.6541,2724.6619,-1325.5939,4266.1023,-4528.0918,-2904.4518,-5394.2770,5119.6539,-840.5784,-469.2966,-1918.0784,4452.7004,-1977.3161,-4658.3201,-5403.8384,-2479.6138,2913.4172,-1486.6211,5328.9809,-1682.4193,1605.0240,157.9972,4436.5627,4687.3967,4380.8185,5133.8757,-2261.8588,4923.4632,2391.9126,4939.0321,2812.5530,-4641.8618,-3934.0949,5374.6577,-3102.0276,-2007.3421,-1818.1609,5637.1693,-4970.1090,5981.5529,2163.5089,-2635.4454,0.0000,-5054.8861,1549.7003,-2687.3180,0.0000,1460.6869,-4343.7156,-1324.3112,3270.4505,-4284.9811,2287.8579,4665.2708,5436.0664,2133.4087,-5186.8131,6772.5596,-4875.4276,-3513.7184,1319.9391,1823.8025,640.2247,-4495.2644,-5094.0999,-1186.4371,0.0000,5394.3780,3384.1137,-3301.1219,-2639.9761,-1930.9968,5373.6080,20.3260,-1007.1037,3985.9454,-934.5532,2116.0372,787.7801,-1682.5942,-6509.1858,63856.5087,57444.6820,64819.0250,61293.1410,67605.1013,63488.3393,53688.4030,62144.0843,-71304193.0335,-71284021.8843,-71284053.8083,-71292216.2546,62488.8534,-71300204.0282,
