sl_5_86400_20310310 Coordinates.csv
2031/03/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:30 2024,
Start: 2031/03/10 07:47:00.00, Stop: 2031/03/11 07:47:00.00,
TIME_UNITS,STARLINK-1500 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-11078 [DTC] - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-4438 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1500 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-11078 [DTC] - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-4438 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1500 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-11078 [DTC] - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-4438 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2858.7777,-4048.0510,-5271.8926,6055.4312,234.3811,90390.8579,78345.4386,91896.8823,87771.6938,78949.6221,82139.2373,86060.6137,85789.9568,-69579971.7671,-69581150.9431,-69553697.5551,-69566420.6957,86305.5776,-69563422.1690,6029.8840,5224.6467,-2807.0288,-1934.7151,1000.1576,-354339.8738,-370102.5322,-370916.8936,-367371.9095,-368226.0615,-370359.0822,-375327.5741,-369661.5330,-106396653.9105,-106434086.3586,-106395967.3007,-106395601.0353,-371371.6081,-106399556.5457,-1678.6431,2052.8645,-3140.3179,1849.8495,-6851.3122,-31945.8970,-38233.8341,-32541.9577,-35577.3658,-29687.8379,-35263.1792,-43817.8246,-35275.2392,-36231735.9267,-36246392.4572,-36231535.1714,-36213410.7666,-35043.8817,-36220114.1334,
3600.000,-3739.2351,565.1053,6432.3153,-3905.7206,4577.8094,175202.5919,171058.4713,182194.1390,178503.6578,168666.1637,176707.7976,175709.4026,177235.8865,-39584439.4995,-39576702.0759,-39559956.6511,-39576137.8679,176531.4894,-39568499.4255,-2837.5215,-5237.5387,886.7961,4596.6535,-2726.9228,-319642.9437,-336417.2260,-338870.1705,-338296.3157,-334892.0397,-336645.4707,-341604.2535,-339172.7774,-120744851.3654,-120784343.7382,-120738116.4647,-120752309.8882,-337637.9605,-120748457.8748,5018.7018,-4497.0322,-1831.1862,2726.2226,4407.4323,-33386.2309,-38631.5368,-34303.6832,-37648.8953,-31125.9200,-34098.9078,-45293.9189,-35728.2625,-36222475.2416,-36238071.1085,-36216426.2190,-36204008.5095,-36339.6439,-36210216.0532,
7200.000,4407.2675,3476.4560,-3682.6297,-1447.5153,-6808.7693,248514.8229,253480.3255,260772.8036,255105.1419,247241.0759,259479.6735,254041.5243,254385.2233,-6908412.1431,-6891777.7557,-6888998.4351,-6897743.1911,255357.5235,-6892585.3215,-1701.0862,4312.8380,2176.4888,-4677.2434,1030.9275,-265295.8886,-280177.5397,-285112.3007,-286504.9891,-280254.7934,-281673.0820,-286670.1086,-281096.1794,-126819298.0588,-126858414.0231,-126809439.5807,-126834768.4497,-282400.3833,-126823816.6982,-5004.7743,4142.1234,5206.8946,-4465.3190,699.8447,-34853.8963,-38299.5259,-36607.5910,-36482.4758,-32911.1478,-38475.5799,-46164.4759,-38376.3558,-36212411.9209,-36229583.7247,-36200278.0076,-36197658.5393,-37631.9559,-36200309.2688,
10800.000,-4444.0021,-6208.7621,-379.0250,5859.8316,4152.0782,305952.8675,320921.6043,322527.9483,315825.5660,309761.2572,322608.9211,316180.0429,318754.7640,26210201.7013,26235018.3646,26223746.0821,26227530.3267,317768.6349,26226449.5631,4998.2377,-2804.3819,-5327.7796,2681.7688,1141.0219,-194784.0401,-208958.0449,-213093.4897,-214436.6310,-207721.2825,-208527.8763,-213984.8373,-210288.3079,-124211801.6216,-124248210.4657,-124203232.0020,-124230397.5434,-209219.2806,-124217167.2650,1603.5298,-1240.1870,-4124.2264,1519.6689,-5425.9239,-36345.3405,-37677.7647,-39182.4509,-35746.4827,-35029.6787,-43063.8148,-46421.8881,-37847.0338,-36201556.1188,-36220912.9835,-36184112.9157,-36192150.2050,-38920.6928,-36190393.7969,
14400.000,2781.4235,6458.0291,3111.2324,-5843.7987,1249.1850,344131.2558,365641.7582,363463.3667,356959.6134,352371.1783,364430.2969,358241.5393,358734.1482,57505255.8379,57536875.2299,57514906.4946,57529266.4592,359806.4842,57522356.7776,-5602.7712,492.9804,5962.0479,808.0421,-504.4569,-112520.7045,-125189.3910,-127503.7728,-128779.2521,-121797.3507,-122199.8018,-128029.0385,-121992.4701,-113108493.2240,-113140187.3671,-113104983.9399,-113124426.3401,-122794.9937,-113114384.3714,2852.4722,-2450.0332,-524.5386,3001.1818,6777.9772,-37857.6303,-38856.0078,-41683.4604,-35779.4162,-37480.9953,-46669.0398,-46024.5756,-41374.3623,-36189968.7499,-36212039.3764,-36168829.5082,-36186249.2984,-40205.7298,-36180469.6543,
18000.000,855.9421,-4491.2246,-3996.6153,1910.6922,-4884.2838,360839.3032,387091.7945,380993.4157,375625.9247,372574.3943,383042.9340,377532.8576,379756.3991,84837411.9054,84873900.1293,84846775.5106,84864478.7365,378820.3874,84855582.2277,4165.4252,2544.7052,-2709.2295,-4573.9976,-2833.7632,-23580.3634,-32028.0671,-33931.2162,-35373.5893,-27775.5763,-28386.4143,-33959.5763,-29324.8972,-94276529.8985,-94302043.7646,-94279728.3551,-94285585.4591,-28665.5048,-94282452.8734,-5411.9440,4603.4217,4702.1384,-4397.4893,-4011.5519,-39388.2626,-40439.4563,-43784.6172,-36372.3562,-40265.6410,-49452.7560,-44894.4418,-40074.8418,-36177757.5450,-36202940.6848,-36154888.5274,-36179025.7445,-41486.9422,-36170536.8577,
21600.000,-4879.5682,1611.1625,3941.7443,2547.5823,4187.0634,355157.4222,384298.6506,374111.2175,370520.0404,369629.0559,377591.4535,372639.7262,372750.1679,106340353.4013,106379419.3412,106353132.3970,106364811.9614,373634.2309,106359536.7374,-2200.0268,-5475.3095,-2537.0345,5996.8979,5366.5559,66602.3971,64173.2078,61559.3148,59779.2294,68597.9442,66920.5205,62978.6613,67638.1750,-69011072.9823,-69029667.3353,-69020247.3452,-69012568.9313,67148.7976,-69016491.2547,4312.2528,-3924.4974,-4854.4584,1179.6127,-1265.3615,-40935.0194,-42122.3769,-45266.0535,-37408.3785,-43298.3515,-51538.1373,-42982.5831,-44215.1457,-36165070.0756,-36193591.3259,-36142373.2406,-36169457.9577,-42764.2055,-36160595.4237,
25200.000,6851.5026,1041.4513,-3015.1298,-4792.8191,-874.8581,327498.6557,357393.0193,343409.2957,341906.5665,345270.1729,348589.0283,343625.5622,345352.3346,120548183.3841,120587450.5226,120567021.9136,120565493.3324,344618.8572,120568065.2109,511.3555,6795.7596,5977.4332,-3196.9081,-3790.3841,152550.7994,157081.2087,152862.7967,150653.2306,160505.2305,157725.2076,158704.0271,158015.4008,-39046213.1585,-39057985.0020,-39058832.9538,-39044375.6715,158530.4813,-39050687.8997,-333.9798,799.3995,814.4938,3257.7224,5714.7891,-42495.8428,-43834.0403,-46072.9271,-38824.0700,-45346.2636,-52991.4797,-41796.8079,-42447.1539,-36152084.1976,-36183961.5252,-36131172.0434,-36156235.1643,-44037.3950,-36150645.3692,
28800.000,-5512.8912,-3064.6492,435.1639,4478.6274,-1137.5737,279574.1178,307987.4106,290975.3612,291554.6991,297771.4832,297941.2987,292920.4836,292998.8734,126495319.7544,126532641.0722,126521225.1666,126508304.2874,293665.4910,126515409.5682,1344.2252,-5535.8194,-5475.7873,-2311.2174,-1355.1220,229062.5812,240655.9198,234229.6073,231530.0937,239420.5574,238358.1296,243775.2527,240149.8492,-6435969.5182,-6441853.3042,-6448611.6361,-6438458.4453,239655.8695,-6439274.5531,-3894.7957,2800.9237,3907.2832,-4302.2356,-6698.1748,-44068.7086,-45548.5956,-46330.0850,-40586.1325,-44156.1035,-53838.5500,-46150.9816,-46860.7525,-36138996.5341,-36174016.2629,-36121107.0282,-36139139.0027,-45306.3866,-36140686.7107,
