sl_50_86400_20240621 Coordinates.csv
2024/06/21 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:06 2024,
Start: 2024/06/21 07:47:00.00, Stop: 2024/06/22 07:47:00.00,
TIME_UNITS,STARLINK-30789 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-5286 - X-Coordinate,STARLINK-31512 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-1215 - X-Coordinate,STARLINK-1293 - X-Coordinate,STARLINK-11259 [DTC] - X-Coordinate,STARLINK-31195 - X-Coordinate,STARLINK-30559 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-4764 - X-Coordinate,STARLINK-6163 - X-Coordinate,STARLINK-6147 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-30187 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-30413 - X-Coordinate,STARLINK-1458 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-5045 - X-Coordinate,STARLINK-5595 - X-Coordinate,STARLINK-31159 - X-Coordinate,STARLINK-4570 - X-Coordinate,STARLINK-3045 - X-Coordinate,STARLINK-32080 - X-Coordinate,STARLINK-1212 - X-Coordinate,STARLINK-2531 - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-3678 - X-Coordinate,STARLINK-30452 - X-Coordinate,STARLINK-4557 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-30889 - X-Coordinate,STARLINK-2336 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-30137 - X-Coordinate,STARLINK-4583 - X-Coordinate,STARLINK-2449 - X-Coordinate,STARLINK-2374 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-6150 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-4413 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-1130 (DARKSAT) - X-Coordinate,STARLINK-11122 [DTC] - X-Coordinate,STARLINK-3615 - X-Coordinate,STARLINK-3595 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-5286 - Y-Coordinate,STARLINK-31512 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-1215 - Y-Coordinate,STARLINK-1293 - Y-Coordinate,STARLINK-11259 [DTC] - Y-Coordinate,STARLINK-31195 - Y-Coordinate,STARLINK-30559 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-4764 - Y-Coordinate,STARLINK-6163 - Y-Coordinate,STARLINK-6147 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-30187 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-30413 - Y-Coordinate,STARLINK-1458 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-5045 - Y-Coordinate,STARLINK-5595 - Y-Coordinate,STARLINK-31159 - Y-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-3045 - Y-Coordinate,STARLINK-32080 - Y-Coordinate,STARLINK-1212 - Y-Coordinate,STARLINK-2531 - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-3678 - Y-Coordinate,STARLINK-30452 - Y-Coordinate,STARLINK-4557 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,STARLINK-2336 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-30137 - Y-Coordinate,STARLINK-4583 - Y-Coordinate,STARLINK-2449 - Y-Coordinate,STARLINK-2374 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-6150 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-4413 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-1130 (DARKSAT) - Y-Coordinate,STARLINK-11122 [DTC] - Y-Coordinate,STARLINK-3615 - Y-Coordinate,STARLINK-3595 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-5286 - Z-Coordinate,STARLINK-31512 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-1215 - Z-Coordinate,STARLINK-1293 - Z-Coordinate,STARLINK-11259 [DTC] - Z-Coordinate,STARLINK-31195 - Z-Coordinate,STARLINK-30559 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-4764 - Z-Coordinate,STARLINK-6163 - Z-Coordinate,STARLINK-6147 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-30187 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-30413 - Z-Coordinate,STARLINK-1458 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-5045 - Z-Coordinate,STARLINK-5595 - Z-Coordinate,STARLINK-31159 - Z-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-3045 - Z-Coordinate,STARLINK-32080 - Z-Coordinate,STARLINK-1212 - Z-Coordinate,STARLINK-2531 - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-3678 - Z-Coordinate,STARLINK-30452 - Z-Coordinate,STARLINK-4557 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,STARLINK-2336 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-30137 - Z-Coordinate,STARLINK-4583 - Z-Coordinate,STARLINK-2449 - Z-Coordinate,STARLINK-2374 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-6150 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-4413 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-1130 (DARKSAT) - Z-Coordinate,STARLINK-11122 [DTC] - Z-Coordinate,STARLINK-3615 - Z-Coordinate,STARLINK-3595 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2550.3840,259.0764,-1604.4746,342.0747,-4529.7498,-3930.3144,5135.0536,1974.2763,-4788.0866,-3763.2260,4262.9239,6355.9872,5576.8448,-1743.1705,5465.8565,3997.9991,3819.5825,3717.9772,484.4724,-2463.6106,-2141.6647,4335.4030,-1844.5804,5132.4001,-5546.8576,-4366.8810,6449.1819,1642.9742,-4255.7634,6483.3916,-5246.9388,4540.0037,1153.4908,-5365.1184,-4174.3529,3502.4074,-3321.4789,3879.9900,5767.9592,-681.8857,4078.3927,-709.0333,1222.3812,385.5292,-5471.9006,3984.8926,4035.2351,2527.1529,-2460.6592,-3348.6515,200425.2161,214655.8333,201601.2233,196322.1911,202478.4287,199519.9518,205323.8754,199601.2635,-254724458.1295,-254680032.6862,-254700823.1225,-254724736.1590,201286.7938,-254717643.5178,3236.8248,-4351.3708,-3074.8310,-6393.4625,4319.8958,2083.2761,83.5528,6208.8496,3958.9872,1989.0236,-756.6821,-1731.9607,117.4158,6274.5827,-457.0864,5555.7485,-1597.9933,3926.7747,-4339.8146,-5506.8941,4903.6310,-5381.7406,1771.6228,-3359.5151,3262.1916,-5.0457,1575.9521,6478.5665,-3729.1513,2055.4186,-4099.8092,-2438.4678,-4235.3637,3177.9568,-5543.7993,3182.0931,5473.6273,3410.4239,3521.1660,-6555.7244,-3677.1633,6290.6411,5470.4952,-2361.5854,2280.3480,-4791.2027,1078.0556,5043.7889,6109.0054,4685.3534,-264091.7153,-277961.7154,-278154.5952,-273928.7286,-278968.8072,-276234.8833,-270054.8195,-271836.6540,45589489.8665,45592120.9819,45586345.8478,45612900.7364,-272395.4120,45604320.8705,-5482.9894,-5381.6231,6015.4142,-2360.4389,2981.2493,5300.7479,4636.5498,1672.6434,-2930.4215,-5476.0777,-5403.8052,-2128.6842,4115.8003,2382.7999,4237.5379,1111.9752,5533.0396,4336.6739,-5383.0487,-3394.1983,-4393.1854,391.8865,6452.9151,-3248.8028,-2618.1602,-5417.5921,1568.2217,-1825.2727,-4003.2253,40.5806,-1891.7437,4633.8361,-5355.7192,-3002.4246,132.5551,-5068.4122,-2648.4273,-4634.5293,-1492.3311,-2138.1345,4222.4307,2784.3914,4077.7468,-6533.6547,-3623.1704,-2797.5336,-5537.5080,3681.6392,-2126.7759,3825.4595,-176402.1197,-179699.9699,-180942.4911,-172217.7827,-175477.5592,-186100.5171,-184669.0566,-178833.6073,62101012.4035,62128306.6849,62104583.0424,62108957.5769,-178830.1416,62113299.9158,
3600.000,-5745.7491,3178.1459,4451.3215,2335.6288,841.0504,3315.5759,-6435.6210,-3644.3026,3152.1176,2634.4130,-4514.1462,-5728.4501,-6204.1326,-1539.0075,-3476.8792,-4937.7251,-2106.6089,-6388.6170,2890.2025,3759.9300,532.3729,-1901.6335,-2050.1116,-1584.7926,6331.1163,6774.9166,-6278.3628,-3032.5962,4150.8432,-5302.9745,5890.4085,-3009.3338,3180.7880,1703.8640,5179.4005,-6393.7555,2016.2200,-5718.0842,-4850.0516,2548.4811,52.1015,-2016.7226,-4356.5329,3922.6398,1761.8546,-1817.9927,-5188.1430,-4117.6664,-475.9609,2304.1043,257217.8368,275211.6460,261240.6919,257742.9693,264185.1138,260978.9257,265621.4557,264288.3242,-257809623.3157,-257760416.7275,-257781615.6446,-257811461.2054,262515.4380,-257801879.4681,-198.0156,5499.2727,4706.6379,6192.6070,-5027.1431,-5520.3543,2335.9392,-4589.1571,-6042.8982,-5572.2001,4415.6864,3165.7458,2852.5594,-4974.6467,4018.4134,-2682.3461,5331.7002,-2105.2996,5638.2155,1827.4044,-6873.9135,5098.8181,-4048.5822,4817.3073,-1014.1731,-929.7420,1085.0951,-3679.0076,-361.0236,395.0670,2650.0421,5691.0457,3914.8615,-3915.5055,3254.9504,-1860.3649,-6408.9063,193.0098,-674.3345,3861.8707,4205.6238,-3838.4525,-2890.9318,3147.6091,535.1656,6482.3843,2724.4096,-272.2170,-4574.8956,-6521.0667,-204604.8736,-216274.0105,-219348.7870,-214385.7269,-220305.4006,-218186.5178,-211316.6835,-213520.9727,-21938967.2926,-21926674.5998,-21935333.5827,-21921753.5131,-213501.2382,-21924144.5454,3723.1258,2739.1623,-2531.7520,-1669.6487,-4713.1705,-2564.0668,-1059.8142,3298.4505,-854.9360,3161.3076,2819.1244,-2252.9739,-1233.8421,-4591.3561,-4466.4359,-4073.3024,-3880.3742,-1705.2404,2790.2020,5504.5816,563.3444,-4281.4965,-5273.4486,4724.2372,-2680.5907,1256.7923,2427.9409,5016.2278,5525.4784,4228.8578,-2485.8455,-2590.4579,4728.6087,5434.0476,3267.5486,1907.2082,-1684.9392,3911.3051,4880.5890,5146.9572,-5516.0165,-5395.8971,-4566.7504,4789.4329,6683.9935,-1149.8483,3692.1884,-5336.7232,5161.2799,245.3877,-175997.0597,-180044.0874,-180444.2657,-173954.7969,-173907.1159,-184095.1310,-186887.6795,-179470.6996,62140834.0194,62165430.8038,62140450.8089,62153664.0964,-179062.1391,62152568.5650,
7200.000,6566.3595,-4654.8693,-4549.8149,-4301.1922,3116.1484,-1995.8321,5070.3417,4042.0022,57.8493,-1348.1698,3565.1358,2423.2533,4678.8690,4927.6144,1214.3151,5029.3372,609.2211,6653.5561,-4418.6902,-5028.3318,1114.8825,-2064.9431,3817.5488,-2200.4019,-2585.4332,-5875.9153,3183.0468,4607.9175,-3939.1438,1880.4908,-4418.2559,986.5576,-5956.0607,2552.1033,-5047.3463,6494.1286,587.8043,6173.6818,3039.2997,-4761.0765,-3910.5335,5076.0388,6542.0715,-5720.2138,3675.4778,-1499.5331,5057.2930,4793.4421,4206.6676,-145.8943,297551.6404,318342.6784,304453.3311,302743.0749,309207.6474,306251.9121,309422.0002,305516.9927,-243300661.5041,-243249633.0076,-243271412.7653,-243296009.8732,307116.0474,-243292095.7954,-1863.8450,-4872.8953,-4652.5660,-2891.4502,5041.0402,6395.6284,-3476.1207,-345.9309,5552.4423,6717.9726,-5739.6714,-3845.6277,-4524.1534,2749.3005,-6530.6004,-1382.2377,-6887.9672,-96.1067,-5123.2019,2197.1353,5804.4102,-3649.1936,5723.1631,-5648.5586,-977.0691,948.9404,-3891.1829,-378.5952,4341.0273,-3867.8087,516.5198,-6790.4282,-3320.2133,4589.8579,581.3542,334.9360,4792.5258,-3045.5738,-3315.5827,-116.9213,-4559.2799,760.7670,156.7506,-3937.1213,-619.4550,-5143.9577,-4727.2560,-4110.5882,2255.7861,5507.4357,-133993.0575,-141962.7578,-146824.7045,-141308.5422,-147882.0351,-145976.4093,-139808.3112,-141751.7333,-87953267.2762,-87929642.8157,-87941723.3121,-87941776.0438,-141296.6145,-87937924.5598,636.7890,1574.2362,-2461.8044,4426.4390,3597.6820,-1766.6855,-3194.6119,-5374.1024,4030.2754,1045.8175,1490.5036,5208.4967,-2412.1960,4027.3312,1994.6365,4562.2929,-211.5804,-1972.6568,1484.9095,-4222.7788,3589.5691,5496.6313,1004.8498,-3380.4131,6359.8328,3583.4030,-4618.4244,-5164.6864,-3700.9909,-5294.6987,5290.4096,-1032.8427,-1196.2346,-4511.6100,-4734.6012,2389.3474,4955.4385,-847.7879,-5264.6308,-5037.8044,3449.4690,4628.6248,2296.6639,-314.2887,-5866.3591,4222.7128,366.5552,2350.9343,-5015.7726,-4191.1423,-175733.2559,-180342.7670,-179559.0770,-176615.4408,-172818.1490,-181165.1195,-188329.3388,-178679.6755,62181385.8738,62202438.1097,62176665.9313,62197368.5940,-179277.5799,62191807.4982,
10800.000,-3986.4378,4499.6737,3033.0524,5382.8488,-5611.5699,-627.1654,-1327.2155,-3624.2703,-3947.0567,-842.8221,-677.7642,1921.4794,-1195.8433,-6839.7349,969.8042,-4416.2928,1195.4624,-4572.8954,4434.8398,5161.9858,-3343.9528,5657.8351,-3366.4423,4722.5407,-2810.9530,2111.0378,856.2764,-5550.8689,3090.1935,1327.9924,2345.6809,1632.3756,5983.2484,-5196.4892,4219.4306,-4033.1048,-4040.9718,-4411.9134,-1392.7482,6090.6976,5669.3714,-6688.0745,-6488.0544,4601.5610,-6504.8425,4984.6934,-2665.2608,-3074.6015,-6687.0238,-3081.6878,319462.1074,341480.2385,328524.6121,329915.2994,334639.0544,331948.3338,334271.5578,333611.6810,-212192343.4613,-212142983.6944,-212165201.2290,-212177278.3532,332321.6915,-212183311.0967,3197.7955,1817.7949,1777.1317,-1604.1886,-4065.0698,-4755.7565,4031.9750,4993.6602,-3451.2416,-5079.2803,4841.9223,4435.2823,5055.7405,-482.2784,6664.4672,4821.9122,5403.3041,2716.9150,2137.6092,-4597.1280,-2470.9306,2198.0937,-4742.0145,5083.1286,1.4114,-1747.1786,5890.6840,3545.8492,-6187.3762,6286.4619,-4368.4976,5410.6259,1577.6644,-4501.5227,-4363.4120,2041.1103,-2135.3134,4596.2819,6349.5543,-2739.3335,3931.2482,1468.3435,2058.3180,2820.0126,-1849.9606,2094.2287,4804.4861,5380.3178,-327.3189,-2814.6060,-56396.9285,-59866.2717,-65090.0496,-59147.5807,-66489.6169,-62465.9984,-59878.6875,-59478.8251,-147948720.5872,-147913129.7716,-147929583.7331,-147934334.2029,-60345.4732,-147932451.9556,-4573.2995,-4939.6835,5986.9678,-3877.8906,-340.5565,4989.1839,5462.9734,2674.6404,-4440.1394,-4645.8235,-4901.9814,-4958.4701,4587.7758,-1064.3666,1654.9140,-2320.8129,4144.1146,4443.9826,-4878.1516,296.3423,-5535.5398,-3333.6510,3797.9450,-13.8757,-6356.6188,-6397.4950,3325.8758,2134.3129,-407.4318,2210.4662,-4832.4060,4012.4056,-3105.0002,759.8174,3356.3996,-5257.3966,-5208.9800,-2749.7547,2361.6571,1830.9291,681.4727,-1002.9711,1331.9156,-4391.0013,1564.6211,-4176.4751,-4231.4459,2646.4703,1737.9345,5509.1886,-175568.2944,-180576.1115,-178581.8479,-180347.2741,-172199.1999,-177646.6582,-189071.1461,-180435.8366,62222582.9323,62239348.7417,62213334.6574,62235141.9903,-179476.4209,62231016.7088,
14400.000,-527.5460,-3777.9610,-1938.0325,-4774.4550,5974.0984,4082.0330,-2887.4130,1721.2495,6573.5372,3821.8664,-3309.7968,-4999.1792,-2845.2303,6217.3606,-3238.2083,2677.9722,-3668.3136,1411.0481,-3933.0606,-3100.0201,5518.9828,-6816.8062,2464.4002,-5454.4826,5601.4589,2009.8397,-3792.3058,4577.7344,-824.8800,-3081.7546,-615.4519,-4521.3894,-3936.8829,5392.7415,-2694.8290,727.7732,6546.8844,773.0609,-127.3827,-5129.1907,-5141.0556,5425.4124,3966.2205,-2299.0513,4713.0849,-6674.7691,-1397.1785,-1256.5852,6299.7477,6010.9991,321951.2298,343246.9333,331903.2390,339410.0658,338882.3639,335572.8084,338744.0813,335743.5363,-166612027.6473,-166567968.1530,-166589910.7318,-166595600.4442,336588.7489,-166603038.6748,-4344.2908,2493.7416,2739.7497,4858.6154,1614.9952,2114.7399,-4503.8504,-6055.5595,893.5063,2025.6658,-3045.5886,-4501.8275,-4885.6398,-1723.0473,-4352.9091,-6258.4814,-1993.2760,-5292.1795,2163.5498,4886.4741,-1077.6396,-770.3308,892.2300,-2627.4429,3178.3994,3750.3622,-5651.9196,-4719.7616,5411.5657,-5516.3974,6755.9015,-2569.6404,1589.7942,2632.2900,6395.1945,-4829.2463,-116.5614,-5061.7673,-6627.4350,3946.0128,-1434.9178,-2781.0445,-3869.4736,698.3576,3597.3790,1019.6672,-3957.7556,-3876.0579,-1200.1606,201.4277,23663.6468,24658.7065,20725.0421,25497.3722,18596.3169,27408.7809,23653.9590,23190.7150,-197832540.0453,-197785539.3923,-197807560.1054,-197809679.9273,24249.6530,-197815168.4586,5266.3052,5225.3954,-6096.0509,400.2818,-3144.1415,-5188.5827,-4404.9481,2368.4219,1769.2807,5406.3295,5248.3759,1611.4472,-4027.7804,-2560.3497,-4330.8406,-1341.1680,-5522.2684,-4264.7311,5265.9318,3786.6788,4020.9887,-918.6556,-6446.3751,3377.7918,2593.7074,5489.0936,446.2537,2175.2887,4238.5197,2516.4208,1349.9395,-4597.1983,5455.9294,3436.5735,7.4136,4906.1399,2245.2561,4667.6730,1981.8375,2467.6280,-4428.1148,-3274.8684,-4182.0709,6511.3742,3606.1242,1010.7319,5506.3782,-5376.4154,2594.4998,-3429.5554,-175477.7380,-180697.9684,-177827.7209,-181123.1412,-172056.6536,-178852.8730,-189146.0053,-178533.3041,62264296.4512,62276180.3383,62250568.1006,62268016.4465,-179658.6205,62270196.1901,
18000.000,4233.0678,2999.7570,1947.1769,1907.8421,-4682.1838,-6565.3326,5421.7916,2042.2740,-6343.5619,-6257.8697,6346.7784,5601.9693,5655.4400,-3375.6895,5302.2221,325.5059,5852.1344,1483.9598,3336.9389,-894.5277,-6111.3800,5035.7455,-2524.9776,4929.8062,-4052.2396,-4054.9148,4987.6073,-1259.9465,-2732.8667,3965.3222,-951.3823,6494.8319,1477.9574,-4035.0313,138.2149,1755.4394,-6399.4208,3224.0068,2207.9506,1667.4628,3483.6777,-1713.0986,-140.8573,877.8487,-398.9781,5202.3957,5166.5154,5592.5023,-3220.5864,-6692.4796,305082.1816,323186.3340,314345.1176,325224.8518,321717.5389,317786.0223,322554.7718,320078.8826,-109674201.5246,-109638784.4033,-109658999.6860,-109664353.0638,319690.7142,-109665787.2653,4893.5544,-5801.4199,-6123.0870,-5617.1887,1959.1781,108.3132,4261.8628,3558.2859,1562.5634,668.3751,1439.9200,3022.1717,3883.1223,3903.8545,825.3948,5523.4143,-1295.1763,6606.2220,-5555.3533,-4050.3636,3246.4660,-1242.4206,3657.4504,-1224.9388,-4977.2749,-5459.8053,2549.1733,4428.0824,-3201.9525,1412.3697,-6185.4645,-376.2308,-5094.4142,1076.8638,-6059.1778,6514.6139,1641.9117,4837.6155,4102.4091,-4163.0527,-2430.2774,3835.9359,5267.5285,-4856.3388,-1777.7125,-3342.2828,3062.7393,1525.9349,3006.1128,1562.0932,101546.8541,106056.5933,105176.0097,108111.9816,101930.8646,111664.8287,105757.9904,108277.2517,-234203076.8976,-234146414.8913,-234175141.4557,-234176004.5134,107168.7457,-234184700.8585,-2273.3182,-2300.3647,2651.1295,3358.3923,4719.2180,2197.9454,622.6594,-5339.0045,2104.6632,-2913.0994,-2361.3434,2708.5103,1030.5615,4626.4718,4387.3513,4172.5727,3445.5294,1506.8136,-2456.5354,-5544.0310,-29.9681,4574.1005,5336.0682,-4731.6069,2641.6860,-1454.4231,-3902.4899,-5181.2659,-5508.4067,-5365.6051,2944.8994,2400.6253,-4451.9221,-5521.7061,-3389.7598,-1592.5695,2071.0571,-3788.4237,-5121.6564,-5285.8192,5467.8924,5487.0773,4502.9357,-4902.5148,-6707.0320,2886.7387,-3468.4392,3431.2370,-5340.7474,-805.6193,-175446.0497,-180552.5493,-177547.5890,-178773.1608,-172421.8152,-182786.9606,-188550.2348,-181227.0543,62306362.3141,62312948.6036,62288486.1541,62301782.9888,-179824.1387,62309345.9356,
21600.000,-5387.2819,-1562.1035,-1905.8161,2432.9322,2737.6062,6394.4201,-5482.4094,-5699.9225,3355.5969,6389.8648,-6619.0232,-4349.7646,-6217.6864,-219.2360,-6283.9346,-3899.7446,-6105.7050,-3450.1142,-1991.1666,4866.6583,3988.8900,-1683.4606,3156.7048,-3726.9639,447.8597,3714.7514,-4760.6320,-3024.8279,5943.0461,-4331.0593,3000.7561,-6311.0481,400.4586,2427.4257,3130.8031,-3071.1333,3454.3690,-5820.2839,-4682.8008,2659.0923,-1890.4407,-2418.3256,-3234.9816,-655.6951,-2379.5382,-1154.6263,-6637.3002,-6550.4492,-663.3301,4393.2597,269991.4087,280719.5122,276971.3391,289297.6193,284283.7985,280371.3190,286576.7026,282753.8050,-45267672.0480,-45243543.6163,-45259805.6130,-45265499.0820,282729.3149,-45260245.9497,-3532.6077,6416.3720,6281.6946,4404.6991,-5346.4027,-1622.4736,-2346.2561,-71.1876,-3912.9750,-2311.2921,107.8538,374.9086,-1688.9373,-5715.3194,2308.3150,-3554.5634,3166.1666,-5623.9129,6363.3918,3059.6382,-3992.4680,3965.3672,-6081.3404,4875.0297,2734.6261,4753.5345,2083.3900,-3709.0662,1031.8322,3355.8173,3063.4179,2603.5794,6875.5271,-4963.8261,3991.2629,-5588.0980,-3104.5346,-3723.3420,-480.0501,4153.3262,5844.9262,-4849.6787,-5755.2628,6909.4084,-2892.7124,4863.8063,-1872.7671,621.7952,-4975.2070,-2853.4257,172748.0231,181456.8594,182870.7581,184428.0667,178249.9667,187234.9595,181457.9967,182308.7772,-254581823.7355,-254518280.4559,-254554412.3642,-254556907.5012,183208.2017,-254562791.7143,-2346.7517,-2076.2456,2279.5895,-4613.0476,-3478.0829,2109.7715,3514.8189,3565.4845,-4543.2745,-1372.9463,-2019.1625,-5374.4600,2563.2336,-3933.4559,-1826.4696,-4508.2089,751.4384,2135.0769,-1882.3880,3841.7146,-4007.4444,-5422.6202,-1182.1336,3228.0157,-6375.1634,-3467.3860,4411.2639,4997.7020,3398.1748,4009.6673,-5435.3553,1219.4340,667.6504,4153.2138,4726.1487,-2717.7791,-5142.4047,604.6857,5061.8511,4855.2426,-3220.7359,-4307.3647,-2138.6754,413.1114,5835.4352,-4657.4460,-698.1349,1460.9346,4753.6826,4512.3881,-175462.6868,-179603.8569,-177860.8469,-176619.7378,-173361.0819,-185812.4330,-187242.8428,-178460.4817,62348591.6602,62349667.7548,62327220.4560,62338102.3088,-179972.9370,62348465.9387,
