sl_100_5400_20241114 Coordinates.csv
2024/11/14 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:10 2024,
Start: 2024/11/14 07:47:00.00, Stop: 2024/11/14 09:17:00.00,
TIME_UNITS,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-31844 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-2752 - X-Coordinate,STARLINK-5358 - X-Coordinate,STARLINK-11273 [DTC] - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-3316 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-3287 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-1206 - X-Coordinate,STARLINK-31740 - X-Coordinate,STARLINK-5191 - X-Coordinate,STARLINK-31406 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-5601 - X-Coordinate,STARLINK-31236 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-30326 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-1749 - X-Coordinate,STARLINK-5398 - X-Coordinate,STARLINK-31852 - X-Coordinate,STARLINK-6103 - X-Coordinate,STARLINK-31159 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-3835 - X-Coordinate,STARLINK-5975 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-4786 - X-Coordinate,STARLINK-30867 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-6366 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-3836 - X-Coordinate,STARLINK-30420 - X-Coordinate,STARLINK-32013 - X-Coordinate,STARLINK-30189 - X-Coordinate,STARLINK-30864 - X-Coordinate,STARLINK-3948 - X-Coordinate,STARLINK-2595 - X-Coordinate,STARLINK-5001 - X-Coordinate,STARLINK-2570 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-3756 - X-Coordinate,STARLINK-6217 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-4781 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-5644 - X-Coordinate,STARLINK-30100 - X-Coordinate,STARLINK-2039 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-30585 - X-Coordinate,STARLINK-4785 - X-Coordinate,STARLINK-5415 - X-Coordinate,STARLINK-30188 - X-Coordinate,STARLINK-31072 - X-Coordinate,STARLINK-30580 - X-Coordinate,STARLINK-32007 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-31985 - X-Coordinate,STARLINK-31772 - X-Coordinate,STARLINK-3934 - X-Coordinate,STARLINK-32041 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-3147 - X-Coordinate,STARLINK-3652 - X-Coordinate,STARLINK-31222 - X-Coordinate,STARLINK-2588 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-4466 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-2536 - X-Coordinate,STARLINK-3833 - X-Coordinate,STARLINK-5887 - X-Coordinate,STARLINK-5779 - X-Coordinate,STARLINK-11166 [DTC] - X-Coordinate,STARLINK-11142 [DTC] - X-Coordinate,STARLINK-5508 - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-5024 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-30339 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-31025 - X-Coordinate,STARLINK-30513 - X-Coordinate,STARLINK-4114 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-32113 - X-Coordinate,STARLINK-30439 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-31249 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-31844 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-2752 - Y-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-11273 [DTC] - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-3316 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-3287 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-1206 - Y-Coordinate,STARLINK-31740 - Y-Coordinate,STARLINK-5191 - Y-Coordinate,STARLINK-31406 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-5601 - Y-Coordinate,STARLINK-31236 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-30326 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-1749 - Y-Coordinate,STARLINK-5398 - Y-Coordinate,STARLINK-31852 - Y-Coordinate,STARLINK-6103 - Y-Coordinate,STARLINK-31159 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-3835 - Y-Coordinate,STARLINK-5975 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-4786 - Y-Coordinate,STARLINK-30867 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-6366 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-3836 - Y-Coordinate,STARLINK-30420 - Y-Coordinate,STARLINK-32013 - Y-Coordinate,STARLINK-30189 - Y-Coordinate,STARLINK-30864 - Y-Coordinate,STARLINK-3948 - Y-Coordinate,STARLINK-2595 - Y-Coordinate,STARLINK-5001 - Y-Coordinate,STARLINK-2570 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-3756 - Y-Coordinate,STARLINK-6217 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-4781 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-5644 - Y-Coordinate,STARLINK-30100 - Y-Coordinate,STARLINK-2039 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-30585 - Y-Coordinate,STARLINK-4785 - Y-Coordinate,STARLINK-5415 - Y-Coordinate,STARLINK-30188 - Y-Coordinate,STARLINK-31072 - Y-Coordinate,STARLINK-30580 - Y-Coordinate,STARLINK-32007 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-31772 - Y-Coordinate,STARLINK-3934 - Y-Coordinate,STARLINK-32041 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-3147 - Y-Coordinate,STARLINK-3652 - Y-Coordinate,STARLINK-31222 - Y-Coordinate,STARLINK-2588 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-4466 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-2536 - Y-Coordinate,STARLINK-3833 - Y-Coordinate,STARLINK-5887 - Y-Coordinate,STARLINK-5779 - Y-Coordinate,STARLINK-11166 [DTC] - Y-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,STARLINK-5508 - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-5024 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-30339 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-31025 - Y-Coordinate,STARLINK-30513 - Y-Coordinate,STARLINK-4114 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-32113 - Y-Coordinate,STARLINK-30439 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-31249 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-31844 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-2752 - Z-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-11273 [DTC] - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-3316 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-3287 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-1206 - Z-Coordinate,STARLINK-31740 - Z-Coordinate,STARLINK-5191 - Z-Coordinate,STARLINK-31406 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-5601 - Z-Coordinate,STARLINK-31236 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-30326 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-1749 - Z-Coordinate,STARLINK-5398 - Z-Coordinate,STARLINK-31852 - Z-Coordinate,STARLINK-6103 - Z-Coordinate,STARLINK-31159 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-3835 - Z-Coordinate,STARLINK-5975 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-4786 - Z-Coordinate,STARLINK-30867 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-6366 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-3836 - Z-Coordinate,STARLINK-30420 - Z-Coordinate,STARLINK-32013 - Z-Coordinate,STARLINK-30189 - Z-Coordinate,STARLINK-30864 - Z-Coordinate,STARLINK-3948 - Z-Coordinate,STARLINK-2595 - Z-Coordinate,STARLINK-5001 - Z-Coordinate,STARLINK-2570 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-3756 - Z-Coordinate,STARLINK-6217 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-4781 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-5644 - Z-Coordinate,STARLINK-30100 - Z-Coordinate,STARLINK-2039 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-30585 - Z-Coordinate,STARLINK-4785 - Z-Coordinate,STARLINK-5415 - Z-Coordinate,STARLINK-30188 - Z-Coordinate,STARLINK-31072 - Z-Coordinate,STARLINK-30580 - Z-Coordinate,STARLINK-32007 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-31772 - Z-Coordinate,STARLINK-3934 - Z-Coordinate,STARLINK-32041 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-3147 - Z-Coordinate,STARLINK-3652 - Z-Coordinate,STARLINK-31222 - Z-Coordinate,STARLINK-2588 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-4466 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-2536 - Z-Coordinate,STARLINK-3833 - Z-Coordinate,STARLINK-5887 - Z-Coordinate,STARLINK-5779 - Z-Coordinate,STARLINK-11166 [DTC] - Z-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,STARLINK-5508 - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-5024 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-30339 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-31025 - Z-Coordinate,STARLINK-30513 - Z-Coordinate,STARLINK-4114 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-32113 - Z-Coordinate,STARLINK-30439 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-31249 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-752.6991,3078.6242,5466.2471,721.7319,6936.4632,-1552.3967,-4992.1153,0.0000,-473.7500,-273.3984,2450.4505,5223.6589,74.1032,3150.2454,738.7275,-4433.4558,-6432.2254,6409.0713,5473.6275,-3704.6253,3501.4234,983.9089,-635.6750,2011.6109,1718.6794,2019.3252,4178.6919,-3077.8098,3791.0732,-5133.1917,-3248.6972,73.8829,2210.1455,592.7119,2135.2861,-6887.9139,-899.4388,3095.5732,6270.0833,-4188.3921,4223.6409,5924.5211,380.0641,2243.4676,-392.5921,-1882.6084,3982.8578,-5499.5189,-3737.6423,-5971.7857,-3502.1254,-3513.0031,-807.5203,4271.4023,4260.0445,-1640.3499,-2628.3350,-6933.9429,2733.6262,-1790.2554,-3281.5983,-910.2344,2749.2197,-3285.6494,-5843.1138,2603.8859,-3255.6197,205.8660,-60.2678,4271.7153,-5541.6820,-5266.4110,5707.1451,-1183.4444,5522.6412,3575.4668,4266.8065,2487.9508,-6093.7143,2183.6656,3451.5347,5336.2613,5664.9186,-3318.6964,-5301.0689,-3977.1074,-4041.1931,-2280.0600,-4348.5045,-4376.1536,369.1297,-6550.0291,4893.7709,-4246.7407,-6836.0141,1060.3898,-3072.1426,-6310.8878,-3328.6744,-4583.8778,289053.7488,265063.4204,283662.7578,284599.1578,282660.9461,283410.8363,275086.9043,280225.1242,-91074174.0113,-91105346.2915,-91085453.3048,-91082155.0378,279634.6607,-91078978.9912,5758.5047,2941.5385,2372.9259,6552.6024,-104.3942,-4199.3763,2648.0143,0.0000,-5478.0878,6625.5729,4734.5661,2725.5286,4200.7031,2872.3905,-4133.6650,5310.3081,-670.5299,-2164.9206,-881.9357,1784.4712,-5250.2301,4975.8140,-4436.3697,4485.9763,-5895.2077,-4869.8204,3291.9351,4038.5919,4420.3245,1738.5109,3994.3014,6796.6642,-5238.4440,2338.1880,-5444.3796,-393.6612,-6184.6238,6180.1690,-2777.5966,-3009.8505,1878.4656,2543.1488,-4083.6002,-3978.6642,-5058.0979,5451.4761,-1710.2196,1455.8865,2023.5912,1175.0949,5354.4756,-4196.5300,-5128.5823,159.1121,4190.7945,6081.6063,-4566.5401,-84.8850,-6117.4144,-4765.6433,3917.5175,-6613.3195,-5197.6200,-4427.3284,3531.9876,-6333.4635,-6022.8899,-4629.3610,4315.2336,2921.9119,332.4045,689.5901,1062.9456,-4717.2772,-3883.1441,-2055.2114,-2681.6116,6180.3311,3257.7083,6487.6394,-3193.9102,4401.2613,3244.1035,-5650.4174,3592.5407,-4373.4593,-4404.9318,-3480.1984,1833.2616,-597.2333,5255.0236,-1896.7175,-2089.6475,-4760.2597,-997.9371,-2158.0419,-5830.9452,2857.3267,5486.7290,-2498.2671,-222425.4252,-206835.9143,-206162.0111,-212287.8314,-204373.6205,-208147.4722,-209936.6027,-210306.1234,-90614084.4619,-90554702.4497,-90592743.4254,-90603283.1061,-210378.2332,-90594822.9392,3409.0277,-5338.8835,3543.1743,-2119.3240,-22.9254,4998.8791,3982.6619,0.0000,-4203.9004,1967.2103,-4443.2809,3617.5350,-5500.5844,-5462.0690,5372.2108,-30.4687,2261.7094,1446.3756,-4203.0733,-5472.0716,-2884.9413,4723.0972,-5189.2235,4869.3223,-3230.3485,-4333.6191,4443.9568,-4730.1940,-3739.2959,4290.9385,-4652.6513,-1383.8269,3964.4348,6509.9442,3723.0514,602.9491,3001.1092,285.6018,904.5505,-4641.8587,5173.1574,-2512.7722,5448.4853,-5108.9957,4721.4831,-3859.3950,-5396.0395,-3913.2467,-5458.0436,-3300.2883,-2373.0430,4220.6449,-4605.0533,5431.4757,3470.1760,2854.2895,4513.8803,-220.9799,-1761.0558,-4716.7024,4680.3395,1799.3902,3637.6310,4200.6898,-182.8590,-293.4584,153.0310,5003.7652,5300.2359,-4454.8871,4117.6603,4275.4365,3657.1404,-4924.7457,-1518.7382,5450.4378,4737.3406,-1868.5401,-694.1829,993.4085,-5087.9482,-106.7973,-2370.8250,-2281.6039,2079.9724,3224.6129,3538.1495,5527.4309,-5060.4510,5322.5735,-4521.9794,-169.0026,4326.4091,2407.1618,319.3352,-6527.4469,-1784.7512,310.5419,-2377.4582,-4426.9771,87498.5186,86604.6722,83140.7776,91376.3012,88775.1982,78084.9141,78902.4122,86780.5614,50053710.8156,50047042.1420,50028194.2683,50040871.9584,85071.3170,50048885.2088,
300.000,603.5745,4712.7611,5373.2725,1906.4927,6581.9290,-3542.5650,-4826.2628,0.0000,-2073.4300,1029.8705,4322.6369,6374.1025,2187.0846,4697.3754,-1446.0572,-3291.0144,-5669.8264,5343.4118,6274.9622,-2695.7570,1635.2972,3020.8529,-2633.8536,3880.4617,-187.0342,242.7880,4906.1511,-1270.0645,5263.2598,-5235.6532,-1319.7976,1599.4715,618.1575,2573.7452,114.5752,-6458.7444,-2592.1935,3979.1806,5686.0260,-5435.1837,5246.3233,5582.6427,-1801.8253,836.7506,-2500.1235,152.4919,2533.0203,-4005.6740,-2235.5321,-4647.5547,-2245.2641,-3997.8556,-2779.8637,4602.1432,4486.9888,-70.1517,-4094.0707,-6663.8015,1648.2165,-3659.6720,-1644.6392,-2155.0407,924.4682,-5003.1848,-4803.2864,1325.4690,-4129.6722,-1744.1800,1968.9370,5737.4035,-4296.5954,-5694.1501,5176.9540,-2694.9223,4861.4193,2516.1917,2401.2344,3360.1830,-6167.1933,3299.9841,2590.8783,5811.9241,5778.1205,-4760.2965,-4748.2694,-4300.1183,-5091.5213,-3991.4287,-2703.5572,-3885.6801,2371.5363,-6599.3703,4317.2067,-5570.9605,-6584.9779,-773.4230,-4234.5770,-5454.0310,-1723.0434,-4378.2415,293657.8484,269239.1768,288105.5256,288891.5342,286990.6009,287788.2008,279478.8992,284193.0380,-89069785.0585,-89101877.8607,-89081122.8218,-89077296.0661,283969.0645,-89074649.3264,6460.9970,1648.8274,380.0905,5563.7332,-1588.6965,-4019.0488,4261.1469,0.0000,-5974.7140,5852.3751,3988.8851,1711.0051,4272.0524,1460.3428,-3925.9854,5807.6901,721.3135,-3110.9269,-1836.6838,3689.8498,-5474.1218,4299.0123,-4627.6031,4323.7164,-5541.8696,-5833.9316,1281.9474,5173.3850,3907.5937,3438.2599,4950.1560,6157.0872,-6255.8374,1378.8024,-5302.4966,841.4698,-6213.0889,5268.2712,-3834.9395,-1339.4623,2965.9964,963.7800,-3977.2163,-5370.1253,-4724.7863,5250.8603,-3327.4138,2646.9542,3597.6514,2360.7474,6377.0276,-2285.8049,-4271.9945,-1898.7287,2389.1806,5463.6293,-3001.8658,1407.7477,-6727.5248,-3705.7427,5244.2453,-6571.4245,-4895.5347,-3504.4811,4659.7537,-6398.8715,-5103.2469,-3722.0316,4695.1740,1922.7707,1833.0414,2362.7624,-901.0513,-3254.9464,-4914.1100,-3921.1923,-3588.1151,4966.2479,2790.5558,6025.0673,-4937.1688,3243.0824,3847.9341,-4979.3177,4767.7966,-2586.1936,-4454.2804,-2170.4417,3182.0743,1515.3220,4493.5895,-343.1550,-4013.9875,-3815.6245,250.2942,-3299.6509,-5354.7067,4105.3806,5378.9524,-475.9391,-216151.9407,-201101.3972,-200296.0364,-206365.9220,-198377.8391,-202134.2250,-204035.1192,-204024.7747,-92580678.6877,-92521924.8898,-92559955.4623,-92570239.7685,-204431.7499,-92561493.6981,1807.9476,-4658.7526,4362.2606,-3656.6841,1502.7082,4043.7277,2524.1230,0.0000,-2811.0814,3535.9447,-3683.1299,2066.5860,-4987.3974,-4879.6358,5384.0464,-1820.9029,3774.0208,3097.8962,-2375.8739,-5096.0986,-3939.1306,4519.9034,-4319.7451,3761.6841,-4171.6707,-3532.1909,4724.7644,-4447.5901,-2216.4901,2928.4501,-4680.9950,-2767.8657,2923.0372,6298.3013,4462.6088,2347.3361,1663.0580,2059.7199,-912.2683,-4100.4734,3441.2380,-3974.6477,5238.7028,-4174.2330,4411.5167,-4535.2010,-5515.3122,-4962.6753,-5469.5784,-4557.4556,-918.9194,5151.3596,-4710.1659,4795.6590,4678.1543,4235.5262,4728.4743,1313.5964,27.6070,-4586.7779,4221.4175,7.4767,4791.6553,3278.1823,1361.1505,-2072.9060,1942.6915,5441.0168,4562.0385,-3163.8700,5092.3880,2917.2468,4409.8192,-5482.0155,286.1557,5001.6531,5402.2258,-3454.9511,1544.3847,-823.1886,-4112.1702,-1892.9352,-167.3523,-824.3744,287.3417,4487.2541,1587.8866,5217.8290,-5517.8327,5516.9128,-4731.5369,-1694.6490,3506.7632,958.1215,2091.5052,-6075.5235,17.6161,-1227.5202,-3866.0863,-5240.2199,87600.9563,86735.8268,83332.6001,91406.9130,89071.8640,78385.1646,78851.6170,86964.7725,50052410.4453,50045301.6247,50026723.8726,50039658.1523,85207.3375,50047345.3054,
600.000,1874.2938,5883.2315,4798.2655,2943.3774,5590.1758,-5135.1516,-4204.5351,0.0000,-3442.3994,2269.2513,5777.4520,6889.4559,4071.9492,5809.4541,-3486.4838,-1805.9653,-4343.4211,3741.2423,6453.1096,-1465.6600,-404.9820,4774.8432,-4344.0986,5350.8219,-2099.4571,-1531.0532,5203.3004,632.5517,6203.1503,-4843.8408,716.3973,2996.3386,-1007.9920,4326.9233,-1934.8827,-5393.0114,-4021.1967,4488.2275,4531.5813,-6181.8438,5672.1117,4716.9227,-3795.5176,-612.4934,-4365.8160,2190.4702,878.0431,-2129.5314,-557.0793,-2876.2957,-768.4043,-4143.4150,-4503.8727,4526.0714,4317.4448,1545.8806,-5200.6982,-5748.6131,399.1201,-5195.3964,119.5379,-3185.0653,-1022.0750,-6236.2942,-3268.3407,-109.9364,-4599.7776,-3547.1051,3773.2542,6612.5450,-2654.4029,-5553.8946,4164.4767,-3989.7699,3714.2791,1252.0030,312.5230,3937.6785,-5561.0710,4096.5918,1520.4274,5724.1320,5262.3290,-5736.3698,-3684.8210,-4209.8299,-5611.4996,-5338.1070,-823.8637,-3070.1356,4165.3989,-5981.4487,3342.6368,-6322.5065,-5682.6300,-2482.0888,-4958.2691,-4063.9819,88.7481,-3780.7183,298124.4817,273292.6809,292419.4849,293056.8930,291190.3319,292034.8732,283748.3908,288004.5461,-87022945.5317,-87055943.1042,-87034315.4746,-87029966.8814,288177.0077,-87027865.8229,6472.3596,234.5912,-1667.7210,4030.7515,-2933.7033,-3447.4251,5435.1632,0.0000,-5898.0967,4508.4396,2893.7374,549.6769,3975.7661,-48.5980,-3373.7156,5741.3830,2079.4709,-3782.3599,-2576.7129,5237.9161,-5204.0395,3248.7257,-4392.4986,3773.1572,-4685.4730,-6226.2777,-841.6869,5842.0764,3029.9068,4776.0900,5469.2523,4928.4248,-6678.8659,355.8466,-4686.7862,2019.5010,-5649.6279,3822.6453,-4519.9419,429.0724,3771.1737,-744.9164,-3519.5873,-6234.1052,-3976.6904,4584.0326,-4658.3159,3627.7807,4857.6898,3362.7988,6747.8704,-144.1669,-3044.5900,-3747.8643,332.7367,4330.7214,-1175.7737,2776.8148,-6671.0786,-2328.4847,6088.2267,-5875.0530,-4152.2377,-2273.8902,5325.4692,-5820.1894,-3649.6640,-2482.6225,4639.7044,761.1443,3200.6791,3766.0136,-2800.1581,-1507.5166,-5458.5933,-5404.4370,-4198.1437,3253.5427,2039.6073,4959.5277,-6197.5603,1746.5262,4035.6070,-3832.6022,5425.4209,-504.5144,-4067.5552,-696.1822,4269.0033,3494.7613,3340.6999,1261.1700,-5532.1593,-2490.1456,1496.9312,-4173.0858,-4323.2508,4966.5498,4752.6765,1616.3838,-209781.8805,-195283.3499,-194342.0607,-200356.0047,-192295.8863,-196030.7581,-198042.0020,-197700.3887,-94502939.8483,-94444836.1281,-94482835.7575,-94492826.2574,-198396.0600,-94483833.4085,-4.0314,-3458.2161,4714.9966,-4801.8264,2867.6059,2612.8168,793.3897,0.0000,-1115.9416,4723.6089,-2530.3485,292.7576,-3939.1851,-3775.2945,4792.4066,-3415.2582,4868.0124,4415.5559,-296.9907,-4155.1548,-4573.4460,3833.4626,-2973.2971,2249.8611,-4668.3491,-2334.8751,4500.5592,-3691.1940,-455.1123,1250.1486,-4210.8162,-3856.3237,1568.8575,5418.3320,4725.1257,3839.4393,147.0455,3611.7185,-2630.8138,-3121.9846,1342.4387,-5009.4283,4441.9157,-2777.7695,3629.8165,-4728.0046,-5043.3396,-5475.9390,-4893.8325,-5325.9927,638.4082,5526.7870,-4313.7540,3643.2730,5381.2507,5160.3872,4439.1195,2707.6938,1813.2812,-3968.4086,3310.8734,-1785.2672,5429.4985,2004.9742,2752.6963,-3622.9416,3516.4214,5268.6161,3315.8114,-1518.7731,5518.2916,1231.3503,4676.3409,-5451.6397,2060.1836,3996.0424,5486.4430,-4669.9068,3618.3003,-2551.1078,-2696.0259,-3475.2674,2053.9316,720.9478,-1538.8653,5226.7545,-531.2581,4347.9842,-5383.2398,5118.4765,-4437.9382,-3029.9368,2299.9871,-598.6966,3637.9058,-4982.6656,1817.9837,-2634.3120,-4925.4071,-5472.6921,87703.0391,86866.7231,83527.9265,91432.4038,89364.8600,78690.9126,78806.6847,87020.6436,50051107.8650,50043561.2584,50025261.3687,50038461.8132,85343.2926,50045805.4821,
