sl_50_5400_20241029 Coordinates.csv
2024/10/29 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:41 2024,
Start: 2024/10/29 07:47:00.00, Stop: 2024/10/29 09:17:00.00,
TIME_UNITS,STARLINK-32113 - X-Coordinate,STARLINK-2711 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-30287 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-31248 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-3942 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-32226 - X-Coordinate,STARLINK-32185 - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-31951 - X-Coordinate,STARLINK-6258 - X-Coordinate,STARLINK-30276 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-11234 [DTC] - X-Coordinate,STARLINK-1545 - X-Coordinate,STARLINK-2466 - X-Coordinate,STARLINK-30846 - X-Coordinate,STARLINK-1402 - X-Coordinate,STARLINK-3828 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-1555 - X-Coordinate,STARLINK-31347 - X-Coordinate,STARLINK-11177 [DTC] - X-Coordinate,STARLINK-3396 - X-Coordinate,STARLINK-31232 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-5200 - X-Coordinate,STARLINK-2617 - X-Coordinate,STARLINK-2608 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-1335 - X-Coordinate,STARLINK-30780 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-3691 - X-Coordinate,STARLINK-3395 - X-Coordinate,STARLINK-31465 - X-Coordinate,STARLINK-5181 - X-Coordinate,STARLINK-1790 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-6316 - X-Coordinate,STARLINK-30987 - X-Coordinate,STARLINK-31326 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32113 - Y-Coordinate,STARLINK-2711 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-30287 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-31248 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-3942 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-32226 - Y-Coordinate,STARLINK-32185 - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-31951 - Y-Coordinate,STARLINK-6258 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-11234 [DTC] - Y-Coordinate,STARLINK-1545 - Y-Coordinate,STARLINK-2466 - Y-Coordinate,STARLINK-30846 - Y-Coordinate,STARLINK-1402 - Y-Coordinate,STARLINK-3828 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-1555 - Y-Coordinate,STARLINK-31347 - Y-Coordinate,STARLINK-11177 [DTC] - Y-Coordinate,STARLINK-3396 - Y-Coordinate,STARLINK-31232 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-5200 - Y-Coordinate,STARLINK-2617 - Y-Coordinate,STARLINK-2608 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-1335 - Y-Coordinate,STARLINK-30780 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-3691 - Y-Coordinate,STARLINK-3395 - Y-Coordinate,STARLINK-31465 - Y-Coordinate,STARLINK-5181 - Y-Coordinate,STARLINK-1790 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-6316 - Y-Coordinate,STARLINK-30987 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32113 - Z-Coordinate,STARLINK-2711 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-30287 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-31248 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-3942 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-32226 - Z-Coordinate,STARLINK-32185 - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-31951 - Z-Coordinate,STARLINK-6258 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-11234 [DTC] - Z-Coordinate,STARLINK-1545 - Z-Coordinate,STARLINK-2466 - Z-Coordinate,STARLINK-30846 - Z-Coordinate,STARLINK-1402 - Z-Coordinate,STARLINK-3828 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-1555 - Z-Coordinate,STARLINK-31347 - Z-Coordinate,STARLINK-11177 [DTC] - Z-Coordinate,STARLINK-3396 - Z-Coordinate,STARLINK-31232 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-5200 - Z-Coordinate,STARLINK-2617 - Z-Coordinate,STARLINK-2608 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-1335 - Z-Coordinate,STARLINK-30780 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-3691 - Z-Coordinate,STARLINK-3395 - Z-Coordinate,STARLINK-31465 - Z-Coordinate,STARLINK-5181 - Z-Coordinate,STARLINK-1790 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-6316 - Z-Coordinate,STARLINK-30987 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5397.4366,-5518.1225,3891.7612,2959.6381,-4894.9764,6137.2188,-4342.9948,5425.0249,-4659.0580,-3532.3011,-4357.0476,-1078.6917,2700.5225,-3682.1157,-5209.6368,-5243.6061,-1326.0875,-5257.1554,-3864.8029,6331.4403,1463.6988,4845.9720,-5020.2838,-6386.2149,3824.7428,-378.5572,5747.0013,188.5989,-5395.0562,3651.1725,-4433.4721,-3115.5944,-4405.9184,5842.5921,-4101.8836,6221.1916,1824.0141,-5357.3250,-6207.8970,3633.6722,1463.6025,-4662.1635,6241.0097,-4234.8739,-161.5640,-1119.6002,-6934.8892,4313.4708,4902.8930,5133.0576,-363036.1354,-373119.4141,-357524.5140,-358222.6149,-357948.4882,-358251.2922,-366744.0111,-363300.5252,-118653664.0974,-118653610.6714,-118638015.7790,-118640730.8607,-362480.3026,-118644768.6965,-4147.7123,-844.5203,3015.7447,-4117.0538,2737.0798,-470.3602,5411.6760,-3874.0449,-737.3727,4781.9160,4571.0748,2661.2078,5793.9973,5179.2406,-3579.1097,-2479.0004,6646.7337,-3830.8103,-1902.8031,-2458.7560,6231.1022,2241.9939,-4640.1568,-1454.7837,5652.1310,-4682.0888,-2475.9990,4067.1678,4233.9489,2656.1900,3103.8934,-5853.7155,-1004.2587,-1179.4695,-1139.2195,1076.6254,-6062.0628,2017.2551,732.6105,5881.5464,-6384.3353,-5095.0317,-2486.3927,4327.3493,-6567.4981,4053.0715,-75.1050,3736.5226,1728.7789,495.6678,164756.4234,185897.8677,185929.0833,179701.3284,187827.1093,183976.8796,184540.9107,183493.0965,-81945406.6448,-81925249.2252,-81957520.6460,-81967321.9422,182868.4780,-81963643.0071,494.9022,-4101.6912,4902.0988,4723.0689,3874.4999,-3041.6620,-109.7131,1839.0320,-5083.0183,-3415.9577,-2639.7423,6322.2000,-2387.6875,-2787.2862,-2863.1597,3580.3035,1471.5123,-2386.3585,5170.9799,-1361.0171,2637.8196,-4434.0858,-1116.0276,2223.2485,102.4467,-5093.5429,-2692.0119,5353.5171,-909.0447,-5145.7989,-4345.3207,-2000.6020,5222.2856,-3532.1020,5452.5995,2837.0305,2779.7564,3888.3026,-3014.6703,-567.5330,-2229.0973,526.9149,-1647.8486,-3219.4014,2164.0820,-5507.6720,-136.0119,-3949.7313,4582.1583,-4518.9439,2778.7651,-94.9797,-3597.0807,4691.9633,2023.6418,-8663.7054,-7781.0989,-3118.5771,57865724.7568,57839808.2016,57879867.6779,57868427.2050,-1647.2261,57863339.9080,
300.000,4486.0815,-6360.2054,3228.0132,1118.8170,-3218.3507,6463.5585,-2985.7983,4816.7372,-5499.3488,-1714.0018,-3638.9677,167.9576,3839.4905,-1840.2756,-5459.4096,-6304.6102,308.0934,-6232.2586,-5117.4933,5898.8706,2543.1186,5870.5487,-5803.9434,-5813.0917,4642.4309,-2193.9938,5298.5911,2343.2068,-4194.9842,5189.1528,-2695.9397,-3853.8774,-5306.8307,4476.8302,-4129.2796,6825.5188,670.2426,-3755.2843,-5155.6632,4668.2884,9.4170,-5228.6738,5865.1870,-3576.9476,-1425.4922,907.8257,-6643.3216,4908.8979,5066.8251,4164.2127,-366375.9537,-377110.7810,-361244.5178,-362074.2318,-361743.9284,-361995.6149,-370506.2111,-366912.6990,-116831817.2552,-116832429.6874,-116816125.8437,-116818583.5926,-366284.8388,-116822823.7820,-4971.6965,575.4866,1229.7005,-5203.5485,3974.9432,-1855.9588,6099.2177,-4964.4185,1010.9988,4755.2353,5722.7348,4276.7794,4367.8727,5458.8867,-1720.1786,-987.0075,6316.9181,-2954.6819,-268.6483,-3601.0590,4989.0713,510.2751,-3712.9965,-0.5865,4706.4994,-3565.6658,-4080.7704,4020.2603,4834.8061,1384.8665,4319.4140,-4524.0832,780.6226,-2388.1424,1037.9060,-165.8459,-6798.1263,3043.6519,2315.8311,4705.4645,-5815.8909,-3926.3113,-3660.7842,5630.3109,-5666.9426,4676.5104,1417.1915,1765.0649,-417.6370,-1307.8024,156982.9256,178076.3186,178081.1747,171946.7010,180134.3695,176286.9795,176739.6399,175324.8330,-84516228.4311,-84496409.7225,-84527724.4205,-84537276.1733,175126.4184,-84534448.5018,-1327.1609,-2682.3573,6025.5187,4437.6649,4504.0445,-1378.2917,1419.9847,49.4323,-4101.3826,-4633.9020,-916.6813,5468.9165,-3571.8883,-3870.2580,-3924.0244,2400.1243,2841.5127,-646.0318,4364.8587,444.2087,4066.5438,-3666.3981,694.3823,3744.2051,-1704.6394,-5521.5085,-1288.0503,4857.2998,-2628.0127,-4244.9107,-4717.0852,-3559.7676,4351.8288,-4718.9475,5451.6048,1150.3961,1080.2095,4949.3665,-4028.6555,-2050.8104,-3749.8391,2277.5932,151.8165,-1585.8955,3696.4319,-5032.4073,1395.3835,-4578.5421,4708.5706,-5288.7882,2634.0634,-229.9350,-3682.3024,4448.1144,2045.9098,-8639.8726,-8108.4090,-3447.8457,57863649.3544,57837846.4924,57877982.9566,57866876.9517,-1786.6081,57861521.6716,
600.000,3100.1199,-6584.8122,2306.1767,-803.5960,-1228.6539,6138.0205,-1329.0922,3729.4702,-5829.9444,302.9114,-2555.9277,1334.8896,4623.3297,194.9229,-5216.7040,-6728.1352,1937.0997,-6587.4179,-5848.6686,4879.0615,3416.2703,6349.9383,-6016.8563,-4682.3377,4995.5629,-3832.1423,4316.8410,4236.3003,-2562.7951,6213.0516,-718.4436,-4250.1692,-5714.0910,2684.3408,-3809.2590,6754.7605,-537.9413,-1792.1109,-3623.1638,5269.3556,-1482.8767,-5297.2484,4904.2013,-2570.1162,-2588.3880,2820.5345,-5708.3561,5075.3930,4785.6322,2816.3416,-369549.3260,-380935.0069,-364801.6730,-365761.2813,-365378.1901,-365578.2995,-374098.5052,-370292.8414,-114954277.2402,-114955544.4066,-114938570.1054,-114940820.0308,-369923.9849,-114945186.2533,-5292.2610,1910.7877,-720.5104,-5819.5937,4849.2793,-3038.1902,6205.3864,-5560.2270,2626.4719,4291.3793,6280.9717,5494.3451,2497.6912,5245.6289,320.7044,582.7866,5387.4160,-1792.6323,1353.1921,-4390.8273,3257.4360,-1242.5095,-2411.3307,1490.9672,3262.4546,-2146.4903,-5259.1264,3595.5812,4980.8424,17.0414,5159.7020,-2737.6979,2453.1181,-3412.2782,3110.7208,-1378.9399,-6857.5167,3823.3472,3710.6565,3066.0160,-4690.9517,-2352.5147,-4472.0549,6350.7493,-4212.9853,4889.6965,2785.7089,-376.3352,-2522.2569,-3018.8149,149143.2005,170168.0173,170153.5655,164111.9183,172360.4898,168520.1164,168860.4442,167072.2574,-87046572.1027,-87027104.7966,-87057449.8334,-87066715.7616,167305.2273,-87064772.0833,-3000.4457,-975.2351,6510.1460,3677.5403,4627.3187,437.0664,2797.9147,-1745.5238,-2681.7214,-5340.5675,908.4075,4035.1639,-4355.8771,-4540.7701,-4566.6869,949.9194,3907.5303,1163.6267,3049.7531,2201.6782,5058.3606,-2507.9109,2430.1388,4861.6958,-3320.6852,-5359.5428,261.3245,3793.8358,-4064.1531,-2873.0783,-4586.7938,-4737.4384,3011.2851,-5401.0487,4865.1078,-659.9412,-735.8888,5478.7154,-4613.4893,-3315.0646,-4867.4712,3783.5370,1935.0720,223.1018,4830.4288,-4019.1699,2777.4430,-4719.9522,4331.3931,-5475.6024,2489.0623,-365.3629,-3763.9148,4199.2163,2064.5743,-8610.4898,-8429.7744,-3649.5347,57861573.0267,57835885.7686,57876089.0247,57865275.7401,-1925.9899,57859703.4720,
900.000,1372.0393,-6160.8409,1226.2557,-2625.3799,869.8334,5184.4543,476.7995,2257.4878,-5605.7540,2315.3489,-1200.4423,2319.3160,4980.6531,2229.0599,-4511.4675,-6467.1647,3412.0647,-6294.6953,-5969.0943,3363.9401,4007.7648,6229.9243,-5650.0589,-3113.8182,4864.5072,-5129.3085,2890.2602,5663.7346,-653.5476,6610.3979,1308.2220,-4279.1931,-5575.3188,645.7515,-3166.6326,6013.4618,-1700.8869,335.0516,-1761.7916,5390.8037,-2875.9399,-4875.2490,3443.5504,-1297.8004,-3546.8830,4433.7329,-4221.2515,4798.4050,4082.7494,1229.3244,-372554.9805,-384590.2815,-368194.4271,-369282.1893,-368849.3622,-368997.9458,-377519.4941,-373459.2034,-113021942.9828,-113023853.5367,-113006247.3974,-113008342.4786,-373396.0956,-113012755.2039,-5092.5122,3046.5287,-2638.6812,-5899.1125,5271.6737,-3915.2280,5728.6505,-5617.2332,3960.5589,3445.9927,6197.5016,6179.1906,374.8174,4566.8093,2348.4496,2083.9262,3953.5775,-440.6801,2799.5444,-4767.3497,1210.4357,-2855.6900,-848.8541,2882.1171,1460.6144,-563.7836,-5899.7254,2826.1791,4672.8975,-1321.5216,5542.1886,-669.6649,3856.4181,-4158.2173,4872.6042,-2462.6810,-6234.5874,4284.7508,4787.5704,1117.5734,-3129.1068,-520.0080,-4856.8105,6422.1858,-2354.7670,4660.2707,3911.1479,-2480.3772,-4380.4455,-4463.6852,141240.8083,162176.5976,162149.8281,156200.5814,164509.0039,160679.5984,160907.1380,158774.5731,-89535231.3965,-89516127.8620,-89545491.7851,-89554445.4756,159408.4386,-89553407.5160,-4337.8622,836.6426,6304.7579,2523.8743,4230.4340,2204.1422,3876.7837,-3352.4935,-975.2268,-5458.6691,2632.2658,2172.6517,-4652.3694,-4727.8425,-4723.1401,-607.1545,4555.5899,2848.2458,1378.7886,3722.4830,5506.9450,-1081.7719,3904.6362,5455.5479,-4565.1740,-4624.8646,1781.1368,2287.0032,-5063.6446,-1181.9978,-3968.2511,-5408.2193,1345.2785,-5506.0960,3755.7990,-2399.3990,-2472.6861,5419.6318,-4707.2955,-4225.7502,-5462.6758,4883.0472,3509.3974,2007.3544,5444.1117,-2575.7462,3862.2413,-4359.0463,3490.8541,-5059.0510,2343.7631,-501.2454,-3842.0278,3945.1655,2079.6447,-8575.4837,-8745.2814,-3716.8770,57859495.8906,57833926.0402,57874186.1062,57863620.3844,-2065.3716,57857885.3092,
1200.000,-527.7575,-5122.2266,96.1434,-4176.7203,2863.6026,3692.3402,2264.5400,535.2524,-4834.8864,4117.8591,305.1895,3042.3239,4878.3496,4066.0245,-3413.5850,-5545.3528,4595.3266,-5391.0512,-5453.9396,1496.7767,4263.9175,5513.1226,-4751.1753,-1268.1073,4276.5063,-5951.1470,1154.0946,6473.1454,1347.8696,6332.3675,3190.6670,-3946.2405,-4890.7937,-1436.3580,-2252.2935,4673.9917,-2722.8216,2414.2544,247.8315,5029.9433,-4037.2185,-4015.4229,1620.7528,128.4313,-4212.1358,5594.4307,-2327.3416,4100.8808,3017.9664,-438.1717,-375391.7216,-388074.8696,-371421.3010,-372635.4685,-372155.6223,-372253.2328,-380767.8498,-376435.8977,-111035739.5349,-111038281.9152,-111020082.6256,-111022077.8141,-376699.6008,-111026455.8475,-4406.9113,3888.9169,-4327.3318,-5425.3876,5194.8764,-4416.3040,4722.5692,-5144.2136,4895.0787,2307.0344,5490.7734,6248.9128,-1784.1219,3490.0361,4167.4403,3378.3245,2158.0253,984.4786,3930.0039,-4709.1182,-947.0822,-4184.0850,831.9291,4039.7916,-519.0629,1032.4046,-5946.8587,1777.4862,3952.6779,-2511.3637,5423.8845,1476.1222,4863.7604,-4553.2663,6148.1632,-3329.5476,-4992.8799,4381.1145,5443.2801,-954.3718,-1289.9608,1396.0071,-4792.7560,5845.7004,-280.2617,3995.4074,4694.9483,-4343.4554,-5811.7837,-5490.9975,133279.3328,154105.7288,154073.5658,148216.3324,156583.4787,152768.7496,152883.5491,150468.5251,-91981020.0029,-91962292.2841,-91990665.1132,-91999290.7931,151439.6204,-91999168.5247,-5190.5358,2558.5348,5430.8244,1100.0572,3357.8613,3727.7677,4541.3376,-4598.9671,835.6994,-4975.3600,4062.8193,79.1227,-4428.4521,-4411.7294,-4376.8999,-2096.0105,4716.4547,4226.8224,-453.1007,4843.2676,5364.2331,459.9451,4959.4794,5461.9701,-5299.7330,-3395.4942,3099.5128,512.7609,-5519.9169,640.5968,-2926.9669,-5500.9740,-466.1541,-5023.0295,2242.6013,-3881.4267,-3943.3261,4778.3722,-4300.1897,-4686.2829,-5472.1720,5458.2508,4704.8979,3569.1085,5471.5529,-856.2267,4533.7474,-3534.0202,2276.7453,-4084.7391,2198.1673,-637.5658,-3916.7579,3685.8535,2091.1321,-8534.7790,-9055.0133,-3653.8214,57857418.0630,57831967.3174,57872274.4234,57861908.6001,-2204.7529,57856067.1833,
1500.000,-2407.9824,-3565.5430,-979.1094,-5316.2279,4551.7305,1808.2469,3865.3600,-1275.1105,-3579.7479,5523.2854,1819.8475,3455.0089,4324.4022,5526.6718,-2025.9410,-4054.7704,5373.1982,-3973.5433,-4347.2016,-541.7248,4157.4415,4260.0758,-3418.0847,670.1868,3300.7890,-6206.7696,-722.5256,6580.8449,3244.6870,5400.2989,4751.1992,-3285.5095,-3715.1210,-3357.3454,-1139.7301,2868.9366,-3519.3310,4239.8994,2213.2149,4226.3931,-4851.2383,-2809.1366,-387.9299,1578.4693,-4517.8722,6196.2903,-211.4650,3041.6228,1682.6674,-2024.2355,-378058.4301,-391387.1122,-374480.8891,-375819.7200,-375295.2366,-375342.9203,-383842.3171,-379250.6693,-108996617.6267,-108999780.0667,-108981026.3279,-108982976.9389,-379833.0070,-108987239.0742,-3315.5810,4372.7350,-5608.0757,-4433.9237,4618.2624,-4506.9519,3289.5142,-4200.0221,5352.7715,985.6879,4242.7319,5683.7963,-3759.1344,2116.4254,5600.1567,4348.8659,176.1995,2355.4282,4640.6726,-4234.0441,-3000.2990,-5111.1316,2472.8055,4848.2302,-2475.4782,2495.1340,-5405.1042,542.4377,2897.0106,-3449.8142,4806.4040,3487.0130,5390.0346,-4552.6282,6811.1722,-3911.0418,-3258.0600,4095.3105,5610.4606,-2950.9248,643.2799,3208.4196,-4298.9885,4688.8166,1802.9588,2943.2005,5067.6711,-5785.1905,-6677.8907,-5987.4445,125262.3793,145959.1143,145928.4112,140162.8536,148587.5131,144790.9065,144793.5186,142185.2090,-94382772.1312,-94364431.9449,-94391805.1563,-94400098.0814,143402.3734,-94400889.3603,-5463.9813,4005.2576,3980.4470,-441.5025,2107.5728,4839.7802,4720.6334,-5351.7221,2557.0164,-3943.5178,5040.8574,-2022.8469,-3709.0407,-3625.8867,-3564.6350,-3349.5986,4372.9116,5151.4056,-2232.1790,5443.8410,4645.4133,1952.4470,5481.5280,4880.1995,-5443.0479,-1802.3971,4067.3771,-1321.4493,-5384.5151,2391.8086,-1573.5014,-5005.9332,-2227.2622,-4003.1056,488.1276,-4947.6932,-4990.2245,3623.5505,-3435.2578,-4647.9587,-4895.0312,5447.5458,5392.7576,4735.3785,4909.7301,955.1734,4720.1955,-2332.3271,818.9447,-2659.5112,2052.2762,-774.3081,-3988.2281,3421.1660,2099.0491,-8488.2973,-9359.0507,-3475.2246,57855339.6615,57830009.6105,57870354.1967,57860139.1223,-2344.1340,57854249.0942,
1800.000,-4075.5880,-1640.7860,-1906.9664,-5943.9777,5766.3801,-279.0001,5124.9896,-2999.1412,-1952.3694,6382.1359,3196.7990,3541.0380,3367.4557,6466.1924,-475.0367,-2146.2341,5666.8909,-2188.4121,-2758.1403,-2551.1963,3690.4178,2584.4373,-1787.8746,2510.9119,2040.1799,-5859.2802,-2553.2394,5980.7781,4847.3490,3904.4913,5844.6892,-2356.5879,-2153.0869,-4930.3925,80.3875,777.3392,-4023.7693,5633.2351,3948.2070,3057.5733,-5230.9197,-1376.4586,-2384.8320,2915.4820,-4426.9989,6189.7285,1920.3100,1710.8314,192.2699,-3379.2049,-380554.0635,-394525.4272,-377371.8605,-378833.6354,-378266.5594,-378265.8502,-386741.7144,-381932.0303,-106905553.2123,-106909323.7480,-106890054.2203,-106892014.3076,-382794.8973,-106896080.9964,-1934.6301,4465.8680,-6340.8331,-3010.1931,3589.1134,-4190.5004,1569.9904,-2885.9286,5303.5689,-394.1539,2588.8524,4530.3063,-5349.0191,571.3578,6504.4126,4909.6548,-1800.8857,3545.3319,4873.4750,-3396.0617,-4745.8577,-5559.1401,3914.7711,5220.5868,-4206.6473,3693.9732,-4337.5500,-766.3481,1609.5310,-4059.6232,3737.2425,5162.3870,5398.7517,-4144.5791,6797.6205,-4162.4063,-1204.5155,3442.5576,5264.7847,-4678.6823,2481.8250,4736.5024,-3432.3907,3077.1793,3688.5234,1590.0338,4994.9211,-6666.0152,-6896.1889,-5890.6961,117193.5735,137740.4904,137718.0250,132043.8663,140524.7364,136749.4161,136640.8998,133947.3078,-96739343.0658,-96721401.7991,-96747768.3083,-96755734.7332,135300.3292,-96757425.3553,-5128.0364,5021.3746,2107.1098,-1935.8706,620.1646,5417.6564,4395.5003,-5530.6418,4004.1611,-2476.3031,5457.7143,-3910.1084,-2574.2380,-2453.5982,-2372.4579,-4227.7460,3561.5838,5522.9266,-3751.3247,5459.8782,3427.3962,3236.0237,5414.8311,3772.6115,-4979.3525,-15.9495,4575.4075,-3001.3729,-4671.9046,3876.5154,-52.0114,-3975.6361,-3748.1337,-2554.7727,-1318.8726,-5484.7889,-5501.7185,2079.0380,-2204.2028,-4114.8557,-3792.7361,4852.0016,5498.9604,5377.2153,3818.8710,2663.9461,4401.6388,-881.7300,-726.5053,-940.2439,1906.0911,-911.4573,-4056.5678,3150.9826,2103.4088,-8435.9582,-9657.4708,-3205.9033,57853260.8037,57828052.9298,57868425.6440,57858311.7633,-2483.5146,57852431.0420,
