sl_100_86400_20240430 Coordinates.csv
2024/04/30 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:26 2024,
Start: 2024/04/30 07:47:00.00, Stop: 2024/05/01 07:47:00.00,
TIME_UNITS,STARLINK-30762 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-2643 - X-Coordinate,STARLINK-31909 - X-Coordinate,STARLINK-4566 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-1987 - X-Coordinate,STARLINK-31221 - X-Coordinate,STARLINK-4396 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-3514 - X-Coordinate,STARLINK-4090 - X-Coordinate,STARLINK-4134 - X-Coordinate,STARLINK-1122 - X-Coordinate,STARLINK-2434 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-1138 - X-Coordinate,STARLINK-1793 - X-Coordinate,STARLINK-4416 - X-Coordinate,STARLINK-3545 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-3122 - X-Coordinate,STARLINK-31412 - X-Coordinate,STARLINK-30278 - X-Coordinate,STARLINK-4421 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-5853 - X-Coordinate,STARLINK-5052 - X-Coordinate,STARLINK-1260 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-2564 - X-Coordinate,STARLINK-3156 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-11272 [DTC] - X-Coordinate,STARLINK-1403 - X-Coordinate,STARLINK-30400 - X-Coordinate,STARLINK-2736 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-3677 - X-Coordinate,STARLINK-30424 - X-Coordinate,STARLINK-5543 - X-Coordinate,STARLINK-30113 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-3898 - X-Coordinate,STARLINK-3526 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-30808 - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-4123 - X-Coordinate,STARLINK-2365 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-30212 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-4305 - X-Coordinate,STARLINK-5627 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-30287 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-2503 - X-Coordinate,STARLINK-30111 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-4027 - X-Coordinate,STARLINK-32159 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-30447 - X-Coordinate,STARLINK-4009 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-3867 - X-Coordinate,STARLINK-31394 - X-Coordinate,STARLINK-32025 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-32007 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-31636 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-32103 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-1763 - X-Coordinate,STARLINK-6359 - X-Coordinate,STARLINK-3701 - X-Coordinate,STARLINK-5392 - X-Coordinate,STARLINK-6244 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-4195 - X-Coordinate,STARLINK-2107 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-5101 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30762 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-2643 - Y-Coordinate,STARLINK-31909 - Y-Coordinate,STARLINK-4566 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-1987 - Y-Coordinate,STARLINK-31221 - Y-Coordinate,STARLINK-4396 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-3514 - Y-Coordinate,STARLINK-4090 - Y-Coordinate,STARLINK-4134 - Y-Coordinate,STARLINK-1122 - Y-Coordinate,STARLINK-2434 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-1138 - Y-Coordinate,STARLINK-1793 - Y-Coordinate,STARLINK-4416 - Y-Coordinate,STARLINK-3545 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-3122 - Y-Coordinate,STARLINK-31412 - Y-Coordinate,STARLINK-30278 - Y-Coordinate,STARLINK-4421 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-5853 - Y-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-1260 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-2564 - Y-Coordinate,STARLINK-3156 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-11272 [DTC] - Y-Coordinate,STARLINK-1403 - Y-Coordinate,STARLINK-30400 - Y-Coordinate,STARLINK-2736 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-3677 - Y-Coordinate,STARLINK-30424 - Y-Coordinate,STARLINK-5543 - Y-Coordinate,STARLINK-30113 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-3898 - Y-Coordinate,STARLINK-3526 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-30808 - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-4123 - Y-Coordinate,STARLINK-2365 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-30212 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-4305 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-30287 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-2503 - Y-Coordinate,STARLINK-30111 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-4027 - Y-Coordinate,STARLINK-32159 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-30447 - Y-Coordinate,STARLINK-4009 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-3867 - Y-Coordinate,STARLINK-31394 - Y-Coordinate,STARLINK-32025 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-32007 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-31636 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-32103 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-1763 - Y-Coordinate,STARLINK-6359 - Y-Coordinate,STARLINK-3701 - Y-Coordinate,STARLINK-5392 - Y-Coordinate,STARLINK-6244 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-4195 - Y-Coordinate,STARLINK-2107 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30762 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-2643 - Z-Coordinate,STARLINK-31909 - Z-Coordinate,STARLINK-4566 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-1987 - Z-Coordinate,STARLINK-31221 - Z-Coordinate,STARLINK-4396 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-3514 - Z-Coordinate,STARLINK-4090 - Z-Coordinate,STARLINK-4134 - Z-Coordinate,STARLINK-1122 - Z-Coordinate,STARLINK-2434 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-1138 - Z-Coordinate,STARLINK-1793 - Z-Coordinate,STARLINK-4416 - Z-Coordinate,STARLINK-3545 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-3122 - Z-Coordinate,STARLINK-31412 - Z-Coordinate,STARLINK-30278 - Z-Coordinate,STARLINK-4421 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-5853 - Z-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-1260 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-2564 - Z-Coordinate,STARLINK-3156 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-11272 [DTC] - Z-Coordinate,STARLINK-1403 - Z-Coordinate,STARLINK-30400 - Z-Coordinate,STARLINK-2736 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-3677 - Z-Coordinate,STARLINK-30424 - Z-Coordinate,STARLINK-5543 - Z-Coordinate,STARLINK-30113 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-3898 - Z-Coordinate,STARLINK-3526 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-30808 - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-4123 - Z-Coordinate,STARLINK-2365 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-30212 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-4305 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-30287 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-2503 - Z-Coordinate,STARLINK-30111 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-4027 - Z-Coordinate,STARLINK-32159 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-30447 - Z-Coordinate,STARLINK-4009 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-3867 - Z-Coordinate,STARLINK-31394 - Z-Coordinate,STARLINK-32025 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-32007 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-31636 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-32103 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-1763 - Z-Coordinate,STARLINK-6359 - Z-Coordinate,STARLINK-3701 - Z-Coordinate,STARLINK-5392 - Z-Coordinate,STARLINK-6244 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-4195 - Z-Coordinate,STARLINK-2107 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1538.2247,-472.2499,5658.9495,-5224.6854,1616.1650,-255.1572,4094.2016,-615.2456,-2191.9089,-3527.8161,-584.5166,-4195.1262,1698.5503,3297.5845,6792.9095,-5862.2604,2418.3812,-2698.5678,-4087.5936,2438.6285,5329.8054,-5447.4396,2809.9195,6608.0829,3067.6877,-3479.6727,5450.1066,-6478.7158,6112.4131,-258.3239,-775.0772,2267.1184,-2320.0393,3642.9698,5141.2972,-939.4178,5451.1986,-4789.1437,-4064.4832,-4021.2735,3222.7971,4248.6400,1298.7569,-5699.3378,-5729.2900,4846.1068,-5868.4326,4934.4164,-4231.8058,552.9359,-3797.9954,-4134.9841,6780.1818,-5826.7763,4749.9213,4133.6305,-1365.0866,1119.4153,1142.2074,3002.9818,2176.0923,-5750.4277,-794.9485,4209.9083,2880.4701,6249.1293,-1533.1797,-5879.9597,-1343.7990,3852.7946,-6722.5887,-2390.3658,-3900.4124,4665.9428,3705.2449,2204.6317,-582.2952,-2679.5916,4997.1808,-1633.6194,-4491.3179,2162.3762,6193.8054,-5637.2089,-5101.2634,-399.7331,3194.6674,-4723.7842,5624.5966,-1133.7995,275.0649,-5677.6486,-1965.4437,2329.0081,-6617.3544,-1574.6208,5955.1507,-3608.6581,-402.2833,5262.4928,-273486.3686,-257497.7006,-276143.2658,-276434.1533,-276475.4386,-276179.2947,-267752.2289,-271795.2297,-268750948.3292,-268758141.4502,-268745772.4241,-268754526.0343,-272128.0632,-268752332.3708,-6154.2303,6380.0842,-1324.8278,2781.6174,-4770.4400,-908.5622,356.9655,-5863.5690,4289.6487,-2580.5621,6808.4127,5495.5257,-5759.4208,5025.9149,1186.5070,3502.8973,-3444.7683,-5432.2129,-889.8849,-6203.3846,-1841.7994,2263.0156,-4923.4650,1591.2408,-4115.4735,2687.1773,-2799.7421,-2113.7789,981.8880,-5800.0981,4928.2342,-5072.5184,-4802.3503,-2400.2715,305.9068,-6785.3570,-1763.6124,2181.5402,4914.2174,5508.8258,-2630.2897,5462.4973,358.3457,-571.2994,3674.7312,-4590.6155,-3702.5676,-2049.0081,-595.0885,-5180.2365,4295.7071,2418.1807,-303.2134,-497.0204,1818.3318,-1894.5783,-6561.9960,-6837.3822,6251.5579,2811.2200,2376.4998,477.4993,-5332.1269,2855.4414,3086.5716,2869.2561,-5881.5071,1244.1267,-3837.2894,-1520.4518,-804.7800,4611.8088,-4906.4954,1719.6485,3926.4216,-5192.7161,5227.0974,-5986.4657,-4170.9422,-6286.1164,-4138.1747,-3511.7721,-1557.2273,2792.7134,-3251.8690,-5131.6235,6080.0383,-3270.6054,3106.8492,-6701.5496,4997.8541,-2969.2940,-6463.4042,3496.8380,-1328.0677,-5922.3935,-930.7732,2279.4420,4355.2817,255.7507,-185013.6621,-212401.8700,-207326.6663,-200384.8773,-208262.9816,-204184.6612,-204925.8139,-203233.9117,124109069.6268,124101915.7725,124092301.2941,124099218.6675,-203213.5759,124089438.6610,2810.1646,-2390.0134,-3822.0597,-3615.5966,-4605.8418,6870.9118,-5478.5868,-3481.8014,4963.0116,5365.2995,-425.9467,-257.6036,3431.7539,-3436.4118,588.0143,1105.2377,5499.7916,-3348.5632,-5528.3464,1877.6134,4014.6965,-3670.9625,3958.1232,1379.4205,-4496.6302,5340.6037,3197.4761,-279.0623,2909.7749,-3821.3891,4646.9935,4144.5573,4400.3847,-5400.0638,4614.3705,1012.2829,3877.8319,4332.6086,2170.5040,-1238.5237,-5452.0376,-542.0289,6802.2516,-3893.3088,1281.9236,1476.9266,305.2716,-4443.0805,5432.9864,-4411.6319,3866.5902,-4999.4862,1338.9852,-3740.6749,-4723.4741,-5221.8792,-1790.4026,-574.5489,-2791.6235,-5349.9958,-6156.8863,-3859.3802,4355.3136,-4724.8929,5472.4646,868.3358,-3351.0347,3454.7703,5629.5539,5531.2150,-834.0607,4576.4265,2935.3739,-4684.9085,4344.6143,3998.1066,-4506.1183,-2210.3542,-2056.1951,2097.4133,-3309.8955,-5498.6037,2699.6321,-2599.7733,-3157.0743,-4670.1568,981.8881,-3880.3265,2291.4681,1334.0158,-4814.0688,-2672.1086,1531.5397,-5466.1180,1596.5043,-3005.3704,-3404.7237,5472.7178,-5266.7078,-4519.5274,-161867.2515,-164758.6769,-168264.5748,-159383.0070,-162879.6574,-173467.3804,-171815.6995,-167898.0583,-6483767.3612,-6502080.0358,-6508055.1037,-6487444.7765,-166099.0001,-6489252.8128,
3600.000,3891.1636,-1398.3312,-1768.5546,1458.6535,2373.4771,-4786.1565,-4395.5562,2709.6182,307.2777,6337.7648,-1532.1851,2062.5292,-190.4227,-5135.4131,-5899.4337,3092.3326,1306.3654,3832.4649,5158.6522,370.2159,-5615.4049,1702.0876,1214.4631,-5371.2418,46.4806,2221.0351,-5100.0263,5816.5733,-3525.6176,-2226.0332,-3590.2584,1801.0017,4857.2150,-354.1645,-6542.0775,2483.2782,-5730.3898,1380.7181,2063.3107,1268.6517,213.8105,-4496.6819,3901.9145,3176.3410,4299.4178,-1413.1897,3008.1774,-2165.0836,5523.9164,3224.4754,2953.4672,305.8901,-4482.8614,6561.4353,-5945.0469,-3866.9140,2848.5926,-369.7431,-3475.7926,-6283.1888,2119.7796,6043.7980,4312.0150,-6193.6305,-6063.5701,-5988.3913,4088.8051,3116.0688,2831.6670,-2428.9187,5604.8587,-1819.9882,4126.7947,-6764.1992,-6387.3473,-747.5638,-3067.0341,4029.4382,-1073.2029,3316.3808,5061.1222,1642.8356,-3369.7109,4598.3423,4850.4800,-2130.9132,-4701.9508,6575.2502,-6572.4665,2657.6863,-2912.3200,6811.7025,3176.8723,-5430.1949,5215.3258,4319.2380,-6282.9761,712.1713,-3168.3598,-5795.2994,-219761.4436,-196037.4867,-218203.7151,-216725.0150,-217275.5854,-217651.6170,-209347.3872,-213202.6544,-291699329.5494,-291709316.8807,-291695399.7439,-291705244.1648,-213044.0325,-291700036.5488,3336.4740,-6267.3891,1932.7214,-3914.5027,5945.8565,1699.6950,3981.8335,6202.7718,-6711.2377,352.3721,-4961.3250,-5374.7684,6873.5175,-4576.3618,545.8826,-4032.2045,5294.4955,1740.7467,-2918.0534,4726.3545,4054.3727,550.0900,3971.0810,1282.1350,6560.3848,-5999.2187,4541.9299,-858.1472,2232.2615,6438.6410,-4969.2013,4943.3605,4889.0484,5104.6901,2031.7391,4519.5399,3879.5779,-5336.2772,-5751.3455,-4896.1636,5563.4171,-3060.9343,-1615.2874,-2658.0602,-4538.6933,4442.0970,4214.9481,5006.8318,-2900.6195,5798.8454,-6254.6557,-4574.1297,2136.6548,-2189.1368,1788.6745,5282.0479,3868.1093,4848.1770,-5953.4934,212.3544,1021.2960,-3326.1060,3248.5378,381.1422,-982.0405,-1091.3885,5604.4611,-4016.2057,-534.7075,5304.1213,-1210.4275,-3917.6966,1225.4871,559.0980,-2092.1432,6877.7942,-2964.7686,5193.1129,4973.6007,2858.4170,350.7811,5559.9859,3878.5544,-4491.1747,-1196.1694,6604.3697,-4385.1290,2189.0092,-640.6899,4240.1706,-6141.8857,951.0273,3732.5899,-373.6035,-1566.3176,2493.7769,2781.7555,-5237.9012,-5650.6014,3145.3743,-248047.9517,-270932.3802,-267736.5694,-261654.0412,-270350.0536,-266431.2645,-265817.7654,-265079.0937,50258888.4650,50252990.1311,50249011.1088,50241957.7076,-264756.6074,50240140.8662,-4689.6467,-2329.5253,6429.0728,5521.5265,2347.5894,-4742.1225,3409.8014,-1031.6429,-1675.1924,-2781.3799,4450.5510,-3845.9237,762.2542,-790.3464,3566.1655,-4703.7379,-4287.3492,5488.3790,3581.2723,-5057.9196,-65.6119,6701.2972,-5540.9518,-4205.9453,1856.8084,-2656.9941,1071.1648,-3465.4609,-5430.7096,-1361.9578,-3005.5128,-4529.3604,-620.1129,4674.9484,-990.6009,-4631.2255,157.3603,-4028.8110,2830.7654,4726.3226,3988.4936,4298.3650,-5517.3696,5534.5847,2971.0402,-5010.3071,4621.2580,4287.5893,-2998.4295,1587.4201,183.1558,5172.7280,-4826.2447,533.7475,3084.6272,2237.7456,4990.9787,4960.1155,-791.1732,2436.8116,6525.0869,729.6613,-4362.6114,3093.5582,-3190.8442,3303.4473,-56.2766,-4728.0426,-6334.2059,-3723.8641,-3701.7192,-5423.4733,-5431.3182,747.9894,-1718.7985,0.6669,5440.5337,-2173.2703,4535.7818,-5245.4353,4727.7193,3676.4225,-4668.6007,-2226.9910,4632.4475,-291.8261,2600.6875,-154.5020,1709.8055,-4799.4388,1401.7557,-930.1098,-4905.4458,4235.2051,-4305.2642,4644.1285,-836.8149,-4515.3311,2196.3971,2146.4100,-161303.6913,-164083.5321,-166814.5338,-160067.5357,-160262.2189,-170494.8290,-173068.7456,-163599.5620,-6414534.7142,-6429199.1490,-6438311.7848,-6416822.4109,-165322.3610,-6422622.2515,
7200.000,-5827.1254,3250.1765,-2408.1495,2504.4311,-4698.8633,6933.6675,3441.4470,-3685.3668,1236.1869,-6643.1760,4190.5099,1703.7432,-1658.0319,4868.6391,2812.6262,1252.0319,-3669.8442,-4931.2155,-4918.1036,-4011.4258,3466.3944,3722.7744,-5101.7049,2823.5423,-2615.4264,-773.3141,2271.6614,-2760.4276,329.1391,2727.4916,5892.1826,-5149.0531,-5148.4234,-1978.3625,5178.3370,-4291.6624,3460.0614,1829.6756,2044.8575,2767.0439,-2468.8441,4085.4225,-6874.8893,-593.9342,-608.2876,-3278.0650,668.3955,-474.8495,-5054.5365,-5065.7662,-734.2607,2708.4815,734.9357,-4902.4198,5518.5726,2550.2936,-4583.6830,-2124.5438,4665.1370,5807.2482,-3222.0288,-4195.6863,-6648.0252,6332.8148,6803.8438,3732.5646,-5099.2310,27.2164,-4850.3234,1037.6274,-1764.3165,5419.5282,-4185.9609,5251.7320,6653.0777,-1066.5110,6162.2375,-4184.5469,-3483.1873,-4852.8861,-4983.1732,-3788.7790,-160.1808,-590.8183,-3500.2008,3110.8536,5097.6560,-5601.9756,4474.4075,-4421.1006,3954.7347,-5461.1739,-4467.5801,6649.2850,-2578.4093,-6045.1822,3763.8009,1370.2820,4547.5001,4585.4915,-151685.7250,-121851.2351,-146324.8911,-143236.6660,-144229.7644,-144695.0020,-137791.7954,-140587.4817,-294735766.9103,-294748295.9369,-294736384.2240,-294735506.4140,-140446.6276,-294736315.1233,133.2461,2808.6279,-3724.0590,4995.5267,-4653.7605,349.6690,-5814.2535,-3215.7339,6268.4542,1249.2404,1098.6854,3773.9005,-4985.0206,1966.5530,-3067.9248,4180.9690,-5864.7825,2316.6058,4849.4956,-2345.8624,-4517.4899,-614.4001,-2891.5012,-4465.2542,-5911.0098,6674.2468,-4546.3794,4221.3940,-5514.3728,-2847.3009,3328.7600,-4103.9659,-2942.8021,-6544.5171,-3226.3390,-623.4595,-4359.6824,6537.2456,3497.9799,3417.1975,-6386.8411,-1056.4299,-187.1881,5773.2064,4265.0414,-3473.1313,-721.9718,-6739.7469,4540.7698,-3877.0648,5496.1126,5992.2871,-4380.3567,3901.3977,-4183.7869,-6074.1489,73.9219,-1180.7295,3358.3841,-2281.3730,-5314.5055,4748.7058,-954.6208,-2807.9726,-638.3694,-1993.5931,-3231.9036,6179.5743,3678.5887,-6828.2958,3706.4123,3147.2476,3069.3249,-2270.3046,-116.5397,-5529.5605,872.5259,-1854.2783,-4612.0997,1682.5451,3489.4916,-5691.6086,-5785.1999,4235.3121,5230.9062,-3610.5439,796.8477,-146.1133,-2608.5622,-300.6383,4954.5655,1621.8975,400.8641,-1771.2814,4684.6977,1459.5932,-3620.1994,6754.0427,4490.1120,-4983.2891,-296100.0769,-312140.4579,-311404.5229,-306296.1595,-315470.7828,-311910.2884,-310513.5191,-309112.8032,-27009271.2430,-27015955.9979,-27014062.8212,-27033216.0984,-309672.5757,-27026983.8202,3760.8568,5297.5140,-5363.1337,-4106.8187,1659.3522,-200.9628,1084.5331,4778.1834,-2675.0428,-1529.7634,-5304.7693,5533.2059,-4510.6183,4499.0897,-5534.6310,5360.2163,461.1302,-4279.5489,524.9474,5129.1857,-3951.6467,-5833.7860,3666.0327,4485.8864,2164.5215,-1687.6302,-4695.0824,4581.8829,4033.3567,5711.3225,-902.7240,2176.8887,-3574.3798,-1173.8629,-3275.7699,5391.2080,-4123.9908,686.8935,-5389.0747,-5361.0238,268.0511,-5514.4019,960.1801,-3776.4229,-5429.4841,4885.9488,-6880.0946,-1610.6511,-1324.8885,2408.4506,-4147.9061,-2156.8815,5296.7515,2970.5782,391.1448,2107.1252,-5208.3190,-6520.5677,3874.3452,2552.7793,-3105.6783,2814.5800,1728.0808,374.0178,-1100.1999,-5494.9420,3408.3432,3143.1250,3346.3197,-429.1152,5438.7943,2949.7100,4576.2890,3717.7097,-1965.5686,-4027.5068,-3033.2602,5179.4918,-3632.3374,4491.1774,-3352.0599,642.0783,3815.5888,5275.6683,-2631.0373,5045.8537,-4647.2841,4067.0929,-4450.4127,5316.8224,2815.1591,3951.6308,5272.5532,-244.2655,4409.7617,-2809.0726,4529.7777,888.5648,2434.7116,1496.4143,-160764.7582,-163405.5844,-164948.5290,-161671.6024,-158125.7752,-166602.5604,-173539.9678,-166265.0329,-6345836.3749,-6355643.7012,-6367242.6478,-6352033.1240,-164529.6566,-6356002.2316,
