sl_50_5400_20240514 Coordinates.csv
2024/05/14 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:37 2024,
Start: 2024/05/14 07:47:00.00, Stop: 2024/05/14 09:17:00.00,
TIME_UNITS,STARLINK-5132 - X-Coordinate,STARLINK-5665 - X-Coordinate,STARLINK-30082 - X-Coordinate,STARLINK-31782 - X-Coordinate,STARLINK-30073 - X-Coordinate,STARLINK-6330 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-6084 - X-Coordinate,STARLINK-11131 [DTC] - X-Coordinate,STARLINK-2292 - X-Coordinate,STARLINK-5742 - X-Coordinate,STARLINK-5213 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-1187 - X-Coordinate,STARLINK-5399 - X-Coordinate,STARLINK-31282 - X-Coordinate,STARLINK-4436 - X-Coordinate,STARLINK-5422 - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-30221 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-5939 - X-Coordinate,STARLINK-30396 - X-Coordinate,STARLINK-1608 - X-Coordinate,STARLINK-4675 - X-Coordinate,STARLINK-31077 - X-Coordinate,STARLINK-3177 - X-Coordinate,STARLINK-3564 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-31389 - X-Coordinate,STARLINK-31320 - X-Coordinate,STARLINK-31404 - X-Coordinate,STARLINK-5039 - X-Coordinate,STARLINK-30192 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-4075 - X-Coordinate,STARLINK-1080 - X-Coordinate,STARLINK-31058 - X-Coordinate,STARLINK-1832 - X-Coordinate,STARLINK-1332 - X-Coordinate,STARLINK-5732 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-5792 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-1910 - X-Coordinate,STARLINK-4215 - X-Coordinate,STARLINK-5057 - X-Coordinate,STARLINK-11282 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-5665 - Y-Coordinate,STARLINK-30082 - Y-Coordinate,STARLINK-31782 - Y-Coordinate,STARLINK-30073 - Y-Coordinate,STARLINK-6330 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-6084 - Y-Coordinate,STARLINK-11131 [DTC] - Y-Coordinate,STARLINK-2292 - Y-Coordinate,STARLINK-5742 - Y-Coordinate,STARLINK-5213 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-1187 - Y-Coordinate,STARLINK-5399 - Y-Coordinate,STARLINK-31282 - Y-Coordinate,STARLINK-4436 - Y-Coordinate,STARLINK-5422 - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-30221 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-5939 - Y-Coordinate,STARLINK-30396 - Y-Coordinate,STARLINK-1608 - Y-Coordinate,STARLINK-4675 - Y-Coordinate,STARLINK-31077 - Y-Coordinate,STARLINK-3177 - Y-Coordinate,STARLINK-3564 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-31389 - Y-Coordinate,STARLINK-31320 - Y-Coordinate,STARLINK-31404 - Y-Coordinate,STARLINK-5039 - Y-Coordinate,STARLINK-30192 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-4075 - Y-Coordinate,STARLINK-1080 - Y-Coordinate,STARLINK-31058 - Y-Coordinate,STARLINK-1832 - Y-Coordinate,STARLINK-1332 - Y-Coordinate,STARLINK-5732 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-5792 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-1910 - Y-Coordinate,STARLINK-4215 - Y-Coordinate,STARLINK-5057 - Y-Coordinate,STARLINK-11282 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-5665 - Z-Coordinate,STARLINK-30082 - Z-Coordinate,STARLINK-31782 - Z-Coordinate,STARLINK-30073 - Z-Coordinate,STARLINK-6330 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-6084 - Z-Coordinate,STARLINK-11131 [DTC] - Z-Coordinate,STARLINK-2292 - Z-Coordinate,STARLINK-5742 - Z-Coordinate,STARLINK-5213 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-1187 - Z-Coordinate,STARLINK-5399 - Z-Coordinate,STARLINK-31282 - Z-Coordinate,STARLINK-4436 - Z-Coordinate,STARLINK-5422 - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-30221 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-5939 - Z-Coordinate,STARLINK-30396 - Z-Coordinate,STARLINK-1608 - Z-Coordinate,STARLINK-4675 - Z-Coordinate,STARLINK-31077 - Z-Coordinate,STARLINK-3177 - Z-Coordinate,STARLINK-3564 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-31389 - Z-Coordinate,STARLINK-31320 - Z-Coordinate,STARLINK-31404 - Z-Coordinate,STARLINK-5039 - Z-Coordinate,STARLINK-30192 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-4075 - Z-Coordinate,STARLINK-1080 - Z-Coordinate,STARLINK-31058 - Z-Coordinate,STARLINK-1832 - Z-Coordinate,STARLINK-1332 - Z-Coordinate,STARLINK-5732 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-5792 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-1910 - Z-Coordinate,STARLINK-4215 - Z-Coordinate,STARLINK-5057 - Z-Coordinate,STARLINK-11282 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1534.4723,-1953.0646,299.7516,1216.2561,-2060.1621,5108.5256,-5450.8445,-2045.2751,6937.1163,-3657.2272,-3739.3709,1482.9670,3997.2742,-1716.7394,678.7640,-2640.5059,5074.8068,-535.8418,5659.5430,-2840.4171,-3226.5464,-4358.9054,4732.2693,-2993.8621,6707.8916,4283.3521,1062.2762,-5064.9422,-4745.3366,-5965.1581,-3456.2235,-1461.8096,-6808.2664,5427.2330,2418.5651,1628.7634,4650.0874,2170.9941,392.5709,-3293.4206,4405.4979,5283.3116,4397.7741,5405.4400,4122.8889,1537.4632,-57.1302,-6401.8228,-3808.4361,-958.1833,308172.1077,314337.2532,300643.1798,298800.1585,300625.5534,299943.2755,308307.2797,302839.6097,-268968442.8605,-268949518.7326,-268955329.3292,-268950351.5925,303658.5166,-268956826.4332,-3911.8424,-6289.2612,5501.4668,5704.4993,5365.3854,-4587.0620,-2159.9020,-6270.1209,-89.5111,5172.8770,4106.9452,-5455.0151,1477.5610,-5333.1351,-5365.8011,-5357.8615,-2448.7255,6708.9539,3942.0169,-5733.9360,-5868.1238,3606.3590,2101.4623,-4514.2533,-1270.9177,-4621.3193,-4069.2012,-1528.4179,4939.3394,-382.9577,-2380.1864,-6429.1150,654.7875,3952.6254,-5842.3603,-6564.0581,5125.7457,-6073.4770,-5890.5050,6026.1467,-4701.2314,-772.4065,-4853.0762,-2537.1439,3011.4762,-6765.4053,-6402.7602,1405.8734,-1647.0797,3871.5301,215242.7480,195432.9068,203849.8661,210502.8160,202814.8940,206824.0620,208129.0974,210287.1657,102395545.8269,102386941.5061,102382070.4936,102401216.2018,208750.9271,102407234.2904,-5502.9156,-2190.0955,4211.4617,-3547.2195,-3890.8601,981.9294,-3712.3597,-2147.2687,185.5325,2319.7768,-4173.6490,-4032.8186,5442.2107,3880.6242,4318.8252,3484.8111,3836.5741,-1725.0383,555.7128,2649.9260,-1743.4901,4007.8744,4597.1097,-4341.0247,-1240.5063,2904.3332,-5500.5103,4372.2426,-986.8520,3478.4585,5496.4544,-1882.6621,-263.5957,-1233.9482,-2859.1814,-1547.4351,-0.7758,-2513.9645,-3648.4046,98.5801,2551.1360,4402.1640,-2292.2710,-3394.0666,4687.3495,-16.9039,-2696.8925,2215.4126,-5545.3901,5313.1343,150848.4360,148030.5514,146420.8170,155257.2724,151828.9185,141228.7954,142819.4362,148116.4754,15147905.4018,15129194.9870,15153815.4848,15154290.3278,148569.4034,15159980.9559,
300.000,-392.2318,-3496.1804,2208.8478,2808.7793,-458.5136,4017.3076,-5316.0290,-3002.6792,6540.0680,-2748.4556,-3018.3927,-567.4743,4162.1253,-3597.9978,-816.8406,-4137.1403,4551.7810,-896.0791,5946.3035,-4162.7726,-3953.5668,-3407.3424,4400.0164,-4250.1651,5839.9821,3577.4654,-1109.4833,-5843.6802,-3815.4424,-6579.3294,-4322.5393,-2715.6296,-6276.0620,6269.8828,548.9966,146.6168,5305.5941,1059.8234,-1151.0939,-1825.7004,3675.5013,3914.1914,2686.5969,4943.6261,5046.9000,11.1961,-1385.2559,-6359.9764,-4487.3220,1200.5822,303565.4800,310080.4627,296082.0159,294406.9760,296191.2747,295452.2325,303823.4631,298269.0195,-271138015.2700,-271118784.8017,-271124234.1036,-271119561.4752,299222.2279,-271126373.6445,-4781.6911,-5950.0587,4615.9654,4457.1995,6326.1401,-5627.8390,-144.3285,-5056.9138,-1575.1417,6139.4179,5606.9830,-5157.0216,-694.6894,-5058.3304,-6200.0923,-5206.9762,-4264.7911,5765.1255,2675.2012,-5458.2510,-4587.8592,5250.2672,83.5207,-2807.0859,-2657.9035,-5819.6883,-4150.7069,336.9857,5710.7457,988.4946,-385.1575,-6293.1426,1816.9786,2676.4361,-5700.2781,-6934.8530,4069.6106,-6794.1147,-4880.9147,6464.7750,-5819.4388,-2241.0336,-5354.4422,-4253.4370,1064.2918,-6770.0340,-5426.4211,2692.1018,398.6986,4271.9536,221976.4907,202074.6691,210306.3829,216924.0901,209149.7681,213154.4299,214575.5346,216658.4777,96498579.3087,96490310.2924,96485129.1028,96504676.4590,215144.6773,96510193.4673,-4991.4205,-722.1956,4678.7403,-4342.7825,-2816.4844,-561.9106,-4459.4215,-3679.1210,1698.6150,550.9944,-2775.4664,-4616.5214,5474.9151,2817.9363,2971.5579,1905.3579,2754.4127,-3775.2924,2308.5857,939.5053,-3350.5420,2985.5979,5344.0750,-4716.9541,-2645.4003,1229.2784,-5429.5249,3586.3235,829.5392,1897.6087,5384.7072,-89.7450,-2046.0645,315.8570,-3921.1394,-24.1984,-1792.4234,-781.9788,-4798.2960,-1438.0144,829.8753,5246.5814,-3503.4901,-2152.4451,4629.4957,1508.4003,-4113.4017,454.2601,-5260.1433,4945.2894,150831.5546,147936.1838,146375.7217,155081.8767,151918.7677,141299.4243,142537.1735,148518.3607,15153009.0396,15134319.1288,15158656.5942,15159009.9620,148487.3688,15165131.9290,
600.000,-2248.3948,-4695.6695,3931.4809,4153.4120,1162.7501,2533.2475,-4707.9078,-3705.8909,5511.1916,-1550.6862,-2032.0383,-2581.0566,3975.5927,-5099.9910,-2201.8936,-5208.6313,3590.2253,-1106.9816,5658.3291,-5065.2462,-4324.8038,-2154.8268,3688.5376,-5137.6739,4408.9890,2532.1965,-3167.2752,-6063.6528,-2498.5536,-6547.0186,-4815.0478,-3690.6126,-5098.4466,6475.2687,-1396.2963,-1349.5480,5449.8158,-147.9023,-2627.1584,-163.6338,2590.7698,2188.2663,702.2133,4006.7955,5522.1457,-1530.3141,-2621.4117,-5688.4842,-4777.3009,3206.6423,298808.3847,305682.3110,291387.8772,289879.2220,291626.4889,290830.3757,299200.1782,293639.8461,-273178313.5788,-273158788.1788,-273163865.5197,-273159534.4923,294651.2663,-273166643.2288,-5225.2802,-5039.5749,3320.5462,2779.1433,6687.1830,-6127.4622,1902.7968,-3344.0264,-2924.8520,6444.3946,6551.9375,-4403.7085,-2793.1658,-4292.3463,-6436.0691,-4555.0847,-5637.0890,4200.9700,1122.0301,-4649.5615,-2841.8443,6384.9768,-1966.1586,-850.2854,-3813.6465,-6439.5847,-3883.2805,2143.6707,5919.9401,2241.4643,1621.2434,-5513.3986,2816.0832,1124.7610,-5038.4996,-6634.2044,2596.2963,-6838.9457,-3421.4873,6265.3185,-6358.3313,-3538.4621,-5369.7370,-5535.1404,-965.2505,-6122.7915,-3934.1327,3706.1324,2380.8542,4249.6260,228606.4477,208624.8394,216670.1519,223252.5397,215393.8996,219388.8201,220925.8809,222816.2566,90555697.3361,90547769.0289,90542295.2785,90562251.3739,221444.2092,90567238.6761,-3944.8826,822.8394,4646.5065,-4652.7433,-1441.6569,-2045.7005,-4731.5760,-4818.3421,3030.2161,-1281.7561,-1082.0398,-4709.6090,4918.4004,1438.2190,1305.1141,120.5843,1362.5582,-5424.8266,3812.6453,-871.7557,-4597.4904,1644.1295,5518.3809,-4591.1033,-3768.1087,-576.9915,-4776.9999,2405.4679,2556.4844,112.3151,4694.2193,1713.0812,-3601.2094,1830.1771,-4565.3010,1501.6066,-3391.3501,1034.1700,-5437.5005,-2816.3879,-980.3086,5527.7241,-4341.1767,-673.8369,4076.7396,2872.3812,-5093.2903,-1355.8240,-4411.8000,3978.6052,150812.8586,147841.7795,146334.5606,154901.4090,152005.0033,141375.4013,142260.9418,148917.6897,15158118.0351,15139445.4086,15163499.0035,15163748.7567,148405.2480,15170282.7782,
900.000,-3855.8755,-5447.1930,5300.1338,5116.1597,2658.8702,789.6950,-3688.1191,-4099.1395,3951.1078,-172.6773,-857.8825,-4363.6439,3449.6903,-6075.0003,-3355.5958,-5761.4830,2275.1471,-1123.2370,4836.0227,-5474.0441,-4318.0611,-709.6267,2670.5637,-5569.3919,2554.8477,1232.1010,-4906.6726,-5694.3210,-910.7875,-5864.5811,-4877.2135,-4305.8346,-3397.3976,6029.0246,-3232.8209,-2729.4974,5083.6309,-1352.6842,-3896.2962,1538.4217,1240.7097,279.3625,-1366.2841,2675.2094,5497.3000,-2950.4342,-3654.9270,-4446.1092,-4639.8200,4837.1588,293903.5019,301144.7401,286562.8750,285218.9518,286932.8991,286079.8926,294439.7562,288964.6429,-275088367.1469,-275068558.3512,-275073253.7767,-275069300.9641,289947.6314,-275076664.6137,-5187.4889,-3636.7014,1740.6714,843.1225,6407.0915,-6047.9167,3784.4204,-1301.2215,-4020.8965,6063.7302,6850.7750,-3268.8593,-4608.6145,-3100.9713,-6041.1671,-3451.5525,-6429.7691,2189.9468,-575.5079,-3374.5089,-800.9258,6900.7736,-3844.4896,1167.4597,-4637.8473,-6428.9326,-3285.4350,3719.1244,5558.7717,3270.4218,3442.3990,-4161.3301,3567.9597,-557.6574,-3926.8585,-5691.4793,841.2607,-6204.5554,-1660.8408,5455.6608,-6274.9536,-4538.2701,-4905.8493,-6260.4346,-2882.4143,-4890.0712,-2077.3461,4366.2761,4106.1532,3795.3786,235129.3714,215080.3998,222938.3204,229485.2764,221544.3709,225524.6408,227177.0437,228770.3993,84569733.4382,84562150.9246,84556402.5140,84576770.6583,227646.6848,84581203.5969,-2474.8100,2279.8832,4118.1197,-4442.7554,87.1354,-3311.0658,-4500.0876,-5444.1323,4038.0737,-2965.9742,726.6542,-4302.3315,3832.4189,-103.3024,-501.5106,-1677.2057,-182.4940,-6499.8564,4905.9067,-2589.5953,-5351.1336,126.8660,5101.4529,-3976.8375,-4489.4117,-2321.7772,-3612.2521,959.6570,4007.7698,-1685.1025,3499.0478,3325.9573,-4756.9143,3138.9101,-4723.4994,2866.7154,-4626.2195,2738.8360,-5498.5360,-3885.2857,-2685.6563,5215.5658,-4716.5651,879.0304,3088.0140,3929.1662,-5533.2758,-3020.1514,-3090.5329,2529.8655,150792.4196,147747.3404,146297.2557,154715.7699,152087.6223,141456.7947,141990.6505,149277.0326,15163232.4073,15144573.8542,15168342.7768,15168507.0309,148323.0411,15175433.5034,
1200.000,-5063.8202,-5689.5695,6178.6389,5597.0267,3898.5032,-1053.3087,-2353.1306,-4151.2280,2012.2111,1255.7996,408.7727,-5741.3294,2624.1569,-6430.7755,-4182.1435,-5755.0183,726.5211,-928.6278,3570.4576,-5364.4414,-3943.0981,802.9449,1442.7239,-5497.7366,457.9362,-212.3319,-6154.9959,-4762.8691,801.7350,-4594.1516,-4490.2616,-4515.7583,-1348.7343,4983.1297,-4783.8389,-3872.6624,4255.6829,-2453.8473,-4833.8673,3119.7282,-257.8517,-1624.3200,-3320.1250,1068.6681,4965.8787,-4121.3441,-4389.1478,-2749.7706,-4073.7506,5913.7829,288853.5533,296469.7561,281609.1785,280428.2914,282112.2828,281203.0299,289544.5772,284248.4932,-276867267.4315,-276847186.8960,-276851491.1691,-276847953.0478,285113.3829,-276855529.3304,-4657.1387,-1869.3442,25.3284,-1154.8820,5506.6059,-5406.3912,5317.4407,869.4219,-4766.9878,5047.4459,6477.2704,-1858.1529,-5960.7333,-1592.4409,-5045.7872,-1991.2536,-6567.6248,-47.1194,-2257.1972,-1747.2316,1333.6186,6748.8963,-5362.8312,3053.8654,-5058.4208,-5798.6067,-2402.5161,4916.2969,4674.7611,3992.8844,4902.9780,-2369.1162,4009.4627,-2210.5139,-2474.3911,-4199.1141,-1029.4950,-4956.3836,226.8638,4123.2477,-5588.3010,-5137.7153,-4011.5228,-6364.0979,-4505.5078,-3194.8013,-40.7022,4625.2255,5408.8531,2943.3399,241542.0829,221438.3732,229108.0810,235619.4505,227598.3126,231559.3598,233325.9945,234539.9631,78543541.6390,78536309.6793,78530304.7676,78551084.6386,233749.3089,78554942.4015,-738.5631,3493.0995,3149.8290,-3736.1761,1606.5922,-4223.3738,-3789.4905,-5490.3368,4614.5963,-4306.9988,2457.8086,-3437.7660,2333.7088,-1633.2381,-2254.3547,-3294.6390,-1707.0695,-6887.7573,5470.8514,-4030.2745,-5531.2614,-1403.9761,4137.8512,-2939.2043,-4732.9873,-3819.4160,-2059.5191,-591.8497,5027.0537,-3301.3583,1927.5476,4570.1065,-5385.8135,4095.0479,-4379.0629,3925.0447,-5365.2707,4148.2519,-4974.9374,-4527.8387,-4104.1872,4343.5445,-4590.0110,2334.9103,1768.9253,4565.8291,-5387.0814,-4360.2820,-1437.3939,774.4597,150770.3041,147652.8684,146263.7217,154524.8554,152166.6253,141543.6757,141726.2112,149561.0944,15168352.1724,15149704.4937,15173187.9774,15173285.0113,148240.7481,15180584.1047,
1500.000,-5763.1257,-5409.4586,6475.9831,5540.3629,4775.2245,-2823.8084,-825.3132,-3857.5495,-116.5634,2596.0489,1662.2686,-6577.3548,1564.0388,-6139.2464,-4618.3797,-5203.6789,-911.5838,-539.0984,1992.8775,-4761.1878,-3239.3977,2251.3022,116.4725,-4919.9733,-1678.6055,-1673.9876,-6788.8420,-3352.6392,2476.5020,-2857.6458,-3676.7155,-4312.8641,836.4446,3449.5750,-5897.1419,-4678.5040,3055.7254,-3357.6803,-5341.9591,4428.1631,-1770.7106,-3338.7926,-4969.7545,-664.1066,3968.0870,-4935.3980,-4750.1710,-763.0468,-3117.5571,6322.7390,283661.3033,291659.4284,276529.0134,275509.4373,277166.4903,276202.0921,284517.0703,279488.0659,-278514168.4188,-278493827.9118,-278497732.5184,-278494645.1929,280150.6391,-278502391.4455,-3670.2392,97.3558,-1666.9633,-3015.2235,4067.5196,-4272.1422,6350.3921,2953.4173,-5096.5047,3512.5398,5472.5260,-299.5929,-6716.4951,92.3231,-3541.0576,-306.3583,-6043.1976,-2266.4626,-3759.8080,81.1084,3349.8523,5946.2216,-6366.1119,4631.2042,-5037.3704,-4619.8575,-1304.0503,5627.4498,3364.7064,4355.4933,5866.1215,-316.3196,4103.0321,-3673.2522,-818.6708,-2303.2378,-2835.1974,-3221.6455,2058.9146,2405.1523,-4375.7742,-5268.4289,-2772.0954,-5843.4335,-5683.3259,-1203.8046,1976.2293,4472.5106,6166.9505,1769.4209,247841.4710,227695.8247,235176.6728,241652.2522,233552.9043,237490.5064,239369.7692,240151.4052,72479995.0973,72473118.1233,72466875.1025,72488062.9006,239749.3298,72491328.3932,1077.2175,4332.7814,1844.9253,-2611.5888,2954.1979,-4685.9028,-2675.1006,-4952.0351,4698.2769,-5150.4883,3926.6923,-2207.4531,583.6192,-2979.8190,-3765.6769,-4558.3395,-3040.1114,-6548.0214,5446.8794,-5040.3188,-5118.7165,-2784.9473,2730.6547,-1588.3183,-4473.1673,-4911.1660,-285.1951,-2078.2587,5504.7486,-4563.2543,148.7140,5307.8636,-5418.8036,4591.2815,-3568.4667,4563.4293,-5529.9253,5110.6416,-3921.9044,-4674.0362,-5085.1153,3005.0901,-3974.9602,3533.1572,260.5611,4714.3984,-4670.0054,-5233.1385,370.3397,-1074.8340,150746.5742,147558.3654,146233.8657,154328.5554,152242.0157,141636.1179,141467.5384,149739.9346,15173477.3445,15154837.3560,15178034.6687,15178082.8463,148158.3691,15185734.5821,
1800.000,-5896.6201,-4641.3631,6156.1229,4941.5611,5216.5243,-4353.8519,757.9363,-3240.4668,-2228.3439,3713.6121,2795.1908,-6785.9601,355.1094,-5238.1673,-4637.8954,-4173.5753,-2484.4163,-1.5211,260.8196,-3734.0342,-2271.9954,3508.9272,-1191.8482,-3879.8877,-3648.3963,-3020.1708,-6746.9445,-1595.6344,3950.1072,-824.4993,-2500.0442,-3726.5739,2933.4005,1587.9803,-6459.9607,-5075.1057,1604.6750,-3985.0936,-5359.7301,5334.5289,-3158.1350,-4702.1908,-6153.0405,-2359.2834,2588.2689,-5314.8693,-4694.2523,1319.9512,-1847.7147,6027.1889,278329.5603,286715.8890,271324.6612,270464.6570,272097.4423,271079.4413,279359.7135,274671.5844,-280028287.0274,-280007698.4214,-280011195.5742,-280008594.5640,275061.5767,-280016467.9640,-2308.5131,2076.6600,-3182.8068,-4554.3227,2225.2173,-2758.6433,6778.5813,4744.7566,-4978.2413,1628.8474,3940.2475,1267.7663,-6803.7261,1792.9558,-1670.0917,1445.8024,-4916.4561,-4227.5536,-4932.9291,1936.5691,5045.8984,4573.1158,-6749.0966,5753.1141,-4574.0228,-3015.6931,-78.9951,5793.7008,1763.6784,4337.0696,6246.5881,1788.5512,3839.4093,-4800.6217,886.9658,-189.0020,-4397.5408,-1175.8009,3661.4576,473.7652,-2763.9326,-4904.4664,-1301.4960,-4757.5638,-6309.5034,888.8659,3778.2050,3933.4677,6314.0913,385.1243,254024.4925,233849.8628,241141.3821,247580.9125,239405.3742,243315.6741,245305.4678,245635.9144,66381984.7363,66375466.8475,66369004.3166,66390592.9223,245644.0407,66393252.6362,2776.8137,4709.2321,342.8193,-1194.4208,3985.8177,-4649.7749,-1275.3297,-3886.0437,4280.1417,-5399.7132,4976.6934,-742.0113,-1229.3352,-3992.3489,-4874.2265,-5333.4211,-4032.5244,-5516.0890,4836.6015,-5512.5681,-4157.3007,-3869.0024,1030.6346,-67.9592,-3737.4867,-5481.7788,1519.8289,-3336.2991,5389.6004,-5336.1464,-1646.1364,5457.7884,-4852.1921,4571.9564,-2377.6403,4713.6618,-5102.6801,5522.5734,-2450.8543,-4308.0209,-5524.5104,1343.8259,-2936.5714,4341.6394,-1275.6906,4358.9919,-3457.4469,-5545.8908,2138.1563,-2794.0367,150721.2878,147463.8336,146207.5879,154126.7542,152313.7988,141734.1980,141214.5492,149791.9170,15178607.9350,15159972.4701,15182882.9134,15182900.6190,148075.9041,15190884.9356,
