sl_100_5400_20240814 Coordinates.csv
2024/08/14 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:28 2024,
Start: 2024/08/14 07:47:00.00, Stop: 2024/08/14 09:17:00.00,
TIME_UNITS,STARLINK-3253 - X-Coordinate,STARLINK-1864 - X-Coordinate,STARLINK-1588 - X-Coordinate,STARLINK-1563 - X-Coordinate,STARLINK-31985 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-30294 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-3573 - X-Coordinate,STARLINK-32197 - X-Coordinate,STARLINK-30853 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-1916 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-5104 - X-Coordinate,STARLINK-5404 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-4102 - X-Coordinate,STARLINK-1332 - X-Coordinate,STARLINK-30386 - X-Coordinate,STARLINK-6161 - X-Coordinate,STARLINK-30147 - X-Coordinate,STARLINK-1063 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-31893 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-30781 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-31656 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-3399 - X-Coordinate,STARLINK-6233 - X-Coordinate,STARLINK-11194 [DTC] - X-Coordinate,STARLINK-3959 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-3091 - X-Coordinate,STARLINK-4012 - X-Coordinate,STARLINK-1486 - X-Coordinate,STARLINK-5565 - X-Coordinate,STARLINK-31265 - X-Coordinate,STARLINK-4642 - X-Coordinate,STARLINK-3557 - X-Coordinate,STARLINK-3241 - X-Coordinate,STARLINK-5555 - X-Coordinate,STARLINK-31918 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-1183 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-2140 - X-Coordinate,STARLINK-6196 - X-Coordinate,STARLINK-5405 - X-Coordinate,STARLINK-30413 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-4408 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-1765 - X-Coordinate,STARLINK-1748 - X-Coordinate,STARLINK-32078 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-5205 - X-Coordinate,STARLINK-4688 - X-Coordinate,STARLINK-3614 - X-Coordinate,STARLINK-2092 - X-Coordinate,STARLINK-3193 - X-Coordinate,STARLINK-31532 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-1856 - X-Coordinate,STARLINK-31606 - X-Coordinate,STARLINK-5137 - X-Coordinate,STARLINK-31416 - X-Coordinate,STARLINK-1924 - X-Coordinate,STARLINK-1162 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-1675 - X-Coordinate,STARLINK-5969 - X-Coordinate,STARLINK-3965 - X-Coordinate,STARLINK-2680 - X-Coordinate,STARLINK-31736 - X-Coordinate,STARLINK-1138 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-30516 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-3818 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-6122 - X-Coordinate,STARLINK-6309 - X-Coordinate,STARLINK-4779 - X-Coordinate,STARLINK-6313 - X-Coordinate,STARLINK-32163 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-1354 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-1864 - Y-Coordinate,STARLINK-1588 - Y-Coordinate,STARLINK-1563 - Y-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-30294 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-3573 - Y-Coordinate,STARLINK-32197 - Y-Coordinate,STARLINK-30853 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-1916 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-5104 - Y-Coordinate,STARLINK-5404 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-4102 - Y-Coordinate,STARLINK-1332 - Y-Coordinate,STARLINK-30386 - Y-Coordinate,STARLINK-6161 - Y-Coordinate,STARLINK-30147 - Y-Coordinate,STARLINK-1063 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-31893 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-30781 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-31656 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-3399 - Y-Coordinate,STARLINK-6233 - Y-Coordinate,STARLINK-11194 [DTC] - Y-Coordinate,STARLINK-3959 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-3091 - Y-Coordinate,STARLINK-4012 - Y-Coordinate,STARLINK-1486 - Y-Coordinate,STARLINK-5565 - Y-Coordinate,STARLINK-31265 - Y-Coordinate,STARLINK-4642 - Y-Coordinate,STARLINK-3557 - Y-Coordinate,STARLINK-3241 - Y-Coordinate,STARLINK-5555 - Y-Coordinate,STARLINK-31918 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-1183 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-2140 - Y-Coordinate,STARLINK-6196 - Y-Coordinate,STARLINK-5405 - Y-Coordinate,STARLINK-30413 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-4408 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-1765 - Y-Coordinate,STARLINK-1748 - Y-Coordinate,STARLINK-32078 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-5205 - Y-Coordinate,STARLINK-4688 - Y-Coordinate,STARLINK-3614 - Y-Coordinate,STARLINK-2092 - Y-Coordinate,STARLINK-3193 - Y-Coordinate,STARLINK-31532 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-1856 - Y-Coordinate,STARLINK-31606 - Y-Coordinate,STARLINK-5137 - Y-Coordinate,STARLINK-31416 - Y-Coordinate,STARLINK-1924 - Y-Coordinate,STARLINK-1162 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-1675 - Y-Coordinate,STARLINK-5969 - Y-Coordinate,STARLINK-3965 - Y-Coordinate,STARLINK-2680 - Y-Coordinate,STARLINK-31736 - Y-Coordinate,STARLINK-1138 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-30516 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-3818 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-6122 - Y-Coordinate,STARLINK-6309 - Y-Coordinate,STARLINK-4779 - Y-Coordinate,STARLINK-6313 - Y-Coordinate,STARLINK-32163 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-1354 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-1864 - Z-Coordinate,STARLINK-1588 - Z-Coordinate,STARLINK-1563 - Z-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-30294 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-3573 - Z-Coordinate,STARLINK-32197 - Z-Coordinate,STARLINK-30853 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-1916 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-5104 - Z-Coordinate,STARLINK-5404 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-4102 - Z-Coordinate,STARLINK-1332 - Z-Coordinate,STARLINK-30386 - Z-Coordinate,STARLINK-6161 - Z-Coordinate,STARLINK-30147 - Z-Coordinate,STARLINK-1063 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-31893 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-30781 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-31656 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-3399 - Z-Coordinate,STARLINK-6233 - Z-Coordinate,STARLINK-11194 [DTC] - Z-Coordinate,STARLINK-3959 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-3091 - Z-Coordinate,STARLINK-4012 - Z-Coordinate,STARLINK-1486 - Z-Coordinate,STARLINK-5565 - Z-Coordinate,STARLINK-31265 - Z-Coordinate,STARLINK-4642 - Z-Coordinate,STARLINK-3557 - Z-Coordinate,STARLINK-3241 - Z-Coordinate,STARLINK-5555 - Z-Coordinate,STARLINK-31918 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-1183 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-2140 - Z-Coordinate,STARLINK-6196 - Z-Coordinate,STARLINK-5405 - Z-Coordinate,STARLINK-30413 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-4408 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-1765 - Z-Coordinate,STARLINK-1748 - Z-Coordinate,STARLINK-32078 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-5205 - Z-Coordinate,STARLINK-4688 - Z-Coordinate,STARLINK-3614 - Z-Coordinate,STARLINK-2092 - Z-Coordinate,STARLINK-3193 - Z-Coordinate,STARLINK-31532 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-1856 - Z-Coordinate,STARLINK-31606 - Z-Coordinate,STARLINK-5137 - Z-Coordinate,STARLINK-31416 - Z-Coordinate,STARLINK-1924 - Z-Coordinate,STARLINK-1162 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-1675 - Z-Coordinate,STARLINK-5969 - Z-Coordinate,STARLINK-3965 - Z-Coordinate,STARLINK-2680 - Z-Coordinate,STARLINK-31736 - Z-Coordinate,STARLINK-1138 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-30516 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-3818 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-6122 - Z-Coordinate,STARLINK-6309 - Z-Coordinate,STARLINK-4779 - Z-Coordinate,STARLINK-6313 - Z-Coordinate,STARLINK-32163 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-1354 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2275.9679,-409.9146,-4420.6452,3392.6178,5135.8852,3193.1490,-5749.9123,3421.3260,-4193.2573,-3952.9112,248.5058,1930.5604,-5001.9604,5983.1704,1485.3228,-412.9994,4614.7057,-4629.5750,4856.6850,5046.8467,4730.1594,-855.8845,-5069.5324,2229.9021,-4577.5388,-6177.3511,5670.7706,3566.8258,-6333.5428,56.5856,1244.9812,1521.6538,-1697.6431,5634.1627,4259.8511,-3071.3230,2931.8056,-4919.8122,-1365.7328,4268.6832,2085.1867,-4728.8303,-2919.5996,-5374.4601,-3348.2579,-5641.6904,3634.3799,3719.3022,-870.2839,-3842.2566,4205.8938,-4607.1703,1509.9732,-5894.7933,-3076.7698,-4500.9058,6294.5623,-475.5441,4326.4356,4728.5688,5348.4341,-2713.6148,3559.4655,4406.1313,376.5240,-5860.4782,-4085.0748,3881.4358,1093.4127,-153.8309,-6524.9473,-6191.0846,0.6676,5638.1940,-583.2185,-3462.7785,3187.5023,3478.1882,4310.6190,-3351.4681,-5850.5755,-3273.3100,-1332.9283,-2171.0798,3230.7715,-888.3325,-4457.4945,-1347.9057,-2391.6234,3510.0625,-77.2091,-2076.6772,-2890.8966,5396.4067,-5618.2545,3963.7004,6084.5881,669.8862,3733.1882,1040.9680,324264.0949,345823.5307,346491.4004,340076.5528,347882.3751,343987.5845,342427.5851,342976.0477,-210961946.3389,-210932653.2442,-210971044.4084,-210971539.0370,341904.7968,-210969942.1031,-5891.7352,6884.3714,-1314.9785,-5971.6881,4511.2854,-4887.2155,688.4593,4063.5072,1559.6723,-5540.3390,6719.4385,4727.0147,-857.3608,-1259.4973,6594.6483,-4156.3460,701.8795,-1738.9150,4760.5866,-3207.9878,2753.6339,4999.8440,-3951.8612,-4427.0761,2323.1635,-2463.8181,3829.2834,-4272.6639,-2257.0357,-5675.4101,4066.9979,-6754.1225,4931.9146,-3434.4993,318.8293,5346.9046,-3290.0467,-1375.0557,-6209.1912,728.6664,4529.2188,-560.0649,-2759.6523,-1280.3996,5583.7277,-3836.7524,-1983.6129,-4045.9228,4444.0412,-5712.6035,-5064.9453,-2117.0721,-4965.4906,2580.3899,-934.8190,3159.6080,-2913.8513,4975.5160,-2933.2131,-4217.1057,-388.4249,4370.0444,5357.5787,2029.9709,4291.6207,-1100.6651,4235.0960,5687.0905,4126.7342,-6424.4110,1995.6120,-658.2536,6785.5255,718.1102,4212.5117,4807.6968,6149.1097,2702.8730,784.4692,2884.7213,3677.0012,-5130.6032,5040.8371,5785.4364,3167.9929,3996.0478,4460.7976,5096.9248,1248.6448,-4343.2704,4189.8632,1193.6387,5994.0996,365.9476,3551.1681,1222.7338,2416.2252,6168.9632,-2120.9154,-6003.7513,61700.7395,63127.9826,61628.6943,60250.0107,62142.6505,61414.8517,69764.5567,66322.5196,-17053485.7371,-17050252.5018,-17075460.4893,-17075506.1005,65162.6611,-17070620.0031,-2827.3016,691.6410,5159.8888,905.1303,277.1541,-3754.5622,3811.1227,-4320.1544,5268.7406,510.6298,1697.4203,-4701.6275,4709.9794,3229.0697,-1624.0734,-5537.7568,5142.5959,-4712.7355,-1274.2361,-3501.4894,4254.1990,4722.2120,2605.6829,4828.6601,4656.8252,-1529.6382,1185.2696,-4146.6274,1661.4828,3523.3988,5448.0553,-164.1779,-4581.0562,-1427.2744,5434.1876,-3185.9662,5324.3338,-4699.5547,-2739.3244,-5442.2324,-4803.1200,-4892.7971,5663.7819,4068.6159,-2349.0475,1138.8312,5534.2638,4224.9945,-5133.6897,845.3016,2145.1497,4724.5247,-4608.8035,-2570.6498,-6167.5547,4219.0034,148.5401,-4789.9523,-4577.0555,2793.9781,-4390.8451,4381.0742,-2183.8893,4817.5907,5415.2106,3499.5665,-3646.0908,687.5361,5447.0481,2559.3848,-60.2342,-3064.8675,-1421.1228,-3778.9460,-5462.3015,-3390.2062,-221.7625,-5356.0792,-5361.6232,-5338.4687,-630.1586,-3298.9493,-4566.8717,2884.5588,5235.8548,5609.6275,-2615.1126,-4515.9823,-6411.0901,-3922.4193,-5510.3030,6517.0216,-1507.5732,-4352.2559,1976.2958,-5543.4769,2288.6586,-2853.0407,5419.7394,-3301.5587,-170806.0675,-176196.0730,-177387.1394,-168835.5973,-171849.9418,-182503.5720,-181300.2232,-176261.0349,87069918.1134,87041895.1311,87078044.3566,87067715.4336,-175336.9630,87062180.8492,
300.000,1181.0241,800.3070,-4088.5684,2291.0340,5612.8179,1185.5989,-5858.3840,3936.0396,-2709.5115,-4657.6434,1775.8113,3859.5091,-4210.0111,4649.1719,2135.2293,-2504.9605,3147.2395,-4221.6458,5697.8048,3344.3900,5942.0270,1270.6121,-6231.7834,145.5272,-3636.5119,-6133.1711,4804.2503,2289.6868,-6834.7812,-1405.1916,3080.1018,289.8927,445.7672,4356.9504,3801.7662,-1144.2150,900.5871,-5431.4098,-2463.7318,5690.7117,3241.1748,-3912.6321,-4680.4462,-6107.2530,-1768.0833,-5805.5793,2451.8768,2481.5007,923.2872,-4803.5720,2663.7947,-5306.7887,-638.2536,-4497.5139,-4671.3601,-3616.9688,5395.7792,1388.9009,5585.6052,4127.4353,4092.9365,-661.0442,4751.4387,5713.5663,2452.5256,-5042.2015,-2251.2649,4780.0479,2975.7070,-1455.3080,-5741.2753,-6644.4272,1239.4885,5011.2614,1573.7694,-1492.7653,4070.8900,4138.5597,3941.5341,-2337.7434,-4654.7765,-3887.0291,104.4379,-691.2940,4928.0371,684.5631,-3762.3119,576.3025,-2286.3105,2240.6730,2039.0511,-700.9230,-1497.6482,4809.3654,-4156.9827,4423.7911,6814.0271,2044.0876,2933.8664,-538.4030,322845.5054,344006.3060,344933.1600,338563.9822,346449.8180,342566.6010,340892.2582,341179.3203,-210536011.1222,-210507271.1349,-210544496.1270,-210544718.6297,340418.4114,-210544004.9313,-6722.0654,6795.1035,805.3042,-6476.4858,3321.6355,-5165.9599,2538.0715,2120.0355,3132.9713,-4436.3939,5978.0602,3870.0012,1051.5951,-2414.5078,6595.7882,-3591.6416,-604.0394,313.9784,3885.2356,-3843.4477,1207.9973,5186.9250,-2805.9022,-4273.9749,4195.9249,-769.0562,3769.1490,-5721.1373,-1124.4889,-6236.9070,2893.0386,-6721.3123,5070.5148,-4129.8388,-1810.4628,5450.3418,-4051.7720,671.3258,-4964.1934,-147.4739,2799.6563,1405.7997,-2767.0024,511.3305,5477.6239,-2469.4793,-3788.9708,-5560.5827,5308.1117,-4440.8311,-5224.9858,-95.0951,-5058.5128,3416.5713,204.2309,4903.2610,-4138.6989,4057.9822,-3140.6274,-5452.5185,-1945.0615,4285.5836,4835.4625,671.2547,4380.0910,526.0275,4452.1023,4877.0958,3033.6595,-6713.1468,3329.2191,981.4358,6091.5124,-1247.6511,3933.9779,5127.7655,5243.0013,640.1887,-1352.0870,4650.8459,4696.5439,-3465.8903,6086.9132,6614.4476,2104.4615,2646.9773,5625.3972,5767.1999,3324.1139,-5767.1322,4307.3684,2906.2020,6655.4939,-1672.2131,4492.0358,-882.8665,1000.6636,6411.4725,-4044.0957,-5192.2355,68407.4469,70234.4874,68676.5406,67457.4416,69311.4949,68531.1462,76876.8093,73371.8642,-21654967.0815,-21651109.4075,-21677080.9499,-21676952.9738,72327.8214,-21672193.4157,-1134.1950,-1117.8938,5524.9994,-906.3008,2059.1731,-4481.9554,2706.3946,-5186.1790,5533.1661,2275.6241,3029.5321,-4277.5048,5394.0254,4510.2882,494.0493,-5378.9419,6160.1551,-5361.4462,538.5224,-4697.8459,3363.2607,4418.4386,1194.8318,5439.6177,4150.0851,-2894.1336,3301.5951,-3191.5617,-132.1401,1947.0729,5469.7521,1635.0850,-4720.2153,-3090.4256,5481.7527,-4142.8693,5526.3008,-4268.8359,-4149.4599,-3994.0170,-5439.2715,-5415.4126,4323.4700,3089.3901,-3845.3031,2831.1557,5236.0256,3316.4943,-4221.9855,2299.9834,3677.0817,4457.4287,-4709.3374,-4015.2978,-5148.4364,3307.5371,-1383.0317,-5434.0173,-2681.7432,1101.9955,-5244.1641,5182.7935,-406.5910,3697.9496,4764.7978,4698.9744,-4799.2197,-1127.2174,5462.7283,832.8606,-1592.4500,-1740.0720,-3071.7113,-4462.8115,-5474.0506,-4252.0545,-1995.2473,-5527.2087,-5529.6142,-4577.0720,-2107.2821,-4561.2563,-3312.1226,1518.6569,4381.3308,6382.7948,-887.1039,-3819.4337,-5665.2205,-2876.7583,-5020.7526,6267.8130,30.1977,-4719.0743,3255.4482,-5251.8320,832.7061,-1157.2838,4781.7221,-4559.0184,-170849.5274,-176198.6443,-177380.4552,-168974.9643,-171723.5223,-182385.0789,-181533.6241,-176668.2551,87069703.0074,87041724.0528,87078168.3164,87067875.1392,-175376.8905,87062170.8762,
600.000,-18.5874,1944.0231,-3412.4359,953.5147,5528.2488,-945.0724,-5419.8973,4107.6914,-999.1893,-4901.7600,3159.4214,5424.9895,-3052.0957,2864.0902,2574.3679,-4362.9600,1405.5692,-3435.9653,5975.6198,1307.4428,6592.5831,3264.0922,-6788.5239,-1969.0242,-2382.6750,-5482.4833,3441.8018,821.5048,-6659.4126,-2690.6601,4642.4840,-988.7565,2545.6957,2600.3200,3026.9084,910.1171,-1201.0808,-5456.3286,-3364.3041,6551.0187,4133.5543,-2746.0901,-5952.2012,-6248.1407,16.5292,-5413.5450,1078.6313,1034.8709,2588.3600,-5319.8481,833.9604,-5531.2439,-2724.6038,-2652.3854,-5823.4788,-2414.7425,3969.8388,3153.4341,6255.5158,3128.2420,2468.2653,1479.6103,5439.7644,6449.2510,4271.6067,-3755.3948,-178.6086,5213.9487,4594.3584,-2602.9993,-4369.0383,-6462.1954,2390.0977,3911.1758,3582.6032,639.6456,4572.3629,4452.1080,3244.1680,-1143.4705,-3000.6855,-4167.1691,1497.6805,844.0858,6149.9826,2249.0330,-2685.9452,2421.7116,-2024.5147,771.1883,3941.0933,679.0543,48.6726,3800.4155,-2286.3445,4502.9430,6883.9084,3194.5316,1896.7218,-2106.7172,321289.6745,342022.5151,343223.5041,336900.0550,344863.9336,340996.9418,339209.0378,339185.1798,-210009725.9509,-209981550.0440,-210017592.4606,-210017545.5126,338781.9580,-210017713.9806,-6883.2151,6034.5618,2861.8857,-6344.6958,1772.8147,-4989.1659,4125.3595,-41.6173,4441.2714,-2858.5764,4665.3060,2680.1382,2891.3287,-3379.4326,5924.4127,-2733.3194,-1916.5762,2358.2457,2618.3122,-4152.6343,-425.1355,4913.4543,-1399.7663,-3757.3102,5671.2443,1026.5841,3261.4240,-6623.6674,120.8256,-6118.9666,1484.1670,-6025.7630,4766.2684,-4416.8279,-3773.2383,5064.4797,-4470.7548,2634.9296,-3233.8516,-958.1256,817.0343,3259.1550,-2548.8493,2227.9556,4860.9286,-832.7758,-5245.1907,-6543.5606,5662.7284,-2729.6132,-4901.4690,1916.7551,-4709.5032,3960.6008,1261.6932,6171.7232,-4975.5109,2788.0405,-2974.0226,-6141.4819,-3358.4270,3802.5628,3807.4524,-716.9753,4086.9712,2142.5192,4280.3741,3574.9168,1694.1513,-6337.2274,4339.0160,2511.0323,4802.8426,-3112.5537,3327.9315,4967.8295,3809.3217,-1468.9425,-3368.1824,5971.6031,5280.6890,-1451.4590,6547.6836,6771.1942,880.4661,1087.8385,6201.8020,5909.8460,5058.8132,-6608.2107,4054.1032,4373.0713,6638.2337,-3568.6656,5028.5306,-2882.6770,-503.6618,5995.5988,-5575.4258,-3898.2656,75082.0436,77303.6382,75692.6668,74631.4368,76450.3783,75617.7438,83950.9415,80298.2208,-26245987.6423,-26241521.1174,-26268212.4542,-26267858.9516,79459.2299,-26263306.3301,681.0966,-2807.7268,5297.5652,-2620.5411,3611.6438,-4732.2460,1312.2376,-5477.8835,5202.0116,3785.1647,4037.5641,-3397.7865,5500.0874,5305.5623,2559.6252,-4646.9550,6524.3692,-5412.4756,2293.1911,-5391.9002,2112.7512,3642.2742,-343.7197,5466.8782,3199.6681,-3934.2076,5066.1456,-1896.1068,-1911.6042,138.3169,4902.6741,3258.5403,-4357.1868,-4395.9448,4939.3701,-4658.5703,5133.3285,-3383.4973,-5114.3281,-2122.8020,-5492.6660,-5333.3275,2523.9414,1769.5761,-4928.6146,4218.2216,4374.1348,2053.3921,-2841.7150,3508.6181,4814.0624,3713.7734,-4308.5965,-5030.2387,-3584.9918,2042.2844,-2766.9311,-5495.8096,-501.1989,-708.3385,-5537.3406,5387.5545,1416.9855,2166.5574,3603.0238,5392.1278,-5437.6053,-2820.6789,4892.6455,-983.4086,-2946.0153,-229.4108,-4393.8484,-4647.2560,-4899.1531,-4638.1901,-3555.0032,-5109.1291,-5105.4601,-3326.4954,-3359.5268,-5334.2669,-1702.7792,-17.9142,3056.4751,6479.2090,940.4086,-2716.0203,-4320.8578,-1508.3479,-3992.8113,5354.0597,1564.5545,-4583.9286,4186.2939,-4397.4035,-712.2861,668.1243,3629.3261,-5329.0425,-170893.1916,-176196.3219,-177369.8486,-169119.2456,-171600.5679,-182260.9805,-181760.8954,-176982.4363,87069484.3104,87041553.5469,87078278.9363,87067981.8630,-175416.7102,87062160.7179,
