sl_100_5400_20240614 Coordinates.csv
2024/06/14 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:23 2024,
Start: 2024/06/14 07:47:00.00, Stop: 2024/06/14 09:17:00.00,
TIME_UNITS,STARLINK-3610 - X-Coordinate,STARLINK-1109 - X-Coordinate,STARLINK-1061 - X-Coordinate,STARLINK-31358 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-30307 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-3653 - X-Coordinate,STARLINK-31973 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-31000 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-31513 - X-Coordinate,STARLINK-5689 - X-Coordinate,STARLINK-6036 - X-Coordinate,STARLINK-31432 - X-Coordinate,STARLINK-1216 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-5729 - X-Coordinate,STARLINK-5830 - X-Coordinate,STARLINK-3148 - X-Coordinate,STARLINK-3500 - X-Coordinate,STARLINK-30294 - X-Coordinate,STARLINK-1417 - X-Coordinate,STARLINK-31244 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-2711 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-2667 - X-Coordinate,STARLINK-1967 - X-Coordinate,STARLINK-3862 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-4284 - X-Coordinate,STARLINK-4330 - X-Coordinate,STARLINK-31196 - X-Coordinate,STARLINK-30376 - X-Coordinate,STARLINK-2543 - X-Coordinate,STARLINK-31144 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-6180 - X-Coordinate,STARLINK-4268 - X-Coordinate,STARLINK-6106 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-1256 - X-Coordinate,STARLINK-11190 [DTC] - X-Coordinate,STARLINK-31478 - X-Coordinate,STARLINK-31114 - X-Coordinate,STARLINK-3338 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-6028 - X-Coordinate,STARLINK-3116 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-31668 - X-Coordinate,STARLINK-3933 - X-Coordinate,STARLINK-1043 - X-Coordinate,STARLINK-31761 - X-Coordinate,STARLINK-30955 - X-Coordinate,STARLINK-32347 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-4097 - X-Coordinate,STARLINK-1965 - X-Coordinate,STARLINK-32256 - X-Coordinate,STARLINK-1010 - X-Coordinate,STARLINK-32018 - X-Coordinate,STARLINK-30881 - X-Coordinate,STARLINK-31075 - X-Coordinate,STARLINK-3828 - X-Coordinate,STARLINK-31164 - X-Coordinate,STARLINK-3189 - X-Coordinate,STARLINK-1565 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-2437 - X-Coordinate,STARLINK-5564 - X-Coordinate,STARLINK-5017 - X-Coordinate,STARLINK-31262 - X-Coordinate,STARLINK-6074 - X-Coordinate,STARLINK-30104 - X-Coordinate,STARLINK-31374 - X-Coordinate,STARLINK-31309 - X-Coordinate,STARLINK-1594 - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-30186 - X-Coordinate,STARLINK-5334 - X-Coordinate,STARLINK-5176 - X-Coordinate,STARLINK-31633 - X-Coordinate,STARLINK-30609 - X-Coordinate,STARLINK-30804 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3610 - Y-Coordinate,STARLINK-1109 - Y-Coordinate,STARLINK-1061 - Y-Coordinate,STARLINK-31358 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-30307 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-3653 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-31000 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-31513 - Y-Coordinate,STARLINK-5689 - Y-Coordinate,STARLINK-6036 - Y-Coordinate,STARLINK-31432 - Y-Coordinate,STARLINK-1216 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-5729 - Y-Coordinate,STARLINK-5830 - Y-Coordinate,STARLINK-3148 - Y-Coordinate,STARLINK-3500 - Y-Coordinate,STARLINK-30294 - Y-Coordinate,STARLINK-1417 - Y-Coordinate,STARLINK-31244 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-2711 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-2667 - Y-Coordinate,STARLINK-1967 - Y-Coordinate,STARLINK-3862 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,STARLINK-4330 - Y-Coordinate,STARLINK-31196 - Y-Coordinate,STARLINK-30376 - Y-Coordinate,STARLINK-2543 - Y-Coordinate,STARLINK-31144 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-6180 - Y-Coordinate,STARLINK-4268 - Y-Coordinate,STARLINK-6106 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-11190 [DTC] - Y-Coordinate,STARLINK-31478 - Y-Coordinate,STARLINK-31114 - Y-Coordinate,STARLINK-3338 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-6028 - Y-Coordinate,STARLINK-3116 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-31668 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,STARLINK-1043 - Y-Coordinate,STARLINK-31761 - Y-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-32347 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-4097 - Y-Coordinate,STARLINK-1965 - Y-Coordinate,STARLINK-32256 - Y-Coordinate,STARLINK-1010 - Y-Coordinate,STARLINK-32018 - Y-Coordinate,STARLINK-30881 - Y-Coordinate,STARLINK-31075 - Y-Coordinate,STARLINK-3828 - Y-Coordinate,STARLINK-31164 - Y-Coordinate,STARLINK-3189 - Y-Coordinate,STARLINK-1565 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-2437 - Y-Coordinate,STARLINK-5564 - Y-Coordinate,STARLINK-5017 - Y-Coordinate,STARLINK-31262 - Y-Coordinate,STARLINK-6074 - Y-Coordinate,STARLINK-30104 - Y-Coordinate,STARLINK-31374 - Y-Coordinate,STARLINK-31309 - Y-Coordinate,STARLINK-1594 - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-30186 - Y-Coordinate,STARLINK-5334 - Y-Coordinate,STARLINK-5176 - Y-Coordinate,STARLINK-31633 - Y-Coordinate,STARLINK-30609 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3610 - Z-Coordinate,STARLINK-1109 - Z-Coordinate,STARLINK-1061 - Z-Coordinate,STARLINK-31358 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-30307 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-3653 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-31000 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-31513 - Z-Coordinate,STARLINK-5689 - Z-Coordinate,STARLINK-6036 - Z-Coordinate,STARLINK-31432 - Z-Coordinate,STARLINK-1216 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-5729 - Z-Coordinate,STARLINK-5830 - Z-Coordinate,STARLINK-3148 - Z-Coordinate,STARLINK-3500 - Z-Coordinate,STARLINK-30294 - Z-Coordinate,STARLINK-1417 - Z-Coordinate,STARLINK-31244 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-2711 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-2667 - Z-Coordinate,STARLINK-1967 - Z-Coordinate,STARLINK-3862 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,STARLINK-4330 - Z-Coordinate,STARLINK-31196 - Z-Coordinate,STARLINK-30376 - Z-Coordinate,STARLINK-2543 - Z-Coordinate,STARLINK-31144 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-6180 - Z-Coordinate,STARLINK-4268 - Z-Coordinate,STARLINK-6106 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-11190 [DTC] - Z-Coordinate,STARLINK-31478 - Z-Coordinate,STARLINK-31114 - Z-Coordinate,STARLINK-3338 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-6028 - Z-Coordinate,STARLINK-3116 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-31668 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,STARLINK-1043 - Z-Coordinate,STARLINK-31761 - Z-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-32347 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-4097 - Z-Coordinate,STARLINK-1965 - Z-Coordinate,STARLINK-32256 - Z-Coordinate,STARLINK-1010 - Z-Coordinate,STARLINK-32018 - Z-Coordinate,STARLINK-30881 - Z-Coordinate,STARLINK-31075 - Z-Coordinate,STARLINK-3828 - Z-Coordinate,STARLINK-31164 - Z-Coordinate,STARLINK-3189 - Z-Coordinate,STARLINK-1565 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-2437 - Z-Coordinate,STARLINK-5564 - Z-Coordinate,STARLINK-5017 - Z-Coordinate,STARLINK-31262 - Z-Coordinate,STARLINK-6074 - Z-Coordinate,STARLINK-30104 - Z-Coordinate,STARLINK-31374 - Z-Coordinate,STARLINK-31309 - Z-Coordinate,STARLINK-1594 - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-30186 - Z-Coordinate,STARLINK-5334 - Z-Coordinate,STARLINK-5176 - Z-Coordinate,STARLINK-31633 - Z-Coordinate,STARLINK-30609 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4126.5570,2179.1980,-1489.0110,4454.3612,-4743.2034,-5179.7077,879.8861,2157.9616,-4968.5136,-3104.1974,-3526.8551,4896.6354,4149.0126,5487.1155,419.0377,-5658.3557,-3756.6709,-3335.2025,5872.1458,-1720.6406,-4163.5148,3459.4594,-427.0466,-3638.4893,-3256.9267,-3095.7666,4804.3001,6923.3885,-1125.2189,-4206.7637,-5018.0426,-6434.6114,4166.9070,4441.4205,-6013.1483,5587.5505,-5239.6234,-5420.8800,-5510.0332,3993.5319,-6317.9014,-5671.5781,-768.0200,3411.5378,-4129.2813,5892.2511,6683.4007,-3401.5426,4242.5045,4792.6570,-4756.9170,-1246.5558,-5072.7275,-3870.4503,814.9067,6620.6347,-2648.2769,1671.3285,511.8226,-3174.3962,3588.3563,1411.0541,-2249.2083,656.5042,-3587.5542,2232.2121,-6257.7809,2907.2523,0.0000,5366.2330,-6211.0994,-5709.0020,3880.4133,5668.3894,-4926.0657,-4199.2123,3768.8417,6576.5380,-5782.9049,-3367.0901,-4245.2027,-4370.3073,-478.8826,-1584.0775,4445.9113,-2638.9995,-491.7319,2635.9189,2658.6872,-3472.0789,4601.3415,-4773.3301,1165.9140,-1846.5083,6448.9184,5712.1532,-4450.4630,6791.8179,-2240.6447,-2728.5062,356388.1485,374793.2589,368282.5883,363507.0140,369006.5488,366396.9472,372909.8379,369816.7112,-258800246.0746,-258782232.9022,-258769183.9458,-258780676.0365,368613.8553,-258780649.7310,362.8256,5779.5855,-4268.6193,4215.9815,-179.9088,-3651.7316,5060.4714,-3563.2057,-4646.4156,-2900.2017,5865.0090,2700.9054,40.7536,-3989.2201,6216.1457,-3703.6444,-5835.9847,3737.9459,-1535.2367,6594.7680,-16.9552,1580.4107,5101.7725,-5726.7716,4043.9053,5299.3406,-2809.6554,192.8912,-4911.7180,4406.5180,4312.4157,-1891.2654,-5469.8744,5290.8580,863.5080,-4082.5756,1982.4173,-3455.7898,-2345.6233,-2955.3542,1093.6818,-3821.4622,-5007.9077,-5014.9626,2100.7614,299.0785,390.6723,749.8842,-3545.3392,4839.6104,-2028.7996,6712.2485,-302.2714,5234.9480,6384.3724,-746.9537,-5169.8554,4385.5349,-6415.8360,2757.0895,5954.7187,2020.3738,6392.1980,-4964.8715,-2249.4568,-3722.3358,1018.4787,-6242.1177,0.0000,4344.3900,-27.8476,-1413.8777,5740.2147,-2600.5985,-167.2375,441.7913,-3768.2033,1972.9525,-2109.1951,-3802.6352,5289.8693,-107.3477,-4209.6555,6126.1951,5025.7134,6167.2589,-6905.2254,4412.4227,4318.6411,5345.3618,-4880.4218,-931.9413,2664.7752,-4724.2380,-540.1488,1142.7580,-1337.8690,-629.3436,-5917.3252,5761.3760,167222.8400,169432.2524,157860.5210,162688.4268,156951.3620,160025.6880,165450.1699,162805.3626,55445429.7995,55438953.9487,55434676.3509,55437257.5615,163616.7760,55442343.3915,5531.7657,-3179.5664,5239.3347,3051.4300,5038.8431,-2828.5236,-4644.0984,-5532.3008,-487.7566,-5466.6899,1132.4068,3899.9566,-5542.2363,1361.5819,2770.6939,1544.4495,-451.3273,4665.3982,-3342.2049,-265.7416,-5436.5864,-5827.8856,-4687.7819,1420.5735,-4580.4839,3185.2264,-4146.4242,211.5654,4657.2675,3282.9921,-2081.0711,-1705.8160,764.9638,-421.3475,3309.3526,-154.8812,-4095.6484,-2588.9220,-3473.3910,-4727.2617,-2611.0874,1190.6200,4626.8056,-3375.5772,5136.9849,3509.1838,1323.1566,-6022.4524,4163.7105,1207.7017,4614.7781,1130.2373,-4728.4778,2434.8364,2558.6483,-839.3595,-3601.0185,5096.8044,2531.9896,-5499.5617,-47.0847,6490.3610,-788.9472,-4637.7108,-5480.7399,5390.6079,-2522.2408,829.8975,0.0000,668.7736,-3102.2344,-3636.0640,100.2044,-2783.8820,-4874.0645,-5402.6019,4432.2989,996.1342,-3168.2870,-4729.1548,-1377.1661,-5412.4492,5468.9196,-2825.8083,1759.3050,1684.5055,354.1275,4649.6232,4725.5703,2529.6276,1465.4502,4937.0032,6302.6298,4724.5439,2493.6552,3757.1465,5116.9669,-69.4950,2834.6739,2512.5479,26179.9517,25895.4270,22398.8015,31142.6792,27854.0087,17233.9274,18693.8580,25562.5678,55094799.2230,55073004.5502,55079449.0871,55104948.6141,24516.5522,55099681.6380,
300.000,-3825.1521,3116.7567,-3483.0485,5708.0915,-3819.9219,-6327.3180,2379.2656,325.0900,-5823.4119,-4127.7286,-2191.1822,6078.7609,4045.9267,4206.6869,2092.2903,-6499.9005,-4018.1270,-1609.3244,4472.0427,-191.4444,-3699.5433,2541.7867,1711.7840,-4594.8962,-2373.8834,-2151.0290,4094.2483,6670.9856,-3125.1342,-3539.0920,-4346.1860,-6055.5305,3126.0863,5205.1102,-6302.1954,4635.9789,-5275.5834,-6390.5635,-6538.8680,3470.3628,-6420.0888,-4802.6245,-2800.6049,1467.0954,-2419.3933,6302.2093,6756.8403,-4323.0713,2343.5408,5635.9012,-5096.9542,69.9406,-5036.6060,-3576.1561,2010.4889,5899.3816,-3871.1550,3612.2450,-751.2408,-1428.2044,3941.5803,2778.1102,-765.6754,-1511.5671,-4256.9025,110.9613,-6192.2036,1323.6677,0.0000,5936.4424,-5353.3704,-4978.4544,4697.5210,4184.9573,-3927.8543,-4194.1682,2493.4513,6900.0414,-6678.3718,-4782.1409,-2854.2447,-4738.5964,-2522.2444,-396.6050,5634.2237,-1544.8894,-1657.4088,4199.2095,4355.4409,-1642.4424,3475.4780,-5709.8132,2289.4498,-3762.1866,5507.0225,6389.4626,-4081.9657,6320.7469,-3503.6994,-1684.6264,352857.6340,371361.4932,364593.5706,359980.1979,365487.6355,362833.7423,369291.1672,366541.6910,-259946213.8778,-259928367.2491,-259915065.6375,-259925754.8494,365063.8185,-259926548.4257,2493.4295,4306.9246,-4065.1790,3528.2276,1735.7784,-2448.1695,3663.5261,-4656.6470,-3382.3733,-981.5408,6570.8291,1206.8291,-2105.8860,-4582.2165,6342.6756,-2428.1422,-5090.7268,5020.6018,-2641.2893,6694.6296,2119.3924,-320.4396,4862.6742,-4368.2640,5588.8443,6389.0520,-4605.5151,-1013.5741,-4081.5595,5710.9747,5394.1424,-475.2585,-6084.3996,4341.2794,2301.3425,-4866.6538,3628.1716,-2532.0318,-1256.5504,-4727.0005,2428.5170,-3760.4948,-4253.3167,-5277.8575,3393.8559,-1457.1683,-836.2753,2406.6706,-4027.3498,3968.5222,98.6627,6314.6852,1826.8811,5953.1848,5277.4283,-1910.1384,-3548.8507,4241.4547,-6830.8113,4051.3869,5342.5835,287.2993,6733.7292,-4900.2927,-181.0261,-4199.3491,2657.7062,-6410.9310,0.0000,2874.4156,1684.3466,281.9672,4807.9821,-3419.0695,1671.5187,2541.5141,-5329.6744,500.4130,-987.3177,-2192.9050,5526.4750,1914.9307,-3458.3138,6822.9833,4042.1681,6742.9537,-6385.2989,2927.8023,3012.7338,5549.5652,-5922.5109,714.8969,770.6631,-3780.4143,-2094.8904,-568.7834,770.8566,-2096.4030,-4532.4568,6598.7854,174624.4537,177389.8198,165652.2574,170530.1353,164700.1232,167740.4079,173266.3507,170601.3766,49781966.5796,49775711.3948,49771839.4525,49773569.8048,171413.5001,49778948.3241,5188.1233,-4473.6377,4387.3761,1389.0946,5504.5188,-1455.8031,-5373.7249,-5115.7249,1067.4879,-5471.2246,-408.1067,2846.0431,-5208.7701,3024.8035,1382.1822,21.2406,-2519.3785,4368.3873,-4587.7559,1282.8583,-5358.5625,-6470.5336,-4648.2929,2798.6862,-3326.0932,1548.2069,-3191.1614,-1585.4422,4545.6664,1668.6333,-314.4288,-3318.9904,-1051.0522,1387.8232,1695.0251,1644.2971,-2674.1365,-870.9827,-1891.1164,-3554.1775,-890.6942,3306.9147,4598.4747,-4263.6707,5519.7427,2303.5980,-498.7346,-4889.6656,5115.4127,-606.1924,4696.2122,2823.2187,-4412.6715,360.1724,4005.2723,-2582.3471,-4373.6439,4121.3599,802.0867,-5428.9678,2052.8603,6356.3276,769.1680,-4503.9858,-5460.7224,5499.4618,-1091.9866,2286.4988,0.0000,2142.3118,-4088.0858,-4791.7560,-1691.8921,-4177.8406,-5462.3758,-4792.3607,3666.9449,-547.0284,-1528.4162,-4525.4718,-3038.7992,-4720.2146,5434.6490,-1137.9263,250.8144,-113.4264,2120.4383,4672.7129,4473.3968,3678.1032,-69.5058,3864.8881,6507.3856,4428.9337,3655.4538,2632.0506,5523.4368,1470.3609,3902.9050,775.5886,26000.8923,25772.8882,22302.2084,30910.4171,27887.2084,17251.6862,18359.0792,25004.5005,55098721.9419,55076879.5449,55083024.0391,55108327.2900,24379.7136,55103363.1378,
600.000,-3202.4144,3799.4557,-5122.3572,6371.0011,-2570.7990,-6861.2712,3694.0480,-1503.5483,-6090.4033,-4797.6398,-639.9711,6649.9098,3601.6225,2492.8692,3540.3493,-6712.6501,-3901.2917,248.0352,2640.7294,1369.6593,-2917.9114,1441.6978,3689.4286,-5131.3675,-1293.1957,-1009.6758,3019.2879,5759.6627,-4827.5867,-2537.9713,-3247.9289,-5093.8516,1764.7986,5463.0174,-5974.9216,3212.6450,-4816.1029,-6724.9941,-6919.0229,2633.2404,-5888.9920,-3437.2379,-4568.2165,-631.2415,-501.8251,6095.9449,6129.4860,-4857.0529,208.3616,5923.0515,-4988.8248,1409.8649,-4557.1583,-2923.0428,3051.4976,4536.0943,-4743.9587,5183.7787,-1930.5831,421.0049,3917.6873,3927.8339,803.4129,-3524.3474,-4564.4465,-2008.9798,-5502.3066,-406.4946,0.0000,5946.8142,-4002.0302,-3790.4812,5066.2487,2266.4008,-2591.1383,-3815.5112,1010.6123,6557.3137,-6911.0667,-5765.7006,-1157.5697,-4693.4593,-4335.7538,817.3653,6276.2405,-295.9205,-2683.1871,5387.2387,5652.7447,369.9916,2001.8846,-6109.6368,3255.4015,-5327.0895,4044.9253,6461.1688,-3368.0226,5203.4431,-4464.7444,-477.1776,349176.1834,367756.5731,360740.4401,356287.8899,361805.5310,359109.7993,365504.5282,362989.5639,-260968252.9117,-260950582.2825,-260937043.0298,-260946903.7259,361348.8272,-260948520.8776,4377.5113,2415.7381,-3507.8213,2493.9186,3514.2067,-1021.7361,1938.6810,-5335.0001,-1764.7941,1004.4556,6642.5272,-383.5772,-4040.3864,-4750.5151,5829.1558,-918.0214,-3813.2380,5828.7596,-3537.5486,6114.0210,4050.0055,-2231.9440,4199.7603,-2577.6831,6580.6397,6840.2851,-5952.5310,-2137.6768,-2886.0262,6442.0044,5941.1181,1020.8607,-6100.9435,2949.4931,3493.9416,-5182.1937,4898.5311,-1367.0359,-64.0968,-6009.6548,3513.1292,-3252.1795,-3116.6136,-5071.2590,4404.2860,-3049.5341,-1982.2112,3778.9136,-4168.2941,2697.5575,2210.5821,5299.7498,3774.1221,6064.6361,3657.0006,-2895.8877,-1580.7440,3723.5210,-6568.1620,4993.2701,4173.6788,-1420.9600,6389.9724,-4382.5576,1885.2473,-4321.9051,4017.3655,-5971.0708,0.0000,1111.8221,3266.9240,1989.7160,3390.0865,-3932.7451,3384.2709,4371.0863,-6385.6486,-1025.6483,215.3427,-403.7208,5240.8836,3729.0942,-2422.6135,6845.2586,2669.7351,6648.1757,-5233.4380,1192.6196,1452.6634,5228.8930,-6373.2888,2256.5547,-1158.9397,-2511.6309,-3479.8938,-2203.5050,2820.8441,-3364.0327,-2714.8959,6759.2750,181951.0758,185274.3596,173369.1422,178296.0988,172376.8571,175378.6955,181001.4727,178390.7967,44094895.1678,44088852.1774,44085395.9955,44086361.9811,179133.2220,44091947.9542,4285.6343,-5292.9311,3064.3876,-427.2578,5380.0835,72.3943,-5528.1023,-4151.3435,2502.5810,-4889.7299,-1905.0322,1472.2968,-4317.1731,4362.1735,-161.7546,-1504.2577,-4320.6994,3586.9810,-5342.6585,2687.1176,-4687.4490,-6431.7117,-4114.1216,3876.9750,-1714.5275,-255.7546,-1895.5202,-3212.6018,3933.4812,-125.1900,1485.8419,-4575.5088,-2753.9479,3047.4325,-101.8165,3266.3790,-967.2055,940.3717,-105.4395,-1988.4357,925.5274,5070.3705,4063.6425,-4697.8719,5309.5777,844.2456,-2264.7262,-3240.0548,5517.9771,-2354.8165,4275.7601,4212.0910,-3627.0430,-1752.7644,5022.0807,-4021.7547,-4658.6781,2704.9141,-1014.2760,-4776.6790,3934.5698,5548.0731,2240.7759,-3866.2232,-4856.4700,5018.4967,460.7903,3498.4566,0.0000,3386.7039,-4638.9348,-5431.9672,-3302.7602,-5105.2195,-5467.8297,-3653.3590,2509.5562,-2031.7899,275.8694,-3839.7394,-4373.9318,-3529.0811,4816.8438,672.0176,-1284.4954,-1899.1636,3659.3897,4196.3596,3743.2317,4420.2204,-1596.8201,2379.4362,6021.6185,3660.1043,4426.5552,1225.3697,5335.2217,2844.8378,4553.7570,-1047.3317,25821.4723,25649.4312,22209.5572,30673.1432,27916.8500,17274.8868,18030.3718,24399.2496,55102646.5613,55080759.6793,55086604.1793,55111657.9041,24242.8614,55107044.4395,
