sl_100_86400_20240609 Coordinates.csv
2024/06/09 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:41 2024,
Start: 2024/06/09 07:47:00.00, Stop: 2024/06/10 07:47:00.00,
TIME_UNITS,STARLINK-31017 - X-Coordinate,STARLINK-31306 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-2401 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-5539 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-4214 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-4787 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-2630 - X-Coordinate,STARLINK-31562 - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-32138 - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-11103 [DTC] - X-Coordinate,STARLINK-11269 [DTC] - X-Coordinate,STARLINK-30272 - X-Coordinate,STARLINK-30589 - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-4475 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-3671 - X-Coordinate,STARLINK-4305 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-5942 - X-Coordinate,STARLINK-5984 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-5373 - X-Coordinate,STARLINK-4297 - X-Coordinate,STARLINK-5504 - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-2559 - X-Coordinate,STARLINK-3913 - X-Coordinate,STARLINK-1654 - X-Coordinate,STARLINK-3677 - X-Coordinate,STARLINK-31358 - X-Coordinate,STARLINK-3857 - X-Coordinate,STARLINK-11284 [DTC] - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-1307 - X-Coordinate,STARLINK-3624 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-31466 - X-Coordinate,STARLINK-30802 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-3046 - X-Coordinate,STARLINK-30712 - X-Coordinate,STARLINK-30527 - X-Coordinate,STARLINK-32347 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-3725 - X-Coordinate,STARLINK-30861 - X-Coordinate,STARLINK-31034 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-1235 - X-Coordinate,STARLINK-2689 - X-Coordinate,STARLINK-2499 - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-6079 - X-Coordinate,STARLINK-5135 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-11175 [DTC] - X-Coordinate,STARLINK-4379 - X-Coordinate,STARLINK-3951 - X-Coordinate,STARLINK-11199 [DTC] - X-Coordinate,STARLINK-2515 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-30282 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-3898 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-32096 - X-Coordinate,STARLINK-31299 - X-Coordinate,STARLINK-2571 - X-Coordinate,STARLINK-1876 - X-Coordinate,STARLINK-5933 - X-Coordinate,STARLINK-4699 - X-Coordinate,STARLINK-5654 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-1749 - X-Coordinate,STARLINK-6223 - X-Coordinate,STARLINK-4288 - X-Coordinate,STARLINK-6032 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-32121 - X-Coordinate,STARLINK-4003 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31017 - Y-Coordinate,STARLINK-31306 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-2401 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-5539 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-4214 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-4787 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-2630 - Y-Coordinate,STARLINK-31562 - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-32138 - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-11103 [DTC] - Y-Coordinate,STARLINK-11269 [DTC] - Y-Coordinate,STARLINK-30272 - Y-Coordinate,STARLINK-30589 - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-3671 - Y-Coordinate,STARLINK-4305 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-5942 - Y-Coordinate,STARLINK-5984 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-5373 - Y-Coordinate,STARLINK-4297 - Y-Coordinate,STARLINK-5504 - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-2559 - Y-Coordinate,STARLINK-3913 - Y-Coordinate,STARLINK-1654 - Y-Coordinate,STARLINK-3677 - Y-Coordinate,STARLINK-31358 - Y-Coordinate,STARLINK-3857 - Y-Coordinate,STARLINK-11284 [DTC] - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-1307 - Y-Coordinate,STARLINK-3624 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-31466 - Y-Coordinate,STARLINK-30802 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-3046 - Y-Coordinate,STARLINK-30712 - Y-Coordinate,STARLINK-30527 - Y-Coordinate,STARLINK-32347 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-3725 - Y-Coordinate,STARLINK-30861 - Y-Coordinate,STARLINK-31034 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-1235 - Y-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-2499 - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-6079 - Y-Coordinate,STARLINK-5135 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-11175 [DTC] - Y-Coordinate,STARLINK-4379 - Y-Coordinate,STARLINK-3951 - Y-Coordinate,STARLINK-11199 [DTC] - Y-Coordinate,STARLINK-2515 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-30282 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-3898 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-32096 - Y-Coordinate,STARLINK-31299 - Y-Coordinate,STARLINK-2571 - Y-Coordinate,STARLINK-1876 - Y-Coordinate,STARLINK-5933 - Y-Coordinate,STARLINK-4699 - Y-Coordinate,STARLINK-5654 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-1749 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,STARLINK-4288 - Y-Coordinate,STARLINK-6032 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-32121 - Y-Coordinate,STARLINK-4003 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31017 - Z-Coordinate,STARLINK-31306 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-2401 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-5539 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-4214 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-4787 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-2630 - Z-Coordinate,STARLINK-31562 - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-32138 - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-11103 [DTC] - Z-Coordinate,STARLINK-11269 [DTC] - Z-Coordinate,STARLINK-30272 - Z-Coordinate,STARLINK-30589 - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-3671 - Z-Coordinate,STARLINK-4305 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-5942 - Z-Coordinate,STARLINK-5984 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-5373 - Z-Coordinate,STARLINK-4297 - Z-Coordinate,STARLINK-5504 - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-2559 - Z-Coordinate,STARLINK-3913 - Z-Coordinate,STARLINK-1654 - Z-Coordinate,STARLINK-3677 - Z-Coordinate,STARLINK-31358 - Z-Coordinate,STARLINK-3857 - Z-Coordinate,STARLINK-11284 [DTC] - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-1307 - Z-Coordinate,STARLINK-3624 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-31466 - Z-Coordinate,STARLINK-30802 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-3046 - Z-Coordinate,STARLINK-30712 - Z-Coordinate,STARLINK-30527 - Z-Coordinate,STARLINK-32347 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-3725 - Z-Coordinate,STARLINK-30861 - Z-Coordinate,STARLINK-31034 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-1235 - Z-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-2499 - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-6079 - Z-Coordinate,STARLINK-5135 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-11175 [DTC] - Z-Coordinate,STARLINK-4379 - Z-Coordinate,STARLINK-3951 - Z-Coordinate,STARLINK-11199 [DTC] - Z-Coordinate,STARLINK-2515 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-30282 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-3898 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-32096 - Z-Coordinate,STARLINK-31299 - Z-Coordinate,STARLINK-2571 - Z-Coordinate,STARLINK-1876 - Z-Coordinate,STARLINK-5933 - Z-Coordinate,STARLINK-4699 - Z-Coordinate,STARLINK-5654 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-1749 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,STARLINK-4288 - Z-Coordinate,STARLINK-6032 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-32121 - Z-Coordinate,STARLINK-4003 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2903.3104,-5934.4582,6436.8199,-4380.3781,-4279.1231,-5799.3977,2628.8580,5426.1712,1653.3372,-1137.7371,1515.7500,-912.7836,-4123.7911,-3815.9162,-5930.9732,-4993.2875,1237.9700,-1665.6761,-1477.1147,-671.4868,5290.3486,2916.1139,151.9301,4644.7257,2685.0033,3393.3858,771.8200,-6153.8821,-3919.5266,4099.3544,2702.8256,1733.5347,2008.7744,5832.3186,3465.8763,-1643.6998,-2857.7858,-2512.5473,931.2171,-2128.7585,-2464.0668,6351.1251,2454.2334,-5018.5800,4171.7986,0.0000,4295.8714,4878.0147,-131.3468,-1692.2739,-1959.6010,3012.2991,3622.8501,-2944.9892,3851.7490,6314.1858,0.0000,-4690.2032,1551.7956,1821.6499,-5811.3193,4391.4452,-3621.1338,-2313.3453,-3978.9043,-3742.6784,-5092.8005,4536.3265,5980.1437,-642.8903,6883.1194,-6442.8606,-3114.9676,5678.1149,6175.3856,-1390.8936,-5538.0629,-4340.9723,1141.6029,3990.5449,-77.3610,-4303.4009,4252.1398,251.4500,4517.5047,-5652.4187,5433.5867,2582.7546,-2809.4332,-5095.2870,6138.9930,4534.7981,3732.1835,-5908.1889,3026.1935,-4852.6818,2150.1090,2395.5410,-3925.4065,1997.0792,61856.4455,68272.0193,69638.2930,65268.7344,70246.6319,67911.5747,74874.7065,69084.0523,-261347243.7800,-261294481.7662,-261330106.3565,-261338395.9185,70432.0771,-261334704.6087,4855.3034,2011.9201,1148.6833,2796.5378,-1236.4032,-2041.5909,853.3006,-3399.7155,4378.6357,4690.0479,-6619.2081,-4990.5590,-5091.0796,1993.5736,-623.0288,-3845.1851,5213.9442,-4870.8724,-5032.4836,4698.0528,-4034.2387,-5228.2926,4047.0001,-2890.4286,-6002.4817,-3611.6778,6270.3520,2377.3518,5578.1354,-3437.9302,2661.5512,-5047.1650,5912.7827,3519.3902,3977.1171,-4808.3439,5208.5997,-4612.8224,-4075.9561,-3848.2620,-3459.9834,2429.6121,3841.2761,-2431.9002,-4274.9592,0.0000,-2900.1966,2517.3120,5182.1333,-5865.7298,6534.0846,6082.2376,-2015.1013,1418.6634,-1913.7870,-2426.4801,0.0000,-1824.3130,-3793.8899,3810.1920,-3696.3698,-2770.0659,-3521.6793,-6057.9165,4080.3727,1936.2035,185.8816,-2274.2770,1807.8856,1358.0928,593.8071,-1160.2991,-4887.8916,-3084.4150,-3149.5975,-6773.6061,854.0287,204.2018,-2685.2017,5455.9593,6352.2240,5172.0005,3118.5172,-4187.2990,-3362.6157,634.5397,1604.3393,-6017.5570,6041.5954,129.3487,2849.6331,-777.0369,5789.8373,-3525.6950,3059.4891,2058.8944,-1672.8056,-6124.1523,1626.5889,6616.2640,356583.1977,340630.9377,336026.3723,341248.0205,335062.4098,338357.6273,343187.6153,342335.8982,62707349.7220,62665473.3840,62696176.5137,62702263.2781,341735.2379,62691902.4737,-3818.5235,-2739.4156,-2270.1101,-4603.9133,5299.5499,-2976.1637,6366.7667,2613.8699,5084.5074,4962.0005,1409.7950,4723.7703,2227.3263,-5191.6820,3497.1422,-2882.6603,4391.0205,4467.3803,4532.0545,-4912.2437,1893.8629,3087.1303,-5385.4865,-4137.7592,2008.5783,-4835.3291,2836.5383,-2098.8508,252.0282,-4406.4983,-5822.4625,-4300.6900,-3028.4741,-1367.8100,-4510.7995,4712.1350,3543.5270,4523.4012,5404.7108,-5357.5733,-5469.0274,1319.0973,5204.0426,-3994.1452,-3503.9212,0.0000,-4616.3424,4215.6415,4573.4585,-3298.9525,-134.6474,-965.6840,5528.7107,-6143.1313,5325.7427,1176.6284,0.0000,4787.4493,-5466.2317,5472.2195,-844.7598,-4482.2306,-4655.8872,2410.7727,-3929.2144,-5415.0187,4617.5916,4706.6086,-3018.4354,6769.2804,618.2537,2233.1500,-3806.1913,1996.1659,499.7799,-243.3551,3731.4534,-5404.5333,6298.7254,-1577.8349,-2582.4220,1611.8671,-4513.0299,5492.3486,3842.0891,3757.5599,-4006.5031,-2281.6436,1973.1558,4668.1405,1514.9634,5167.6897,-741.2830,871.5886,5413.7214,-4515.5044,-6403.5607,1362.0699,-5364.1832,525.9831,176614.1750,171690.3987,169899.7766,178659.1534,175347.5763,164730.7843,166211.9321,172990.7870,49599849.4694,49592805.0139,49575351.4152,49588934.7540,172022.9435,49595209.1816,
3600.000,-5097.5914,5343.5052,-4292.1362,1371.6002,6228.6466,6606.9924,-5860.6937,-4686.2175,-4879.1093,-1251.9948,1348.8053,4634.8638,4223.9370,-167.0210,6799.5771,6212.0497,-3655.7395,5299.8958,4843.9771,-2273.9622,-2062.7403,1634.3820,-4845.3937,-291.5612,494.2082,908.3217,-2853.1458,5363.6990,680.4715,49.0138,1689.6625,242.7144,-4206.2267,-3505.4747,-5518.0664,5172.5361,-946.9062,5307.9102,2894.6460,5018.3323,5898.8737,-6226.5139,-5741.7741,6801.2808,-237.2238,0.0000,-1238.2505,-3906.0739,-2223.2425,4214.2966,-1021.9211,-3831.0903,-1791.9154,4533.4182,-2959.5631,-3422.0308,0.0000,6639.5397,2615.8075,-5215.6430,5666.6839,-22.8125,5947.5891,3503.3536,-136.0518,734.1620,2332.4346,-745.6461,-4102.4280,5434.4206,-6074.2388,6578.4354,5188.4750,-4142.7246,-4595.1134,2693.1325,1470.9348,5046.8742,243.0275,-5435.4539,-2518.6620,1259.7634,-5486.3856,3546.8202,-2860.4277,5630.7111,-3640.6140,-1122.9043,863.9138,6306.9767,-5468.5041,-5203.2258,-4453.7570,5680.0593,-5138.3317,3862.8615,1884.2873,1160.8081,971.6915,-3121.5947,-30228.5055,-17449.4159,-19503.4235,-21973.6386,-16891.7674,-19606.7001,-13627.5929,-15835.5575,-268633244.0808,-268574985.7433,-268620883.2394,-268629549.8455,-17129.0101,-268620669.4307,-790.0958,-3801.0974,1470.2361,-5492.6954,-1640.6809,251.2711,1182.3524,4793.2753,-4511.7094,-6599.4774,5344.3853,3864.1600,1708.7810,-5304.6316,-1082.6061,2714.6313,-5856.5182,2022.2832,2757.6684,-6319.6714,4218.7462,3701.9111,-3735.2771,4175.4289,4508.6398,4353.6983,-3286.7969,-3731.7534,-5636.2589,4243.0617,514.6847,6843.3105,-2856.9610,-4611.9086,-453.5074,3476.3217,-4057.3153,1662.1497,5519.5674,646.9977,1845.8875,-787.0113,-3136.5943,805.0368,4159.0029,0.0000,5550.7919,1557.7254,-6491.1238,5509.5716,-5737.4740,-3142.7718,5595.0271,-4478.7687,5664.2921,4224.6988,0.0000,2041.1804,5308.9282,-1228.5012,815.8602,4324.5218,-80.5036,2789.8870,-4140.1576,-5365.8081,-3722.2557,4326.2244,1323.2949,-1736.9381,1637.6758,-369.2139,4585.9310,4503.6167,306.8903,4819.3924,-3872.5544,-3774.9261,6111.8191,-3784.0401,-3452.6134,-4663.6831,768.5862,4939.5735,6182.2994,-3844.9933,2031.4988,6526.0295,-3748.6065,-2637.8017,257.0824,4020.9961,-4033.6437,614.1799,688.0606,-5349.2003,3844.8453,4219.1482,-5256.9018,-4411.2155,360841.7239,352986.1295,343503.1125,349100.7072,341988.6499,344733.7456,350489.9527,348872.6410,-7122204.6480,-7151953.4044,-7128123.6397,-7130178.1765,348990.6364,-7136522.4364,4457.3603,-1937.5782,5214.5831,4006.2151,-2568.5390,-1708.4122,-3554.4080,1713.1775,-1936.3693,-1718.3065,-4218.6322,-3428.4760,-5216.2153,4143.8722,682.1393,-1421.9790,-676.9536,-3795.1620,-4135.5031,1205.3403,-5086.9906,-5396.0234,2803.0134,5418.6248,-5176.1987,5290.6053,-5396.4804,-2284.2320,-3790.5786,5464.9618,6705.7534,151.6319,4710.3529,-3832.5281,4172.7617,-3048.8702,-5533.6081,-4151.3956,-2828.2149,4719.8576,3101.0199,2928.6048,-2283.5923,-296.2878,5517.2589,0.0000,3964.9903,-5510.9467,-914.3732,-129.1489,-3553.5683,4725.9117,-3663.0601,2771.5933,-2485.3050,-4200.5822,0.0000,-319.8781,3394.9494,-4387.0262,3908.7108,5308.1106,3425.5413,-5282.4338,5531.3646,4193.8007,-5332.3114,-5365.9991,5423.1256,-3965.4266,2911.2240,2110.2694,-260.7481,2887.5913,-5212.3850,4161.8535,-5320.1091,2871.0929,-3312.8037,-2084.5774,5349.0945,-4960.4084,4167.1666,-3309.9646,-362.0110,-214.4242,5531.8178,-2052.7000,-5798.5024,-1078.8247,-4267.2769,-2188.2544,-3451.8476,-3940.2073,-4597.0062,2139.0703,5466.1398,-5101.3375,4249.7911,-4345.1745,176082.6922,172255.8287,170061.5171,176608.6699,176603.9247,166403.6107,163660.7739,170182.1500,49650101.8652,49637938.1469,49625306.0238,49641438.1828,171468.0452,49642735.7482,
7200.000,5861.9278,-1685.4180,1290.7625,1295.1107,-5904.3371,-3966.3494,6646.1029,1562.9082,5663.8335,2651.6122,-4511.3199,-6597.4127,-4019.2948,2887.0944,-4635.6035,-4959.2229,4377.8713,-6759.9982,-6813.6260,3611.0140,-2326.8340,-5844.8066,6056.8143,-3673.7954,-4405.4942,-4380.8180,5121.6515,-1990.2529,3528.3839,-3788.4380,-3135.5435,-2017.2687,5906.8449,-180.1095,6321.3899,-6734.8783,4886.9846,-6735.8177,-4603.6127,-6609.9646,-6809.9175,3833.4244,6386.1958,-5130.1633,-3936.6751,0.0000,-1439.7425,2854.1591,3369.6808,-5159.1272,4339.8007,4224.8230,243.2713,-4634.5931,1312.7632,-891.8801,0.0000,-5242.6682,-4668.0939,6861.1025,-4235.8671,-3678.5212,-6217.8721,-4712.0412,4179.5494,1439.7529,187.5335,-2496.9355,1801.8798,-6823.0047,3174.2322,-3931.2507,-5063.9312,-400.9322,-493.9406,-4092.0836,2468.1707,-4326.3425,-420.4371,5274.2189,5276.6223,2951.9472,5617.4396,-5286.5209,-136.2644,-2843.0332,1807.0021,-1355.0521,2884.2399,-4875.6888,3622.7684,4119.3439,4190.4442,-4122.0508,6047.1455,-1973.8305,-3842.2908,-5172.7078,1237.2001,4190.0248,-120287.9398,-102395.6738,-107542.6620,-108149.3210,-103164.2178,-105687.5571,-101291.5792,-104891.7574,-257584789.0631,-257524731.3898,-257579103.6988,-257580434.1968,-103862.9167,-257572690.2493,-3015.0980,4128.2257,-4669.6758,6740.6212,3182.5204,2190.7449,-1527.3846,-4521.1879,3135.2729,5852.5789,-2766.0205,-2149.2258,2658.7163,6071.5450,2544.8494,-72.0562,4109.3727,879.4821,-404.5572,4703.3704,-4049.4628,-1487.2922,1925.1229,-5006.1685,-2112.8618,-4748.6146,-352.5269,4071.4349,3746.7480,-4836.8775,-4978.6351,-5113.6139,-694.7870,1625.2445,-2524.6399,-1596.9966,2697.1907,1067.6728,-4725.0106,1683.1735,-382.7057,-2002.7798,1715.9220,1297.0216,-3908.9813,0.0000,-6720.2464,-5302.3787,5039.5557,-3076.4966,2614.4220,-1535.9643,-6896.0212,4707.7709,-6380.2501,-5262.9928,0.0000,-1316.6616,-4842.6034,-699.9213,2951.6583,-5256.6903,2909.9507,1407.7913,4075.8981,6704.3422,6414.1167,-5854.0199,-4879.9536,-477.3358,-3995.9122,2394.4453,-2275.8505,-4057.2357,903.0599,-845.2402,5847.5916,5233.2577,-6747.1368,407.2017,-247.8142,3457.3758,-3848.0074,-4361.9128,-5912.0588,5117.9300,-5548.4161,-4472.7864,1013.7851,3717.3658,-3899.0037,-5135.5410,153.5273,3112.2511,-3238.9854,6476.4094,-5621.6780,-727.2002,6725.8031,359.2468,341596.4823,340918.2584,329230.8984,335020.4957,327263.8974,329732.3647,335128.5758,333888.5780,-76447037.6240,-76463770.9118,-76450914.6328,-76461316.0645,334139.1179,-76460399.9952,-1764.1357,5170.9076,-4947.2696,-1026.9576,-1751.1167,5096.6639,-1363.5868,-5006.2926,-2446.7253,-2603.4398,4477.7483,58.1729,4957.8495,476.1103,-4467.4964,4825.7662,-3476.4123,254.5092,1239.0371,3371.5822,5094.1884,2998.1874,2215.7762,-2913.7939,4829.3865,-2487.9146,4641.6871,5219.4664,4471.2102,-3208.8505,-3697.2256,4076.6289,-3575.5963,6738.7724,-1342.9713,-469.8516,4082.6503,1271.4508,-1819.9681,-1219.2759,1164.4141,-5419.2005,-2066.4977,4348.2205,-4146.8720,0.0000,-946.3247,3412.4142,-3342.9403,3460.8813,4561.7283,-5180.7538,-508.4115,2156.6319,-2137.8239,4312.1652,0.0000,-4382.7526,1168.0384,557.6699,-4638.7851,-2423.6012,156.9018,4858.4750,-3722.1086,-53.9886,2491.3375,2725.7014,-4594.6420,-1207.5519,-4702.9535,-5173.1803,4137.8033,-5409.4457,6862.4405,-5521.2698,2252.7609,1380.5296,-1636.6318,4484.1649,-4376.2857,5206.1625,-1331.4191,-956.6412,-3405.2604,-3505.0870,-3756.2709,5107.5673,6232.0717,-3211.9952,4441.7767,-2159.8112,5502.6822,4621.6534,924.8375,1504.7206,-1410.2190,4213.1169,-71.6787,5498.0362,175487.8268,172136.1753,170585.0940,173604.1078,177347.0865,168968.2392,161856.1197,172304.3908,49699849.7641,49683067.2125,49676559.4129,49694242.6731,170898.0372,49690234.8636,
