sl_100_5400_20240807 Coordinates.csv
2024/08/07 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:29 2024,
Start: 2024/08/07 07:47:00.00, Stop: 2024/08/07 09:17:00.00,
TIME_UNITS,STARLINK-30995 - X-Coordinate,STARLINK-1509 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-31739 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-1298 - X-Coordinate,STARLINK-3641 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-1199 - X-Coordinate,STARLINK-2574 - X-Coordinate,STARLINK-1647 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-1244 - X-Coordinate,STARLINK-2017 - X-Coordinate,STARLINK-3746 - X-Coordinate,STARLINK-5227 - X-Coordinate,STARLINK-5844 - X-Coordinate,STARLINK-6163 - X-Coordinate,STARLINK-4215 - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-3100 - X-Coordinate,STARLINK-1303 - X-Coordinate,STARLINK-31443 - X-Coordinate,STARLINK-4409 - X-Coordinate,STARLINK-1608 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-1973 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-4695 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-5233 - X-Coordinate,STARLINK-5449 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-4072 - X-Coordinate,STARLINK-11274 [DTC] - X-Coordinate,STARLINK-5244 - X-Coordinate,STARLINK-31149 - X-Coordinate,STARLINK-30581 - X-Coordinate,STARLINK-5676 - X-Coordinate,STARLINK-5256 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-2709 - X-Coordinate,STARLINK-2296 - X-Coordinate,STARLINK-5813 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-3541 - X-Coordinate,STARLINK-1265 - X-Coordinate,STARLINK-2332 - X-Coordinate,STARLINK-5508 - X-Coordinate,STARLINK-31662 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-32120 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-1692 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-30113 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-5365 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-5103 - X-Coordinate,STARLINK-2509 - X-Coordinate,STARLINK-2058 - X-Coordinate,STARLINK-5909 - X-Coordinate,STARLINK-3104 - X-Coordinate,STARLINK-6144 - X-Coordinate,STARLINK-31753 - X-Coordinate,STARLINK-5693 - X-Coordinate,STARLINK-31125 - X-Coordinate,STARLINK-31344 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-5533 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-31966 - X-Coordinate,STARLINK-1997 - X-Coordinate,STARLINK-1909 - X-Coordinate,STARLINK-2222 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-5052 - X-Coordinate,STARLINK-30939 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-5905 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-4545 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-5857 - X-Coordinate,STARLINK-5218 - X-Coordinate,STARLINK-2191 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-3973 - X-Coordinate,STARLINK-32014 - X-Coordinate,STARLINK-4001 - X-Coordinate,STARLINK-30303 - X-Coordinate,STARLINK-5402 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30995 - Y-Coordinate,STARLINK-1509 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-31739 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-1298 - Y-Coordinate,STARLINK-3641 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-1199 - Y-Coordinate,STARLINK-2574 - Y-Coordinate,STARLINK-1647 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-1244 - Y-Coordinate,STARLINK-2017 - Y-Coordinate,STARLINK-3746 - Y-Coordinate,STARLINK-5227 - Y-Coordinate,STARLINK-5844 - Y-Coordinate,STARLINK-6163 - Y-Coordinate,STARLINK-4215 - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-3100 - Y-Coordinate,STARLINK-1303 - Y-Coordinate,STARLINK-31443 - Y-Coordinate,STARLINK-4409 - Y-Coordinate,STARLINK-1608 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-1973 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-4695 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-5233 - Y-Coordinate,STARLINK-5449 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-4072 - Y-Coordinate,STARLINK-11274 [DTC] - Y-Coordinate,STARLINK-5244 - Y-Coordinate,STARLINK-31149 - Y-Coordinate,STARLINK-30581 - Y-Coordinate,STARLINK-5676 - Y-Coordinate,STARLINK-5256 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-2709 - Y-Coordinate,STARLINK-2296 - Y-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-3541 - Y-Coordinate,STARLINK-1265 - Y-Coordinate,STARLINK-2332 - Y-Coordinate,STARLINK-5508 - Y-Coordinate,STARLINK-31662 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-32120 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-1692 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-30113 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-5365 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-2509 - Y-Coordinate,STARLINK-2058 - Y-Coordinate,STARLINK-5909 - Y-Coordinate,STARLINK-3104 - Y-Coordinate,STARLINK-6144 - Y-Coordinate,STARLINK-31753 - Y-Coordinate,STARLINK-5693 - Y-Coordinate,STARLINK-31125 - Y-Coordinate,STARLINK-31344 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-5533 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-31966 - Y-Coordinate,STARLINK-1997 - Y-Coordinate,STARLINK-1909 - Y-Coordinate,STARLINK-2222 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-30939 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-5905 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-4545 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-5857 - Y-Coordinate,STARLINK-5218 - Y-Coordinate,STARLINK-2191 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-3973 - Y-Coordinate,STARLINK-32014 - Y-Coordinate,STARLINK-4001 - Y-Coordinate,STARLINK-30303 - Y-Coordinate,STARLINK-5402 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30995 - Z-Coordinate,STARLINK-1509 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-31739 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-1298 - Z-Coordinate,STARLINK-3641 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-1199 - Z-Coordinate,STARLINK-2574 - Z-Coordinate,STARLINK-1647 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-1244 - Z-Coordinate,STARLINK-2017 - Z-Coordinate,STARLINK-3746 - Z-Coordinate,STARLINK-5227 - Z-Coordinate,STARLINK-5844 - Z-Coordinate,STARLINK-6163 - Z-Coordinate,STARLINK-4215 - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-3100 - Z-Coordinate,STARLINK-1303 - Z-Coordinate,STARLINK-31443 - Z-Coordinate,STARLINK-4409 - Z-Coordinate,STARLINK-1608 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-1973 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-4695 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-5233 - Z-Coordinate,STARLINK-5449 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-4072 - Z-Coordinate,STARLINK-11274 [DTC] - Z-Coordinate,STARLINK-5244 - Z-Coordinate,STARLINK-31149 - Z-Coordinate,STARLINK-30581 - Z-Coordinate,STARLINK-5676 - Z-Coordinate,STARLINK-5256 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-2709 - Z-Coordinate,STARLINK-2296 - Z-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-3541 - Z-Coordinate,STARLINK-1265 - Z-Coordinate,STARLINK-2332 - Z-Coordinate,STARLINK-5508 - Z-Coordinate,STARLINK-31662 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-32120 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-1692 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-30113 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-5365 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-2509 - Z-Coordinate,STARLINK-2058 - Z-Coordinate,STARLINK-5909 - Z-Coordinate,STARLINK-3104 - Z-Coordinate,STARLINK-6144 - Z-Coordinate,STARLINK-31753 - Z-Coordinate,STARLINK-5693 - Z-Coordinate,STARLINK-31125 - Z-Coordinate,STARLINK-31344 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-5533 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-31966 - Z-Coordinate,STARLINK-1997 - Z-Coordinate,STARLINK-1909 - Z-Coordinate,STARLINK-2222 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-30939 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-5905 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-4545 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-5857 - Z-Coordinate,STARLINK-5218 - Z-Coordinate,STARLINK-2191 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-3973 - Z-Coordinate,STARLINK-32014 - Z-Coordinate,STARLINK-4001 - Z-Coordinate,STARLINK-30303 - Z-Coordinate,STARLINK-5402 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5529.1777,-4875.4991,4470.6383,-1505.7466,-4450.3614,4183.7114,1982.4044,-62.4685,5797.7919,-5565.4982,-5651.3260,4856.5945,-5638.1368,-5253.6904,6340.9850,-5263.6873,5649.7548,-3434.3673,2959.6312,-559.9505,5215.2233,4265.8003,2289.3589,-3166.1423,-4588.0665,4084.4084,-4510.8505,6075.2298,6032.9097,6308.5631,-3156.7698,-5085.1675,-3367.7379,1368.2378,-5767.8056,4512.2826,-5963.7867,4750.7733,-6019.6531,-5277.5933,-5519.0589,4215.3723,6756.6542,-6736.8824,-6374.6006,-3941.0806,2164.2240,5719.6525,-5434.8769,-1094.7798,-5253.5212,-3989.0146,-4460.8353,-1722.6051,4880.0424,929.7471,-2416.2911,-6915.3568,4166.5135,4966.3844,-4546.1928,-5715.4109,1350.3142,1176.2902,3672.6790,-2975.8857,-2104.7683,-908.8907,4922.9531,-1707.1829,6650.4167,-1019.0636,-5220.3994,4768.2367,6298.2994,-449.4720,-4732.0195,-5878.8145,2702.8245,2486.5225,-3783.3276,-5841.2495,-5722.2249,4775.4028,-3449.9598,-6842.6856,3030.7794,-1916.6356,-4236.8948,-3961.5153,852.4693,-4350.9982,-241.0504,1419.4776,-3509.2580,-1623.7186,3588.5561,1804.0657,1557.2062,-1069.4356,30805.0166,47808.4946,45582.5393,39022.8870,46991.1164,43030.5880,42503.8146,39915.9270,-217438311.6860,-217436257.0997,-217438021.5637,-217450751.8516,41423.2039,-217458004.7655,-3821.1317,-13.2720,-5274.1399,4536.9605,61.0768,-548.9734,5216.4509,4142.2365,1200.2110,4109.9999,1748.6339,-2125.7208,-3836.7171,1453.8152,-2491.6710,2924.3208,266.0656,2366.4870,3393.5703,-6359.8544,61.2890,2216.2214,-5424.7867,6186.6614,-4435.2737,3676.9869,1568.3476,1730.3154,2010.7355,-2507.8862,5506.3852,-3563.4685,-3298.0988,-6079.2447,602.9818,1349.7542,3536.5012,-1524.3855,2332.9564,2787.1624,-1852.3044,-3526.2113,829.1692,232.9644,-2527.8181,-5629.0821,6511.2957,3651.0831,1783.4764,4706.0785,-4454.7859,-3453.3744,-5293.6473,4751.8059,2822.6452,-4063.8845,-4465.6413,227.3655,-5339.1887,1829.2547,5120.1117,-3160.2747,-6685.8115,4082.1290,-2037.2768,5739.3046,-1158.2384,5222.7121,-1347.6350,4701.0297,-1072.4664,5778.8620,-330.9570,-501.9119,-2827.8832,-1371.5212,-3070.2597,-501.7590,-5914.7200,-4180.5274,2389.8878,-889.8593,-1371.3409,-1507.6735,2686.8849,-259.3870,-5127.0536,-5738.3348,5507.2962,1417.9851,-6486.9498,5417.8711,-2754.2215,-4123.5418,-5658.9968,-6201.9925,-5621.5260,6595.1429,5810.3007,5369.9005,403353.0229,413882.8320,394929.7001,394300.5621,395237.7532,394986.4496,403462.4857,398086.2340,-10058868.7953,-10046605.0283,-10065796.1030,-10054299.8276,398954.1525,-10060589.4318,-1389.7215,-4732.8733,750.4338,-4915.3693,5299.2474,5484.4799,-4107.1390,5532.9874,3467.2909,320.8108,3599.5982,-4468.5325,-151.0656,4308.5794,-1255.3293,-3428.4980,3992.4622,-5525.2566,5244.9090,-2717.6534,4564.9899,4968.0163,3642.1920,-271.2500,2687.6358,4042.4690,-5048.8170,-2861.7891,-2530.7017,681.5126,-2778.8000,-2829.3705,5055.9052,3039.4329,3765.4625,5060.4336,-212.2974,4784.9187,-1768.4394,3491.3918,3635.0885,-4237.6886,1323.7773,-1563.0689,971.3807,-902.3738,971.6404,-1511.8099,-3781.9446,4943.5643,744.8637,4481.1881,661.3186,4572.3252,4034.9140,5427.4444,4596.4957,385.3364,833.6540,4480.0221,-1117.3797,2335.6748,48.9904,-5465.4628,5501.7959,-2490.6222,6514.1469,-4505.4816,-4702.7848,4631.4091,1647.6069,3561.1021,-4452.4499,4988.5608,455.7420,-6794.3857,-4026.0165,3415.2874,-2399.7977,-4936.6653,-5292.0960,3629.5075,-3659.0682,-4779.3211,-5266.1843,1044.3190,3547.5384,3385.6103,179.4519,-5496.9604,1925.7891,268.1572,6370.0775,5369.8306,-1920.3604,2594.2005,1452.5570,1058.6563,3252.7380,4252.1760,50285.6957,48363.3452,44857.7131,53430.7963,50386.4711,39735.5657,40967.7362,46605.5761,86690994.1398,86719282.8411,86705942.8828,86689959.3547,46915.0876,86696151.9107,
300.000,4630.8928,-3791.1353,3919.6168,26.6826,-4837.6525,3437.8929,3634.0109,2087.8980,6467.5847,-4506.9984,-4156.1939,3150.0871,-6223.9364,-5975.2630,5879.6988,-5026.7176,6326.7427,-2239.2989,4737.3362,-2204.5422,4662.3858,4198.2332,495.2309,-2416.5342,-5749.8656,5576.9459,-2924.7828,5487.5012,6740.5886,5572.7971,-2194.4247,-6242.6066,-3976.4425,-481.8189,-4486.0219,5589.3807,-4954.1312,3168.2876,-4788.4380,-3626.6300,-6400.0256,3182.6575,6332.9192,-6758.0622,-6738.4282,-4611.2896,3283.5256,6150.8954,-5524.4709,928.9809,-5919.7174,-4225.9617,-4837.2626,437.0752,6091.4084,-1107.8474,-4212.2213,-6635.0023,3129.4379,5831.1632,-3359.0300,-6628.0777,-196.4324,3039.0468,2696.9935,-1966.3071,-3343.8491,261.7849,4298.9482,342.1893,5736.9848,919.3806,-5512.0560,3561.4028,5604.5465,1457.8168,-4619.6184,-5140.0183,1133.7540,382.6027,-2025.7496,-6433.0694,-6594.3983,3201.3539,-2532.1664,-6819.7213,1040.9289,-3307.8800,-3495.5371,-2795.8761,-820.6281,-3700.7826,-2154.2186,-392.3443,-4652.4423,-2664.2455,2567.6497,2951.3176,3025.4435,785.1125,22069.2251,39110.8954,37020.4190,30524.6006,38568.0337,34612.1593,33971.3919,31505.6414,-217163912.8551,-217161821.7480,-217163186.0956,-217176734.9522,32945.9267,-217183536.5436,-5060.3670,1796.4194,-5580.9378,5675.6066,2051.3733,-2592.9632,5249.7109,4055.3039,-465.8198,4824.0416,2823.2799,-3196.4778,-2415.4040,2517.3299,-3618.4682,4397.4659,-1212.2743,4129.7843,2466.4081,-6443.2868,-2017.2126,102.0465,-4970.9896,6084.7141,-3734.9790,2945.8149,491.3953,151.1132,872.0193,-3840.3993,6480.6530,-2338.6120,-1256.3840,-5609.1157,1972.8888,-261.0365,4669.4754,-2877.5375,3236.7994,3550.7053,-247.3127,-5187.1253,-763.8729,1460.1840,-1371.3629,-4465.0266,6046.6232,3177.7813,3366.2949,4105.0198,-3441.3934,-1444.6006,-4780.8630,5020.5037,1350.7690,-4660.9704,-4228.1925,1418.1350,-5983.8476,-7.5817,6053.8083,-1849.0759,-6630.3554,2959.3151,-3923.7842,6598.1226,614.7219,3854.8929,-3365.4231,5323.3619,-2495.2707,5221.5060,1691.3464,-2243.3157,-3827.3852,-123.1213,-1147.7874,1361.8244,-5630.8721,-4223.1791,3644.9783,822.8209,-98.6127,-2861.5434,4512.6385,953.2926,-5282.6855,-4346.3277,5560.9970,3253.1611,-5956.6554,5594.2551,-3532.1712,-5099.2968,-5132.4736,-4940.4250,-6315.7646,6213.9976,5916.0614,6014.5957,403878.6126,414882.2542,395631.9336,395156.4468,396045.5372,395740.4364,404227.0263,398766.2608,-14803693.9808,-14790899.6944,-14810187.7248,-14798813.8832,399764.9028,-14805481.4678,150.2914,-5348.6883,-1372.1782,-3845.8430,4505.6356,5417.2676,-2689.0155,5194.4122,2248.6597,2087.9237,4763.0258,-5285.1788,1392.5579,2505.6954,552.7397,-1841.8652,2542.0412,-5084.1556,4390.9488,-1324.8940,4715.3646,5490.4853,4791.0848,-2351.8407,981.5726,2606.2641,-6284.5622,-4238.0167,-794.3332,-875.8345,-1084.1975,-1451.4072,5512.1185,4044.2594,4875.7244,4062.6654,1322.2122,5427.5615,-3378.3937,4693.4451,2471.4006,-3334.1888,2716.6952,240.2936,-840.0373,-2616.9945,-839.2620,609.3203,-2270.8777,5482.7693,-1065.7837,5287.4145,-1459.7123,4589.0834,3025.9112,4888.7029,3363.7146,-1417.7982,-993.6284,3754.5081,423.8281,885.6688,1582.2658,-5470.1521,5025.1485,-760.9857,6055.3011,-5785.5429,-4284.2350,4245.1109,2988.4911,4358.1544,-3733.2791,5490.8201,-1354.5358,-6790.8237,-5036.9429,4264.7431,-3881.4537,-5481.5031,-5535.2664,2459.4928,-2122.2298,-5429.6811,-4480.3114,-766.5544,4364.9578,4268.1109,2267.0042,-5433.0287,3215.3836,-1841.1650,5579.6477,4656.7878,-141.5498,4037.1470,-365.1509,-756.9198,1625.2024,3360.1783,50187.9629,48221.9834,44768.7574,53196.9618,50418.4229,39758.7216,40638.9401,46961.4015,86691135.2842,86719561.2593,86706042.1187,86689944.0878,46780.2631,86696529.3837,
600.000,3267.5950,-2356.7316,2957.2317,1518.4845,-4791.4698,2410.1084,4907.9229,4026.3867,6500.2259,-2988.7450,-2260.5417,1151.0482,-6182.3461,-6107.0635,4832.6977,-4308.8287,6390.5966,-874.5766,6053.2237,-3624.9639,3701.7284,3774.9838,-1381.3731,-1395.0099,-6336.8866,6486.2371,-984.8195,4388.2647,6754.3557,4265.5370,-1026.6910,-6762.0086,-4251.9639,-2312.5723,-2781.2501,6137.7055,-3458.0108,1301.2489,-3025.3786,-1614.5648,-6650.7572,1874.6105,5304.9055,-6106.3451,-6437.6573,-4852.0769,4086.8843,5960.6146,-5068.3362,2887.4474,-6007.4480,-4104.0522,-4737.6886,2546.4395,6722.6728,-3006.6250,-5563.6612,-5697.9384,1758.3477,6157.2691,-1843.1495,-6898.3575,-1738.3889,4632.7069,1508.5962,-770.2850,-4305.8855,1472.6147,3301.4356,2337.2017,4271.7047,2792.3713,-5286.4591,2047.2194,4347.2600,3155.2643,-4104.0460,-3906.7215,-579.6840,-1767.8042,-101.5768,-6414.8352,-6819.4573,1340.7991,-1405.3276,-6121.1631,-1062.9554,-4417.7745,-2375.4939,-1406.6400,-2438.3167,-2656.5203,-3812.8770,-2129.7347,-5333.9409,-3485.5905,1276.8908,3813.2640,4167.2754,2540.3375,13327.8406,30391.6760,28441.4057,22009.2797,30126.3727,26179.8390,25424.7912,23198.0601,-216785997.5520,-216783885.3912,-216784850.7855,-216799228.6667,24452.8638,-216805549.5086,-5793.7455,3459.4299,-5333.3199,6257.4747,3815.5421,-4399.5402,4787.8933,3624.3259,-2065.4437,5079.6651,3671.4929,-4009.6852,-736.1935,3296.7163,-4392.2029,5422.9141,-2545.1290,5509.2986,1343.1590,-5909.9186,-3914.7468,-2033.7842,-4067.8459,5381.2859,-2674.5522,1939.0403,-560.0588,-1481.0631,-347.3303,-4789.4112,6810.6046,-889.5470,900.2889,-4623.9017,3197.1791,-1808.3251,5361.1267,-3998.5756,3824.6583,4014.5900,1359.9818,-6349.7422,-2307.5232,2544.8655,-70.0632,-2846.0868,4980.4790,2374.2241,4587.1682,3152.2912,-2077.9456,715.5254,-3770.7231,4822.4121,-224.2036,-4830.8253,-3594.3154,2484.6544,-6014.3422,-1817.5458,6403.5763,-367.4912,-5901.7490,1597.1779,-5439.8327,6801.4991,2274.7708,2135.1630,-5062.6099,5440.3070,-3705.0573,4176.6009,3527.5349,-3805.1432,-4460.3776,1217.0785,910.2739,3116.5853,-4820.9290,-3911.0100,4594.0739,2435.6121,1160.5757,-3986.0229,5885.7417,2080.1906,-4967.0205,-2547.6143,5068.2692,4797.9799,-4833.4495,5218.6856,-4016.2677,-5608.1052,-4098.9229,-3190.9491,-6357.2760,5212.3411,5424.1400,6099.7854,404213.8893,415697.4562,396156.1509,395832.6128,396677.3316,396318.0912,404806.7701,399351.1292,-19541333.8053,-19528002.1352,-19547376.0416,-19536173.2822,400395.4815,-19543185.1022,1673.6724,-5359.4087,-3349.3722,-2351.3420,3228.4425,4768.9484,-982.5556,4296.6790,781.9563,3630.6711,5415.7269,-5537.9787,2779.5590,436.7348,2301.4089,-57.6513,818.6661,-4097.8966,3064.1013,209.4403,4361.7963,5422.0789,5425.9293,-4183.2981,-829.9323,877.7366,-6855.4019,-5161.8326,1030.4573,-2334.8769,726.7625,89.5753,5375.0200,4616.6378,5460.9490,2627.3139,2715.2448,5485.9679,-4587.4923,5389.9531,1035.3354,-2075.0444,3818.9369,2017.7310,-2561.3076,-4051.4403,-2560.2517,2665.6412,-508.5903,5431.8118,-2762.1616,5526.5858,-3426.0211,4090.2629,1693.3831,3807.8132,1758.2241,-3069.0378,-2709.4570,2628.0012,1919.6859,-659.0095,2937.5588,-4888.5687,4009.6977,1050.3435,4954.2772,-6455.0501,-3409.2634,3381.9719,4009.6926,4675.3759,-2603.7905,5403.7078,-3019.0160,-6068.6400,-5509.5837,4634.9572,-4948.1139,-5440.8998,-5187.3041,1026.5984,-357.7759,-5498.1177,-3197.2803,-2495.1987,4715.7043,4694.3289,4113.5257,-4786.8056,4143.6057,-3755.3248,4197.4669,3442.9708,1652.4262,5045.1151,-2141.9475,-2491.0283,-183.4530,2108.9837,50089.3599,48080.4520,44683.6065,52958.0829,50446.7783,39787.3447,40316.1481,47302.6636,86691278.6687,86719837.3813,86706138.1236,86689944.9553,46645.4138,86696906.6579,
