sl_5_5400_20241027 Coordinates.csv
2024/10/27 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:18 2024,
Start: 2024/10/27 07:47:00.00, Stop: 2024/10/27 09:17:00.00,
TIME_UNITS,STARLINK-11119 [DTC] - X-Coordinate,STARLINK-2672 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-3665 - X-Coordinate,STARLINK-30043 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11119 [DTC] - Y-Coordinate,STARLINK-2672 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-3665 - Y-Coordinate,STARLINK-30043 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11119 [DTC] - Z-Coordinate,STARLINK-2672 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-3665 - Z-Coordinate,STARLINK-30043 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6640.5583,-3388.7654,-4729.5481,1616.2683,-1142.8419,-388969.0864,-404214.6989,-387194.7405,-388099.9436,-387545.7468,-387982.5988,-396449.9344,-392464.8021,-121868574.4224,-121871735.6322,-121857081.9111,-121872366.2259,-392245.5742,-121865233.8522,-817.7614,-2466.7105,-4913.4235,-4340.9148,-6828.1624,35644.8962,68927.4781,55735.7525,49527.1054,57635.9980,53795.3911,54656.7748,53958.7862,-80648174.8621,-80632105.7097,-80656041.8916,-80672740.9271,52836.7518,-80668273.3359,-506.5366,-5512.6952,-317.1184,-5143.3550,-450.1277,79675.8885,76773.4402,74284.5185,82581.0533,79903.2329,69216.8166,70108.0192,77661.3211,58914889.1918,58890818.1620,58931035.6500,58906457.8410,76237.4528,58916396.6772,
300.000,5993.8936,-4662.8340,-5410.7547,-512.5475,-2574.1625,-389599.1193,-405580.4264,-388179.3072,-389213.1071,-388600.5618,-388986.1464,-397475.4347,-393804.1558,-120074302.9318,-120078087.6935,-120062946.1937,-120077736.4013,-393311.2275,-120070869.6536,-1975.2619,-763.1005,-3880.6394,-4125.0671,-6347.3775,27448.0725,60374.5051,47297.0102,41185.9743,49354.9148,45515.2285,46265.9126,45883.4584,-83289654.2984,-83273877.2545,-83296926.3636,-83314738.6860,44506.5946,-83309715.9963,-2283.8041,-5063.0417,1498.8526,-5535.1154,1091.4532,79525.0562,76633.3503,74211.5679,82349.8013,79938.0835,69252.9806,69793.0184,77209.2178,58912792.3739,58888852.4825,58929014.7395,58904810.7923,76110.5286,58914559.1361,
600.000,4691.7670,-5516.2803,-5543.2508,-2603.8612,-3766.5687,-390056.8196,-406764.5212,-388989.4811,-390150.1764,-389482.7166,-389816.4163,-398319.4257,-394940.2408,-118222788.0722,-118227186.3934,-118211592.4841,-118225831.9994,-394199.9339,-118219263.6812,-2944.1181,975.0820,-2433.2045,-3562.5682,-5249.7550,19241.9029,51793.7520,38836.3022,32822.3645,41050.4868,37215.8902,37854.6132,37677.2377,-85891242.0989,-85875769.1539,-85897925.5319,-85916822.4458,36154.9574,-85911263.5285,-3791.8644,-4071.1556,3146.6352,-5333.7045,2516.2725,79373.9131,76493.1887,74142.1898,82113.4574,79969.2884,69294.6504,69483.9212,76678.3375,58910696.3851,58886887.9434,58926987.7253,58903181.1068,75983.5614,58912721.6253,
900.000,2877.5313,-5855.4363,-5127.4649,-4449.0270,-4618.0660,-390342.1128,-407766.4027,-389624.9211,-390910.7874,-390191.5126,-390473.2283,-398981.7109,-395850.0787,-116314916.3147,-116319917.9871,-116303906.9115,-116317540.6549,-394911.2605,-116311302.5548,-3637.0645,2583.2699,-708.4257,-2707.0146,-3639.1078,11030.0064,43189.0897,30357.4297,24440.1051,32726.4644,28900.9190,29426.9258,29335.2772,-88451697.9851,-88436540.8446,-88457800.0947,-88477749.6780,27785.5999,-88471675.7258,-4853.7525,-2642.6852,4441.3834,-4560.6085,3671.8884,79222.4591,76352.9563,74076.2745,81871.9185,79996.8570,69341.8988,69180.6412,76097.6893,58908601.3422,58884924.5563,58924954.7897,58901568.7778,75856.5513,58910884.1446,
1200.000,750.3953,-5634.2181,-4218.4195,-5862.2957,-5057.3460,-390455.0003,-408585.5732,-390085.3640,-391494.6668,-390726.3442,-390956.4869,-399462.1704,-396513.8221,-114351600.9982,-114357195.6047,-114340802.4374,-114353777.0115,-395444.8545,-114347899.7589,-3991.8672,3913.2455,1124.2617,-1634.3493,-1670.1387,2815.9999,34564.4016,21864.1994,16043.0410,24386.6059,20573.8483,20986.8871,20861.6152,-90969801.3675,-90954971.4498,-90975330.4197,-90996297.5629,19402.2903,-90989732.0772,-5345.4553,-930.3681,5238.0616,-3298.2011,4434.7406,79070.6940,76212.6539,74013.7058,81625.0759,80020.8002,69394.8015,68883.0949,75499.7128,58906507.3617,58882962.3330,58922916.1116,58899973.7852,75729.4983,58909046.6942,
1500.000,-1456.8176,-4860.6014,-2918.2445,-6699.6162,-5049.3986,-390395.5596,-409221.6179,-390370.6244,-391901.6332,-391086.6983,-391266.1819,-399760.7615,-396916.4131,-112333781.8927,-112339958.8141,-112323218.4199,-112335482.2887,-395800.4431,-112329995.2057,-3976.1461,4846.8849,2880.1301,-436.5551,466.7607,-5396.5030,25923.5817,13360.4217,7635.0322,16034.6763,12238.1989,12538.5214,12269.0567,-93444351.9278,-93429860.3613,-93449317.1247,-93471263.5762,11008.8039,-93464232.3490,-5209.7741,882.0010,5447.5684,-1681.4091,4723.3492,78918.6174,76072.2823,73954.3610,81372.8154,80041.1305,69453.4364,68591.2018,74918.3605,58904414.5597,58881001.2856,58920871.8669,58898396.0940,75602.4024,58907209.2740,
1800.000,-3502.9341,-3597.7443,-1364.3851,-6873.8373,-4597.9290,-390163.9441,-409674.2054,-390480.5945,-392131.5989,-391272.1532,-391402.3888,-399877.5192,-397049.0523,-110262424.7493,-110269173.1715,-110252120.1651,-110263623.8353,-395977.8339,-110258554.7846,-3589.8865,5306.8007,4377.8042,785.7317,2564.1479,-13603.8940,17270.5330,4849.9090,-780.0472,7674.4462,3897.4762,4085.8397,3578.5658,-95874170.1916,-95860027.8118,-95878581.6493,-95901466.0659,2608.9213,-95893997.1572,-4462.5382,2599.3832,5046.4433,116.3001,4506.8984,78766.2291,75931.8422,73898.1112,81115.0166,80057.8609,69517.8842,68304.8847,74387.0203,58902323.0517,58879041.4260,58918822.2281,58896835.6513,75475.2638,58905371.8841,
2100.000,-5164.3713,-1959.2033,285.0096,-6364.4217,-3744.6005,-389760.3829,-409943.0874,-390415.2439,-392184.5704,-391282.3779,-391365.2701,-399812.5563,-396910.3662,-108138520.8383,-108145829.7590,-108128498.4661,-108139194.6722,-395976.9146,-108134569.9001,-2865.7016,5262.6401,5457.9763,1931.2683,4417.7562,-21802.5715,8609.1651,-3663.5256,-9198.3098,-690.3098,-4444.8331,-4367.1611,-5181.8553,-98258098.0897,-98244315.4372,-98261966.8158,-98285744.8206,-5793.5732,-98277868.5293,-3190.8694,4036.8250,4079.4149,1901.4546,3808.4558,78613.5288,75791.3346,73844.8214,80851.5533,80071.0055,69588.2275,68024.0690,73936.3004,58900232.9524,58877082.7664,58916767.3646,58895292.3835,75348.0826,58903534.5245,
2400.000,-6259.5277,-98.6092,1867.1120,-5220.1842,-2565.2761,-389185.1804,-410028.0995,-390174.6197,-392060.6509,-391117.1313,-391155.0760,-399566.0644,-396507.1245,-105963086.4750,-105970944.7107,-105953369.1299,-105963213.0221,-395797.6534,-105959056.9976,-1866.7462,4732.3779,6000.5431,2906.2712,5846.4924,-29988.9420,-56.6066,-12176.0705,-17615.8553,-9055.8142,-12785.2644,-12816.4985,-13978.8302,-100594999.5111,-100581586.8291,-100598337.3807,-100622961.6267,-14194.8935,-100614710.4564,-1543.5848,5039.6606,2654.6177,3481.6632,2702.5817,78460.5162,75650.7601,73794.3512,80582.2924,80080.5784,69664.5506,67748.6835,73591.7504,58898144.3764,58875125.3192,58914707.4426,58893766.1927,75220.8587,58901697.1951,
