sl_100_86400_20241119 Coordinates.csv
2024/11/19 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:22 2024,
Start: 2024/11/19 07:47:00.00, Stop: 2024/11/20 07:47:00.00,
TIME_UNITS,STARLINK-30802 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-4300 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,STARLINK-30920 - X-Coordinate,STARLINK-32165 - X-Coordinate,STARLINK-31060 - X-Coordinate,STARLINK-11194 [DTC] - X-Coordinate,STARLINK-3942 - X-Coordinate,STARLINK-2587 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-1133 - X-Coordinate,STARLINK-6239 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-1739 - X-Coordinate,STARLINK-4306 - X-Coordinate,STARLINK-32145 - X-Coordinate,STARLINK-4046 - X-Coordinate,STARLINK-32182 - X-Coordinate,STARLINK-2725 - X-Coordinate,STARLINK-2616 - X-Coordinate,STARLINK-3938 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-5391 - X-Coordinate,STARLINK-2105 - X-Coordinate,STARLINK-5446 - X-Coordinate,STARLINK-2538 - X-Coordinate,STARLINK-4495 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-3758 - X-Coordinate,STARLINK-31503 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-2024 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-4642 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-31560 - X-Coordinate,STARLINK-4042 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-31572 - X-Coordinate,STARLINK-2537 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-2361 - X-Coordinate,STARLINK-5651 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-5739 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-31897 - X-Coordinate,STARLINK-5555 - X-Coordinate,STARLINK-31137 - X-Coordinate,STARLINK-31819 - X-Coordinate,STARLINK-5574 - X-Coordinate,STARLINK-6330 - X-Coordinate,STARLINK-3598 - X-Coordinate,STARLINK-32207 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-30999 - X-Coordinate,STARLINK-31763 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-31125 - X-Coordinate,STARLINK-11157 [DTC] - X-Coordinate,STARLINK-3657 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-4784 - X-Coordinate,STARLINK-5542 - X-Coordinate,STARLINK-5284 - X-Coordinate,STARLINK-31250 - X-Coordinate,STARLINK-32190 - X-Coordinate,STARLINK-2344 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-3578 - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-4630 - X-Coordinate,STARLINK-1259 - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-1210 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-3821 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-5883 - X-Coordinate,STARLINK-5044 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-32371 - X-Coordinate,STARLINK-5560 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-30708 - X-Coordinate,STARLINK-2434 - X-Coordinate,STARLINK-30217 - X-Coordinate,STARLINK-3916 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30802 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,STARLINK-30920 - Y-Coordinate,STARLINK-32165 - Y-Coordinate,STARLINK-31060 - Y-Coordinate,STARLINK-11194 [DTC] - Y-Coordinate,STARLINK-3942 - Y-Coordinate,STARLINK-2587 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-1133 - Y-Coordinate,STARLINK-6239 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-1739 - Y-Coordinate,STARLINK-4306 - Y-Coordinate,STARLINK-32145 - Y-Coordinate,STARLINK-4046 - Y-Coordinate,STARLINK-32182 - Y-Coordinate,STARLINK-2725 - Y-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-3938 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-5391 - Y-Coordinate,STARLINK-2105 - Y-Coordinate,STARLINK-5446 - Y-Coordinate,STARLINK-2538 - Y-Coordinate,STARLINK-4495 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-3758 - Y-Coordinate,STARLINK-31503 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-2024 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-4642 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-31560 - Y-Coordinate,STARLINK-4042 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-31572 - Y-Coordinate,STARLINK-2537 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-2361 - Y-Coordinate,STARLINK-5651 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-5739 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-31897 - Y-Coordinate,STARLINK-5555 - Y-Coordinate,STARLINK-31137 - Y-Coordinate,STARLINK-31819 - Y-Coordinate,STARLINK-5574 - Y-Coordinate,STARLINK-6330 - Y-Coordinate,STARLINK-3598 - Y-Coordinate,STARLINK-32207 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-30999 - Y-Coordinate,STARLINK-31763 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-31125 - Y-Coordinate,STARLINK-11157 [DTC] - Y-Coordinate,STARLINK-3657 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-4784 - Y-Coordinate,STARLINK-5542 - Y-Coordinate,STARLINK-5284 - Y-Coordinate,STARLINK-31250 - Y-Coordinate,STARLINK-32190 - Y-Coordinate,STARLINK-2344 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-3578 - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-4630 - Y-Coordinate,STARLINK-1259 - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-1210 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-3821 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-5883 - Y-Coordinate,STARLINK-5044 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-32371 - Y-Coordinate,STARLINK-5560 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-30708 - Y-Coordinate,STARLINK-2434 - Y-Coordinate,STARLINK-30217 - Y-Coordinate,STARLINK-3916 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30802 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,STARLINK-30920 - Z-Coordinate,STARLINK-32165 - Z-Coordinate,STARLINK-31060 - Z-Coordinate,STARLINK-11194 [DTC] - Z-Coordinate,STARLINK-3942 - Z-Coordinate,STARLINK-2587 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-1133 - Z-Coordinate,STARLINK-6239 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-1739 - Z-Coordinate,STARLINK-4306 - Z-Coordinate,STARLINK-32145 - Z-Coordinate,STARLINK-4046 - Z-Coordinate,STARLINK-32182 - Z-Coordinate,STARLINK-2725 - Z-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-3938 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-5391 - Z-Coordinate,STARLINK-2105 - Z-Coordinate,STARLINK-5446 - Z-Coordinate,STARLINK-2538 - Z-Coordinate,STARLINK-4495 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-3758 - Z-Coordinate,STARLINK-31503 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-2024 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-4642 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-31560 - Z-Coordinate,STARLINK-4042 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-31572 - Z-Coordinate,STARLINK-2537 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-2361 - Z-Coordinate,STARLINK-5651 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-5739 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-31897 - Z-Coordinate,STARLINK-5555 - Z-Coordinate,STARLINK-31137 - Z-Coordinate,STARLINK-31819 - Z-Coordinate,STARLINK-5574 - Z-Coordinate,STARLINK-6330 - Z-Coordinate,STARLINK-3598 - Z-Coordinate,STARLINK-32207 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-30999 - Z-Coordinate,STARLINK-31763 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-31125 - Z-Coordinate,STARLINK-11157 [DTC] - Z-Coordinate,STARLINK-3657 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-4784 - Z-Coordinate,STARLINK-5542 - Z-Coordinate,STARLINK-5284 - Z-Coordinate,STARLINK-31250 - Z-Coordinate,STARLINK-32190 - Z-Coordinate,STARLINK-2344 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-3578 - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-4630 - Z-Coordinate,STARLINK-1259 - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-1210 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-3821 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-5883 - Z-Coordinate,STARLINK-5044 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-32371 - Z-Coordinate,STARLINK-5560 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-30708 - Z-Coordinate,STARLINK-2434 - Z-Coordinate,STARLINK-30217 - Z-Coordinate,STARLINK-3916 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1911.7156,4552.4740,191.5353,-3017.2796,2034.6825,-5122.3720,-5500.7253,5082.7383,5868.1416,3330.0953,-4215.4272,-1995.6047,1420.5633,3851.7311,5137.8297,-5117.5725,74.5853,-6364.0135,4939.0267,6801.3992,2903.3694,2729.2277,-1450.0740,4282.3772,6507.9091,6848.4338,-6716.8732,975.3344,4331.9738,4157.0584,4700.5561,3078.1495,4935.5994,-2842.9385,-3046.3304,4636.2129,2416.7082,-5159.6074,187.2563,-5101.8649,2478.2453,770.9105,2570.1681,6809.4909,-3739.1721,2879.6623,1562.6841,2353.4577,893.4713,4970.7359,-825.4948,-4819.4476,-2885.4109,-4553.6144,-2678.0961,-6382.2360,-5096.4388,1452.8665,6172.9133,-1810.8179,6293.7040,3106.8687,6610.3782,-3528.3669,2645.7956,-394.9785,907.8328,-5963.8056,328.6923,2727.7652,336.6720,1133.9911,2522.3709,6712.1686,-4776.0990,1279.1855,3813.5644,146.9197,-3992.1587,-6751.0771,-4567.3332,5972.5815,-4410.6222,-1425.8208,6902.3555,-4829.8623,-3809.8435,-1785.0039,6036.3978,-1132.3998,5075.6029,2135.0687,1195.9718,-461.6537,5031.1082,-1182.0390,-3544.4901,1275.7948,-5283.2958,931.5148,-110540.8470,-127869.1709,-107302.8727,-105876.1169,-108479.5919,-107412.6192,-115552.5566,-112462.0281,-81843324.4335,-81857852.9755,-81867425.0850,-81857729.6856,-110987.3626,-81859805.6240,6193.8025,-4726.1436,6603.8953,-6220.9931,4658.3284,3589.3115,-2570.3876,-1144.7244,-1065.8921,5968.7241,1606.7777,-5354.0379,5022.1342,3351.3434,-4262.6834,-776.0106,-1047.7345,2302.6931,2220.3119,525.7316,3162.9141,3555.8675,-6582.1689,4273.4853,-2401.5002,-995.8044,300.3155,5698.0783,-5241.0317,2564.3458,-2017.0843,3584.7016,1083.4347,4655.3863,-5756.2833,4560.3535,-6228.0331,2192.4988,5612.8900,4279.8777,6121.7663,-6774.4609,-3301.3392,-750.3890,-2494.2168,4182.4452,-6647.6148,-3914.6638,5758.6182,-3276.2616,-5004.1995,-4973.0490,6258.3309,4657.4754,5491.4837,2696.9256,2849.1087,4849.2268,2575.8070,6247.3026,311.7752,5798.4043,-1754.4008,4514.3462,-3293.4050,6238.3407,-5938.3609,-3026.9433,6460.1345,-5642.6213,4154.2267,6014.1555,5691.0349,207.3753,-903.6702,-6684.2275,3170.8250,6833.0939,-1368.2295,-1508.7577,5191.2498,-3288.0695,-4554.9038,-5227.3029,-201.9691,-761.8844,-3696.4458,-4059.5426,-2723.5440,3099.8041,2410.5437,-3882.5025,-324.6546,4278.5556,-2224.9979,-4432.3267,5031.4723,-6255.3320,-4472.9885,4130.5658,-329507.1552,-309935.2612,-310763.0891,-316775.6236,-309047.4700,-312733.4928,-315232.7192,-314218.9773,-92553655.2318,-92538784.7493,-92527455.1995,-92537503.9547,-315286.4704,-92542533.7344,2220.3671,1861.8442,2110.4166,-254.3698,4414.4392,2765.6682,3101.7929,4406.5647,3089.2193,-1073.4210,-5252.6581,-3726.6019,4544.0869,4687.4604,912.1868,-4595.1967,6855.1438,-899.7688,-4309.8983,233.8118,-5437.5727,-5283.5662,-1565.4160,-3398.8782,34.5647,-252.6217,-1629.3996,-3817.6655,1267.8388,-4773.8089,-4689.4286,-5057.5178,4574.7920,-4262.4024,-2336.1220,2455.7933,1573.1372,-4070.0743,-4106.5143,-1883.1870,-1341.0868,214.0117,-5513.1218,-1016.9634,-5141.7283,-4559.1130,1123.2298,-5198.5333,3719.9539,3527.5168,4723.3650,-131.7946,784.1250,-1728.5105,3028.0139,-322.2820,-3615.5343,-4575.0730,-1843.4670,2402.6600,2847.5930,-1816.9555,162.3197,-3882.8462,-5481.0895,2843.1824,-3236.3921,1835.0340,2283.8989,2411.4268,-5526.1431,-3229.6810,3011.1328,-1745.5683,4964.5386,695.5580,-4613.3329,1067.3413,-5486.1451,-1.7716,-207.5040,1308.7258,2775.7312,4322.0643,-244.2111,-4898.8575,-4468.6819,-5313.7097,-2008.2914,-6123.6434,4028.3258,-5364.1577,6822.2331,-5278.5579,4245.5300,5170.2619,2995.2107,-2692.5720,-444.6361,-5474.1920,180322.3249,177641.7587,174412.9857,182628.2316,180052.4012,169359.2505,170154.6295,176338.9673,47913511.5108,47890640.4394,47899743.2416,47923661.2440,176334.6084,47918208.6615,
3600.000,-3414.3895,-2272.2175,-2849.1657,3867.7434,-5102.5301,4115.7102,6581.9477,-1351.5289,-1700.1498,-3930.1387,1191.5818,5095.8567,-3999.7250,-5863.0898,-1485.6117,3079.1998,-3579.2911,3432.4329,-6872.0194,-4962.3698,-5231.6048,-4934.4489,2820.3203,-5050.2870,-4541.5234,-5256.5584,4289.2689,-3371.6427,-1454.7949,-3964.8083,-2446.1674,-4612.6873,-4728.2044,-1328.4325,3805.4622,-3063.1075,1021.8958,1405.2561,-514.3306,3814.5400,-3929.8426,2095.9531,254.7926,-4592.6469,6585.8631,-6210.7271,752.9715,-253.4234,-2873.9011,-4567.9324,4557.6507,4986.0114,558.1778,475.3268,156.0829,4166.4921,3970.5285,-5353.4770,-6676.7950,-356.9781,-3662.4289,-3894.4645,-4275.1637,2535.1827,-68.5452,-1365.6010,3092.5991,5357.4054,-3283.4504,1486.8754,-4306.3756,-3181.9458,-3705.4331,-4809.4636,1407.0395,739.3058,-6581.7442,-1981.1913,5781.0479,5617.3844,2224.9537,-5735.4708,4263.9309,4644.5430,-5422.3815,3095.8208,6449.1577,5296.7415,-5120.0980,-3236.6329,-3847.5273,-2493.6787,-4106.0463,-3306.7131,-872.6254,4520.7508,2150.5624,1563.2329,5610.7948,-4814.8735,-23671.6632,-47467.1508,-24209.4180,-24521.8742,-26856.8131,-25396.3233,-32747.4923,-27445.1044,-55022232.8607,-55035515.4688,-55049969.1092,-55045546.5620,-29096.6781,-55039692.7276,-2764.2958,6059.0772,-4444.1515,4258.4896,-4402.1776,-5139.6502,887.9386,4111.6908,3661.4556,-3243.5287,-4755.8646,4531.1208,-1599.1961,84.7941,4379.3596,-3041.6888,-2883.9719,-3495.0598,-667.3596,1621.0826,424.3322,182.8142,5669.8278,-461.5852,4029.2671,2395.2975,-2198.4181,-2437.5850,4776.9381,2272.2952,5312.4915,538.2141,3459.1497,-3973.7705,2407.1315,-1679.1725,5198.9292,-3929.5141,-6898.4111,-5207.7718,-4168.8969,5288.5978,6026.9140,2341.1699,178.7780,-1860.7215,5028.7554,6559.2188,-6280.1345,5165.7003,4125.5487,2809.9231,-6328.9699,-4270.6881,-6763.8013,-4217.1098,-5599.7510,-3611.9999,-417.0983,-6817.7280,2281.8978,-2199.8814,3139.7043,-6434.1761,6142.1853,-6524.6972,3935.8778,-233.3295,-3910.1947,3797.6636,-4128.4972,-2756.6394,-2116.5656,2437.2657,-1981.7456,5689.7339,-1526.5160,-4703.7162,-2037.6484,-424.2936,-5062.9294,727.6911,930.5289,2700.4320,1825.6651,-3265.8523,1573.6124,3671.2242,4004.6859,-1515.4708,1575.9547,6380.3683,-3651.4232,-5536.5957,2277.4302,1572.5597,-6307.9675,4111.0164,1761.2679,-2318.0715,-347728.7432,-331713.5133,-329840.8002,-335309.0592,-326792.9864,-330054.2646,-333623.3849,-333932.6171,-110580425.2863,-110568646.6045,-110561139.9704,-110562163.8766,-333413.0693,-110569950.1691,-5265.2725,2154.6634,-4505.8346,-3847.7615,37.1956,1850.9986,1550.0566,-5285.1029,-5376.5530,4670.1321,4878.0368,134.2361,-5424.8355,-3711.1193,-4906.0998,5388.5137,-5209.5211,4745.6265,428.6161,-4402.3197,4509.6293,4848.2349,-2790.1501,4723.3550,3348.5986,-3823.0746,4952.7562,5527.9267,-4791.5164,5062.7239,3721.6543,5119.4549,-3500.0999,5498.5863,5242.8867,-6014.9167,-4369.0947,5517.8998,-679.9579,-2493.9135,-3558.1858,-3770.0038,3378.6473,4615.8763,1777.1656,2108.5061,-4700.2030,2173.2496,398.2436,618.2711,-3217.4438,-3905.0869,2776.9495,5182.1446,859.9993,3592.6934,101.5615,2186.2866,-1837.5114,1222.7252,-5410.7636,5142.8314,-4324.5694,-204.8307,3173.4134,1656.5241,4625.9670,-4404.4196,-4588.5946,-5342.2248,3495.9516,5480.6906,-5449.0545,4356.7181,-6519.2271,3719.1835,364.7171,-4675.7428,3199.7326,4007.0805,4147.2321,3836.3111,-5379.7138,-4391.8577,-3873.7245,5246.2717,2003.9029,2506.7959,-2374.1535,5953.3014,-5533.1611,1167.4719,-4249.5011,2173.0612,-6515.3783,-4999.4425,1570.0026,5342.1389,3670.5388,4384.5695,180258.5520,177250.8506,175021.0668,180726.2916,181468.0217,171445.4109,168017.9785,176450.3474,47899540.0842,47876049.8429,47881141.9885,47901952.9528,176061.5763,47901215.0585,
7200.000,4802.9594,-1597.2147,5385.8181,-4136.7827,4879.2279,-558.4590,-4217.2660,-1968.0726,-2736.7682,4217.3183,1122.1164,-5625.0988,6083.7881,6320.5536,-3664.7496,-1190.9093,3240.9846,1330.4936,5751.0891,949.0159,6258.2445,6127.0098,-3764.9493,5140.9134,785.6073,1488.8205,-554.3597,5678.2515,-2722.1640,3292.9394,195.6038,5499.0503,3120.5615,5139.0865,-4489.8707,1868.3777,-4738.1959,2240.1536,797.3027,-398.9429,4006.7129,-4880.1632,-2033.2247,748.6467,-5959.7641,6498.6408,-3881.7603,-1290.7872,3712.4628,2023.6466,-6467.3757,-4001.9612,2594.8600,4504.0232,2698.3644,-300.3849,-1106.9022,6456.2127,4832.6712,2722.0818,416.0791,4258.0410,-265.3448,-382.4178,-1624.4607,2997.0398,-6230.2159,-3701.1249,5776.6942,-5685.6289,6037.3550,5312.0341,4857.5728,1721.2506,1001.9918,-3505.7588,5246.9485,4253.6125,-5678.7482,-2568.8337,1789.0611,1270.4453,-3853.0864,-6695.3649,1745.7421,-1534.5765,-6706.9136,-6219.2019,1675.8940,6430.0298,2518.9925,2004.3080,3065.8930,4691.3708,-3414.4719,-6667.3678,817.1165,-4872.8391,-4652.7226,6847.1440,65099.4102,35956.7276,60495.8555,58454.5870,56660.6125,57832.4124,52211.0084,53130.6028,-24453841.8588,-24464446.8252,-24481692.2358,-24482298.2563,54847.6672,-24471898.1660,-1696.1728,-4813.4190,1254.9211,-172.3086,1258.7310,4472.6398,1785.1913,-6141.8578,-5448.3257,-1102.1983,6663.8132,-1496.7948,-1465.4254,-2815.5580,-3255.4511,6193.7432,6122.3052,4361.2513,-1029.3597,-4214.3135,-2848.2957,-2883.7375,-2145.5174,-3370.2324,-5016.0608,-3884.7067,4526.8852,-907.3414,-3485.6927,-5760.3716,-6914.3309,-3686.5268,-6062.5894,3214.5967,1930.5930,-2814.2477,-2758.6264,5480.4691,4720.2651,4424.4607,-816.2599,-1609.4954,-6557.9009,-4276.8436,1638.9509,-770.6114,-2030.1650,-6431.4553,3962.1621,-4947.2572,-2495.5987,1142.9642,4416.7453,2825.1676,4728.8889,5085.5973,5816.3530,1198.9592,-2318.5991,4868.7886,-5155.2992,-2628.8994,-4257.4501,5522.6094,-6633.1130,3580.6893,-1115.3469,3971.4173,303.7930,-963.0059,3306.7385,-936.3979,-2034.5030,-5116.3457,5373.5548,-2159.3188,-922.1439,1000.8406,3805.7067,3266.8845,3772.2668,969.5544,3365.5763,-107.9089,-3768.2319,6326.1619,609.9449,-2401.3762,-4165.1980,1189.3974,-5353.6471,-5551.6351,6171.1517,4196.6257,-3406.2702,708.5460,4572.9905,-1341.8158,2102.6797,801.6982,-343154.4300,-332988.4298,-328188.4985,-332964.9237,-323959.1150,-327099.0566,-330545.1735,-330576.6232,-121030706.5408,-121020872.6662,-121019031.5211,-121018331.6909,-330599.4685,-121021260.3064,4577.1198,-4568.6340,4180.4791,5534.2723,-4479.6225,-5151.4969,-5060.1023,2239.4795,2817.1044,-5375.6348,-1503.4647,3545.9713,2959.6175,486.1141,4615.9458,-2848.4702,474.8288,-5084.3269,3697.0556,5276.1964,-832.0089,-1459.0679,5383.8960,-3220.6504,-4730.8950,5526.9041,-5204.7368,-3863.6003,5310.9201,-1611.8766,-526.7575,-2013.4361,-220.0320,-3343.9169,-4899.6976,6065.5798,4123.3336,-3597.2420,5033.7766,5295.3866,5349.1376,4479.0645,841.6463,-5398.7949,2887.2776,1914.1515,5350.1020,2187.7561,-4291.2806,-4405.2589,-242.4923,5527.6298,-4681.8111,-4145.0063,-4113.6986,-4710.8745,3467.2357,1836.6005,4394.7387,-4127.6195,4585.6715,-4642.1569,5339.2934,4142.2466,1094.8770,-5043.5647,-2547.3285,4310.2032,3683.9344,3436.7368,690.0594,-4335.8165,4478.2109,-4361.4227,4285.7662,-5468.3411,4168.7745,5355.1147,1058.6540,-5534.0157,-5519.0819,-6761.3147,4657.7043,1801.8824,5512.8925,-2348.4813,1653.8751,1841.4847,5255.2069,-2373.8578,3577.9781,3668.2908,-858.7274,2586.3392,4997.4358,1697.9175,-5035.7582,-4740.7850,-4699.2414,-580.9876,180110.8253,176830.9478,175891.0233,177857.0789,182367.7407,174432.5261,166609.9242,175196.3097,47885690.2846,47862311.4554,47863340.0656,47879430.8930,175771.5656,47884234.6075,
