sl_100_86400_20240718 Coordinates.csv
2024/07/18 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:07 2024,
Start: 2024/07/18 07:47:00.00, Stop: 2024/07/19 07:47:00.00,
TIME_UNITS,STARLINK-3850 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-2536 - X-Coordinate,STARLINK-5038 - X-Coordinate,STARLINK-5472 - X-Coordinate,STARLINK-5955 - X-Coordinate,STARLINK-5889 - X-Coordinate,STARLINK-5434 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-2356 - X-Coordinate,STARLINK-2383 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-30320 - X-Coordinate,STARLINK-3648 - X-Coordinate,STARLINK-31534 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-6178 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-3631 - X-Coordinate,STARLINK-5704 - X-Coordinate,STARLINK-5790 - X-Coordinate,STARLINK-31021 - X-Coordinate,STARLINK-6057 - X-Coordinate,STARLINK-31059 - X-Coordinate,STARLINK-32018 - X-Coordinate,STARLINK-31483 - X-Coordinate,STARLINK-31764 - X-Coordinate,STARLINK-1394 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-5089 - X-Coordinate,STARLINK-1325 - X-Coordinate,STARLINK-30808 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-5708 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-3621 - X-Coordinate,STARLINK-31446 - X-Coordinate,STARLINK-30607 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-4483 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-31585 - X-Coordinate,STARLINK-2012 - X-Coordinate,STARLINK-5551 - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-11164 [DTC] - X-Coordinate,STARLINK-30898 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-3087 - X-Coordinate,STARLINK-2282 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-2402 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-30432 - X-Coordinate,STARLINK-6118 - X-Coordinate,STARLINK-30224 - X-Coordinate,STARLINK-4059 - X-Coordinate,STARLINK-6136 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-30587 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-30383 - X-Coordinate,STARLINK-31995 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-30562 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-4179 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-2307 - X-Coordinate,STARLINK-5535 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-6295 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-1266 - X-Coordinate,STARLINK-4319 - X-Coordinate,STARLINK-5485 - X-Coordinate,STARLINK-31921 - X-Coordinate,STARLINK-31654 - X-Coordinate,STARLINK-3179 - X-Coordinate,STARLINK-4343 - X-Coordinate,STARLINK-5983 - X-Coordinate,STARLINK-4683 - X-Coordinate,STARLINK-3692 - X-Coordinate,STARLINK-1443 - X-Coordinate,STARLINK-4525 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-30802 - X-Coordinate,STARLINK-3589 - X-Coordinate,STARLINK-3887 - X-Coordinate,STARLINK-4277 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-2536 - Y-Coordinate,STARLINK-5038 - Y-Coordinate,STARLINK-5472 - Y-Coordinate,STARLINK-5955 - Y-Coordinate,STARLINK-5889 - Y-Coordinate,STARLINK-5434 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-2356 - Y-Coordinate,STARLINK-2383 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-30320 - Y-Coordinate,STARLINK-3648 - Y-Coordinate,STARLINK-31534 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-6178 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-3631 - Y-Coordinate,STARLINK-5704 - Y-Coordinate,STARLINK-5790 - Y-Coordinate,STARLINK-31021 - Y-Coordinate,STARLINK-6057 - Y-Coordinate,STARLINK-31059 - Y-Coordinate,STARLINK-32018 - Y-Coordinate,STARLINK-31483 - Y-Coordinate,STARLINK-31764 - Y-Coordinate,STARLINK-1394 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-5089 - Y-Coordinate,STARLINK-1325 - Y-Coordinate,STARLINK-30808 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-5708 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-3621 - Y-Coordinate,STARLINK-31446 - Y-Coordinate,STARLINK-30607 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-4483 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-31585 - Y-Coordinate,STARLINK-2012 - Y-Coordinate,STARLINK-5551 - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-11164 [DTC] - Y-Coordinate,STARLINK-30898 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-3087 - Y-Coordinate,STARLINK-2282 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-2402 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-30432 - Y-Coordinate,STARLINK-6118 - Y-Coordinate,STARLINK-30224 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,STARLINK-6136 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-30587 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-30383 - Y-Coordinate,STARLINK-31995 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-30562 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-4179 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-2307 - Y-Coordinate,STARLINK-5535 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-6295 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-1266 - Y-Coordinate,STARLINK-4319 - Y-Coordinate,STARLINK-5485 - Y-Coordinate,STARLINK-31921 - Y-Coordinate,STARLINK-31654 - Y-Coordinate,STARLINK-3179 - Y-Coordinate,STARLINK-4343 - Y-Coordinate,STARLINK-5983 - Y-Coordinate,STARLINK-4683 - Y-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-1443 - Y-Coordinate,STARLINK-4525 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-30802 - Y-Coordinate,STARLINK-3589 - Y-Coordinate,STARLINK-3887 - Y-Coordinate,STARLINK-4277 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-2536 - Z-Coordinate,STARLINK-5038 - Z-Coordinate,STARLINK-5472 - Z-Coordinate,STARLINK-5955 - Z-Coordinate,STARLINK-5889 - Z-Coordinate,STARLINK-5434 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-2356 - Z-Coordinate,STARLINK-2383 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-30320 - Z-Coordinate,STARLINK-3648 - Z-Coordinate,STARLINK-31534 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-6178 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-3631 - Z-Coordinate,STARLINK-5704 - Z-Coordinate,STARLINK-5790 - Z-Coordinate,STARLINK-31021 - Z-Coordinate,STARLINK-6057 - Z-Coordinate,STARLINK-31059 - Z-Coordinate,STARLINK-32018 - Z-Coordinate,STARLINK-31483 - Z-Coordinate,STARLINK-31764 - Z-Coordinate,STARLINK-1394 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-5089 - Z-Coordinate,STARLINK-1325 - Z-Coordinate,STARLINK-30808 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-5708 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-3621 - Z-Coordinate,STARLINK-31446 - Z-Coordinate,STARLINK-30607 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-4483 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-31585 - Z-Coordinate,STARLINK-2012 - Z-Coordinate,STARLINK-5551 - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-11164 [DTC] - Z-Coordinate,STARLINK-30898 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-3087 - Z-Coordinate,STARLINK-2282 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-2402 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-30432 - Z-Coordinate,STARLINK-6118 - Z-Coordinate,STARLINK-30224 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,STARLINK-6136 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-30587 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-30383 - Z-Coordinate,STARLINK-31995 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-30562 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-4179 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-2307 - Z-Coordinate,STARLINK-5535 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-6295 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-1266 - Z-Coordinate,STARLINK-4319 - Z-Coordinate,STARLINK-5485 - Z-Coordinate,STARLINK-31921 - Z-Coordinate,STARLINK-31654 - Z-Coordinate,STARLINK-3179 - Z-Coordinate,STARLINK-4343 - Z-Coordinate,STARLINK-5983 - Z-Coordinate,STARLINK-4683 - Z-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-1443 - Z-Coordinate,STARLINK-4525 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-30802 - Z-Coordinate,STARLINK-3589 - Z-Coordinate,STARLINK-3887 - Z-Coordinate,STARLINK-4277 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5652.6474,110.0375,-1707.0565,5402.7404,-1454.9179,-3166.7809,2273.9633,-4006.2673,-4994.2958,-3531.0312,-6424.9231,839.3855,-2961.7376,4838.9292,1575.4995,-4635.3378,-4668.7898,-4736.0023,6172.4983,-199.0842,-1991.8367,4169.8849,-1685.8548,-5668.6965,-6879.8215,5342.7186,348.4129,-3873.8450,-2441.1011,-6729.7748,787.9364,6440.2009,3450.7209,1198.9675,5234.1028,2420.7317,-6425.2398,4885.8381,-2838.1129,-2288.5290,-3782.2317,5106.9090,132.3625,-1530.5329,6126.9893,5681.7212,-6442.1356,-4007.8354,-2136.8391,-1714.6138,-4708.1505,5985.9620,-1380.8032,3029.2816,-4232.7012,-3270.7159,1902.7281,1505.5594,-4453.5789,5164.1385,2806.0085,-2388.8138,6409.0073,1386.5829,-1105.6817,-6093.6880,-4494.7852,-6769.9800,-2039.8533,5309.7262,-281.1974,-423.1454,49.2565,4881.4851,2351.8151,1563.4614,-4620.7204,6395.0675,-3128.0883,-411.2574,6754.8729,-5737.5993,-4805.4346,-2468.3061,-2137.6813,-3625.8968,-551.6029,3387.8479,4325.2106,5745.6364,5095.1908,2242.7191,3298.9091,-2310.5282,4826.5422,-2577.9890,-171.6477,1960.0209,-431.2920,-6589.6615,305220.5192,328670.1842,321030.9450,314546.3908,322341.2607,318501.6824,320884.6830,317823.7031,-234908889.8393,-234842091.0974,-234889562.8542,-234899715.6866,318340.0276,-234890051.7127,-3620.1509,4953.0680,-3804.9514,2465.0649,-4482.7247,-1057.0350,6074.7108,3901.2850,-4133.8308,5562.3715,1480.1654,6741.9350,4510.8234,498.6162,3882.6012,4453.5311,4061.3984,1787.7884,-1671.6029,-5986.1054,-5274.5153,711.9936,-6700.9143,-1876.3040,-183.6437,-1191.6256,-2392.8001,-4962.9323,6401.0854,175.8681,6435.4681,1939.9648,-4311.6951,-6755.7195,-4032.3474,-6499.2203,2463.2735,853.2325,4896.5614,-2645.8049,2214.4489,3527.7347,4125.0821,6538.2166,-2636.6682,-773.8505,506.7130,1557.1848,-2350.3525,3811.9232,3166.1364,-1402.1320,3931.2343,1577.1429,-4.7225,3893.4590,3822.8453,-6081.7218,-2511.7829,918.3378,4233.6194,3480.5033,1548.1373,5219.8665,-6786.0361,-2721.0616,-2934.7549,-964.3417,5168.0702,-1215.1732,6110.4315,4814.9291,6481.7607,1138.4080,4250.9262,-4160.8133,2631.5479,1312.6306,-2875.0390,5975.4849,1233.2786,3146.0924,-3396.6281,6003.2092,-2353.6311,-4522.2616,5030.6105,3658.6319,-5326.6614,3367.6808,3682.5296,3777.5491,5367.3456,-3827.0086,-1421.3972,3371.4545,-6185.0573,5575.9131,4127.0078,1958.1356,-116691.2247,-125941.8158,-129184.1084,-127654.1507,-129430.5705,-128324.3179,-120179.2014,-123798.9801,11529746.0728,11528528.4763,11530519.0896,11524639.6088,-124070.1671,11524140.3867,1669.8508,-4846.0770,5522.6022,3578.4163,5057.7003,6080.2737,-2513.7061,-4110.8285,-2445.6614,2107.5628,-2130.4545,633.2469,4334.6601,4926.0862,5509.1446,-2565.9802,-2928.8079,-4721.5163,2367.4028,-3519.9457,4032.5643,5506.5862,366.6730,3524.9342,-882.3201,4252.7454,-6524.3086,-2745.9711,-181.7050,-1103.9429,-2126.0647,-1662.7486,3994.0571,-1025.6713,2082.3029,-203.2595,719.8249,-4719.3285,4003.0259,5996.4892,-5357.4195,2820.3822,5448.6970,-1676.2979,1835.9725,-3934.9222,-2189.4367,-5442.6875,-6177.6322,-5518.6167,3627.2939,-3010.1502,5528.0507,-6062.4046,-5500.0909,-4723.8307,5432.0652,-2981.9799,4679.9329,-4546.1890,-4731.9935,5472.7909,-2167.0143,4345.2530,832.6651,-1901.6471,4205.8553,-1177.8532,3959.1720,4288.7874,-3278.5846,4958.8903,-2524.6009,-4774.1982,-4945.6914,5295.8253,4419.1230,2311.3626,-5496.5904,3300.3430,910.7036,-2308.2595,3666.3311,2412.7387,6164.9099,-3817.0231,4565.9950,4647.1136,883.5837,1959.6131,2923.0680,5336.4560,-2874.1954,5282.9143,-4754.8133,-5387.3044,-2954.2366,-3601.8890,-5541.7914,780.4707,-172422.3141,-177760.5352,-178746.3777,-170106.8522,-173243.9583,-183882.9462,-182565.5682,-178376.8481,81082166.7137,81073577.1829,81056985.6081,81077547.0340,-176664.1564,81076591.6045,
3600.000,4758.1814,-3687.8181,5322.0904,-2679.1096,4632.4880,4670.7600,-2058.9772,2306.6907,4432.1979,2121.9047,3518.8236,-3329.3087,1758.7486,-6405.1856,-5312.4008,1106.3778,3551.9127,1133.8028,-2833.0923,-2257.7388,4925.7316,-980.5121,2899.5436,4702.3729,6063.8851,-5193.5015,4057.2468,4923.3930,22.6841,4465.3364,-3617.2796,-6387.9755,-1051.7747,1460.3247,-1959.7715,72.6026,3989.7359,-6559.6742,611.7821,2728.6281,2885.4611,-6616.3359,-4576.7120,-960.8287,-3077.1060,-6796.6399,3670.7229,3412.7695,-2160.1604,-1696.6111,3774.4956,-5764.7471,-2539.3053,-1845.1723,4778.2841,253.9786,-5539.0997,1970.9832,5699.6892,-6101.8028,-5835.5059,-367.3953,-6742.8214,-4641.1487,2568.7468,6681.0555,3855.9242,5341.1263,219.4802,-2883.5487,-2211.9848,-2204.7560,-979.4977,-3299.0982,-4511.2597,2801.3627,629.0699,-6629.7019,-1328.1988,-2761.6274,-5128.3151,2551.5657,6760.3486,1038.0097,-2152.5440,6124.9127,-3948.9060,-6181.1115,-2501.0728,-3794.1817,-6648.8306,-5704.2077,-4842.9575,5690.5650,-5326.2102,-1689.1275,2814.6904,-3944.7734,-3683.5849,5129.6913,323079.3100,347024.2100,340081.6774,334884.2365,343306.3729,339539.9728,340578.0357,339701.8869,-229841508.9149,-229778069.5434,-229829263.6294,-229826208.1650,338786.9854,-229823396.8946,633.0381,-2519.2722,1834.6630,342.0942,4790.5652,4714.0224,-2794.2406,-6431.1380,745.1224,-6189.9120,-3005.1725,-4413.1621,-6678.6494,2088.1652,-2760.5810,-4276.3448,-5600.3427,-4225.7409,4159.4440,6340.5008,4769.0079,2571.2009,5045.6577,-1941.5914,-2000.5126,4348.2231,2759.7288,1062.8158,-5339.9618,-2963.1318,-3556.0511,-337.2599,6711.2816,5463.7254,4213.3203,6134.0678,-3444.9744,1739.2217,-6837.2200,-1985.0868,-5697.4283,-1223.8662,-3333.7692,-4708.7231,3586.9778,1174.5478,-3481.5557,-5209.2916,-1065.1774,-5766.9143,-5446.0185,3318.4166,-5073.8948,2932.9552,-3751.4039,-6198.1748,-2828.2429,4692.6417,-1279.0197,2423.2525,-1876.9103,-6132.5059,654.0703,-2741.3271,4572.6563,584.2604,-1765.5252,-1685.6196,-6810.9164,4503.5532,-6572.2534,-6350.7524,-3318.3211,2924.2987,-503.3071,4094.3092,-4198.4288,199.1554,-95.2788,-3048.7324,907.7486,-4555.8012,1501.1001,-6580.0746,-1059.4862,3186.2030,-4303.1092,-332.4512,5514.2236,-4811.6888,-1886.0802,-2911.0405,-4731.9436,3060.5018,4248.1840,-5075.3862,3083.9868,-5654.2989,-4350.7031,-3131.6862,-37788.3654,-41567.8402,-46633.9490,-43695.5138,-46125.8952,-45663.9463,-37457.4702,-40696.0192,-49695186.8456,-49683568.9503,-49693532.1743,-49704458.8229,-40777.2080,-49699951.6433,-4986.3014,5287.1318,-4041.4541,-6399.0890,-1870.1300,-2050.4872,6012.8992,1190.1138,5263.0633,2243.5004,5146.7580,-4001.6172,-549.7047,-1629.3820,-3493.1119,5317.8776,-1695.0473,5351.9289,-4608.8700,-1721.9453,-1067.2246,-6390.0968,3737.2440,-4721.0394,-2715.3838,-1509.8419,4918.1065,4659.2356,4287.1353,4211.8371,4552.5519,-2661.5437,-645.0143,4009.5015,-5142.4421,-3244.2605,-4485.8341,870.1597,-1014.2146,-6082.8357,2653.9857,1116.5033,-3848.0046,4970.6442,-5058.5118,-898.4071,4566.8773,3036.0359,6506.0748,3419.2223,1223.4343,-1608.2815,-3983.7213,6017.9531,3348.0610,3096.7172,-3032.4244,4704.7347,-3748.2558,2233.8030,3241.8247,-3188.0461,-1499.6043,-4372.1379,-4527.6449,-1777.9842,-5350.3576,4087.6711,418.1337,-4424.9630,-157.6318,-1694.2504,6018.2630,5324.5724,5227.8545,-4829.6740,-5467.7771,1996.0202,6808.1840,-5471.7963,-4571.3556,4559.0795,-444.3801,1895.7595,-6519.2509,660.8715,-3532.0342,-2876.4789,3340.7184,3258.2479,601.9478,-2623.3479,-1444.1261,-2503.4808,1204.1070,4278.4430,5426.7709,-584.8030,3914.6191,3421.8468,-172600.6244,-178113.3824,-178334.9148,-171981.7262,-171808.9525,-181971.2700,-184877.3260,-175478.1945,81103814.1945,81090247.4078,81078607.1436,81101190.6841,-177011.4969,81095651.3523,
7200.000,-3046.8119,6443.6480,-6922.6278,329.8506,-5460.2982,-2435.6295,2897.3389,-64.5465,-3472.3978,810.1598,471.2818,5244.5675,65.7283,5435.0768,6734.7850,3232.5533,-199.9589,1938.3694,-1394.3253,2577.0991,-5867.3469,-955.0078,-3989.8517,-3118.9865,-3083.4934,3389.2681,-6035.2747,-5058.3846,3515.8935,-473.1715,5796.7099,3856.4019,-1711.4619,-4437.4457,-2378.5914,-3207.6805,230.4681,4906.5802,1608.0969,-3837.6121,-1529.3491,4966.2157,6516.3816,4215.8813,-1221.7620,4456.5415,231.0184,-2271.6132,3234.4128,3565.3623,-60.7105,2361.8112,4752.6646,1813.8604,-4208.7749,2154.0645,6634.2442,-5326.4778,-5592.6903,5156.9133,6927.0913,2109.8483,4606.4843,6705.9938,-4242.2205,-4923.4841,-2849.6663,-2505.4881,1876.6956,347.5037,3890.5773,3462.8922,3341.8269,1832.2641,6014.4570,-5712.4922,2968.1293,4118.2113,3048.5499,5757.6639,1997.1156,1416.1015,-6167.0418,1394.0424,3226.9082,-6254.9682,6377.4848,6274.3685,-1114.2892,121.1221,5764.2684,6519.9896,4602.4260,-6465.0640,3753.1524,4304.7736,-5468.3199,4318.4893,5782.7566,-1285.8531,321225.9797,343344.5747,337748.8086,333931.4580,342633.9878,339178.8448,339246.0207,336876.5337,-209092430.7284,-209035745.7929,-209086592.9611,-209068802.4449,337842.5580,-209075298.1265,3412.7498,409.8619,-238.0117,-4338.9019,-3438.7814,-5652.5302,-1781.3702,6495.2019,3482.5592,4471.9690,4737.5014,183.4885,5923.1374,-3361.3002,1481.5336,3814.9326,4576.6821,6081.1260,-5759.9492,-2550.4602,-2678.2816,-5895.2515,-1136.9682,5379.1095,4099.0945,-5656.4887,-3412.2810,3201.2857,2386.1408,5384.2113,-460.1847,-2139.2714,-5774.1449,-2709.7113,-4096.6558,-3928.3863,4254.1918,-3138.6087,6228.2501,5169.7698,6533.7760,-2002.9627,2016.8565,1765.8416,-4477.6129,-1271.1914,5839.1193,6440.4315,5341.2021,5878.0169,4488.8402,-3965.9435,5042.8052,-6217.2577,5459.0316,6583.9920,1478.5644,-2597.5013,4066.0510,-4422.0692,-368.5412,6497.1390,-2967.9182,192.7005,-645.6821,2172.2725,5676.7334,4593.4062,4777.0544,-6663.6025,4563.0219,5403.1922,-690.7319,-6152.7808,-2522.4778,-3662.5754,5421.3673,-2236.6907,4660.3579,-262.1533,-3817.2024,5429.9797,867.5606,4519.7014,5350.7530,-832.4529,2413.7970,-2455.3079,-4041.4100,2165.6690,-786.5589,1526.8110,1779.6195,-1690.0901,-4930.7899,5332.6227,595.6174,3150.7805,3799.4871,3976.2417,42694.3265,43933.9570,38728.7467,42924.9454,39896.9152,40324.9521,47201.6819,44439.5502,-107509033.4597,-107486236.5738,-107510211.1932,-107513915.2111,44866.8419,-107513434.2135,5181.2572,-2516.4819,67.8573,5398.1309,-2502.7636,-3223.1025,-6068.2718,2429.3674,-4883.4451,-5221.6581,-5036.5033,4350.2000,-3595.4712,-2682.5538,-675.8209,-4787.4938,5075.5584,-2678.3811,3368.8972,5913.3326,-2558.7979,3554.9018,-5542.4171,3067.1148,4661.7636,-2158.5996,-507.4694,-3372.0775,-5380.4488,-4167.5870,-3574.5883,5332.9826,-3207.6141,-4597.5172,5046.4396,4724.8803,5442.9692,3584.5745,-2602.9360,2618.4602,1680.8657,-4231.4269,-548.6056,-5199.5015,5124.0002,5170.9355,-3526.5287,1185.5036,-3039.5238,783.2114,-5030.0402,5042.1081,-7.0492,-2531.6130,791.3719,376.9760,-1284.8997,-3612.2948,547.6236,1403.9774,177.1679,-1102.8514,4247.0687,1755.2505,5428.0757,4369.1527,2486.9643,-4562.6072,-4506.1469,1889.6751,3480.2617,-2622.8869,-6061.2228,-2587.4178,-2350.2707,1351.1789,3102.2324,-5106.7499,-4149.4724,3678.3637,5415.6829,-4084.4065,-3062.5903,-5064.8669,3024.5966,2875.8339,-172.3804,-1071.6552,-5508.3729,-6601.4775,-3782.6911,-1744.3654,4846.6196,-1830.7142,3072.7424,-176.4342,-4095.4949,4384.4359,121.9051,-5518.9187,-172824.3472,-178318.4030,-177552.5525,-174782.7517,-170856.1097,-179133.1740,-186415.1781,-178797.1678,81124901.8166,81106912.6953,81101537.3039,81118724.0294,-177342.6107,81114679.8847,
