sl_20_5400_20240321 Coordinates.csv
2024/03/21 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:25 2024,
Start: 2024/03/21 07:47:00.00, Stop: 2024/03/21 09:17:00.00,
TIME_UNITS,STARLINK-6175 - X-Coordinate,STARLINK-31338 - X-Coordinate,STARLINK-32236 - X-Coordinate,STARLINK-4210 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-31226 - X-Coordinate,STARLINK-3748 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-31513 - X-Coordinate,STARLINK-1395 - X-Coordinate,STARLINK-1808 - X-Coordinate,STARLINK-30874 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-5274 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-4035 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-31338 - Y-Coordinate,STARLINK-32236 - Y-Coordinate,STARLINK-4210 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-31226 - Y-Coordinate,STARLINK-3748 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-31513 - Y-Coordinate,STARLINK-1395 - Y-Coordinate,STARLINK-1808 - Y-Coordinate,STARLINK-30874 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-5274 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-4035 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-31338 - Z-Coordinate,STARLINK-32236 - Z-Coordinate,STARLINK-4210 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-31226 - Z-Coordinate,STARLINK-3748 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-31513 - Z-Coordinate,STARLINK-1395 - Z-Coordinate,STARLINK-1808 - Z-Coordinate,STARLINK-30874 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-5274 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-4035 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2938.0991,-1515.7405,-2443.7053,897.1662,-62.1304,-1286.3355,-3171.8364,-1148.6095,-6443.8146,2700.3492,-196.6674,2146.7208,3783.4376,5734.4537,6073.3286,-4261.2101,5019.0653,2071.9453,2726.1884,4198.2965,347356.1012,341858.6770,336600.7297,340698.2426,335718.9048,338567.5159,344547.5076,341503.7449,-253822311.4004,-253855313.3519,-253828008.2183,-253840757.5175,342263.3729,-253836575.8066,5613.9594,-6068.6017,5572.2607,-6306.9930,-6912.5994,-6530.9953,4580.0061,5849.3397,-1777.0543,3150.5739,5150.3851,-4833.0830,-2861.8495,-3711.1751,283.0719,-720.3168,4755.0818,-5369.2128,-4887.1602,-3876.7819,-152569.0662,-186564.3708,-167662.4589,-161871.0438,-167898.7078,-164917.7797,-170879.1978,-167830.9721,179106478.4653,179048827.1994,179093057.3730,179094937.9540,-166745.6953,179093279.0682,2822.8032,2893.7725,3147.3184,-2700.7525,-349.5277,-1897.9883,-4162.6142,3415.6269,-1886.1900,-5542.5313,-4473.3692,4465.2600,-5052.2611,1266.3674,3157.6468,5406.0132,-787.0094,3862.5606,-3767.8941,3902.5701,138264.9593,135865.2984,133455.4998,142444.2978,138772.8354,128211.8134,130030.4305,136813.1415,-71858661.3551,-71869139.5122,-71882353.7852,-71859000.0950,135651.6543,-71864960.8153,
300.000,4024.5879,-2945.0404,-726.1821,-563.0553,-1254.7378,-2535.1325,-1619.6198,770.3597,-6008.0863,4183.8772,1860.3727,919.0135,3122.3712,4400.8323,6597.7776,-3936.4861,5361.1012,475.5743,1700.6447,2326.6527,350428.1022,345715.8632,340057.8577,344236.7606,339159.4850,341972.5590,348053.9063,344950.7213,-257670725.0569,-257702682.1860,-257676080.0166,-257689431.0341,345752.9043,-257684895.1898,4090.0788,-4824.1620,5159.4481,-5531.4067,-6647.2908,-6438.3557,3854.1474,5320.9643,-349.4945,1581.1555,5353.8781,-6084.7675,-4676.0384,-4664.0886,-1069.1021,1429.7618,4226.6578,-6333.7951,-6126.3819,-4220.3290,-145256.4995,-179284.8661,-160262.9854,-154626.4578,-160674.4762,-157646.5942,-163548.5798,-160866.4964,173522314.5248,173464280.0899,173509369.4999,173509958.8615,-159483.2868,173509122.0382,3894.3522,3939.8405,4444.4467,-4119.8552,1457.3729,-112.5681,-5558.8389,4274.6797,-3468.6817,-5285.1907,-3800.8881,3171.8781,-4051.0637,2666.6662,1513.3649,5509.8779,1335.7315,2778.1166,-2253.3170,4963.7278,138132.5870,135755.3648,133389.5941,142257.5758,138850.9065,128264.1469,129729.2168,136305.1122,-71852960.5740,-71863860.8908,-71876610.0144,-71853702.5573,135554.6788,-71859483.3188,
600.000,4759.5064,-4120.4556,1100.0554,-2008.6986,-2339.2279,-3530.8171,141.5937,2639.3053,-5001.8805,5293.3903,3712.5973,-364.9456,2198.7941,2634.3114,6452.2957,-3283.8372,5171.4833,-1142.3114,518.7704,213.8672,353345.7603,349418.0289,343363.0248,347622.3475,342451.5116,345224.2117,351401.8272,348317.6414,-261396313.9986,-261427218.3829,-261401349.1500,-261415203.1638,349088.3476,-261410390.6170,2172.2162,-3114.9700,4256.4597,-4229.0592,-5720.9061,-5706.2249,2796.4307,4294.9849,1146.5655,-99.7167,5047.1179,-6742.2922,-6027.9353,-5191.7091,-2295.2894,3448.9800,3256.5723,-6695.5530,-6707.1147,-4200.8253,-137884.1147,-171924.5712,-152790.6968,-147307.9005,-153378.4967,-150306.4974,-156141.8799,-153719.9317,167855486.0656,167797094.0647,167843031.2221,167842297.6765,-152147.8033,167842304.2502,4549.9442,4556.8483,5249.1743,-5096.2469,3107.3214,1684.9512,-6367.8381,4664.1645,-4682.3677,-4461.6387,-2702.5428,1537.7775,-2616.3836,3783.0474,-298.6758,5022.9551,3316.8404,1396.3570,-477.0785,5491.6514,137999.8155,135645.3447,133327.7354,142065.8151,138925.4094,128321.8036,129434.1021,135737.3151,-71847262.6522,-71858582.0307,-71870856.9207,-71848459.9020,135457.6283,-71854005.7322,
900.000,5078.1529,-4931.4733,2853.3716,-3305.8436,-3226.5764,-4193.3236,1939.0060,4273.8285,-3532.3068,5911.5614,5175.1878,-1595.7285,1087.3015,602.2042,5645.4144,-2362.4759,4487.7869,-2637.0416,-713.3922,-1930.3488,356107.9670,352963.4604,346514.7564,350853.4582,345593.1994,348321.2453,354589.7254,351594.6751,-264997303.2263,-265027147.6387,-265002041.3232,-265016294.8973,352268.1716,-265011287.2500,47.0442,-1112.3712,2963.6866,-2536.0019,-4225.9289,-4399.8363,1523.6757,2877.1701,2575.9525,-1732.1192,4250.4591,-6735.4143,-6782.7110,-5253.6190,-3289.7718,5135.2307,1924.5223,-6413.7791,-6565.8286,-3826.4890,-130455.2034,-164486.7858,-145248.9628,-139918.7093,-146013.8406,-142900.7693,-148662.8015,-146377.9529,162108694.1689,162049970.3713,162096742.6037,162094666.5357,-144742.5140,162095526.7487,4719.6448,4677.6276,5472.6439,-5525.7411,4422.7009,3300.9297,-6505.2216,4541.3611,-5398.9493,-3159.5653,-1300.9926,-261.5570,-901.3100,4496.7128,-2077.6550,3997.2480,4946.3162,-134.8570,1354.6102,5429.8511,137866.6432,135535.2389,133269.8569,141868.9182,138996.3361,128384.8504,129144.9945,135147.3840,-71841567.6893,-71853302.9256,-71865094.4713,-71843271.0313,135360.5028,-71848528.0555,
1200.000,4951.2639,-5298.8049,4355.0785,-4329.8243,-3843.6958,-4474.2970,3590.9825,5509.6279,-1748.8827,5966.1385,6104.3014,-2671.2475,-121.7332,-1501.0160,4254.7412,-1252.0986,3395.4626,-3877.5722,-1884.7189,-3892.0301,358713.6859,356350.5140,349511.6483,353928.6203,348582.8469,351262.5130,357616.1372,354766.4189,-268471977.1309,-268500755.0434,-268476441.5916,-268490988.1602,355290.9141,-268485869.6395,-2078.9135,984.7499,1416.2567,-623.6506,-2312.2306,-2643.4343,166.9036,1208.2815,3805.2488,-3164.9691,3031.8151,-6060.6081,-6865.3256,-4850.7276,-3970.8248,6318.5571,351.1034,-5510.4709,-5718.1159,-3133.9063,-122973.0775,-156974.8461,-137641.1825,-132462.2640,-138583.6199,-135432.7114,-141115.0567,-138838.1078,156284678.0154,156225648.3362,156273241.7674,156269816.1908,-137270.7201,156271528.6712,4385.3091,4288.9640,5090.1947,-5362.6468,5262.1416,4561.3615,-5956.8585,3919.6859,-5542.9521,-1518.1117,246.7064,-2032.8253,910.4657,4731.7632,-3626.7750,2542.5112,6051.7149,-1651.6647,3028.6325,4784.9214,137733.0687,135425.0480,133215.8838,141666.7823,139063.6829,128453.3568,128861.8043,134573.7971,-71835875.7836,-71848023.5687,-71859322.6397,-71838133.8057,135263.3023,-71843050.2886,
1500.000,4387.6478,-5182.1502,5447.6143,-4976.9208,-4138.9833,-4359.9121,4925.1011,6219.1081,171.8671,5438.8372,6411.5907,-3504.9490,-1329.0256,-3472.4686,2419.0394,-46.3480,2016.9330,-4757.9092,-2888.7125,-5474.3294,361161.9525,359577.6173,352352.3677,356846.4353,351418.8360,354046.9516,360479.6796,357813.7504,-271818680.3119,-271846385.8972,-271822895.1769,-271837626.7796,358155.1831,-271832482.5425,-3999.4166,2969.8272,-230.1769,1318.5432,-171.5111,-608.0599,-1141.9844,-549.8972,4714.9469,-4269.9902,1501.5376,-4781.8673,-6268.5554,-4024.2675,-4286.8502,6878.7226,-1313.3089,-4068.7116,-4257.0207,-2184.4812,-115441.0666,-149392.1237,-129970.7822,-124941.9862,-131090.9853,-127905.6446,-133502.3673,-131108.9409,150386213.5800,150326904.0593,150375303.5897,150370534.3147,-129735.7534,150373085.9424,3582.4926,3433.0377,4143.9822,-4624.3281,5535.6072,5330.7665,-4780.1413,2867.2755,-5099.2514,286.6276,1766.6303,-3586.0500,2624.4414,4463.1547,-4775.2917,814.7463,6516.2932,-2991.9844,4350.2015,3625.8706,137599.0903,135314.7730,133165.7339,141459.2991,139127.4492,128527.3949,128584.4444,134052.6452,-71830187.0319,-71842743.9536,-71853541.4062,-71833045.0804,135166.0269,-71837572.4317,
1800.000,3433.8220,-4584.7810,6011.2350,-5174.8046,-4086.2339,-3870.4529,5796.0472,6324.8488,2043.7178,4369.0471,6072.8542,-4032.2880,-2434.2063,-5120.4866,323.7670,1154.7384,497.5586,-5205.8670,-3632.8372,-6517.4956,363451.8747,362643.2692,355035.6527,359605.5791,354099.6305,356673.5827,363179.0508,360715.8731,-275035818.3653,-275062446.4995,-275039808.2537,-275054617.3282,360859.6572,-275049531.7102,-5528.6160,4649.0769,-1815.0173,3101.5971,1982.2155,1505.5105,-2282.7648,-2230.1947,5210.8684,-4953.3145,-197.2594,-3024.2106,-5053.7633,-2851.5021,-4219.3587,6757.9906,-2903.0474,-2224.7303,-2342.3290,-1059.2698,-107862.5173,-141742.0237,-122241.2140,-117361.3387,-123539.1248,-120322.9076,-125828.4641,-123209.1063,144416112.3087,144356549.0912,144405738.3791,144399643.7709,-122140.9751,144403009.9512,2396.7830,2202.9610,2738.5151,-3389.4695,5213.7971,5526.6076,-3098.4146,1499.6676,-4114.5523,2060.4816,3087.7193,-4755.1957,4056.5425,3719.3267,-5397.1770,-1000.5233,6290.9625,-4012.9907,5165.7754,2076.9839,137464.7064,135204.4145,133119.3175,141246.3545,139187.6375,128607.0400,128312.8303,133614.9418,-71824501.5295,-71837464.0738,-71847750.7579,-71828000.8064,135068.6767,-71832094.4847,
2100.000,2170.5476,-3554.3563,5977.5662,-4890.8391,-3686.8296,-3057.0912,6101.7717,5808.4345,3688.5548,2851.4669,5129.7320,-4214.9901,-3343.8721,-6283.3844,-1817.9810,2252.7354,-1009.7977,-5188.4233,-4046.6085,-6915.5054,365582.6335,365546.0415,357560.3137,362204.8036,356623.7761,359141.5148,365713.0300,363452.2919,-278121858.6439,-278147404.9072,-278125648.7066,-278140429.8377,363403.0864,-278135484.6482,-6519.3159,5860.6784,-3188.3646,4555.2320,3934.0790,3486.7419,-3157.7858,-3675.9881,5233.9982,-5163.4202,-1902.0566,-960.8530,-3344.2584,-1438.5991,-3782.9268,5967.3935,-4253.6262,-154.6349,-182.4753,147.5526,-100240.7908,-134027.9835,-114455.9541,-109723.8255,-115931.2617,-112687.8540,-118097.0878,-115165.7266,138377219.7780,138317429.0923,138367390.5375,138360000.8828,-114489.7738,138364146.2107,954.8167,732.7550,1029.3857,-1790.1257,4331.1670,5127.8897,-1088.7405,-32.8141,-2692.7651,3612.4010,4061.2782,-5415.7949,5053.1653,2579.2911,-5424.4594,-2708.4625,5399.2563,-4606.2524,5380.7707,304.6958,137329.9156,135093.9734,133076.5377,141027.8285,139244.2520,128692.3696,128046.8806,133284.6370,-71818819.3704,-71832183.9227,-71841950.6898,-71822996.1883,134971.2517,-71826616.4477,
2400.000,706.3309,-2179.5840,5338.2932,-4137.1938,-2970.1186,-1996.4658,5795.9989,4713.4011,4953.2975,1027.6829,3684.3773,-4043.0162,-3979.1351,-6845.6499,-3787.0199,3158.5603,-2360.1302,-4713.4569,-4087.8872,-6627.3774,367553.4826,368284.5788,359925.2331,364642.9374,358989.8993,361449.9445,368080.4781,366004.5284,-281075330.9877,-281099791.6648,-281078946.8587,-281093598.3888,365784.2925,-281088871.3461,-6877.5356,6490.7153,-4225.2923,5544.2949,5489.8541,5136.3260,-3700.2750,-4755.9014,4767.7519,-4894.5242,-3446.5375,1204.2379,-1312.2228,88.7951,-3022.6073,4585.5577,-5218.8272,1942.6116,1988.4840,1336.2253,-92579.2619,-126253.4711,-106618.5014,-102032.9908,-108270.6529,-105003.8512,-110311.9879,-107012.2781,132272414.3392,132212422.4773,132263137.2050,132254493.7399,-106785.5644,132259373.0018,-589.2409,-817.3131,-793.9078,1.9909,2982.3857,4177.3245,1036.3328,-1561.7122,-984.4971,4775.3715,4577.8137,-5497.7697,5507.6351,1164.3856,-4854.2126,-4126.1947,3935.0680,-4708.9614,4970.2413,-1500.3779,137194.7160,134983.4503,133037.2906,140803.5946,139297.2989,128783.4641,127786.5168,133077.3567,-71813140.6468,-71826903.4939,-71836141.2052,-71818025.8811,134873.7520,-71821138.3206,
