sl_100_86400_20240929 Coordinates.csv
2024/09/29 07:47:00.0000 UTC

Generated: Tue Oct  8 16:17:52 2024,
Start: 2024/09/29 07:47:00.00, Stop: 2024/09/30 07:47:00.00,
TIME_UNITS,STARLINK-31941 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-30471 - X-Coordinate,STARLINK-5940 - X-Coordinate,STARLINK-31485 - X-Coordinate,STARLINK-31967 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-2600 - X-Coordinate,STARLINK-2384 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-4668 - X-Coordinate,STARLINK-4169 - X-Coordinate,STARLINK-4128 - X-Coordinate,STARLINK-2488 - X-Coordinate,STARLINK-31464 - X-Coordinate,STARLINK-30084 - X-Coordinate,STARLINK-1235 - X-Coordinate,STARLINK-5089 - X-Coordinate,STARLINK-30959 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-30995 - X-Coordinate,STARLINK-5895 - X-Coordinate,STARLINK-31546 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-6375 - X-Coordinate,STARLINK-3984 - X-Coordinate,STARLINK-30477 - X-Coordinate,STARLINK-1800 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-30584 - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-2139 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-5762 - X-Coordinate,STARLINK-5276 - X-Coordinate,STARLINK-4042 - X-Coordinate,STARLINK-5549 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-2458 - X-Coordinate,STARLINK-4331 - X-Coordinate,STARLINK-5065 - X-Coordinate,STARLINK-4062 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-30333 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-2051 - X-Coordinate,STARLINK-31086 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-30563 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-2581 - X-Coordinate,STARLINK-2609 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-4316 - X-Coordinate,STARLINK-31077 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-30354 - X-Coordinate,STARLINK-31644 - X-Coordinate,STARLINK-1297 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-6343 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-32321 - X-Coordinate,STARLINK-4777 - X-Coordinate,STARLINK-2147 - X-Coordinate,STARLINK-1166 - X-Coordinate,STARLINK-1371 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-1528 - X-Coordinate,STARLINK-5559 - X-Coordinate,STARLINK-30853 - X-Coordinate,STARLINK-30885 - X-Coordinate,STARLINK-31279 - X-Coordinate,STARLINK-4030 - X-Coordinate,STARLINK-6332 - X-Coordinate,STARLINK-1910 - X-Coordinate,STARLINK-30269 - X-Coordinate,STARLINK-1319 - X-Coordinate,STARLINK-3920 - X-Coordinate,STARLINK-5916 - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-31577 - X-Coordinate,STARLINK-1544 - X-Coordinate,STARLINK-3804 - X-Coordinate,STARLINK-2561 - X-Coordinate,STARLINK-3084 - X-Coordinate,STARLINK-3725 - X-Coordinate,STARLINK-30222 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31941 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-30471 - Y-Coordinate,STARLINK-5940 - Y-Coordinate,STARLINK-31485 - Y-Coordinate,STARLINK-31967 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-2600 - Y-Coordinate,STARLINK-2384 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-4668 - Y-Coordinate,STARLINK-4169 - Y-Coordinate,STARLINK-4128 - Y-Coordinate,STARLINK-2488 - Y-Coordinate,STARLINK-31464 - Y-Coordinate,STARLINK-30084 - Y-Coordinate,STARLINK-1235 - Y-Coordinate,STARLINK-5089 - Y-Coordinate,STARLINK-30959 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-30995 - Y-Coordinate,STARLINK-5895 - Y-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-6375 - Y-Coordinate,STARLINK-3984 - Y-Coordinate,STARLINK-30477 - Y-Coordinate,STARLINK-1800 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-30584 - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-2139 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-5762 - Y-Coordinate,STARLINK-5276 - Y-Coordinate,STARLINK-4042 - Y-Coordinate,STARLINK-5549 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-2458 - Y-Coordinate,STARLINK-4331 - Y-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-4062 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-30333 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-2051 - Y-Coordinate,STARLINK-31086 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-30563 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-2581 - Y-Coordinate,STARLINK-2609 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-4316 - Y-Coordinate,STARLINK-31077 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-30354 - Y-Coordinate,STARLINK-31644 - Y-Coordinate,STARLINK-1297 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-6343 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-32321 - Y-Coordinate,STARLINK-4777 - Y-Coordinate,STARLINK-2147 - Y-Coordinate,STARLINK-1166 - Y-Coordinate,STARLINK-1371 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-1528 - Y-Coordinate,STARLINK-5559 - Y-Coordinate,STARLINK-30853 - Y-Coordinate,STARLINK-30885 - Y-Coordinate,STARLINK-31279 - Y-Coordinate,STARLINK-4030 - Y-Coordinate,STARLINK-6332 - Y-Coordinate,STARLINK-1910 - Y-Coordinate,STARLINK-30269 - Y-Coordinate,STARLINK-1319 - Y-Coordinate,STARLINK-3920 - Y-Coordinate,STARLINK-5916 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-31577 - Y-Coordinate,STARLINK-1544 - Y-Coordinate,STARLINK-3804 - Y-Coordinate,STARLINK-2561 - Y-Coordinate,STARLINK-3084 - Y-Coordinate,STARLINK-3725 - Y-Coordinate,STARLINK-30222 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31941 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-30471 - Z-Coordinate,STARLINK-5940 - Z-Coordinate,STARLINK-31485 - Z-Coordinate,STARLINK-31967 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-2600 - Z-Coordinate,STARLINK-2384 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-4668 - Z-Coordinate,STARLINK-4169 - Z-Coordinate,STARLINK-4128 - Z-Coordinate,STARLINK-2488 - Z-Coordinate,STARLINK-31464 - Z-Coordinate,STARLINK-30084 - Z-Coordinate,STARLINK-1235 - Z-Coordinate,STARLINK-5089 - Z-Coordinate,STARLINK-30959 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-30995 - Z-Coordinate,STARLINK-5895 - Z-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-6375 - Z-Coordinate,STARLINK-3984 - Z-Coordinate,STARLINK-30477 - Z-Coordinate,STARLINK-1800 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-30584 - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-2139 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-5762 - Z-Coordinate,STARLINK-5276 - Z-Coordinate,STARLINK-4042 - Z-Coordinate,STARLINK-5549 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-2458 - Z-Coordinate,STARLINK-4331 - Z-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-4062 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-30333 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-2051 - Z-Coordinate,STARLINK-31086 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-30563 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-2581 - Z-Coordinate,STARLINK-2609 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-4316 - Z-Coordinate,STARLINK-31077 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-30354 - Z-Coordinate,STARLINK-31644 - Z-Coordinate,STARLINK-1297 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-6343 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-32321 - Z-Coordinate,STARLINK-4777 - Z-Coordinate,STARLINK-2147 - Z-Coordinate,STARLINK-1166 - Z-Coordinate,STARLINK-1371 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-1528 - Z-Coordinate,STARLINK-5559 - Z-Coordinate,STARLINK-30853 - Z-Coordinate,STARLINK-30885 - Z-Coordinate,STARLINK-31279 - Z-Coordinate,STARLINK-4030 - Z-Coordinate,STARLINK-6332 - Z-Coordinate,STARLINK-1910 - Z-Coordinate,STARLINK-30269 - Z-Coordinate,STARLINK-1319 - Z-Coordinate,STARLINK-3920 - Z-Coordinate,STARLINK-5916 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-31577 - Z-Coordinate,STARLINK-1544 - Z-Coordinate,STARLINK-3804 - Z-Coordinate,STARLINK-2561 - Z-Coordinate,STARLINK-3084 - Z-Coordinate,STARLINK-3725 - Z-Coordinate,STARLINK-30222 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-34.0300,-5702.7805,-50.5052,-4728.9505,6716.5022,-4557.9980,5747.7384,-2232.4184,5873.0701,-4467.4362,-898.3065,-4607.8890,5347.0672,5726.9298,-3099.0575,1606.9944,-3841.9106,-6230.9070,231.2550,6104.4688,-3314.6083,4112.6337,-5567.8743,6324.7087,-3578.8794,-4843.4388,-5799.2441,-4929.0866,-6752.6887,3324.4111,-3820.4683,-5146.0431,4253.8638,4843.1288,4356.3525,6605.6643,3336.9253,5600.7796,6658.3682,3535.7580,5115.5132,-4287.1648,-5589.9444,5680.9117,-518.8150,229.5081,-5364.8266,-278.0953,924.9128,3450.3160,3932.2303,2082.3672,4732.1226,1379.0828,3612.5476,-3823.4321,-5584.6507,2486.9345,2036.3250,-465.6927,1861.4280,4123.5118,135.5556,3535.5374,5530.1668,1151.6863,3065.6549,1520.3834,5514.4887,-1282.9794,4821.1548,4624.2799,4546.0955,601.7497,5850.4924,-4169.9478,6478.8351,2379.2709,843.7244,6276.7033,5313.7849,-5840.7852,4660.8185,5922.2366,-4549.9535,1558.1106,5157.0462,3644.4120,-6036.9881,-221.9282,821.4171,-1359.5853,4073.3640,2221.8672,4106.9080,-548.6513,-4048.5594,2743.4982,-3571.0900,-1127.0436,-353116.7963,-347487.4464,-340698.6717,-344329.7895,-340118.1766,-342306.0637,-349382.9239,-346765.6057,-161689728.9802,-161677480.8005,-161684675.1445,-161678205.7973,-346493.1612,-161673347.6116,-6715.8397,866.7029,1062.5027,524.8345,1244.4978,-2436.6353,-3510.2996,-3762.3303,3667.4440,4553.8481,4767.5411,-5178.0361,2377.4904,-661.4435,4417.1158,-5801.3491,5459.5365,-877.0078,5208.8744,298.2240,5792.1471,-66.8133,2849.8762,-2427.3243,-3809.6577,4179.6636,-2110.4166,1215.6813,-1502.9035,4817.4331,-4679.3337,4400.8865,-2821.1383,-2102.9636,-4713.4968,-696.9766,2484.1810,-4077.5964,10.4742,2199.7922,2648.5162,-568.0830,1131.5050,3826.3661,3103.1528,-6890.9834,479.4487,-5343.2923,-6756.6351,5561.1530,-1580.5426,5956.6133,2508.3461,4911.4926,-5736.5918,-3926.0860,3039.9722,-6463.4827,-2011.8452,-4153.7197,1496.5979,-577.1308,6188.8692,-5367.0979,4012.7627,-5496.6753,4146.4554,-6170.9659,-3978.9537,6552.0000,-2088.4129,-437.6884,4466.7478,-6690.2771,-2930.3718,-2454.6701,1145.5148,-4024.1005,6214.3234,2134.9391,4262.9988,-3542.3145,5052.9279,-3574.9132,-3205.5907,-5652.9252,169.0009,-5357.4855,232.3084,6108.8778,4077.2830,6657.2160,944.8720,5529.1737,-4556.8160,4194.5385,-1263.8083,-4193.8224,2477.1640,-6828.4729,159868.3350,196346.1292,177163.7766,171911.7985,178822.3361,175591.1281,180309.1265,175335.8766,-59138652.5340,-59152455.4456,-59148757.4202,-59147861.0213,176729.3571,-59139403.4931,1030.3282,-3491.0865,6851.2180,4884.1745,-1211.8503,4618.1764,-1088.2855,5249.7177,-521.5029,-2705.4116,4931.6808,-293.4609,-3600.9508,-3833.0218,4319.6258,3415.4935,-1410.7285,2910.8304,4404.6092,-3287.2583,1887.1009,5456.7923,2811.5237,1578.6723,-4387.0861,-2688.1740,3160.4401,-4731.8040,114.6165,-3727.0169,-3392.3458,1411.3949,-4701.9154,-4496.1475,2594.5671,1994.2222,-5453.3409,-349.0605,-2006.3196,-5531.3087,-3882.5729,-5287.1173,3658.5856,-1153.6500,6191.8228,-586.0170,4363.4774,-4419.7311,1346.1073,-2252.8588,-5475.0177,-2862.9921,4287.6633,4691.8459,-934.8057,-4257.8703,2735.5584,44.8822,-6332.9699,5511.3523,-6531.6599,-5531.5897,3134.5119,-2421.0254,1194.1582,3551.2201,4631.4816,-2497.6356,-1323.4154,-1431.2619,4520.7112,5126.9935,-2719.6140,482.7604,-2254.0578,4945.0149,2153.9619,5098.9757,2675.7699,1541.9896,-1252.9245,1249.4524,-932.4105,504.0129,4011.2817,3662.1683,4627.6569,-2451.6237,3401.8395,-3263.0227,-5535.0135,1394.7177,5500.9020,3317.7780,3205.6166,-5480.9379,-5482.0126,-4822.4540,-5389.1480,471.8433,106900.9904,103097.4568,101040.9003,109435.9411,106631.2179,95955.7218,96964.7933,101985.0410,73762109.8187,73759496.5625,73744245.2270,73748839.4579,103031.9423,73749925.0990,
3600.000,2946.7924,5713.8000,3564.8626,1744.4526,-6422.0844,5507.8943,-3478.4745,5124.0137,-3092.7673,3430.5614,-1563.8348,5338.3638,-3786.7238,-6366.6406,1960.7076,1752.3193,117.1389,4489.9871,-3784.3537,-4094.2756,1271.6271,-3515.1803,4381.3775,-5674.8126,6504.2558,1291.4712,6929.1121,3679.2537,5550.3468,-5859.3400,5574.6344,2155.6137,-2161.7787,-1113.3820,-837.0283,-6107.7708,-6104.3209,-3387.2113,-6290.2033,-5850.8100,-4470.0368,5661.1369,5712.4104,-2156.8733,-1229.5447,1398.2782,5573.1057,3599.2082,-673.5688,-4700.4858,-1515.1516,-3715.9453,-6712.3799,-4949.7067,-1438.9019,5315.7067,2072.6557,-455.1157,-6225.1525,4396.3271,-5161.0918,-3814.5707,2273.9858,377.8623,-6218.4971,3367.6146,-5633.0204,1758.5356,-4026.8351,-687.2086,-3806.7193,-2321.0602,-5797.3260,1948.9665,-2566.8199,4148.0877,-6566.2263,1974.6402,-3512.3900,-6294.0076,-5667.4077,3478.4088,-5675.0528,-3414.0489,5097.9733,1957.2571,-4303.1845,-311.7414,6349.6243,-2485.1844,-4818.8512,-852.0578,-5393.6188,-4266.7764,-309.3962,-3715.0936,5730.5059,1101.8205,119.5713,3086.0292,-381436.8367,-385440.6136,-374345.8988,-378769.7457,-373767.3803,-375351.7653,-382811.9407,-380496.5121,-140814593.8841,-140799896.9948,-140805242.8847,-140795883.4104,-380274.3823,-140798305.8046,4454.9368,-3272.3193,2872.3314,-4351.7516,1002.3673,-1486.0290,5126.6243,29.6254,-4282.6490,-5795.7663,-6547.1133,2608.3877,1595.4223,2693.4269,-6618.1469,3820.8327,-5257.7483,-2426.2238,-2112.7886,2991.2634,-6583.2809,4511.7446,-5176.9739,2297.0159,1386.4082,-4968.7699,-82.4042,-4873.5990,-485.3391,-3677.7445,4029.5310,-4426.2484,5914.4887,4112.6804,4352.3312,2833.6256,595.4902,5181.1963,103.5678,1044.3876,-5153.5011,-3085.9537,-3506.7788,-3484.5596,-6168.8317,5740.4523,-3737.4957,5624.4521,5952.4993,-4608.3506,5116.4219,-5664.0051,364.7675,-3169.2640,5662.5784,120.2649,-3859.1981,5670.8417,1712.5683,4021.7982,1189.9476,4552.6940,-6216.5032,5066.6331,-1876.2267,2418.8548,-1040.2347,3858.3461,4791.3589,-5983.7791,5373.3967,4136.4270,-3435.2107,4396.8672,3745.3276,-1897.5420,380.2478,4279.4256,-5701.5714,615.4610,-2580.5384,4589.0800,-2966.2680,4759.5990,-1186.2080,3662.3406,3770.8727,4475.7694,-2791.7752,-3421.4745,-2886.9657,-6504.8769,2728.7603,-5169.9093,4233.8517,-3857.2826,-2162.8781,2119.4783,-5115.6061,5421.5433,66254.9342,102512.3165,82861.6945,79288.2119,86535.6360,83234.1178,86673.4973,85614.1035,-98987310.4409,-98998782.4589,-99002164.9672,-98994693.9763,83974.9408,-98988976.3164,-4218.6824,-1437.7977,-5228.3848,-4967.7465,-2431.1385,-3950.9546,-2862.5711,-4541.2292,-4515.9178,-1622.8391,-1642.0148,3571.5721,5491.2994,-280.7862,-486.1787,-5510.8678,4336.9713,-4703.0527,-5305.0143,4725.2612,1769.8154,-3762.3736,999.6209,3299.4078,1518.5578,4656.0316,294.0986,3284.0840,-4108.3263,511.9272,-817.7909,-4867.0728,2903.0507,5455.1962,-5328.2845,1660.2584,3049.7926,-3136.7861,-2962.8948,3531.1550,-1318.1555,2231.7843,1003.7439,5594.5627,-2966.3748,-3606.8094,-1762.3022,1873.3864,3521.9375,-2136.7422,4393.1373,-1448.5466,-1398.2074,-3688.9949,-3567.1995,4446.7882,-5370.6319,3939.2535,2539.9824,-3538.0196,4496.3919,3537.5564,2095.8451,4609.1332,2426.9230,-5204.4368,-3916.7907,5338.7147,-2973.0858,-3218.9077,-2185.7186,-5053.7390,-1607.6424,-4721.3710,5209.5672,-5218.0247,2159.4576,-5081.5686,1289.8249,2509.4001,-3036.4127,3873.6756,-2673.7369,-3721.5808,-4448.0731,-5540.0496,-3926.4245,5264.5194,-42.1955,5474.1037,4027.5913,2245.6605,-3373.9070,1275.7014,-5478.4758,4369.3813,3222.6761,6520.4947,4645.4954,3024.9997,105248.4853,101525.9284,100465.3655,106440.2190,106950.8447,96865.7481,93652.3379,102402.6514,73741488.1758,73744383.2988,73729994.5790,73733876.0595,101624.1768,73729269.1785,
7200.000,-5415.9267,-1851.5291,-3235.5484,808.1289,3871.0954,-5281.9346,-856.2300,-6290.6387,-590.4845,-559.2735,2925.2491,-4918.3031,1966.0213,4170.4609,-69.4095,-5271.4205,4214.8684,-2014.7166,6386.0107,1533.5775,1672.2901,2255.7999,-1019.9223,1989.1565,-6222.4761,2718.0257,-5458.4115,-1908.7561,-2486.6479,6118.5759,-5050.3559,2192.2283,12.5620,-2225.7426,-3432.4724,3240.3267,6213.9153,-415.5921,2926.8568,6229.7175,1112.1793,-4482.7779,-2277.7672,-1342.3044,1419.3724,-3448.3475,-4021.6368,-5241.7530,-1080.2450,4404.3874,-304.6199,4109.7973,5794.6678,6826.1547,-2329.4340,-5835.5442,2178.1310,-2762.2702,6360.7888,-6136.3747,6675.8262,2889.0870,-2397.2160,-4503.0350,4986.2272,-6384.3048,6681.3459,-5307.9605,374.4006,3264.9771,1884.5124,386.6161,4833.6194,-4710.1188,-1757.6523,-3877.1215,3926.5532,-5184.4844,4803.9880,3331.3905,4201.2090,220.2783,5098.4080,-559.1997,-4541.7101,-5478.0641,2823.2361,-3815.3329,-4273.2800,5379.4266,6714.3246,3320.7759,5115.2321,4367.4077,-3893.1608,6133.4611,-5616.8888,-5211.9500,2306.5529,-4681.1160,-385444.5363,-398458.3982,-384018.6480,-389091.6300,-383397.2694,-384980.0565,-391339.3229,-388922.1328,-110334164.4668,-110318490.0011,-110318349.1637,-110314026.2693,-389639.1178,-110317437.7840,-352.8186,3997.0318,-6121.9136,6643.5461,-3456.1789,4407.1223,-4912.9415,2637.0956,862.6114,4827.4763,5677.1419,1318.7876,-5489.4038,-3585.3961,5861.5115,-1550.5023,3559.8065,5537.7770,-781.5605,-5888.8511,5118.4605,-6425.1491,5387.5954,-2151.7581,1278.0925,5103.3566,2341.8899,6667.3223,3334.1634,1289.7214,-1460.1551,3898.6299,-6907.4137,-5774.5034,-3647.5384,-4347.0567,-2481.0474,-5059.0406,-1161.8261,-2940.1261,3803.9665,4518.4379,4125.1537,-607.7156,6506.0721,-2308.8939,5319.8189,-4175.2063,-2553.9257,1295.8124,-6886.5539,2748.4684,-2731.1387,1150.2219,-3374.0137,3191.1812,4599.1967,-3124.8000,658.3770,-3148.8710,-1939.5982,-6254.5019,2211.5544,-3712.5204,-1454.5585,974.3530,-1668.4448,-727.7778,-4288.0033,2478.3610,-6511.0220,-6658.0431,570.6246,120.6050,-4509.7700,5267.2760,-2409.8536,-4165.3433,2234.7808,-3723.1503,-838.9986,-1556.7164,-622.6318,-5077.3449,4824.7403,-1478.2311,-6279.1126,-3120.4282,4313.6401,346.3835,1670.0089,4054.1929,-4575.2972,1765.7146,-3690.3668,3153.0504,3929.4997,-1090.0786,6441.6176,-2000.3737,-31155.1303,2076.9531,-16899.8592,-18728.0489,-11507.0218,-14512.1953,-12360.3018,-15948.7752,-132059174.4338,-132067131.3804,-132074598.7163,-132057203.7672,-14422.1305,-132061668.9158,4090.0463,5089.3425,496.3555,1333.5906,4594.8382,891.3868,4646.6172,529.3726,6852.4720,4924.4604,-2689.2353,-4715.3424,-3640.5104,4187.5555,-3681.5654,4205.9558,-4016.8165,3652.1487,2305.6998,-3334.5969,-4378.3517,-675.1023,-4129.5038,-6312.7508,2477.9916,-3837.6800,-3588.7166,124.3766,5517.8366,2994.9267,4498.7845,5266.9947,627.2400,-3127.4752,4772.9254,-4332.4001,1479.0255,4719.6813,6190.5762,638.8468,5688.1165,2458.1198,-4883.1405,-6791.4945,-2002.2207,5524.4262,-1916.8494,1783.2757,-6378.3363,5165.2825,-605.1164,4839.5981,-2476.0867,450.4208,5466.7586,-1973.8464,4686.3594,-5535.8476,2704.4388,-634.7829,116.9109,630.6996,-6134.0316,-3620.8338,-4602.6799,1593.8828,830.6103,-4236.6863,5414.8246,5447.6373,-1483.2384,1858.4122,4916.9104,4801.9343,-4950.4481,2269.0137,-5177.7134,1921.2824,-4302.0737,-4621.9230,5429.8844,-6770.7221,4653.6533,4685.2086,1793.0369,3948.0516,847.1546,-4871.1981,-3360.2570,-4355.6895,-40.8692,-4549.6343,-882.4364,-4943.8881,4370.9261,-566.1717,984.2755,-4474.7225,-1037.4521,-4717.1864,103549.0329,99947.0656,100192.1629,102488.8778,106763.2134,98682.6447,91082.1181,99704.6996,73720066.3968,73727874.4898,73715598.4068,73713741.6951,100208.1849,73708604.4505,
