sl_5_86400_20241029 Coordinates.csv
2024/10/29 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:30 2024,
Start: 2024/10/29 07:47:00.00, Stop: 2024/10/30 07:47:00.00,
TIME_UNITS,STARLINK-5985 - X-Coordinate,STARLINK-31546 - X-Coordinate,STARLINK-11146 [DTC] - X-Coordinate,STARLINK-30525 - X-Coordinate,STARLINK-3005 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5985 - Y-Coordinate,STARLINK-31546 - Y-Coordinate,STARLINK-11146 [DTC] - Y-Coordinate,STARLINK-30525 - Y-Coordinate,STARLINK-3005 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5985 - Z-Coordinate,STARLINK-31546 - Z-Coordinate,STARLINK-11146 [DTC] - Z-Coordinate,STARLINK-30525 - Z-Coordinate,STARLINK-3005 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-478.6675,-6640.5146,-3388.5781,4709.0089,310.9885,-363036.1354,-373119.4141,-357524.5140,-358222.6149,-357948.4882,-358251.2922,-366744.0111,-363300.5252,-118653664.0974,-118653610.6714,-118638015.7790,-118640730.8607,-362480.3026,-118644768.6965,2348.9918,838.7518,-2310.6995,2661.4924,-6267.4668,164756.4234,185897.8677,185929.0833,179701.3284,187827.1093,183976.8796,184540.9107,183493.0965,-81945406.6448,-81925249.2252,-81957520.6460,-81967321.9422,182868.4780,-81963643.0071,-6529.3543,-1321.5611,5341.2554,4332.7624,2962.6532,2778.7651,-94.9797,-3597.0807,4691.9633,2023.6418,-8663.7054,-7781.0989,-3118.5771,57865724.7568,57839808.2016,57879867.6779,57868427.2050,-1647.2261,57863339.9080,
3600.000,-3331.3730,4025.8865,5182.5150,-5196.1108,-1410.3447,-391886.6523,-409624.1775,-391111.6356,-393278.7031,-392479.2774,-392247.3461,-400404.9777,-396201.5250,-93326085.5800,-93333243.4504,-93311682.3920,-93314594.0878,-396894.9155,-93316085.1560,-4180.6679,-3429.5036,-2351.4622,1401.6919,2008.6706,67896.9930,87129.5095,87293.9405,82167.4867,90951.8426,87351.7103,86628.0323,85456.2996,-109868650.2518,-109853322.9488,-109873578.5295,-109880236.7702,85534.1785,-109886449.8654,4435.0150,4299.9103,-3620.8772,-4383.2388,-6499.8764,1022.8776,-1742.1519,-4408.8165,1406.9239,2055.6585,-7994.1906,-11333.9785,-1660.0385,57840784.6893,57816334.9878,57856691.3743,57846242.8829,-3319.7854,57841523.5038,
7200.000,4614.2304,160.2283,-4616.2249,4804.6030,-747.1844,-395498.7832,-419951.3976,-399510.8517,-403072.5442,-401620.9831,-401582.7967,-408107.2193,-406181.9736,-61634640.2365,-61647134.6998,-61624864.5716,-61629957.2232,-405639.1877,-61623848.8949,5198.7441,5481.0337,4750.9022,-4672.7418,3043.3251,-32701.2604,-18094.8246,-16925.0461,-20817.6862,-11745.5954,-15112.3651,-16363.9852,-17528.2108,-130266348.4111,-130257150.7071,-130265688.6016,-130275244.3862,-17335.5627,-130283271.0619,198.9543,-4066.7410,-1255.2646,1777.7425,6186.4410,-774.1824,-3436.4877,-4928.5587,-2827.0292,1588.6808,-6407.8110,-14139.1571,-6681.3152,57815897.7902,57793020.5902,57832519.8313,57819043.9337,-4992.2087,57819712.4207,
10800.000,-3639.0308,-3612.7822,821.3886,-3027.5923,4351.3212,-373890.2205,-403291.8199,-382203.1699,-388099.0963,-384570.1898,-386755.8963,-389635.3061,-388090.4012,-25748764.4342,-25764563.4211,-25745824.5290,-25747754.4171,-388147.0494,-25737672.6112,-3543.3121,-5734.2284,-4412.0622,5949.7641,-4913.2441,-130631.8120,-122881.7229,-120063.2617,-121357.1289,-113580.4385,-118503.5549,-117694.2408,-118639.7215,-141748456.8684,-141746099.4890,-141745081.1530,-141761519.4118,-119082.8949,-141764275.1248,-4749.7725,760.0543,5021.9990,1877.2611,-2271.6140,-2610.8036,-5163.9708,-5465.0921,-7974.8374,636.1562,-4514.7524,-16267.7653,-4908.5385,57791263.2756,57769885.5903,57807660.1218,57791861.1107,-6664.3652,57797906.6784,
14400.000,2307.5831,5095.3049,4177.6587,-254.9079,-5569.5672,-328658.0010,-360602.5989,-340265.9960,-348538.2784,-342310.2325,-347613.2352,-346402.7591,-345303.4461,11876547.4674,11859486.7532,11871967.7337,11879139.7375,-345551.6310,11887401.4088,-584.7970,3307.3057,2849.0925,-5342.6256,2846.9927,-219744.9896,-220363.5498,-215518.0237,-211214.9725,-207911.0275,-216193.4442,-210880.7025,-213546.8502,-143535014.5566,-143539629.0162,-143532382.5172,-143553670.6302,-213122.8238,-143549773.1459,6522.9342,3097.4342,-4464.4763,-4423.0681,-3021.7474,-4485.8948,-6915.9886,-6322.6304,-9437.9479,-808.4309,-8027.8174,-17748.0383,-10040.4783,57767064.3628,57746953.5536,57782358.0398,57766501.7828,-8336.1243,57776106.2966,
18000.000,-2039.6510,-4872.9114,-6671.4483,3996.0695,2412.4607,-262850.1160,-294552.4587,-276328.7388,-284833.1277,-277518.6119,-282930.8882,-281338.3763,-281350.7722,48668684.2302,48652280.3050,48657464.2097,48676713.2644,-280611.7270,48678854.9630,4849.8116,1124.6863,-964.9082,3696.5427,225.7419,-294525.1469,-304140.9309,-297131.5834,-289415.4044,-288583.9522,-297700.5866,-290073.9407,-293156.3987,-135509164.3532,-135520331.8058,-135510620.3509,-135530926.4425,-293369.9783,-135523168.2146,-4550.8568,-4646.7914,22.8671,4288.7728,6496.6899,-6398.8301,-8686.7747,-7719.2521,-8553.8182,-2777.4182,-13389.5103,-18572.0221,-8356.7434,57743456.4053,57724251.7929,57756809.8056,57743417.8045,-10007.3554,57754311.2950,
21600.000,2302.1912,3515.6655,4856.4778,-6524.7967,3035.3870,-180749.9987,-209351.2975,-194452.3582,-202510.9055,-194383.7178,-199186.7226,-198659.7329,-196627.7069,82113331.6395,82099247.3467,82097683.1628,82127673.6999,-197532.8306,82122583.4516,-6557.9001,-5185.2963,-1512.1399,-1745.0141,-875.1020,-350420.2583,-368700.6250,-359576.5342,-350122.3871,-350361.6258,-358903.6824,-350408.5384,-354521.6368,-118224820.7669,-118241619.7511,-118232969.3589,-118245345.4779,-354632.9331,-118238554.9098,-82.1239,2688.4833,4416.5834,-1591.0472,-6187.5307,-8349.4230,-10472.2082,-9728.4213,-8006.4741,-5339.2821,-17812.3532,-18693.9091,-13189.5697,57720556.8340,57701812.3489,57731175.4001,57722765.9246,-11677.9280,57732521.6934,
25200.000,-1400.3278,-1193.5096,-516.0100,6599.5618,-6446.0828,-87589.2431,-110476.8592,-99911.3260,-107130.8686,-98343.0470,-102773.0567,-103532.2040,-102746.8750,109926326.7860,109915837.8617,109909348.5269,109944256.1760,-101694.3699,109934695.2225,4982.8111,6595.2091,4436.8061,-482.2718,-1324.3396,-384104.6151,-409778.2503,-398726.7507,-388558.1061,-389319.8356,-396465.0074,-388310.8142,-393570.6193,-92868472.3974,-92889554.0791,-92884710.7635,-92883851.5509,-392950.4963,-92882474.5704,4635.3498,1271.3029,-5054.7550,-2087.1096,2208.7997,-10337.9231,-12269.1840,-12259.2646,-7971.8721,-8621.7480,-21362.2550,-18021.4158,-11988.7479,57698437.5524,57679673.2595,57705589.8910,57704600.8440,-13347.7116,57710737.5114,
28800.000,-1537.9668,-2077.9201,-3074.1404,-4336.9220,5239.0372,10792.1558,-4316.7896,1134.3518,-4907.9138,4170.2012,-261.9265,-1541.5557,1572.4743,130209698.5092,130203568.2884,130194788.9523,130225263.0451,699.1325,130217480.9250,-1817.0955,-4880.4140,-5854.9933,3015.3423,3394.8389,-393659.8712,-424640.5192,-411974.7713,-401853.8639,-403266.7984,-408320.1138,-401801.7287,-404820.5993,-61177746.1516,-61201450.0566,-61202015.6714,-61187410.5983,-405848.1469,-61192465.6899,-6535.3918,-4295.9534,1299.8373,4486.1847,3030.0928,-12365.0292,-14075.2529,-15080.8896,-8435.4812,-12852.3574,-24163.6966,-16431.2614,-16148.5269,57677120.2821,57657880.2096,57680172.3782,57688581.4182,-15016.5759,57688958.7687,
