sl_50_5400_20240523 Coordinates.csv
2024/05/23 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:39 2024,
Start: 2024/05/23 07:47:00.00, Stop: 2024/05/23 09:17:00.00,
TIME_UNITS,STARLINK-1358 - X-Coordinate,STARLINK-11274 [DTC] - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-4600 - X-Coordinate,STARLINK-4796 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-31349 - X-Coordinate,STARLINK-3739 - X-Coordinate,STARLINK-32096 - X-Coordinate,STARLINK-4330 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-31374 - X-Coordinate,STARLINK-1349 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-6318 - X-Coordinate,STARLINK-11143 [DTC] - X-Coordinate,STARLINK-2481 - X-Coordinate,STARLINK-2579 - X-Coordinate,STARLINK-31759 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-3204 - X-Coordinate,STARLINK-1936 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-3632 - X-Coordinate,STARLINK-5326 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-2151 - X-Coordinate,STARLINK-1791 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-2717 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-4540 - X-Coordinate,STARLINK-30837 - X-Coordinate,STARLINK-30928 - X-Coordinate,STARLINK-31531 - X-Coordinate,STARLINK-30990 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-3283 - X-Coordinate,STARLINK-4283 - X-Coordinate,STARLINK-5932 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-31008 - X-Coordinate,STARLINK-31055 - X-Coordinate,STARLINK-3636 - X-Coordinate,STARLINK-30430 - X-Coordinate,STARLINK-31880 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1358 - Y-Coordinate,STARLINK-11274 [DTC] - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-4600 - Y-Coordinate,STARLINK-4796 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-31349 - Y-Coordinate,STARLINK-3739 - Y-Coordinate,STARLINK-32096 - Y-Coordinate,STARLINK-4330 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-31374 - Y-Coordinate,STARLINK-1349 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-6318 - Y-Coordinate,STARLINK-11143 [DTC] - Y-Coordinate,STARLINK-2481 - Y-Coordinate,STARLINK-2579 - Y-Coordinate,STARLINK-31759 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-3204 - Y-Coordinate,STARLINK-1936 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-3632 - Y-Coordinate,STARLINK-5326 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-2151 - Y-Coordinate,STARLINK-1791 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-2717 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-4540 - Y-Coordinate,STARLINK-30837 - Y-Coordinate,STARLINK-30928 - Y-Coordinate,STARLINK-31531 - Y-Coordinate,STARLINK-30990 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-3283 - Y-Coordinate,STARLINK-4283 - Y-Coordinate,STARLINK-5932 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-31008 - Y-Coordinate,STARLINK-31055 - Y-Coordinate,STARLINK-3636 - Y-Coordinate,STARLINK-30430 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1358 - Z-Coordinate,STARLINK-11274 [DTC] - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-4600 - Z-Coordinate,STARLINK-4796 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-31349 - Z-Coordinate,STARLINK-3739 - Z-Coordinate,STARLINK-32096 - Z-Coordinate,STARLINK-4330 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-31374 - Z-Coordinate,STARLINK-1349 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-6318 - Z-Coordinate,STARLINK-11143 [DTC] - Z-Coordinate,STARLINK-2481 - Z-Coordinate,STARLINK-2579 - Z-Coordinate,STARLINK-31759 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-3204 - Z-Coordinate,STARLINK-1936 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-3632 - Z-Coordinate,STARLINK-5326 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-2151 - Z-Coordinate,STARLINK-1791 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-2717 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-4540 - Z-Coordinate,STARLINK-30837 - Z-Coordinate,STARLINK-30928 - Z-Coordinate,STARLINK-31531 - Z-Coordinate,STARLINK-30990 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-3283 - Z-Coordinate,STARLINK-4283 - Z-Coordinate,STARLINK-5932 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-31008 - Z-Coordinate,STARLINK-31055 - Z-Coordinate,STARLINK-3636 - Z-Coordinate,STARLINK-30430 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5459.7510,-3863.7668,4485.9006,-4342.0224,-1167.4762,4706.6680,92.2359,762.3320,4557.5504,-5841.1082,365.2870,-1613.0306,5468.8050,550.3415,-5849.2859,-1748.8485,2182.1282,-4536.5733,5693.2588,6688.0956,-6209.4047,-5500.0639,4148.9209,2614.0574,4149.0309,1373.6580,2084.4004,3111.0975,5228.9248,-4414.6411,-4675.8233,-3653.3253,-2207.0701,6371.9020,6043.1197,-5694.8710,6376.3035,4612.3028,-4872.1493,-1124.3304,-918.1261,-1367.6972,-5204.7881,4888.6497,1673.0124,5924.2484,-2780.0203,-2717.7077,-3857.0678,-6736.1414,189785.7730,196176.6411,185374.7962,182576.9262,185575.0530,184279.1351,192337.0822,186908.4908,-267452223.9221,-267451212.7256,-267468100.4220,-267458209.1016,187653.7726,-267466077.7103,-4097.5868,991.5425,-3696.9885,-4971.0531,4449.4829,-2019.3414,5028.1354,-4074.1002,-4392.5609,-3757.1460,-5936.6505,-4917.2455,403.2396,-5718.6080,892.1412,-4470.0256,-6170.3324,2412.7416,-280.6150,1465.8003,3018.6162,617.6590,-1794.9558,-6067.2804,-4693.9905,-6781.7257,3622.8957,5503.4454,-1345.3833,2833.7785,-5101.6272,-3394.8498,-5451.5886,-607.2059,3294.0318,3168.3555,-979.6228,2740.6907,-4556.4256,-6804.4663,6661.0362,4285.1392,-4380.7778,4192.0036,-3984.6587,-1841.4488,-3044.3475,-4640.5477,1923.7965,-1015.4607,-295173.8778,-302795.0875,-311067.0030,-304794.4662,-312118.5557,-308270.4232,-305666.3625,-304583.3982,88386411.0214,88389205.5261,88386052.7639,88397951.1396,-305780.3949,88401412.2555,1168.7314,5288.5942,-3660.8255,2066.7723,5158.5497,4509.9202,4603.1874,5529.7720,2536.7123,113.9917,-3437.7011,4477.4012,4223.3488,3868.8332,-3626.5928,4719.4921,2261.3791,4636.5078,-3745.4400,-1040.2743,-472.9884,-4167.7499,-5244.4274,-2062.6981,-3024.3536,489.0995,-5534.5328,2843.5211,-4361.1506,-4521.0901,-358.9081,4814.2327,3676.1000,2628.8721,-878.7911,2369.7273,2214.3998,4389.2209,-835.2659,-575.4330,418.1505,5246.7023,1261.6811,-2115.4158,-5412.9985,2938.8886,5465.3984,-4361.5974,-5321.6741,383.2240,-153658.2657,-155459.8818,-159012.7517,-150200.6241,-153590.9643,-164195.7384,-162642.0931,-158005.7311,28067284.3787,28091330.0696,28080569.9032,28059356.8499,-156870.9954,28066639.3197,
300.000,-6160.2590,-2980.2267,3587.4278,-4746.1896,940.2119,3971.7074,2216.9154,-1400.2878,2808.4107,-5252.7884,-1470.4021,-3612.5574,4441.4861,-868.4491,-4714.0227,-3047.4015,662.3454,-4313.6455,4728.5527,6360.7886,-5267.8041,-5947.4972,2567.9461,1108.2996,2796.7735,-133.4146,3909.9748,4455.4775,4034.8804,-4076.2670,-5270.5448,-5301.1971,-3564.7973,5286.6733,6635.7674,-4217.7034,5349.5180,5819.9223,-5289.3385,-2273.3275,358.6778,349.3169,-5977.7304,5550.8766,-491.2112,4589.7652,-4142.8073,-3545.5904,-3247.8386,-6704.2093,195840.7721,202710.3049,191617.4295,188990.4138,191961.4310,190610.5329,198656.6374,193032.8437,-269316030.1446,-269314604.0900,-269331527.4964,-269321957.3794,194028.9507,-269329961.5957,-3104.4782,3028.1920,-5295.2852,-3491.1833,4038.4805,-3967.8711,4559.5697,-4209.6470,-5003.7712,-3902.0501,-5162.3779,-4402.0464,-1279.2629,-6447.2571,2545.4499,-2783.1070,-5766.9756,4202.7182,-2099.6469,142.5408,3896.4232,2224.2580,-3257.7288,-5798.6093,-4276.3309,-6856.3590,2510.5101,5185.8937,-3100.5331,4562.8340,-3969.8401,-2543.8990,-3960.2686,-1838.9145,1909.2338,4193.6859,-2457.9153,1142.7003,-3255.0818,-6415.8807,6354.9267,5323.7766,-3445.1313,3884.7567,-4164.3655,-3207.2109,-1339.3979,-2827.1904,3897.5729,511.7488,-290908.8607,-298619.9855,-306964.1390,-300701.6100,-308116.8209,-304282.5613,-301562.8847,-300404.9499,82525339.5424,82528130.4246,82524525.1341,82537414.9801,-301721.2786,82540277.6827,-640.8829,5082.8924,-2504.9261,3617.6224,5528.9130,3881.1382,4557.7293,5299.3382,3680.8124,2320.1210,-4288.4540,3797.5020,5149.7601,2384.7242,-4412.1797,5316.6439,3770.6485,3414.5642,-4445.5170,-2739.9001,-2232.9340,-2768.7381,-5543.8498,-3614.7370,-4723.1061,-1053.4543,-5148.3768,1159.0889,-4720.4427,-3242.1223,-2122.9250,3674.7718,4438.0981,4064.0042,665.9940,3561.7606,3440.0145,3589.7393,-2577.9157,1237.7212,2200.1678,4395.3946,-550.8671,6.1129,-5513.0834,3968.0451,5283.5378,-5233.2612,-4599.0797,-1169.1814,-153688.5337,-155520.6770,-159047.4656,-150367.1847,-153492.2691,-164115.1636,-162914.3265,-157663.3144,28071820.1323,28096081.0046,28085163.2375,28063800.8601,-156943.6458,28071436.4574,
600.000,-6254.4270,-1817.2145,2355.3069,-4715.0024,2972.8202,2871.4530,4124.0717,-3415.0484,762.0582,-4111.9908,-3190.3291,-5244.9417,3012.5791,-2176.5954,-3147.9543,-4073.0892,-957.7063,-3699.5769,3312.9696,5414.7070,-3794.0564,-5826.3093,771.9558,-539.5219,1124.4024,-1637.5699,5374.4083,5351.2121,2485.3289,-3368.8328,-5363.0382,-6428.2259,-4617.9043,3687.4022,6588.5624,-2329.3298,3785.6220,6481.1755,-5155.8740,-3210.0414,1622.2023,1994.3384,-6160.1855,5603.6103,-2603.0099,2806.6773,-5126.5968,-4081.6832,-2358.9268,-5990.8077,201799.5882,209150.4100,197773.7773,195316.0346,198263.5846,196858.2596,204884.0151,199140.8915,-271051418.5000,-271049572.6576,-271066517.5635,-271057328.5982,200316.3569,-271065425.1562,-1797.7996,4742.2520,-6361.5798,-1645.7051,3286.2440,-5515.1757,3670.7821,-3986.3509,-5139.3839,-3596.0927,-3903.1307,-3480.6191,-2879.1683,-6549.0526,3988.6913,-824.9907,-4817.1753,5562.7640,-3737.0128,-1223.8141,4410.9858,3586.7179,-4447.9777,-4980.3673,-3476.2117,-6269.2326,1204.3022,4366.1803,-4588.0231,5828.2431,-2430.7350,-1483.6684,-2101.8454,-2932.8690,333.6477,4847.2807,-3718.5826,-535.7335,-1580.9431,-5386.2736,5367.7077,5866.2028,-2162.0641,3150.6829,-3995.2826,-4290.2791,461.5300,-742.9607,5475.1591,1998.2501,-286523.2436,-294305.4678,-302726.7573,-296474.5552,-303978.2236,-300162.9970,-297329.2136,-296201.3076,76625027.0635,76627828.6668,76623772.9698,76637645.8851,-297529.3515,76639899.1595,-2381.7429,4256.4748,-1073.4628,4778.4856,5303.9564,2817.6754,4000.5403,4498.1562,4411.1479,4278.9385,-4668.4853,2695.7409,5523.4470,644.9078,-4727.8820,5294.4129,4874.9175,1825.9069,-4647.2213,-4145.6604,-3752.7994,-1072.7645,-5249.6287,-4778.5299,-5922.9470,-2483.4525,-4213.2488,-649.4122,-4577.3223,-1615.1202,-3659.5757,2142.5602,4726.3002,5061.8457,2139.5540,4372.8837,4279.0709,2406.3846,-4018.4789,2917.4685,3725.4041,3070.4033,-2304.1534,2126.8782,-5023.4464,4560.0416,4516.4855,-5544.4612,-3366.9019,-2590.3805,-153719.6682,-155582.1521,-159078.0799,-150538.6411,-153397.0101,-164029.0537,-163180.3580,-157266.8802,28076355.5639,28100828.7447,28089750.6722,28068264.4318,-157016.2020,28076233.4467,
900.000,-5744.4553,-497.2395,898.2751,-4264.1245,4726.2966,1507.1321,5617.3761,-5081.7259,-1373.9764,-2559.0255,-4625.5998,-6346.2319,1327.4449,-3262.7244,-1304.6969,-4714.4613,-2526.9406,-2738.1962,1592.7520,3950.9306,-1929.6217,-5135.0637,-1062.6595,-2175.7744,-707.0290,-3007.0322,6327.6368,5724.1263,729.1517,-2344.2095,-4959.1761,-6921.9664,-5266.8982,1736.9976,5911.6978,-212.9066,1847.0843,6525.7699,-4500.9551,-3860.0688,2753.4197,3414.3747,-5746.3812,5057.6382,-4452.8224,755.4980,-5623.2129,-4276.4907,-1266.7613,-4671.5583,207659.9519,215494.1713,203841.1871,201551.0883,204478.4707,203019.6979,211016.8166,205249.3326,-272657564.0728,-272655293.9388,-272672246.4247,-272663497.4903,206513.2268,-272671643.3515,-290.6233,5935.0163,-6790.7702,386.4376,2265.4176,-6502.6670,2446.9110,-3417.0696,-4792.8383,-2850.6261,-2287.6955,-2235.0689,-4240.4119,-6006.1244,5084.9167,1192.1015,-3423.5687,6363.9610,-5027.1195,-2512.8123,4528.3781,4584.1950,-5244.4241,-3703.5846,-2388.8291,-5080.4027,-176.6775,3110.5564,-5662.8692,6509.0505,-626.6389,-301.4060,-57.8699,-3791.2496,-1293.2181,5073.8807,-4640.9651,-2141.8025,294.2146,-3814.8375,3810.8437,5847.6469,-643.0991,2046.5925,-3488.1388,-4987.8805,2179.2617,1404.2518,6492.4128,3306.7970,-282019.1224,-289853.5931,-298356.7523,-292115.2402,-299704.7850,-295913.3538,-292967.4446,-291973.2652,70688286.8363,70691113.7113,70686610.2081,70701453.8130,-293206.5111,70703090.0462,-3867.3753,2909.9853,476.2162,5424.4621,4507.8305,1438.5113,2994.0079,3212.3202,4645.7172,5781.7680,-4536.3872,1294.5804,5304.4492,-1164.0580,-4540.3224,4655.4145,5455.8253,41.1306,-4328.1933,-5107.5542,-4869.8506,738.4340,-4392.9918,-5429.9073,-6498.4116,-3648.3835,-2828.2055,-2388.5094,-3946.9740,185.5368,-4804.9366,381.3196,4510.0037,5515.2791,3384.2968,4716.5010,4637.3845,965.6060,-4988.9771,4282.7577,4816.0134,1414.4009,-3809.8172,4003.4711,-3996.0245,4649.7106,3248.9919,-5262.1683,-1761.0148,-3721.2365,-153751.6445,-155644.2685,-159104.6744,-150715.0927,-153305.1896,-163937.3402,-163440.2782,-156851.3355,28080890.7917,28105573.3466,28094332.3893,28072747.6101,-157088.6642,28081030.2874,
1200.000,-4691.5245,845.4203,-653.1326,-3445.7745,6022.6239,3.8269,6542.1354,-6236.0090,-3381.5217,-776.2225,-5631.8403,-6807.3395,-447.8112,-4038.7925,638.4590,-4894.9765,-3894.4359,-1506.1810,-258.8217,2119.7785,143.7521,-3929.1377,-2759.6868,-3643.5999,-2515.8570,-4120.7952,6667.9331,5552.1856,-1068.4924,-1084.5841,-4110.5586,-6733.5951,-5446.6781,-368.2304,4676.2172,1925.9482,-266.5658,5942.6705,-3405.9529,-4174.3055,3642.5966,4482.2230,-4788.9055,3989.1593,-5857.1907,-1357.7541,-5570.4704,-4107.1756,-64.6409,-2883.6363,213419.6333,221738.8365,209817.0453,207692.9272,210603.1008,209092.2676,217052.6700,211368.0847,-274133703.5677,-274131005.0710,-274147951.5229,-274139700.2356,212616.8369,-274147852.7665,1281.6804,6465.2582,-6542.3107,2405.0258,1068.9612,-6829.2076,1002.8757,-2543.7484,-4001.9600,-1730.6891,-476.4363,-777.3629,-5225.4562,-4865.2835,5726.3777,3053.2039,-1729.3488,6534.7830,-5835.7613,-3607.1332,4249.9862,5133.4798,-5559.4007,-2100.7260,-1131.3067,-3408.0458,-1510.5329,1529.4713,-6216.4324,6543.7857,1271.3442,906.1731,1974.0950,-4333.5624,-2824.6198,4854.9897,-5134.1865,-3532.1306,2173.5690,-1856.2930,1856.8347,5257.5213,974.4476,673.8246,-2680.7941,-5230.8400,3647.3563,3401.5257,6842.7401,4315.7449,-277398.6348,-285266.4801,-293856.0739,-287625.6626,-295298.5755,-291535.2956,-288479.7108,-287712.7944,64717949.4246,64720816.3172,64715868.0657,64731666.1776,-288754.7121,64732681.0202,-4939.2855,1207.7509,1973.3817,5486.1769,3226.0681,-101.8521,1651.0489,1580.2410,4358.1475,6668.8597,-3906.5853,-250.2586,4516.1980,-2848.4273,-3869.3694,3473.8920,5451.2189,-1748.0922,-3524.0505,-5523.3645,-5465.0062,2470.1778,-3065.0940,-5499.6205,-6389.5993,-4424.3983,-1140.6138,-3872.6304,-2896.1929,1966.1855,-5437.3551,-1420.6889,3812.2110,5375.7095,4267.1791,4555.9507,4474.7180,-578.4767,-5376.7202,5186.5976,5345.1074,-394.0855,-4906.7473,5420.4816,-2540.1559,4227.1019,1621.3513,-4416.3294,40.6685,-4435.5758,-153784.4390,-155706.9904,-159127.3365,-150896.6441,-153216.8066,-163839.9515,-163694.1751,-156454.1722,28085425.9342,28110314.8660,28098908.5676,28077250.3949,-157161.0322,28085826.9796,
1500.000,-3207.9636,2078.1624,-2158.0990,-2342.5059,6728.2471,-1500.8185,6801.7602,-6766.1798,-5054.0964,1033.9043,-6103.6065,-6585.0931,-2142.7325,-4446.7903,2497.3853,-4582.3808,-4923.9131,-107.2925,-2058.6078,105.0563,2221.9445,-2316.7286,-4159.8334,-4797.6392,-4117.5380,-4878.9853,6353.4008,4865.7414,-2741.4603,303.6094,-2907.6950,-5882.8951,-5133.1678,-2418.5330,3006.2080,3879.2186,-2339.3988,4782.0658,-1993.9435,-4132.0153,4199.6455,5107.9551,-3391.6243,2528.9945,-6677.1949,-3322.3084,-4960.2464,-3580.2836,1144.6794,-810.9915,219076.4433,227881.6887,215698.7775,213738.9576,216634.5409,215073.4271,222989.2325,217498.4795,-275479135.6723,-275476005.1811,-275492932.3040,-275485234.8390,218624.5061,-275493351.9737,2773.5704,6266.6578,-5644.2543,4208.4222,-198.0968,-6461.8505,-527.1853,-1435.0009,-2844.7542,-349.2005,1354.3993,760.6982,-5729.3091,-3233.8135,5845.0903,4563.5954,96.7204,6067.4847,-6074.0603,-4402.8686,3610.5582,5195.8675,-5348.7878,-331.8035,169.8841,-1416.2279,-2683.0232,-232.3293,-6187.5977,5936.3304,3079.5928,2040.4955,3799.5904,-4504.0524,-4119.7765,4210.1999,-5145.9989,-4585.6066,3855.7443,294.8480,-280.4796,4142.0461,2539.9017,-831.0595,-1636.1643,-4990.4449,4728.4256,5051.7268,6489.0144,4929.9482,-272663.9602,-280546.3069,-289226.7259,-283007.8788,-290761.7154,-287030.5253,-283868.1832,-283403.6858,58716861.3542,58719783.1940,58714393.6889,58731126.4972,-284175.9659,58731518.7262,-5483.6139,-642.1533,3252.9398,4957.0147,1596.6167,-1630.8281,122.5369,-222.1739,3580.6084,6846.1103,-2847.8333,-1767.4359,3243.0930,-4228.3443,-2786.1255,1887.3429,4861.6024,-3349.9642,-2324.5741,-5349.0019,-5475.0369,3936.1151,-1407.8213,-4980.2659,-5607.8570,-4729.2694,669.1760,-4944.0445,-1536.5759,3534.9971,-5489.8900,-3071.1412,2707.2572,4658.1041,4693.9438,3908.3255,3809.2146,-2060.7325,-5136.7704,5531.8535,5251.2763,-2160.1611,-5478.0839,6215.5555,-811.4607,3338.5899,-186.0276,-3096.9093,1837.7892,-4653.9904,-153818.0293,-155770.2849,-159146.1607,-151083.4056,-153131.8571,-163736.8138,-163942.1340,-156112.5125,28089961.1094,28115053.3571,28103479.3823,28081772.7489,-157233.3059,28090623.5232,
1800.000,-1444.8302,3083.0076,-3478.2357,-1058.8280,6768.3775,-2869.1206,6368.2646,-6624.3313,-6218.2813,2671.8239,-5985.6479,-5706.0356,-3598.9232,-4462.2630,4098.3934,-3794.0844,-5507.3642,1336.2465,-3631.4805,-1894.2654,4098.3658,-449.0463,-5135.7975,-5518.1851,-5343.1372,-5211.4356,5407.5956,3742.5443,-4137.8830,1698.4779,-1470.1822,-4455.8334,-4346.5903,-4211.6933,1065.9933,5456.7841,-4161.1832,3151.0220,-415.8894,-3741.5496,4363.0405,5246.2387,-1697.9687,846.0091,-6832.8012,-4943.7605,-3841.0715,-2732.5193,2257.3991,1334.7420,224628.2345,233920.0490,221483.8500,219686.6428,222569.9127,220960.6745,228824.1931,223632.1805,-276693221.3901,-276689655.7181,-276706550.5480,-276699461.4765,224533.5964,-276707501.8668,4042.5776,5356.5428,-4189.9724,5613.7704,-1427.6429,-5439.2060,-2002.2543,-181.2361,-1431.8316,1144.6332,3029.5648,2239.4327,-5691.0400,-1268.8665,5420.2790,5569.4984,1877.1731,5017.5539,-5708.5452,-4819.0688,2673.7867,4779.2908,-4618.3260,1431.3819,1391.3750,701.4148,-3597.2060,-2009.2193,-5569.8945,4754.7070,4619.4778,3008.8381,5245.9868,-4277.5041,-5056.7026,3195.5193,-4668.4213,-5213.8197,5155.9710,2423.9312,-2369.5552,2600.8230,3903.0759,-2310.0343,-438.0862,-4281.9801,5327.1698,6192.9935,5467.9883,5089.2900,-267817.3184,-275695.3092,-284470.7660,-278264.0026,-286096.3748,-282400.7825,-279135.0708,-279023.0602,52687883.7563,52690875.6445,52685048.7968,52702693.0366,-279472.3396,52702464.4194,-5442.7302,-2413.6600,4173.8487,3893.8009,-204.9219,-2977.3498,-1419.7617,-2000.6946,2400.3269,6294.6389,-1476.0105,-3089.3487,1621.6802,-5157.0779,-1405.6764,80.7030,3750.0805,-4593.3853,-864.0208,-4602.8793,-4898.8748,4978.6032,400.9684,-3927.0183,-4234.6995,-4530.7949,2407.1449,-5489.3738,-12.9310,4723.0108,-4956.9764,-4394.4806,1313.0426,3439.4400,4619.0604,2842.7088,2715.4560,-3322.9200,-4296.8194,5281.4699,4545.4624,-3693.9454,-5463.1646,6297.7808,1004.5017,2081.9260,-1972.8372,-1444.8237,3430.1228,-4352.3075,-153852.3941,-155834.1212,-159161.2488,-151275.4931,-153050.3354,-163627.8502,-164184.2374,-155859.8493,28094496.4356,28119788.8732,28108045.0054,28086314.6035,-157305.4854,28095419.9183,
