sl_5_86400_20241026 Coordinates.csv
2024/10/26 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:27 2024,
Start: 2024/10/26 07:47:00.00, Stop: 2024/10/27 07:47:00.00,
TIME_UNITS,STARLINK-1879 - X-Coordinate,STARLINK-31615 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-4183 - X-Coordinate,STARLINK-4376 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1879 - Y-Coordinate,STARLINK-31615 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-4183 - Y-Coordinate,STARLINK-4376 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1879 - Z-Coordinate,STARLINK-31615 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-4183 - Z-Coordinate,STARLINK-4376 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-27.1777,-1909.0880,3360.4001,-6703.4368,5612.0860,-379168.4479,-391334.0857,-378979.8133,-379988.2376,-379294.4501,-379798.2276,-388248.9755,-384773.9808,-123456290.5829,-123464924.0342,-123447217.9077,-123452369.6139,-384076.1412,-123455915.8169,-4557.4530,5625.0700,-5580.4659,1714.5385,-2403.2568,-31375.1756,191.6504,-13971.8972,-20168.3199,-12071.5142,-15905.6904,-14896.1428,-16336.8009,-79984961.6385,-79984110.8209,-79990270.3925,-80009955.7744,-16789.0426,-80005099.5437,5198.9595,-3336.1661,1694.8021,74.1706,3299.8160,113191.4414,110375.4638,108756.4057,117056.7601,114374.0905,103688.1912,104583.7330,109122.7597,59443397.5404,59470713.0316,59459928.9828,59451470.1842,110710.9418,59446818.7821,
3600.000,4005.7566,-2482.8285,-1069.1245,4755.2127,-2073.3043,-359328.9568,-378310.7108,-362167.2427,-364590.6911,-363338.2426,-363292.2945,-371479.2796,-367502.6300,-98472696.3198,-98487337.0345,-98467701.0397,-98469080.1887,-368027.7990,-98471441.9270,2727.8389,-4356.0091,5786.4014,-2940.8296,-457.0610,-124309.1740,-98535.9067,-111501.9700,-116525.3022,-107795.3627,-111409.0350,-111704.4584,-112902.2113,-109222136.6736,-109220246.9237,-109221349.6917,-109236225.1619,-112978.8000,-109241532.5829,-4946.5492,4589.3362,3265.2041,-4078.9498,-6616.8295,111430.2256,108873.1592,108271.8865,114104.1499,114738.2539,104685.1233,101358.1789,111092.6209,59418378.1606,59447481.3841,59434791.6790,59429794.0650,109368.2126,59424671.4723,
7200.000,-6633.3035,6039.6537,-2874.3365,-743.6521,-3390.9624,-317361.8742,-340654.2107,-322103.4338,-325858.8648,-323943.8577,-324073.9722,-330661.5996,-328579.2401,-66772886.0876,-66794382.7291,-66774489.0838,-66776374.7396,-328244.5560,-66771218.9992,-1127.6639,2122.2115,-2858.5167,4088.5261,652.7353,-209195.7974,-190797.1807,-202059.5452,-205781.9607,-196794.9402,-200162.9749,-201075.6708,-202475.5274,-130978189.3501,-130977567.1130,-130973783.3455,-130988197.6057,-202171.7690,-130996571.4635,1608.3427,-2328.7491,-5382.1366,5522.0870,6013.0777,109616.3791,107367.5174,108072.1467,110193.5523,114594.3146,106589.6505,98871.4481,106293.8295,59393770.2362,59423957.4029,59409185.4679,59402504.3131,108016.4501,59402528.0494,
10800.000,6352.8369,-6553.3029,6118.1002,-3118.2139,6435.7845,-256114.6630,-280753.3923,-261326.2926,-267275.8714,-263362.7445,-265784.8128,-268632.6187,-267385.7810,-30526807.0094,-30555144.4179,-30536166.9048,-30535096.1485,-267216.9490,-30525266.9929,-455.9392,577.1120,-512.6578,-5058.2328,1776.9021,-280964.0087,-270520.3118,-279869.4881,-280885.8081,-273289.7577,-278085.3923,-277141.9417,-278095.5578,-143770214.6009,-143773481.9384,-143765452.0664,-143783892.5022,-278602.0138,-143787577.6915,2701.1443,-1761.0340,2755.2888,-3550.6382,-1917.9458,107747.9676,105861.6848,107848.5663,105354.5752,113955.6556,108799.2274,97052.2690,108390.5267,59369733.3937,59400198.4032,59383311.6325,59374841.2091,106655.7737,59380388.5335,
14400.000,-3483.5543,3817.1921,-5755.0542,5040.8755,-4865.4341,-179574.2416,-202467.1053,-183647.6401,-191691.0365,-185309.6173,-191026.9424,-189545.8595,-188331.5730,7785980.2448,7751783.6536,7769225.6750,7778177.8592,-188812.7177,7786922.0496,2657.9494,-3428.2264,2654.7824,4692.9298,-3653.0585,-335515.3671,-332416.3735,-339955.4154,-335257.4490,-332269.0799,-340260.2985,-335029.2726,-337736.5162,-146728707.4359,-146738486.1799,-146726987.1993,-146748397.8012,-337307.7648,-146745313.9602,-5361.7519,4459.2379,2267.2754,-653.8393,-3353.0890,105824.4758,104360.0602,107296.5263,104175.3783,112815.7464,105606.3375,95872.2949,103636.9934,59346390.5281,59376250.2237,59357333.7246,59348916.3552,105286.3031,59358252.9446,
18000.000,-107.9088,285.7113,1481.8531,-4863.6253,628.5698,-92565.6127,-110878.7432,-93935.0236,-102041.0257,-94699.5182,-100574.1286,-98584.0171,-98981.2189,45545934.6013,45507813.0238,45523560.3421,45542955.7759,-98031.9741,45545999.1588,-5087.4827,5686.1142,-3856.2821,-2134.3983,2008.4780,-370055.9874,-372327.2936,-378417.1019,-370289.2795,-369833.9912,-378657.3229,-371129.3134,-374281.1272,-139656703.8345,-139675264.3175,-139660923.2025,-139680517.8337,-374454.1580,-139673014.8905,4680.4691,-3744.1218,-5322.7351,4425.7166,6606.1161,103854.5379,102869.2657,106197.0774,105352.0017,111142.2556,100535.5856,95339.3765,105455.4083,59323819.8452,59352150.1168,59331389.1850,59325247.2828,103908.1584,59336121.3027,
21600.000,2636.5223,-3555.4605,3564.8513,3741.0108,2270.0152,-256.0564,-11965.1855,2149.1611,-5426.4547,2673.5608,-2563.1518,-1590.4645,399.4415,80172666.1815,80133361.7565,80147512.5272,80176094.2583,-688.4099,80171839.6897,6302.1060,-5803.3729,4355.3606,-2012.9927,2626.0891,-383623.7745,-387497.8959,-392669.4923,-382822.9188,-383481.9547,-391765.2104,-383310.0934,-387386.6140,-123042914.9688,-123071834.6552,-123054935.3844,-123066704.4598,-387584.3759,-123059469.1955,-1121.8239,109.9885,3686.2890,-5465.3664,-6020.1729,101915.3973,101400.2436,104475.6501,106185.1955,108866.7358,96393.6983,95499.2070,101147.6878,59302049.7984,59327928.8509,59305598.5501,59303997.3419,102521.4601,59313993.6279,
25200.000,-3731.5205,4946.7325,-5801.2016,-2577.7108,-1673.8129,95638.0433,87806.0369,98463.5575,91759.6900,100495.0405,95703.7254,95372.6889,95772.4389,109301309.6137,109264102.2100,109276750.9053,109309157.6097,96963.1379,109299847.1209,-4900.7936,2995.6478,-3213.1953,5624.2879,-6474.2880,-377750.4723,-376748.5262,-381637.3684,-371115.3909,-372330.3776,-379239.4079,-371053.9980,-376503.8687,-98027971.8742,-98067855.8451,-98048269.1039,-98047551.4643,-375782.6980,-98045244.0295,-3159.5332,3577.3326,1162.8318,3086.5899,1860.3335,100989.9511,99973.5595,102222.0719,106496.7666,105861.5214,93115.9442,96443.9398,102311.9784,59281057.2469,59303612.2522,59280072.6995,59285227.0785,101126.3289,59291869.9401,
28800.000,4094.4894,-4811.1474,4483.0442,1232.8858,-729.8579,192706.5100,181958.6649,188765.8778,183233.7800,192228.7995,187543.1116,186602.0980,189597.2664,130944073.6912,130912412.9649,130923385.9206,130950902.7080,188628.8969,130942432.2529,1120.6663,1660.1119,-384.4387,-6702.5634,6035.2491,-343115.8729,-340524.0065,-345879.2166,-335460.9207,-337337.6530,-342160.1123,-335577.0654,-338598.8204,-66326108.7554,-66376420.8256,-66353666.8639,-66340072.4025,-339738.6029,-66344385.0361,5456.2111,-4532.1960,-5014.9186,1191.5298,3346.8786,101032.4022,98636.4616,99666.5256,106300.9566,101899.0276,90577.7110,98297.0027,98795.1221,59260768.9558,59279222.3519,59254918.7500,59268673.4745,99722.8860,59269750.2595,
