sl_100_86400_20240221 Coordinates.csv
2024/02/21 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:10 2024,
Start: 2024/02/21 07:47:00.00, Stop: 2024/02/22 07:47:00.00,
TIME_UNITS,STARLINK-3113 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-32165 - X-Coordinate,STARLINK-6117 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-31359 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-5011 - X-Coordinate,STARLINK-30795 - X-Coordinate,STARLINK-5795 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-1445 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-3725 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-1395 - X-Coordinate,STARLINK-31530 - X-Coordinate,STARLINK-1582 - X-Coordinate,STARLINK-1543 - X-Coordinate,STARLINK-32279 - X-Coordinate,STARLINK-5187 - X-Coordinate,STARLINK-2187 - X-Coordinate,STARLINK-5825 - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-1131 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-30925 - X-Coordinate,STARLINK-2022 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-30407 - X-Coordinate,STARLINK-3875 - X-Coordinate,STARLINK-5721 - X-Coordinate,STARLINK-5058 - X-Coordinate,STARLINK-30809 - X-Coordinate,STARLINK-3274 - X-Coordinate,STARLINK-6028 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-1896 - X-Coordinate,STARLINK-31174 - X-Coordinate,STARLINK-5916 - X-Coordinate,STARLINK-3257 - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-1467 - X-Coordinate,STARLINK-31640 - X-Coordinate,STARLINK-31515 - X-Coordinate,STARLINK-4560 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-5259 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-6336 - X-Coordinate,STARLINK-30501 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-31356 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-31058 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-6202 - X-Coordinate,STARLINK-1578 - X-Coordinate,STARLINK-3834 - X-Coordinate,STARLINK-6355 - X-Coordinate,STARLINK-3713 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-4577 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-6115 - X-Coordinate,STARLINK-5872 - X-Coordinate,STARLINK-30859 - X-Coordinate,STARLINK-4507 - X-Coordinate,STARLINK-5761 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-30377 - X-Coordinate,STARLINK-1444 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-11263 [DTC] - X-Coordinate,STARLINK-4668 - X-Coordinate,STARLINK-4118 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-30361 - X-Coordinate,STARLINK-11261 [DTC] - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-4686 - X-Coordinate,STARLINK-1256 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3113 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-32165 - Y-Coordinate,STARLINK-6117 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-31359 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-5011 - Y-Coordinate,STARLINK-30795 - Y-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-1445 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-3725 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-1395 - Y-Coordinate,STARLINK-31530 - Y-Coordinate,STARLINK-1582 - Y-Coordinate,STARLINK-1543 - Y-Coordinate,STARLINK-32279 - Y-Coordinate,STARLINK-5187 - Y-Coordinate,STARLINK-2187 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-1131 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-30925 - Y-Coordinate,STARLINK-2022 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-30407 - Y-Coordinate,STARLINK-3875 - Y-Coordinate,STARLINK-5721 - Y-Coordinate,STARLINK-5058 - Y-Coordinate,STARLINK-30809 - Y-Coordinate,STARLINK-3274 - Y-Coordinate,STARLINK-6028 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-1896 - Y-Coordinate,STARLINK-31174 - Y-Coordinate,STARLINK-5916 - Y-Coordinate,STARLINK-3257 - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-1467 - Y-Coordinate,STARLINK-31640 - Y-Coordinate,STARLINK-31515 - Y-Coordinate,STARLINK-4560 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-6336 - Y-Coordinate,STARLINK-30501 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-31356 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-31058 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-6202 - Y-Coordinate,STARLINK-1578 - Y-Coordinate,STARLINK-3834 - Y-Coordinate,STARLINK-6355 - Y-Coordinate,STARLINK-3713 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-4577 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-6115 - Y-Coordinate,STARLINK-5872 - Y-Coordinate,STARLINK-30859 - Y-Coordinate,STARLINK-4507 - Y-Coordinate,STARLINK-5761 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-30377 - Y-Coordinate,STARLINK-1444 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-11263 [DTC] - Y-Coordinate,STARLINK-4668 - Y-Coordinate,STARLINK-4118 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-30361 - Y-Coordinate,STARLINK-11261 [DTC] - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-4686 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3113 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-32165 - Z-Coordinate,STARLINK-6117 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-31359 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-5011 - Z-Coordinate,STARLINK-30795 - Z-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-1445 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-3725 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-1395 - Z-Coordinate,STARLINK-31530 - Z-Coordinate,STARLINK-1582 - Z-Coordinate,STARLINK-1543 - Z-Coordinate,STARLINK-32279 - Z-Coordinate,STARLINK-5187 - Z-Coordinate,STARLINK-2187 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-1131 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-30925 - Z-Coordinate,STARLINK-2022 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-30407 - Z-Coordinate,STARLINK-3875 - Z-Coordinate,STARLINK-5721 - Z-Coordinate,STARLINK-5058 - Z-Coordinate,STARLINK-30809 - Z-Coordinate,STARLINK-3274 - Z-Coordinate,STARLINK-6028 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-1896 - Z-Coordinate,STARLINK-31174 - Z-Coordinate,STARLINK-5916 - Z-Coordinate,STARLINK-3257 - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-1467 - Z-Coordinate,STARLINK-31640 - Z-Coordinate,STARLINK-31515 - Z-Coordinate,STARLINK-4560 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-6336 - Z-Coordinate,STARLINK-30501 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-31356 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-31058 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-6202 - Z-Coordinate,STARLINK-1578 - Z-Coordinate,STARLINK-3834 - Z-Coordinate,STARLINK-6355 - Z-Coordinate,STARLINK-3713 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-4577 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-6115 - Z-Coordinate,STARLINK-5872 - Z-Coordinate,STARLINK-30859 - Z-Coordinate,STARLINK-4507 - Z-Coordinate,STARLINK-5761 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-30377 - Z-Coordinate,STARLINK-1444 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-11263 [DTC] - Z-Coordinate,STARLINK-4668 - Z-Coordinate,STARLINK-4118 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-30361 - Z-Coordinate,STARLINK-11261 [DTC] - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-4686 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6541.3999,-4319.8708,-3965.6753,-4468.0477,1174.2482,5656.2331,675.4814,4114.6850,1339.4862,-5549.7655,-4530.9275,-1835.6186,1705.6911,4942.7692,2425.9865,4760.4123,-3553.0932,4106.5371,-6807.8264,-4071.3494,-1041.3376,-5190.9483,-2237.4796,0.0000,5029.3365,-5096.2090,-5463.9204,-3500.1130,-5402.1972,4679.1818,-4709.5069,1354.5670,-3215.0923,-3785.3253,-4300.7902,-6241.5054,5118.7273,6191.5566,-886.2082,-260.6325,2042.6824,5336.8100,-2028.5347,1876.2921,-3008.1903,-683.0753,3101.7202,-2592.5737,2149.0755,-6198.2833,-2644.6808,3876.0603,-3994.4552,-1941.8653,5920.8238,-686.5717,5838.1364,6042.7982,-768.9623,-6200.3908,5166.0660,-790.1085,-480.9987,-5491.8719,-1298.2591,-6087.3128,-1073.3049,-4137.9320,4676.6898,-3063.3520,489.5391,-4527.2700,-1178.0706,5648.2983,-4088.6834,-2258.6683,6693.0043,-691.8032,-2470.8348,211.7360,2450.0159,-2186.5726,-2424.7033,-3086.1113,2281.2851,-319.0602,1029.4527,-2389.0032,4531.9805,-3264.6484,2289.9142,-2426.6904,2811.8196,1381.9636,-6404.0724,1874.8400,-4258.8220,468.5422,-62.7063,1412.5965,313204.4928,293470.0982,298383.0160,304768.1376,297562.0038,301519.4661,303867.3102,303556.2237,-237084547.4947,-237114082.0747,-237100799.7013,-237071410.0562,303853.0286,-237081742.1046,1802.9995,-2782.2978,-2594.1200,-3447.0034,6712.7011,3736.1351,-5532.0622,-413.7515,-6479.2719,-1144.7563,-4134.2209,-5707.3250,-6140.1866,-60.0513,5679.4161,-4532.0174,5841.7078,-612.3340,451.1239,2367.0522,-5626.9841,1081.1879,3537.8438,0.0000,-3480.0964,1246.8319,468.2414,-1497.3569,-1341.5078,-2251.2111,4453.8525,5936.6943,6102.9709,-3678.5255,611.1389,2506.0221,4220.1171,3070.3539,5959.5439,2422.9811,-5446.6807,-2530.3838,-5552.0041,5737.4303,5009.7860,-2287.8809,5952.6770,3335.6505,6262.9566,3075.2150,5589.8857,-4843.5553,-3114.7578,6517.8758,-3304.1715,5886.0683,-2746.4717,-3407.4098,-3429.2469,1002.5563,4525.1799,6556.6071,-5649.3085,-4039.3659,-6048.5911,-2715.7423,-4801.6631,4923.1902,3133.4882,2918.8781,-4896.7053,4694.3297,5154.6199,-3284.4743,-679.1852,-6087.4618,1673.1002,-5500.9170,4850.6126,4529.7603,-4864.5435,-5106.5866,6361.8680,6205.7469,-5428.7422,-4093.7207,4662.8696,-4586.1406,3160.0368,-4498.7648,-5675.5752,4615.0206,-4763.9375,6394.1785,2148.2581,-5568.7239,-813.8726,5575.7613,-6687.8188,4450.8157,-184876.3910,-201704.0560,-192998.4740,-189684.2859,-192594.3014,-191339.2083,-199436.7691,-194595.5738,208862638.2721,208817441.5604,208838742.3451,208843926.3822,-194697.4177,208845755.2387,1349.4767,-4667.4922,-5063.6870,3673.9285,588.9718,1469.0991,4124.7300,-5494.1858,-1665.0391,3607.0228,3198.7483,-3498.7472,2698.7754,4700.3795,-3176.8066,2190.7626,1182.3929,-5544.4216,-1267.3315,5069.0773,3700.1406,4459.6928,5524.6329,0.0000,3230.7026,4549.0380,-4278.1311,5807.1302,-4146.8712,-4607.9028,2487.5464,-3311.4059,767.4806,-4510.5882,5379.9141,-1699.6795,-2035.8063,634.6781,-3411.9550,-6515.5577,-3638.4301,3658.4373,3494.7076,-3423.3339,-3708.8172,-6531.5212,1677.5023,-5491.2983,-2026.8106,-342.5287,2664.7837,-2324.8468,4566.4413,507.1651,1500.6104,-3580.5987,2529.4760,142.8864,5990.8094,-2965.1608,905.6204,-1968.9395,3957.9848,-1205.5668,-2996.8369,-1605.7595,-4913.7949,2580.7370,-4060.2082,5489.1549,-4869.9145,-2379.3577,4456.1215,-2362.2856,5539.8622,-2447.7411,-776.2481,4161.3832,-4311.9576,5216.0434,4287.7856,3960.4768,1320.8748,-429.2436,-3605.8092,5477.0300,-5021.5060,4610.6105,-3863.6909,-4102.7107,-3240.1220,4541.8074,-4196.7106,1616.2098,1550.6384,3667.3665,-5408.8162,-4107.4637,1756.7617,5111.8313,175778.7905,172746.4400,171486.4534,180552.3787,176750.4534,166212.7047,168153.9228,175444.8893,-113045581.6580,-113023214.7152,-113050474.3917,-113043012.4416,173704.9281,-113034424.8869,
3600.000,3876.8299,6384.9402,4315.3488,3822.1992,-2706.6315,-6374.2964,3152.2461,-3819.5234,1343.3266,2709.3699,6036.7524,4450.0326,1770.2022,-2132.0131,-3663.5616,-3619.9250,1376.0605,-3576.1656,4820.9850,3686.6576,4456.7624,1954.0831,-876.9310,0.0000,-1214.0979,1865.7181,6875.8055,1502.4963,3507.5897,-2014.9466,3186.1337,-3289.8837,907.4616,5534.5202,4744.0770,3443.6395,-6319.8937,-6264.2254,-782.8393,-3463.5860,1907.1759,-1707.6575,4818.2268,-4305.9188,1792.6887,4906.5951,-3812.5337,-1200.4564,-3336.4733,3958.6845,610.1123,1174.8268,6466.7292,-1237.8661,-5847.3059,-2402.3770,-2497.7727,-3899.1206,3052.2678,3576.3061,-5432.1116,-1707.7577,2531.8380,4883.0429,4044.9646,4636.7219,2336.3617,3032.2498,-5131.5596,901.7307,3399.4747,2858.3717,-781.5299,-6223.4768,4730.8030,4371.9581,-5675.7397,4110.3410,-1594.7585,-3443.2390,1621.7221,5020.6893,-560.2628,668.5023,-756.7943,4628.5147,-4114.1470,5381.7831,-3728.0383,4142.7860,-878.7137,-1828.2871,1240.2104,-3162.8928,5223.0336,1696.3976,5765.5959,-3499.8335,1571.0533,-4626.1743,348124.7357,335424.8127,338370.8391,344745.2979,336535.7084,340121.9382,343725.5926,343902.3339,-283072420.6647,-283094709.2173,-283083100.4723,-283058636.6531,343323.6672,-283069678.8640,-3084.8052,-233.3517,-1718.3522,-1552.8065,-5000.7593,-1651.7629,4196.5956,4591.7780,6255.5888,-3098.6018,3224.8989,5322.1681,4804.0505,3988.5858,-2207.9112,5522.8873,-6348.1935,4609.0879,-2775.0713,-5536.9944,2522.1347,-3797.0000,-5866.6982,0.0000,4037.5184,-3866.0746,-919.7043,-2713.3107,-2279.8789,5299.2547,-6070.9052,-2648.1931,-6289.8507,0.1601,-4207.0782,-4161.7221,-2356.2663,-720.3873,-6826.0688,-4254.3558,3640.5343,3836.7529,4897.7851,-2679.0299,-6665.9742,1206.4354,-2914.6397,-5232.8987,-3245.2688,-3826.9595,-6283.9961,3792.5974,-93.1033,-5433.3417,788.0440,-3390.8229,3694.6975,4711.1546,5747.1416,-3631.7065,-2767.0683,-4261.5066,6442.1836,1276.5206,2978.5575,-358.8752,582.7166,-6001.6502,903.0028,-6019.9636,2906.1022,-6200.2146,-6841.6512,962.9872,-3314.3123,5254.5876,978.7675,3295.9469,-5107.4874,-5560.1004,5094.2335,1466.2864,-5515.3022,-6202.5680,6823.8592,3611.5313,-5272.9042,1863.6420,1872.9129,357.1524,6786.8969,-3886.1129,5129.7513,-4942.7598,-4030.1215,3817.0354,-2519.7973,-5871.6089,6219.9137,-4738.1294,-101485.9501,-119797.8980,-109343.4664,-108048.1357,-110806.3642,-108930.1825,-116483.2314,-112325.9877,140343699.7698,140289037.6961,140314596.3573,140330740.3573,-112592.2679,140325814.8572,-4833.8708,2698.1070,5134.3436,-5334.7157,3795.1736,2173.1534,-4545.5106,3378.0638,-2369.2957,-5321.6122,1039.9115,161.4027,-4668.2510,-5120.4667,5458.0572,2102.0828,2429.0756,3716.6337,4134.9826,-1942.5062,-4506.7349,-5468.5268,-3609.1194,0.0000,-5492.9577,-5471.2822,-450.4674,-6221.8368,5524.6000,3991.3597,1094.2634,5483.4067,2779.2730,4176.0583,-2786.3557,4338.7415,-1637.5704,2887.9078,-825.3172,4264.8195,5480.3077,-5545.1932,39.2581,4721.5647,-451.4001,4766.0309,-4990.1430,4362.4432,5116.4963,4196.8467,2345.7640,5272.1169,-2185.6459,-3936.9026,3657.3107,5524.9229,-5312.3215,3266.4693,-2456.5591,4703.1388,3286.8628,5127.7751,52.7412,4729.0388,4678.7017,5024.9755,6512.7407,1688.5041,4569.8263,-3340.3348,5270.2593,-1261.0032,-716.4837,-2934.8914,-3830.5104,-1195.3205,3862.8408,-4519.5757,4411.2250,-2269.7625,-4427.8590,-4391.8885,-4176.7255,-3058.8759,-678.8445,-3542.4652,1784.1783,-3962.3173,5280.0654,5504.6403,-1034.1855,-5432.1979,4496.5262,3307.4203,2115.2134,-5535.5806,2888.1764,1183.8437,2582.5757,-2058.9968,174618.3666,172025.6996,171431.2145,178500.2620,177993.4375,167706.0369,165419.7338,171346.4583,-112993298.6212,-112974882.8601,-113002260.9521,-112988890.0532,173057.2098,-112983812.1571,
7200.000,278.2501,-6398.4593,-4345.6689,-2512.8479,4068.7542,5034.7682,-6115.5032,2703.9571,-3988.8998,426.3917,-5083.0905,-5345.3952,-5198.1545,-397.6117,4963.1473,474.3666,1836.8516,2612.2033,-1448.4313,-2227.5333,-6486.7783,1006.2544,2765.6322,0.0000,-3016.9333,1049.8641,-4823.0862,-789.4276,-1623.4571,-479.1344,-249.3000,5306.6919,2328.9834,-6093.3991,-3825.7558,472.5829,5383.7596,4449.1496,2331.2366,4620.0252,-5679.8197,-2120.0807,-5505.6873,6123.4877,323.0922,-6849.7797,4342.1733,3613.7962,4617.2782,201.7513,2602.0522,-5904.8172,-5989.7836,4679.5119,1499.8257,5559.3402,-1707.1434,66.8436,-3130.8923,-356.8811,4133.9386,4731.8117,-3506.3385,-3381.3444,-6061.1316,-2062.3100,-4493.9328,-206.4426,4832.8231,702.2270,-6383.3636,114.2403,2209.1311,2323.1517,-4349.1378,-5088.7711,3143.9322,-6538.5252,4849.9957,4698.5379,-4908.9457,-6314.8298,4035.7919,2592.3102,-1271.7127,-6363.4724,5041.3458,-6840.5869,2335.8189,-4813.9093,-1197.2161,5455.2634,-4612.1493,4056.4215,-1881.8654,-5312.2328,-5398.4101,4969.1596,-3194.1463,5539.4451,361295.3753,355278.6510,356855.1093,363049.1902,354194.6014,357350.9274,361272.3260,360446.1888,-309748140.4132,-309760302.5249,-309751711.2510,-309738305.4883,361014.9556,-309744924.0634,4439.8939,2531.8988,4972.5721,5796.5997,691.9725,-1527.8435,-2399.6269,-6233.9164,-3059.8356,6315.7092,-615.8920,-2988.8150,-2617.4670,-6592.2149,-1768.3764,-4623.6122,4862.3003,-6400.2720,5052.0395,6105.0567,898.9795,6084.6827,6345.5807,0.0000,-4467.7601,6085.4639,1049.0243,6214.5766,5695.8344,-6849.5305,5642.3064,-1040.8390,4568.2542,3030.7482,5557.1002,5365.9130,-712.0214,-2514.2614,4682.5828,5181.1617,-1578.2650,-5121.1282,-2057.9744,-682.9952,5400.5337,-1165.3875,-1436.8426,5880.4685,-939.8584,4196.6092,3195.4937,-1489.5507,2706.9029,2304.4419,971.0330,677.8552,-4630.1166,-5078.4276,-5672.0776,5892.5415,-836.3705,878.7500,-4377.4555,2799.3685,675.0688,4304.5326,3019.2113,4839.9484,-4390.7000,6853.2324,-1144.0697,5571.5306,5554.0469,975.7860,5384.5833,-2312.6570,-4077.8760,-858.8125,4591.2575,4620.6069,-4520.0138,2086.9971,3385.5224,4379.5811,-5084.7167,-2375.7468,4017.7451,697.8427,-5955.3163,3587.7952,-4986.1759,3074.1740,-4732.6596,136.7847,4919.1720,-1885.9934,4118.0514,4181.4925,-3034.5868,3495.6031,-12772.9636,-29388.2915,-18626.3987,-19224.0000,-21833.9187,-19927.0428,-25939.7597,-23705.9174,62254984.8204,62193073.0724,62223608.1019,62245883.3024,-23106.0692,62236138.8703,5288.8316,872.3026,-2115.2043,2334.5182,-5462.2048,-4527.4640,2230.9394,1018.5828,4600.1236,2253.9935,-4663.5144,3251.3569,3743.3442,1723.7614,-4527.4437,-5147.7387,-4603.4901,382.1053,-4533.8665,-2401.5543,1896.4945,3156.7985,-485.6894,0.0000,4328.2875,3177.5941,4889.3525,3000.3719,-3621.6363,-997.4674,-4049.5073,-4339.2748,-4683.0471,-1356.4978,-1554.0214,-4372.9336,4308.4745,-4701.2925,4522.1450,422.0782,-3513.3038,4185.3291,-3564.1409,-3189.3846,4301.6013,-263.7596,5182.2220,-573.5154,-5079.0138,-5514.3896,-5336.3626,-2588.6863,-1843.4991,4386.6104,-6717.5708,-4073.6603,4858.2349,-4732.5031,-2527.0400,-3658.1360,-5502.9468,-4937.8180,-4059.7535,-5358.6843,-3168.8354,-4924.8585,-4365.5934,-4965.8703,-2346.8732,-830.6762,-2424.0646,4126.8571,-3494.8890,6459.9214,-248.9351,4098.5828,-4659.2738,2149.9737,-1892.6390,-2114.7792,1894.4581,1544.5956,4504.5287,4714.8721,4465.9933,-920.4144,2522.6101,901.9601,-2124.8592,-3427.2728,4639.5096,2935.3394,-2122.5429,-5387.6266,-4512.1597,4021.2039,1371.9813,2430.6973,-5338.5951,-2271.5280,173389.3719,171346.1434,171797.6689,175505.8450,178726.2967,170081.9847,163444.4704,173951.3609,-112940371.5162,-112926574.5294,-112953394.0398,-112933525.1098,172395.4219,-112933169.7228,
