sl_5_5400_20240630 Coordinates.csv
2024/06/30 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:17 2024,
Start: 2024/06/30 07:47:00.00, Stop: 2024/06/30 09:17:00.00,
TIME_UNITS,STARLINK-1965 - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-5320 - X-Coordinate,STARLINK-1474 - X-Coordinate,STARLINK-1673 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1965 - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-5320 - Y-Coordinate,STARLINK-1474 - Y-Coordinate,STARLINK-1673 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1965 - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-5320 - Z-Coordinate,STARLINK-1474 - Z-Coordinate,STARLINK-1673 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6053.8940,-3924.5662,-705.4909,1367.2127,-453.5960,-362574.6658,-347058.3846,-356204.0892,-362012.0607,-355151.7535,-358486.5383,-353703.0582,-358899.9277,-248738434.5083,-248723658.1253,-248747033.5478,-248766338.5114,-357328.5084,-248757389.2000,2704.7297,-2988.6790,4567.0546,-6419.8237,-5146.9832,-56829.5879,-58245.6422,-72339.4072,-68945.9921,-72999.3444,-70753.2429,-63750.1238,-66282.6994,33547949.9579,33544213.3816,33540125.5557,33561541.9633,-66679.2576,33555209.2525,2002.7498,4837.3338,-5200.3026,2200.0437,4589.6700,79885.1299,78131.6005,74480.0950,83178.6440,79957.4655,69330.1886,70724.5026,75832.6494,69891559.1722,69867611.8891,69905903.9347,69891189.9398,76584.2494,69893883.5803,
300.000,-5705.7532,-4151.8734,118.8418,173.5849,-2059.3186,-361445.0279,-345575.1084,-354827.8890,-360492.7025,-353600.2399,-356967.2682,-352265.7457,-357550.7624,-249408692.9907,-249393890.8387,-249416691.2122,-249436862.0009,-355819.5293,-249427652.2411,3923.7230,-906.4414,5916.3169,-6908.4192,-3875.9905,-64396.7649,-65531.1293,-79896.6288,-76413.6800,-80553.4985,-78352.5082,-71267.9835,-73910.5504,28108991.5785,28105917.7950,28101142.2424,28121976.6143,-74196.3449,28116151.6789,229.4252,5443.0793,-3655.3627,441.9875,5334.8986,80061.5023,78267.2593,74658.7294,83218.8883,80263.1733,69622.4246,70664.3388,76437.1508,69894028.0495,69870216.1845,69908382.1088,69894369.2338,76720.8862,69896608.8167,
600.000,-4794.2787,-4027.3131,884.4456,-1032.1937,-3507.7490,-360155.9221,-343940.7937,-353293.2638,-358816.0324,-351890.2478,-355285.9715,-350672.0241,-355903.7788,-249960046.6348,-249945233.5039,-249967442.7099,-249988432.7053,-354152.4168,-249979006.6050,4752.0982,1270.6837,6678.1781,-6712.0330,-2256.7743,-71944.4359,-72781.2708,-87417.4969,-83846.2548,-88068.4244,-85915.9942,-78756.5208,-81530.4564,22656762.3966,22654347.9616,22648912.8851,22669116.5974,-81679.4015,22663823.3763,-1568.5452,5461.2836,-1723.4110,-1363.6005,5504.8540,80236.9193,78402.5870,74841.2358,83254.0732,80565.2781,69920.0741,70610.1890,77063.6417,69896497.8772,69872821.4527,69910855.8056,69897554.5701,76857.4689,69899333.8365,
900.000,-3398.6296,-3563.2656,1538.1849,-2151.0669,-4655.2536,-358707.6176,-342156.2188,-351600.8930,-356982.7357,-350022.6848,-353443.4691,-348922.2590,-353955.6566,-250392235.4921,-250377426.0191,-250399029.0438,-250420787.9501,-352327.9361,-250411192.3504,5125.0336,3324.3294,6767.2204,-5850.6859,-452.5951,-79469.1253,-79992.9373,-94898.6164,-91240.3782,-95541.0544,-93440.0634,-86212.3416,-89122.4261,17193861.4837,17192102.6376,17186036.5228,17205563.6777,-89125.1010,17200823.5814,-3198.3955,4889.5119,391.3868,-3022.7923,5080.9194,80411.4027,78537.5913,75027.5267,83284.0981,80863.7806,70223.2064,70561.9635,77673.7133,69898968.7704,69875427.7066,69913325.1766,69900744.8936,76993.9973,69902058.6395,
1200.000,-1647.5897,-2799.2288,2040.7298,-3091.2751,-5382.6534,-357100.4639,-340222.2278,-349751.5295,-354993.5572,-347998.5226,-351440.6652,-347016.9084,-351715.6753,-250705056.4167,-250690265.0792,-250711248.0132,-250733721.9357,-350346.9223,-250724006.3452,5022.0799,5047.8304,6167.2607,-4411.3895,1359.0605,-86967.3630,-87163.0168,-102336.6091,-98592.7239,-102968.3235,-100921.0841,-93632.0617,-96665.5578,11722892.9355,11721785.6088,11715117.1838,11733924.9004,-96530.1341,11729756.5547,-4485.9523,3789.0374,2464.5457,-4357.9219,4108.3510,80584.9734,78672.2795,75217.5072,83308.8571,81158.6844,70531.8939,70519.5752,78229.4507,69901440.8442,69878034.9590,69915790.3708,69903939.0284,77130.4714,69904783.2259,
1500.000,292.7190,-1798.7617,2367.8802,-3775.4075,-5607.8654,-355334.8896,-338139.7310,-347745.9995,-352849.3002,-345818.7970,-349278.5476,-344956.5210,-349205.3744,-250898363.1604,-250883604.2716,-250903954.3073,-250927085.8541,-348210.2802,-250917302.3622,4467.0291,6267.4347,4934.1881,-2538.6979,3003.9512,-94435.6866,-94288.4157,-109728.1156,-105899.9777,-110347.1732,-108355.4307,-101012.3087,-104140.0793,6246464.6312,6246004.4487,6238762.6453,6256811.3633,-103891.2098,6253230.3393,-5294.2323,2278.5344,4275.6241,-5226.6384,2691.7137,80757.6513,78806.6589,75411.0755,83328.2388,81449.9954,70846.2115,70482.9398,78696.9328,69903914.2125,69880643.2227,69918251.5339,69907135.6628,77266.8911,69907507.5956,
1800.000,2234.8367,-644.5982,2510.2299,-4146.1760,-5295.5904,-353411.4027,-335909.7038,-345585.2023,-350550.8249,-343484.6073,-346958.1880,-342741.7339,-346456.7982,-250972066.4412,-250957354.1444,-250977059.5734,-251000787.9848,-345918.9836,-250990991.1475,3523.6035,6860.4909,3190.5535,-419.5933,4328.0214,-101870.6428,-101366.0604,-117069.7966,-113158.8389,-117674.5533,-115739.4847,-108349.7237,-111529.3113,767186.9903,767369.2761,759583.1910,776836.9868,-111205.0577,773855.5177,-5537.6275,521.3975,5632.2548,-5536.7266,983.9077,80929.4554,78940.7360,75608.1225,83342.1258,81737.7213,71166.2370,70451.9759,79049.4846,69906388.9890,69883252.5108,69920708.8090,69910333.3343,77403.2563,69910231.7486,
2100.000,3987.9774,567.8708,2471.4731,-4170.6745,-4462.6838,-351330.5896,-333533.1867,-343270.1095,-348099.0464,-340997.1157,-344480.7425,-340373.2709,-343509.4910,-250926133.9844,-250911482.2478,-250930532.4563,-250954793.7669,-343474.0753,-250945040.4618,2287.8942,6768.4288,1112.6878,1735.3758,5212.1657,-109268.7893,-108392.8988,-124358.3349,-120366.0211,-124947.4253,-123069.6347,-115640.9629,-118821.2579,-4712328.2717,-4711508.4893,-4719809.6330,-4703382.7166,-118468.4286,-4705756.0329,-5190.4925,-1292.1753,6390.7682,-5255.4077,-830.3544,81100.4038,79074.5174,75808.5327,83350.3946,82021.8711,71492.0502,70426.6050,79270.2047,69908865.2864,69885862.8367,69923162.3362,69913530.4127,77539.5669,69912955.6849,
2400.000,5376.4923,1738.2684,2265.8963,-3843.0638,-3178.1607,-349093.1150,-331011.2843,-340801.7651,-345494.9335,-338357.5475,-341847.4517,-337851.9414,-340406.6629,-250760590.5369,-250746013.1484,-250764398.6120,-250789125.8516,-340876.6662,-250779475.0938,878.5730,6002.7387,-1087.7934,3712.8149,5583.1497,-116626.6959,-115365.9012,-131590.4373,-127518.2527,-132162.7643,-130342.2767,-122882.6993,-126009.5810,-10189469.3877,-10188017.3713,-10196804.2613,-10181231.8753,-125678.0965,-10182992.3855,-4289.6398,-2966.2995,6471.1346,-4412.5583,-2554.9030,81270.5140,79208.0094,76012.1839,83352.9153,82302.4547,71823.7338,70406.7518,79353.4010,69911343.2166,69888474.2137,69925612.2530,69916725.0826,77675.8228,69915679.4045,
2700.000,6257.3555,2769.3100,1915.6750,-3185.6056,-1557.5268,-346699.7215,-328345.1651,-338181.2849,-342739.5059,-335567.1900,-339059.6416,-335178.6382,-337191.0907,-250475517.8540,-250461028.4159,-250478740.6928,-250503864.1341,-338127.9349,-250494376.8477,-574.2373,4643.1393,-3185.8450,5317.3581,5419.3832,-123940.9471,-122282.0621,-138762.8357,-134612.2781,-139317.5615,-137553.8142,-130071.6243,-133093.8351,-15661625.7836,-15659547.0822,-15668790.3542,-15654095.4923,-132830.8597,-15655242.8083,-2930.6549,-4321.0262,5865.0231,-3097.7191,-4003.8029,81439.8024,79341.2179,76218.9477,83349.5509,82579.4828,72161.3719,70392.3440,79304.7793,69913822.8909,69891086.6554,69928058.6942,69919915.3261,77812.0239,69918402.9074,
