sl_20_5400_20241208 Coordinates.csv
2024/12/08 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:25 2024,
Start: 2024/12/08 07:47:00.00, Stop: 2024/12/08 09:17:00.00,
TIME_UNITS,STARLINK-31134 - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-1179 - X-Coordinate,STARLINK-3350 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-30771 - X-Coordinate,STARLINK-1687 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-3298 - X-Coordinate,STARLINK-30947 - X-Coordinate,STARLINK-31014 - X-Coordinate,STARLINK-31249 - X-Coordinate,STARLINK-1973 - X-Coordinate,STARLINK-3530 - X-Coordinate,STARLINK-31954 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-31689 - X-Coordinate,STARLINK-2630 - X-Coordinate,STARLINK-1109 - X-Coordinate,STARLINK-3890 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-1179 - Y-Coordinate,STARLINK-3350 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-30771 - Y-Coordinate,STARLINK-1687 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-3298 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,STARLINK-31014 - Y-Coordinate,STARLINK-31249 - Y-Coordinate,STARLINK-1973 - Y-Coordinate,STARLINK-3530 - Y-Coordinate,STARLINK-31954 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-31689 - Y-Coordinate,STARLINK-2630 - Y-Coordinate,STARLINK-1109 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-1179 - Z-Coordinate,STARLINK-3350 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-30771 - Z-Coordinate,STARLINK-1687 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-3298 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,STARLINK-31014 - Z-Coordinate,STARLINK-31249 - Z-Coordinate,STARLINK-1973 - Z-Coordinate,STARLINK-3530 - Z-Coordinate,STARLINK-31954 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-31689 - Z-Coordinate,STARLINK-2630 - Z-Coordinate,STARLINK-1109 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5240.5987,4930.3387,3691.9482,-6705.7789,3425.6876,6566.0135,-2977.9031,-3681.0835,5281.0052,-6582.8313,6547.3315,-6050.2375,2795.2799,-6752.3710,-1560.9041,5769.8298,3185.8390,-5200.0646,-6654.9905,-161.6047,326073.9456,311079.2017,323010.0798,326183.8249,321223.6215,323408.5386,316524.9076,322559.1601,-44733587.2131,-44727328.2762,-44712099.5451,-44710496.4799,320848.8948,-44714769.7205,-964.9040,3667.7437,-1937.5193,-848.6186,3249.2802,1953.6014,-3015.3158,-5823.8995,4312.8013,2123.8739,543.4954,-74.1139,6098.0410,1490.6935,3817.3896,-2721.3512,-6026.4133,384.1346,1399.4347,-5655.2654,169296.4417,191551.6162,188084.3217,182874.8565,189375.1632,186249.2527,181232.4196,182275.0566,-95920144.2372,-95923483.4618,-95920988.9951,-95935828.9886,182655.8705,-95927388.3375,4320.6594,3230.6702,-5532.2111,1467.5795,-5062.1717,236.0937,5468.2862,-636.3886,-1179.0491,-543.6755,-1955.0334,3184.0891,-1720.2485,-133.0513,-5479.7828,-2728.8841,-236.8445,-4551.8876,-1236.3930,3973.4072,-51177.9295,-56238.1904,-57076.5953,-48929.8988,-51421.5840,-62119.4767,-61403.1608,-54869.9916,41741945.5184,41763459.7564,41755417.7555,41734907.2624,-55181.7935,41738658.3385,
300.000,-4893.0885,3572.1644,2473.3237,-6154.8609,4000.3518,6634.5899,-4582.7921,-4429.9720,5559.9423,-5693.2512,6815.4586,-4991.2968,3963.9542,-6190.3319,548.6319,5280.5241,1716.9398,-5720.1360,-6381.9895,-1678.9891,322562.1810,307132.0653,319220.5884,322235.4183,317280.3194,319500.1496,312676.7205,318533.0778,-42623348.0452,-42617439.0245,-42602153.9094,-42599680.8547,316929.3700,-42604461.2558,1147.4090,3206.3477,-3721.8023,469.4487,1201.8293,718.1495,-1652.2096,-4753.0600,2960.6998,3410.2280,-696.1871,1353.9163,5676.1767,2590.5955,4351.7615,-4295.3408,-6467.5968,2082.7306,2587.2119,-6220.5033,176099.3764,198063.5597,194791.2973,189576.4093,196157.7789,193067.6365,187956.0976,189207.9142,-96872670.6799,-96876012.1473,-96872957.5176,-96887991.7564,189396.3151,-96879844.4104,4668.6968,5010.8314,-5293.0578,3116.4368,-5519.9963,-1573.4402,4913.9995,-2382.1365,-2866.4342,-2028.8686,-166.6787,4469.6529,71.1174,1666.0753,-5272.0349,-1337.9937,1310.5548,-3292.3828,574.0832,2512.4600,-51014.2664,-56102.4394,-56874.3344,-48892.6950,-51118.2647,-61809.5379,-61444.0548,-54267.6252,41740882.8325,41762662.8724,41754605.0341,41734598.1562,-55037.6082,41737848.4714,
600.000,-4100.2035,1865.3653,1062.6710,-5002.3603,4241.3142,6029.8684,-5761.1544,-4762.8852,5311.0314,-4249.5910,6385.6533,-3440.5293,4740.0455,-5007.6146,2583.1383,4290.2658,61.1494,-5698.6608,-5469.9495,-3005.0614,318907.7137,303050.4829,315287.7019,318145.2712,313193.4688,315445.8423,308689.4314,314234.7486,-40492835.8956,-40487279.8759,-40471959.2447,-40468624.9955,312868.2074,-40473882.4512,3159.0799,2338.8767,-5168.2209,1774.5387,-955.6785,-608.0169,-173.8282,-3197.8722,1292.9398,4386.1376,-1862.7156,2689.2589,4690.6393,3450.9740,4500.5156,-5445.6795,-6254.3189,3547.9813,3523.0074,-6181.8716,182831.4184,204492.8176,201412.1424,196192.5440,202852.2244,199801.0545,194599.5016,196063.5252,-97778783.7091,-97782141.8086,-97778527.2462,-97793689.2098,196052.6691,-97785884.2846,4502.1520,6257.4991,-4487.6911,4429.3187,-5386.2781,-3208.8579,3832.0482,-3871.5616,-4245.5259,-3297.5024,1640.1293,5257.2651,1854.8111,3285.3602,-4483.2884,195.8992,2710.4691,-1678.9237,2322.4493,780.6101,-50851.0920,-55966.4421,-56668.5380,-48860.5161,-50818.5190,-61493.9808,-61479.0058,-53724.0637,41739818.8999,41761861.8773,41753781.8364,41734301.7191,-54893.3844,41737038.7297,
900.000,-2939.8802,6.5246,-408.3246,-3368.9077,4122.9124,4820.7882,-6389.0948,-4662.9955,4572.1601,-2390.0930,5299.5633,-1562.8679,5063.2773,-3319.1595,4336.9706,2882.9495,-1624.5098,-5123.8473,-4004.0875,-4024.4493,315111.9277,298836.2460,311213.1309,313915.0832,308965.0720,311247.3797,304564.4841,309685.7970,-38343071.3851,-38337870.9918,-38322535.4241,-38318354.5884,308667.2107,-38324054.0453,4867.6628,1146.2449,-6127.9281,2950.7372,-3008.7408,-1907.1875,1283.5629,-1306.5046,-534.3763,4969.9580,-2857.1784,3802.2524,3228.0067,4004.3467,4238.9560,-6069.7881,-5415.1070,4646.8014,4132.3655,-5532.6798,189489.5282,210836.6119,207943.8519,202720.2862,209455.6849,206446.1926,201159.7078,202818.4837,-98638052.2079,-98641441.4664,-98637268.0713,-98652491.1528,202621.9556,-98645076.9594,3839.3551,6838.3315,-3201.6683,5264.9934,-4675.1735,-4489.7191,2338.4146,-4945.0230,-5168.6969,-4214.5885,3264.9803,5459.5305,3438.9544,4550.1165,-3199.8508,1708.8099,3805.3582,115.2996,3819.5874,-1035.4148,-50688.3986,-55830.1902,-56459.3234,-48833.4666,-50522.3354,-61172.7313,-61508.0992,-53268.4719,41738753.8356,41761056.8542,41752948.3874,41734016.5905,-54749.1221,41736229.1134,
1200.000,-1521.9957,-1796.4063,-1806.6822,-1421.5072,3648.2248,3137.1595,-6395.6356,-4152.3515,3425.9005,-293.7319,3667.6583,446.2017,4917.1900,-1291.8135,5634.8060,1183.8365,-3177.0771,-4038.4795,-2126.8028,-4653.8811,311176.2733,294491.2055,306998.6529,309546.6031,304597.1849,306906.5962,300303.4009,304916.2803,-36175084.2952,-36170241.6896,-36154911.4460,-36149904.6275,304328.2464,-36156005.9316,6099.6534,-247.6009,-6497.4865,3889.7948,-4754.0657,-3060.7357,2590.0799,737.4763,-2346.0544,5114.7262,-3596.4103,4579.9466,1424.4644,4210.1660,3578.8348,-6116.5989,-4041.6753,5284.4477,4371.1418,-4327.6447,196070.6932,217092.2031,214383.4579,209156.6982,215965.3758,212999.7578,207633.8185,209451.9379,-99450067.4973,-99453502.5659,-99448772.2755,-99463990.2464,209101.2361,-99457013.8769,2753.2544,6691.6211,-1572.1779,5533.7939,-3462.3438,-5275.3026,593.4750,-5487.9055,-5537.4894,-4682.8279,4527.7342,5054.0768,4653.2478,5324.1723,-1562.7539,3038.7867,4472.1351,1897.0699,4903.7314,-2739.9317,-50526.1791,-55693.6756,-56246.8144,-48811.6565,-50229.7010,-60845.7131,-61531.4171,-52922.6304,41737687.7551,41760247.8845,41752104.9124,41733741.1712,-54604.8216,41735419.6224,
1500.000,21.8669,-3347.3800,-3009.9618,643.9208,2849.9744,1155.1184,-5771.1432,-3287.9845,1989.9775,1837.1545,1657.4622,2381.0778,4328.8697,872.6612,6349.5570,-651.6109,-4443.4158,-2537.3731,-23.3602,-4848.5828,307102.2671,290017.2712,302646.1108,305041.6267,300091.9164,302425.3973,295907.7806,299962.1401,-33989913.0743,-33985429.9503,-33970124.9435,-33964318.8891,299853.2425,-33970776.6660,6728.3858,-1688.6326,-6230.5991,4500.8844,-6019.6737,-3959.5788,3633.7518,2733.0349,-3964.4769,4811.3704,-4019.4868,4937.5001,-547.2095,4057.0848,2569.2529,-5590.5637,-2278.4744,5412.7555,4227.9497,-2678.2532,202571.9288,223256.8913,220728.0319,215498.8802,222378.5442,219458.4787,214018.9630,215947.0947,-100214443.5308,-100217939.1706,-100212654.7282,-100227802.2548,215487.6123,-100221309.1167,1363.5228,5832.5631,226.2149,5206.9682,-1877.3531,-5479.6282,-1215.2504,-5442.3917,-5312.6413,-4652.6241,5288.6954,4085.9148,5367.4228,5524.4018,247.3216,4043.4927,4635.9627,3474.2607,5457.9941,-4149.7262,-50364.4265,-55556.8892,-56031.1410,-48795.2013,-49940.6021,-60512.8470,-61549.0390,-52699.8314,41736620.7745,41759435.0480,41751251.6369,41733473.5932,-54460.4828,41734610.2569,
1800.000,1550.4816,-4483.5990,-3916.9321,2622.3493,1789.1899,-921.4759,-4569.4021,-2155.4116,405.1679,3796.2491,-524.2174,4047.0908,3364.5315,2957.9260,6415.3855,-2452.1104,-5295.2429,-759.1124,2096.7645,-4604.5610,302891.4907,285416.4107,298157.4129,300401.9944,295451.4282,297805.7591,291379.2966,294862.4892,-31788604.3409,-31784481.9212,-31769221.6893,-31762649.3886,295244.1881,-31769412.9685,6687.4726,-3009.7036,-5344.3317,4719.2915,-6682.2418,-4514.0779,4329.9850,4481.2280,-5226.7334,4088.8709,-4092.1675,4827.5899,-2494.5006,3562.8778,1293.9613,-4550.0379,-307.1659,5033.3451,3723.6779,-742.0525,208990.2800,229328.0174,226974.6861,221743.9716,228692.4718,225819.1051,220312.3004,222292.2277,-100930817.0783,-100934388.1466,-100928553.0687,-100943566.2848,221778.2271,-100937599.5790,-176.5788,4351.8811,2000.2537,4319.6144,-90.2594,-5080.3692,-2893.5416,-4813.2693,-4518.0150,-4127.1108,5463.9188,2662.6102,5505.0569,5129.3896,2029.9637,4615.5455,4278.5050,4676.9287,5422.7492,-5113.8230,-50203.1339,-55419.8217,-55812.4391,-48784.2224,-49655.0242,-60174.0520,-61561.0409,-52604.4394,41735553.0101,41758618.4224,41750388.7861,41733211.6880,-54316.1059,41733801.0168,
2100.000,2925.8296,-5092.9585,-4455.9698,4320.0106,551.3245,-2881.7677,-2902.8714,-860.3132,-1178.2438,5393.0078,-2652.8594,5280.2784,2121.8299,4754.7365,5834.0447,-4046.6462,-5642.1039,1127.0154,4020.8581,-3956.9067,298545.5904,280690.6491,293534.5318,295629.5883,290677.9338,293049.7278,286719.6952,289656.9267,-29572212.3825,-29568451.4152,-29553255.0968,-29545955.8182,290503.1324,-29552969.2224,5978.1196,-4049.9752,-3918.6648,4513.3771,-6679.7347,-4662.7524,4627.9817,5804.7943,-6000.9023,3011.5554,-3809.1880,4246.8002,-4224.0536,2772.3211,-135.0797,-3100.4973,1672.2147,4195.6202,2908.5050,1292.7440,215322.8230,235302.9648,233120.5749,227889.1521,234904.4767,232078.4074,226511.0209,228481.1924,-101598847.8985,-101602509.3346,-101596127.8784,-101610945.0184,227970.2661,-101605545.1574,-1697.2437,2406.7866,3559.0787,2967.0374,1706.5379,-4121.1320,-4261.6461,-3667.4770,-3238.2441,-3161.8620,5034.1822,942.5842,5051.4944,4181.6081,3587.5658,4693.9179,3439.9152,5375.7611,4801.8188,-5529.3546,-50042.2948,-55282.4633,-55590.8503,-48778.8476,-49372.9524,-59829.2448,-61567.4959,-52631.9929,41734484.5790,41757798.0840,41749516.5845,41732952.9558,-54171.6910,41732991.9021,
2400.000,4025.4704,-5125.7050,-4590.3022,5573.5546,-760.1290,-4529.0221,-931.7149,480.9797,-2614.4462,6471.1804,-4509.3762,5963.8822,719.8939,6082.0481,4673.6640,-5280.7173,-5441.1412,2937.3631,5554.3403,-2974.7822,294066.2768,275842.0681,288779.5038,290726.3299,285773.6986,288159.4190,281930.7938,284382.9962,-27341798.6504,-27338399.4065,-27323285.7181,-27315304.9624,285632.1833,-27322506.9690,4669.2730,-4674.7350,-2089.1682,3889.0743,-6017.6112,-4379.1875,4513.5921,6566.2111,-6200.1044,1673.7251,-3194.4837,3237.9461,-5560.8789,1753.3031,-1587.3813,-1383.5765,3461.5912,2990.1750,1856.9097,3225.5689,221566.6665,241179.1597,239162.8965,233931.6426,241011.9154,238233.1764,232612.3478,234513.4838,-102218218.9010,-102221985.7123,-102215062.8430,-102229624.9346,234060.9585,-102224828.9001,-3031.0890,204.6425,4735.1254,1294.7591,3319.2899,-2707.0049,-5173.5664,-2127.3983,-1610.1898,-1859.2922,4046.9779,-882.4915,4055.3240,2782.9963,4747.6219,4270.3117,2214.4127,5495.8108,3662.0661,-5352.0651,-49881.9028,-55144.8034,-55366.5216,-48779.2109,-49094.3715,-59478.3405,-61568.4743,-52769.7371,41733415.5983,41756974.1073,41748635.2553,41732694.5365,-54027.2381,41732182.9128,
