sl_100_86400_20240401 Coordinates.csv
2024/04/01 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:37 2024,
Start: 2024/04/01 07:47:00.00, Stop: 2024/04/02 07:47:00.00,
TIME_UNITS,STARLINK-6179 - X-Coordinate,STARLINK-31193 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-1412 - X-Coordinate,STARLINK-30872 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-3647 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-5697 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-30354 - X-Coordinate,STARLINK-30596 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-4599 - X-Coordinate,STARLINK-5693 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-11269 [DTC] - X-Coordinate,STARLINK-4637 - X-Coordinate,STARLINK-31932 - X-Coordinate,STARLINK-4779 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-30608 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-3882 - X-Coordinate,STARLINK-3802 - X-Coordinate,STARLINK-6091 - X-Coordinate,STARLINK-1689 - X-Coordinate,STARLINK-31951 - X-Coordinate,STARLINK-32289 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-2303 - X-Coordinate,STARLINK-3389 - X-Coordinate,STARLINK-2263 - X-Coordinate,STARLINK-1208 - X-Coordinate,STARLINK-6223 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-5970 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-6273 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-31413 - X-Coordinate,STARLINK-1763 - X-Coordinate,STARLINK-5331 - X-Coordinate,STARLINK-11287 [DTC] - X-Coordinate,STARLINK-32082 - X-Coordinate,STARLINK-2409 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-1474 - X-Coordinate,STARLINK-2139 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-32151 - X-Coordinate,STARLINK-1256 - X-Coordinate,STARLINK-4274 - X-Coordinate,STARLINK-3856 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-31489 - X-Coordinate,STARLINK-4353 - X-Coordinate,STARLINK-3135 - X-Coordinate,STARLINK-1122 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-32222 - X-Coordinate,STARLINK-5304 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-1643 - X-Coordinate,STARLINK-5424 - X-Coordinate,STARLINK-2745 - X-Coordinate,STARLINK-3336 - X-Coordinate,STARLINK-5013 - X-Coordinate,STARLINK-30438 - X-Coordinate,STARLINK-5925 - X-Coordinate,STARLINK-2264 - X-Coordinate,STARLINK-31897 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-6366 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-1444 - X-Coordinate,STARLINK-3924 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-3358 - X-Coordinate,STARLINK-31433 - X-Coordinate,STARLINK-31863 - X-Coordinate,STARLINK-4668 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-4336 - X-Coordinate,STARLINK-3520 - X-Coordinate,STARLINK-6323 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-1271 - X-Coordinate,STARLINK-3271 - X-Coordinate,STARLINK-31967 - X-Coordinate,STARLINK-5890 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6179 - Y-Coordinate,STARLINK-31193 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-1412 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-3647 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-5697 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-30354 - Y-Coordinate,STARLINK-30596 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-5693 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-11269 [DTC] - Y-Coordinate,STARLINK-4637 - Y-Coordinate,STARLINK-31932 - Y-Coordinate,STARLINK-4779 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-30608 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-3882 - Y-Coordinate,STARLINK-3802 - Y-Coordinate,STARLINK-6091 - Y-Coordinate,STARLINK-1689 - Y-Coordinate,STARLINK-31951 - Y-Coordinate,STARLINK-32289 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-2303 - Y-Coordinate,STARLINK-3389 - Y-Coordinate,STARLINK-2263 - Y-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-5970 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-6273 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-31413 - Y-Coordinate,STARLINK-1763 - Y-Coordinate,STARLINK-5331 - Y-Coordinate,STARLINK-11287 [DTC] - Y-Coordinate,STARLINK-32082 - Y-Coordinate,STARLINK-2409 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-1474 - Y-Coordinate,STARLINK-2139 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-32151 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-4274 - Y-Coordinate,STARLINK-3856 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-31489 - Y-Coordinate,STARLINK-4353 - Y-Coordinate,STARLINK-3135 - Y-Coordinate,STARLINK-1122 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-32222 - Y-Coordinate,STARLINK-5304 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-1643 - Y-Coordinate,STARLINK-5424 - Y-Coordinate,STARLINK-2745 - Y-Coordinate,STARLINK-3336 - Y-Coordinate,STARLINK-5013 - Y-Coordinate,STARLINK-30438 - Y-Coordinate,STARLINK-5925 - Y-Coordinate,STARLINK-2264 - Y-Coordinate,STARLINK-31897 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-6366 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-1444 - Y-Coordinate,STARLINK-3924 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-3358 - Y-Coordinate,STARLINK-31433 - Y-Coordinate,STARLINK-31863 - Y-Coordinate,STARLINK-4668 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-4336 - Y-Coordinate,STARLINK-3520 - Y-Coordinate,STARLINK-6323 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-1271 - Y-Coordinate,STARLINK-3271 - Y-Coordinate,STARLINK-31967 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6179 - Z-Coordinate,STARLINK-31193 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-1412 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-3647 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-5697 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-30354 - Z-Coordinate,STARLINK-30596 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-5693 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-11269 [DTC] - Z-Coordinate,STARLINK-4637 - Z-Coordinate,STARLINK-31932 - Z-Coordinate,STARLINK-4779 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-30608 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-3882 - Z-Coordinate,STARLINK-3802 - Z-Coordinate,STARLINK-6091 - Z-Coordinate,STARLINK-1689 - Z-Coordinate,STARLINK-31951 - Z-Coordinate,STARLINK-32289 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-2303 - Z-Coordinate,STARLINK-3389 - Z-Coordinate,STARLINK-2263 - Z-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-5970 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-6273 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-31413 - Z-Coordinate,STARLINK-1763 - Z-Coordinate,STARLINK-5331 - Z-Coordinate,STARLINK-11287 [DTC] - Z-Coordinate,STARLINK-32082 - Z-Coordinate,STARLINK-2409 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-1474 - Z-Coordinate,STARLINK-2139 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-32151 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-4274 - Z-Coordinate,STARLINK-3856 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-31489 - Z-Coordinate,STARLINK-4353 - Z-Coordinate,STARLINK-3135 - Z-Coordinate,STARLINK-1122 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-32222 - Z-Coordinate,STARLINK-5304 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-1643 - Z-Coordinate,STARLINK-5424 - Z-Coordinate,STARLINK-2745 - Z-Coordinate,STARLINK-3336 - Z-Coordinate,STARLINK-5013 - Z-Coordinate,STARLINK-30438 - Z-Coordinate,STARLINK-5925 - Z-Coordinate,STARLINK-2264 - Z-Coordinate,STARLINK-31897 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-6366 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-1444 - Z-Coordinate,STARLINK-3924 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-3358 - Z-Coordinate,STARLINK-31433 - Z-Coordinate,STARLINK-31863 - Z-Coordinate,STARLINK-4668 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-4336 - Z-Coordinate,STARLINK-3520 - Z-Coordinate,STARLINK-6323 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-1271 - Z-Coordinate,STARLINK-3271 - Z-Coordinate,STARLINK-31967 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6555.1805,5379.4913,-5868.0880,2941.2759,-5472.8638,-486.4026,-141.0033,-1162.5319,-5532.8570,-258.7996,-4499.6954,1262.0379,-413.6676,-6141.9738,-5798.9114,-2764.8463,2782.5545,-5969.0694,3864.4527,4472.1732,-4507.8924,-3725.6775,-4347.7769,1775.8020,4402.9503,-1097.8823,-6088.1030,5322.5077,-2265.8088,-4315.9720,5557.5040,-27.2276,-6151.9225,-4501.2394,-2206.7526,-3572.8447,-4496.6117,-5428.8752,-4121.7919,-4851.0154,-2870.9434,2282.0523,1058.0052,3797.2355,202.3810,-1014.8913,-10.4105,-3240.3169,223.0693,229.0487,519.6449,-2739.3062,-2694.3835,6941.9219,5668.6135,-3486.9579,6112.5352,-175.6127,-4984.9082,1764.6930,-3175.1177,2968.7359,6491.4833,6051.8207,-3559.4027,-2209.3143,2795.4546,-3992.1308,-5316.1177,-3998.5082,-6352.0362,1643.6692,2216.5270,-3397.0287,-6105.1827,-2307.9598,6070.6058,-1234.6711,2924.8395,617.0011,-2599.8535,-1430.2630,5017.1115,467.2336,-4668.0261,2490.4136,889.3763,3452.5648,2768.5506,-3897.1702,-5317.0653,-4832.6526,2869.8236,1659.3587,6051.5307,-5283.2420,5571.2415,-4412.9198,-6815.6636,5774.4956,-270539.3419,-273734.5180,-282522.6601,-279558.2036,-283322.2928,-281090.5840,-274079.3006,-277212.5556,-259559790.5921,-259552826.1383,-259557656.7603,-259539410.5833,-277105.6551,-259546165.1112,1940.3170,-2432.1604,-3625.8284,-4743.3714,-3788.1484,5595.9693,4175.5666,6602.4982,-3041.1152,6152.3478,4672.1009,6086.2833,-6693.5667,-508.4742,2620.5332,-6030.2112,-6336.7968,-3525.5582,1693.7361,-1927.1246,-2269.9183,2885.4259,2815.9713,-6479.0192,-5146.8781,5255.1195,324.1006,-1075.9112,-5615.6032,4113.2670,2221.9754,-6631.9279,2273.3396,-5167.3823,3585.5547,-5301.3501,-5098.3859,-1712.5165,5494.7366,-1365.0550,-4004.4973,4540.0828,-2375.5560,-2027.2394,-6162.9638,-4189.5171,5271.6786,2735.2133,-6539.8822,-5126.2196,-4131.0845,6269.0108,4356.7527,64.2921,-2197.9671,-5986.9125,-1548.0688,-4024.2865,-4256.7413,3815.1518,-2671.8625,2842.5754,-1734.0696,-3281.9531,5290.2883,-5766.5805,-4096.6330,-5441.4933,1693.5761,2264.4427,-1884.5103,-5083.6522,3709.9322,3127.5856,-3158.2703,-6350.2902,-2186.3603,2055.5623,-6048.5307,5382.0357,5175.4205,-6608.9947,4670.6526,-6808.2328,4945.8394,6427.1762,5614.9253,4332.3641,-5715.2056,-4929.0640,2813.1419,4074.6742,836.0410,5958.2778,-227.2498,1958.6480,-3354.0409,223.7008,446.2963,45.2193,-174565.3516,-210794.6449,-193125.3175,-186728.2709,-193598.0698,-190136.1290,-194849.0945,-192437.1339,165510056.9356,165488577.2545,165481764.7690,165496768.4970,-191231.8458,165500101.1682,1176.0197,-3527.7917,-802.8489,-4113.4143,-1765.6705,4052.8402,5509.0211,-1489.7124,2635.6559,3188.7546,2453.4880,-3088.5961,1412.6176,3136.9686,2703.8723,2027.9200,150.0737,9.6514,-5262.4838,-4921.5702,-4658.7935,5065.5800,-4622.9376,-1215.8371,-811.7919,4385.1749,3292.7706,4283.8180,-3356.6462,-3551.2964,3507.5497,1596.6024,-1793.6699,1078.8230,5525.1667,2664.1078,-1442.4040,-3961.2073,961.3212,4652.9969,-4576.3140,4717.1085,6429.5588,5451.9011,3173.3882,5418.1809,4317.2330,5490.2884,-2357.0932,4351.8122,5399.1312,-1125.1214,-4684.6899,-431.5999,-3321.8898,21.2225,2889.1833,5352.6762,-2256.1130,5489.0972,-5541.6662,5473.2613,-1164.0828,-930.4213,-2695.4346,-3161.0783,4819.9544,-1250.1670,-4126.1502,-5179.4680,-2030.5152,-4445.2264,5410.3606,-5170.2660,795.1277,1572.5889,2329.5671,6515.5673,-1701.5634,4141.7944,-3819.6327,1460.0724,-1078.3885,1288.4467,-1147.6973,622.2137,3935.8378,-4178.3023,-2503.7499,-2662.4816,3380.0857,2858.3893,6258.9432,3098.1158,3393.3663,-4020.2740,-2396.7038,5320.6546,-393.5523,-3850.4163,-179321.6547,-183091.1042,-185505.8521,-176542.8284,-180169.7632,-190736.5099,-188962.5253,-184661.8912,-54146251.0196,-54165308.2666,-54149194.5473,-54144957.0849,-183314.9850,-54134735.3981,
3600.000,4132.0455,-4513.9722,3238.5757,1118.9155,5273.9352,-2417.5478,-4039.6779,-1952.4558,4176.7028,-2178.7943,2863.4503,-3700.5350,2435.0468,6729.3161,5286.9348,4348.7312,-738.9187,5514.4768,-6159.3066,-4567.8824,5665.0235,2949.1639,2597.9213,1011.4122,-950.4116,-2930.5188,3187.2979,-6001.4211,3682.3791,2824.4222,-6861.5587,3019.9424,4777.0462,5169.6581,-778.3812,4024.8325,5190.4326,6932.0423,1164.4055,5772.8876,4480.3183,-5511.6774,3498.4044,747.2230,2232.0166,4686.3262,-4289.1751,1307.8911,766.2111,3978.1213,4126.3268,240.7352,-1048.7597,-5464.6002,-5562.8265,4136.1086,-5722.7818,4931.4044,4477.5442,-5457.4962,5817.5720,-5752.9559,-3598.9992,-5512.4448,84.7692,3940.6990,-1362.6264,4814.5229,4921.6060,3512.3832,4598.4236,95.5067,-5696.6101,2191.5346,5874.0756,4042.8812,-2570.4301,-1674.3185,-1354.7857,-4528.4830,-1212.5282,2874.0945,-5921.9093,-1903.0915,2832.3592,-3457.5249,-3421.8948,-4162.6844,-236.3898,5931.4087,4982.5731,3464.7756,-4623.0500,-3381.1242,-3811.6459,5496.1915,-2212.9522,5297.8272,4676.1653,-3808.0817,-219506.0060,-213163.7615,-226580.6503,-222416.3362,-227032.5165,-225475.0547,-217888.0460,-220872.5413,-293556362.1724,-293545830.7942,-293546532.8469,-293534153.5384,-220647.9277,-293542229.0707,-3776.6117,5183.9512,4403.4265,4026.7664,255.5127,-6405.6262,-3729.6168,-4956.6969,-720.6272,-6582.0485,-6210.5707,-5854.9152,4060.9912,-1132.1738,-4146.6374,3039.4389,5671.9352,1394.3599,1874.8803,4964.6322,-1826.5934,-5970.3183,-5922.8955,4637.9234,5380.2622,-4562.2813,-2790.0470,3420.4458,1995.8263,-6331.3307,-854.2107,4240.7678,-3798.1214,2244.1251,-5922.7830,1783.2947,3689.5642,119.5024,-5556.8658,-2566.8748,-1095.6482,-2318.4237,2816.9970,2604.4802,6563.8888,4148.0199,-3446.4303,-5948.7847,3520.1255,1962.6140,3678.5735,-5116.1528,-5733.7694,214.7041,4028.4845,3896.2695,3871.9349,3682.1672,966.6379,-2714.9310,-399.6104,567.7032,3934.4674,638.2882,-4369.4370,5608.3579,6646.8463,3660.8560,-4731.8289,-5566.3116,-830.6778,6903.2382,-2671.2936,-6207.6772,1307.4157,3662.6108,3537.7871,-5107.5795,6274.1182,-2846.8590,-3986.1809,3973.6226,-2571.1489,3491.5551,-5384.5330,-4055.2629,-2349.2255,-278.1762,6651.7031,3096.2697,-4684.4762,-5975.2531,-4576.4927,-5921.6843,3363.8094,-4204.8867,3936.9604,-3636.1438,-2268.3067,3448.4293,-236604.0008,-272118.0180,-254412.2205,-249601.7898,-256966.5969,-253297.2199,-256772.7848,-253034.2409,92638829.0914,92619244.3724,92609412.2121,92632015.5910,-254055.1485,92628028.9788,-4102.2918,-1.6677,-4289.0230,5519.7299,4412.3123,-1087.2839,-4207.9622,4323.7660,-5378.7138,252.5373,1161.1757,-408.5089,-4957.5289,1132.1367,1633.9847,-4475.7957,3889.6311,3953.7615,1990.0681,1537.7338,3416.3574,-1903.9485,2510.5151,4896.7217,4076.9527,-4331.7896,-5491.9357,-434.3065,5500.6788,239.7205,601.0445,-4414.5192,-2998.3339,-4051.1593,-3562.8937,-5355.0102,-2785.4056,-26.4350,-3989.8249,-2691.3261,4880.6918,-3525.0391,-5303.3765,-6408.4455,271.6391,-2980.8788,-4034.6832,-3338.0749,5940.0761,-5070.3132,-4007.5049,4662.7753,3756.4071,-4297.1412,-901.0900,3954.8042,638.0934,-2678.9642,5192.5477,-3281.8713,3718.4047,-3682.5962,4241.2450,-4185.0195,5356.6560,-1062.2169,-1371.0350,-3247.6768,1220.0036,2134.5105,5105.7926,772.8352,-2911.9039,2157.3204,3408.2118,-4292.1056,-5292.4060,-4418.1578,-2616.2014,-4241.9845,5534.9155,-4885.8837,-2545.7619,-5701.3177,-3228.8967,-4421.4253,-5539.8719,5532.3741,-1507.4856,-1332.3425,911.2395,673.2513,-2438.0138,1171.0503,-4735.7989,-6.3063,5245.4727,-2578.7709,4441.2966,4654.5474,-179495.5346,-183157.1833,-184774.9190,-177889.0937,-178217.1650,-188472.9913,-190925.5169,-181789.9506,-54076475.1002,-54096219.1009,-54083575.3524,-54076472.3833,-183224.3129,-54066425.5443,
7200.000,-335.4297,1689.8240,453.1096,-4968.3072,-3922.8999,4177.9394,6280.4808,5124.6648,-2169.7032,3882.3986,108.7241,4826.8294,-4687.4684,-4322.0744,-2183.1627,-5422.9908,-2573.7412,-3560.8913,4835.1721,3060.2889,-5089.2480,-1425.8397,-540.4965,-4519.2649,-3501.9559,5895.8743,107.6151,4100.8551,-5085.9274,-348.5881,5300.6295,-5576.1860,-370.6606,-4886.7791,2595.2012,-4343.8308,-4403.6816,-5469.1120,2717.7754,-4665.2114,-4666.2274,6934.7803,-5843.3421,-4356.4878,-3917.8013,-6038.8415,6709.4898,217.5815,-3252.3217,-6522.4249,-6336.7019,3346.8429,3824.8646,1629.4989,2914.4967,-4166.5542,3104.9395,-6005.6524,-3537.2925,6708.0102,-6506.5913,6242.9133,-858.7861,894.8422,4052.7809,-4255.6208,-274.6798,-4111.6201,-2948.8472,-2115.2784,-1960.2463,-1545.9041,6661.2684,-708.5376,-3695.2721,-5334.1364,-1892.2183,2514.8936,-1462.2231,6723.3209,5036.0836,-4487.1125,5084.4401,72.9061,930.3256,4232.8152,5775.6761,4749.2361,-2794.1234,-5256.1903,-2179.3115,-649.8037,2568.8021,3961.8468,1087.5096,-3290.9986,-2092.1153,-4463.1124,-430.6528,1477.1984,-154516.0260,-139367.9981,-156399.1060,-151237.6574,-156460.2956,-155196.8783,-148413.9901,-149943.5527,-307519248.6249,-307506578.3220,-307502111.0783,-307499707.2782,-150374.4388,-307504191.2340,5219.1115,-5657.3912,-1121.9222,-3236.4452,3869.9656,4906.5732,2894.9117,1848.9099,4906.9236,4520.0366,5602.7791,3393.2437,79.0632,2638.0217,4288.7075,890.3551,-3254.8511,2174.5298,-3621.5100,-5547.4207,4619.9848,6319.4535,6832.2877,-1284.9773,-3987.2983,3253.2021,5387.1431,-4168.9174,1985.0240,6141.4500,-1050.7302,-373.7940,4075.2482,1795.9811,6433.1541,2519.9468,-295.8945,1511.1291,4413.0792,4902.8158,4768.1282,79.8569,-3602.2200,-4005.8098,-4481.0296,-3148.0513,995.3984,6894.2556,410.1106,1015.1858,-2506.4463,2791.5589,5760.2493,-1799.8304,-4325.7622,195.3814,-4910.1543,-1679.7084,3259.3452,1396.8709,2320.9770,-2727.3377,-5364.2718,957.5252,3044.8404,-2924.6014,-6258.1275,442.9145,5796.8594,6205.1924,4285.5162,-5893.3070,1339.5962,6546.7162,1958.1433,204.9657,-4755.4911,6474.8288,-4184.2844,-33.9236,2693.9272,97.4646,-907.0877,1578.4565,4081.9139,-141.8214,-938.0469,-3571.0103,-4424.3906,534.9906,4635.2436,5762.0848,5789.9763,3132.1225,-6028.5624,4575.4179,-4418.4014,4986.2345,4310.6280,-6229.6276,-284429.0579,-316457.9354,-299734.6110,-296528.5137,-304139.9794,-300734.0930,-302836.1109,-301410.0157,13452055.8311,13435397.1635,13424814.3089,13450818.2814,-300824.4041,13440754.1293,4550.2139,3515.1631,6828.5461,-3592.7196,-4134.1561,-2557.1516,280.6714,-4184.9296,4241.8587,-3558.7385,-4094.8787,3643.2918,4993.4515,-4719.4049,-4972.3501,4227.9680,-5544.0146,-5538.7576,2985.6815,2777.2461,180.1153,-2452.0602,1088.3630,-4955.9499,-4292.0508,1659.9202,4354.7520,-3707.9181,-4257.3843,3200.1093,-4349.6148,3903.7084,5419.0461,4577.5020,-488.1717,4765.9368,5357.8092,3975.4060,4601.9615,-1152.6580,-834.7084,205.5527,1030.2520,3636.9657,-3570.0920,-1290.0810,690.0062,-810.5915,-6139.7095,1319.6968,-390.1563,-5394.0124,-590.7940,6504.8956,4548.2282,-5535.5941,-3799.1946,-2476.1705,-4993.3930,-982.0197,391.8765,-739.0922,-4126.2399,6810.4822,-4714.7376,4620.3929,-2949.9584,5467.4314,2404.5289,2210.6820,-5082.0300,3331.2374,-1376.6292,2148.9119,-5517.5789,4424.3033,4562.9646,-267.9847,5317.7815,1150.2965,-3938.4636,5257.6707,4624.1328,6755.4029,5468.4280,5465.9779,3685.6843,-3581.8865,4370.2701,4305.9029,-4628.3202,-3818.0293,-2854.9271,-4736.1919,3264.5198,4005.3596,-4913.5233,-1777.7434,-5299.0915,-2678.8858,-179693.7768,-183206.7036,-183611.3064,-180150.9558,-176743.9784,-185291.4480,-192102.6009,-184785.1960,-54006041.8724,-54026580.9497,-54017386.7902,-54005712.5129,-183116.5198,-53998109.2128,
