sl_50_5400_20241012 Coordinates.csv
2024/10/12 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:38 2024,
Start: 2024/10/12 07:47:00.00, Stop: 2024/10/12 09:17:00.00,
TIME_UNITS,STARLINK-5745 - X-Coordinate,STARLINK-1959 - X-Coordinate,STARLINK-3293 - X-Coordinate,STARLINK-3190 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-31183 - X-Coordinate,STARLINK-6361 - X-Coordinate,STARLINK-1769 - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-1238 - X-Coordinate,STARLINK-11226 [DTC] - X-Coordinate,STARLINK-30384 - X-Coordinate,STARLINK-2280 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-31727 - X-Coordinate,STARLINK-5668 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-31938 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-2335 - X-Coordinate,STARLINK-30213 - X-Coordinate,STARLINK-6288 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-31050 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-5098 - X-Coordinate,STARLINK-2304 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-1869 - X-Coordinate,STARLINK-32380 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-5034 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-6364 - X-Coordinate,STARLINK-5258 - X-Coordinate,STARLINK-2477 - X-Coordinate,STARLINK-4483 - X-Coordinate,STARLINK-6075 - X-Coordinate,STARLINK-3893 - X-Coordinate,STARLINK-31659 - X-Coordinate,STARLINK-32162 - X-Coordinate,STARLINK-5995 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-31803 - X-Coordinate,STARLINK-5888 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5745 - Y-Coordinate,STARLINK-1959 - Y-Coordinate,STARLINK-3293 - Y-Coordinate,STARLINK-3190 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-31183 - Y-Coordinate,STARLINK-6361 - Y-Coordinate,STARLINK-1769 - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-1238 - Y-Coordinate,STARLINK-11226 [DTC] - Y-Coordinate,STARLINK-30384 - Y-Coordinate,STARLINK-2280 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-31727 - Y-Coordinate,STARLINK-5668 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-31938 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-2335 - Y-Coordinate,STARLINK-30213 - Y-Coordinate,STARLINK-6288 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-31050 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-5098 - Y-Coordinate,STARLINK-2304 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-1869 - Y-Coordinate,STARLINK-32380 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-5034 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-6364 - Y-Coordinate,STARLINK-5258 - Y-Coordinate,STARLINK-2477 - Y-Coordinate,STARLINK-4483 - Y-Coordinate,STARLINK-6075 - Y-Coordinate,STARLINK-3893 - Y-Coordinate,STARLINK-31659 - Y-Coordinate,STARLINK-32162 - Y-Coordinate,STARLINK-5995 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-31803 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5745 - Z-Coordinate,STARLINK-1959 - Z-Coordinate,STARLINK-3293 - Z-Coordinate,STARLINK-3190 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-31183 - Z-Coordinate,STARLINK-6361 - Z-Coordinate,STARLINK-1769 - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-1238 - Z-Coordinate,STARLINK-11226 [DTC] - Z-Coordinate,STARLINK-30384 - Z-Coordinate,STARLINK-2280 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-31727 - Z-Coordinate,STARLINK-5668 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-31938 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-2335 - Z-Coordinate,STARLINK-30213 - Z-Coordinate,STARLINK-6288 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-31050 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-5098 - Z-Coordinate,STARLINK-2304 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-1869 - Z-Coordinate,STARLINK-32380 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-5034 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-6364 - Z-Coordinate,STARLINK-5258 - Z-Coordinate,STARLINK-2477 - Z-Coordinate,STARLINK-4483 - Z-Coordinate,STARLINK-6075 - Z-Coordinate,STARLINK-3893 - Z-Coordinate,STARLINK-31659 - Z-Coordinate,STARLINK-32162 - Z-Coordinate,STARLINK-5995 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-31803 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3999.6463,1765.3840,2721.3909,-4815.5145,-3151.7741,4244.0524,2927.1288,3962.1574,-3710.5271,6043.3116,4234.7750,-5854.4893,4006.6829,-6933.2564,3473.1919,-5318.2302,5261.0122,-5130.5816,-5268.3130,-5383.2482,-5835.8569,-158.5054,-5891.0193,2688.1127,-720.7140,5409.1667,3975.1731,6260.9178,254.3349,3724.9977,5243.5524,-4888.0891,2034.3041,4895.0298,-6228.5069,4536.6123,1545.5052,-6337.7359,-5731.1720,-282.5467,4314.4230,4083.3206,-3988.7069,-3929.4379,1170.4018,4828.2405,-5358.4860,-3653.3904,6042.9482,-4087.6683,336154.3822,334018.4963,350161.2920,347757.2482,350332.9974,348925.4529,340964.5452,344262.6943,-144364647.1354,-144376205.1126,-144369521.7429,-144382476.2203,344577.4391,-144374393.4582,5550.2994,-4210.9114,-6194.8735,-4713.6049,-4765.1310,-3775.1043,4443.6395,4452.3927,-2594.8438,-3308.3783,-3316.2675,970.4905,-1588.1065,252.7481,3166.0724,-1499.3627,-1907.3660,-1650.4835,4385.7838,3113.6706,-3761.8337,6764.7456,924.9180,5974.6649,5509.1961,4088.2445,-5665.8729,-1459.2069,-6921.7444,2584.7827,-2763.1377,-3657.8090,6307.6821,-523.6893,-820.1994,-4900.4522,-3873.1494,-371.9224,-3620.1191,4138.0492,3732.6168,677.8285,3348.6064,-5282.5474,6303.8547,-4606.7994,3103.3804,-3658.8279,-2990.3351,-3338.4416,23409.9963,45829.8159,36200.4674,30344.3120,38032.4098,34406.3868,37407.9412,36332.0827,-69797915.3819,-69736598.7206,-69763097.3969,-69781413.0169,34573.7915,-69781506.8822,-1150.6303,-5213.0214,-1455.3920,1555.9274,-3733.8697,-3988.6887,4440.9006,3515.6495,-5135.4081,691.2139,-4000.9894,3580.9365,-5426.1445,460.4447,4940.0015,-4006.3227,4089.4550,4225.2396,921.8309,-2813.5520,-144.5208,1456.9124,-3551.1921,2272.2376,-4158.3083,-1015.4815,-458.9201,-2565.9525,-28.7055,-5231.3871,-3168.4824,3297.4812,1973.0500,-4871.8609,2027.9467,1803.1281,-5526.3277,-2803.4472,-1476.6479,5526.8939,3916.9540,5532.9915,4572.6920,2115.2090,-2347.8992,-1435.6198,3151.8970,4605.6528,1018.8945,-4520.2330,-138772.6429,-141226.9534,-144710.1229,-136357.8453,-139106.9119,-149786.0767,-148830.4001,-142337.6016,66977470.4804,66992493.2792,66967790.5031,66974006.0622,-142734.3724,66984760.9469,
300.000,5175.3530,-382.8398,1617.8889,-5720.0205,-4857.9900,2364.6260,4713.8173,5374.0771,-5226.5315,5323.9835,2318.3351,-4694.1909,3491.9941,-6417.8231,5146.4829,-6123.7606,4900.6825,-4521.6812,-4420.5850,-3791.9461,-5243.9622,1066.5968,-4748.3997,4194.7450,1137.5905,6075.0045,2618.5893,6276.3942,-956.8145,4121.3858,3605.1464,-3514.3797,3276.5053,3648.9390,-6585.3980,3076.1676,-429.0416,-5595.6606,-6534.6351,1881.5425,4454.4363,4264.2651,-2745.5298,-5064.3588,2296.2834,3447.4200,-5545.4675,-4066.5756,5266.0151,-2461.5538,335629.9188,332981.2006,349430.4627,346924.2749,349572.4121,348214.9989,340203.1368,343317.4223,-142802989.2693,-142815587.8289,-142808533.7541,-142820926.2971,343793.4584,-142812817.5494,4600.7859,-4150.5050,-6718.0289,-3883.1871,-4020.6687,-4632.3269,3503.0484,3903.9188,-1304.1330,-4286.6559,-3851.1228,2602.0967,-3599.4914,857.8744,2196.4957,252.9001,-3793.8264,247.2022,5246.5714,4144.1746,-3904.0198,6832.3267,2557.0334,5463.9813,6046.1942,3068.8029,-6329.2080,-2791.3698,-6628.0009,469.1768,-3521.0192,-3181.3991,6089.0899,-2206.2650,442.8893,-5175.9480,-4673.5679,1339.5836,-2324.9168,3996.5964,1829.0740,-1473.2014,4995.0927,-4699.4208,5157.1561,-5016.2670,4029.5008,-1655.6370,-4301.9755,-2616.2726,30331.4275,52963.1820,43311.8400,37581.9665,45314.2979,41674.9543,44575.3120,43573.5674,-72933478.6762,-72872061.5521,-72898716.9040,-72917552.5931,41810.3036,-72917026.1424,389.7960,-5536.7885,351.6410,-247.8735,-2608.3433,-4596.2167,3683.0108,1947.6016,-4225.2504,-1119.4851,-4973.8763,4383.8191,-4782.0352,2527.9281,3899.0486,-3000.9069,3107.2644,5135.2348,-894.9999,-3878.8723,-2349.2339,-345.7537,-4369.1402,814.1826,-3209.5378,807.5913,1083.0613,-840.1941,1759.8632,-5542.8888,-4448.2092,5063.0619,192.3684,-5458.5272,212.6539,3399.7293,-5089.6531,-3881.6395,50.6691,5313.9848,4967.1833,5234.1440,3944.7866,345.0981,-3842.8658,-3093.4571,1148.0329,5352.1611,-537.1358,-5948.7779,-138651.4240,-141133.1530,-144558.2707,-136361.8401,-138844.9152,-149524.6478,-148920.3030,-142707.1649,66975818.2257,66990433.4593,66965728.5217,66972223.0602,-142635.0838,66982896.3337,
600.000,5852.5211,-2500.7022,349.5649,-6056.9837,-6063.8928,263.9182,6047.6530,6243.9656,-6225.0992,4070.5018,145.7752,-3101.8860,2686.7633,-5250.8489,6292.5087,-6322.8091,4094.0075,-3498.5906,-3126.1559,-1815.7501,-4101.6083,2189.6938,-3170.4688,5289.6667,2864.1250,6123.7851,999.4358,5672.6750,-2093.0404,4172.8207,1573.2855,-1798.3069,4190.6291,2085.0568,-6184.7734,1287.9011,-2331.8827,-4334.2625,-6705.5038,3857.8577,4206.8292,4079.5569,-1272.5295,-5692.6494,3228.9433,1690.4093,-5178.3685,-4138.2779,3948.8618,-615.9049,334964.3600,331792.6968,348545.1142,345938.2943,348655.1844,347349.6762,339294.4918,342256.8356,-141173243.9052,-141186888.3586,-141179454.4846,-141191254.7936,342857.5217,-141183156.2589,3202.9880,-3743.2893,-6574.1466,-2664.1703,-2891.9885,-5086.9518,2258.6818,2988.3480,75.1931,-4850.8872,-4024.3496,4017.5181,-5257.4495,1409.3421,1043.7720,1954.9616,-5302.7676,2153.4172,5592.7657,4792.0198,-3595.7650,6221.5962,3978.3141,4429.8853,6021.0575,1727.2089,-6384.9573,-3837.8434,-5678.1660,-1686.5447,-3949.6653,-2300.5882,5265.5607,-3715.9730,1652.3760,-4968.4468,-5061.3496,2953.2250,-804.0666,3518.1108,-271.9783,-3466.6421,6170.5285,-3651.6137,3482.7796,-4936.6015,4534.2051,513.1451,-5179.0317,-1543.0867,37242.9252,60071.8746,50405.6932,44801.1829,52577.8105,48929.0718,51724.8255,50665.3477,-76034118.4647,-75972626.3915,-75999437.2134,-76018771.6186,49029.1673,-76017625.0953,1888.4996,-5269.2700,2120.7547,-2024.9853,-1190.2441,-4714.4617,2531.2145,170.0528,-2846.4044,-2809.9844,-5360.2123,4717.7494,-3626.5395,4326.9485,2420.4888,-1658.9919,1792.6565,5476.4223,-2615.4223,-4509.9976,-4304.0708,-2111.2673,-4721.8537,-730.9647,-1918.3758,2541.1343,2509.1155,976.0087,3359.2689,-5260.6325,-5207.0437,6288.9329,-1609.0855,-5461.2753,-1629.0474,4629.8605,-4107.4431,-4546.2635,1572.5448,4528.5238,5483.7669,4371.2666,2895.0180,-1462.2509,-4908.2117,-4404.9953,-977.8750,5525.1057,-2032.8003,-6747.6181,-138530.6663,-141039.4277,-144402.6576,-136370.7795,-138586.4140,-149257.5806,-149004.1449,-143071.4233,66974169.1552,66988373.3182,66963670.5321,66970457.0710,-142535.6959,66981031.7043,
900.000,5975.8821,-4377.8431,-976.6363,-5805.9024,-6648.8302,-1854.5251,6797.7687,6493.6922,-6596.1316,2398.2841,-2044.4943,-1234.4100,1656.9820,-3552.6835,6789.0155,-5886.4212,2907.0507,-2170.0876,-1501.1130,343.4834,-2549.9201,3119.5328,-1312.0726,5877.9449,4300.3233,5561.4401,-736.7620,4499.3985,-3059.6912,3870.7355,-630.6210,62.3883,4704.1958,358.7228,-5072.1081,-657.1185,-3979.2432,-2679.8296,-6232.2563,5448.6030,3602.2111,3537.4789,297.0833,-5766.0910,3884.6314,-267.9755,-4277.2167,-3863.3932,2218.4271,1242.1445,334157.8245,330453.5711,347505.5619,344799.6551,347581.9675,346329.5812,338238.8499,341096.0883,-139476191.5506,-139490886.5130,-139483063.5310,-139494242.0171,341770.0239,-139486189.9547,1482.2747,-3026.3880,-5783.1905,-1162.1479,-1479.8693,-5096.1876,819.9804,1778.1847,1416.2046,-4962.5681,-3821.9849,5081.9751,-6396.3055,1874.9676,-189.4069,3444.1101,-6291.9794,3874.2554,5405.2460,4998.0370,-2849.5086,4992.1602,5054.2940,2962.4497,5426.3468,184.2062,-5835.4256,-4512.3734,-4168.2809,-3668.2436,-4012.2032,-1098.2078,3909.9975,-4902.9627,2691.6018,-4310.9736,-4987.3086,4318.4791,808.8535,2741.0319,-2362.6667,-5104.7609,6757.0971,-2228.5245,1457.0124,-4390.3223,4588.3539,2631.7558,-5545.1410,-226.8587,44141.6302,67152.7239,57478.9010,51998.8540,59819.6797,56165.4064,58853.6356,57614.4030,-79098356.4951,-79036815.1793,-79063779.9400,-79083589.6328,56227.1922,-79081825.5771,3185.0771,-4438.8467,3661.2281,-3584.1349,361.5265,-4330.8753,1108.6537,-1625.8069,-1151.2971,-4199.2018,-5114.8826,4547.1377,-2082.6487,5666.7414,670.1534,-130.7940,286.2631,5211.1548,-4054.4816,-4636.6818,-5802.1039,-3650.0662,-4571.9820,-2198.0188,-422.2980,3992.9641,3666.5974,2686.9900,4597.6262,-4414.6514,-5356.9261,6845.0767,-3237.2674,-4879.8761,-3268.9867,5361.1170,-2684.3850,-4726.9046,2926.1112,3254.8672,5411.3284,3037.0655,1535.5885,-3112.1428,-5425.7080,-5224.3005,-2999.9476,5105.9547,-3300.2132,-6833.1154,-138410.3613,-140945.7737,-144243.3908,-136384.7668,-138331.4002,-148984.8024,-149082.0129,-143396.7899,66972523.1716,66986312.8652,66961616.6021,66968708.1108,-142436.2087,66979167.0586,
1200.000,5543.0815,-5826.7629,-2245.2159,-5004.1441,-6556.4487,-3786.2236,6890.3544,6108.0724,-6293.2405,466.1497,-4011.9849,727.5527,486.6695,-1498.2321,6581.9626,-4850.1665,1441.3102,-670.2163,303.2687,2465.6305,-770.8201,3781.9093,647.8031,5913.9236,5317.2300,4455.7115,-2430.6520,2864.6808,-3774.8914,3234.8655,-2766.6720,1859.5927,4783.6298,-1363.5154,-3376.0037,-2568.8676,-5215.1780,-793.6082,-5166.0880,6494.8582,2699.9871,2676.8092,1823.7014,-5291.4668,4201.8036,-2229.3758,-2918.4206,-3264.2063,245.1389,2909.9683,333210.4894,328964.4760,346312.1894,343508.7645,346353.4681,345154.8680,337036.5159,339846.3321,-137712644.8029,-137728394.1866,-137720172.5831,-137730700.4833,340531.4267,-137722731.0906,-402.7409,-2060.8440,-4429.9298,486.9934,86.7143,-4655.0085,-687.3833,375.3754,2599.1406,-4625.6124,-3263.0701,5690.5082,-6901.7760,2225.2650,-1395.1500,4580.8550,-6671.0833,5230.7955,4716.2545,4742.5667,-1730.6728,3265.9597,5679.4184,1194.5954,4309.0000,-1415.5829,-4740.8248,-4765.2250,-2250.4459,-5279.5712,-3703.8155,300.2788,2149.8409,-5644.1646,3461.6523,-3276.7430,-4443.8397,5304.7533,2369.4999,1728.0421,-4234.2473,-6226.6667,6693.7080,-558.6278,-708.8555,-3443.2220,4208.6983,4489.2900,-5374.6859,1190.3124,51024.6824,74202.5734,64528.3424,59171.8913,67036.6494,63380.6176,65958.8837,64436.8811,-82124731.9493,-82063167.2695,-82090284.0984,-82110543.5810,63401.1966,-82108166.8519,4140.8155,-3133.6824,4807.0510,-4758.1573,1872.6285,-3485.9946,-432.4918,-3247.1187,671.9086,-5138.9736,-4266.5846,3890.2345,-315.3573,6405.6234,-1155.4333,1412.0843,-1250.7607,4368.6970,-5058.1265,-4244.7869,-6685.7113,-4797.5373,-3935.3250,-3430.4693,1118.9213,5002.2663,4431.7196,4108.2831,5342.0150,-3095.0381,-4880.5498,6672.7127,-4517.4051,-3776.0924,-4504.8295,5514.8959,-972.7441,-4404.4206,3966.5238,1630.1315,4757.5431,1375.2294,11.9085,-4427.4302,-5338.1421,-5460.6167,-4703.9091,4139.4169,-4197.5521,-6196.2348,-138290.5010,-140852.1874,-144080.5841,-136403.9102,-138079.8639,-148706.2383,-149153.9909,-143651.7897,66970880.1758,66984252.1095,66959566.7998,66966976.1914,-142336.6224,66977302.3966,
1500.000,4603.6556,-6701.6682,-3342.0165,-3741.2848,-5800.3916,-5345.3287,6316.1733,5135.0647,-5340.0570,-1539.1055,-5540.1704,2596.9868,-728.3912,701.6643,5691.6912,-3311.7782,-174.7996,855.1872,2114.8106,4334.4562,1034.5938,4124.9271,2523.0327,5404.1739,5827.2475,2927.6213,-3923.7462,924.9463,-4176.1006,2312.7004,-4602.1845,3398.1399,4435.3628,-2919.6714,-1292.3209,-4257.0229,-5926.6226,1143.7941,-3615.0933,6893.0010,1582.5451,1564.7871,3173.6797,-4327.8642,4146.5106,-3991.8288,-1228.0035,-2388.8331,-1774.0872,4211.1406,332122.5909,327326.1297,344965.4485,342066.0869,344970.4479,343825.7478,335687.8589,338513.4596,-135883447.9596,-135900254.9684,-135891625.0358,-135901474.5302,339142.2585,-135893623.8174,-2275.0128,-926.9272,-2654.3957,2129.4791,1662.1737,-3797.2526,-2132.3486,-1097.1755,3521.9400,-3883.8712,-2398.0760,5778.4129,-6723.0824,2434.4590,-2469.5449,5262.1023,-6409.8553,6077.8258,3604.1561,4047.2445,-351.6680,1214.5253,5787.3642,-710.1365,2767.1470,-2917.2698,-3212.3476,-4586.2431,-116.9965,-6361.4656,-3051.9412,1740.0044,154.5993,-5856.1550,3890.0693,-1970.7717,-3467.7732,5813.6680,3735.6801,561.5242,-5698.0185,-6724.6239,5982.6436,1202.3385,-2790.4541,-2196.1863,3453.4038,5900.8451,-4693.6542,2547.2701,57889.2217,81218.2814,71550.9026,66317.2267,74225.4761,70571.3576,73037.7012,71156.9837,-85111802.1393,-85050240.1257,-85077506.7996,-85098188.5139,70548.0091,-85095206.3080,4653.6095,-1492.8359,5434.9179,-5421.7684,3173.1001,-2269.3769,-1927.4346,-4520.3643,2420.2303,-5529.5247,-2914.6854,2817.2123,1485.7798,6465.6305,-2851.4913,2796.0978,-2654.1870,3042.1176,-5519.4090,-3377.7991,-6862.3862,-5431.4636,-2879.2670,-4297.2276,2540.3917,5457.4255,4722.7844,5086.7873,5512.6349,-1442.8355,-3833.1992,5790.1406,-5312.7127,-2267.4971,-5184.9618,5074.6302,843.6067,-3612.8809,4582.5799,-170.4667,3592.3795,-434.9841,-1513.0656,-5267.5218,-4655.2343,-5087.8667,-5910.0639,2728.8528,-4624.7109,-4903.4392,-138171.0772,-140758.6651,-143914.3579,-136428.3241,-137831.7935,-148421.8105,-149220.1599,-143809.2166,66969240.0677,66982191.0601,66957521.1940,66965261.3190,-142236.9370,66975437.7184,
1800.000,3253.1004,-6913.6759,-4164.3066,-2148.6130,-4462.3501,-6382.6144,5131.4108,3679.3526,-3828.8321,-3420.7594,-6460.4145,4198.4296,-1888.0634,2822.0807,4210.6434,-1421.9443,-1797.1713,2262.5882,3756.7747,5759.4621,2668.5942,4122.3503,4137.8437,4405.3598,5791.6464,1137.7889,-5073.2274,-1130.4158,-4225.2915,1176.7822,-5936.7826,4517.0163,3703.1812,-4167.4458,939.1135,-5549.9423,-6054.0896,2949.4509,-1732.8990,6605.4409,347.9484,292.3880,4230.9451,-2978.9454,3716.0147,-5370.2019,630.5612,-1307.8286,-3635.4192,5014.0287,330894.4240,325539.3160,343465.8588,340472.1430,343433.7239,342342.4878,334193.3125,337097.1765,-133989476.6143,-134007343.7383,-133998295.5864,-134007439.9162,337603.1144,-133999743.5787,-3955.8125,281.9503,-636.9004,3607.8882,3097.8099,-2593.6241,-3389.7446,-2506.3123,4108.8307,-2815.2869,-1305.0197,5328.3449,-5878.5449,2481.9609,-3321.2661,5430.4254,-5540.2771,6319.7856,2184.1672,2973.5136,1139.4934,-958.4563,5358.3215,-2572.8111,941.5859,-4170.6678,-1400.5348,-4003.9905,2019.0687,-6808.3184,-2114.2545,3053.8241,-1880.7759,-5504.9389,3936.7599,-519.1417,-2138.8736,5788.9341,4780.2399,-662.7181,-6604.6396,-6554.7966,4689.7325,2885.9591,-4573.2217,-774.4838,2413.4799,6726.3378,-3575.6373,3681.8097,64732.3898,88196.7220,78543.4748,73431.8156,81382.9312,77734.2719,80087.2123,77805.2236,-88058143.1951,-87996610.0085,-88024023.9388,-88045098.2788,77664.4696,-88041520.1452,4668.7741,308.1576,5477.3381,-5504.4573,4116.7320,-810.4328,-3216.6157,-5309.8795,3898.8201,-5329.5536,-1218.1755,1442.7882,3127.1640,5840.3667,-4228.3551,3865.5622,-3774.4317,1378.2625,-5389.3686,-2132.2638,-6313.6383,-5484.5779,-1515.9512,-4706.3780,3689.9937,5308.1461,4508.7775,5517.2602,5091.1518,364.6403,-2336.7326,4290.8944,-5538.5862,-515.4306,-5226.4318,4087.5274,2569.0051,-2436.1552,4708.5409,-1952.7188,2040.8484,-2198.3379,-2876.4773,-5543.0141,-3452.6187,-4147.3154,-6491.9193,1025.4434,-4534.0988,-3090.4173,-138052.0824,-140665.2033,-143744.8391,-136458.1283,-137587.1768,-148131.4390,-149280.5980,-143848.2586,66967602.7457,66980129.7262,66955479.8540,66963563.4936,-142137.1526,66973573.0240,
