sl_100_86400_20240511 Coordinates.csv
2024/05/11 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:22 2024,
Start: 2024/05/11 07:47:00.00, Stop: 2024/05/12 07:47:00.00,
TIME_UNITS,STARLINK-2720 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-2048 - X-Coordinate,STARLINK-4737 - X-Coordinate,STARLINK-2609 - X-Coordinate,STARLINK-30440 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-1834 - X-Coordinate,STARLINK-4614 - X-Coordinate,STARLINK-5173 - X-Coordinate,STARLINK-2242 - X-Coordinate,STARLINK-31986 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-4450 - X-Coordinate,STARLINK-32002 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-31478 - X-Coordinate,STARLINK-4442 - X-Coordinate,STARLINK-5374 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-4391 - X-Coordinate,STARLINK-30929 - X-Coordinate,STARLINK-2703 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-31027 - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-2122 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-30557 - X-Coordinate,STARLINK-4762 - X-Coordinate,STARLINK-2733 - X-Coordinate,STARLINK-1151 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-5792 - X-Coordinate,STARLINK-1342 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-30212 - X-Coordinate,STARLINK-4355 - X-Coordinate,STARLINK-30884 - X-Coordinate,STARLINK-30959 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-6110 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-2181 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-3959 - X-Coordinate,STARLINK-4443 - X-Coordinate,STARLINK-32094 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-1029 - X-Coordinate,STARLINK-5455 - X-Coordinate,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-2271 - X-Coordinate,STARLINK-3947 - X-Coordinate,STARLINK-2618 - X-Coordinate,STARLINK-31400 - X-Coordinate,STARLINK-31566 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-1616 - X-Coordinate,STARLINK-5569 - X-Coordinate,STARLINK-1308 - X-Coordinate,STARLINK-5851 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-5700 - X-Coordinate,STARLINK-31254 - X-Coordinate,STARLINK-32232 - X-Coordinate,STARLINK-5799 - X-Coordinate,STARLINK-1549 - X-Coordinate,STARLINK-3857 - X-Coordinate,STARLINK-31844 - X-Coordinate,STARLINK-3296 - X-Coordinate,STARLINK-1433 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-5697 - X-Coordinate,STARLINK-5779 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-31540 - X-Coordinate,STARLINK-3915 - X-Coordinate,STARLINK-4710 - X-Coordinate,STARLINK-4138 - X-Coordinate,STARLINK-31684 - X-Coordinate,STARLINK-1456 - X-Coordinate,STARLINK-5041 - X-Coordinate,STARLINK-2145 - X-Coordinate,STARLINK-11286 [DTC] - X-Coordinate,STARLINK-3343 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-5736 - X-Coordinate,STARLINK-2751 - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-4785 - X-Coordinate,STARLINK-3734 - X-Coordinate,STARLINK-1371 - X-Coordinate,STARLINK-31723 - X-Coordinate,STARLINK-4413 - X-Coordinate,STARLINK-4402 - X-Coordinate,STARLINK-4712 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2720 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-2048 - Y-Coordinate,STARLINK-4737 - Y-Coordinate,STARLINK-2609 - Y-Coordinate,STARLINK-30440 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-1834 - Y-Coordinate,STARLINK-4614 - Y-Coordinate,STARLINK-5173 - Y-Coordinate,STARLINK-2242 - Y-Coordinate,STARLINK-31986 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-4450 - Y-Coordinate,STARLINK-32002 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-31478 - Y-Coordinate,STARLINK-4442 - Y-Coordinate,STARLINK-5374 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-4391 - Y-Coordinate,STARLINK-30929 - Y-Coordinate,STARLINK-2703 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-31027 - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-2122 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-30557 - Y-Coordinate,STARLINK-4762 - Y-Coordinate,STARLINK-2733 - Y-Coordinate,STARLINK-1151 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-5792 - Y-Coordinate,STARLINK-1342 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-30212 - Y-Coordinate,STARLINK-4355 - Y-Coordinate,STARLINK-30884 - Y-Coordinate,STARLINK-30959 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-6110 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-3959 - Y-Coordinate,STARLINK-4443 - Y-Coordinate,STARLINK-32094 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-1029 - Y-Coordinate,STARLINK-5455 - Y-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-2271 - Y-Coordinate,STARLINK-3947 - Y-Coordinate,STARLINK-2618 - Y-Coordinate,STARLINK-31400 - Y-Coordinate,STARLINK-31566 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-1616 - Y-Coordinate,STARLINK-5569 - Y-Coordinate,STARLINK-1308 - Y-Coordinate,STARLINK-5851 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-5700 - Y-Coordinate,STARLINK-31254 - Y-Coordinate,STARLINK-32232 - Y-Coordinate,STARLINK-5799 - Y-Coordinate,STARLINK-1549 - Y-Coordinate,STARLINK-3857 - Y-Coordinate,STARLINK-31844 - Y-Coordinate,STARLINK-3296 - Y-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-5697 - Y-Coordinate,STARLINK-5779 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-31540 - Y-Coordinate,STARLINK-3915 - Y-Coordinate,STARLINK-4710 - Y-Coordinate,STARLINK-4138 - Y-Coordinate,STARLINK-31684 - Y-Coordinate,STARLINK-1456 - Y-Coordinate,STARLINK-5041 - Y-Coordinate,STARLINK-2145 - Y-Coordinate,STARLINK-11286 [DTC] - Y-Coordinate,STARLINK-3343 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-5736 - Y-Coordinate,STARLINK-2751 - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-4785 - Y-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-1371 - Y-Coordinate,STARLINK-31723 - Y-Coordinate,STARLINK-4413 - Y-Coordinate,STARLINK-4402 - Y-Coordinate,STARLINK-4712 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2720 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-2048 - Z-Coordinate,STARLINK-4737 - Z-Coordinate,STARLINK-2609 - Z-Coordinate,STARLINK-30440 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-1834 - Z-Coordinate,STARLINK-4614 - Z-Coordinate,STARLINK-5173 - Z-Coordinate,STARLINK-2242 - Z-Coordinate,STARLINK-31986 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-4450 - Z-Coordinate,STARLINK-32002 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-31478 - Z-Coordinate,STARLINK-4442 - Z-Coordinate,STARLINK-5374 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-4391 - Z-Coordinate,STARLINK-30929 - Z-Coordinate,STARLINK-2703 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-31027 - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-2122 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-30557 - Z-Coordinate,STARLINK-4762 - Z-Coordinate,STARLINK-2733 - Z-Coordinate,STARLINK-1151 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-5792 - Z-Coordinate,STARLINK-1342 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-30212 - Z-Coordinate,STARLINK-4355 - Z-Coordinate,STARLINK-30884 - Z-Coordinate,STARLINK-30959 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-6110 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-3959 - Z-Coordinate,STARLINK-4443 - Z-Coordinate,STARLINK-32094 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-1029 - Z-Coordinate,STARLINK-5455 - Z-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-2271 - Z-Coordinate,STARLINK-3947 - Z-Coordinate,STARLINK-2618 - Z-Coordinate,STARLINK-31400 - Z-Coordinate,STARLINK-31566 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-1616 - Z-Coordinate,STARLINK-5569 - Z-Coordinate,STARLINK-1308 - Z-Coordinate,STARLINK-5851 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-5700 - Z-Coordinate,STARLINK-31254 - Z-Coordinate,STARLINK-32232 - Z-Coordinate,STARLINK-5799 - Z-Coordinate,STARLINK-1549 - Z-Coordinate,STARLINK-3857 - Z-Coordinate,STARLINK-31844 - Z-Coordinate,STARLINK-3296 - Z-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-5697 - Z-Coordinate,STARLINK-5779 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-31540 - Z-Coordinate,STARLINK-3915 - Z-Coordinate,STARLINK-4710 - Z-Coordinate,STARLINK-4138 - Z-Coordinate,STARLINK-31684 - Z-Coordinate,STARLINK-1456 - Z-Coordinate,STARLINK-5041 - Z-Coordinate,STARLINK-2145 - Z-Coordinate,STARLINK-11286 [DTC] - Z-Coordinate,STARLINK-3343 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-5736 - Z-Coordinate,STARLINK-2751 - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-4785 - Z-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-1371 - Z-Coordinate,STARLINK-31723 - Z-Coordinate,STARLINK-4413 - Z-Coordinate,STARLINK-4402 - Z-Coordinate,STARLINK-4712 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1792.2136,-6911.6577,-5081.4143,-3150.6159,4975.9878,-6819.7022,-3723.1218,-2159.3414,3654.9697,3434.6451,2360.1962,3881.3307,-5510.8816,-164.5464,3986.4858,4554.7462,3451.8659,-338.3948,-6904.1821,-4677.4953,4775.0223,-5114.0468,5081.3324,-711.4240,-2853.4503,3541.9313,-3096.7942,5640.9528,-3148.4882,6204.2742,-1746.0863,319.3644,1770.1633,-6107.3526,2473.3700,473.0578,-4956.2304,5550.2349,4804.5063,-6458.8879,-5097.2255,-156.1102,-4589.2452,1244.1462,-5926.7854,-6675.0437,3238.1276,860.8172,-713.1366,3208.5180,-4454.2927,2469.5688,-5959.4744,5245.6770,6667.0070,2512.6360,-5827.3382,2351.0468,1007.8451,474.4389,-4609.5008,1154.1116,4103.2415,-5613.5250,5692.5277,6443.5247,-4346.0168,-4000.6843,3314.6282,-5742.9856,3943.4787,-6211.6985,-1027.6687,3779.6044,-326.7769,-5567.7370,3760.7774,2795.7697,3886.1774,-2073.2938,6184.6044,6559.1267,2441.0897,-1272.2231,-4158.3247,581.7542,0.0000,-3914.6662,-572.5153,-3393.1681,-5915.1928,-735.7479,-4942.0706,2601.6855,-4308.0192,-4522.7011,6500.2013,-6167.7071,889.5907,-5243.7256,94256.2409,111637.0086,92385.4316,90873.7483,92296.6547,91825.2896,100245.3483,94841.8899,-269189687.5027,-269151871.1476,-269170871.3656,-269167387.7195,95633.5493,-269173194.7403,4996.8551,-214.6035,124.0582,-3207.4083,3274.4112,1199.1920,-3448.8175,5887.7371,-4348.6931,-2423.1110,-5636.4221,-1797.8140,2341.5674,-6139.7030,-4790.1252,1074.1840,5887.6816,6937.3266,683.8665,-3908.1147,-3076.5152,1914.6331,548.3262,4110.5978,5113.8256,-4319.0668,2967.4087,-996.7002,4226.5782,-2179.2959,6669.8683,-4822.9981,-6331.5884,-1536.2654,5771.1772,-4853.7407,441.7839,-528.5701,2368.4920,2075.9216,15.7630,-4482.7138,-4465.6592,3904.3423,-3049.8488,1658.5204,3710.2958,1129.9639,6586.3795,5889.0887,5223.9047,-6088.4364,-3134.3438,4359.4926,188.2874,3451.7826,3738.6847,6034.0007,-6593.5204,4650.7666,4283.6218,5082.0766,-1015.4473,1442.0434,-1366.7058,-1994.3063,4210.1057,-1578.1842,5541.3119,3584.3415,-3325.3153,-776.5501,-4027.1138,4118.3913,-4142.7872,4027.1198,4263.6352,5813.9489,-4793.7682,6574.2536,-2550.3138,-1746.8947,-5348.3967,-3967.7723,-110.2159,-6852.3134,0.0000,1435.9850,6892.5432,5889.4572,398.6255,-4145.8894,4287.1231,-6054.1159,-1944.3627,-426.0294,-2051.3185,3190.8009,-4679.5219,326.1814,339457.8589,315522.8304,316995.5788,323741.0675,315973.7570,320018.3065,320879.6984,323342.3106,107082958.1602,107049686.0211,107062710.5617,107078655.9072,321743.8214,107085390.4731,-4464.8662,559.4184,4704.9647,-5267.5336,3538.3349,463.3400,4692.9887,-2956.7426,-3957.9718,5491.8766,-3270.6615,-5341.3857,-3539.8415,-3252.8519,2773.4585,4962.2097,366.4979,-162.4247,4.8026,-3281.8481,-4001.8831,4133.1074,-4692.5842,5510.0954,3699.9751,-3925.2253,-5449.3820,3904.7246,-4518.6975,2155.3768,-697.2935,-4976.8123,-2227.2605,2399.6416,2942.4224,4918.8506,-4814.5893,4118.5304,4410.9178,-1471.1947,-4713.4153,5027.0934,-2676.7135,-5464.8660,-1914.9130,757.3060,-4870.8213,6785.1072,1618.8045,-1479.8820,953.3750,-2281.0408,-274.8567,-286.9829,1878.0015,5433.7530,-196.1068,-2156.6066,1431.1596,5106.9422,-2940.7896,4569.6956,-5498.3146,-3846.3138,-3741.7440,1608.6466,-3202.0539,-5354.5525,2528.7604,1574.4937,4606.1498,2718.9850,-5537.9838,-4099.2883,-5539.3404,-969.8985,3967.7912,-2510.1483,2905.9996,-617.7477,1763.2062,-1355.9899,3454.3437,5531.2566,-5538.5297,-868.7129,0.0000,5509.9827,-300.6408,870.6875,-3611.0270,5490.1493,-2315.8310,-2139.4370,5043.7659,5231.4093,-349.9769,8.1155,5044.5587,-4507.3662,186708.7007,183416.9362,179910.1711,188756.5583,185313.3303,174715.9550,176319.7661,181862.7349,10652572.1285,10677247.6686,10651645.4410,10659291.2947,182062.6121,10664381.1595,
3600.000,-4021.3652,5423.8130,6301.1511,4825.8529,-4160.9603,4930.9656,4284.6743,731.1021,469.7472,-1695.1168,-972.7245,-690.2316,1705.6584,-2261.4358,136.8005,-6452.1109,-4909.1500,2090.8691,5406.6515,6201.5747,-6718.9749,5235.9469,-2991.6086,-3485.3715,-973.3405,-1190.1932,-501.6046,-5696.6463,630.4679,-5525.0564,-405.4135,3535.5053,419.0242,3539.2686,-4410.0954,3402.2330,2211.8508,-5829.3264,-4607.3481,5266.0876,5000.3088,3855.3457,5062.7570,-5415.2065,6317.8793,5258.5630,-4444.8690,1188.5343,-1900.2004,-4616.2031,2713.5343,-531.4178,4925.2748,-4964.4004,-6361.5056,-5248.1368,3584.1760,-4385.7716,2261.5962,-4104.5189,3772.4569,-4622.6282,-2402.8215,1695.2029,-5555.5672,-5357.6531,89.4884,4293.1507,-4674.1324,4574.5985,253.8989,6449.1308,4963.5469,-5991.2869,4428.5895,3631.3016,-5162.9310,-3713.8675,458.4291,-141.8692,-5196.2516,-5466.7802,2034.3255,5084.9192,3916.7358,1031.5935,0.0000,1965.2096,-1232.1660,505.0892,6202.2916,4691.4744,1535.0448,352.6252,6668.4364,5976.9385,-4280.5181,4949.2305,-803.1995,6302.9371,5745.1242,30345.6973,7997.9517,8370.3382,9444.6665,8352.8107,16386.4411,13806.2752,-287715682.5296,-287667488.2192,-287689790.5368,-287690426.2255,12567.0504,-287698309.0490,-1407.4164,-2154.4682,-2626.7361,-836.2582,538.8595,-3200.2788,-862.7311,-6766.8091,4117.4119,5846.1028,6793.8783,5249.9407,-2188.5032,6252.9158,4169.5234,1762.9709,-3362.3804,-4381.4536,-2747.3528,2909.7904,1311.4133,-4421.3271,3173.2486,-4277.0404,-4052.6744,6699.4634,-5235.7721,3873.4710,-6563.6611,3548.6623,-5311.0735,2881.3163,6776.3958,-2104.1574,-2562.4852,2981.8548,-3843.8212,3557.5955,-5163.0124,-3956.0114,-3766.2370,5385.2481,875.6965,-2264.6400,1553.7360,-2891.4090,485.3524,-5521.4010,-6100.7453,-2663.3918,-5492.2299,3611.1800,38.6520,-1541.9314,1307.1116,-132.0541,-4261.7714,-2536.5754,4746.1183,-2302.7877,-5688.0582,-4614.9455,4856.5357,-1977.1521,4126.2044,3901.5255,-4116.2520,-3005.0329,-2211.5724,-4523.6035,4313.4526,-1086.9240,2683.3753,-3477.1515,3510.8107,-5291.0191,-469.6886,-2427.1437,4975.8677,-5330.7524,3771.7941,3040.5840,4623.8777,2838.5765,-4037.3493,5991.2643,0.0000,-5160.0209,-5358.7441,-4967.8282,-3088.9229,2757.8664,-4990.5589,4593.3079,-174.7675,-2593.7884,4081.6544,-415.6186,-529.8987,-2752.4786,352402.6075,332784.4798,331798.9819,338011.5180,329356.6024,333113.6507,335275.1878,334346.9057,33705178.2454,33676789.7337,33688477.2094,33707327.8151,335632.8587,33707208.8733,5456.8676,-3756.8018,-1214.3740,4879.1931,-5527.1716,-3693.6615,-5370.3080,-1323.7254,5530.1257,-3307.0440,-961.0283,4316.0893,6362.9970,-2011.7701,-5407.9244,-1375.4088,3351.4138,4957.4918,3362.6757,-991.2280,-1163.4834,50.6276,5380.5419,-4182.6002,-5546.0679,483.9044,4502.2361,-843.0168,2147.2998,2180.3199,4419.2600,5212.0266,-1435.3371,-5343.4017,-4708.3471,-5261.2772,5300.4873,-1236.9183,588.6745,-2190.2779,2982.3855,-1278.5061,4652.7726,3476.1934,-2404.7112,3434.9726,5273.4864,-4041.9673,2380.9537,4318.7964,3231.7495,5906.3186,4587.6384,4412.5934,2410.3221,-4513.0653,4106.1913,4558.6201,-4356.7541,-5094.9735,-1289.7591,-2347.2018,4311.5981,6434.4091,553.8532,2042.3142,5454.3101,4423.0987,-4630.3950,2621.2524,-5414.4757,1951.4296,3995.5150,151.2106,3984.4200,-2641.8007,-4617.5079,5298.5788,-4656.7022,4398.7565,2568.8581,-2969.7809,-4594.3544,-3768.9233,4024.4720,-3336.5581,0.0000,-4174.8311,4193.3311,-4700.0535,329.3403,-4292.6975,4559.7209,5159.4537,-1846.0098,-2385.7880,-3412.5678,4846.3229,-6882.2477,749.7018,186775.1669,183418.9743,180696.7131,187387.0061,187247.6458,177022.2283,174401.2160,181923.2433,10716866.6003,10738057.8135,10711736.8760,10718148.9480,182164.2974,10727422.1342,
7200.000,5890.0106,-2264.7368,-5002.1162,-5650.3325,3160.6689,-1364.3148,-4540.8259,1367.3814,-4481.2422,181.5530,-1088.8232,-1633.3473,2786.2155,2454.0987,-4657.2229,5039.7486,4916.8156,-707.3398,-2026.1209,-5128.8810,3981.5362,-2656.1786,1112.5090,5805.2427,4880.2027,-1584.2954,2913.4026,3744.3826,1567.8748,2204.0831,3503.2889,-6423.3099,-2785.4533,-10.6464,5793.1166,-6367.1574,142.8134,4118.5472,1419.7374,-1969.3675,-3760.0882,-4780.8830,-4851.1430,6716.3693,-4362.0088,-1455.8643,5204.6759,-3825.4116,4265.6820,5157.9659,836.6771,-3145.7203,-1825.3146,3212.7319,3383.5418,6516.9682,572.4483,5513.8858,-5367.7120,6635.8324,-1096.0752,6141.7533,971.8498,2511.1881,3480.6569,2093.4479,4380.5782,-3810.5021,5433.0942,-1171.8917,-3871.9756,-3240.6406,-6777.0737,5574.8306,-6429.3386,-22.7941,5710.0888,4614.6885,-4697.7925,3389.1672,1656.9223,1844.6490,-5753.9166,-6739.8696,-3174.3290,-3148.2640,0.0000,-357.1036,3700.5286,3582.3608,-4221.4066,-6761.4776,2522.4048,-4115.8482,-6216.1642,-5340.8226,-123.9696,31.3163,-2215.8131,-4690.0068,-83105.3757,-52745.1856,-76891.3211,-74765.8739,-74050.3882,-75146.8041,-68645.9561,-72906.1789,-286603442.4165,-286546310.2378,-286572666.5637,-286580674.4447,-71402.5900,-286585044.4351,-1831.8177,4585.0545,3720.5229,3708.9121,-4549.6103,4916.0634,4469.8317,4830.1452,-3769.3917,-6859.4755,-5077.6176,-6637.5509,3143.6383,-2330.3306,-2975.1801,-3263.7755,-1081.0650,-614.0267,4657.9066,-393.4956,938.5480,4702.9389,-6226.3639,3759.8028,2834.8303,-5752.2334,6231.4559,-5158.4786,6590.3443,-4014.3013,2421.3160,-1200.2011,-4747.6907,5663.8579,-1150.3445,-1305.9944,6445.4204,-5038.8867,4282.9866,4875.4466,5808.1770,-3122.0238,3130.6271,554.5889,1206.9004,3916.4130,-3858.4867,5685.0367,2671.2671,-1745.5399,4164.5192,-758.3615,4224.4492,-2912.3400,-2991.3602,-2195.7517,4146.8916,-1878.0190,-1292.8936,330.9105,4956.8333,2952.8792,-6840.9690,3685.2421,-5235.0714,-4866.6211,3640.8422,5690.3939,-1751.9428,4327.1014,-4970.7523,3022.8857,-1392.9823,1397.2414,-2558.2339,5144.1235,-3054.0580,-1846.2013,-3996.8156,2545.3838,-4093.8093,-3864.4105,-2868.7203,-1605.7065,6150.3603,-2810.3208,0.0000,6906.7586,1952.8760,2663.2877,4524.7907,-1441.8060,5013.5534,-2389.2756,1700.2507,3991.2847,-5029.8449,-926.0451,4634.5385,3732.3684,342488.4375,329484.2934,325687.5672,331223.3311,322026.0995,325424.2862,328074.6352,329285.0368,-41960484.0516,-41980751.5488,-41971125.2863,-41951663.9585,328417.2671,-41958335.2418,-3168.2236,4677.9905,-3042.4917,-1493.0502,4161.7677,4693.7143,2690.6175,4766.8095,-3691.9491,-942.0668,4575.1290,-178.5425,-5547.6073,6056.7820,3997.2753,-3258.8470,-4630.1267,-6886.6109,-4733.0803,4617.5083,5602.5693,-4226.2783,-2847.2092,231.4382,4017.2668,3298.1126,-842.9463,-2746.0087,1493.7164,-5197.3530,-5471.1865,-2323.3216,4214.7096,3649.1927,3628.8977,2408.7984,-2518.1009,-2409.3590,-5284.3297,4519.1148,519.4109,-3596.3865,-3855.3384,1072.8074,5241.8230,-5522.1639,-2442.0231,-1124.6476,-4612.5909,-4189.0662,-5483.4090,-6161.3627,-4926.4152,-5275.9465,-5264.0589,760.1300,-5523.3920,-3560.2769,3998.2088,1971.9035,4726.3871,-1305.5033,-531.7240,-5341.3485,2940.3196,-4483.5923,-3796.3949,-450.1506,3930.7486,-5319.5591,2860.1028,-5200.0762,2.9774,3858.3726,15.7246,4645.2112,2479.4326,-4819.4579,2912.7003,-5475.8927,-5333.4206,5426.1867,2276.5230,-297.6697,-49.4032,5487.1884,0.0000,214.2471,-5520.0707,5191.8946,3128.8461,444.4655,-4086.7884,-5036.6602,-2529.6738,-1924.5920,4598.5226,-6885.0888,4668.4754,3444.9723,186779.5942,183390.3476,181859.5267,185064.0344,188667.3484,180215.8873,173230.2245,182655.5933,10781828.1565,10798784.6479,10772314.7571,10779804.5641,182248.9454,10790446.5940,
