sl_100_86400_20240109 Coordinates.csv
2024/01/09 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:08 2024,
Start: 2024/01/09 07:47:00.00, Stop: 2024/01/10 07:47:00.00,
TIME_UNITS,STARLINK-1302 - X-Coordinate,STARLINK-3583 - X-Coordinate,STARLINK-4337 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-5729 - X-Coordinate,STARLINK-30806 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-31464 - X-Coordinate,STARLINK-31214 - X-Coordinate,STARLINK-31238 - X-Coordinate,STARLINK-31064 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-2056 - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-31828 - X-Coordinate,STARLINK-1959 - X-Coordinate,STARLINK-1420 - X-Coordinate,STARLINK-31249 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-1884 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-4091 - X-Coordinate,STARLINK-1619 - X-Coordinate,STARLINK-31971 - X-Coordinate,STARLINK-4639 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-5128 - X-Coordinate,STARLINK-31121 - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-3551 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,STARLINK-5812 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-11231 [DTC] - X-Coordinate,STARLINK-3249 - X-Coordinate,STARLINK-32249 - X-Coordinate,STARLINK-5732 - X-Coordinate,STARLINK-30929 - X-Coordinate,STARLINK-5762 - X-Coordinate,STARLINK-4398 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-2284 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-4487 - X-Coordinate,STARLINK-4369 - X-Coordinate,STARLINK-32128 - X-Coordinate,STARLINK-5468 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-30247 - X-Coordinate,STARLINK-6352 - X-Coordinate,STARLINK-3790 - X-Coordinate,STARLINK-1933 - X-Coordinate,STARLINK-5320 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-2380 - X-Coordinate,STARLINK-3800 - X-Coordinate,STARLINK-5482 - X-Coordinate,STARLINK-31458 - X-Coordinate,STARLINK-2611 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-31689 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-1162 - X-Coordinate,STARLINK-30376 - X-Coordinate,STARLINK-1483 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-1132 - X-Coordinate,STARLINK-5666 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-3836 - X-Coordinate,STARLINK-5703 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-30260 - X-Coordinate,STARLINK-11173 [DTC] - X-Coordinate,STARLINK-5873 - X-Coordinate,STARLINK-6224 - X-Coordinate,STARLINK-31803 - X-Coordinate,STARLINK-32108 - X-Coordinate,STARLINK-3896 - X-Coordinate,STARLINK-6278 - X-Coordinate,STARLINK-5384 - X-Coordinate,STARLINK-3194 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-3119 - X-Coordinate,STARLINK-32120 - X-Coordinate,STARLINK-5011 - X-Coordinate,STARLINK-30827 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-31072 - X-Coordinate,STARLINK-2052 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1302 - Y-Coordinate,STARLINK-3583 - Y-Coordinate,STARLINK-4337 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-5729 - Y-Coordinate,STARLINK-30806 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-31464 - Y-Coordinate,STARLINK-31214 - Y-Coordinate,STARLINK-31238 - Y-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-2056 - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-31828 - Y-Coordinate,STARLINK-1959 - Y-Coordinate,STARLINK-1420 - Y-Coordinate,STARLINK-31249 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-1884 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-4091 - Y-Coordinate,STARLINK-1619 - Y-Coordinate,STARLINK-31971 - Y-Coordinate,STARLINK-4639 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-5128 - Y-Coordinate,STARLINK-31121 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-3551 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,STARLINK-5812 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-11231 [DTC] - Y-Coordinate,STARLINK-3249 - Y-Coordinate,STARLINK-32249 - Y-Coordinate,STARLINK-5732 - Y-Coordinate,STARLINK-30929 - Y-Coordinate,STARLINK-5762 - Y-Coordinate,STARLINK-4398 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-2284 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-4487 - Y-Coordinate,STARLINK-4369 - Y-Coordinate,STARLINK-32128 - Y-Coordinate,STARLINK-5468 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-30247 - Y-Coordinate,STARLINK-6352 - Y-Coordinate,STARLINK-3790 - Y-Coordinate,STARLINK-1933 - Y-Coordinate,STARLINK-5320 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-2380 - Y-Coordinate,STARLINK-3800 - Y-Coordinate,STARLINK-5482 - Y-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-2611 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-31689 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-1162 - Y-Coordinate,STARLINK-30376 - Y-Coordinate,STARLINK-1483 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-1132 - Y-Coordinate,STARLINK-5666 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-3836 - Y-Coordinate,STARLINK-5703 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-30260 - Y-Coordinate,STARLINK-11173 [DTC] - Y-Coordinate,STARLINK-5873 - Y-Coordinate,STARLINK-6224 - Y-Coordinate,STARLINK-31803 - Y-Coordinate,STARLINK-32108 - Y-Coordinate,STARLINK-3896 - Y-Coordinate,STARLINK-6278 - Y-Coordinate,STARLINK-5384 - Y-Coordinate,STARLINK-3194 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-3119 - Y-Coordinate,STARLINK-32120 - Y-Coordinate,STARLINK-5011 - Y-Coordinate,STARLINK-30827 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-31072 - Y-Coordinate,STARLINK-2052 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1302 - Z-Coordinate,STARLINK-3583 - Z-Coordinate,STARLINK-4337 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-5729 - Z-Coordinate,STARLINK-30806 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-31464 - Z-Coordinate,STARLINK-31214 - Z-Coordinate,STARLINK-31238 - Z-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-2056 - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-31828 - Z-Coordinate,STARLINK-1959 - Z-Coordinate,STARLINK-1420 - Z-Coordinate,STARLINK-31249 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-1884 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-4091 - Z-Coordinate,STARLINK-1619 - Z-Coordinate,STARLINK-31971 - Z-Coordinate,STARLINK-4639 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-5128 - Z-Coordinate,STARLINK-31121 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-3551 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,STARLINK-5812 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-11231 [DTC] - Z-Coordinate,STARLINK-3249 - Z-Coordinate,STARLINK-32249 - Z-Coordinate,STARLINK-5732 - Z-Coordinate,STARLINK-30929 - Z-Coordinate,STARLINK-5762 - Z-Coordinate,STARLINK-4398 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-2284 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-4487 - Z-Coordinate,STARLINK-4369 - Z-Coordinate,STARLINK-32128 - Z-Coordinate,STARLINK-5468 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-30247 - Z-Coordinate,STARLINK-6352 - Z-Coordinate,STARLINK-3790 - Z-Coordinate,STARLINK-1933 - Z-Coordinate,STARLINK-5320 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-2380 - Z-Coordinate,STARLINK-3800 - Z-Coordinate,STARLINK-5482 - Z-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-2611 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-31689 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-1162 - Z-Coordinate,STARLINK-30376 - Z-Coordinate,STARLINK-1483 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-1132 - Z-Coordinate,STARLINK-5666 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-3836 - Z-Coordinate,STARLINK-5703 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-30260 - Z-Coordinate,STARLINK-11173 [DTC] - Z-Coordinate,STARLINK-5873 - Z-Coordinate,STARLINK-6224 - Z-Coordinate,STARLINK-31803 - Z-Coordinate,STARLINK-32108 - Z-Coordinate,STARLINK-3896 - Z-Coordinate,STARLINK-6278 - Z-Coordinate,STARLINK-5384 - Z-Coordinate,STARLINK-3194 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-3119 - Z-Coordinate,STARLINK-32120 - Z-Coordinate,STARLINK-5011 - Z-Coordinate,STARLINK-30827 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-31072 - Z-Coordinate,STARLINK-2052 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4570.1724,-1862.8884,3526.2108,-5990.9469,-1540.3723,4762.4610,-2198.5887,-3694.1871,-2241.1049,6314.5334,6026.7125,2902.6496,-4885.4758,-3136.8254,1480.1122,-5103.2436,2569.1635,-1558.5453,2387.7737,6204.9170,-6594.7967,-1709.5371,4808.2497,508.8790,-4246.0379,-4993.0539,-2648.8831,2614.8209,5880.0380,-3495.1349,-3678.3532,4581.8830,-4004.1185,-6677.3913,-1743.7697,0.0000,1220.8743,0.0000,-3530.7952,6137.9514,-1081.6797,-821.7787,2885.8081,-5828.6912,-6363.4529,-6093.8086,-4964.9368,6093.6694,-3519.5994,2182.7874,-1244.8096,4181.4192,922.6224,-3357.8997,5471.8726,-5881.4029,-120.8753,1151.8816,-3755.5220,-5174.8303,3901.4379,443.2129,-5450.6301,4827.2019,-2802.5003,-6232.3514,-3362.7490,-1999.3004,3451.5572,5745.0899,1681.7358,-5509.1095,2843.7205,-5564.2119,-4102.2621,3977.4104,-3250.9007,5010.1622,-5285.7279,-4474.8322,-2369.3730,-736.0938,-830.8303,3992.1687,-6393.0685,-2538.4292,-5038.1575,-786.6974,2203.8134,-3980.3346,-874.0563,-303.0295,2797.9735,4742.4346,743.0753,-5394.2630,-4554.0208,-6742.1177,460.6642,-3572.1828,-264927.2791,-296419.2985,-281738.5620,-274590.8810,-281820.0264,-278011.3862,-281779.2902,-276954.9606,-216022677.0772,-216086126.5988,-216052782.5948,-216028658.6305,-278572.6953,-216040137.5520,-1993.5119,-6240.3322,3072.3129,-1877.0508,5811.8878,1805.5812,-6319.3333,4961.3613,-5293.1295,112.1651,-1209.6472,3173.3288,-4836.4387,-6105.1720,4439.2865,3962.9779,-5916.4881,-6374.6737,-6393.5924,2312.9901,-340.5511,-5298.6037,1694.7290,-5126.6064,2586.0254,-712.6126,6186.4310,6343.0706,-2300.5803,2389.0306,-2464.1879,-4791.8200,-1203.8276,1181.7916,5209.9600,0.0000,5024.9394,0.0000,-5932.7871,-3036.9728,-6666.2839,-2103.7619,5084.1442,-1931.4015,-1670.7398,2976.7931,1552.7069,-2919.2405,2572.1193,6077.9481,5092.3122,3298.5757,-3498.1912,-3213.8950,-102.3199,-1999.3530,-5487.1048,-4508.7486,-3142.1344,-3728.7388,-3143.1564,-6826.6159,-3780.3412,3470.8443,-3174.9033,-2772.4365,5614.1391,-3515.7164,-3635.9263,2743.6125,5763.8877,-132.2977,4179.3029,3895.9025,-3950.1953,-5134.0246,-6111.8835,-3149.5256,13.7310,4480.5891,-413.0133,-6872.4221,-6294.7156,3294.6672,-1952.7325,5036.1012,-1098.2808,-4477.3978,-4923.9528,-3512.9781,-6420.1080,6071.7070,4931.9073,-4891.1925,-5522.7050,-132.7701,4309.2199,-933.5985,6763.9392,-5625.9877,172806.0278,178819.7734,186997.5713,185362.7668,188004.3441,186235.8723,178717.2853,181740.4200,246307599.5692,246301401.2308,246301088.7993,246294276.7124,182239.7421,246299439.8622,-4811.8694,-2360.3648,-5140.9972,-2978.4006,-3471.7688,-4720.1550,-664.1266,-2886.0704,3760.1299,2728.2291,-3074.8317,5407.2869,-861.4054,872.8122,5105.2511,2283.0962,2527.3764,2223.0155,-524.3836,-2078.9200,-2217.8524,-4117.9043,4667.7578,-4612.1027,4629.5545,4725.4502,-1617.7069,873.5164,-2725.5375,-5479.1107,-5324.6670,-1207.9853,5545.1074,1380.4789,-4217.4393,0.0000,-4607.4912,0.0000,-691.9347,-260.3692,1581.6768,-6585.0157,3717.3547,-3237.0051,2201.0881,-1381.3198,-4574.4019,1599.6748,5237.2883,-2494.6545,4216.8520,-4448.0355,-5939.9066,5117.3012,4275.6978,-3127.0613,4209.2355,-5148.5007,4879.6034,-2749.2639,-4645.4820,-1114.7691,1954.1540,3600.3784,-5478.4835,-184.8321,-1670.4257,5360.1140,-4829.3987,-2766.1100,2796.7364,-4210.8746,4730.1333,-1447.4645,-3972.2276,2385.0361,-477.6821,-3640.3654,-4502.6738,-2422.7904,-6529.1049,-605.0144,2366.5211,4436.1078,-1808.3240,4033.1601,4632.8532,5211.1652,4343.7954,4461.5171,-2458.3678,-3168.6270,-3861.0017,1380.0081,3862.7142,-4344.0024,2970.8543,-193.7508,-1367.8658,1883.6659,-167183.9781,-172192.2529,-174129.5024,-164950.6046,-168951.0684,-179448.4531,-177323.3802,-172571.3452,-146011648.6880,-145998858.4139,-146025712.5516,-146007499.8250,-171877.9637,-146004871.4044,
3600.000,-4689.3095,3250.7128,943.3221,6386.5252,-855.7015,-5586.9672,3628.7194,-650.5692,5158.5113,-4006.2304,-2986.3865,-6133.4430,4753.5308,3843.6843,-4669.3682,3840.3513,-1182.0500,2993.7821,191.3153,-5207.2171,6587.2435,4007.4463,-3587.5744,3257.5551,1328.9572,3030.5433,1020.9587,-3651.1318,-2471.0990,1809.4952,4659.6495,-794.0216,6718.6470,4150.0188,-2136.7160,0.0000,-3965.0463,0.0000,4702.6986,-3886.6940,3109.7792,-1352.7975,-4895.0245,4761.9388,4516.8774,3249.7592,1454.0225,-3703.3952,2104.7118,-3678.2646,-3418.5176,-6588.9981,-57.6557,6340.0337,-6572.9322,6395.7792,2253.3779,1471.3702,4333.7550,1095.8086,-525.6045,1518.4288,4625.9836,-2726.8475,6048.3821,5845.8713,-423.5216,5858.2320,664.0793,-5051.8195,-3964.8203,2860.1401,-5641.2719,3871.5010,5173.2311,-591.6686,4550.8411,-6647.6658,3952.8501,218.5869,4180.2949,2793.5324,3538.6506,-6591.6760,4698.8850,196.0141,5995.2558,4388.1256,-687.7187,5485.5732,2429.0882,-2688.2084,-4072.4000,-2502.9946,3215.6832,6592.8404,3108.3237,5300.0461,-2926.1610,4648.5048,-298239.6304,-330724.1019,-316508.5556,-310689.4916,-318592.1626,-314599.5795,-317081.3789,-316457.8182,-272415647.1310,-272479317.0970,-272442107.6488,-272422410.3069,-314741.2703,-272433421.9964,4914.3386,3124.1993,-336.9331,1864.2457,-6884.9689,2041.2658,2894.2259,-4944.1696,4524.8741,3098.0620,4035.2594,-1385.1318,2200.1277,3501.9649,-4705.1831,-5185.8350,6595.6230,5893.4495,5134.7525,920.2875,-1093.4705,5642.6163,2472.7392,2876.5849,-5988.0431,-3177.6631,-6275.9771,-4815.7976,4397.4552,-5852.9999,-1790.0816,4425.7153,909.4991,-2702.7057,-3590.5054,0.0000,-1691.0711,0.0000,3373.6117,3968.6175,5847.2609,6004.1308,-4896.4029,-1744.2131,-1022.0928,-3729.2806,-4040.4834,6.1308,-6138.5971,-5556.7792,-2699.0801,-936.9430,6562.7698,1906.3304,2192.1178,2038.0098,6536.8295,6437.9939,-1192.0672,2465.0645,6014.2916,4888.0888,623.6426,-252.7480,1157.7665,-264.5251,-4326.4337,399.9421,4364.6019,843.3270,-4572.1933,-3067.1522,-3826.7522,-5327.8888,69.1483,4454.2316,3715.3043,1244.8900,-3855.7552,-4159.1371,-3385.9561,5630.5448,5499.0083,-458.7970,-696.0663,-6853.9477,-2356.2004,2014.1312,6872.6333,-259.8407,6213.2712,-3139.4103,-670.7911,3478.7187,2637.5734,-2055.4877,-6185.6535,-1996.4205,-4591.9538,4523.3719,102200.3580,100332.8653,112760.6474,109559.2749,113010.3524,111965.4523,103948.0622,107158.1700,181958180.0587,181939022.7689,181945504.2324,181950428.9075,107131.8946,181948922.2960,1346.1538,5243.6096,6863.2553,-2010.9133,122.9349,3564.4696,4841.8374,4647.0748,-392.3814,-4668.9200,4678.5107,-2888.9704,4521.1288,-4574.2693,-2034.6778,2302.7073,1757.9096,2072.3595,4510.0342,4481.9573,-1990.5193,139.9061,-5381.4892,5361.7543,-2941.4464,-5352.7684,-2739.5955,3353.1671,4657.6206,3210.8768,4782.7206,5008.6673,-1531.1127,-4843.4910,5507.6510,0.0000,5404.3696,0.0000,3815.8693,-4021.3089,2060.6398,3236.3480,328.4238,4723.9468,-5176.9020,4826.7155,5419.5373,-5879.1431,-2108.1925,-1878.4149,-5140.8266,1938.3048,2291.4365,-2023.1745,-548.3437,-1824.7813,-327.9009,2113.2012,-5268.1218,6393.0966,3184.1248,4659.3862,-5112.8238,-6396.5314,3147.7944,-3519.1983,5156.1430,-3277.7259,5365.2078,4670.6186,2665.2685,5507.5715,-1248.4957,-2204.4527,4614.2366,-5272.0119,3683.0298,-1581.6771,4191.4571,5335.5960,4402.4967,-2942.5772,1777.1449,-1700.8838,5024.3676,-1080.3795,-2589.4852,-4968.2940,-588.7330,-4252.7265,-1879.1324,5454.5136,5464.5964,-5479.9463,-5361.8807,496.1714,518.4801,3767.8502,4225.5459,2420.6481,-167417.1805,-172652.0890,-173898.2055,-166627.8867,-167340.1386,-177651.7631,-179756.8935,-171801.6553,-145998094.7343,-145990493.0839,-146015648.3266,-145991994.6067,-172188.5496,-145994128.8093,
7200.000,3121.2374,-4778.6207,-2930.9360,-3805.8305,2871.8055,5137.3042,-4251.1959,4852.9501,-5768.3514,836.6100,-610.0998,6761.2751,-3821.4155,-4221.0305,5556.8358,-152.3157,-1230.3408,-3775.4238,-3816.0777,3222.5799,-3999.4233,-4482.8768,2367.2442,-6291.3045,1508.3710,-1219.7089,1768.3613,4085.7240,-1548.6455,-323.2172,-4942.3929,-4202.4587,-6027.3933,-156.7254,5689.0239,0.0000,6171.7674,0.0000,-5101.1116,-628.7564,-4524.5395,3733.7844,4903.5537,-3054.0177,-1849.1735,1083.4307,1640.9854,-1667.1087,-201.3611,4060.8645,6552.1684,6595.9405,-35.0571,-6501.7055,5030.0743,-3948.3425,-3332.6646,-2876.3497,-4547.7245,2029.4465,-2307.2596,-4106.5703,-3123.5554,1232.1003,-6816.2629,-3174.2107,4905.8314,-6196.1815,-4082.5999,3602.6879,3923.1880,-303.9711,5860.4983,-462.2246,-5460.3009,-3621.6331,-5105.4803,3623.7539,-2226.8541,4572.5084,-5173.9149,-4529.3631,-4835.0822,6040.4296,-2016.7766,1975.8532,-5181.8599,-6724.9784,-975.0043,-5869.3064,-3467.4688,5631.7605,4970.7038,-1827.9602,-6296.8077,-4963.3678,-369.7531,-1614.9533,5226.6163,-4368.7418,-313386.3177,-344537.2773,-331452.2131,-326993.6173,-335327.9362,-331624.9772,-332801.6025,-329328.9868,-310221134.3646,-310281193.9642,-310241601.7494,-310234537.3975,-331090.4268,-310238686.3607,-5444.8193,956.7189,-4300.2436,-275.3788,5395.0133,-4657.1806,2466.0921,3795.3222,-1835.4514,-5878.7776,-6110.3056,-172.1780,1968.4225,794.0111,3456.9928,4363.6800,-4642.7404,-2731.7209,-2124.7057,-4476.8732,2646.5102,-3544.3628,-5896.9798,-820.8969,6546.6038,6279.4195,3979.7568,917.7477,-5754.0734,6833.4377,4667.3162,-2796.7982,-670.1335,4447.3370,1974.9896,0.0000,-1239.3812,0.0000,617.7382,-4109.3860,-2752.8767,-5542.3269,2528.5783,5228.8795,4374.8679,4324.3544,6048.6856,824.3883,6295.4012,2392.8147,157.1630,-1260.3159,-6422.1492,-345.1718,-3257.6459,-490.8802,-4746.6515,-5924.4029,4644.0814,2053.2306,-6394.0663,-1468.4024,3513.9515,-4070.4853,405.2377,3936.8226,1809.2175,1932.0531,-4870.4608,-4563.4115,-721.8106,5985.6955,2140.0420,5239.1080,3473.6017,-3299.8698,218.9573,950.1168,6426.1093,3109.4188,4640.5957,-2330.3880,-1561.9233,-2163.6460,4153.9754,6150.2735,4501.3299,-6.6078,-5876.0187,3388.7037,-3236.0267,-237.4312,-3428.9349,-2007.6249,369.3089,3173.0572,5852.5183,4893.9448,1051.2970,-1088.3574,25870.4719,16109.0031,31592.5054,27040.2387,31016.3489,30348.5822,23185.2382,25983.1221,105205335.9862,105173446.7847,105188960.5444,105200510.4544,25501.9659,105194919.5523,2918.0979,-4924.1613,-4603.6284,5797.8328,3276.7525,-295.5604,-4561.9632,-2935.5478,-3264.4775,3475.9775,-3086.1278,-1462.4111,-5436.9680,5416.1255,-2297.1045,-5289.7215,-5002.5114,-5136.6247,-5273.7995,-4215.9641,5039.0766,3893.9141,2731.1112,-2738.5103,-1066.3539,2629.0618,5366.9672,-5510.7287,-3432.0666,1023.6636,-1299.9736,-4467.9928,-3402.2721,5292.3720,-3418.9367,0.0000,-2883.0567,0.0000,-4668.7307,5438.8547,-4489.6902,1919.2970,-4204.7411,-3394.2153,5051.6133,-5297.3571,-2945.6595,6681.5591,-2628.9013,5056.8903,1526.9415,1721.7780,2654.3029,-2356.0589,-3527.6205,5694.1049,-3787.0170,2163.9442,2368.4093,-6320.1025,624.7319,-5390.0807,5065.1581,5496.2530,1109.4222,4573.0293,-4274.0662,-1760.0296,-2833.1089,-3794.8343,-5285.3508,-3486.5490,-3024.2208,4521.3831,-2513.8297,4879.9849,-4700.6364,5839.4969,-1389.6211,-3919.2487,229.0553,4698.9554,-4492.6628,-2330.3750,-5162.9207,-2542.8072,-1027.4356,1640.2970,-3554.0015,1489.5980,5039.4088,-3900.9797,-3251.5418,6392.9043,2490.6720,3626.1441,-3723.1611,-4454.4381,-4396.3501,-5270.4098,-167686.5703,-173089.1978,-173191.6779,-169211.9797,-166206.5293,-174945.4823,-181395.6848,-172590.2639,-145984239.1267,-145982102.3598,-146004613.1470,-145977425.5897,-172482.0885,-145983341.4021,
