sl_100_86400_20240622 Coordinates.csv
2024/06/22 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:38 2024,
Start: 2024/06/22 07:47:00.00, Stop: 2024/06/23 07:47:00.00,
TIME_UNITS,STARLINK-1256 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-4454 - X-Coordinate,STARLINK-2407 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-1331 - X-Coordinate,STARLINK-4680 - X-Coordinate,STARLINK-5892 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-3951 - X-Coordinate,STARLINK-5437 - X-Coordinate,STARLINK-4276 - X-Coordinate,STARLINK-30508 - X-Coordinate,STARLINK-1887 - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-1815 - X-Coordinate,STARLINK-30864 - X-Coordinate,STARLINK-4462 - X-Coordinate,STARLINK-5618 - X-Coordinate,STARLINK-4372 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-32275 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-31348 - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-5629 - X-Coordinate,STARLINK-5783 - X-Coordinate,STARLINK-32271 - X-Coordinate,STARLINK-3049 - X-Coordinate,STARLINK-11146 [DTC] - X-Coordinate,STARLINK-4169 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-31892 - X-Coordinate,STARLINK-2298 - X-Coordinate,STARLINK-5930 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-3650 - X-Coordinate,STARLINK-31325 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-4655 - X-Coordinate,STARLINK-32149 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-4411 - X-Coordinate,STARLINK-1443 - X-Coordinate,STARLINK-3751 - X-Coordinate,STARLINK-32205 - X-Coordinate,STARLINK-6379 - X-Coordinate,STARLINK-5276 - X-Coordinate,STARLINK-1741 - X-Coordinate,STARLINK-4340 - X-Coordinate,STARLINK-5703 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-30576 - X-Coordinate,STARLINK-30056 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-30340 - X-Coordinate,STARLINK-2228 - X-Coordinate,STARLINK-31819 - X-Coordinate,STARLINK-3322 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-32195 - X-Coordinate,STARLINK-6120 - X-Coordinate,STARLINK-4039 - X-Coordinate,STARLINK-30398 - X-Coordinate,STARLINK-30424 - X-Coordinate,STARLINK-3873 - X-Coordinate,STARLINK-3605 - X-Coordinate,STARLINK-31875 - X-Coordinate,STARLINK-4068 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-1746 - X-Coordinate,STARLINK-1577 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-30597 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-5852 - X-Coordinate,STARLINK-5013 - X-Coordinate,STARLINK-3616 - X-Coordinate,STARLINK-5497 - X-Coordinate,STARLINK-31973 - X-Coordinate,STARLINK-4370 - X-Coordinate,STARLINK-5229 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-3974 - X-Coordinate,STARLINK-2756 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-30242 - X-Coordinate,STARLINK-4209 - X-Coordinate,STARLINK-3279 - X-Coordinate,STARLINK-2440 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-31277 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-4454 - Y-Coordinate,STARLINK-2407 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-1331 - Y-Coordinate,STARLINK-4680 - Y-Coordinate,STARLINK-5892 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-3951 - Y-Coordinate,STARLINK-5437 - Y-Coordinate,STARLINK-4276 - Y-Coordinate,STARLINK-30508 - Y-Coordinate,STARLINK-1887 - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-1815 - Y-Coordinate,STARLINK-30864 - Y-Coordinate,STARLINK-4462 - Y-Coordinate,STARLINK-5618 - Y-Coordinate,STARLINK-4372 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-32275 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-31348 - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-5629 - Y-Coordinate,STARLINK-5783 - Y-Coordinate,STARLINK-32271 - Y-Coordinate,STARLINK-3049 - Y-Coordinate,STARLINK-11146 [DTC] - Y-Coordinate,STARLINK-4169 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-31892 - Y-Coordinate,STARLINK-2298 - Y-Coordinate,STARLINK-5930 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-3650 - Y-Coordinate,STARLINK-31325 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-4655 - Y-Coordinate,STARLINK-32149 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-4411 - Y-Coordinate,STARLINK-1443 - Y-Coordinate,STARLINK-3751 - Y-Coordinate,STARLINK-32205 - Y-Coordinate,STARLINK-6379 - Y-Coordinate,STARLINK-5276 - Y-Coordinate,STARLINK-1741 - Y-Coordinate,STARLINK-4340 - Y-Coordinate,STARLINK-5703 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-30576 - Y-Coordinate,STARLINK-30056 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-30340 - Y-Coordinate,STARLINK-2228 - Y-Coordinate,STARLINK-31819 - Y-Coordinate,STARLINK-3322 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-32195 - Y-Coordinate,STARLINK-6120 - Y-Coordinate,STARLINK-4039 - Y-Coordinate,STARLINK-30398 - Y-Coordinate,STARLINK-30424 - Y-Coordinate,STARLINK-3873 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,STARLINK-31875 - Y-Coordinate,STARLINK-4068 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-1746 - Y-Coordinate,STARLINK-1577 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-30597 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-5852 - Y-Coordinate,STARLINK-5013 - Y-Coordinate,STARLINK-3616 - Y-Coordinate,STARLINK-5497 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,STARLINK-4370 - Y-Coordinate,STARLINK-5229 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-3974 - Y-Coordinate,STARLINK-2756 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-30242 - Y-Coordinate,STARLINK-4209 - Y-Coordinate,STARLINK-3279 - Y-Coordinate,STARLINK-2440 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-31277 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-4454 - Z-Coordinate,STARLINK-2407 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-1331 - Z-Coordinate,STARLINK-4680 - Z-Coordinate,STARLINK-5892 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-3951 - Z-Coordinate,STARLINK-5437 - Z-Coordinate,STARLINK-4276 - Z-Coordinate,STARLINK-30508 - Z-Coordinate,STARLINK-1887 - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-1815 - Z-Coordinate,STARLINK-30864 - Z-Coordinate,STARLINK-4462 - Z-Coordinate,STARLINK-5618 - Z-Coordinate,STARLINK-4372 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-32275 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-31348 - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-5629 - Z-Coordinate,STARLINK-5783 - Z-Coordinate,STARLINK-32271 - Z-Coordinate,STARLINK-3049 - Z-Coordinate,STARLINK-11146 [DTC] - Z-Coordinate,STARLINK-4169 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-31892 - Z-Coordinate,STARLINK-2298 - Z-Coordinate,STARLINK-5930 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-3650 - Z-Coordinate,STARLINK-31325 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-4655 - Z-Coordinate,STARLINK-32149 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-4411 - Z-Coordinate,STARLINK-1443 - Z-Coordinate,STARLINK-3751 - Z-Coordinate,STARLINK-32205 - Z-Coordinate,STARLINK-6379 - Z-Coordinate,STARLINK-5276 - Z-Coordinate,STARLINK-1741 - Z-Coordinate,STARLINK-4340 - Z-Coordinate,STARLINK-5703 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-30576 - Z-Coordinate,STARLINK-30056 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-30340 - Z-Coordinate,STARLINK-2228 - Z-Coordinate,STARLINK-31819 - Z-Coordinate,STARLINK-3322 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-32195 - Z-Coordinate,STARLINK-6120 - Z-Coordinate,STARLINK-4039 - Z-Coordinate,STARLINK-30398 - Z-Coordinate,STARLINK-30424 - Z-Coordinate,STARLINK-3873 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,STARLINK-31875 - Z-Coordinate,STARLINK-4068 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-1746 - Z-Coordinate,STARLINK-1577 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-30597 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-5852 - Z-Coordinate,STARLINK-5013 - Z-Coordinate,STARLINK-3616 - Z-Coordinate,STARLINK-5497 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,STARLINK-4370 - Z-Coordinate,STARLINK-5229 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-3974 - Z-Coordinate,STARLINK-2756 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-30242 - Z-Coordinate,STARLINK-4209 - Z-Coordinate,STARLINK-3279 - Z-Coordinate,STARLINK-2440 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-31277 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3369.7815,-3531.7036,-972.1094,-2835.4222,538.2385,-6386.2417,6660.6364,3014.0785,-2579.9869,-1348.0995,4475.8943,6559.5867,4249.6245,-3022.8177,725.9305,5945.0184,5079.0757,-5132.2500,-6686.4717,4403.8049,-5314.2633,-4476.9582,2461.2098,2377.4166,-2681.2111,-1859.2591,6694.5227,-6733.5056,4622.1399,2312.0349,-1518.7644,5885.9099,3394.6720,3992.0304,-1556.3247,4570.8670,2014.5315,-2070.9637,3025.7777,2785.9489,-2239.7508,5345.3666,-111.6823,-2762.7980,-4862.5824,-5402.9441,6061.6822,-1943.2065,-5041.1387,687.8092,1857.8774,2628.8231,-970.9919,-1053.4154,2470.6310,-263.3109,-5400.0315,-6307.3498,1798.8635,-2311.0925,-2325.2788,-6871.2828,5221.6023,1054.6659,3371.6288,6189.1885,5088.0279,3420.8534,471.7792,-2468.3091,-524.0438,-5057.6149,6394.2982,3406.8049,-6726.4369,1006.7494,-6566.1567,-417.5382,3051.3866,86.6296,484.7171,-3672.0794,5212.7611,-4592.1424,-383.7131,-2796.2361,5153.1865,4146.6523,-3035.2282,4163.6856,-1541.2761,5502.7908,-4196.2517,2706.6092,-4284.3861,-4234.0368,-4449.8053,-3229.8954,4069.3256,5132.3781,125580.0730,145171.6439,126437.1566,121092.7580,127335.2329,124330.6110,130026.6262,127024.5947,-254097881.0954,-254076783.7920,-254077419.0400,-254088673.3938,126031.2715,-254094394.0191,-5257.4208,-4977.9109,2990.2462,3301.3064,4418.4116,-2681.0919,1683.9531,-2812.6708,-6268.0392,-3966.7003,-4684.5208,-1718.3218,-2763.7519,-3155.0838,-6366.7719,3069.4011,-4429.4171,-3125.9888,913.0461,-1514.2279,-2682.5336,-5017.0528,-292.5836,-4593.6461,3930.4871,5323.6314,-960.4396,-1510.0935,-933.7841,6521.6242,-6415.1292,-1532.6694,-5909.7697,3283.9501,-4287.0138,-4697.6070,-4764.0020,-6424.3680,-4703.1291,-4514.7768,-4455.7223,4219.1870,-5455.1873,4277.1651,-1607.0866,3236.8528,3226.4455,-4006.7339,4013.5179,5072.2040,-2107.3356,3403.6764,1426.7839,5393.6672,-4312.7084,6698.9990,-3805.3332,930.8925,4802.6269,-6523.8824,6390.6969,-41.2362,89.1163,5821.1194,5001.2338,-2150.0604,1072.1426,-5586.5451,-5106.7603,-5723.5864,4643.8434,443.2046,431.7849,2431.5077,973.6150,4921.2105,54.4739,5608.7176,4071.9476,5254.6064,5323.5195,4221.0880,63.7106,2421.3231,-3560.2223,5757.2718,-2033.9302,88.2688,3133.9045,-1079.3173,4878.2246,3180.4844,-4742.3495,-434.3668,3289.2180,-105.0067,-4745.3404,-3707.7960,1625.0057,-2385.1707,-311522.2677,-310641.6355,-314659.7665,-310523.8572,-315458.6825,-312776.1679,-306496.1177,-308892.5269,44215174.4190,44220139.0526,44212560.4671,44236588.4193,-308906.0586,44231163.5353,-3005.8235,-3067.2303,-6198.0473,-5408.5864,-5317.0172,154.7990,759.8500,-5605.1314,-1392.7099,-5511.9465,2044.4363,1365.6183,4724.9271,5364.4725,2344.8004,1799.6180,1635.4372,3418.6798,1681.1072,5148.6431,3388.3701,-1193.4150,6475.5598,-4454.3699,-5033.5693,3828.6380,-1624.8161,706.2504,-4943.6972,115.6488,-1365.4812,3288.2515,-614.4291,-4458.7330,5216.9481,2313.1123,4584.7635,-1563.5019,-3990.9784,4460.0138,4646.6146,1221.7438,-4092.6104,-4704.1820,4669.3625,2910.6861,-916.5117,-5300.9702,-2354.5463,4671.1071,6348.6114,5422.4122,-6734.0380,-4240.7968,-4819.9446,-1722.0720,2084.9654,-2745.8388,-4677.1156,275.4571,1362.2657,-940.6495,4382.9660,3586.1807,3380.7576,-2059.8643,-4597.9595,-2233.6892,-4685.4485,2810.2807,5098.8354,4692.5941,-2343.9543,5498.8336,602.5529,4764.2693,-2242.6000,4023.3116,-4719.7880,4410.7819,-4428.3779,4115.8309,4567.3952,4564.3808,-5965.5517,2351.4204,4175.3859,-5543.3545,-5377.2628,-5310.6782,4676.1436,-2744.9114,-2821.6588,-6387.9173,4341.0825,5462.0440,2346.8667,-4905.1943,5102.0587,3807.2933,-180455.4083,-179834.8101,-181869.6427,-173147.5589,-176403.3616,-187026.6436,-185599.1893,-181294.6781,63035302.6456,63016638.8782,63041103.2137,63037128.9079,-179757.9658,63047532.4874,
3600.000,187.9304,5279.2614,142.3616,-1039.6577,-3979.9109,5559.5026,-5181.8550,1572.2043,3513.8897,5093.3012,-496.1210,-5500.8640,-1891.5926,6185.8785,1147.7297,-4776.6759,-3321.7562,6591.7201,6096.1755,180.8923,6666.8318,5111.7664,2736.8867,2216.5807,-1676.5680,-2682.2166,-6037.5455,6275.6952,-1375.5656,-3355.7950,3274.1699,-5986.7519,-603.5418,-6586.6634,4653.8860,-4426.0297,-288.4088,3331.7928,1382.9785,1202.5221,5824.9351,-4825.0377,3560.1943,1340.7360,5310.9724,6449.6083,-5165.1397,5417.4735,3776.4784,-4456.5118,2588.0167,-5223.9969,-396.6366,-1901.0582,1878.7573,-1289.5251,4605.4789,3727.1734,-5177.1135,3351.5737,-660.5112,5933.9349,-3593.9435,-3312.3768,-5163.7814,-5250.5052,-4809.8114,-219.0592,3484.7813,3768.4417,-2284.0763,6115.9430,-4051.8791,-6040.6867,5018.9007,-4023.0958,6428.5238,-2853.0850,-5996.2556,-3693.6399,-4156.7011,-35.6808,-4110.6479,4582.6616,2335.6844,274.7106,-1078.7929,-4160.3219,-877.0820,-4012.1378,-2422.3810,-6466.6368,5568.7120,2477.6418,2735.1852,3409.5619,5531.7548,6086.0597,-3741.3050,-4105.0568,200498.8252,217353.7175,197650.2143,194074.2908,200617.1962,197376.2242,201898.4709,198198.3936,-256848535.5624,-256827927.7801,-256823189.5080,-256845118.4141,198831.5090,-256844146.2548,4296.0917,4022.5681,2433.8107,-5023.3360,-5051.7529,524.4367,579.9769,2358.8024,3477.3380,2008.5317,4278.7300,2999.1329,5809.2507,1442.8343,6292.6043,-162.4404,5742.1940,1951.3579,-936.8065,-988.6351,1167.7005,2979.9380,-1456.1325,5188.4498,-4292.9654,-4422.8466,1000.5654,-788.9757,4521.2634,-4449.1930,4673.9823,3338.2232,5056.9373,-383.2820,1298.9192,4671.8746,6852.2521,5406.7223,5026.8003,5359.5151,1958.3047,-1375.2365,2215.0107,-6696.6459,-2364.2799,-1092.7781,-722.7282,3519.0012,-5262.2867,-3743.0930,3236.5126,-15.4459,3821.3738,-6510.2533,4018.6340,-6263.5101,624.8849,-3516.0442,-2642.2765,4741.2495,-5489.8463,-1485.6617,4245.9341,-2515.6235,-4530.8464,3640.6398,2974.7710,4547.6630,4663.7923,1824.2297,-6231.3607,-3041.0720,2982.1139,441.1269,-3310.3864,-1836.1454,-1576.4625,-3025.8823,-1683.5328,-5527.5268,-3523.2300,-2482.0565,3836.6029,-5109.4514,6115.1782,-6607.5655,-704.2223,3997.7360,-5010.5355,5008.1142,-5303.5847,-1864.5764,3848.9118,-1414.0648,-6141.7254,-4096.4770,3642.2273,2928.0996,3607.3166,5443.0370,-264694.9465,-265406.0826,-273666.7547,-268764.9483,-274574.0343,-272510.6504,-265561.8322,-268098.2435,-23104566.1305,-23094525.9096,-23100763.6947,-23080295.1776,-267799.1699,-23088755.8430,5422.6575,-1604.1520,6491.5292,4660.9883,2570.5525,-4103.4904,-4532.0317,6336.2998,4832.5452,4220.6794,-5257.7661,2930.5276,-3292.0542,-2773.6528,2354.9111,-5022.4883,2016.3740,784.0187,3203.1330,-6883.0974,1072.9021,-3410.6005,-6219.1273,3825.8821,5154.8437,-4452.3906,-3313.5910,2837.4929,4917.9499,-4105.9338,-3573.4611,945.0112,4560.6121,1731.1495,-4982.7515,2619.7571,-925.8727,-2766.7604,4459.0401,-4244.3404,-2968.5158,-4768.6081,5365.2540,1150.3707,-3791.9873,2328.2730,4551.0429,2467.0856,-2256.6937,-3780.9181,-5590.1469,-4557.6862,5775.6463,1453.1664,5301.4040,-2645.9106,-5144.0742,4666.9222,3776.5996,3770.9676,-4197.0300,-3268.6635,-3957.5996,-5536.0394,829.1526,-2517.6093,4007.2428,5201.6045,3771.9739,-5414.1604,-1984.2139,-1126.7976,4595.7700,-3351.5165,3214.1802,-5340.0188,-2073.3117,-5535.8880,3044.2088,-1723.0641,4283.0481,-6501.0849,-4070.0175,-894.4582,2335.7872,1656.3851,-6829.4632,3808.3624,4682.2344,2326.6343,-3766.7682,-1611.2302,-1480.8287,6322.3952,-1710.7463,-4419.1655,1998.9866,1586.9211,-4287.7036,-318.9366,-179077.6922,-179820.3138,-180964.1750,-174479.2500,-174427.6112,-184614.4130,-187411.0125,-177968.6115,63073914.4618,63055108.3656,63076072.8760,63075537.5006,-179583.9325,63086086.1239,
7200.000,-4261.7374,-4541.4479,3025.6013,3663.2957,5260.8311,-3100.4262,2153.0401,-5291.1055,-4387.4187,-6899.2979,-4270.9048,1875.1207,-396.2156,-6752.8492,-3179.5817,2772.4309,-43.0046,-5226.2751,-2510.3581,-5188.7945,-4719.6408,-3886.9567,-6558.3044,-5330.3888,4976.7824,6089.0534,2403.8612,-3736.5986,-1273.7957,4144.6897,-4082.4648,3311.3655,-3489.0335,6036.7102,-6632.3046,1490.8228,-1309.2203,-3938.4393,-4997.6659,-4359.8453,-6718.8891,3434.6659,-6234.5233,289.1146,-4654.1142,-2889.9458,3082.0394,-6277.9086,-162.4081,6629.7035,-5040.7660,6453.0246,3486.1031,3791.4853,-5361.3890,3047.2352,-3210.5519,-441.7727,6894.8966,-4095.9491,4107.0044,-2635.8903,1271.5673,5522.4036,4872.5221,1469.1785,3762.0375,-3851.9997,-5981.9069,-4786.6763,3610.3389,-4651.7794,585.7861,6482.0141,-862.4091,6346.5773,-3567.2451,5892.1630,6897.7626,5378.0303,6593.2647,4430.2219,2487.8972,-2745.5631,-2380.3270,2848.6490,-4267.2766,3467.5378,3545.0703,2420.9639,5140.6219,4788.8331,-4836.0934,-6442.1464,-563.5425,-2406.3181,-4623.9063,-6258.3350,2417.3018,1119.2610,256511.9099,276048.0870,256542.0810,254744.1086,261319.4775,258333.0321,261395.1274,259409.8911,-242070639.2225,-242052036.1404,-242043407.2052,-242073185.1398,259115.8716,-242065379.0600,-3024.2138,-559.5440,-5477.0785,5781.8835,4170.2985,2798.4172,-3705.6617,-2923.0357,813.1984,-431.2710,-3055.2810,-3861.5102,-6924.7482,84.9743,-2877.1722,-3679.3751,-5305.6825,335.4509,1616.5170,395.0795,1297.9023,1274.4588,3.8711,-4243.2392,4325.3166,2550.7983,-1660.2673,3491.6851,-6588.6947,347.3437,295.7132,-3953.5366,-2682.9929,-2206.6461,1033.9641,-3033.6404,-5920.3078,-1869.0897,-4326.7183,-5193.4143,716.4953,-2755.5425,919.1953,6195.7468,5107.0994,-973.9366,-3014.1389,-2218.1227,4386.7392,1951.8670,-4524.7637,-2354.6526,-5822.9744,5378.9202,-3584.5795,3156.0040,3483.3862,5788.2046,439.1004,-778.5578,3315.1485,3320.7560,-6682.1505,-1001.7048,1863.1701,-4058.1768,-5738.5473,-2907.5276,-3465.0546,2676.8430,5409.8519,4032.6601,-5884.6261,-2242.5560,4936.1348,-831.0792,3023.5994,426.1774,-560.6620,3680.4315,1473.3165,1616.5110,-6379.7457,5393.2116,-5987.0587,4335.4294,536.0170,-5982.3611,5841.8139,-5934.3338,4623.2645,-687.0711,-999.2259,53.8603,6627.7945,6457.2206,-487.3507,-1401.3632,-6277.0965,-5800.4982,-204064.4067,-203830.0973,-215474.3931,-209990.3541,-216453.1660,-214597.3446,-208377.2371,-209477.5408,-88830626.6686,-88816454.4060,-88818993.1663,-88807940.6562,-209904.2144,-88814457.2324,-4556.1166,5056.9662,-3017.9324,-1147.7052,1715.3853,5516.2798,5410.2874,-3439.4975,-5293.9991,-330.4978,4296.0118,-5432.1089,-142.3582,-1541.8249,-5312.7196,5166.0167,-4474.8975,-4526.4236,-6289.1101,4598.4741,-4803.9492,5455.2546,2276.2460,-339.1546,-2118.2583,1711.1578,6299.1234,-4693.4173,-1274.0710,5519.6650,5331.6867,-4617.6283,-5245.7539,2276.8326,1735.8985,-6083.2348,-3336.8942,5372.2181,-1862.3760,1460.6076,-955.8894,5326.4042,-2610.1449,3079.1783,615.8914,-6242.7751,-5428.3175,1876.5650,5258.6547,595.2819,1568.3466,889.5150,-1480.3758,2185.9279,-2518.6751,5340.9394,5046.0275,-3806.6391,-621.2601,-5537.8398,4492.4851,5476.3028,553.4810,4037.9300,-4550.8258,5329.4202,-1023.6105,-4965.3180,-631.9978,4077.8137,-2379.6716,-3165.3908,-3404.1194,-907.5565,-4636.4968,2643.2227,5112.4247,3592.3582,446.4288,-2175.7468,-1580.6372,5098.8411,1109.7578,-3359.7733,2599.9981,-4435.6668,5441.9683,270.5513,-1108.8732,2351.6108,576.6665,4938.4539,4851.2608,-2592.3757,-1973.6827,607.6109,-5129.4939,2648.8652,-315.6270,-3427.4591,-177659.6705,-179786.3403,-179671.6613,-176734.1086,-172932.7169,-181276.8524,-188445.3828,-181145.2412,63113284.6655,63093935.3152,63111323.3321,63116259.4184,-179392.7549,63124609.8849,
