sl_5_86400_20241118 Coordinates.csv
2024/11/18 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:28 2024,
Start: 2024/11/18 07:47:00.00, Stop: 2024/11/19 07:47:00.00,
TIME_UNITS,STARLINK-2401 - X-Coordinate,STARLINK-1507 - X-Coordinate,STARLINK-4340 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-3275 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2401 - Y-Coordinate,STARLINK-1507 - Y-Coordinate,STARLINK-4340 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-3275 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2401 - Z-Coordinate,STARLINK-1507 - Z-Coordinate,STARLINK-4340 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-3275 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4688.7882,225.5510,643.4747,-2061.1656,6023.6957,-23674.9748,-43868.7850,-23044.9119,-21716.0157,-24186.8338,-23183.0139,-31364.9004,-26243.8516,-83709955.0515,-83753711.2397,-83732306.6940,-83733728.3978,-26800.5585,-83724863.9099,-4386.9171,-4299.2101,-6411.0080,-5458.1704,1103.9825,-342333.8961,-315307.4881,-321343.3230,-327381.7142,-319611.5911,-323317.5913,-325675.1841,-326688.2025,-92199151.6523,-92148953.2654,-92172665.3222,-92181390.5896,-325807.0022,-92185474.9538,2582.0144,-5345.3005,2580.5962,3364.0452,3134.3850,182076.9197,178226.3214,175739.3439,183958.7342,181377.7441,170685.2125,171485.0596,176243.5456,48327126.3761,48334136.9354,48310401.1367,48321236.7593,177662.8210,48329964.4090,
3600.000,-3680.7656,4233.3142,-1627.6301,3960.0696,-6733.6900,63314.7930,35968.8375,59900.0797,59498.0176,57308.7881,58714.5157,51301.9610,53896.0341,-56918030.6979,-56971600.8522,-56943187.8780,-56941604.2642,54956.6412,-56933853.8372,5600.6681,3117.9133,2300.8627,916.8075,589.1576,-337731.5379,-315982.7655,-318947.5941,-324413.6848,-315859.3846,-319147.4803,-322589.5610,-321658.3226,-110721471.7263,-110680030.5749,-110702136.1213,-110711527.5014,-322440.9356,-110708551.4721,1730.3725,4395.8262,-6348.0896,-5378.9112,1272.0654,182266.0505,178214.7654,176768.3156,182479.3648,183215.7828,173192.2039,169769.1639,179080.5513,48312934.7830,48314430.6600,48291966.9091,48301939.5496,177811.4158,48312659.3447,
7200.000,674.3154,-6609.4554,-701.7364,-5027.4904,4238.7767,146330.8106,113534.4535,139057.3304,136938.0366,135296.3763,136416.9214,130735.4996,134756.6948,-26249368.3175,-26309886.6024,-26273721.1506,-26267890.1001,133371.1962,-26265673.4513,-4747.8494,-1785.0006,2680.4218,3579.8222,-2425.2887,-311200.9374,-296799.2354,-296557.4231,-301303.8670,-292268.3692,-295428.5550,-298779.6647,-299305.7688,-121658039.3288,-121627940.3522,-121646163.6715,-121653978.0016,-298877.6187,-121646200.4497,-4997.9563,-396.9679,6357.9642,2696.7568,-4857.4486,182388.4776,178182.0787,178058.8853,180031.7442,184536.9957,176599.1800,168780.9917,176944.7879,48298738.1698,48294727.8569,48274421.5099,48285035.0349,177942.0603,48295367.0983,
10800.000,3377.6819,5631.0995,4494.5748,3607.2404,-174.5951,219903.4332,183964.7919,209474.0542,204246.4941,205076.3653,204594.1905,201669.9139,201886.9143,6195453.7111,6131527.7764,6175309.7833,6184157.6537,203532.5191,6179202.8174,3119.9686,-351.5273,-4580.8321,-5197.7651,4527.4176,-264511.0499,-258890.7385,-255627.6684,-258656.1501,-250181.8439,-255645.9228,-255735.6796,-256590.8510,-124265836.9998,-124248617.2260,-124260021.9967,-124262868.1907,-256563.6780,-124255148.3756,5167.3773,-3907.9262,-2654.6103,2312.6528,5170.2995,182447.7444,178129.5399,179300.2157,176686.3320,185354.8555,180243.7041,168450.2143,178851.7469,48284336.0703,48275041.0695,48257918.4635,48270667.7650,178054.7743,48278087.6836,
14400.000,-6363.2816,-2380.2767,-5858.4196,679.5299,-3050.6029,279218.9289,242810.1884,266798.4956,257528.0491,262366.4509,260121.6204,259476.6163,262647.3338,38195822.1466,38132299.2684,38182256.0369,38189307.8709,261038.2937,38180125.3449,-1657.4805,3393.8180,2630.7378,4073.3373,-5817.1418,-200772.3159,-204565.2272,-198741.4684,-197279.4519,-192118.9119,-201756.4742,-196271.8162,-197556.7328,-118372099.7486,-118368095.0777,-118369447.5351,-118364823.3215,-198119.8586,-118362356.3201,-2172.3858,5453.8290,-2643.5475,-5329.2068,-2054.3003,182446.4928,178058.4780,180189.8620,177105.1808,185662.6263,178381.1089,168749.1997,177698.8467,48269542.1572,48255382.1773,48242616.3720,48258731.5812,178149.5794,48260821.1144,
18000.000,6570.5298,-864.6660,2768.5571,-5271.3882,4357.9309,320440.1624,286314.2433,307512.3663,296946.9296,303601.1361,301555.5873,300460.1152,300813.4808,67563068.5231,67503607.0432,67556681.8950,67553489.7914,302270.1752,67548258.4876,107.4831,-6001.1029,268.1528,-1981.7906,4727.6098,-124215.7045,-137171.1987,-129418.2008,-124854.5613,-121623.9963,-132042.5990,-124301.5609,-128250.8899,-104385711.2200,-104394062.2629,-104382449.7741,-104372599.0704,-127179.4417,-104376487.8915,-2185.3657,-3210.4338,6353.3328,3691.7762,-2467.8854,182386.6606,177970.3464,180514.8323,179738.0568,185427.6378,174781.8100,169686.4575,178462.4601,48254196.3098,48235762.6300,48228651.3271,48247631.6899,178226.4992,48243567.4045,
21600.000,-4081.0141,2830.2355,2711.6278,6639.9082,-4240.2607,340957.7373,311653.0828,329099.9073,318414.5176,326174.2420,324509.0886,322115.8249,325642.6146,92290140.0438,92237867.5017,92289347.5237,92271507.0227,324621.1411,92276295.2898,2106.0802,6112.4807,-729.9577,-113.3357,-1033.2650,-39897.5892,-60898.2725,-51901.0470,-45576.0668,-43071.8138,-52727.9144,-44556.3482,-46725.0751,-83268813.0016,-83287619.6869,-83261326.2396,-83257282.7279,-48163.2193,-83259576.2070,5172.4056,-1306.7996,-6352.6673,1138.4863,5309.2454,182269.6080,177866.8201,180208.6751,182001.0632,184580.9230,172107.2499,171308.4531,178437.4260,48238174.9847,48216193.6577,48216068.4302,48231848.2502,178285.5592,48226326.5677,
25200.000,615.8373,-3738.7106,-6232.3293,-3738.3891,3745.2462,339555.0851,317118.8414,330173.4969,320068.6974,328613.6320,326824.5527,323350.3480,326089.9015,110688732.8236,110645962.2125,110689942.2488,110667792.5265,326660.2340,110675657.3358,-4762.0974,-3020.7789,-1616.5652,2548.2530,-3459.1272,46648.7163,19476.4760,29065.6725,36319.0452,38544.9864,30341.3202,37738.6312,32307.9456,-56470606.0234,-56497196.8763,-56456735.8391,-56466460.0312,33995.0982,-56460853.7189,-4991.8686,4881.4330,2591.7561,-4998.3089,-4627.6884,182096.1983,177749.9334,179369.2952,183731.5437,182993.9849,170284.1886,173708.2805,177975.3185,48221399.2175,48196686.4667,48204688.1714,48209993.5722,178326.7868,48209098.6180,
28800.000,2046.9234,4335.0515,5194.1261,-950.9957,-2876.9373,316477.0616,302235.1649,310567.3898,301606.9141,310635.2744,308137.4993,304762.2405,308218.2516,121504527.2477,121472598.1549,121503222.6594,121488640.9654,308224.2943,121491802.0565,6385.4374,-1623.6034,3753.2040,-4925.0094,6198.8756,129790.4524,98881.3173,108479.3308,116052.9930,117733.0541,111520.1280,117186.5379,115777.4550,-25827902.5001,-25859168.8781,-25808090.6916,-25827627.9636,114156.0533,-25817295.8931,1716.7866,-5065.8343,2666.1053,4490.8458,824.2172,181866.8434,177622.2955,178232.7225,184945.3457,180438.9310,169188.9741,177008.2513,179086.2044,48203839.7378,48177252.4302,48193938.4138,48187211.9868,178350.2112,48191883.5692,
