sl_5_5400_20241212 Coordinates.csv
2024/12/12 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:16 2024,
Start: 2024/12/12 07:47:00.00, Stop: 2024/12/12 09:17:00.00,
TIME_UNITS,STARLINK-5795 - X-Coordinate,STARLINK-5934 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-3784 - X-Coordinate,STARLINK-5822 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5795 - Y-Coordinate,STARLINK-5934 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-3784 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5795 - Z-Coordinate,STARLINK-5934 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-3784 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3126.9064,-6244.5737,-6085.9947,4595.0249,2595.9946,344310.9776,322749.3206,333305.6785,336799.9072,331410.4133,333798.5482,327273.6170,330418.9115,-36602133.2346,-36586342.1373,-36577018.3445,-36592791.5073,331488.2994,-36584837.6238,-6037.8359,-772.8640,1978.2806,-1146.1859,-5436.2653,-111491.1695,-112561.1349,-101891.7316,-106871.1896,-100716.1809,-103683.5031,-109159.5925,-107625.0999,-95758295.2308,-95756034.5239,-95760111.2170,-95756565.9078,-107446.6809,-95753351.4247,1388.3632,-2928.1693,-2104.6849,5031.4698,3427.5257,111644.4559,111451.1199,108030.7735,116162.9614,113688.8707,102990.1255,103689.8529,108507.3340,40899130.5677,40911385.1532,40900419.9781,40878946.7871,109919.8868,40889445.4658,
300.000,-4463.6014,-5605.1269,-5883.5942,3165.7473,620.2694,346460.0003,324798.6061,335585.9354,338922.1466,333532.3906,335952.6599,329494.4967,333005.0649,-34497582.9642,-34482050.0034,-34472342.6349,-34487805.6526,333636.7866,-34480204.0492,-5314.6652,1001.6348,3262.4500,-2721.7496,-5404.1310,-104085.6278,-105728.0806,-94913.8366,-99908.8276,-93672.8213,-96602.0162,-102168.2355,-100777.2333,-96533179.6380,-96530748.1529,-96534394.6386,-96531932.3062,-100443.6299,-96528210.4514,-142.4919,-3969.1954,-313.6933,5505.2115,4293.2478,111724.4439,111577.3718,108208.1943,116174.6889,113966.7098,103275.0915,103624.0152,108416.8248,40898303.2303,40910910.0761,40900141.4519,40878189.7938,110038.8450,40888781.6198,
600.000,-5370.2002,-4448.8942,-5047.1525,1461.7548,-1433.4135,348447.3108,326706.7249,337716.6279,340896.4281,335504.8091,337954.6272,331569.6966,335498.3905,-32376640.7728,-32361372.9548,-32351306.0144,-32366398.7365,335637.3404,-32359179.2879,-4077.3634,2709.4979,4190.8980,-4074.6109,-4885.9622,-96638.6714,-98856.9076,-87895.3211,-92905.0259,-86590.8728,-89478.9349,-95130.1254,-93840.1192,-97261816.4976,-97259225.8906,-97262421.6558,-97261027.3559,-93397.8053,-97256818.1699,-1658.1660,-4587.3912,1513.8934,5385.7029,4699.6169,111804.0442,111702.9410,108389.0193,116181.2705,114240.8551,103565.5593,103563.9968,108453.8626,40897471.7156,40910427.4864,40899850.4300,40877449.2960,110157.7220,40888117.9017,
900.000,-5771.3234,-2892.1591,-3655.9614,-347.3097,-3366.9635,350272.0636,328472.8571,339696.8182,342721.7997,337327.0083,339803.5857,333498.0075,337857.3761,-30240322.7414,-30225326.6196,-30214924.8070,-30229588.3105,337489.1134,-30222779.5823,-2437.0357,4190.3352,4681.6612,-5068.3177,-3936.0320,-89153.8926,-91950.5595,-80839.3443,-85862.9139,-79473.2851,-82317.7238,-88048.3585,-86806.4839,-97943859.4946,-97941121.7222,-97943847.7615,-97943502.9696,-86312.3316,-97938828.3003,-2997.1204,-4717.2840,3164.5707,4685.8558,4603.2854,111883.2556,111827.8531,108573.1306,116182.6014,114511.3182,103861.6030,103509.7125,108626.3422,40896636.0993,40909937.5210,40899546.6628,40876725.4347,110276.5178,40887454.3117,
1200.000,-5639.6593,-1086.4786,-1851.6194,-2085.8692,-4991.8908,351933.4927,330096.2509,341525.6385,344397.3622,338998.3849,341498.7468,335278.3032,340038.3678,-28089652.2574,-28074933.9262,-28064222.5408,-28078399.3263,339191.3246,-28072028.4800,-544.9400,5301.8542,4699.0666,-5597.1018,-2645.8836,-81634.9038,-85011.9948,-73749.0828,-78785.6407,-72323.0344,-75121.8808,-80926.0597,-79675.3980,-98578984.6327,-98576111.9308,-98578350.7638,-98579033.4556,-79190.3502,-98573916.8881,-4017.0578,-4345.0984,4445.5424,3480.9157,4014.5771,111962.0771,111952.1321,108760.4037,116178.5718,114778.1121,104163.2990,103461.0803,108930.9351,40895796.4592,40909440.3162,40899229.9324,40876018.3488,110395.2323,40886790.8495,
1500.000,-4997.0117,795.9368,176.8041,-3589.4541,-6147.7709,353430.9116,331576.2216,343202.2913,345922.2680,340518.3941,343039.3988,336909.5389,341999.7433,-25925659.5255,-25911224.6142,-25900229.4603,-25913863.6438,340743.2588,-25907956.3436,1421.6697,5933.3253,4255.3940,-5597.4017,-1135.4969,-74085.3362,-78044.1853,-66627.7288,-71676.3738,-65143.1203,-67894.9370,-73766.3807,-72452.7743,-99166890.3876,-99163895.2513,-99165630.9335,-99167315.6754,-72035.0179,-99161782.4577,-4609.9310,-3510.1551,5207.4944,1900.5953,2996.3933,112040.5075,112075.8006,108950.7080,116169.0661,115041.2507,104470.7266,103418.0210,109353.0901,40894952.8751,40908936.0072,40898900.0521,40875328.1757,110513.8654,40886127.5154,
1800.000,-3910.8286,2578.3784,2213.0171,-4720.3988,-6718.3276,354763.7145,332912.1524,344726.0502,347295.7199,341886.5497,344424.9076,338390.7510,343706.0050,-23749381.0735,-23735234.7418,-23723982.0359,-23737019.5355,342144.2679,-23731599.8568,3276.1514,6016.6839,3407.4875,-5055.7776,457.7643,-66508.8376,-71050.1151,-59478.4888,-64538.2979,-57936.5638,-60640.4571,-66572.4978,-65151.0126,-99707297.8507,-99704193.0141,-99705411.1401,-99708069.1895,-64849.5050,-99702146.1558,-4713.0860,-2300.9333,5361.8517,115.2699,1657.6020,112118.5457,112198.8797,109143.9069,116153.9625,115300.7488,104783.9669,103380.4585,109868.2757,40894105.4284,40908424.7287,40898556.8659,40874655.0508,110632.4171,40885464.3092,
2100.000,-2486.9249,4096.0767,4036.7232,-5380.6180,-6643.5030,355931.3760,334103.4933,346096.2600,348516.9695,343102.4252,345654.7176,339721.0564,345131.1954,-21561859.2566,-21548006.1899,-21536522.4704,-21548911.1885,343393.7704,-21544001.5277,4839.9698,5534.2023,2249.2413,-4011.9959,1991.5505,-58909.0710,-64032.7791,-52304.5820,-57374.6136,-50706.4050,-53362.0393,-59347.6104,-57787.8246,-100199950.8611,-100196749.2778,-100197436.9785,-100201036.3932,-57636.9947,-100194751.8840,-4315.6008,-846.0289,4890.7624,-1682.5081,141.4560,112196.1907,112321.3892,109339.8582,116133.1335,115556.6212,105103.1034,103348.3200,110444.3281,40893254.2024,40907906.6136,40898200.2478,40873999.1079,110750.8872,40884801.2310,
2400.000,-859.2602,5211.5133,5447.4495,-5520.0246,-5926.0623,356933.4520,335149.7615,347312.3371,349585.3159,344165.6540,346728.3525,340899.6519,346261.1601,-19364141.7578,-19350586.1637,-19338898.2033,-19350588.2030,344491.2520,-19346209.1900,5959.6503,4521.6974,901.1156,-2556.5570,3331.2078,-51289.7134,-56995.1819,-45109.2383,-50188.5362,-43455.7010,-46063.3159,-52094.9386,-50384.4273,-100644616.1276,-100641330.9508,-100641476.8844,-100645982.6416,-50400.6810,-100639366.4193,-3459.3938,699.3099,3849.0522,-3299.1121,-1389.8382,112273.4417,112443.3476,109538.4144,116106.4447,115808.8833,105428.2209,103321.5354,111044.5575,40892399.2823,40907381.7939,40897830.1003,40873360.4793,110869.2757,40884138.2808,
