sl_100_5400_20240519 Coordinates.csv
2024/05/19 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:10 2024,
Start: 2024/05/19 07:47:00.00, Stop: 2024/05/19 09:17:00.00,
TIME_UNITS,STARLINK-32368 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-32081 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-32249 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-4259 - X-Coordinate,STARLINK-5175 - X-Coordinate,STARLINK-5984 - X-Coordinate,STARLINK-2647 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-3401 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-32123 - X-Coordinate,STARLINK-31163 - X-Coordinate,STARLINK-11261 [DTC] - X-Coordinate,STARLINK-1445 - X-Coordinate,STARLINK-3595 - X-Coordinate,STARLINK-3887 - X-Coordinate,STARLINK-31540 - X-Coordinate,STARLINK-5115 - X-Coordinate,STARLINK-2117 - X-Coordinate,STARLINK-30369 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-1644 - X-Coordinate,STARLINK-32246 - X-Coordinate,STARLINK-31456 - X-Coordinate,STARLINK-3134 - X-Coordinate,STARLINK-2180 - X-Coordinate,STARLINK-32170 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-3915 - X-Coordinate,STARLINK-6270 - X-Coordinate,STARLINK-4507 - X-Coordinate,STARLINK-5993 - X-Coordinate,STARLINK-30930 - X-Coordinate,STARLINK-5959 - X-Coordinate,STARLINK-3643 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-5203 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-32373 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-30880 - X-Coordinate,STARLINK-6314 - X-Coordinate,STARLINK-1302 - X-Coordinate,STARLINK-31827 - X-Coordinate,STARLINK-2278 - X-Coordinate,STARLINK-3708 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-30111 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-1997 - X-Coordinate,STARLINK-30884 - X-Coordinate,STARLINK-4178 - X-Coordinate,STARLINK-3700 - X-Coordinate,STARLINK-6375 - X-Coordinate,STARLINK-5732 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-32133 - X-Coordinate,STARLINK-31382 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-30397 - X-Coordinate,STARLINK-3575 - X-Coordinate,STARLINK-5417 - X-Coordinate,STARLINK-2228 - X-Coordinate,STARLINK-31811 - X-Coordinate,STARLINK-2430 - X-Coordinate,STARLINK-1709 - X-Coordinate,STARLINK-5286 - X-Coordinate,STARLINK-3241 - X-Coordinate,STARLINK-1759 - X-Coordinate,STARLINK-2649 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-4387 - X-Coordinate,STARLINK-31463 - X-Coordinate,STARLINK-3677 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-31087 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-31762 - X-Coordinate,STARLINK-2626 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-32208 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-3853 - X-Coordinate,STARLINK-31225 - X-Coordinate,STARLINK-32237 - X-Coordinate,STARLINK-2557 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-2039 - X-Coordinate,STARLINK-5700 - X-Coordinate,STARLINK-32153 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32368 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-32081 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-32249 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-4259 - Y-Coordinate,STARLINK-5175 - Y-Coordinate,STARLINK-5984 - Y-Coordinate,STARLINK-2647 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-3401 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-32123 - Y-Coordinate,STARLINK-31163 - Y-Coordinate,STARLINK-11261 [DTC] - Y-Coordinate,STARLINK-1445 - Y-Coordinate,STARLINK-3595 - Y-Coordinate,STARLINK-3887 - Y-Coordinate,STARLINK-31540 - Y-Coordinate,STARLINK-5115 - Y-Coordinate,STARLINK-2117 - Y-Coordinate,STARLINK-30369 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-1644 - Y-Coordinate,STARLINK-32246 - Y-Coordinate,STARLINK-31456 - Y-Coordinate,STARLINK-3134 - Y-Coordinate,STARLINK-2180 - Y-Coordinate,STARLINK-32170 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-3915 - Y-Coordinate,STARLINK-6270 - Y-Coordinate,STARLINK-4507 - Y-Coordinate,STARLINK-5993 - Y-Coordinate,STARLINK-30930 - Y-Coordinate,STARLINK-5959 - Y-Coordinate,STARLINK-3643 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-5203 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-32373 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-30880 - Y-Coordinate,STARLINK-6314 - Y-Coordinate,STARLINK-1302 - Y-Coordinate,STARLINK-31827 - Y-Coordinate,STARLINK-2278 - Y-Coordinate,STARLINK-3708 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-30111 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-1997 - Y-Coordinate,STARLINK-30884 - Y-Coordinate,STARLINK-4178 - Y-Coordinate,STARLINK-3700 - Y-Coordinate,STARLINK-6375 - Y-Coordinate,STARLINK-5732 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-32133 - Y-Coordinate,STARLINK-31382 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-30397 - Y-Coordinate,STARLINK-3575 - Y-Coordinate,STARLINK-5417 - Y-Coordinate,STARLINK-2228 - Y-Coordinate,STARLINK-31811 - Y-Coordinate,STARLINK-2430 - Y-Coordinate,STARLINK-1709 - Y-Coordinate,STARLINK-5286 - Y-Coordinate,STARLINK-3241 - Y-Coordinate,STARLINK-1759 - Y-Coordinate,STARLINK-2649 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-4387 - Y-Coordinate,STARLINK-31463 - Y-Coordinate,STARLINK-3677 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-31087 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-31762 - Y-Coordinate,STARLINK-2626 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-32208 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-3853 - Y-Coordinate,STARLINK-31225 - Y-Coordinate,STARLINK-32237 - Y-Coordinate,STARLINK-2557 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-2039 - Y-Coordinate,STARLINK-5700 - Y-Coordinate,STARLINK-32153 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32368 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-32081 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-32249 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-4259 - Z-Coordinate,STARLINK-5175 - Z-Coordinate,STARLINK-5984 - Z-Coordinate,STARLINK-2647 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-3401 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-32123 - Z-Coordinate,STARLINK-31163 - Z-Coordinate,STARLINK-11261 [DTC] - Z-Coordinate,STARLINK-1445 - Z-Coordinate,STARLINK-3595 - Z-Coordinate,STARLINK-3887 - Z-Coordinate,STARLINK-31540 - Z-Coordinate,STARLINK-5115 - Z-Coordinate,STARLINK-2117 - Z-Coordinate,STARLINK-30369 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-1644 - Z-Coordinate,STARLINK-32246 - Z-Coordinate,STARLINK-31456 - Z-Coordinate,STARLINK-3134 - Z-Coordinate,STARLINK-2180 - Z-Coordinate,STARLINK-32170 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-3915 - Z-Coordinate,STARLINK-6270 - Z-Coordinate,STARLINK-4507 - Z-Coordinate,STARLINK-5993 - Z-Coordinate,STARLINK-30930 - Z-Coordinate,STARLINK-5959 - Z-Coordinate,STARLINK-3643 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-5203 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-32373 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-30880 - Z-Coordinate,STARLINK-6314 - Z-Coordinate,STARLINK-1302 - Z-Coordinate,STARLINK-31827 - Z-Coordinate,STARLINK-2278 - Z-Coordinate,STARLINK-3708 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-30111 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-1997 - Z-Coordinate,STARLINK-30884 - Z-Coordinate,STARLINK-4178 - Z-Coordinate,STARLINK-3700 - Z-Coordinate,STARLINK-6375 - Z-Coordinate,STARLINK-5732 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-32133 - Z-Coordinate,STARLINK-31382 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-30397 - Z-Coordinate,STARLINK-3575 - Z-Coordinate,STARLINK-5417 - Z-Coordinate,STARLINK-2228 - Z-Coordinate,STARLINK-31811 - Z-Coordinate,STARLINK-2430 - Z-Coordinate,STARLINK-1709 - Z-Coordinate,STARLINK-5286 - Z-Coordinate,STARLINK-3241 - Z-Coordinate,STARLINK-1759 - Z-Coordinate,STARLINK-2649 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-4387 - Z-Coordinate,STARLINK-31463 - Z-Coordinate,STARLINK-3677 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-31087 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-31762 - Z-Coordinate,STARLINK-2626 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-32208 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-3853 - Z-Coordinate,STARLINK-31225 - Z-Coordinate,STARLINK-32237 - Z-Coordinate,STARLINK-2557 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-2039 - Z-Coordinate,STARLINK-5700 - Z-Coordinate,STARLINK-32153 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,-5212.6449,3643.4500,3007.8292,0.0000,-5124.0581,-1992.3659,-4687.4468,5309.9318,6132.0316,-170.7380,-5415.3718,2906.9755,2061.7586,3098.4624,5036.6282,5425.9447,2762.1804,4091.0692,-806.2266,-3479.2535,-3474.1131,4321.3716,3399.4205,-2822.0189,-3563.5493,-529.2655,-4864.7633,-4112.4782,-3072.6909,4692.9725,-6120.5988,2748.5232,-2265.0688,5200.2037,-2953.6377,-1706.6210,2551.1155,788.1085,4381.3722,-6196.2210,-873.4939,-2785.2802,1041.0038,4743.6679,23.6222,6915.6365,-2646.4036,1401.1808,4230.0774,3837.4778,3986.7522,3991.1604,4313.9033,-4105.4567,-2429.1156,-5089.4554,3591.4370,-2760.2769,-1798.7162,-2625.0852,567.7535,-964.4495,699.3532,0.0000,-3491.8393,-6734.7912,6902.1270,3394.9986,3295.7395,-6827.1567,-3601.3314,-5084.5721,4310.8663,-1835.4441,-2691.7834,3985.2098,2126.7101,2633.6430,-5046.1557,-4451.2490,-937.3235,-500.0963,-2295.4886,-4575.7580,-6474.2355,-4406.5071,5038.6152,3075.8288,2608.2635,5667.2308,4946.5660,-4355.5734,6332.4701,-6197.1257,6205.6741,-4710.5773,6526.8519,212.2421,0.0000,380222.7618,395319.9814,384901.7411,382518.7663,385004.6527,383976.9765,392195.6974,387330.7154,-268280503.6265,-268264021.2078,-268283466.1894,-268280545.5275,387513.4113,-268283383.4627,0.0000,-1980.1892,3470.1045,4483.1929,0.0000,761.9202,-3780.5921,4472.5725,2850.0623,-332.7459,5082.4902,3539.5946,-3919.0236,-6301.9310,3046.1894,-605.5473,2269.1205,-3196.6520,-1968.7178,-4941.9382,-5356.9901,2306.3796,218.3594,-4583.4753,-4047.7435,-5330.4540,6887.5771,4663.9275,909.3571,2780.3180,5096.6446,-2180.6966,4350.9136,-3496.2016,-2525.7453,4996.2801,-2014.1581,3452.0350,-2570.3067,1641.3582,196.5595,-4121.1528,-6166.0517,-4353.2207,-60.4651,6915.0602,-543.9382,6344.5957,4398.3055,-5264.3159,-2815.8242,4605.5470,1324.4020,1184.9152,-608.9427,5222.7807,-4571.4522,-2133.7159,4322.6580,-6226.5118,3895.4789,-6347.6538,-5091.9671,-5709.7551,0.0000,-4033.8077,-728.4396,-710.0136,-3467.8964,-2641.6159,475.3388,3110.9542,2120.9880,249.5615,-4997.0715,-3271.0142,4001.8133,3664.4115,-4564.5034,-2587.4746,-5242.1364,228.5879,5673.2642,4040.4101,-4643.4617,363.5661,-2064.2192,2207.8072,3977.6030,-3513.5741,340.4737,-2483.3244,-1058.4993,2156.9035,2266.2183,-839.3278,-625.1757,1010.8808,-5176.5707,0.0000,-91826.7500,-120153.9395,-113676.4445,-107217.4149,-114725.3467,-110794.9849,-108759.7818,-108835.1306,94593067.5929,94591003.5700,94588952.0249,94621817.7579,-108547.1297,94612124.2292,0.0000,-4133.0937,-4616.4785,-4367.8364,0.0000,-4456.9242,5432.4275,-2440.0524,-3456.2517,-3226.1536,4715.8003,-2511.8748,-4917.4473,-1988.1138,-5267.4633,-4630.4788,3281.6086,5489.9856,5211.2821,4767.6812,2393.0495,5533.7747,5400.8327,3945.4643,-4874.3236,2672.6359,-554.8003,-1037.5032,5398.3742,5530.9038,-47.5889,-2104.6183,4615.3261,5514.0005,3827.1095,-3774.1640,-6437.3233,-5337.1888,-6419.1438,5086.1721,-3157.2408,-5495.4973,854.7309,5073.3987,-5054.0492,534.0813,-147.0777,838.6157,5018.7980,1569.1977,5018.3987,-3363.1194,-5502.0846,5282.2059,-5543.9814,-3871.8427,1045.8568,5523.6646,4665.7606,2413.6760,-5091.8609,2733.4552,-4617.0909,-3672.1452,0.0000,4249.4365,-1425.3099,-73.9649,4921.4793,5471.5428,1121.3382,4905.3112,4187.1246,-5421.6816,4462.8891,5461.3654,4001.2321,-5488.2241,4506.2067,-4017.6050,-775.1540,-6883.5541,3743.2656,-5142.7981,2412.8561,-2473.0334,4816.6818,-4040.8973,4757.6753,-5366.7838,3777.5570,-4004.8100,5260.7697,1561.2839,-2051.8386,2959.8150,-5036.6031,2076.2193,-4617.8506,0.0000,-22707.5567,-27781.0974,-29030.7703,-20208.2981,-23614.9410,-34217.9782,-32648.1182,-25158.8679,22437234.0887,22466192.7365,22449910.8245,22435180.0574,-26886.3857,22444011.3836,
300.000,0.0000,-6166.0669,4032.5912,4779.9384,0.0000,-4201.0700,-3941.1646,-4009.3441,5754.0534,6522.9626,1953.4070,-4697.9940,820.5905,928.6297,3976.5226,4348.6665,4958.6164,846.4487,3697.8723,-2613.8683,-4928.7468,-2287.6688,3762.7456,1386.0882,-3694.0917,-4391.2368,711.0338,-3963.1269,-3863.0463,-1445.8944,5336.3994,-5735.7924,3594.8580,-4068.3538,3616.8158,-1092.9483,-3695.9869,4385.8287,-1373.0743,4132.4830,-6796.0249,-2845.1634,-4103.5164,-728.2506,3731.8120,1515.4784,6495.0511,-1486.1551,3362.3291,3314.3095,1916.5525,4982.5004,4763.4099,4052.7208,-4294.0140,-382.5145,-5845.2710,2224.5557,-741.8657,-2799.5739,-1385.0066,-1157.7505,-3013.6940,-1240.0149,0.0000,-4516.4257,-6174.4747,6430.5729,2544.3758,2116.2123,-6695.2185,-2863.9993,-5067.0963,4701.7349,-2160.1813,-3966.4240,4276.0948,4012.8940,543.4665,-5669.2838,-5273.1563,-755.2592,1435.8903,-913.0012,-5325.3740,-5581.8904,-5722.5294,6077.2595,3804.0662,1207.1424,4610.0847,3207.8200,-3999.2287,6198.6556,-5942.5105,5011.1127,-5526.7462,5885.3118,-1856.3910,0.0000,382006.9125,397628.6521,386975.4231,384762.4792,387214.9955,386131.3745,394346.6776,389854.4155,-270279851.5762,-270262793.0898,-270282238.8346,-270280451.6536,389716.5881,-270282771.5017,0.0000,-304.9136,1431.5980,3575.8760,0.0000,2717.5930,-3039.9809,5598.1521,3646.0554,-1727.7537,5033.6462,4989.9006,-4154.9201,-6854.4180,1047.3502,-2658.5223,501.6776,-4225.9511,-3922.4736,-5294.6177,-4623.5172,4081.2441,-1883.7359,-5026.1768,-2147.1826,-5351.3204,6499.4123,5489.4534,2999.6775,4209.4515,4024.3910,-669.5984,2483.5984,-2357.6764,-3816.8621,4784.9468,-1368.4742,2489.0181,-2133.6550,-480.3468,922.6520,-3206.2624,-5403.8354,-5293.7670,-1927.7326,6693.8839,-2004.4383,6695.8975,4354.3687,-6088.1037,-3720.3321,4651.6481,-641.7560,-962.1786,1531.7727,5234.6646,-3628.5581,-3816.3865,5079.1944,-4978.0217,5394.4360,-5661.0411,-4774.0014,-5059.9950,0.0000,-2153.1124,574.3639,-2158.3469,-5157.5638,-4385.0213,1681.2435,4879.3967,3798.2599,-1786.3889,-3229.7913,-1503.8492,2098.0530,2728.2630,-5043.3322,-3479.2651,-4355.8138,-2025.5974,4962.9937,5432.6278,-4460.1292,1940.0574,-718.9202,572.4616,2032.7116,-5005.3530,-1248.5606,-3365.6042,1073.9040,469.9414,3511.1379,-2062.1718,1116.3141,-386.8680,-5329.2961,0.0000,-83776.1672,-111677.3513,-105366.9258,-98929.1219,-106526.3366,-102605.7466,-100454.3689,-100961.3592,88712675.5813,88710722.0127,88708320.5060,88741631.0817,-100289.9119,88731647.5949,0.0000,-3171.2641,-5321.5076,-3547.7398,0.0000,-4655.1194,4797.7175,-700.3577,-1359.5728,-1601.4650,4353.2158,-1086.3595,-5482.3313,-208.6991,-5451.3508,-4604.5208,4526.8293,5423.7083,4328.2970,3601.1908,942.1238,5112.3334,5493.9021,4574.9714,-5463.8056,617.1710,-2303.0179,790.3763,4793.5699,5287.7114,-1831.9793,-3648.9272,5355.0418,5065.6160,4516.7762,-4883.6001,-5733.4814,-4633.9066,-6480.5900,5517.3199,-1154.2795,-5437.9633,-703.2980,4152.7202,-5514.4517,-1009.4953,1384.3986,-972.9621,4031.7850,-227.6291,5505.7289,-1387.4972,-4984.9920,5528.1348,-5212.7225,-4541.7147,-769.7687,5334.3459,4660.6506,3896.0259,-4118.8246,3830.7882,-4037.6832,-4408.9778,0.0000,4634.1425,-3080.1863,1454.1479,3837.6157,4907.8613,-687.7933,3837.5216,2795.5175,-4768.1951,5755.0301,5456.9292,5019.3662,-4951.5626,4726.2723,-2008.2234,1040.8173,-6606.4348,4441.9586,-4205.4402,336.3922,-3640.6067,3693.8265,-3053.3577,5413.2190,-4629.5940,4864.9116,-5006.2933,5532.9844,2918.4827,-276.9668,4310.4288,-4018.3125,3621.1076,-4039.6192,0.0000,-22861.4928,-27928.0673,-29130.6893,-20439.3813,-23580.7600,-34202.4080,-32985.3882,-25397.7724,22441979.5094,22471037.8333,22454562.8478,22440386.1684,-27023.7907,22448973.6002,
600.000,0.0000,-6539.9399,4067.2056,6093.3388,0.0000,-2893.1075,-5506.3215,-2939.6426,5563.2373,6277.9130,3882.3959,-3535.0423,-1350.2304,-294.5401,4503.1767,3270.8511,3996.7209,-1122.0744,2985.8569,-4137.3013,-5870.6635,-927.8690,2891.6313,-764.3323,-4262.8009,-4766.1114,1906.7020,-2641.8460,-3273.4029,281.2226,5467.7056,-4782.8166,4143.6304,-5490.2200,1698.8996,902.6731,-5327.6471,5784.6482,-3412.6426,3533.6562,-6709.2015,-4559.9984,-5009.1490,-2384.8554,2402.8245,2870.3267,5444.8415,-168.3717,4959.6400,2069.2752,-176.0887,5461.6087,5112.8868,3452.3124,-4116.0728,1714.1565,-6025.9332,687.4141,1331.9248,-3566.2169,-51.8725,-2801.9278,-4767.2661,-3080.4911,0.0000,-5124.7102,-5012.1212,5335.5270,1484.2023,777.6699,-5901.7256,-1876.0716,-4573.4673,4678.2717,-2341.8055,-4896.8203,4199.1916,5519.2497,-1593.0585,-5662.3579,-5579.0905,-400.2263,3252.8779,516.7805,-5531.6183,-4164.4163,-6468.1026,6511.5960,4216.5847,-267.4562,3106.8299,1146.1267,-3306.5482,5462.6530,-5095.4958,3332.9141,-5827.0201,4676.7529,-3732.3287,0.0000,383621.2064,399754.2103,388874.7099,386830.2046,389253.1900,388113.7997,396317.0863,392206.5608,-272150327.8518,-272132690.6256,-272152129.7604,-272151497.0194,391743.7854,-272153284.2150,0.0000,1373.5672,-756.3523,2358.1762,0.0000,4421.2526,-2051.1658,6163.4845,4062.0570,-2935.9898,4540.0554,5951.9843,-4042.8081,-6725.2850,-1036.8275,-4460.2243,-1355.1198,-4891.4987,-5480.7000,-5153.9071,-3426.5846,5478.7019,-3816.4733,-5027.6519,-50.9656,-4833.4121,5473.3376,5749.4308,4778.4262,5261.8019,2540.6539,945.1385,381.2077,-1037.5195,-4779.5256,4148.6572,-658.6393,1323.0022,-1565.8177,-2569.2203,1540.2863,-2031.1048,-4086.9671,-5705.6070,-3641.9302,5824.2824,-3284.3012,6387.5498,3903.0999,-6312.2666,-4315.6410,4240.2574,-2515.0476,-3025.7150,3509.3310,4783.8024,-2318.4813,-5157.0013,5386.6527,-3235.3392,6375.6744,-4447.1116,-4034.2699,-3930.4068,0.0000,-68.3199,1853.6511,-3411.8428,-6336.9959,-5714.6680,2728.9209,6145.5037,5081.2383,-3624.6168,-1133.1895,375.8341,-24.7226,1577.1170,-5079.8423,-4017.0540,-3027.9541,-4055.4728,3780.3840,6309.2492,-3827.6561,3361.8182,660.4148,-1094.3362,-103.6615,-6027.1214,-2754.4770,-3958.4077,3114.4278,-1287.4250,4402.4899,-3128.2518,2714.3598,-1783.8165,-5004.4356,0.0000,-75692.3905,-103155.2723,-97011.1931,-90594.8278,-98278.9097,-94373.3012,-92106.6435,-92975.6868,82790084.7419,82788259.0540,82785511.3993,82819210.1061,-91988.0864,82808970.9591,0.0000,-1871.3045,-5432.5886,-2350.0866,0.0000,-4334.4531,3646.3623,1114.6902,881.8163,194.4905,3526.0783,455.1798,-5461.0345,1593.1583,-5026.8617,-4072.9784,5244.6190,4777.4777,2978.9675,2046.8621,-614.6355,4144.5647,4997.7210,4716.5401,-5471.1792,-1503.9580,-3804.6550,2529.1990,3657.9161,4475.1026,-3420.0403,-4785.5441,5518.1080,4071.5697,4723.7421,-5469.5896,-4424.6180,-3417.4108,-5859.6168,5354.1420,971.0836,-4798.1264,-2182.3032,2755.2798,-5386.3418,-2445.1686,2767.8576,-2680.1261,2592.4442,-2000.1324,5401.4052,735.1732,-3933.8596,5181.5560,-4323.2899,-4728.0771,-2502.6252,4574.1491,4157.8493,4958.4406,-2704.5057,4518.5571,-3028.1939,-4652.2919,0.0000,4499.1191,-4404.3157,2826.8165,2340.1396,3815.7770,-2423.4283,2342.0612,1103.4008,-3605.0333,6436.4090,4865.0415,5498.6318,-3886.2633,4441.6489,214.6673,2744.5899,-5631.3182,4640.9948,-2818.2571,-1775.8131,-4420.2315,2161.4765,-1723.5994,5488.3868,-3396.0899,5406.3318,-5449.6539,5209.4225,3954.4681,1527.8598,5198.7613,-2568.8617,4776.8118,-3030.9664,0.0000,-23015.6960,-28074.8743,-29226.5828,-20675.4384,-23550.0945,-34181.3858,-33316.5320,-25766.2765,22446727.9547,22475881.0261,22459213.1737,22445605.9750,-27161.1817,22453935.6788,
