sl_10_5400_20240401 Coordinates.csv
2024/04/01 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:19 2024,
Start: 2024/04/01 07:47:00.00, Stop: 2024/04/01 09:17:00.00,
TIME_UNITS,STARLINK-3276 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-30814 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-5585 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-30896 - X-Coordinate,STARLINK-5668 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-11088 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3276 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-30814 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-5585 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-30896 - Y-Coordinate,STARLINK-5668 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-11088 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3276 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-30814 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-5585 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-30896 - Z-Coordinate,STARLINK-5668 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-11088 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3132.4911,-4099.9321,-4601.5555,513.9635,-2254.4753,-1986.3090,-3999.9914,3374.9152,-2622.6522,2634.9156,-270539.3419,-273734.5180,-282522.6601,-279558.2036,-283322.2928,-281090.5840,-274079.3006,-277212.5556,-259559790.5921,-259552826.1383,-259557656.7603,-259539410.5833,-277105.6551,-259546165.1112,-6112.6911,1499.4593,-5003.5308,6786.9239,4923.6242,4207.7220,3336.1745,-6044.6780,-3242.7282,-5505.1894,-174565.3516,-210794.6449,-193125.3175,-186728.2709,-193598.0698,-190136.1290,-194849.0945,-192437.1339,165510056.9356,165488577.2545,165481764.7690,165496768.4970,-191231.8458,165500101.1682,831.0640,-5372.2946,-888.5290,1280.2515,-4341.3936,5159.0652,4480.0758,485.6658,5514.2224,-2881.2463,-179321.6547,-183091.1042,-185505.8521,-176542.8284,-180169.7632,-190736.5099,-188962.5253,-184661.8912,-54146251.0196,-54165308.2666,-54149194.5473,-54144957.0849,-183314.9850,-54134735.3981,
300.000,1800.6405,-2712.8966,-5414.2480,1688.1753,-140.9321,-310.5968,-2799.7727,1853.2113,-4043.1239,1583.9059,-266897.4628,-269292.5050,-278495.5454,-275423.5052,-279279.3046,-277091.7343,-269992.9211,-272962.1429,-263109979.1674,-263102674.0919,-263107225.2865,-263089268.1068,-273022.3181,-263096330.9831,-6168.9760,3167.9494,-4097.2885,6030.1496,5090.1089,3175.6768,5002.6114,-6387.7787,-1597.2236,-6451.9607,-180188.0701,-216467.4432,-198754.6737,-192494.9236,-199402.8370,-195902.2937,-200536.8885,-197816.4857,159804247.7705,159782874.0318,159775736.3262,159791444.4878,-196990.1396,159794214.3274,2557.9729,-5524.7052,934.9643,2954.0185,-4716.5157,6168.5685,3787.7100,1975.9425,5376.5090,-1183.2505,-179335.2266,-183097.2116,-185466.6191,-176626.3106,-179988.4643,-190579.6149,-189159.0807,-184926.8305,-54140464.0889,-54159569.6544,-54143745.3745,-54139349.0690,-183308.0824,-54129043.1583,
600.000,265.4610,-1104.2474,-5679.9976,2728.4539,1989.9692,1448.6542,-1356.5258,136.6774,-5106.2893,376.5418,-263139.1854,-264733.2571,-274346.7076,-271168.2643,-275111.1155,-272971.8101,-265791.8506,-268614.5526,-266534754.0173,-266527115.1872,-266531373.4447,-266513742.7553,-268819.4168,-266521079.3881,-5627.7699,4564.8598,-2763.6598,4678.5992,4811.4560,1884.4762,6181.3737,-6124.1929,164.5310,-6704.2356,-185736.2045,-222045.6824,-204296.7919,-198173.3640,-205120.7228,-201585.2761,-206135.4811,-203041.9547,154022315.9930,154001058.4560,153993607.4900,154010015.1796,-202661.2981,154012205.6846,4009.2196,-5085.0835,2654.8243,4310.4983,-4589.6169,6524.1405,2679.4670,3255.1695,4660.5129,652.0536,-179348.9649,-183103.2121,-185423.1576,-176714.6427,-179810.5426,-190417.1943,-189349.3548,-185073.6603,-54134671.9489,-54153827.7746,-54138292.9349,-54133722.0684,-183301.0611,-54123350.8734,
900.000,-1333.4883,569.8973,-5385.5892,3547.0512,3931.8579,3114.6077,196.4379,-1618.4446,-5699.6899,-878.9723,-259266.0000,-260058.8062,-270077.9306,-266794.3381,-270819.8675,-268732.3692,-261477.8769,-264184.1670,-269832483.6582,-269824518.2594,-269828470.5668,-269811203.8319,-264498.8093,-269818778.8808,-4553.1517,5547.4474,-1125.2025,2868.9493,4113.2859,469.8564,6751.3302,-5287.1434,1872.4382,-6236.7278,-191207.3614,-227526.9451,-209749.2793,-203761.1820,-210749.1013,-207182.5474,-211642.8174,-208144.8893,148167017.7024,148145886.4074,148138134.6099,148155234.4274,-208242.8407,148156831.5002,5028.6386,-4100.1565,4080.4641,5204.2678,-3974.1292,6188.1226,1276.8912,4186.8019,3443.0118,2411.5820,-179362.8697,-183109.1050,-185375.5371,-176807.9227,-179636.0052,-190249.1809,-189533.4395,-185092.4169,-54128874.6448,-54148082.5830,-54132837.1675,-54128076.3778,-183293.9210,-54117658.5433,
1200.000,-2846.1003,2151.6028,-4573.6403,4073.0092,5496.1253,4514.0083,1717.6749,-3249.2960,-5753.6862,-2068.0864,-255279.4455,-255271.2340,-265691.0489,-262303.6303,-266407.7383,-264375.0100,-257052.8330,-259681.2870,-273001597.1629,-272993312.6952,-272996946.5511,-272980081.0584,-260062.4053,-272987858.5791,-3059.9028,6009.6493,661.2676,783.0602,3056.6720,-927.1609,6651.9021,-3963.7400,3365.9507,-5102.9093,-196599.1766,-232908.8578,-215109.7799,-209256.0168,-216285.3917,-212691.6057,-217056.8575,-213158.8661,142241143.9488,142220148.7059,142212108.9565,142229891.0393,-213732.3265,142230882.9833,5506.7865,-2674.9474,5054.1218,5539.7348,-2935.2510,5195.7643,-265.9755,4671.5320,1854.8031,3890.9018,-179376.9411,-183114.8898,-185323.8346,-176906.2539,-179464.8553,-190075.5050,-189711.4242,-184982.0376,-54123072.2239,-54142334.0342,-54127378.0111,-54122412.2918,-183286.6621,-54111966.1682,
1500.000,-4125.7856,3495.8497,-3336.4116,4257.9609,6530.2789,5495.3163,3070.4346,-4601.5002,-5249.9662,-3080.0900,-251181.1089,-250372.6713,-261187.9470,-257698.0892,-261876.9422,-259901.3704,-252518.5953,-255111.6335,-276040584.9091,-276031989.1806,-276035292.6096,-276018865.3280,-255512.1649,-276026808.9130,-1300.8055,5893.9205,2419.8895,-1370.6727,1733.1718,-2174.3095,5889.8323,-2285.5671,4509.2814,-3428.5789,-201909.3159,-238189.0918,-220375.9744,-214655.5585,-221727.0597,-218109.9759,-222375.5793,-218117.2819,136247519.4025,136226669.7813,136218355.3911,136236807.4504,-219127.3551,136237184.9612,5392.4467,-962.0511,5468.2817,5281.0996,-1583.3119,3651.7778,-1779.6509,4657.7533,66.8226,4918.3445,-179391.1793,-183120.5655,-185268.1347,-177009.7451,-179297.0926,-189896.0939,-189883.3957,-184750.2030,-54117264.7362,-54136582.0824,-54121915.4045,-54116730.1045,-183279.2844,-54106273.7479,
1800.000,-5043.5978,4483.8831,-1804.9479,4080.4265,6933.1504,5945.5400,4134.8801,-5543.7106,-4225.0905,-3818.0970,-246972.6249,-245365.2964,-256570.5594,-252979.7063,-257229.7303,-255313.1260,-247877.0838,-250476.2206,-278947999.2989,-278939100.4200,-278942061.9867,-278926109.4278,-250850.0980,-278934182.3432,549.1914,5198.7924,3973.1286,-3378.2330,257.3446,-3160.6565,4538.8297,-415.3972,5203.9081,-1397.2589,-207135.4756,-243365.3644,-225545.5820,-219957.5501,-227071.6181,-223435.2108,-227596.9813,-223051.0147,130189001.0080,130168306.3270,130159731.0186,130178838.3797,-224425.5681,130178594.5328,4697.9057,854.4337,5277.2802,4456.0177,-62.3189,1719.7215,-3098.0895,4146.9266,-1728.3747,5374.9315,-179405.5845,-183126.1316,-185208.5294,-177118.5108,-179132.7145,-189710.8723,-190049.4381,-184412.7976,-54111452.2336,-54130826.6809,-54116449.2862,-54111030.1090,-183271.7879,-54100581.2825,
2100.000,-5501.2710,5033.8139,-135.0292,3548.3591,6665.2661,5803.8024,4818.4506,-5980.3983,-2768.2857,-4207.9583,-242655.6751,-240251.3347,-251840.8695,-248150.5152,-252468.3911,-250611.9884,-243130.2610,-245771.5839,-281722455.4479,-281713261.8252,-281715870.6471,-281700428.7327,-246078.2633,-281708594.0505,2310.3668,3980.8408,5159.6471,-5041.2816,-1242.8259,-3806.5823,2732.0819,1468.6222,5396.9696,770.4148,-212275.3842,-248435.4401,-230616.3611,-225159.7898,-232316.6281,-228664.8905,-232719.0853,-227986.1996,124068476.6220,124047945.9382,124039123.8260,124058869.4722,-229624.6496,124057999.7068,3497.6744,2578.8109,4502.1524,3152.7486,1465.3177,-395.1649,-4077.0580,3193.4304,-3337.6997,5207.8657,-179420.1568,-183131.5873,-185145.1179,-177232.6717,-178971.7161,-189519.7622,-190209.6325,-183993.0169,-54105634.7704,-54125067.7820,-54110979.5943,-54105312.5968,-183264.1725,-54094888.7721,
2400.000,-5442.0053,5107.2588,1508.6290,2699.6155,5753.0193,5069.6385,5063.4196,-5861.7526,-1013.5570,-4205.4989,-238231.9875,-235033.0573,-247000.9090,-243212.5896,-247595.2508,-245799.7032,-238280.1309,-240990.3460,-284362631.8453,-284353152.1745,-284355397.9347,-284340501.8679,-241198.7673,-284348722.5962,3815.6952,2350.4167,5851.1357,-6196.9858,-2636.8578,-4070.0817,648.6528,3189.9231,5084.6592,2840.7882,-217326.8029,-253397.1308,-235586.1099,-230260.1330,-237459.7002,-233796.6232,-237739.9382,-232942.1707,117888863.6372,117868505.7356,117859451.3052,117879815.9257,-234722.3276,117878318.0249,1920.7369,4025.2401,3228.4143,1510.9680,2836.2821,-2468.1130,-4609.8171,1898.9086,-4588.5779,4436.4151,-179434.8965,-183136.9317,-185078.0065,-177352.3547,-178814.0911,-189322.6831,-190364.0572,-183520.1092,-54099812.4032,-54119305.3373,-54105506.2669,-54099577.8580,-183256.4383,-54089196.2166,
