sl_100_5400_20240504 Coordinates.csv
2024/05/04 07:47:00.0000 UTC

Generated: Tue Oct  8 15:34:10 2024,
Start: 2024/05/04 07:47:00.00, Stop: 2024/05/04 09:17:00.00,
TIME_UNITS,STARLINK-1358 - X-Coordinate,STARLINK-1614 - X-Coordinate,STARLINK-1337 - X-Coordinate,STARLINK-5203 - X-Coordinate,STARLINK-4186 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-5845 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-1481 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-2406 - X-Coordinate,STARLINK-1630 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-30187 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-2039 - X-Coordinate,STARLINK-1722 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-3365 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-31755 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-4607 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-3248 - X-Coordinate,STARLINK-4671 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-31022 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-5177 - X-Coordinate,STARLINK-30486 - X-Coordinate,STARLINK-31226 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-31476 - X-Coordinate,STARLINK-5744 - X-Coordinate,STARLINK-30984 - X-Coordinate,STARLINK-1398 - X-Coordinate,STARLINK-31221 - X-Coordinate,STARLINK-30999 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-1844 - X-Coordinate,STARLINK-4139 - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-30518 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-31631 - X-Coordinate,STARLINK-5524 - X-Coordinate,STARLINK-1689 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-31450 - X-Coordinate,STARLINK-2659 - X-Coordinate,STARLINK-1568 - X-Coordinate,STARLINK-3333 - X-Coordinate,STARLINK-1890 - X-Coordinate,STARLINK-3079 - X-Coordinate,STARLINK-3517 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-30267 - X-Coordinate,STARLINK-2414 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-31934 - X-Coordinate,STARLINK-4737 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-3129 - X-Coordinate,STARLINK-31407 - X-Coordinate,STARLINK-6049 - X-Coordinate,STARLINK-4481 - X-Coordinate,STARLINK-6161 - X-Coordinate,STARLINK-30877 - X-Coordinate,STARLINK-6162 - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-31281 - X-Coordinate,STARLINK-31481 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-30791 - X-Coordinate,STARLINK-30192 - X-Coordinate,STARLINK-2068 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-4436 - X-Coordinate,STARLINK-32350 - X-Coordinate,STARLINK-2335 - X-Coordinate,STARLINK-30818 - X-Coordinate,STARLINK-2712 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1358 - Y-Coordinate,STARLINK-1614 - Y-Coordinate,STARLINK-1337 - Y-Coordinate,STARLINK-5203 - Y-Coordinate,STARLINK-4186 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-5845 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-1481 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-1630 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-30187 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-2039 - Y-Coordinate,STARLINK-1722 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-3365 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-31755 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-4607 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-3248 - Y-Coordinate,STARLINK-4671 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-31022 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-5177 - Y-Coordinate,STARLINK-30486 - Y-Coordinate,STARLINK-31226 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-31476 - Y-Coordinate,STARLINK-5744 - Y-Coordinate,STARLINK-30984 - Y-Coordinate,STARLINK-1398 - Y-Coordinate,STARLINK-31221 - Y-Coordinate,STARLINK-30999 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-1844 - Y-Coordinate,STARLINK-4139 - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-30518 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-31631 - Y-Coordinate,STARLINK-5524 - Y-Coordinate,STARLINK-1689 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-31450 - Y-Coordinate,STARLINK-2659 - Y-Coordinate,STARLINK-1568 - Y-Coordinate,STARLINK-3333 - Y-Coordinate,STARLINK-1890 - Y-Coordinate,STARLINK-3079 - Y-Coordinate,STARLINK-3517 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-30267 - Y-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-31934 - Y-Coordinate,STARLINK-4737 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-3129 - Y-Coordinate,STARLINK-31407 - Y-Coordinate,STARLINK-6049 - Y-Coordinate,STARLINK-4481 - Y-Coordinate,STARLINK-6161 - Y-Coordinate,STARLINK-30877 - Y-Coordinate,STARLINK-6162 - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-31281 - Y-Coordinate,STARLINK-31481 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-30791 - Y-Coordinate,STARLINK-30192 - Y-Coordinate,STARLINK-2068 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-4436 - Y-Coordinate,STARLINK-32350 - Y-Coordinate,STARLINK-2335 - Y-Coordinate,STARLINK-30818 - Y-Coordinate,STARLINK-2712 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1358 - Z-Coordinate,STARLINK-1614 - Z-Coordinate,STARLINK-1337 - Z-Coordinate,STARLINK-5203 - Z-Coordinate,STARLINK-4186 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-5845 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-1481 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-1630 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-30187 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-2039 - Z-Coordinate,STARLINK-1722 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-3365 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-31755 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-4607 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-3248 - Z-Coordinate,STARLINK-4671 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-31022 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-5177 - Z-Coordinate,STARLINK-30486 - Z-Coordinate,STARLINK-31226 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-31476 - Z-Coordinate,STARLINK-5744 - Z-Coordinate,STARLINK-30984 - Z-Coordinate,STARLINK-1398 - Z-Coordinate,STARLINK-31221 - Z-Coordinate,STARLINK-30999 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-1844 - Z-Coordinate,STARLINK-4139 - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-30518 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-31631 - Z-Coordinate,STARLINK-5524 - Z-Coordinate,STARLINK-1689 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-31450 - Z-Coordinate,STARLINK-2659 - Z-Coordinate,STARLINK-1568 - Z-Coordinate,STARLINK-3333 - Z-Coordinate,STARLINK-1890 - Z-Coordinate,STARLINK-3079 - Z-Coordinate,STARLINK-3517 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-30267 - Z-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-31934 - Z-Coordinate,STARLINK-4737 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-3129 - Z-Coordinate,STARLINK-31407 - Z-Coordinate,STARLINK-6049 - Z-Coordinate,STARLINK-4481 - Z-Coordinate,STARLINK-6161 - Z-Coordinate,STARLINK-30877 - Z-Coordinate,STARLINK-6162 - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-31281 - Z-Coordinate,STARLINK-31481 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-30791 - Z-Coordinate,STARLINK-30192 - Z-Coordinate,STARLINK-2068 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-4436 - Z-Coordinate,STARLINK-32350 - Z-Coordinate,STARLINK-2335 - Z-Coordinate,STARLINK-30818 - Z-Coordinate,STARLINK-2712 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2297.4581,-4207.5826,293.3305,2819.1229,6597.9144,-4295.0987,5363.0494,-3764.5918,-2882.1141,-2630.5830,3829.5057,-805.6585,-3719.9371,-3963.1487,-3408.2133,-3335.2413,-5452.0505,4991.4696,5395.0240,5301.7265,3588.8051,-5341.8632,3506.9897,-4804.2034,194.7321,5698.6993,4457.6578,-4758.4196,4252.4940,4872.2454,-5728.4097,4899.6579,-2271.6583,1833.2442,2893.2262,2205.0360,2812.2555,-3874.3101,5151.8611,-2931.5803,701.6904,2481.9868,3386.8585,6160.5027,4946.4491,5961.7884,-4268.3940,2145.1251,-4218.6924,1544.3469,-3641.9069,-1764.9661,1706.6691,376.1578,-1636.8774,-1889.3842,1509.3231,2415.5154,848.7567,753.2017,-6209.2323,3867.9533,5622.4445,2348.8068,4059.5302,-4725.7713,-4608.9147,-5162.8763,-6558.9503,-5422.0633,-6192.3348,3887.0882,3405.2684,2618.6301,2734.3000,4156.8419,-4691.4739,2874.7836,-1864.7756,2618.7541,3220.6329,-1731.8729,-3775.6727,-3984.2011,1877.6535,-5848.4639,-6457.0512,5005.3354,2673.2604,2530.0968,5189.0512,5843.8026,5834.7734,-4699.9957,-1374.2873,-679.4396,0.0000,-1455.4158,2422.8078,-3164.0775,-346852.8676,-338934.1951,-356120.3403,-356858.1945,-356367.7040,-356349.1823,-347889.6695,-352125.8514,-269135589.0781,-269130221.7765,-269120681.3196,-269119173.7898,-352369.8298,-269125561.6897,-4641.9257,222.0548,5835.1933,-3777.7102,-1394.5659,459.8909,-3028.7259,4670.9901,6124.0837,-6342.6572,-5409.9414,-4595.9373,-5385.2084,5637.7347,2415.7305,5933.9716,2279.9247,-426.4740,3824.9484,3896.4425,-5921.9349,-4374.3392,5502.4838,-3403.9794,-5489.4556,2776.0335,3199.2097,-1361.0293,-3892.6853,-1674.1795,-2072.2923,-4564.5580,-4543.1051,-4430.7962,6219.5066,-4100.7622,5377.2404,-5101.6116,-130.3166,4153.7404,-5810.8603,6015.9066,5308.9624,-168.9549,-2661.0347,257.7672,-3303.7809,-6589.4676,379.5125,4017.2364,3125.7020,4007.1345,-6462.9286,-6182.4752,-1731.5367,4124.4093,5530.0923,5063.9118,3951.3549,4188.4379,1783.1935,-3424.9685,45.5661,6519.0594,-4172.2035,-4934.7101,-4417.2861,-2530.0757,-814.2019,3766.1810,2435.8828,5261.1160,3679.4016,4317.2251,4058.7013,-98.6820,-3898.4183,-535.3320,-5475.8660,-4860.4134,3827.3618,-3736.6825,2666.6676,-5038.9530,-5085.9589,2081.2656,-1880.3989,2646.7942,4760.7037,-6338.5701,2932.3236,-947.4918,3670.9231,-2831.3650,-3938.6264,6254.4840,0.0000,-5751.5448,6410.0468,-5347.1394,98121.6589,74307.2948,84663.8972,91557.3864,83688.6596,87774.3337,87612.3214,87735.1844,117964594.0515,117949647.1932,117938503.0599,117953526.0372,89021.2897,117946921.7613,4589.3722,-5514.9599,-3733.9924,5055.6090,1536.3308,5395.3712,-3159.1936,-3494.2278,-1545.6787,20.9508,1975.2370,-5129.7245,-2315.6342,-713.1854,-5545.0538,1301.8703,-3638.2166,4622.1566,1790.8148,-2210.3419,-137.2120,-801.8215,2283.2967,-3642.1484,4037.3569,-2536.6933,4221.7003,-4843.0452,3815.3845,4609.2223,3274.2121,1723.4893,-4732.3615,5025.9338,-341.5540,5107.7440,-3332.0772,2653.3850,4536.4186,-4728.2842,3494.5406,2395.7279,-2915.1746,-3170.9344,-3917.4818,-3259.3222,-4176.7073,-163.9297,-5490.6383,-5427.0693,4986.8391,5248.5565,1789.6838,-2867.0326,-6537.7470,-5250.3646,-3522.8313,-4086.3548,5387.2398,5363.2900,2495.2174,-4627.6124,-4040.9425,188.6144,-3749.9758,-1121.8477,2739.3878,-3721.3280,2066.8752,-1811.2828,-1524.7765,2248.8209,4648.2856,-4596.3947,4880.7216,-5537.9394,3279.9075,6288.9829,3819.4053,-4177.9456,4627.4580,5590.9281,5140.0593,2611.5860,-4338.7770,3085.5688,-1717.0737,-4015.1714,-4173.0269,36.8894,-3412.3897,-3629.6401,750.1237,-4237.0701,5519.5643,-2951.0187,0.0000,-3612.6714,-1084.5705,3063.1905,-28690.2231,-31590.2617,-34025.0211,-25154.4010,-28633.7081,-39223.8634,-37588.8050,-30670.1890,-146235.0349,-167973.7921,-165389.3899,-154078.1363,-31862.6428,-144108.4857,
300.000,-3329.8576,-4161.5672,1725.2363,1678.2781,5628.0427,-3394.3881,5090.3633,-1830.6349,-1209.7364,-3881.1832,2313.3861,-2527.7495,-4598.1249,-2886.8229,-2080.4237,-2272.3160,-5064.6236,4431.3768,5476.7207,6345.6655,2402.6087,-5690.6151,4714.5455,-4743.1976,-1711.5490,5675.5448,5882.5921,-4214.7598,3692.8000,3249.8970,-5198.5943,4137.4893,-4084.7444,249.4839,4079.7684,813.0924,4266.0513,-5301.1599,4530.8387,-1109.0103,-1202.6889,3672.9597,4921.7011,6577.4272,4761.0201,4932.2007,-4863.4253,888.2764,-3541.9526,3561.8306,-1659.4437,415.0687,542.4222,-1277.8778,-3120.9798,262.4517,2648.8722,3794.0559,2947.3885,2838.6792,-4947.0919,3238.1584,4488.9905,3345.3386,2206.4661,-5175.6303,-5439.2262,-4803.2812,-5878.0151,-4039.7208,-5001.5408,4399.8385,5100.2975,4198.3835,4551.5664,4053.5483,-5945.2543,950.0008,-3340.1639,679.9336,4630.0812,-2153.6575,-3121.4224,-4761.2371,-240.8994,-4457.0659,-6923.8904,5158.8573,4499.3285,1000.1519,5293.3615,5879.9310,6489.9744,-6046.3472,-3299.5619,-976.9933,0.0000,-2604.9703,3642.1339,-3828.2805,-348886.5646,-340479.6008,-358039.1118,-358616.1638,-358181.4142,-358220.0388,-349732.3374,-353731.0301,-271644737.8955,-271639435.4019,-271629482.0624,-271628553.7936,-354175.2308,-271634614.3074,-2876.9492,2339.9642,4641.8762,-5342.7139,-2459.3923,2440.8748,-4436.3178,5104.4568,6190.6004,-5445.3455,-5468.0905,-3333.2402,-3830.4357,6199.2700,4099.0323,6530.2641,4049.1468,-2527.1007,2328.1291,2707.8589,-6278.4566,-3094.4260,5031.7450,-1559.7186,-5853.5086,927.6316,2298.2804,653.9890,-5370.8468,-2925.5285,-379.4537,-5542.7490,-3417.3211,-3316.1712,5208.2097,-5473.7895,5171.3806,-4294.4235,-2203.2371,5251.5892,-5140.6042,4663.0584,4634.9649,-1546.4823,-4271.4646,-1221.0602,-1260.8598,-6596.0476,2442.8707,3542.7688,3871.2420,4088.4736,-6901.0402,-6533.7865,-130.9200,4162.8074,4035.6412,3504.6447,3350.0806,4091.3993,2794.2783,-5104.8821,-1513.8485,5742.1452,-4403.6823,-3639.6013,-4270.7296,-679.6469,562.5002,4352.1664,3640.6107,3779.1511,2985.0837,2826.1133,3583.3223,-2235.9095,-3143.3743,560.1276,-4063.6651,-4599.3210,2172.8987,-1711.2046,4520.6602,-3374.0099,-5090.1376,3400.2649,-414.6876,582.6996,4051.9932,-6563.8738,946.8287,-2755.2500,2314.4763,-1817.6168,-2941.0196,4937.0973,0.0000,-4320.8040,5346.7803,-3749.5078,90974.6398,67120.7549,77295.5804,84126.8780,76179.1464,80270.9786,80222.3100,80042.5194,112060196.9215,112045514.7282,112034609.2622,112049670.7796,81570.8274,112042550.3187,5339.2644,-5036.1936,-4853.8807,4055.1565,3175.1490,5503.6178,-1517.2434,-4336.2742,-2903.8972,1551.2730,3542.7573,-5530.4163,-3521.5994,1097.4514,-5202.2566,-504.2436,-2470.0498,4521.1974,3390.9069,-744.6592,1657.1577,-2524.9996,527.7452,-4796.8373,3050.2524,-3681.8786,2841.6283,-5455.1668,2312.2976,5352.5483,4542.3437,-72.6795,-4453.2190,6095.6998,-1850.0510,4143.7957,-1721.3987,1249.9686,4663.9002,-4403.8323,4310.4472,3581.5378,-1559.0067,-1536.2222,-2442.6888,-4519.1374,-4619.2301,-1943.2875,-5436.2272,-4767.6275,5491.3475,5461.6928,-1.8181,-1496.6884,-6218.1732,-5542.8276,-4687.3608,-4637.3085,5045.5706,4700.7306,3956.0261,-3398.0606,-5050.2970,1964.1389,-4867.7179,-2815.8433,690.0233,-4834.9912,3613.4722,-3408.5763,-2890.2700,3764.8770,3441.8963,-4583.1797,3774.0796,-5149.8642,1665.5090,6846.1722,4512.5012,-5130.7536,4503.5931,6373.9040,4199.3177,3742.3050,-4717.5586,4074.7510,-205.1823,-4607.9995,-3248.1493,1570.5918,-4273.2659,-2458.1534,-795.4022,-2860.2264,5323.4787,-4793.0428,0.0000,-4775.3268,-2510.6835,4386.7554,-28494.3062,-31451.2816,-33837.0403,-25094.9296,-28309.1986,-38919.7740,-37637.7736,-30916.4150,-140517.0545,-162248.7666,-159953.5426,-148466.7804,-31710.5961,-138648.6479,
600.000,-4090.4151,-3763.1339,3036.0157,415.0026,4097.4768,-2212.7694,4325.1936,287.6212,600.3678,-4757.9346,540.8858,-4043.6712,-5066.5490,-1513.8212,-598.5860,-979.6436,-4208.8767,3463.3998,5026.6048,6774.0444,962.1076,-5502.6164,5448.2937,-4261.8546,-3423.3967,5105.2821,6724.1349,-3310.3341,2790.4744,1329.6385,-4188.5224,2962.8888,-5521.7920,-1415.4297,4876.2593,-617.2410,5283.8348,-6209.1180,3501.3308,793.0083,-3012.9257,4542.9175,5973.2875,6350.3523,4110.8901,3411.2975,-5010.0472,-476.8308,-2575.3122,5227.6477,474.1760,2553.4955,-675.6366,-2788.4243,-4347.4848,2392.4005,3556.0337,4846.8137,4738.4868,4624.0839,-3196.8111,2327.1532,2943.9227,4032.2744,120.3662,-5138.7307,-5710.9450,-3998.7549,-4630.0410,-2228.6563,-3299.7809,4515.2176,6267.3818,5382.8589,5909.2771,3607.6940,-6605.0212,-1119.8538,-4530.8422,-1351.5049,5599.1655,-2440.7719,-2204.6482,-5112.8096,-2343.5887,-2643.4607,-6721.1738,4858.9799,5873.6309,-645.9915,4909.4333,5366.7778,6520.1918,-6797.3245,-4921.9694,-1102.4860,0.0000,-3551.5273,4533.3891,-4163.1492,-350774.8938,-341873.3164,-359798.4330,-360216.2552,-359832.8132,-359929.8542,-351422.5361,-355205.1559,-274024368.3596,-274019142.9312,-274008785.5991,-274008444.9435,-355823.0698,-274014149.5102,-844.5287,4220.1951,3016.6193,-6388.6658,-3315.5545,4206.4721,-5392.2935,5087.3982,5678.6470,-3998.1054,-5012.7691,-1788.5164,-1900.1922,6153.0665,5411.0696,6483.3738,5416.2307,-4379.2269,566.8588,1264.2721,-6022.1652,-1491.8151,4064.1844,462.4963,-5643.2979,-1036.8598,1201.9467,2631.1768,-6305.8778,-3941.5746,1387.6770,-5969.6629,-2001.5689,-1923.3117,3671.1127,-6322.7512,4466.9747,-3082.1625,-4071.6967,5876.1080,-3977.7405,2860.0807,3525.7652,-2755.0973,-5428.8627,-2618.5284,905.9748,-5958.8451,4283.2715,2772.0824,4294.5864,3812.4889,-6653.7942,-6225.7518,1424.0573,3854.6789,2118.0911,1628.1761,2446.9723,3628.9431,3573.4523,-6276.7241,-2970.8428,4390.7227,-4252.8314,-1965.4897,-3697.3114,1271.0236,1921.4304,4528.2547,4503.8273,1906.5530,2023.1992,1081.7798,2793.8419,-4147.2856,-2095.2657,1509.0290,-2278.2893,-3935.7078,327.8831,479.0641,5925.5326,-1375.4469,-4649.4654,4428.1252,1089.2118,-1546.1945,2971.2669,-6126.4816,-1148.1230,-4281.8248,727.1396,-656.5258,-1707.5783,3090.6872,0.0000,-2480.4148,3762.9652,-1774.5942,83782.3857,59902.7851,69891.8690,76661.1794,68635.7996,72728.6219,72794.7350,72439.7013,106102465.5470,106088045.0676,106077394.1394,106092462.4525,74083.7950,106084848.3549,5516.0575,-4021.3480,-5455.7926,2617.8011,4471.5717,5019.3788,288.0015,-4717.0642,-3952.9037,2910.4877,4728.3481,-5341.5200,-4352.7335,2790.1821,-4306.4427,-2256.3736,-1038.2016,3912.3772,4615.0247,800.5388,3273.3696,-3980.2054,-1284.7865,-5437.3295,1720.3113,-4415.2263,1156.5235,-5483.2337,559.8765,5519.5380,5321.3230,-1861.0453,-3700.2159,6518.8711,-3155.0104,2733.2877,74.4723,-287.1584,4278.6005,-3610.8698,4641.8482,4384.3284,-36.2880,263.2148,-696.5905,-5267.7038,-4544.8315,-3514.6794,-4801.7300,-3597.5450,5406.9776,5067.0992,-1793.1551,41.6604,-5243.2762,-5245.0236,-5304.8347,-4694.7345,4117.1619,3517.4537,4992.2406,-1805.4248,-5518.5964,3529.0876,-5463.9585,-4207.6122,-1432.7465,-5413.4219,4772.0148,-4627.5577,-3932.1891,4875.3000,1852.1646,-4057.6864,2260.6317,-4210.2033,-127.5991,6675.2134,4723.0800,-5533.8185,3873.4628,6480.6018,2806.3336,4472.8278,-4594.9502,4627.9737,1328.6035,-4710.4770,-1966.4756,2927.8870,-4664.6941,-1024.7422,-2255.8747,-1177.1697,4556.0359,-6127.0508,0.0000,-5431.0828,-3668.8657,5240.1099,-28299.3597,-31312.2916,-33644.9864,-25040.4162,-27988.1808,-38610.2309,-37680.5901,-31224.5211,-134798.3181,-156517.4657,-154511.3003,-142840.3417,-31558.5250,-133188.8988,
