sl_5_5400_20240518 Coordinates.csv
2024/05/18 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:15 2024,
Start: 2024/05/18 07:47:00.00, Stop: 2024/05/18 09:17:00.00,
TIME_UNITS,STARLINK-30980 - X-Coordinate,STARLINK-11201 [DTC] - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-4558 - X-Coordinate,STARLINK-3511 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30980 - Y-Coordinate,STARLINK-11201 [DTC] - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-4558 - Y-Coordinate,STARLINK-3511 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30980 - Z-Coordinate,STARLINK-11201 [DTC] - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-4558 - Z-Coordinate,STARLINK-3511 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3786.4619,1126.6584,5981.0011,-4485.8940,3229.8046,393318.1347,400083.9760,399234.6903,396957.9248,399313.3688,398353.9175,406606.7276,402920.1195,-268449444.4030,-268435620.6005,-268448886.7662,-268454801.8268,401928.2738,-268449175.4664,5773.8914,4830.6296,3010.2532,3958.1022,-5441.5571,-28592.3841,-42157.9069,-48501.2764,-41999.8100,-49548.2812,-45600.0923,-43709.3601,-44475.6390,96150752.0820,96143223.3046,96145175.1768,96173672.9525,-43414.7962,96169410.3791,-686.4353,-4605.2253,1462.4899,-3484.1358,-2816.8000,16431.2192,12937.2281,10821.2472,19646.3586,16235.5662,5633.0066,7206.9491,11868.7613,21000869.3624,20980132.8879,21012708.5906,21013996.0084,12966.3358,21009186.5851,
300.000,-2435.0398,2588.2034,5896.8843,-2708.7825,1563.6503,393794.5318,401228.5406,399939.8538,397832.7983,400153.3176,399137.7251,407389.2374,403623.6611,-270482790.8081,-270468581.1528,-270481626.2014,-270488203.8559,402762.0790,-270482549.7258,6438.7363,3333.1984,1570.8173,4313.1109,-5275.9174,-20317.9453,-33177.1691,-39899.2827,-33421.8496,-41059.0767,-37119.6183,-35112.6639,-35593.1225,90266368.1038,90259246.8223,90260605.5202,90288406.4358,-34867.2192,90284940.5182,858.4248,-5291.8595,3114.1868,-4690.4300,-4208.4390,16266.8786,12913.2674,10720.3270,19414.4455,16268.9176,5647.6249,6868.7185,11391.1682,21005680.0564,20985050.7987,21017390.6136,21019289.7593,12828.0413,21014188.1627,
600.000,-840.6306,3827.7468,5230.8964,-650.5419,-286.7215,394097.7314,402229.2080,400464.8080,398525.8685,400815.3492,399743.6951,407985.2947,404068.0697,-272387170.3244,-272372586.8572,-272385390.8935,-272392565.4355,403414.0672,-272386953.3177,6484.3904,1515.5144,-57.9220,4292.8365,-4626.0408,-12037.3692,-24227.1532,-31279.8725,-24826.6588,-32550.2906,-28624.7808,-26502.3436,-26650.1797,84339043.1420,84332335.5770,84333116.7849,84360177.5131,-26303.8057,84357529.0277,2311.4911,-5372.1386,4420.7830,-5393.8721,-5149.3521,16102.2437,12886.2445,10623.4119,19177.5369,16298.7319,5667.6724,6536.5932,11017.0442,21010494.4622,20989970.1705,21022071.6684,21024549.8212,12689.7389,21019189.6050,
900.000,854.5461,4713.9518,4061.4868,1485.7774,-2144.0932,394227.7251,403069.4397,400809.3684,399036.8986,401298.8775,400171.7012,408394.9507,404266.8700,-274161677.2752,-274146732.1410,-274159275.9873,-274166978.0731,403883.9418,-274161480.5413,5913.4026,-428.1118,-1720.4660,3907.8092,-3565.9369,-3754.2643,-15314.1726,-22646.9211,-16218.1527,-24025.8913,-20119.1890,-17882.4977,-17681.0690,78371603.3011,78365315.3653,78365535.3287,78391819.4701,-17728.4241,78390002.1756,3517.3678,-4836.8542,5237.7207,-5519.6771,-5539.5236,15937.3142,12853.0631,10530.4232,18935.5338,16325.0065,5693.2178,6210.4826,10762.7676,21015312.6643,20994891.0214,21026751.8448,21029772.3035,12551.4288,21024190.9120,
1200.000,2496.1223,5146.4182,2515.4324,3488.0644,-3826.8590,394184.5799,403734.8481,400973.4308,399365.7450,401603.4130,400421.6970,408618.3266,404239.2349,-275805467.9029,-275790173.3441,-275802438.5541,-275810596.0117,404171.4884,-275805287.6220,4787.5352,-2294.0498,-3253.2761,3197.8343,-2204.7798,4527.7647,-6438.3108,-14004.3069,-7600.2544,-15489.8457,-11606.4404,-9257.2093,-8720.0664,72366893.7611,72361031.0575,72360706.5550,72386185.5190,-9144.9483,72385205.3065,4347.1598,-3746.7546,5474.8088,-5054.4773,-5337.5700,15772.0895,12812.0942,10441.2746,18688.3315,16347.7422,5724.3321,5890.2983,10636.5088,21020134.7455,20999813.3692,21031431.2308,21034953.3275,12413.1110,21029192.0836,
1500.000,3931.6441,5067.2026,753.7089,5155.8801,-5166.4615,393968.4375,404215.0715,400956.9707,399512.3585,401728.5618,400493.7167,408655.6145,404008.7775,-277317760.7702,-277302129.1207,-277314097.9912,-277322636.8160,404276.5752,-277317593.1129,3220.7727,-3890.3365,-4500.8511,2227.8840,-675.6507,12805.1177,2403.4704,-5355.9093,1023.1060,-6946.1184,-3090.1185,-630.5452,200.5835,66327777.4213,66322345.2409,66321493.5568,66346147.3926,-557.2557,66346001.4848,4712.2512,-2226.1216,5105.9297,-4047.6497,-4564.8468,15606.5690,12762.8974,10355.8726,18435.8203,16366.9425,5761.0893,5575.9551,10637.7814,21024960.7869,21004737.2324,21036109.9133,21040089.1416,12274.7856,21034193.1199,
1800.000,5024.6659,4468.8906,-1045.3981,6320.3890,-6024.0997,393579.5146,404503.6032,400760.0434,399476.7856,401674.0249,400387.8749,408507.0789,403602.0169,-278697837.1319,-278681880.8102,-278693536.3930,-278702381.9275,404199.1529,-278697678.2657,1367.4637,-5056.4443,-5331.4834,1082.4834,877.1965,21074.2013,11214.8640,3294.3927,9647.9934,1601.3289,5426.2106,7993.4441,9052.5509,60257133.5352,60252136.8555,60250775.7513,60274593.8778,8030.7740,60275270.1291,4573.6505,-449.2066,4171.8018,-2606.4222,-3303.3595,15440.7522,12705.7529,10274.1165,18177.8842,16382.6133,5803.5660,5267.3703,10757.3663,21029790.8674,21009662.6294,21040787.9781,21045176.2585,12136.4528,21039194.0208,
2100.000,5667.6671,3397.8257,-2704.3276,6861.7770,-6305.3364,393018.1022,404596.8325,400382.7840,399259.1695,401439.5972,400104.3665,408173.0573,403046.5386,-279945041.2761,-279928772.7788,-279940098.8911,-279949177.1721,403939.2546,-279944887.3731,-593.0305,-5679.8214,-5651.3320,-141.1425,2311.6216,29331.4300,19998.9182,11942.7222,18270.4689,10148.5385,13939.0008,16610.7256,17813.0943,54157856.3381,54153299.8211,54151447.5075,54174429.2812,16615.2612,54175905.6402,3946.0737,1379.4741,2775.6320,-884.9745,-1687.5555,15274.6384,12641.2833,10195.8987,17914.4014,16394.7618,5851.8415,4964.4642,10977.6412,21034625.0644,21014589.5792,21045465.5092,21050211.6128,11998.1125,21044194.7864,
2400.000,5792.7250,1951.4724,-4063.8489,6722.2547,-5971.0442,392284.5656,404493.0762,399825.4064,398859.7518,401025.1667,399643.4676,407653.9612,402368.8907,-281058780.8359,-281042212.7314,-281053193.9652,-281062433.2028,403496.9959,-281058628.0797,-2473.7147,-5707.1302,-5415.3866,-1340.8468,3500.4612,37573.2281,28757.5795,20585.2061,26886.5913,18691.5574,22444.7296,25217.2844,26466.4528,48032853.6674,48028741.6582,48026416.7664,48048571.8232,25192.3277,48050816.0204,2896.4412,3048.9219,1071.9434,931.7458,109.5575,15108.2271,12570.2219,10121.1049,17645.2434,16403.3966,5905.9973,4667.1602,11273.3777,21039463.4532,21019518.1007,21050142.5900,21055192.7284,11859.7648,21049195.4166,
2700.000,5378.9441,269.7771,-4998.5565,5912.8335,-5043.1117,391379.3440,404191.8543,399088.2039,398278.8736,400430.7139,399005.5348,406950.2762,401592.3028,-282038527.0708,-282021671.9923,-282032293.7232,-282041625.8538,402872.5750,-282038371.6636,-4097.8524,-5148.6382,-4633.8558,-2417.7434,4342.8227,45796.0309,37491.6688,29217.9764,35492.4180,27226.4388,30939.9010,33809.1245,35004.8558,41885045.5765,41881382.1014,41878603.6547,41899951.9634,33758.0987,41902921.4873,1536.8907,4366.4876,-750.5073,2647.9934,1894.8490,14941.5176,12493.2940,10049.6140,17370.2751,16408.5272,5966.1171,4375.3848,11613.0847,21044306.1071,21024448.2134,21054819.3022,21060117.8825,11721.4099,21054195.9114,
3000.000,4455.7202,-1478.5523,-5428.5450,4512.7135,-3603.7706,390302.9505,403693.4126,398171.5482,397516.9778,399656.3113,398191.0059,406062.5628,400734.3847,-282883815.1176,-282866685.7567,-282876934.1514,-282886296.3887,402066.2723,-282883653.2872,-5315.7636,-4075.3108,-3372.8176,-3284.0666,4772.6102,53996.2865,46201.0245,37837.1721,44084.0067,35749.2431,39421.0497,42382.2697,43429.0158,35717362.9426,35714151.7079,35710939.0931,35731510.6724,42308.7045,35735153.0817,12.8679,5180.3979,-2489.9366,4078.6869,3476.1082,14774.5092,12411.1650,9981.2988,17089.3542,16410.1637,6032.2866,4089.0673,11960.9571,21049153.0974,21029379.9369,21059495.7266,21064986.2509,11583.0478,21059196.2708,
3300.000,3101.1872,-3113.1698,-5325.8981,2661.2275,-1788.3134,389055.9713,402998.4272,397075.8896,396574.6105,398702.1222,397200.4003,404991.4566,399805.0401,-283594244.2110,-283576853.3110,-283586715.3340,-283596051.6284,401078.4504,-283594072.2182,-6018.8376,-2609.3874,-1748.7323,-3869.9526,4763.3382,62170.4572,54884.6845,46438.9407,52657.4157,44256.0393,47884.7449,50932.7649,51747.9571,29532746.0700,29529990.4603,29526363.3988,29546197.6722,50840.2821,29550451.2697,-1512.5503,5397.1458,-3954.2646,5069.6823,4683.1236,14607.2012,12324.4238,9916.0261,16802.3311,16408.3163,6104.5928,3808.1401,12279.4224,21054004.4936,21034313.2911,21064171.9430,21069798.0152,11444.6785,21064196.4949,
3600.000,1435.7339,-4460.7180,-4715.4044,543.4359,227.9832,387639.0654,402107.8286,395801.7562,395452.4236,397568.4005,396034.3186,403737.6687,398804.8978,-284169477.8740,-284151838.2226,-284161301.6420,-284170563.9546,399909.5542,-284169292.0189,-6149.2324,-910.0448,82.5877,-4128.5809,4328.8581,70315.0211,63541.0559,55019.4397,61208.7054,52742.9062,56327.5941,59456.6772,59978.0668,23334143.2882,23331846.3651,23327824.8847,23346969.6756,59348.9772,23351764.5416,-2876.3521,4991.9395,-4982.4519,5514.4078,5386.1790,14439.5930,12233.5825,9853.6568,16509.0482,16402.9956,6183.1234,3532.5388,12532.1687,21058860.3628,21039248.2962,21068848.0299,21074554.4167,11306.3022,21069196.5835,
3900.000,-388.8196,-5373.1864,-3669.8651,-1628.7855,2247.1371,386052.9644,401022.6990,394349.7538,394151.1769,396255.4896,394693.4438,402301.9852,397724.5754,-284609244.0767,-284591368.4995,-284600421.8919,-284609571.1985,398560.1101,-284609040.7061,-5704.2436,844.0155,1941.1533,-4039.4294,3520.2679,78426.4734,72168.0561,63574.8382,69733.9383,61205.9341,64746.2485,67950.0965,68141.3358,17124509.5469,17122674.0476,17118278.4533,17136788.6608,67830.9456,17142048.0055,-3933.1902,4011.4009,-5461.9048,5365.1233,5509.8733,14271.6836,12139.0829,9794.0462,16209.3403,16394.2121,6267.9662,3262.2016,12687.3932,21063720.7704,21044184.9727,21073524.0650,21079257.7463,11167.9190,21074196.5367,
