sl_100_86400_20240921 Coordinates.csv
2024/09/21 07:47:00.0000 UTC

Generated: Tue Oct  8 16:17:37 2024,
Start: 2024/09/21 07:47:00.00, Stop: 2024/09/22 07:47:00.00,
TIME_UNITS,STARLINK-30263 - X-Coordinate,STARLINK-5299 - X-Coordinate,STARLINK-3920 - X-Coordinate,STARLINK-30254 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-4289 - X-Coordinate,STARLINK-31120 - X-Coordinate,STARLINK-6070 - X-Coordinate,STARLINK-31156 - X-Coordinate,STARLINK-31117 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-3364 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-4007 - X-Coordinate,STARLINK-31845 - X-Coordinate,STARLINK-11205 [DTC] - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-31135 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-1861 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-31536 - X-Coordinate,STARLINK-31640 - X-Coordinate,STARLINK-5909 - X-Coordinate,STARLINK-2362 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-3741 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-30351 - X-Coordinate,STARLINK-3050 - X-Coordinate,STARLINK-11122 [DTC] - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-30915 - X-Coordinate,STARLINK-5881 - X-Coordinate,STARLINK-31358 - X-Coordinate,STARLINK-31604 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-31463 - X-Coordinate,STARLINK-1210 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-1134 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-2550 - X-Coordinate,STARLINK-3755 - X-Coordinate,STARLINK-3740 - X-Coordinate,STARLINK-30308 - X-Coordinate,STARLINK-31260 - X-Coordinate,STARLINK-2609 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-31182 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-1997 - X-Coordinate,STARLINK-31096 - X-Coordinate,STARLINK-1844 - X-Coordinate,STARLINK-3589 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-31192 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-2763 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-5446 - X-Coordinate,STARLINK-30302 - X-Coordinate,STARLINK-32266 - X-Coordinate,STARLINK-3609 - X-Coordinate,STARLINK-31518 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-2134 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-4483 - X-Coordinate,STARLINK-1857 - X-Coordinate,STARLINK-30924 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-4605 - X-Coordinate,STARLINK-32143 - X-Coordinate,STARLINK-3697 - X-Coordinate,STARLINK-5422 - X-Coordinate,STARLINK-3269 - X-Coordinate,STARLINK-4606 - X-Coordinate,STARLINK-1964 - X-Coordinate,STARLINK-31396 - X-Coordinate,STARLINK-4707 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-2294 - X-Coordinate,STARLINK-31427 - X-Coordinate,STARLINK-1932 - X-Coordinate,STARLINK-2559 - X-Coordinate,STARLINK-2643 - X-Coordinate,STARLINK-3333 - X-Coordinate,STARLINK-6282 - X-Coordinate,STARLINK-3149 - X-Coordinate,STARLINK-5111 - X-Coordinate,STARLINK-1910 - X-Coordinate,STARLINK-4350 - X-Coordinate,STARLINK-31607 - X-Coordinate,STARLINK-31933 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30263 - Y-Coordinate,STARLINK-5299 - Y-Coordinate,STARLINK-3920 - Y-Coordinate,STARLINK-30254 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-4289 - Y-Coordinate,STARLINK-31120 - Y-Coordinate,STARLINK-6070 - Y-Coordinate,STARLINK-31156 - Y-Coordinate,STARLINK-31117 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-3364 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-4007 - Y-Coordinate,STARLINK-31845 - Y-Coordinate,STARLINK-11205 [DTC] - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-31135 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-1861 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-31536 - Y-Coordinate,STARLINK-31640 - Y-Coordinate,STARLINK-5909 - Y-Coordinate,STARLINK-2362 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-3741 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-30351 - Y-Coordinate,STARLINK-3050 - Y-Coordinate,STARLINK-11122 [DTC] - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-30915 - Y-Coordinate,STARLINK-5881 - Y-Coordinate,STARLINK-31358 - Y-Coordinate,STARLINK-31604 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-31463 - Y-Coordinate,STARLINK-1210 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-1134 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-2550 - Y-Coordinate,STARLINK-3755 - Y-Coordinate,STARLINK-3740 - Y-Coordinate,STARLINK-30308 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,STARLINK-2609 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-31182 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-1997 - Y-Coordinate,STARLINK-31096 - Y-Coordinate,STARLINK-1844 - Y-Coordinate,STARLINK-3589 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-31192 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-2763 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-5446 - Y-Coordinate,STARLINK-30302 - Y-Coordinate,STARLINK-32266 - Y-Coordinate,STARLINK-3609 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-2134 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-4483 - Y-Coordinate,STARLINK-1857 - Y-Coordinate,STARLINK-30924 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,STARLINK-32143 - Y-Coordinate,STARLINK-3697 - Y-Coordinate,STARLINK-5422 - Y-Coordinate,STARLINK-3269 - Y-Coordinate,STARLINK-4606 - Y-Coordinate,STARLINK-1964 - Y-Coordinate,STARLINK-31396 - Y-Coordinate,STARLINK-4707 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-2294 - Y-Coordinate,STARLINK-31427 - Y-Coordinate,STARLINK-1932 - Y-Coordinate,STARLINK-2559 - Y-Coordinate,STARLINK-2643 - Y-Coordinate,STARLINK-3333 - Y-Coordinate,STARLINK-6282 - Y-Coordinate,STARLINK-3149 - Y-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-1910 - Y-Coordinate,STARLINK-4350 - Y-Coordinate,STARLINK-31607 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30263 - Z-Coordinate,STARLINK-5299 - Z-Coordinate,STARLINK-3920 - Z-Coordinate,STARLINK-30254 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-4289 - Z-Coordinate,STARLINK-31120 - Z-Coordinate,STARLINK-6070 - Z-Coordinate,STARLINK-31156 - Z-Coordinate,STARLINK-31117 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-3364 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-4007 - Z-Coordinate,STARLINK-31845 - Z-Coordinate,STARLINK-11205 [DTC] - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-31135 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-1861 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-31536 - Z-Coordinate,STARLINK-31640 - Z-Coordinate,STARLINK-5909 - Z-Coordinate,STARLINK-2362 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-3741 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-30351 - Z-Coordinate,STARLINK-3050 - Z-Coordinate,STARLINK-11122 [DTC] - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-30915 - Z-Coordinate,STARLINK-5881 - Z-Coordinate,STARLINK-31358 - Z-Coordinate,STARLINK-31604 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-31463 - Z-Coordinate,STARLINK-1210 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-1134 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-2550 - Z-Coordinate,STARLINK-3755 - Z-Coordinate,STARLINK-3740 - Z-Coordinate,STARLINK-30308 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,STARLINK-2609 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-31182 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-1997 - Z-Coordinate,STARLINK-31096 - Z-Coordinate,STARLINK-1844 - Z-Coordinate,STARLINK-3589 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-31192 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-2763 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-5446 - Z-Coordinate,STARLINK-30302 - Z-Coordinate,STARLINK-32266 - Z-Coordinate,STARLINK-3609 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-2134 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-4483 - Z-Coordinate,STARLINK-1857 - Z-Coordinate,STARLINK-30924 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,STARLINK-32143 - Z-Coordinate,STARLINK-3697 - Z-Coordinate,STARLINK-5422 - Z-Coordinate,STARLINK-3269 - Z-Coordinate,STARLINK-4606 - Z-Coordinate,STARLINK-1964 - Z-Coordinate,STARLINK-31396 - Z-Coordinate,STARLINK-4707 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-2294 - Z-Coordinate,STARLINK-31427 - Z-Coordinate,STARLINK-1932 - Z-Coordinate,STARLINK-2559 - Z-Coordinate,STARLINK-2643 - Z-Coordinate,STARLINK-3333 - Z-Coordinate,STARLINK-6282 - Z-Coordinate,STARLINK-3149 - Z-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-1910 - Z-Coordinate,STARLINK-4350 - Z-Coordinate,STARLINK-31607 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5322.2025,5050.6928,4099.4163,3609.5653,-4589.8556,3662.8269,-2868.0652,6485.7491,-2042.0656,-5373.9474,1694.8669,-450.5317,-3582.7406,-3019.8081,-4274.3509,-477.0608,4561.6630,1408.8216,3739.7307,-6492.6472,-1706.5837,2527.9998,-5395.3496,4134.0357,755.2567,2902.8176,-609.6328,1967.2216,-2951.6084,5579.3138,-734.9156,912.9959,2201.7130,-5029.0159,4602.2832,5731.3308,4871.4296,5931.0094,6249.7302,4861.8919,-5401.4425,-3815.3684,5196.8796,-6176.2350,4132.0205,-5883.0890,832.9347,-2276.5910,-3223.2189,406.8929,3456.3079,-5356.5348,-2999.7569,-6140.2416,-162.8792,4664.0810,5078.9069,-1445.6399,596.7991,-6915.3968,4537.4083,-2554.6319,-5267.6399,-4707.3528,-4518.7774,3853.4455,-1813.0145,6818.9410,4071.1535,-5434.0539,4480.5098,635.1568,1399.9975,5114.6494,2187.2055,-6419.1749,2740.9741,-2970.3383,4561.8826,-6148.1267,-6312.1774,-316.1483,-4994.8638,-3916.4211,-3427.2608,-2636.3047,298.7339,-4516.5777,-4624.0130,1843.1587,4322.2291,-4680.2809,-362.2233,-4900.3873,-828.8091,-5150.1403,-1211.0832,5854.3923,-777.3073,-5743.7924,-89713.2466,-83314.1703,-72222.8948,-76527.8189,-71420.3471,-74043.7955,-80396.3877,-78097.5728,-171400200.5058,-171399846.5517,-171394427.0116,-171405718.1172,-78020.9220,-171400177.8465,-3290.5375,493.6751,-5446.2745,5840.6699,-2949.5476,-2753.3953,-3144.1943,2284.5060,1255.0599,-4074.1397,4366.0329,-6757.3406,-2197.7711,620.1918,3020.8247,5659.3372,-1121.5460,-6666.3896,-3112.7699,286.7280,4930.3249,3447.5781,964.9776,5424.2073,5317.0146,-2609.7455,5212.8468,5052.2730,5000.5443,2092.6877,-6621.8113,-5450.8242,5173.2788,-4744.3952,4871.9729,2181.4481,4749.2890,-2152.3193,-1734.8528,-1230.1631,-4224.5876,1829.0519,-4411.8764,1628.8491,2362.7619,2974.9614,4791.2163,-5733.9858,3236.0095,6327.8510,-5982.1598,-3762.2444,-6260.3270,609.4135,-6769.1457,-4736.6881,-349.4442,-3134.6462,5003.9851,-713.8156,498.2892,-5908.4988,4007.6577,643.1099,5044.1768,-2378.9237,5538.0344,-306.0061,-3954.1655,804.7865,-4837.4202,-4329.8656,4181.3835,1597.6515,-2078.6081,-2403.3162,4072.4454,3013.3033,-1628.8361,-1867.9545,515.9611,4972.8327,-51.6742,4125.5267,3200.7339,3839.9815,-4473.3832,-1785.4132,-3637.7403,6581.0421,-4403.7756,-2868.9757,-6807.6052,-1870.2353,-4237.7092,4496.2107,6801.6063,3590.9797,6086.5787,-3650.2225,-348866.3222,-332987.2681,-335422.1812,-340173.6110,-333911.3256,-336822.0626,-331169.4378,-333779.4373,-52223858.6556,-52232511.0504,-52245557.6458,-52237619.5679,-335115.9074,-52243612.0917,-2999.5840,-4755.5070,-1192.4081,-33.0053,-4108.4619,5048.7476,5444.3540,-873.8316,-6529.0567,-1631.0629,-5115.3418,1443.7875,-5502.1877,-6224.6165,4513.9795,-3794.4065,4800.1254,839.0657,-4925.2308,-2415.2181,4563.1210,5438.3924,4211.7862,-164.8485,-4210.9254,5745.4986,4508.8892,-4332.1147,3751.6744,3520.0634,-1936.3775,-4221.9782,-3721.7380,-576.3234,1286.8084,3234.5464,-840.7012,-2613.2857,-2466.6211,-4627.2445,930.4845,-5362.7119,1215.8592,-2710.8319,-5037.9601,2090.6945,-4928.0159,-3176.4526,-5100.9918,-2794.0261,615.5930,-2077.4278,-392.0284,-3153.7034,-1513.1649,1719.6703,4674.4154,6026.8803,-4667.6560,47.7965,-5215.7478,2526.6679,1771.5849,-5035.8937,-983.6155,4934.0114,-3737.2690,-105.0689,-3788.9331,-4225.5874,2149.1184,5347.7235,5330.2636,-4297.7188,-6260.0437,-949.4366,-4741.7030,-5489.9169,4929.2478,-2562.8066,2775.6689,-4817.2360,-4650.3484,3927.7127,-5103.7946,5105.1116,-5191.0922,-4944.5110,3444.5135,1115.5452,3135.9020,-4230.1334,-1190.2901,-4543.6928,-5412.1050,-1182.4257,-503.1555,1015.9950,-2997.7749,470.2588,123724.2761,120354.6770,117231.5060,125657.7285,122812.3469,112142.4290,113186.9801,118005.5416,77533139.9467,77552640.4725,77544568.0193,77517175.7983,119236.0395,77527926.3279,
3600.000,-1858.7005,-6947.2442,-2364.5696,-4924.9091,6671.0475,718.5829,6093.5295,-6055.5561,779.4761,5361.7511,-4919.2280,1900.4867,5139.6742,-2097.2769,3926.0985,-3066.5589,-668.3316,1158.3155,422.5309,3822.8697,-2351.1943,-5272.1377,6100.7985,-5248.6992,-4643.0253,-4002.4961,-3054.6958,-4897.3958,-1001.6366,-3917.8289,3138.3828,1384.5508,-4097.5905,5774.4271,-4474.2329,-6934.2074,-5216.8701,-2136.5145,-5606.0213,-3572.4735,5582.9477,660.4862,-3634.9688,3327.1933,-6663.1916,4985.3121,-4112.8024,4384.2668,-1313.3943,-2043.4497,-1095.1235,5155.1807,2493.0745,3133.4951,2634.2409,-3074.5073,-2306.1417,4237.6564,-4600.0249,5249.0579,-6034.7652,4011.9532,1759.1934,2045.0398,2388.5305,872.3669,256.1578,-4828.8657,392.1166,2264.8576,-1052.4981,3642.1732,-4801.8665,-4623.1430,-6293.9360,6044.6715,-4529.6045,-528.9826,-1150.1127,6662.6117,3386.8673,-2229.8054,4335.7413,-219.8512,-682.2648,873.7027,4094.8316,6724.6551,6666.6306,-3080.5316,-545.7295,4004.2175,1860.5082,5128.7928,4516.7246,3193.1149,-561.4039,-3360.7349,-1149.3441,5580.4199,936.9239,467.9364,13743.7911,8866.3533,14808.3280,12777.0717,5857.4861,8450.8739,-151982489.2767,-151983611.8944,-151972066.0424,-151989752.7579,8010.1732,-151981425.1904,4736.0458,-170.9422,5709.7372,-3236.4093,1428.5347,4816.7996,1211.2695,-512.1006,-5293.7793,863.3326,-4448.6926,6025.3783,-1756.9919,1350.2150,-5640.6344,-2747.3308,4789.8252,6098.9372,4498.8408,-2389.7894,-5101.7836,-189.7625,-3248.6589,-2549.7096,-2742.5839,5350.8918,-3017.9039,-2200.7952,-4025.7324,1480.8108,4306.9885,2017.7008,-497.3465,2455.2577,-1469.2771,8.7462,-2614.0134,3625.4143,3915.6176,5240.3507,2421.6308,-5347.9578,5053.6865,-3904.6188,-469.2474,-4227.7179,-1878.1583,2553.6888,-4697.1973,-6442.1130,6196.2908,-12.3291,4303.5072,-2878.3128,4796.6557,5486.7568,3703.0611,4894.4081,-4279.0735,231.3750,2529.0652,5334.4880,-4221.3941,-4141.6283,-5357.3496,4951.5709,-6902.2298,2168.7729,5131.2878,-3532.8746,5160.6017,3514.2616,-1517.9745,2819.6866,1703.6844,600.1950,454.4944,-5377.9796,4390.8573,343.2231,-2714.1468,-6413.8265,-4305.8060,-4145.2993,-4647.4185,-6571.6504,2818.0856,-329.6499,1421.2081,-4067.0988,4227.2602,-1258.6164,5892.0034,-2193.4909,4395.6667,-5648.8843,-5872.5066,-4501.7740,-6515.5354,317.3378,-360560.6558,-340103.2806,-345554.3659,-348533.5523,-342039.3304,-345110.5325,-340670.0360,-344607.1751,-94827340.8865,-94832123.6786,-94843348.8080,-94848372.6689,-343692.9524,-94847620.5855,4707.0204,213.1385,-3118.4407,-3527.2607,-238.3880,-4789.5233,-3051.7357,-3339.6947,4431.8724,4307.9010,2001.9911,2828.3390,4274.6578,6471.4035,-807.7888,5433.9519,-4677.4528,2925.2256,5228.4037,5253.5885,-4074.6446,-4494.6614,-317.8657,-3537.1681,4169.8773,-1923.2266,-5440.7765,4383.9475,-5543.3410,-5522.6271,4433.0063,6499.1824,5315.9557,-2962.1429,-4948.1378,192.8880,-3603.3707,5363.9708,-1172.3280,2506.7797,3282.2936,4180.2975,3026.1210,4661.1575,1822.2578,2257.7659,5225.9773,4722.1678,4788.0265,-1525.6819,2913.0037,4526.3192,4850.8106,5454.2989,4255.1408,2762.5498,-5376.4404,-2539.5097,2761.3717,4546.1345,2262.1424,1811.5371,-5111.6430,5140.3138,-3529.5510,-4455.6541,-411.7842,4300.0177,4470.3094,5498.8925,-4518.7457,-4724.0833,-4761.8262,4212.3113,2373.8166,-3319.7406,5066.5222,4321.8036,-5228.0756,-1825.9390,-5394.3880,1356.4511,3025.2402,-5541.4521,5079.0705,-1987.2390,4708.4766,1616.3042,279.7128,-4690.8155,-5465.6234,5498.4749,-3120.7089,4115.7720,2844.6124,-2457.4635,-3636.9496,4071.5152,-1689.1739,-3914.5983,125069.2061,122055.0213,119475.2539,125495.4087,125964.0965,115871.9966,112693.4791,122113.0151,77511571.3997,77534213.0836,77525580.0654,77498895.6267,120654.1703,77509339.3379,
7200.000,-1997.8224,5354.1308,-1067.9080,4943.9465,-5145.1491,-3851.9124,-6793.0844,3504.3270,-648.6920,-4371.0637,5716.2444,-3405.9426,-5506.7069,6290.7665,-2028.2380,6098.7735,-2408.7485,-3975.5433,-3721.1900,-282.0236,5279.2697,6554.3235,-4139.9336,4662.8543,6747.3625,3652.5311,6157.7105,6673.6718,4953.4470,2018.1138,-5391.5445,-4692.7533,5063.0994,-4950.5309,3425.8037,5532.6653,3818.0914,-2404.7907,2744.8523,1223.5024,-4063.6314,1630.3328,-19.3664,211.7163,6376.5791,-1572.7968,6504.9235,-5938.2220,4447.1592,3219.3526,-2269.0152,-3824.2663,-2398.6138,344.2362,-5097.8567,-638.6374,-166.7311,-4340.6803,6352.6993,-1509.6012,5345.6170,-4217.4376,2935.7829,146.4139,1694.1985,-4062.7267,1508.4339,548.4790,-4294.8523,755.9632,-2993.3357,-6324.0721,6788.4220,3228.0715,6285.9402,-3491.2214,5326.0796,2816.8348,-1658.0063,-4345.1202,227.2408,3417.6534,-2375.6782,4264.4408,3781.9230,702.1364,-6679.5465,-6127.4360,-5432.8684,4367.1860,-3687.4557,-3257.6253,-3454.9456,-4468.3745,-5831.2142,322.8982,3082.5514,-341.5512,2977.4048,-3514.9755,91725.5394,83506.4166,98640.4835,93344.8445,99967.0525,97993.9546,91971.0696,92746.6473,-122195965.3997,-122200567.8235,-122184418.5624,-122199797.8938,93384.0036,-122193712.7364,-5588.3040,-149.6010,-4100.8015,-1079.2506,918.0813,-5554.7023,369.9905,-2333.5508,6918.9511,3103.7973,3168.1713,-2707.7953,4169.0181,-106.2764,5658.2422,-272.8264,-6266.9526,-3078.0773,-5360.9345,4871.7920,4356.6875,-2099.6389,4037.1571,-1971.0474,-118.1798,-5077.4021,950.3697,-563.8756,2884.0236,-5182.2570,-897.0581,954.5958,-3802.9659,1192.5543,-3268.3321,-2267.8438,-1511.7621,-4859.6266,-4879.7500,-6543.1610,1141.0034,6628.0073,-4291.2536,5788.9847,-1053.6715,4254.8808,-547.1111,1026.6414,5094.9981,3703.3636,-4570.2962,4203.8145,85.5900,5311.2144,-1536.7776,-4213.8880,-6359.3847,-4851.4383,2386.0247,1844.8038,-3893.9734,-2149.3674,3873.3954,6601.4188,3732.2556,-5343.1381,5220.4349,-4245.1793,-4986.0144,5974.1638,-4670.2109,-2562.4381,-553.0170,-5935.5789,678.2611,2320.1777,-3947.9634,6305.7430,-6325.5711,1848.2299,5122.7525,5271.8388,6336.0730,4003.4461,5461.2288,6454.3496,-1229.1476,1797.2671,1595.2419,-42.8808,-3836.5523,5068.2967,-2452.5161,5164.4939,-3419.5993,5173.1994,2807.5284,1334.1845,3421.1286,3836.7331,-348876.0324,-326860.7803,-333734.9398,-334900.1570,-328512.7318,-331293.4155,-328285.2307,-329934.0841,-130938224.6094,-130939797.7894,-130947096.8793,-130965999.1724,-330557.3461,-130958510.2387,-3596.9251,4425.5013,5457.9003,4632.2279,4381.3168,945.0157,-1269.2151,5494.1179,203.2849,-4406.8880,2296.9044,-5395.1048,-415.8103,-2946.6409,-3433.6079,-3060.7533,355.2110,-4680.2257,-2305.6005,-4927.8540,1119.8801,769.5836,-3805.9646,4564.0319,-1008.1916,-3041.0052,3016.0339,-1812.8982,3864.6461,4118.0170,-4276.2567,-5043.4875,-2311.7532,4702.7473,4906.4703,-3521.7429,5476.7407,-4153.4880,4087.5898,1488.1303,-5492.1024,84.5742,-5443.4445,-3821.1407,2480.5198,-5230.4618,-2300.2634,-3440.8848,-1046.7102,4876.7167,-4703.8203,-3857.7915,-6527.5029,-4438.8735,-4450.8191,-5399.0246,2710.3300,-2445.7328,1041.2921,-6533.3109,2048.2786,-5052.5127,4822.3525,-2073.3422,5467.7677,-133.2684,4271.9817,-5323.1657,-1804.1180,-3429.1633,4157.1313,1134.9872,1249.3514,-1227.0216,2868.4843,5493.0679,-1612.7498,-532.2918,2250.6037,5042.4905,4634.1359,2905.3451,860.4918,3685.0299,-1968.7357,-2399.1404,-931.6113,2672.7159,-3809.0469,5364.5523,4422.9378,-3423.7327,5458.2779,-1224.7813,1464.1592,4602.2083,5519.9177,-6811.8817,5090.9709,4404.0311,126358.8557,123585.0128,122021.8391,124372.7342,128604.0843,120503.3724,112938.1332,120486.0309,77489845.6935,77515226.2780,77505307.7940,77483011.5351,122059.1917,77490739.7419,
