sl_100_86400_20240325 Coordinates.csv
2024/03/25 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:42 2024,
Start: 2024/03/25 07:47:00.00, Stop: 2024/03/26 07:47:00.00,
TIME_UNITS,STARLINK-3389 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-30598 - X-Coordinate,STARLINK-5023 - X-Coordinate,STARLINK-5334 - X-Coordinate,STARLINK-4412 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-3619 - X-Coordinate,STARLINK-32368 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-30862 - X-Coordinate,STARLINK-30594 - X-Coordinate,STARLINK-31603 - X-Coordinate,STARLINK-3145 - X-Coordinate,STARLINK-4553 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-1132 - X-Coordinate,STARLINK-32220 - X-Coordinate,STARLINK-32271 - X-Coordinate,STARLINK-31280 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-5707 - X-Coordinate,STARLINK-3761 - X-Coordinate,STARLINK-5967 - X-Coordinate,STARLINK-4663 - X-Coordinate,STARLINK-31769 - X-Coordinate,STARLINK-6082 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-31781 - X-Coordinate,STARLINK-1765 - X-Coordinate,STARLINK-30286 - X-Coordinate,STARLINK-1265 - X-Coordinate,STARLINK-5595 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-1457 - X-Coordinate,STARLINK-31458 - X-Coordinate,STARLINK-1200 - X-Coordinate,STARLINK-5311 - X-Coordinate,STARLINK-31475 - X-Coordinate,STARLINK-3203 - X-Coordinate,STARLINK-5235 - X-Coordinate,STARLINK-5892 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-2687 - X-Coordinate,STARLINK-1349 - X-Coordinate,STARLINK-4033 - X-Coordinate,STARLINK-31784 - X-Coordinate,STARLINK-30357 - X-Coordinate,STARLINK-1882 - X-Coordinate,STARLINK-5766 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-31337 - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-31440 - X-Coordinate,STARLINK-2346 - X-Coordinate,STARLINK-31902 - X-Coordinate,STARLINK-2424 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-6028 - X-Coordinate,STARLINK-31748 - X-Coordinate,STARLINK-30302 - X-Coordinate,STARLINK-4632 - X-Coordinate,STARLINK-31388 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-30303 - X-Coordinate,STARLINK-3502 - X-Coordinate,STARLINK-30615 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-1308 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-32166 - X-Coordinate,STARLINK-30150 - X-Coordinate,STARLINK-31394 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-1151 - X-Coordinate,STARLINK-31205 - X-Coordinate,STARLINK-3125 - X-Coordinate,STARLINK-6136 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-2735 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-31624 - X-Coordinate,STARLINK-30201 - X-Coordinate,STARLINK-1471 - X-Coordinate,STARLINK-4318 - X-Coordinate,STARLINK-5017 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-1468 - X-Coordinate,STARLINK-31758 - X-Coordinate,STARLINK-1571 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-3887 - X-Coordinate,STARLINK-31155 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3389 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-30598 - Y-Coordinate,STARLINK-5023 - Y-Coordinate,STARLINK-5334 - Y-Coordinate,STARLINK-4412 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-3619 - Y-Coordinate,STARLINK-32368 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-30594 - Y-Coordinate,STARLINK-31603 - Y-Coordinate,STARLINK-3145 - Y-Coordinate,STARLINK-4553 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-1132 - Y-Coordinate,STARLINK-32220 - Y-Coordinate,STARLINK-32271 - Y-Coordinate,STARLINK-31280 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-5707 - Y-Coordinate,STARLINK-3761 - Y-Coordinate,STARLINK-5967 - Y-Coordinate,STARLINK-4663 - Y-Coordinate,STARLINK-31769 - Y-Coordinate,STARLINK-6082 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-31781 - Y-Coordinate,STARLINK-1765 - Y-Coordinate,STARLINK-30286 - Y-Coordinate,STARLINK-1265 - Y-Coordinate,STARLINK-5595 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-1457 - Y-Coordinate,STARLINK-31458 - Y-Coordinate,STARLINK-1200 - Y-Coordinate,STARLINK-5311 - Y-Coordinate,STARLINK-31475 - Y-Coordinate,STARLINK-3203 - Y-Coordinate,STARLINK-5235 - Y-Coordinate,STARLINK-5892 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-2687 - Y-Coordinate,STARLINK-1349 - Y-Coordinate,STARLINK-4033 - Y-Coordinate,STARLINK-31784 - Y-Coordinate,STARLINK-30357 - Y-Coordinate,STARLINK-1882 - Y-Coordinate,STARLINK-5766 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-31337 - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-31440 - Y-Coordinate,STARLINK-2346 - Y-Coordinate,STARLINK-31902 - Y-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-6028 - Y-Coordinate,STARLINK-31748 - Y-Coordinate,STARLINK-30302 - Y-Coordinate,STARLINK-4632 - Y-Coordinate,STARLINK-31388 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-30303 - Y-Coordinate,STARLINK-3502 - Y-Coordinate,STARLINK-30615 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-1308 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-32166 - Y-Coordinate,STARLINK-30150 - Y-Coordinate,STARLINK-31394 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-1151 - Y-Coordinate,STARLINK-31205 - Y-Coordinate,STARLINK-3125 - Y-Coordinate,STARLINK-6136 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-2735 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-31624 - Y-Coordinate,STARLINK-30201 - Y-Coordinate,STARLINK-1471 - Y-Coordinate,STARLINK-4318 - Y-Coordinate,STARLINK-5017 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-1468 - Y-Coordinate,STARLINK-31758 - Y-Coordinate,STARLINK-1571 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-3887 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3389 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-30598 - Z-Coordinate,STARLINK-5023 - Z-Coordinate,STARLINK-5334 - Z-Coordinate,STARLINK-4412 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-3619 - Z-Coordinate,STARLINK-32368 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-30594 - Z-Coordinate,STARLINK-31603 - Z-Coordinate,STARLINK-3145 - Z-Coordinate,STARLINK-4553 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-1132 - Z-Coordinate,STARLINK-32220 - Z-Coordinate,STARLINK-32271 - Z-Coordinate,STARLINK-31280 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-5707 - Z-Coordinate,STARLINK-3761 - Z-Coordinate,STARLINK-5967 - Z-Coordinate,STARLINK-4663 - Z-Coordinate,STARLINK-31769 - Z-Coordinate,STARLINK-6082 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-31781 - Z-Coordinate,STARLINK-1765 - Z-Coordinate,STARLINK-30286 - Z-Coordinate,STARLINK-1265 - Z-Coordinate,STARLINK-5595 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-1457 - Z-Coordinate,STARLINK-31458 - Z-Coordinate,STARLINK-1200 - Z-Coordinate,STARLINK-5311 - Z-Coordinate,STARLINK-31475 - Z-Coordinate,STARLINK-3203 - Z-Coordinate,STARLINK-5235 - Z-Coordinate,STARLINK-5892 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-2687 - Z-Coordinate,STARLINK-1349 - Z-Coordinate,STARLINK-4033 - Z-Coordinate,STARLINK-31784 - Z-Coordinate,STARLINK-30357 - Z-Coordinate,STARLINK-1882 - Z-Coordinate,STARLINK-5766 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-31337 - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-31440 - Z-Coordinate,STARLINK-2346 - Z-Coordinate,STARLINK-31902 - Z-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-6028 - Z-Coordinate,STARLINK-31748 - Z-Coordinate,STARLINK-30302 - Z-Coordinate,STARLINK-4632 - Z-Coordinate,STARLINK-31388 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-30303 - Z-Coordinate,STARLINK-3502 - Z-Coordinate,STARLINK-30615 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-1308 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-32166 - Z-Coordinate,STARLINK-30150 - Z-Coordinate,STARLINK-31394 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-1151 - Z-Coordinate,STARLINK-31205 - Z-Coordinate,STARLINK-3125 - Z-Coordinate,STARLINK-6136 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-2735 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-31624 - Z-Coordinate,STARLINK-30201 - Z-Coordinate,STARLINK-1471 - Z-Coordinate,STARLINK-4318 - Z-Coordinate,STARLINK-5017 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-1468 - Z-Coordinate,STARLINK-31758 - Z-Coordinate,STARLINK-1571 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-3887 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5391.6738,1947.1764,5520.2870,3866.9007,-3092.5828,389.8468,4636.7001,4342.0940,-90.7598,0.0000,3642.9329,-6430.1063,5105.4586,-4771.7882,-4377.3496,4205.4107,-4468.3112,-4717.6851,-4608.4185,579.0315,-3150.4797,6774.5756,-2781.4160,617.9518,-3101.2404,-2709.6412,3863.0507,5244.6911,-6219.6121,4583.9202,5308.3675,6485.3994,-1683.5875,-2768.4689,-2950.4610,-539.4631,4009.8007,-6010.5111,-2826.9486,-1891.0380,4300.9327,-6271.3125,339.2526,1466.5892,3464.8129,5245.0730,2865.6881,6764.8403,-133.4622,-6436.6712,-2727.4728,4515.9641,4635.0512,3294.4592,-3264.5755,-719.5592,-4551.2929,-992.6365,1041.4839,-2907.0666,-1585.7144,-4733.4919,-5176.7626,2589.5115,6435.5667,3600.1835,-4435.7504,5704.0028,-6782.0630,2099.7140,-1418.2640,6908.9082,5287.2927,-2537.4780,-1977.9229,-5137.5538,-2408.4490,6608.4156,3623.7072,3570.3081,-3638.6980,3880.3245,6341.8144,810.0378,-2290.5373,-5662.1663,2035.1763,4868.5295,5540.1930,4055.2345,920.1864,-5144.2430,-5609.5087,-4390.4655,4891.0525,-4999.2601,1987.8578,1769.8154,-1648.0460,4605.9119,181062.7906,163738.6396,163073.0570,166767.8347,162214.8017,164847.3911,171233.0821,169347.0588,-255997971.6365,-256017245.6831,-256002411.3351,-255993978.4872,168665.6909,-256002672.6196,-108.3221,-3744.9437,-1878.2378,4368.3622,4901.5425,5135.8631,-5089.0673,-3319.9338,-4232.1233,0.0000,2319.0278,-310.7975,3182.9927,171.6015,4511.3727,-1940.5182,-4516.5987,-1895.0202,-3544.7499,6511.7439,-5756.0380,-166.3581,5520.5107,-6563.1015,2763.9093,-2664.8310,-1668.6095,1435.3506,-2308.9446,-705.4469,2310.2998,-901.9372,6729.4066,3373.3241,-3889.9758,-4886.3708,2283.4323,1435.6380,6236.1671,-5836.8590,2568.7034,594.5366,-4653.0689,3564.8967,-5579.9869,-4507.5412,-3959.8197,1176.2818,-5479.2128,-2504.5840,-4790.1680,2990.3053,-2253.7356,3793.8137,-4425.4512,6508.5776,-4910.6588,-4192.7705,5894.2122,5492.7931,-6670.2286,1925.4926,3851.2639,-5709.8747,-882.5763,-2690.0158,3985.3912,-3939.8731,-150.6747,4734.1414,6566.7560,212.0595,-3411.5547,4518.2725,-3581.2616,-736.1415,6200.8381,-1517.1023,-2207.9914,5768.4148,-2218.4434,5336.3098,29.9270,-6402.1782,5423.3018,671.3944,5735.0661,2662.4391,-158.7013,-4946.4269,6510.8221,-3734.0791,-3522.3149,4257.2803,-4349.1108,-1804.3398,6314.4006,-5562.0064,-6097.1881,2997.2398,-357023.1852,-380619.1437,-369760.7591,-363722.5222,-370085.3591,-366914.8132,-372441.8844,-366812.3240,174323180.8316,174258191.1269,174295318.9865,174311490.2302,-368480.8493,174303335.8636,-4355.8474,-5487.6729,3748.9060,3720.9421,-3814.3503,4648.9315,800.0905,4249.9000,-5480.6318,0.0000,-5420.9139,-2393.0438,-3288.8581,4854.4756,2886.7452,5132.6103,2735.9192,-4724.4166,3760.9895,-1949.3188,-1899.9173,-990.8165,-3113.1605,-2165.7680,-5538.9797,-5818.7046,-5495.4890,-4126.6571,-2036.0776,-5190.2921,-3655.6773,2262.3218,-73.1867,-5391.3063,4942.8146,4875.5972,5161.9438,-2906.1985,-1089.1182,-2772.8882,4620.1332,-2875.4830,-5114.9691,5774.2025,2270.0506,447.5867,4902.7216,-878.1008,4053.8145,-683.2665,-4227.5480,4326.0626,4621.3927,4749.7275,-4050.3255,2250.1478,-1811.2306,5326.8154,3502.4452,-2820.8551,1040.2890,4686.3085,-2604.1240,2694.6094,-2151.9959,5293.0054,-3316.8631,-328.1658,888.9638,4584.3906,1727.4157,-353.7901,2901.4513,4404.4733,5452.2631,-4606.7920,1508.0144,1466.6094,5473.3998,1372.9659,5455.2619,-2143.4693,2630.9770,2491.7920,-3677.7699,-3927.5480,-3354.6471,-4163.5186,3969.3041,2692.7839,-2183.9764,2786.5933,-2008.4358,2864.5983,1350.1494,4266.2425,-2082.3633,3359.0480,-2838.4403,-4241.8134,-4812.6668,-10394.2018,-11650.2354,-2671.1409,-6325.9669,-16889.3358,-15087.1173,-9325.0067,-65499929.6314,-65496899.5264,-65520115.0876,-65503284.8457,-9456.2995,-65498721.9160,
3600.000,-2634.8760,2146.2708,-5135.4791,-5805.1162,-915.5630,2137.0686,-2036.2381,-3931.1393,4241.7519,0.0000,-6262.9800,4190.1248,-4021.4116,2021.5958,3413.6441,-4057.3718,4264.3312,5957.5382,4145.4476,-2367.5510,3907.5925,-4413.8478,-759.8487,2282.1264,128.9855,-1689.1775,-2837.3234,-6505.1312,5224.1586,-485.1562,-4622.1650,-6173.3345,-787.8164,-1193.0353,2371.4964,3924.9953,-4314.9971,2690.0255,1094.7100,2144.1651,-6240.4467,3315.8323,3691.7042,-3733.7976,-3312.7422,-2814.6772,-1432.5655,-6029.6515,4205.3113,5792.7954,5076.3344,-6706.0021,-4706.7631,-4383.1152,4172.5958,-1751.4192,5101.9339,4915.7653,-2882.1537,-1347.6874,2886.8739,3381.4907,5177.9620,1566.3207,-3279.0292,-6727.1001,62.0000,-3514.8949,4530.5316,-4787.8772,-1540.4105,-5628.9859,-1690.9681,-742.4271,5804.3718,5879.1195,-256.3602,-4189.1389,-2218.4798,-4482.2214,6149.5595,-4141.3539,-3933.0042,1810.7177,-1621.3167,2503.0981,-3827.8986,-3962.1270,-3180.3868,-431.8431,-2706.0414,1040.4691,6170.8497,2845.2157,-707.1659,6541.1124,-3353.0399,339.9223,3272.1770,-6746.0163,264624.2275,253505.6030,250142.5411,254850.4766,249389.4853,251377.6883,258490.1629,255930.4392,-292397275.2841,-292403523.5601,-292395912.1183,-292398116.5071,256074.9290,-292400801.7480,3284.8845,4932.0502,4630.1719,-3754.9099,-5044.9437,-6604.1190,4869.2597,5690.6628,3255.7327,0.0000,267.7253,-2885.5820,902.8900,-4218.1963,-5849.3343,5219.0162,893.0750,-1699.4995,-448.1261,-5760.5885,2148.7320,2178.0831,-4171.0587,4741.0772,-5651.8053,-514.5834,5400.4431,1848.3915,-906.3897,2453.2639,2158.0302,2391.8068,-6030.7120,-4970.7976,-501.9398,2194.5478,2042.4307,-4200.9706,-6081.9530,1263.9564,1158.1233,-2760.8849,2912.7341,-5523.0878,5501.3722,4668.5830,6594.0271,523.5219,3211.7131,-222.9126,4719.5020,-618.1310,4977.9454,425.5693,-153.3399,-4221.4150,1663.4979,1752.2673,-6283.1994,-4801.8486,4288.3631,-5353.4016,-3984.9321,4753.9843,2918.0528,1605.2243,-5014.6909,5090.2461,-1985.9727,-4912.0393,-5175.3443,1429.6367,3995.5947,-6584.6099,1385.0976,-2746.0302,-6349.4659,3550.4675,5713.1794,-4392.0997,-566.9767,-2103.0104,3178.6419,4060.2717,-4835.1746,-3302.3739,-5745.5244,1351.9416,4168.1663,5126.9652,-3723.8503,2421.7482,2058.2572,-5750.2340,4261.6087,-1503.7404,-5656.1317,6545.0975,2831.4687,-684.5091,-298754.9191,-325050.6920,-313667.6381,-309346.4881,-316101.9846,-312638.9520,-317011.8501,-315668.9573,102070947.4048,102003055.9779,102047196.5806,102061737.2352,-313974.7210,102050916.1550,5494.3564,4346.0677,-573.5469,372.9967,4661.5333,264.5414,-4497.5054,-421.4761,4387.1077,0.0000,2941.7733,4602.1821,5467.8983,-4966.7268,1416.1942,-2050.6313,-5380.5881,3112.2260,-5537.1833,-2783.6732,5164.9427,4752.6828,5459.4808,4513.3209,3984.2788,6704.1389,3256.5056,884.2101,4467.7234,6483.3631,4559.5763,2040.6992,-3339.8558,4675.8120,-6521.0153,-5276.4681,-5027.2209,4649.4382,-3146.2775,6248.6892,-2507.7262,5404.3763,5068.4134,-1982.3608,2664.9962,-4284.0384,-1580.0645,-3363.3053,-4312.4960,3808.5971,417.7213,-1674.2454,-1037.5595,-5341.9822,5392.7449,-5208.2362,4384.8327,-4454.0863,595.4002,4645.4095,-4628.1016,-2847.4148,-2380.0605,-4649.4032,5238.6837,-687.9976,4613.0153,-3148.2736,-4731.5477,-942.4352,-4360.0144,-3768.3558,-5409.4927,-1570.2846,-3314.3029,2442.7093,2478.7751,-4244.8348,-3244.0610,2916.2638,-3147.8853,5142.0333,-4653.1214,-5306.9245,4697.3959,5534.5073,-775.8556,5519.7744,-4372.1148,-4665.7637,5168.1203,-6429.5166,-2366.9792,2088.9014,-5120.8924,-1233.2382,-2219.4449,1564.0735,5394.6953,1463.0746,-6436.5452,-12153.4832,-12692.1783,-5776.3647,-6132.3865,-16395.4595,-18819.5836,-11688.0381,-65429931.5100,-65432435.5446,-65452536.5196,-65431458.9736,-11129.6318,-65431853.3983,
7200.000,47.9399,-4635.3149,2911.4194,5281.9999,4530.6473,-3111.4176,-2046.6425,1912.4706,-6535.7742,0.0000,6528.6675,-918.4260,2559.9376,412.9371,-593.3447,2668.6309,-3778.8729,-5573.4955,-3536.2857,3744.9477,-4264.5490,298.9332,4698.9809,-5213.3595,1838.8721,3135.1050,1563.5469,4660.6228,-3222.1622,-2728.9613,3010.1716,3115.6176,3693.5054,3870.2021,-2845.4414,-6478.4274,4231.9976,1249.1851,1883.1833,-3293.8508,5489.2901,270.4778,-6509.6150,3611.5908,773.6288,-1308.5379,-163.4085,2985.5761,-6676.4725,-3659.9659,-5222.1033,6451.6499,2977.2703,5063.5145,-4561.8762,4714.8157,-4851.0383,-6838.1889,3688.5772,5346.5644,-4317.0033,-1475.5155,-2198.3177,-5448.8544,-964.5458,5358.8201,4119.8081,-276.6870,-482.9497,5212.6740,4715.7246,2164.9135,-2548.9021,3251.2985,-6675.0666,-4896.3189,3461.9325,500.5977,820.0623,4246.2746,-6448.6022,4192.5565,617.6691,-4872.5929,5138.3814,676.4379,4222.5642,3006.9436,336.0014,-3519.3586,4786.4664,2051.2340,-4407.2847,1059.6942,-4565.8203,-4976.9188,3922.2821,-2787.7442,-5018.5869,6415.6635,330475.3015,325846.0711,321029.6139,326545.8200,320455.4643,322111.4025,328602.5042,326574.8945,-308841498.8559,-308834393.0525,-308837095.4763,-308847548.2931,326892.7264,-308843908.8907,-6091.6309,-5111.6207,-5557.1018,1388.1556,4501.1335,3592.5979,-3752.4375,-5548.7027,-2200.3399,0.0000,-1904.8043,5749.2122,-5093.0135,6678.0193,4892.2418,-5946.9127,3421.1085,4115.7408,4479.4240,1804.3116,2644.0147,-4516.5677,2488.0831,-1912.1734,6671.6916,4977.0488,-6665.6600,-3968.3662,4456.9474,-4920.1779,-5742.1217,-3480.5139,3473.8705,5636.9187,4647.0683,117.7945,-5175.3807,6034.2513,3829.6595,3994.1712,-3760.2822,5155.2536,-1390.7909,5130.5601,-3259.0284,-4001.1104,-6369.0157,-2936.9987,-451.1972,3602.1913,-2793.4058,-1584.7603,-5376.0596,-3928.6328,4271.1442,1035.8777,2428.7849,255.8850,3948.5204,3000.5717,-293.0952,6743.5122,2824.4618,-2659.4608,-5011.7449,806.0674,4855.7348,-5069.6403,4480.1523,3137.1107,2609.6821,-3532.1806,-4482.3604,5438.0897,519.9266,4769.2679,3637.2554,-5283.3621,-6815.5291,702.0577,2288.2056,-2205.8584,-5897.1963,-945.3587,3642.8233,5790.9327,3277.2128,-5131.7467,-6649.6002,-4574.1919,-95.5724,2121.3905,891.2824,4082.6035,-2825.6336,3775.1079,2435.8543,-3345.9886,1117.5045,-1491.4814,-221678.2972,-248461.4533,-237443.7433,-234832.3264,-241767.5668,-238527.3804,-241440.0483,-237586.8061,22859326.5304,22792398.1820,22841926.8903,22846114.0599,-239201.7073,22839646.6749,-3307.2996,-527.9889,-2964.8777,-4260.7348,-2712.2391,-5070.8548,5448.0341,-3687.0278,-601.5121,0.0000,1315.1927,-3647.5853,-3811.2661,1300.2984,-4862.6066,-2328.1768,4672.0052,356.9156,3920.6396,5396.5394,-4638.7345,-5143.2608,-4431.7531,-4164.2735,20.0706,-3697.4801,989.3795,3003.7180,-4236.2109,-4101.6466,-2160.5581,-5122.7118,4724.5720,-1154.1021,4307.1852,2449.4061,1817.2406,-2947.3918,5454.2584,-4315.8886,-1510.1476,-4616.2174,-1897.1792,-2995.2797,-6097.6046,5496.5864,-2728.7945,5502.0647,1316.4132,-4673.5984,3620.8579,-2001.7761,-3203.4360,2603.0454,-2755.6564,4958.8154,-4325.3647,442.4376,-4355.7101,-3002.9952,5410.9078,-712.5050,5953.2588,3126.5837,-4560.8396,-4358.5983,-2453.9100,4721.2695,5139.3830,-3309.9810,4359.5535,5535.4869,4624.6063,-2495.4745,-1321.3388,1176.9961,-4626.0726,4459.9283,-970.7683,-5426.1498,-1099.0379,-5070.2714,3456.0753,4813.8901,-2918.9836,-3733.6880,4430.0776,-3570.7432,1475.1432,3849.2476,-5010.7847,6278.4046,5251.8654,-5281.3911,3993.2171,-2746.8737,5170.4634,-5146.6044,-4639.3364,2176.3411,-8110.1581,-13866.5577,-13314.5053,-9812.4951,-6434.6510,-15000.7054,-21781.6926,-12085.1796,-65360047.2338,-65367958.0624,-65383805.5928,-65359970.4548,-12802.1068,-65364974.2602,
