sl_20_5400_20240930 Coordinates.csv
2024/09/30 07:47:00.0000 UTC

Generated: Tue Oct  8 14:46:27 2024,
Start: 2024/09/30 07:47:00.00, Stop: 2024/09/30 09:17:00.00,
TIME_UNITS,STARLINK-30192 - X-Coordinate,STARLINK-6146 - X-Coordinate,STARLINK-11077 [DTC] - X-Coordinate,STARLINK-30478 - X-Coordinate,STARLINK-4717 - X-Coordinate,STARLINK-30776 - X-Coordinate,STARLINK-4513 - X-Coordinate,STARLINK-6121 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-4648 - X-Coordinate,STARLINK-3567 - X-Coordinate,STARLINK-5285 - X-Coordinate,STARLINK-32203 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-3370 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-5402 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30192 - Y-Coordinate,STARLINK-6146 - Y-Coordinate,STARLINK-11077 [DTC] - Y-Coordinate,STARLINK-30478 - Y-Coordinate,STARLINK-4717 - Y-Coordinate,STARLINK-30776 - Y-Coordinate,STARLINK-4513 - Y-Coordinate,STARLINK-6121 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-4648 - Y-Coordinate,STARLINK-3567 - Y-Coordinate,STARLINK-5285 - Y-Coordinate,STARLINK-32203 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-3370 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-5402 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30192 - Z-Coordinate,STARLINK-6146 - Z-Coordinate,STARLINK-11077 [DTC] - Z-Coordinate,STARLINK-30478 - Z-Coordinate,STARLINK-4717 - Z-Coordinate,STARLINK-30776 - Z-Coordinate,STARLINK-4513 - Z-Coordinate,STARLINK-6121 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-4648 - Z-Coordinate,STARLINK-3567 - Z-Coordinate,STARLINK-5285 - Z-Coordinate,STARLINK-32203 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-3370 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-5402 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4893.9788,-610.2939,-4153.5946,6669.8960,4601.1220,-3309.5368,3960.2892,3583.3838,4916.3807,6603.5156,-4597.8243,-3174.5106,-2839.6368,-4921.6916,-680.0198,5881.5782,27.7462,-2640.2423,-3250.1873,6437.5804,-326839.6426,-323717.4684,-312546.4658,-316087.9885,-311995.6191,-314126.0730,-321284.7908,-318486.4459,-160427144.6752,-160400235.6258,-160421787.9371,-160417812.8239,-318333.7160,-160410667.7344,2505.6560,-6347.7098,5193.0379,134.2160,5114.8061,4051.5792,5445.5906,-3684.4119,-4292.2003,1095.7835,-5170.0686,5302.9139,-4299.8805,4715.7322,-4377.0206,266.6691,5194.5295,-3540.8176,-2888.5910,887.6973,223976.1687,259060.1816,240774.4065,235466.0258,242449.4052,239181.9559,243775.2213,241965.8661,-59988038.6563,-59938876.3058,-59993130.5970,-59981594.8838,240246.7271,-59985292.2693,4220.8460,2724.1163,-1066.4054,1891.0318,722.9960,4546.7059,-1599.3597,-4663.4650,2341.7859,-1825.0308,71.3170,-3117.4538,4659.7507,1075.5805,-5330.6721,3658.6399,4588.7079,-5331.7237,-5387.9203,-2433.9022,71568.7988,68122.4644,65232.3267,73623.7180,70823.7513,60147.7284,61152.4975,66627.4148,73263557.3291,73241678.2046,73242442.2002,73240880.9807,67221.8914,73251795.1715,
300.000,5095.2778,-2257.8464,-2782.3017,5983.6596,5390.8697,-1334.2550,4995.4709,2087.9519,3262.7963,6916.8292,-5248.9584,-2241.4568,-4179.2057,-4039.1192,-2712.1076,5090.6183,2094.7187,-4477.0048,-4848.6652,5868.5270,-331474.5007,-329122.4531,-317568.2089,-321185.5221,-317012.6642,-319096.9068,-326327.3521,-323668.7359,-159075890.9865,-159050022.9347,-159070435.3670,-159066856.4052,-323383.4318,-159059455.9552,408.6595,-6421.5938,5468.6309,-1448.7809,4198.8573,4898.1203,4782.5135,-5148.9510,-4987.5218,-419.0272,-4102.6670,6380.8567,-4707.2136,5548.6811,-4456.4072,-1586.6161,5275.3654,-2670.8035,-1595.4429,-825.7634,216962.6947,252191.9725,233847.3166,228683.3335,235695.5850,232403.9094,236909.3606,234937.9974,-63475869.9092,-63426608.0245,-63481523.7630,-63470060.6100,233453.0278,-63473191.2553,4680.7053,1332.8667,-2780.5539,3187.0773,-1092.6216,4718.9703,202.3010,-4157.8368,3540.6756,-321.0716,1859.1403,-1468.7160,2944.6364,-741.4494,-4562.3947,4427.7104,3979.7054,-4555.5524,-4677.5424,-3610.9674,71428.4233,67979.8181,65152.9036,73390.4121,70856.4650,60178.3676,60831.7216,66078.8226,73261893.2154,73239748.1873,73241167.4667,73239139.2373,67091.1495,73250057.0364,
600.000,4848.4673,-3675.8375,-1088.4747,4728.5181,5653.4445,755.0205,5535.4211,425.2824,1283.1989,6560.9537,-5393.9957,-1102.0428,-5069.8456,-2745.4857,-4461.2136,3837.4960,3946.1086,-5879.5665,-5989.7652,4751.9942,-335958.3383,-334381.4252,-322447.4228,-326139.2345,-321889.4966,-323924.8899,-331220.3302,-328672.6825,-157648813.2878,-157623985.4152,-157643229.6089,-157640039.5380,-328288.1515,-157632416.7314,-1732.7192,-5880.5664,5178.1112,-2920.3426,2856.8031,5313.7450,3642.0291,-6137.7042,-5232.5698,-1890.2508,-2613.3959,6821.9643,-4666.7517,5831.0752,-4145.3128,-3316.1640,4881.8071,-1587.1985,-192.3769,-2488.7121,209854.5158,245209.9333,226814.6545,221793.8766,228835.8410,225523.4254,229936.0877,227691.5516,-66933294.7633,-66883958.0729,-66939502.2022,-66928135.4206,226553.1484,-66930685.5307,4640.2455,-200.9312,-4170.6322,4142.1517,-2790.6054,4386.8900,1982.1291,-3209.1509,4360.8518,1217.2024,3446.4988,338.0873,916.7165,-2478.0306,-3306.2757,4723.3352,2945.1898,-3290.7467,-3465.5890,-4403.0534,71287.7258,67837.0827,65077.1335,73152.0297,70885.5480,60214.4992,60516.8823,65603.9021,73260223.6919,73237818.4576,73239900.4391,73237414.3153,66960.3704,73248318.8436,
900.000,4177.1689,-4739.7806,755.3182,3030.2486,5377.7656,2756.3418,5540.7757,-1251.7642,-832.1238,5568.6733,-5032.8911,150.8344,-5437.4666,-1156.3059,-5757.5001,2246.3426,5405.3582,-6704.7421,-6552.9482,3201.0718,-340289.2540,-339491.9674,-327181.9387,-330946.9182,-326623.6432,-328608.1086,-335961.5711,-333484.1761,-156146595.1259,-156122805.9815,-156140854.4896,-156138044.8801,-333045.6415,-156130233.5400,-3710.2744,-4769.5788,4366.5856,-4146.4152,1209.3635,5254.8525,2123.4633,-6549.2376,-5011.6696,-3190.1473,-839.5705,6585.2438,-4161.3886,5548.9460,-3459.9070,-4755.9193,4042.1938,-383.0097,1193.8703,-3946.7913,202654.8963,238117.1774,219679.5950,214800.8399,221873.1382,218543.5232,222858.8695,220255.3945,-70358665.1296,-70309278.2505,-70365416.2134,-70354169.0023,219550.1837,-70356126.8563,4103.8253,-1713.2688,-5075.5086,4654.2813,-4188.5832,3585.9104,3548.2102,-1918.1050,4714.7949,2625.2515,4662.2703,2108.4251,-1208.6223,-3946.1155,-1696.0323,4514.0394,1595.6816,-1672.3806,-1881.4265,-4726.1242,71146.7072,67694.2590,65004.9117,72908.4682,70911.0081,60256.1956,60207.8925,65228.9206,73258548.7277,73235889.0222,73238640.8509,73235706.2280,66829.5540,73246580.5930,
1200.000,3141.1610,-5359.9228,2556.7905,1056.0861,4604.3355,4477.9983,5024.5268,-2791.6332,-2878.4442,4035.4923,-4213.2749,1412.1417,-5263.3888,580.9606,-6477.3020,470.2969,6335.4659,-6866.3115,-6473.5488,1367.9569,-344465.4177,-344451.7286,-331769.6535,-335606.4382,-331212.7095,-333144.7275,-340548.9933,-338093.5600,-154569955.8623,-154547203.3685,-154564029.7372,-154561591.0201,-337653.7344,-154553625.6798,-5331.2908,-3189.5524,3130.9470,-5012.6994,-589.9822,4719.4846,366.3401,-6336.3808,-4349.8895,-4206.4124,1049.9610,5698.3777,-3221.4661,4743.4894,-2449.9353,-5764.4698,2825.5111,840.4934,2441.9196,-5061.5733,195367.1378,230916.8700,212445.3562,207707.4662,214810.4939,211467.2548,215681.1991,212665.7822,-73750348.2715,-73700935.6919,-73757631.4498,-73746526.3463,212447.2755,-73747882.3428,3128.6924,-3042.6537,-5390.7591,4668.8942,-5137.0643,2401.5345,4731.7266,-422.1828,4564.8072,3752.4700,5375.5704,3651.4112,-3205.6759,-4987.4158,96.1626,3822.1894,75.4969,125.9552,-94.8702,-4545.9359,71005.3686,67551.3480,64936.1268,72659.6196,70932.8547,60303.5314,59904.6679,64973.5841,73256868.2942,73233959.8877,73237388.4129,73234014.9865,66698.7005,73244842.2847,
1500.000,1831.2639,-5488.4525,4123.7699,-1001.9679,3419.2270,5757.0365,4048.9798,-4057.7237,-4656.4701,2110.1276,-3024.0670,2573.2650,-4584.1844,2300.7142,-6555.4745,-1323.2262,6652.1215,-6344.7140,-5750.7820,-570.9603,-348485.0705,-349258.4255,-336208.5309,-340115.7335,-335654.3797,-337532.9911,-344980.5888,-342496.6184,-152919650.3294,-152897931.7884,-152913510.6380,-152911432.1357,-342110.3296,-152903347.9265,-6437.4872,-1287.9838,1607.9456,-5435.1728,-2369.4405,3748.5561,-1462.6468,-5512.0483,-3310.0890,-4851.6857,2871.1174,4254.4088,-1923.7097,3504.9298,-1196.0260,-6239.0295,1336.0921,1981.8929,3446.2173,-5723.4695,187994.5777,223612.2263,205115.1977,200517.0561,207650.9763,204297.7030,208406.5961,204964.1643,-77106727.5829,-77057313.6455,-77114529.7020,-77103588.5293,205247.6114,-77104335.2286,1818.9956,-4047.4824,-5080.1035,4184.4907,-5535.0774,960.3289,5405.2958,1118.8641,3926.9150,4478.4370,5509.7243,4800.7382,-4862.9614,-5490.1758,1877.9930,2721.6496,-1452.7775,1910.6850,1701.8743,-3881.5122,70863.7107,67408.3507,64870.6606,72405.3703,70951.0991,60356.5843,59607.1272,64849.2249,73255182.3652,73232031.0604,73236142.8134,73232340.5988,66567.8099,73243103.9186,
1800.000,361.6556,-5122.5236,5284.2920,-2945.8693,1944.1639,6474.9569,2717.9637,-4940.5449,-5991.8137,-20.3100,-1585.5602,3531.1466,-3485.4129,3834.8584,-5991.6275,-2968.2907,6331.3874,-5189.7574,-4449.1326,-2431.8571,-352346.5256,-353909.8437,-340496.6017,-344472.8187,-339946.4161,-341771.2260,-349254.4237,-346695.1206,-151196468.4683,-151175780.5694,-151190087.6761,-151188357.6335,-346413.3948,-151180190.1716,-6920.8085,755.1041,-40.8768,-5368.2378,-3955.1602,2423.2395,-3185.6266,-4149.0977,-1986.9875,-5070.7417,4442.5932,2401.4918,-384.8980,1962.0202,196.2019,-6126.1833,-295.1840,2947.7267,4125.8204,-5862.4945,180540.5877,216206.5105,197692.4193,193232.9676,200397.7031,197037.9788,201038.6058,197194.3151,-80426203.3588,-80376812.2440,-80434509.6742,-80423753.4876,197954.4229,-80423885.6511,314.7593,-4621.0290,-4179.2934,3252.7742,-5340.3974,-583.5796,5496.5408,2540.1967,2869.1907,4725.7328,5050.2978,5432.7185,-6005.8127,-5400.6424,3457.9051,1330.0255,-2825.8874,3489.3619,3315.1192,-2803.2470,70721.7345,67265.2680,64808.3886,72145.6008,70965.7533,60415.4340,59315.1920,64857.3971,73253490.9170,73230102.5470,73234903.7171,73230683.0697,66436.8824,73241365.4949,
2100.000,-1139.8709,-4303.1470,5905.3258,-4590.6348,324.0041,6568.8900,1165.5017,-5367.1145,-6752.3211,-2148.7443,-37.1689,4197.1907,-2090.5055,5028.9142,-4849.3725,-4315.8506,5411.0955,-3515.7707,-2692.6400,-4040.7488,-356048.1694,-358403.8384,-344631.9650,-348675.7856,-344086.6594,-345857.8433,-353368.6388,-350696.7770,-149401234.9512,-149381573.7783,-149394586.1558,-149393191.7731,-350560.9664,-149384977.0447,-6734.3338,2744.2942,-1645.9327,-4809.7938,-5187.8986,858.4706,-4630.8895,-2373.9619,-498.7278,-4844.8974,5603.9506,327.1848,1248.8819,268.5950,1604.8199,-5428.1728,-1922.3777,3659.8120,4430.5811,-5455.9251,173008.5720,208703.0338,190180.3597,185858.6163,193053.8399,189691.2195,193580.7995,189398.9271,-83707193.5573,-83657849.2670,-83715987.7524,-83705436.7825,190570.9845,-83704951.4085,-1223.1448,-4702.5045,-2792.2808,1973.2457,-4573.7174,-2065.1371,4995.6525,3689.7584,1504.6238,4468.0416,4046.6048,5479.4401,-6514.4052,-4728.4444,4666.0673,-203.8508,-3897.5105,4691.7880,4570.9384,-1425.7395,70579.4409,67122.1010,64749.1802,71880.1852,70976.8303,60480.1627,59028.7871,64989.1366,73251793.9283,73228174.3542,73233670.7650,73229042.4006,66305.9179,73239627.0135,
2400.000,-2542.8980,-3110.4231,5908.3862,-5782.1217,-1287.2078,6036.9815,-457.7555,-5306.6715,-6861.5316,-4068.3328,1476.0315,4505.2740,-546.5925,5757.3778,-3248.7877,-5247.3366,3986.0183,-1489.8122,-652.7084,-5249.8200,-359588.4615,-362738.3359,-348612.7879,-352722.8049,-348073.0284,-349791.3406,-357321.4507,-354514.5084,-147534808.7865,-147516169.8258,-147527865.8075,-147526793.2749,-354551.1507,-147518567.5182,-5896.9533,4487.3156,-3046.7029,-3802.5979,-5938.8434,-806.9419,-5650.0368,-354.6851,1023.4754,-4193.4673,6232.2246,-1760.8035,2816.1205,-1411.5155,2902.1955,-4203.7838,-3397.4807,4061.1215,4344.1874,-4531.9076,165401.9659,201105.1533,182582.3946,178397.4751,185622.5986,182260.5857,186036.7738,181615.9553,-86948134.5536,-86898860.8955,-86957398.7641,-86947072.3580,183100.6117,-86945968.7148,-2630.4033,-4283.2447,-1079.8362,482.6876,-3316.5911,-3326.2175,3956.4112,4444.6977,-20.8712,3732.8651,2606.5933,4935.8596,-6335.6301,-3545.6166,5372.7927,-1715.9559,-4553.7926,5388.5204,5334.1045,104.1343,70436.8306,66978.8505,64692.8989,71608.9915,70984.3436,60550.8546,58747.8403,65225.1329,73250091.3805,73226246.4884,73232443.5741,73227418.5892,66174.9167,73237888.4744,
