sl_50_86400_20240903 Coordinates.csv
2024/09/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:57:42 2024,
Start: 2024/09/03 07:47:00.00, Stop: 2024/09/04 07:47:00.00,
TIME_UNITS,STARLINK-30904 - X-Coordinate,STARLINK-5937 - X-Coordinate,STARLINK-30912 - X-Coordinate,STARLINK-31734 - X-Coordinate,STARLINK-1176 - X-Coordinate,STARLINK-2372 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-5805 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-30308 - X-Coordinate,STARLINK-2045 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-3242 - X-Coordinate,STARLINK-2344 - X-Coordinate,STARLINK-4467 - X-Coordinate,STARLINK-2120 - X-Coordinate,STARLINK-31406 - X-Coordinate,STARLINK-3911 - X-Coordinate,STARLINK-2615 - X-Coordinate,STARLINK-3886 - X-Coordinate,STARLINK-11194 [DTC] - X-Coordinate,STARLINK-3198 - X-Coordinate,STARLINK-11243 [DTC] - X-Coordinate,STARLINK-31265 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-4021 - X-Coordinate,STARLINK-2083 - X-Coordinate,STARLINK-1913 - X-Coordinate,STARLINK-2416 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-5677 - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-30259 - X-Coordinate,STARLINK-31434 - X-Coordinate,STARLINK-31631 - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-5407 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-31887 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-31099 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-31572 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-5937 - Y-Coordinate,STARLINK-30912 - Y-Coordinate,STARLINK-31734 - Y-Coordinate,STARLINK-1176 - Y-Coordinate,STARLINK-2372 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-5805 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-30308 - Y-Coordinate,STARLINK-2045 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-3242 - Y-Coordinate,STARLINK-2344 - Y-Coordinate,STARLINK-4467 - Y-Coordinate,STARLINK-2120 - Y-Coordinate,STARLINK-31406 - Y-Coordinate,STARLINK-3911 - Y-Coordinate,STARLINK-2615 - Y-Coordinate,STARLINK-3886 - Y-Coordinate,STARLINK-11194 [DTC] - Y-Coordinate,STARLINK-3198 - Y-Coordinate,STARLINK-11243 [DTC] - Y-Coordinate,STARLINK-31265 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-2083 - Y-Coordinate,STARLINK-1913 - Y-Coordinate,STARLINK-2416 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-5677 - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-30259 - Y-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-31631 - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-5407 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-31887 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-31099 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-31572 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-5937 - Z-Coordinate,STARLINK-30912 - Z-Coordinate,STARLINK-31734 - Z-Coordinate,STARLINK-1176 - Z-Coordinate,STARLINK-2372 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-5805 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-30308 - Z-Coordinate,STARLINK-2045 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-3242 - Z-Coordinate,STARLINK-2344 - Z-Coordinate,STARLINK-4467 - Z-Coordinate,STARLINK-2120 - Z-Coordinate,STARLINK-31406 - Z-Coordinate,STARLINK-3911 - Z-Coordinate,STARLINK-2615 - Z-Coordinate,STARLINK-3886 - Z-Coordinate,STARLINK-11194 [DTC] - Z-Coordinate,STARLINK-3198 - Z-Coordinate,STARLINK-11243 [DTC] - Z-Coordinate,STARLINK-31265 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-2083 - Z-Coordinate,STARLINK-1913 - Z-Coordinate,STARLINK-2416 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-5677 - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-30259 - Z-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-31631 - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-5407 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-31887 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-31099 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-31572 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6752.8630,-2776.7372,561.7639,655.9215,-4456.7923,-4247.3577,1264.6560,1483.1723,-173.8979,4678.4200,-139.5852,5079.9168,-1585.5106,-4726.9425,-5432.4498,1710.8977,4045.2046,-2537.0840,2659.7414,-2965.1146,-5441.6612,742.7579,-2112.7631,-6772.1548,-3656.9999,-4532.1787,-3522.4768,2543.9741,5011.8931,5223.0228,-583.3396,5078.7599,-2789.5700,-6844.5190,4041.2933,-1032.2766,320.9157,-4289.6837,-4360.4691,4280.8898,6297.3715,1579.8625,4000.1738,-2104.3832,3857.2068,-1585.9630,-3082.8091,-3491.4779,-530.8824,-5777.4435,-175768.0476,-159256.8629,-155128.6780,-160695.5546,-153949.4166,-157348.0156,-161653.6255,-161006.7216,-191261594.3711,-191234143.2000,-191244932.4626,-191261184.2336,-160597.7339,-191260522.8798,-305.5562,5797.3527,5594.0245,5553.3766,-1698.8400,1259.3773,-6670.7939,3008.0397,-6933.8206,2093.9951,5512.2003,2893.7540,5675.2529,-620.1351,3650.9335,5086.9927,-1264.3516,-4136.1940,-4693.3701,-4560.6293,-4076.1477,4465.8983,-5335.7722,773.8365,-2478.6483,3231.3690,2213.5617,-4733.4242,3884.3925,3223.1831,5340.6365,-3746.8296,4499.4776,-1066.7584,1092.7796,-5056.6983,6576.0519,4347.0784,3604.8856,5023.5323,1651.9249,-6569.7868,-4913.7599,-3762.1915,-3304.1802,-6071.9996,-6180.5753,-4174.4162,-6899.9012,-2710.7278,360007.8440,384833.8883,364627.9006,361298.6026,365707.8252,363724.3967,371052.5186,366652.0408,-36076984.5928,-36022228.7960,-36046934.9571,-36049592.6941,366556.7255,-36058256.3238,-1570.8816,-2617.5942,3931.1937,-3915.1490,-5029.0809,-5331.2008,-709.3631,6082.8456,-87.8435,-4680.5954,4168.1344,-3741.4855,-3648.4657,5004.3797,2232.2348,-4387.7328,-5506.1945,4931.9348,-4236.0679,-4281.5114,-1326.3081,5222.5244,3531.6237,1173.5645,-5069.7414,-4027.8624,5527.2755,-4365.2966,-2794.1417,-3218.8089,-4378.2967,2843.0668,-4461.7010,381.3314,-5523.7532,-4641.5105,-1809.8319,-3045.7624,-3876.6091,2088.5153,2387.8056,-1580.8647,2508.1443,-5417.7851,-4731.5946,2930.2616,418.8345,-4279.5728,-69.2250,-2417.7879,61893.4668,58666.1044,55427.6387,63911.2229,60989.0834,50324.9005,51443.3253,55704.4266,84140842.2305,84157255.9409,84132106.5607,84139244.3813,57452.0251,84148934.4746,
3600.000,6338.6868,712.3753,-4193.8251,-3993.1433,3813.5050,1661.7540,833.2121,-4433.1334,2359.1651,-5529.7152,-3093.0929,-6873.4059,-1877.7463,6375.2159,2059.7001,-4208.5873,741.7457,4540.0609,1832.6787,5406.9321,5776.5022,-4080.0770,4019.4313,4426.7259,4342.9460,3012.4916,1341.8893,1638.2898,-6181.5625,-6548.8168,-1521.5082,-1453.2199,-1474.6956,5730.4261,-4687.6721,4668.4693,-2108.7472,-60.8181,-71.5234,-4303.6279,-4944.3527,647.8987,-1766.4968,5139.0823,-1144.3559,3271.2354,3920.3448,4193.1723,2046.5864,6630.5073,-260858.6959,-250686.9474,-243000.9132,-248605.4691,-240984.6895,-243867.8960,-249098.7810,-247457.2335,-175359638.1859,-175342259.4690,-175350194.1377,-175365797.0116,-247963.7769,-175359156.0169,-1882.6311,-6827.8551,-3069.9613,-5509.8202,-2610.1832,-4730.6496,5626.4977,-4639.2233,5543.0284,1814.0840,-2810.0098,-760.1829,-3722.0194,-2041.5155,-4054.8723,-5470.8092,-1100.6163,279.6474,3799.2733,4301.4748,2420.9157,-5099.8012,762.6626,-2415.4669,-2797.9120,-6113.7686,-5614.4838,3886.0049,-2739.6678,-2025.8508,-6732.9974,4098.4489,-3986.1901,-1426.5402,3014.8059,3320.6321,-5819.6991,-4988.0241,-4128.6897,-1734.1558,1621.2471,6583.0487,6414.3985,670.6663,6025.0994,2822.8086,4329.7679,-9.3647,5219.5447,157.1613,303123.9231,333237.3919,311081.5294,309626.0478,314011.6560,311679.9832,318041.2123,314936.7166,-84376957.2723,-84314655.5832,-84343757.6454,-84352759.5877,314489.7102,-84357285.0771,-2104.0150,-1000.6714,-4494.0939,466.4085,5148.9823,4769.8663,-3781.7044,-2679.3802,3430.9112,3764.8766,-5519.7008,533.3056,5520.6055,-1753.2506,-5220.1673,601.7732,6803.9042,-5228.8845,5392.4655,383.8202,-2966.6813,-2290.7537,-5366.3786,-4744.1331,4287.4278,815.3836,-3833.4415,5474.9203,-1518.9458,-1026.2233,581.7502,-5397.7387,5449.2059,-3646.2118,4102.8759,3901.0264,-2886.9743,4642.6308,5460.2687,-5148.4360,-4593.4820,-2095.1693,1490.0300,4574.2270,3232.0072,-5425.1345,3698.5388,5493.0105,4045.0077,-1606.9909,60357.5850,56939.9036,54631.4399,60741.8191,61133.4593,51019.0347,47914.8714,57517.4786,84131912.0567,84143374.9161,84118432.8603,84126487.9296,55849.3748,84137403.2152,
7200.000,-3584.8647,1838.2714,6582.2293,5236.0327,-3092.9336,329.1052,-3608.3179,4611.7486,-4535.0673,5177.9550,6009.6951,6082.3981,5401.1855,-5455.5820,2328.8135,4729.2827,-5564.7943,-5880.5482,-5662.8467,-5370.9041,-4208.6321,5226.5654,-5063.8478,-521.9484,-3548.0679,-384.1693,337.2798,-5357.2741,4912.2462,5150.6194,2771.4899,-2843.7538,5194.4302,-2897.2879,4454.0239,-6757.5030,3674.2468,4334.8304,4260.4721,3967.6034,2668.7354,-3124.3488,-1739.7133,-6684.2116,-1218.5354,-5062.2144,-4140.2959,-4700.0058,-3888.5628,-4328.6224,-328494.4120,-326358.9294,-315305.7578,-320783.8371,-312546.6421,-315260.1754,-320107.5272,-319792.4387,-147493462.2373,-147488268.4727,-147491689.7686,-147502556.6846,-319439.6292,-147493980.5816,3874.6947,5358.7027,197.5909,2844.8883,5818.0719,6793.3470,-1979.2830,4670.1759,-2291.3128,-4579.0495,157.4433,-1494.3434,1598.2759,3361.0058,4236.4952,3628.1789,308.8043,2841.1480,-2693.3434,-2255.2065,913.9434,4026.4870,3643.3463,4357.4539,5697.1656,6189.2168,6915.5466,-2988.2581,48.6283,-304.3521,5261.4393,-4288.8380,3387.4202,4189.2683,-5299.8097,-1339.2193,1921.3750,4486.6767,4302.1489,-2612.2433,-4975.8715,-4257.5418,-4931.8755,1537.8205,-6827.5017,1058.7168,-289.4585,3850.1392,-1480.3124,2882.9918,226814.5127,260174.7827,237484.5257,237887.9966,241991.2435,239903.4368,244633.5308,241307.9059,-126900968.3505,-126834248.4445,-126868082.2956,-126883166.0036,242026.8760,-126880702.9012,4491.5214,3994.4808,1927.6979,3312.5588,-2140.1707,-1314.9290,5435.7255,-2301.8159,-4729.0254,-602.9546,3416.5009,2974.3133,-4036.3390,-2618.7871,4939.9420,3521.7866,-4153.6579,2299.8821,-2773.4003,3723.8366,5414.1845,-2095.1065,2555.9933,5338.0942,322.9245,2940.4598,-236.6106,-3205.6000,4873.3331,4610.9552,3542.4204,4627.7305,-3073.4918,4699.5842,-193.9158,-832.4551,5413.0176,-2769.7974,-3218.0776,5030.6927,4019.4503,4488.4048,-4381.7961,-911.3757,192.5195,4604.5615,-5541.6327,-3315.4728,-5534.7416,4405.7507,58766.1656,55199.1524,54157.2767,56622.3599,60774.5258,52622.2312,45135.0495,52646.7424,84123317.2822,84129440.0213,84105416.6518,84116136.9412,54242.3565,84125851.7357,
10800.000,-144.1670,-4607.9259,-6189.6889,-4751.7652,1632.2609,-1817.1163,5866.2110,-3097.2381,6044.5041,-2972.1443,-6686.8346,-3228.2406,-6926.7407,1939.3420,-5381.6976,-4182.8489,6511.4902,5138.3224,6521.3758,3865.5697,2235.1887,-4541.5032,3579.8415,-2751.1213,245.8178,-3102.0788,-1912.7989,6616.3854,-2642.1167,-2420.1543,-3912.9178,5559.1774,-6448.4149,-193.6925,-2311.7235,6294.2415,-4970.5058,-6238.9515,-5909.0827,-3447.0152,-368.7298,5451.4565,5236.4658,5356.5404,3199.8133,5808.5014,4203.4692,4013.6992,5511.5289,548.6916,-374461.9987,-381311.1959,-367426.1332,-372231.5678,-363824.2872,-368820.2301,-370158.3327,-370379.1165,-109569656.0479,-109577655.1984,-109574415.5352,-109576793.0786,-370379.6572,-109571359.1509,-5526.8009,-2397.7034,2235.4724,1634.2492,-6361.0373,-5990.0370,-1663.1391,-1884.8712,-1221.4607,5536.7873,1585.0576,3943.8031,73.4434,-3944.0610,-4040.1506,259.5606,2201.4111,-4181.3491,1071.0656,-1508.6478,-4704.8016,-793.4286,-5165.3127,-5776.6175,-4833.4576,-3957.1971,-5211.3851,1716.2638,3642.3152,3599.6084,-1488.9855,3996.8053,-2185.3027,-6281.9389,5268.0672,-960.4678,2527.5115,-2483.6776,-3216.4065,5715.4584,6849.8519,905.8404,1852.6511,-2831.4140,5051.3285,-3643.3345,-3843.6846,-5556.8614,-2172.8128,-5566.1715,136215.2124,170288.5348,148542.8836,152208.5819,154111.2015,152937.0546,155829.1719,154969.6509,-160748407.9666,-160680972.7045,-160719192.1160,-160736703.4587,153821.1068,-160728057.6310,-4197.7127,-4604.5231,1951.6871,-4620.5793,-2211.4202,-2975.5676,-3074.8451,5924.2079,3166.6133,-2944.1679,785.5981,-4712.1650,51.6213,5332.8021,-1613.0746,-5523.2455,-982.3916,2010.9428,-1829.8771,-5542.5689,-4571.1118,5148.8381,2435.4832,-2638.5336,-4668.4415,-4682.0344,4131.3349,-1085.7452,-5272.2841,-5408.6676,-5524.3168,-1050.2913,-1243.1365,-2945.2107,-3864.6958,-2759.1722,-3943.6754,-1205.8145,-1322.1147,-1854.5008,-1044.9347,-4200.3874,3944.0816,-3348.8701,-3522.7828,-1013.9737,3919.4939,-953.1050,3566.9226,-3912.0440,57123.2977,53445.8662,53701.6764,51498.6310,59925.0311,54655.6823,43030.2065,54031.4680,84114866.4422,84115465.5699,84093188.8393,84108095.3597,52631.0999,84114280.0541,
14400.000,3229.8143,6462.9168,3007.2184,3180.4988,1096.2570,3389.3043,-5554.1351,1934.4090,-5872.5300,-723.6057,4367.6461,-199.1895,5442.6435,2390.4924,5852.2220,3452.1301,-3123.2447,-1888.9641,-4254.1360,-2186.8534,-596.9602,3309.1898,738.7735,4250.3440,4276.9499,6015.4380,3891.5192,-5058.1532,640.1408,-57.9220,4964.8698,-5729.8684,5005.4533,2592.4617,-1503.2874,-3700.0316,4665.4819,5230.5027,4777.7709,1936.0552,-1830.6363,-6484.5809,-6697.0864,-1602.8275,-4853.4063,-4233.2300,-3572.8705,-1354.5695,-5525.0631,2718.1994,-396002.2923,-411914.5139,-396000.4039,-397692.2376,-391353.3800,-401002.9838,-396168.0198,-397069.4457,-64180664.9462,-64201623.7956,-64189384.6949,-64182386.4197,-397459.2001,-64183461.8039,5983.7038,-631.4709,-4228.9732,-5515.0829,4455.7807,2653.7537,3636.5854,-2615.2846,3682.5234,-5042.1614,-2890.4057,-5920.0593,-1668.9443,4426.8949,2474.2181,-4348.4898,-2871.7854,4276.4740,1619.2117,5275.8358,6841.3518,-3419.2568,4046.6750,5180.3083,1941.8394,916.6897,1553.6099,597.9379,-6454.8896,-6297.9596,-2528.4669,-2228.0814,-298.2204,6406.7006,-3878.8287,3540.3986,-4962.3155,-1004.1984,170.7071,-6170.5742,-6175.8425,2041.6571,1173.0769,3867.3597,-1496.3810,4447.5638,5923.1751,4978.6642,4121.7993,6240.0827,37307.0371,69341.5094,49908.6440,58896.0319,55955.2722,55502.0352,57489.0553,54356.6716,-183612061.3092,-183547770.7571,-183589036.7251,-183601995.5786,55551.3407,-183592159.1803,1362.8986,2429.1898,-4502.2373,2439.6771,5177.2156,5416.1135,-1599.2799,-6147.3724,282.1396,4698.8959,-4527.8676,3600.1459,3934.5224,-4754.9036,-2747.2133,4135.4389,5487.8748,-5116.7917,5114.0159,3898.1456,903.2602,-5029.1694,-5349.4948,-1734.0431,4795.3013,3169.8141,-5521.1009,4672.2392,2425.1519,2880.0009,4107.3107,-3200.0918,4756.4704,-600.0792,5526.9467,4669.5854,-479.8810,4252.9802,4900.9111,-2488.5681,-2580.1755,1368.1869,-543.5831,5497.8816,4715.5140,-3223.1919,113.6337,4598.8259,588.9820,463.4405,55432.0552,51681.7637,52955.0559,49753.1414,58578.5963,51539.7335,41570.1441,49763.0467,84106357.4421,84101464.7291,84081893.5725,84101955.4551,51015.7350,84102688.1883,
18000.000,-4818.2444,-6207.6076,1215.7384,-741.6868,-4481.7864,-5053.4021,2037.0201,-1898.1708,3441.3803,4496.8387,-279.7679,2856.2420,-1897.3898,-5266.0932,-4277.4751,-2497.6061,-1340.1425,-2461.8522,806.9739,740.9960,-999.3894,-2111.1501,-5307.4958,-4309.1808,-6651.4417,-6623.7971,-5629.6524,2125.9567,892.1674,1665.3176,-4964.2066,4076.4842,-2330.5287,-4139.7846,5258.6752,397.8770,-1740.1555,-2536.4849,-2466.5835,1015.3452,3969.1832,5271.2131,4849.7121,-2508.9955,5826.6218,466.3475,1310.8898,-2676.1247,2987.1848,-4503.8496,-391959.6974,-416116.6286,-399117.1052,-398102.0094,-393237.3538,-403765.0717,-396642.1114,-399840.9729,-14427533.1742,-14460004.4608,-14436706.6249,-14425785.1173,-398892.0594,-14431081.3643,-4441.3572,2858.3341,5496.9961,6599.3253,-1726.3399,1279.1465,-4095.4973,6073.1017,-4845.9546,3829.7114,4267.3522,6313.8665,3714.0444,-4324.6683,789.2685,6457.7639,-106.5406,-4019.4233,-4813.4974,-6877.2150,-6007.4989,6348.1193,-2014.5875,-2055.8049,719.0763,1735.1466,1979.4366,-3805.9765,6604.5789,6578.9984,4826.6042,-1180.3623,3744.0205,-4094.4804,2389.6163,-5801.7672,4801.1548,4813.3616,3933.6176,4356.4911,3290.1153,-3894.7914,-3492.4411,-4851.3594,-2161.9164,-4210.7212,-5418.5333,-3392.5879,-4425.4616,-3899.6467,-63480.5577,-36156.7699,-52139.1299,-40783.8382,-46166.2578,-46980.6522,-44032.4159,-45231.0454,-193935384.1241,-193877818.6511,-193919602.2779,-193919557.4599,-46443.3448,-193916348.5698,2270.2398,1187.8885,3917.3805,1556.2864,-4996.4619,-4566.8182,5056.4864,2798.7808,-3583.0019,-3645.5096,5428.4458,-340.7643,-5535.7954,1194.8727,5370.0390,-251.2994,-6819.6947,5065.3087,-4818.3527,142.7411,3288.7580,1760.9301,3632.6527,4996.1206,-638.5231,516.1751,3508.1583,-5378.2091,1877.7081,1375.6298,-202.8082,5463.8537,-5336.7054,3762.6085,-3827.6366,-3789.8458,4520.1597,-4123.2064,-5047.6075,5277.1873,4631.5087,2266.1175,-3288.8783,-4252.7689,-3091.0086,5474.5141,-4105.2666,-5409.1038,-4408.6838,3315.1338,53694.7302,49908.3706,51684.7240,50678.7161,56703.3871,46192.7063,40761.0108,50368.2071,84097590.6468,84087449.8217,84071684.8019,84095827.7893,49396.3919,84091076.1561,
21600.000,5144.8186,3534.2467,-4369.0291,-2498.8191,6688.5960,5654.5892,2802.3984,1878.7415,493.7825,-6601.8775,-3297.5819,-4386.7435,-1659.2739,5599.7330,2201.9350,510.0289,3050.2107,5615.8868,1861.9411,1102.0171,3146.5858,538.9644,6634.9582,3966.8766,4578.1475,4240.0148,5695.3454,476.3219,-2628.9515,-2996.6387,2839.1671,-2099.0061,-30.1963,5120.8023,-6852.0000,2330.4614,-2840.7824,-395.1051,369.8266,-4572.2641,-5721.8236,-1917.0027,-605.3654,4943.4012,-5226.2945,3729.2838,2365.8922,6028.7170,1270.5099,4992.1404,-362826.6840,-393584.1668,-376455.6712,-373728.3254,-369289.9932,-379039.7092,-371730.3849,-373238.9016,36292000.2335,36250494.2975,36286011.4912,36288355.0143,-374548.6956,36288204.8332,963.1244,-4332.8650,-5260.5018,-4579.2749,-473.1740,-3899.2881,3993.6424,-6339.3152,5060.6608,-2092.6414,-5306.4680,-4361.3521,-5593.2379,2638.1936,-4602.8802,-5765.1298,4676.9801,3564.9447,6503.6498,5451.4087,2824.0495,-6396.2011,-45.7894,-2322.7745,-2700.6538,-3776.7967,-3889.0481,6341.5039,-3942.3977,-3979.5452,-5012.0724,4918.4080,-6418.5684,213.7720,-989.1068,6503.5299,-3356.7196,-6751.8241,-6650.5461,-1881.2434,340.8763,4871.3988,4973.1111,4829.7657,4542.9376,3818.1266,3420.9245,1858.1209,4035.1959,-573.1427,-159687.0376,-139374.8380,-151049.8959,-138921.0951,-145648.5088,-146648.3906,-142310.8267,-146483.7217,-191018454.9717,-190970524.5653,-191009108.8098,-190994841.7572,-145573.0685,-191000480.2502,-4559.1215,-4111.6715,-640.7062,-4402.1192,1729.7332,896.6713,-4779.9905,2141.7624,4708.5872,380.0250,-2977.6579,-3145.4965,3724.7166,3079.8405,-4678.4580,-3816.2901,4114.6853,-1935.7110,1101.7284,-4123.6103,-5492.3333,2572.7574,1193.4278,-5176.8523,-4118.2433,-3866.1064,626.6199,2718.7074,-5059.5258,-4823.3019,-3854.6675,-4407.7436,2576.0460,-4681.4142,-246.3536,612.0981,-5227.0061,876.1980,1611.0320,-4855.7297,-3914.3276,-4557.6816,4615.1850,335.7597,-411.5596,-4427.0309,5518.9645,2833.6310,5465.3650,-4619.9714,51912.9832,48127.0966,49797.2769,51310.8588,54231.8722,41763.9364,40646.5623,47016.0192,84088381.8105,84073432.5837,84062710.4018,84084468.9320,47773.2010,84079443.9756,
