sl_100_86400_20240712 Coordinates.csv
2024/07/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:56 2024,
Start: 2024/07/12 07:47:00.00, Stop: 2024/07/13 07:47:00.00,
TIME_UNITS,STARLINK-30320 - X-Coordinate,STARLINK-4057 - X-Coordinate,STARLINK-1463 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-32141 - X-Coordinate,STARLINK-1605 - X-Coordinate,STARLINK-31980 - X-Coordinate,STARLINK-30243 - X-Coordinate,STARLINK-5718 - X-Coordinate,STARLINK-5395 - X-Coordinate,STARLINK-3133 - X-Coordinate,STARLINK-1588 - X-Coordinate,STARLINK-2292 - X-Coordinate,STARLINK-1364 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-1483 - X-Coordinate,STARLINK-4095 - X-Coordinate,STARLINK-6079 - X-Coordinate,STARLINK-5908 - X-Coordinate,STARLINK-31603 - X-Coordinate,STARLINK-30600 - X-Coordinate,STARLINK-30151 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-6306 - X-Coordinate,STARLINK-1275 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-31742 - X-Coordinate,STARLINK-31717 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-5931 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-5133 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-5053 - X-Coordinate,STARLINK-31976 - X-Coordinate,STARLINK-3524 - X-Coordinate,STARLINK-31318 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-30757 - X-Coordinate,STARLINK-2043 - X-Coordinate,STARLINK-3678 - X-Coordinate,STARLINK-4658 - X-Coordinate,STARLINK-30291 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-1269 - X-Coordinate,STARLINK-32315 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-30294 - X-Coordinate,STARLINK-2163 - X-Coordinate,STARLINK-4631 - X-Coordinate,STARLINK-31765 - X-Coordinate,STARLINK-30443 - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-5787 - X-Coordinate,STARLINK-1293 - X-Coordinate,STARLINK-1294 - X-Coordinate,STARLINK-31940 - X-Coordinate,STARLINK-2265 - X-Coordinate,STARLINK-2290 - X-Coordinate,STARLINK-31990 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-4728 - X-Coordinate,STARLINK-1274 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-5169 - X-Coordinate,STARLINK-2240 - X-Coordinate,STARLINK-2195 - X-Coordinate,STARLINK-31422 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-4534 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-3460 - X-Coordinate,STARLINK-4515 - X-Coordinate,STARLINK-1109 - X-Coordinate,STARLINK-2427 - X-Coordinate,STARLINK-5926 - X-Coordinate,STARLINK-4410 - X-Coordinate,STARLINK-4592 - X-Coordinate,STARLINK-30826 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-6332 - X-Coordinate,STARLINK-3300 - X-Coordinate,STARLINK-31058 - X-Coordinate,STARLINK-30872 - X-Coordinate,STARLINK-11261 [DTC] - X-Coordinate,STARLINK-1930 - X-Coordinate,STARLINK-5988 - X-Coordinate,STARLINK-31616 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-6293 - X-Coordinate,STARLINK-30495 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30320 - Y-Coordinate,STARLINK-4057 - Y-Coordinate,STARLINK-1463 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-32141 - Y-Coordinate,STARLINK-1605 - Y-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-30243 - Y-Coordinate,STARLINK-5718 - Y-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-3133 - Y-Coordinate,STARLINK-1588 - Y-Coordinate,STARLINK-2292 - Y-Coordinate,STARLINK-1364 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-1483 - Y-Coordinate,STARLINK-4095 - Y-Coordinate,STARLINK-6079 - Y-Coordinate,STARLINK-5908 - Y-Coordinate,STARLINK-31603 - Y-Coordinate,STARLINK-30600 - Y-Coordinate,STARLINK-30151 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-6306 - Y-Coordinate,STARLINK-1275 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-31742 - Y-Coordinate,STARLINK-31717 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-5931 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-5133 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-5053 - Y-Coordinate,STARLINK-31976 - Y-Coordinate,STARLINK-3524 - Y-Coordinate,STARLINK-31318 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-30757 - Y-Coordinate,STARLINK-2043 - Y-Coordinate,STARLINK-3678 - Y-Coordinate,STARLINK-4658 - Y-Coordinate,STARLINK-30291 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-1269 - Y-Coordinate,STARLINK-32315 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-30294 - Y-Coordinate,STARLINK-2163 - Y-Coordinate,STARLINK-4631 - Y-Coordinate,STARLINK-31765 - Y-Coordinate,STARLINK-30443 - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-5787 - Y-Coordinate,STARLINK-1293 - Y-Coordinate,STARLINK-1294 - Y-Coordinate,STARLINK-31940 - Y-Coordinate,STARLINK-2265 - Y-Coordinate,STARLINK-2290 - Y-Coordinate,STARLINK-31990 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-4728 - Y-Coordinate,STARLINK-1274 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-5169 - Y-Coordinate,STARLINK-2240 - Y-Coordinate,STARLINK-2195 - Y-Coordinate,STARLINK-31422 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-4534 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-3460 - Y-Coordinate,STARLINK-4515 - Y-Coordinate,STARLINK-1109 - Y-Coordinate,STARLINK-2427 - Y-Coordinate,STARLINK-5926 - Y-Coordinate,STARLINK-4410 - Y-Coordinate,STARLINK-4592 - Y-Coordinate,STARLINK-30826 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-6332 - Y-Coordinate,STARLINK-3300 - Y-Coordinate,STARLINK-31058 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,STARLINK-11261 [DTC] - Y-Coordinate,STARLINK-1930 - Y-Coordinate,STARLINK-5988 - Y-Coordinate,STARLINK-31616 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-6293 - Y-Coordinate,STARLINK-30495 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30320 - Z-Coordinate,STARLINK-4057 - Z-Coordinate,STARLINK-1463 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-32141 - Z-Coordinate,STARLINK-1605 - Z-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-30243 - Z-Coordinate,STARLINK-5718 - Z-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-3133 - Z-Coordinate,STARLINK-1588 - Z-Coordinate,STARLINK-2292 - Z-Coordinate,STARLINK-1364 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-1483 - Z-Coordinate,STARLINK-4095 - Z-Coordinate,STARLINK-6079 - Z-Coordinate,STARLINK-5908 - Z-Coordinate,STARLINK-31603 - Z-Coordinate,STARLINK-30600 - Z-Coordinate,STARLINK-30151 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-6306 - Z-Coordinate,STARLINK-1275 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-31742 - Z-Coordinate,STARLINK-31717 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-5931 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-5133 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-5053 - Z-Coordinate,STARLINK-31976 - Z-Coordinate,STARLINK-3524 - Z-Coordinate,STARLINK-31318 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-30757 - Z-Coordinate,STARLINK-2043 - Z-Coordinate,STARLINK-3678 - Z-Coordinate,STARLINK-4658 - Z-Coordinate,STARLINK-30291 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-1269 - Z-Coordinate,STARLINK-32315 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-30294 - Z-Coordinate,STARLINK-2163 - Z-Coordinate,STARLINK-4631 - Z-Coordinate,STARLINK-31765 - Z-Coordinate,STARLINK-30443 - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-5787 - Z-Coordinate,STARLINK-1293 - Z-Coordinate,STARLINK-1294 - Z-Coordinate,STARLINK-31940 - Z-Coordinate,STARLINK-2265 - Z-Coordinate,STARLINK-2290 - Z-Coordinate,STARLINK-31990 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-4728 - Z-Coordinate,STARLINK-1274 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-5169 - Z-Coordinate,STARLINK-2240 - Z-Coordinate,STARLINK-2195 - Z-Coordinate,STARLINK-31422 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-4534 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-3460 - Z-Coordinate,STARLINK-4515 - Z-Coordinate,STARLINK-1109 - Z-Coordinate,STARLINK-2427 - Z-Coordinate,STARLINK-5926 - Z-Coordinate,STARLINK-4410 - Z-Coordinate,STARLINK-4592 - Z-Coordinate,STARLINK-30826 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-6332 - Z-Coordinate,STARLINK-3300 - Z-Coordinate,STARLINK-31058 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,STARLINK-11261 [DTC] - Z-Coordinate,STARLINK-1930 - Z-Coordinate,STARLINK-5988 - Z-Coordinate,STARLINK-31616 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-6293 - Z-Coordinate,STARLINK-30495 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3142.5880,-783.1950,1797.2610,1939.7551,-4286.1761,1535.0678,4674.4646,2614.0288,3347.1164,3841.0070,565.1536,-1068.6956,2942.7479,-2443.3572,4952.1882,-1418.8298,6171.6852,4533.2795,4894.5369,3005.4148,-3214.1403,4588.0166,-1077.3892,-1500.4068,-5908.1542,1974.2261,-2753.3927,-5961.5087,-5156.4118,1223.3763,501.4639,2675.6772,3203.4929,5056.5479,-279.5054,3817.2025,4834.8442,-1737.0937,-235.3841,-5966.5323,-521.3048,4661.9003,-5295.6683,3419.2466,5962.7009,-1807.0377,-6803.5052,-5956.9328,-1053.8208,1947.8882,-3999.6277,2721.0631,-6169.1910,-1448.0592,-4959.6667,-5235.2901,3195.0222,-3993.4214,-6271.9154,-5604.2214,1412.4134,-4793.8035,-4902.1547,-5368.9978,4293.9989,-3908.6523,-2341.1025,-715.6375,-339.4440,373.5966,-4332.3094,-1621.3917,-6827.5026,-3965.8344,6847.2455,2032.6821,-3458.3906,-2790.5943,435.3295,-3550.0217,540.0608,4777.9064,-4822.8751,-2955.3036,-6155.2647,5472.3713,2805.6971,-6103.7994,-4762.0846,2754.1725,-6312.5444,-5937.3017,6148.3372,6351.4517,4573.5001,1135.9393,3566.8691,-5480.8344,5595.9165,4696.0993,278384.2942,288246.1344,289905.5605,283581.3915,291144.1779,287435.9283,290658.2688,286765.8459,-239749457.8342,-239699511.7613,-239758792.3348,-239756536.0320,287718.7287,-239746583.0110,3876.6238,-4613.1413,-3827.3871,-6571.2749,-2815.2580,6172.7698,-3208.9794,-3239.5670,5518.1681,-4031.3931,5926.3060,-4015.3504,6108.1285,-6305.6808,-4831.0662,-3791.1088,-1661.3414,-599.0563,4720.5797,4326.1297,-2538.7351,433.0025,6225.4413,4310.7813,-1602.0050,-5634.9796,-6346.4036,500.5096,726.6176,3571.8984,-4213.4469,-3333.9535,-4343.5250,2311.7119,2396.2017,-1701.7067,-1255.0268,-6344.2821,4541.5686,-666.8681,6581.4720,4640.7478,1239.4623,5160.8610,-2666.7799,4705.6107,-660.5845,1020.3378,-4027.4872,-3640.6229,3148.2298,4614.6916,-1153.7036,6755.7582,2448.5977,2132.5232,3943.2056,-5570.3272,2689.3415,823.7821,-5530.9063,4647.0988,2064.5322,2357.4900,989.4259,2009.8726,-6077.7391,-5537.6499,-6116.5996,5149.1324,-2349.4120,-6617.2742,1117.4804,5532.7848,-390.8438,-5743.4187,-2291.6401,-5562.0054,6912.7403,2723.2894,-6756.7432,1791.1661,-1825.5238,628.6616,3015.7977,1623.1302,5580.9858,3095.6520,1819.5684,-6348.9964,-2036.4601,-581.6204,2354.4067,-822.9832,1172.1217,-364.8165,2066.1200,80.0648,-834.5129,-3040.6877,280355.7403,280819.2464,278752.9229,280926.5284,278357.6793,279857.4472,287706.6428,284345.3462,18587234.5454,18569250.1385,18579903.0232,18573604.1922,284099.8072,18571079.3240,-4688.3437,-5101.9449,-5476.1541,-1103.1332,4637.0649,2492.8766,3979.5148,-5449.7840,2539.4287,-4143.2367,-3567.3810,-5535.9027,1425.1430,1533.3086,-385.0554,-5391.5027,-2383.8202,-5196.8728,-1379.1912,4529.9473,-5455.0202,5064.2609,-2872.8910,5203.1724,-3271.6247,-3377.3303,-143.4884,-3284.7839,-4420.5939,-5843.1491,-5479.2965,-5491.2250,-4364.1173,4109.9745,-6526.1646,5505.7566,-4653.5891,2135.5013,-5117.7544,3468.4076,-2076.2299,-2153.1360,-4310.8694,3113.0595,-2289.8765,4732.2428,-418.2684,3360.1405,5528.0505,5391.4264,4707.6743,-4413.5020,2949.6345,-643.0982,4163.4860,-3995.1692,-4566.1136,-1089.8157,1050.3557,-4011.9421,-3927.4547,1861.8127,-4279.0054,-3695.7403,5345.9641,5237.4939,-2448.7613,-4090.4360,-3242.6726,-4639.6806,-4860.4973,-1260.7756,-386.2097,-481.6631,1043.4193,-3285.5152,-5460.8651,3056.7434,373.9249,-5279.7876,-1397.0788,4695.6081,-4630.2469,6250.1887,-1122.8999,3901.4518,-3028.5363,1209.3020,4680.9734,-511.6294,1963.8415,3391.7561,-1989.1144,2091.7168,5062.3029,-6843.5724,5472.4972,4126.9381,-4022.6911,-4108.0705,-2916.6219,-4371.0433,-5799.3314,2857.5023,-304.6486,-10941.3335,-9599.4794,-5221.3491,78016706.7337,77992732.2835,78001326.0082,78004244.8070,-3711.8275,78004536.0812,
3600.000,1716.4499,3946.8634,2347.1962,341.8980,6687.0974,-3272.2428,-4368.5208,332.9896,-4686.8357,36.4294,-3241.6502,4989.1089,-3726.4417,3611.1817,-2922.0271,5726.4456,-2568.3908,-2160.7280,-5952.0367,-4285.4499,5907.9291,-6077.5845,-1229.9786,-2825.9424,6896.4338,-265.3102,3674.7942,3099.0050,1676.9062,-3471.7385,3713.0659,1733.6324,755.9183,-6863.5636,-4125.6761,-2630.8120,-3131.1646,3157.7182,-4124.0116,4216.2522,-1041.7200,-5605.4023,2862.9350,-4016.5749,-5212.3772,-2426.4622,4998.9544,6250.3261,4954.0877,2617.7408,1112.1232,-5248.8897,6823.3851,-886.7003,1110.4931,5367.1088,-6329.7297,5299.1148,4838.8213,5720.0707,273.5909,3509.0361,3763.8611,5346.1917,-3837.2225,326.1146,2083.3339,3423.4821,2080.0491,-4200.0921,3989.9456,2919.3838,5299.8899,1019.2823,-4956.9522,-567.7226,5306.9047,5063.1137,-2527.2233,2412.0474,1043.9537,-3704.6115,6850.7664,-349.4335,4126.3136,-6918.0949,-5070.6483,3629.1358,1177.2948,-331.9425,4604.6286,6509.3948,-6610.2980,-2732.0588,-3531.7216,-4079.7018,-5358.9801,5885.0647,-5706.5054,-1194.7993,201488.8153,204122.4467,207485.3726,202583.4025,210706.3684,206999.8926,208892.2003,208055.0684,-236341106.6653,-236293941.3299,-236353176.5311,-236344379.3497,206762.3045,-236339147.0597,-6573.7890,5339.3520,4871.0967,6454.4039,1465.1391,-5594.9447,5383.6478,6131.6680,-2180.8862,5248.2274,-6126.3872,2634.9806,-3270.3812,5258.5103,5067.3316,1587.1270,3411.4561,4290.1098,-2737.1149,-5473.0013,-991.6779,2681.0738,-6792.7398,-3920.3327,-728.4195,6759.6172,4356.0342,-3936.3430,-3986.8898,-5656.2433,3875.7047,2100.6557,5338.5603,-867.7210,-2694.8663,5428.4431,5288.1647,5740.7934,-2641.6107,-2840.4831,-6440.8181,-3391.1727,-4521.6582,-1476.9024,4043.0526,-3663.6731,-1462.2346,-2840.5341,2829.9364,4976.0580,-5826.3033,-1408.5284,-1131.0535,-6236.4258,-4045.5031,-4365.8290,-1362.0608,3693.3367,-3748.0792,-3791.3821,6919.5721,-5465.3241,-5551.7524,-4386.8063,3263.5213,-5083.5664,2842.3694,2360.0607,6534.7337,-3891.7369,-2012.4042,5510.6956,-2475.9466,-5874.3619,2707.0862,6825.7563,-1798.4595,4723.3705,-5666.4161,-6018.0163,6179.6939,2315.1990,-17.9465,-3865.6730,-137.3074,-12.0093,-4710.5480,-2495.8442,-4214.3082,6243.6684,-746.5675,-2181.9026,64.8127,3170.0121,3047.8382,-3624.7932,1971.1396,-3384.1129,3807.8311,5093.0200,341676.4554,348788.1010,341508.9503,344960.4136,341675.3428,342524.1590,350580.9955,347640.0935,-44136140.1922,-44142453.8218,-44149099.4757,-44156152.3244,347460.6351,-44152386.8977,812.2834,1938.4722,4301.5398,-2526.1150,-1020.5340,2165.0503,-29.8887,3037.7333,-4632.3875,4527.2721,260.0889,3995.1372,-4844.4557,2717.6112,-3716.6439,3167.8979,5312.7077,4971.8781,-2283.7717,55.0053,3242.3249,-1697.6750,-689.1337,-4968.7413,-166.6463,-1111.0972,-3927.1776,4619.8380,5273.4537,2070.1184,4370.1877,6387.1882,4355.4247,-158.9902,4896.4253,-3395.3192,2953.2611,2218.1316,4770.1749,-4726.6439,-2306.8642,-2229.8814,4403.6174,-5459.1410,-2092.1926,-5349.4233,4439.0160,858.8278,-3934.4901,-3826.6404,-3609.7246,4302.4151,560.5181,-2911.2249,-5517.1139,-43.4409,2138.6882,-2537.2957,3217.2861,1002.0197,-101.5567,2422.0000,1231.0054,-412.8109,-4772.6027,-4577.0051,5982.7369,5521.4256,-989.0143,3907.2414,5273.4073,-3019.1619,-3716.2043,-3322.4850,-4034.2523,-983.7641,3939.3964,428.7864,3096.5692,2401.7493,-2935.8977,-5396.8077,1015.7283,-5773.0714,5572.3364,143.6428,-488.1085,-5387.8955,-5373.3629,-3012.0052,-5114.1842,202.0980,-1891.1110,-5287.1523,-5127.2614,4288.2091,-3804.9662,-1049.2531,1025.0051,4547.2660,-5175.8740,-4874.5048,-6704.6421,-322.7972,-175.1638,-10344.4460,-13225.8723,-4136.6374,78040352.5100,78014085.2993,78031384.6468,78032986.3841,-5369.0906,78028122.0122,
7200.000,326.0372,-4967.5805,-4832.8539,-3070.7800,-6104.2730,3963.3853,2179.6504,-2211.1061,5426.6137,-3465.3968,4620.9347,-6792.1452,4348.1833,-4048.9545,-938.5574,-6471.1574,-1941.3574,230.7375,5185.1275,3453.5756,-5927.1467,4760.6779,3227.2177,5841.8915,-5298.8650,-1903.3705,-4134.7860,343.2020,1444.4802,3390.8508,-6124.4053,-5579.4178,-4012.3057,5631.5853,6094.3344,1297.2789,732.8404,-3855.5861,6714.2135,-1923.3201,2821.0580,4547.7845,-351.7121,4521.2188,1912.9941,5845.6043,-1180.4117,-3684.1682,-6744.3242,-5020.1101,1408.8196,6576.8823,-4908.9939,3556.0750,2558.2359,-3133.0941,6432.6719,-5165.3969,-941.6382,-3881.5233,-1849.0910,-232.4867,-1108.0315,-2954.0067,3160.9628,2288.4181,-2858.7527,-5900.4974,-3193.0182,6529.2726,-3506.5296,-3838.3441,-1559.3064,3048.3151,1588.7253,-1419.8002,-5438.2235,-5530.5089,4480.4564,-952.0713,-3023.0124,2647.7025,-5948.7635,1930.8775,1159.7173,5302.1876,5513.8000,923.4585,1925.7776,-2828.2579,-1976.2232,-4157.3014,4331.2250,-1970.9091,2488.0018,3075.7628,5359.1573,-3832.9058,3877.3494,-2089.0013,111924.1358,109707.8295,111757.9314,108354.2784,116700.8029,113300.9968,114085.1348,111168.4972,-216806278.0293,-216764732.6385,-216816444.0818,-216800173.5101,112445.7121,-216805041.5585,5790.4826,-4168.4630,-4926.6028,-4158.2578,245.0711,1837.5240,-5257.8905,-6312.1038,-1781.2969,-5593.7387,4071.6414,-1320.3839,-1002.6311,-1748.1669,-4058.8953,541.0960,-4964.3568,-6710.8854,-655.9490,3854.6635,3056.1419,-3997.8933,4804.2149,3318.1065,2802.3782,-4509.2201,-261.2192,6341.0540,6289.1833,5347.5775,-3181.8268,-2012.1928,-5387.0012,-933.8873,3310.0298,-6744.1492,-6716.2999,-2420.4393,869.8403,5879.4476,3529.3766,189.4512,6675.4299,-2722.2527,-4196.6248,2600.1154,4159.1519,3671.7754,-1577.4488,-4521.6029,6786.1459,-1507.1208,3161.1930,3653.3800,5408.6786,4663.0765,-1274.9504,-126.0459,4099.2610,5129.8352,-5303.6528,4511.3217,6153.3089,4603.0188,-6031.0530,6420.6639,1736.0769,746.3695,-4079.3558,2193.6592,5450.9564,-1922.8902,3863.3504,3983.7537,-4949.8129,-4946.1801,4160.2378,-2016.1085,2406.1179,6565.4379,-3043.5301,-5735.7709,1527.0079,6395.1429,-862.1196,-1670.8936,2013.7787,2472.2865,6051.0833,-4228.8895,4267.1132,4050.3404,-2914.8110,-5146.3638,-6131.1274,6177.6317,-4243.7460,4981.1696,-5145.3445,-6216.7623,383356.4825,393643.0937,382246.9727,386814.5045,382910.6156,383684.1872,390529.2692,387754.1024,-103826882.1124,-103823191.3073,-103846089.7326,-103846109.4126,388346.5716,-103843723.7722,3625.8197,2408.1279,-452.8919,4618.2002,-3253.7576,-5260.9275,-3960.6878,1496.4134,3928.4570,-2207.6896,3184.1434,11.7054,5291.6515,-5357.4611,5526.7715,1793.4993,-4253.3193,-1677.5441,4551.5946,-4651.3473,1397.9025,-2891.1428,3817.1811,1681.1140,3484.5278,4792.4261,5531.9992,-2505.7631,-2240.2953,2858.2940,-607.0841,-3632.9353,-1745.8619,-3914.2323,-473.4781,-846.9661,945.6896,-5214.0103,-1008.1826,3130.7096,5231.3058,5202.7660,-1862.6400,4486.8840,5149.5215,2626.8766,-5316.0721,-4566.9639,-86.0710,-755.4056,334.6927,-1623.0374,-3754.3045,4695.0255,3483.0668,4031.5437,1876.1507,4620.9776,-5491.0240,2591.0508,4044.6509,-5263.6456,2722.6854,4244.8995,1305.6446,606.2311,-6101.5114,-3541.8093,4592.6827,-843.7748,-2428.3451,5427.4014,5526.3947,4614.6678,4584.3766,4617.3241,337.7692,-3675.6958,-4724.1242,1953.8417,5420.1439,2863.2844,3197.0871,1924.2231,-6799.1646,-4123.3055,3691.5045,6422.3257,2757.6526,4707.9724,5066.1136,-3675.9887,4463.1086,3869.7653,2046.4674,755.6738,-546.8499,-2772.7425,2568.3466,-2271.8975,-7447.3826,-5894.4679,-7251.5357,-4444.3447,-543.6861,-8837.4755,-16093.5032,-8131.0088,78063174.5990,78035475.6148,78060853.7420,78056713.8830,-7025.8611,78051676.3292,
