sl_100_86400_20240506 Coordinates.csv
2024/05/06 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:08 2024,
Start: 2024/05/06 07:47:00.00, Stop: 2024/05/07 07:47:00.00,
TIME_UNITS,STARLINK-11142 [DTC] - X-Coordinate,STARLINK-1274 - X-Coordinate,STARLINK-1258 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-3861 - X-Coordinate,STARLINK-4729 - X-Coordinate,STARLINK-30182 - X-Coordinate,STARLINK-4514 - X-Coordinate,STARLINK-2519 - X-Coordinate,STARLINK-5804 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-32232 - X-Coordinate,STARLINK-3821 - X-Coordinate,STARLINK-1575 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-31789 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-4179 - X-Coordinate,STARLINK-5640 - X-Coordinate,STARLINK-1755 - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-5417 - X-Coordinate,STARLINK-5361 - X-Coordinate,STARLINK-3664 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-32271 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-5451 - X-Coordinate,STARLINK-3739 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-3184 - X-Coordinate,STARLINK-3313 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-3855 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-5963 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-1298 - X-Coordinate,STARLINK-30550 - X-Coordinate,STARLINK-2044 - X-Coordinate,STARLINK-31732 - X-Coordinate,STARLINK-31616 - X-Coordinate,STARLINK-4359 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-31887 - X-Coordinate,STARLINK-6224 - X-Coordinate,STARLINK-2019 - X-Coordinate,STARLINK-30205 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-1994 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-32025 - X-Coordinate,STARLINK-1169 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-4458 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-2576 - X-Coordinate,STARLINK-4796 - X-Coordinate,STARLINK-4509 - X-Coordinate,STARLINK-1975 - X-Coordinate,STARLINK-31760 - X-Coordinate,STARLINK-1686 - X-Coordinate,STARLINK-2326 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-3951 - X-Coordinate,STARLINK-4631 - X-Coordinate,STARLINK-31562 - X-Coordinate,STARLINK-30952 - X-Coordinate,STARLINK-31465 - X-Coordinate,STARLINK-11157 [DTC] - X-Coordinate,STARLINK-5921 - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-30260 - X-Coordinate,STARLINK-4422 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-3970 - X-Coordinate,STARLINK-31317 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-11289 [DTC] - X-Coordinate,STARLINK-5912 - X-Coordinate,STARLINK-31724 - X-Coordinate,STARLINK-2304 - X-Coordinate,STARLINK-2480 - X-Coordinate,STARLINK-30371 - X-Coordinate,STARLINK-5481 - X-Coordinate,STARLINK-3450 - X-Coordinate,STARLINK-4717 - X-Coordinate,STARLINK-3934 - X-Coordinate,STARLINK-5052 - X-Coordinate,STARLINK-1536 - X-Coordinate,STARLINK-30765 - X-Coordinate,STARLINK-4616 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-6259 - X-Coordinate,STARLINK-31009 - X-Coordinate,STARLINK-1297 - X-Coordinate,STARLINK-1117 - X-Coordinate,STARLINK-1444 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,STARLINK-1274 - Y-Coordinate,STARLINK-1258 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-3861 - Y-Coordinate,STARLINK-4729 - Y-Coordinate,STARLINK-30182 - Y-Coordinate,STARLINK-4514 - Y-Coordinate,STARLINK-2519 - Y-Coordinate,STARLINK-5804 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-32232 - Y-Coordinate,STARLINK-3821 - Y-Coordinate,STARLINK-1575 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-31789 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-4179 - Y-Coordinate,STARLINK-5640 - Y-Coordinate,STARLINK-1755 - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-5417 - Y-Coordinate,STARLINK-5361 - Y-Coordinate,STARLINK-3664 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-32271 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-5451 - Y-Coordinate,STARLINK-3739 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-3184 - Y-Coordinate,STARLINK-3313 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-3855 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-5963 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-1298 - Y-Coordinate,STARLINK-30550 - Y-Coordinate,STARLINK-2044 - Y-Coordinate,STARLINK-31732 - Y-Coordinate,STARLINK-31616 - Y-Coordinate,STARLINK-4359 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-31887 - Y-Coordinate,STARLINK-6224 - Y-Coordinate,STARLINK-2019 - Y-Coordinate,STARLINK-30205 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-1994 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-32025 - Y-Coordinate,STARLINK-1169 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-4458 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-2576 - Y-Coordinate,STARLINK-4796 - Y-Coordinate,STARLINK-4509 - Y-Coordinate,STARLINK-1975 - Y-Coordinate,STARLINK-31760 - Y-Coordinate,STARLINK-1686 - Y-Coordinate,STARLINK-2326 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-3951 - Y-Coordinate,STARLINK-4631 - Y-Coordinate,STARLINK-31562 - Y-Coordinate,STARLINK-30952 - Y-Coordinate,STARLINK-31465 - Y-Coordinate,STARLINK-11157 [DTC] - Y-Coordinate,STARLINK-5921 - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-30260 - Y-Coordinate,STARLINK-4422 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-3970 - Y-Coordinate,STARLINK-31317 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-11289 [DTC] - Y-Coordinate,STARLINK-5912 - Y-Coordinate,STARLINK-31724 - Y-Coordinate,STARLINK-2304 - Y-Coordinate,STARLINK-2480 - Y-Coordinate,STARLINK-30371 - Y-Coordinate,STARLINK-5481 - Y-Coordinate,STARLINK-3450 - Y-Coordinate,STARLINK-4717 - Y-Coordinate,STARLINK-3934 - Y-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-1536 - Y-Coordinate,STARLINK-30765 - Y-Coordinate,STARLINK-4616 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-6259 - Y-Coordinate,STARLINK-31009 - Y-Coordinate,STARLINK-1297 - Y-Coordinate,STARLINK-1117 - Y-Coordinate,STARLINK-1444 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,STARLINK-1274 - Z-Coordinate,STARLINK-1258 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-3861 - Z-Coordinate,STARLINK-4729 - Z-Coordinate,STARLINK-30182 - Z-Coordinate,STARLINK-4514 - Z-Coordinate,STARLINK-2519 - Z-Coordinate,STARLINK-5804 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-32232 - Z-Coordinate,STARLINK-3821 - Z-Coordinate,STARLINK-1575 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-31789 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-4179 - Z-Coordinate,STARLINK-5640 - Z-Coordinate,STARLINK-1755 - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-5417 - Z-Coordinate,STARLINK-5361 - Z-Coordinate,STARLINK-3664 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-32271 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-5451 - Z-Coordinate,STARLINK-3739 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-3184 - Z-Coordinate,STARLINK-3313 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-3855 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-5963 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-1298 - Z-Coordinate,STARLINK-30550 - Z-Coordinate,STARLINK-2044 - Z-Coordinate,STARLINK-31732 - Z-Coordinate,STARLINK-31616 - Z-Coordinate,STARLINK-4359 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-31887 - Z-Coordinate,STARLINK-6224 - Z-Coordinate,STARLINK-2019 - Z-Coordinate,STARLINK-30205 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-1994 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-32025 - Z-Coordinate,STARLINK-1169 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-4458 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-2576 - Z-Coordinate,STARLINK-4796 - Z-Coordinate,STARLINK-4509 - Z-Coordinate,STARLINK-1975 - Z-Coordinate,STARLINK-31760 - Z-Coordinate,STARLINK-1686 - Z-Coordinate,STARLINK-2326 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-3951 - Z-Coordinate,STARLINK-4631 - Z-Coordinate,STARLINK-31562 - Z-Coordinate,STARLINK-30952 - Z-Coordinate,STARLINK-31465 - Z-Coordinate,STARLINK-11157 [DTC] - Z-Coordinate,STARLINK-5921 - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-30260 - Z-Coordinate,STARLINK-4422 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-3970 - Z-Coordinate,STARLINK-31317 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-11289 [DTC] - Z-Coordinate,STARLINK-5912 - Z-Coordinate,STARLINK-31724 - Z-Coordinate,STARLINK-2304 - Z-Coordinate,STARLINK-2480 - Z-Coordinate,STARLINK-30371 - Z-Coordinate,STARLINK-5481 - Z-Coordinate,STARLINK-3450 - Z-Coordinate,STARLINK-4717 - Z-Coordinate,STARLINK-3934 - Z-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-1536 - Z-Coordinate,STARLINK-30765 - Z-Coordinate,STARLINK-4616 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-6259 - Z-Coordinate,STARLINK-31009 - Z-Coordinate,STARLINK-1297 - Z-Coordinate,STARLINK-1117 - Z-Coordinate,STARLINK-1444 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1787.0201,3121.4026,2876.7861,-2346.1919,-929.2197,3435.0349,-4045.0321,5457.6093,-4610.7465,-3872.1450,-4805.7301,2010.0476,-5576.9050,5074.2936,-1789.7744,2737.0936,4438.0467,5104.9702,-4336.0562,-1678.3243,754.2682,4962.3047,4851.5644,-2279.7925,3003.6208,-1983.6435,3224.5348,6524.4411,-740.7449,3277.3734,-6854.5919,-3444.4715,3518.7275,6293.8394,-2665.7237,-4709.9486,1394.5572,3225.6089,129.7149,-3578.3594,-2214.1531,-2814.5379,-4101.1162,-2516.9447,2118.2374,1927.7353,4697.0493,-5044.5478,5689.9605,4751.9266,2233.0153,-2720.2215,-4689.3206,-3694.8103,-4767.1069,5211.8893,5992.9785,4451.9445,-4460.3198,-1876.0469,4876.2383,6750.9075,5612.9326,-856.9806,795.8652,-2821.5846,2607.4552,-4989.9960,5166.4318,-5958.0535,-2557.4428,5499.0142,-923.4005,-344.6550,-6525.3457,-5645.2199,4605.6727,-2037.1844,835.4384,2650.9150,2319.4313,-2469.5830,-1921.2286,-928.2482,-5134.0455,5190.6470,-449.1221,-3855.6302,5196.2161,4139.3909,1114.9845,1224.3279,2451.1402,3566.4524,4509.6487,3980.5821,-1341.6775,4311.7370,1358.0906,5869.5288,-288328.3523,-268375.8998,-285561.1297,-286520.0856,-285764.4972,-285885.0878,-277424.1863,-281437.3899,-269232518.8911,-269221286.8699,-269214227.6907,-269222049.6250,-281948.3625,-269218260.6543,4317.7775,-2814.5349,-3133.3894,3425.0968,4375.3599,2311.4813,-5409.4400,-4220.5159,3347.8715,-5091.3238,1680.3323,-4245.9180,2192.1971,801.5605,-5141.0749,-5370.8389,-1470.9709,1868.7475,-4189.1314,2881.9516,-4704.4699,-3918.9860,-3254.9988,4529.7377,3275.8647,-1308.2263,-5676.0898,2175.7702,4356.6077,3855.9536,-450.9773,-5479.4257,-5937.2411,-202.8209,4799.8832,-3684.3633,3643.2456,-5280.9953,6180.1994,2806.4432,5467.1393,-6233.7837,-410.8211,2228.9278,5242.3248,-4629.0025,-4702.3880,-4653.0443,-762.8593,4406.8754,3992.0769,3451.8303,4625.8501,-2517.7022,-4018.6612,-2075.2314,-1984.7748,-1157.4125,-3762.3689,6106.2095,-2323.3271,-304.8193,-503.2145,6881.4602,5999.0735,3798.8147,-6322.4760,276.6556,4474.9183,530.1268,-5951.9752,-2973.9470,6515.8070,6837.2253,2278.3366,-2594.3221,2073.6355,4971.2569,-6605.7525,-3233.5142,3377.6986,-6462.0169,6262.2796,-5084.7424,-4233.8530,-3679.4094,-6907.1082,-5585.7485,-4551.1623,5446.4435,6153.6752,5709.7245,4454.5424,2157.9922,-710.8246,4619.3946,4963.1471,-780.3106,6201.6421,-1970.3851,226346.9119,218068.4634,217625.1900,224485.0218,216633.9376,220714.7015,220842.7665,221642.8878,114868891.9225,114852885.6043,114841977.2336,114863831.9872,222098.6183,114855462.4654,4851.7488,-5516.1345,-5476.7631,5526.7412,-5286.8051,5533.1123,-1584.1978,-535.1063,3949.3629,-2729.7921,-4719.3465,4994.8604,3451.3383,4639.9900,4291.3561,-3212.6806,-5019.2859,4298.8951,-3402.8783,6089.7415,-5034.0628,2815.4288,3699.8490,4726.0161,-5311.6510,6521.9509,1994.4623,912.3916,-5331.2824,-4726.4918,-861.5165,-2466.3383,-521.2042,-2642.4306,-4221.5376,-3490.2859,-5759.6561,3125.5084,3118.2823,5082.9081,-3674.6664,-526.3400,-5491.5079,6068.0619,3993.5620,4610.0243,-1995.7804,-1080.9228,-3904.8529,2413.6708,-5210.7066,-5249.4479,1794.8219,-5307.1468,2993.8680,-4095.2533,2841.7098,5184.7199,-3727.3472,2652.6746,4328.4743,930.2927,4028.2033,164.9187,2960.6550,5038.8814,-1065.5505,-4649.1212,1189.9924,3335.0993,-1976.3831,3034.9611,-1797.8315,1123.6977,-299.3048,3053.0827,-4734.8326,-4265.7136,-1900.9900,5506.1010,5325.6708,512.6072,-1916.5710,-4625.1491,1925.8178,-2780.6207,-460.1236,-1363.4838,237.0647,-1078.8420,-2967.1444,-3736.8928,-4729.5560,5515.9711,-5217.9081,-3316.7569,-4661.8664,-5377.2152,-2803.7329,-3003.4088,56315.3466,57644.7431,53963.4738,62827.6653,59358.1116,48766.1763,50392.5168,54428.3598,2979823.5179,2958490.9554,2965448.8229,2988530.7177,56123.4347,2985631.5239,
3600.000,-5341.0386,-815.5593,-547.2053,-1261.9143,-3374.3071,-5663.4566,5481.6276,-3516.4051,4259.6036,2724.5456,2960.6163,255.6808,1936.9771,-3135.4635,4933.7421,1651.9574,-960.5466,-6686.7388,6008.3790,-2899.5739,1900.8715,-1335.1423,-895.7467,-1305.5400,-6195.6412,4699.1085,316.6718,-5666.2076,-3545.6214,-4362.2684,5005.2192,3964.4421,-1119.1783,-6161.7448,-1450.9124,4158.6246,-2918.5022,582.4296,-1799.7144,2383.9685,844.3303,3853.0328,4497.8417,6424.4403,-4326.6586,2509.7506,-2936.2055,4782.6073,-3281.0270,-4374.2262,-5552.8184,475.9977,2963.8902,4660.3332,6100.9744,-1216.3641,-2659.4331,-1723.7980,4134.3150,404.3023,-1060.4478,-4499.6017,-2603.7192,-959.3300,-2965.3120,1259.7466,-112.6204,4304.6729,-5406.7319,2617.3210,4110.9837,-1960.9209,-1739.8595,-2180.6352,4699.5147,4200.8459,-3786.5746,-2320.6509,1524.3150,59.4539,-6201.6959,4107.7017,-1748.9122,3852.8741,4598.0316,-3939.7213,2624.4415,4175.4083,-3062.6324,-4345.6861,-2811.7633,-3422.6342,-5677.1183,-5896.7990,-5163.6986,-6131.3932,-2677.1867,-2268.8080,-2963.8436,-5589.0817,-333111.7026,-312919.1306,-333168.7141,-332288.1284,-331956.2738,-332724.8810,-324531.1302,-328751.3624,-289771546.9028,-289760836.0542,-289748942.7981,-289760762.9032,-328310.7634,-289756167.7672,-4029.0665,5950.1080,6121.1489,-5474.9000,-3591.2216,1103.1481,3700.1499,4725.5129,-5474.6290,1896.8242,-5164.6815,6679.1383,-3700.5701,3015.6399,4611.4694,4723.4150,4650.2926,913.4734,3333.1914,-2035.4213,6406.8969,4146.1688,4054.2755,-5949.1048,-1797.1073,-2057.9383,4407.1261,628.1479,-3530.4596,359.1443,-1461.8058,2050.2728,5263.5106,2093.2202,-3919.4969,-224.1281,731.3782,5049.3882,-6595.7678,-6176.6837,-6885.9341,4206.9976,-3849.4310,-1701.1369,-5409.2937,5406.7769,6056.8576,2005.5533,3971.3089,-944.2209,-3473.0774,-6479.5148,-5440.0681,-1672.4873,2994.8422,-668.9853,3442.5703,4458.7993,-266.0807,-6699.1952,4096.0861,3028.4789,3268.3631,-5531.5387,-5700.8608,-6553.8804,5104.2276,-4525.9539,-1439.1910,-3184.3503,4523.0124,2380.2801,-6203.6184,-5177.9146,-3355.8196,-850.7835,2207.9670,-3535.5534,4451.2348,6028.6492,-1100.3187,4719.9672,-4809.8859,1975.3124,1096.5197,5658.2671,5258.0402,2676.4816,4841.5015,-2691.2746,-6177.0068,-2372.4373,-2436.9464,1004.4830,4017.4761,-3243.9400,-5117.4067,4551.7683,-6102.4457,3763.1882,144062.1022,142897.4043,140948.1603,147123.9152,138412.5105,142262.8785,143723.6440,144483.1947,41213527.0033,41200723.3649,41192624.3987,41199676.6093,144403.5211,41200390.9792,-838.9145,3450.3662,3194.5433,-4047.2833,4849.2671,-3824.2751,-2096.3697,-3639.5385,-12.8747,6096.9520,3551.0733,-1563.8272,-5523.6620,-5399.4887,-1602.9095,4633.3517,4934.8944,-1617.0198,-839.1669,-5990.4500,1816.9161,-5391.4079,-5543.2505,-3332.9193,2500.8433,-4701.2275,-5213.0524,-3962.1269,4770.5935,5349.4524,4540.8029,5281.2301,4339.5318,-2073.3711,5506.6035,5515.3758,6253.8395,-4726.1456,1103.7576,-1669.0224,-372.9256,-3817.4126,3462.0994,-2031.0303,-36.2368,-3319.5478,-1684.7237,4608.3732,4638.6257,-5284.2824,2257.4943,2140.8674,2861.2623,4845.4774,1289.6823,6794.1950,-5397.2533,-5035.7900,5532.3482,1673.8109,-5492.3291,-4147.6737,-5538.3048,-4083.1730,2022.7015,-1832.9380,4659.5685,2734.8231,-4110.5477,-5480.8081,-2925.5166,-6237.9047,-2246.0480,-4077.1688,-3817.9837,-5447.8446,5342.4753,5385.5159,5065.9873,-3406.8814,-2366.8873,2988.1608,4500.0346,5402.3388,-5075.4440,-796.9562,3676.2360,4815.9823,3854.3424,4659.3408,-1363.0769,5527.2236,3149.8482,-3489.0808,2275.9813,-105.0431,3830.1970,4700.8252,-1467.1001,-1435.8656,57445.3078,59361.2581,56405.3783,63123.2345,62956.2831,52728.6332,50129.5596,59587.4962,3047620.4246,3025873.5102,3029340.2602,3056540.5017,57885.2008,3050502.7211,
7200.000,5314.5594,-825.5498,-1074.2309,3476.3913,6200.6658,6142.9590,-5269.0464,-445.5645,-2090.7671,-2273.7332,-925.9573,-1934.2091,2009.1499,1326.6392,-6052.4953,-5518.7096,-1768.2792,5909.4294,-5157.5598,6133.2094,-3222.7285,-2970.9783,-3178.1705,3854.9096,6664.6390,-6157.4249,-4579.4962,3359.0000,6276.8465,5077.9269,-1534.8520,-4371.3687,-2652.3880,2637.5087,5236.5501,-3442.2963,4921.1715,-4386.7711,3049.2044,-412.5883,957.0835,-4118.1205,-3665.4209,-6108.4557,4675.7807,-5273.6570,-226.5264,-3793.9511,630.4659,3597.5520,6265.3407,1312.7234,989.6032,-4999.4903,-4980.0806,-4153.1549,-1361.7628,-467.8915,-3679.5709,1765.5535,-2479.1286,444.9209,-404.3577,3471.0603,3915.2013,328.0797,-3460.9473,-2250.1940,4578.7241,1067.6457,-4071.4635,-2661.3307,4142.9971,4785.3780,-680.3119,-2370.8580,2932.5611,5966.1178,-4494.6495,-1838.2506,6056.8490,-4984.0952,5369.4363,-6237.6875,-3482.9160,1093.8670,-4746.8918,-4115.4242,-1004.8925,4035.4122,3639.2517,5574.1697,6925.6057,6250.3462,4155.6532,5983.3268,5392.6491,625.3786,3710.9166,2439.1110,-352667.0832,-337252.7003,-359427.6830,-356852.9554,-356919.2386,-357731.5473,-351018.0869,-353526.8604,-290531483.6336,-290522906.9890,-290507851.3846,-290512076.8179,-353738.9484,-290515213.0361,1372.9076,-6845.1886,-6770.0933,5984.9361,2721.9692,-3173.6504,-301.0505,-4124.0918,5303.9873,2741.2812,6870.8880,-5877.6682,5152.3293,-6171.4735,-2692.8990,-3050.7783,-6474.3310,-2997.9586,-819.1764,2218.9503,-5601.7883,-4184.5203,-4717.6581,5768.9186,315.1147,3224.0621,-2194.2181,-3930.3935,2621.1380,-3867.1722,4008.2481,2284.7519,-3282.9787,-3501.2222,2982.3398,4349.4882,-3763.7995,-4097.6237,4103.9435,6118.0346,5463.7500,194.2902,5719.7545,-704.9582,3225.1852,-4295.9322,-5407.8191,2067.5031,-6400.7915,-3364.8474,2131.4928,6233.6949,4038.4062,4569.6630,-302.7623,553.8382,-4957.7455,-6668.5045,4352.7828,4465.5650,-5568.9642,-5322.3103,-5855.4610,2322.2655,1539.0071,6431.2338,-2639.5689,6322.2662,-2529.7674,5640.5786,6.3088,-2729.7206,2881.9738,2074.8666,4083.9047,4703.6375,-5680.3192,1978.6016,-1232.5099,-6624.2886,-1109.3514,-1061.9000,1975.2134,767.8191,3093.6157,-5646.5241,-1887.7463,1686.5781,-4020.8378,-1617.4012,3366.6603,-1093.3535,328.8556,-2890.0777,-5156.9619,655.5532,4306.3486,-6798.6154,3307.5297,-4154.0018,55902.2613,59366.4200,55365.1137,60725.9170,51498.6769,54987.5186,57076.2855,57887.7150,-35242041.1419,-35252401.7276,-35255766.1205,-35260945.7672,57646.5366,-35254394.0887,-3921.7816,685.7331,1002.7881,33.5916,-1431.1869,-289.4508,4489.9026,5528.3515,-3960.5920,-5978.0311,-267.9826,-2978.3030,4151.7414,2851.3656,-2070.5519,-2620.2487,-1400.3377,-2060.4830,4529.9177,2397.2485,2483.2863,4641.8483,3933.7250,-77.3666,1829.3429,121.1597,4557.4899,4616.8340,-1275.3675,-2677.9176,-5435.5179,-4863.3435,-5489.3340,5223.7434,-3409.9455,-4143.0136,-3162.7633,3466.0369,-4681.5429,-3009.8688,4171.0151,5472.8439,949.1880,-3234.5853,-3972.2711,-500.3861,4328.9917,-5443.2079,-2614.0235,4848.9897,2042.2299,2487.8848,-5421.9197,-1490.0360,-4801.9688,-5545.6924,4633.8829,1858.1149,-3929.7749,-4988.6858,3285.4628,4235.6117,3682.4039,5529.1672,-5270.9178,-2541.4346,-5384.6802,1218.1314,4547.9013,3734.4702,5400.9709,5802.0623,4578.0839,4564.4619,5532.5618,4489.6750,-2652.0319,-2739.0975,-5122.9797,-826.5418,-2716.7729,-4714.3361,-3723.4791,-2928.1135,5122.2954,3873.9719,-4699.4313,-5307.3449,-5536.0989,-5393.8800,4816.5313,-3973.2495,295.3065,-721.6785,2025.2400,3440.6199,-708.0869,-1201.2451,4828.8905,4911.3556,59114.2829,61046.3237,59237.6735,62476.4322,66051.0878,57589.0899,50625.5406,57839.3140,3115590.0633,3094110.3305,3094104.1145,3117985.3367,59640.7689,3115359.9866,
