sl_100_86400_20241005 Coordinates.csv
2024/10/05 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:23 2024,
Start: 2024/10/05 07:47:00.00, Stop: 2024/10/06 07:47:00.00,
TIME_UNITS,STARLINK-2555 - X-Coordinate,STARLINK-1849 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-32114 - X-Coordinate,STARLINK-3302 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-30099 - X-Coordinate,STARLINK-3643 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-1319 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-1147 - X-Coordinate,STARLINK-3368 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-5959 - X-Coordinate,STARLINK-2024 - X-Coordinate,STARLINK-5627 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-4274 - X-Coordinate,STARLINK-4698 - X-Coordinate,STARLINK-30483 - X-Coordinate,STARLINK-2459 - X-Coordinate,STARLINK-30160 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-3899 - X-Coordinate,STARLINK-6162 - X-Coordinate,STARLINK-32205 - X-Coordinate,STARLINK-30067 - X-Coordinate,STARLINK-5990 - X-Coordinate,STARLINK-5276 - X-Coordinate,STARLINK-2614 - X-Coordinate,STARLINK-4303 - X-Coordinate,STARLINK-31282 - X-Coordinate,STARLINK-30564 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-30836 - X-Coordinate,STARLINK-3577 - X-Coordinate,STARLINK-32089 - X-Coordinate,STARLINK-31664 - X-Coordinate,STARLINK-32199 - X-Coordinate,STARLINK-30595 - X-Coordinate,STARLINK-5787 - X-Coordinate,STARLINK-2442 - X-Coordinate,STARLINK-4102 - X-Coordinate,STARLINK-32368 - X-Coordinate,STARLINK-31330 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-4723 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-3542 - X-Coordinate,STARLINK-1610 - X-Coordinate,STARLINK-1765 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-5841 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-30876 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-32154 - X-Coordinate,STARLINK-4545 - X-Coordinate,STARLINK-32010 - X-Coordinate,STARLINK-3193 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-30187 - X-Coordinate,STARLINK-30312 - X-Coordinate,STARLINK-4095 - X-Coordinate,STARLINK-30788 - X-Coordinate,STARLINK-2130 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-31082 - X-Coordinate,STARLINK-1873 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-4469 - X-Coordinate,STARLINK-3758 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-5617 - X-Coordinate,STARLINK-32050 - X-Coordinate,STARLINK-5665 - X-Coordinate,STARLINK-5088 - X-Coordinate,STARLINK-4524 - X-Coordinate,STARLINK-5416 - X-Coordinate,STARLINK-2120 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-3509 - X-Coordinate,STARLINK-31685 - X-Coordinate,STARLINK-5759 - X-Coordinate,STARLINK-31810 - X-Coordinate,STARLINK-5559 - X-Coordinate,STARLINK-30300 - X-Coordinate,STARLINK-3946 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2555 - Y-Coordinate,STARLINK-1849 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-32114 - Y-Coordinate,STARLINK-3302 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-30099 - Y-Coordinate,STARLINK-3643 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-1319 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-1147 - Y-Coordinate,STARLINK-3368 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-5959 - Y-Coordinate,STARLINK-2024 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-4274 - Y-Coordinate,STARLINK-4698 - Y-Coordinate,STARLINK-30483 - Y-Coordinate,STARLINK-2459 - Y-Coordinate,STARLINK-30160 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-3899 - Y-Coordinate,STARLINK-6162 - Y-Coordinate,STARLINK-32205 - Y-Coordinate,STARLINK-30067 - Y-Coordinate,STARLINK-5990 - Y-Coordinate,STARLINK-5276 - Y-Coordinate,STARLINK-2614 - Y-Coordinate,STARLINK-4303 - Y-Coordinate,STARLINK-31282 - Y-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-30836 - Y-Coordinate,STARLINK-3577 - Y-Coordinate,STARLINK-32089 - Y-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-32199 - Y-Coordinate,STARLINK-30595 - Y-Coordinate,STARLINK-5787 - Y-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-4102 - Y-Coordinate,STARLINK-32368 - Y-Coordinate,STARLINK-31330 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-4723 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-3542 - Y-Coordinate,STARLINK-1610 - Y-Coordinate,STARLINK-1765 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-5841 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-30876 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-32154 - Y-Coordinate,STARLINK-4545 - Y-Coordinate,STARLINK-32010 - Y-Coordinate,STARLINK-3193 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-30187 - Y-Coordinate,STARLINK-30312 - Y-Coordinate,STARLINK-4095 - Y-Coordinate,STARLINK-30788 - Y-Coordinate,STARLINK-2130 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-31082 - Y-Coordinate,STARLINK-1873 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-4469 - Y-Coordinate,STARLINK-3758 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-5617 - Y-Coordinate,STARLINK-32050 - Y-Coordinate,STARLINK-5665 - Y-Coordinate,STARLINK-5088 - Y-Coordinate,STARLINK-4524 - Y-Coordinate,STARLINK-5416 - Y-Coordinate,STARLINK-2120 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-3509 - Y-Coordinate,STARLINK-31685 - Y-Coordinate,STARLINK-5759 - Y-Coordinate,STARLINK-31810 - Y-Coordinate,STARLINK-5559 - Y-Coordinate,STARLINK-30300 - Y-Coordinate,STARLINK-3946 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2555 - Z-Coordinate,STARLINK-1849 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-32114 - Z-Coordinate,STARLINK-3302 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-30099 - Z-Coordinate,STARLINK-3643 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-1319 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-1147 - Z-Coordinate,STARLINK-3368 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-5959 - Z-Coordinate,STARLINK-2024 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-4274 - Z-Coordinate,STARLINK-4698 - Z-Coordinate,STARLINK-30483 - Z-Coordinate,STARLINK-2459 - Z-Coordinate,STARLINK-30160 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-3899 - Z-Coordinate,STARLINK-6162 - Z-Coordinate,STARLINK-32205 - Z-Coordinate,STARLINK-30067 - Z-Coordinate,STARLINK-5990 - Z-Coordinate,STARLINK-5276 - Z-Coordinate,STARLINK-2614 - Z-Coordinate,STARLINK-4303 - Z-Coordinate,STARLINK-31282 - Z-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-30836 - Z-Coordinate,STARLINK-3577 - Z-Coordinate,STARLINK-32089 - Z-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-32199 - Z-Coordinate,STARLINK-30595 - Z-Coordinate,STARLINK-5787 - Z-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-4102 - Z-Coordinate,STARLINK-32368 - Z-Coordinate,STARLINK-31330 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-4723 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-3542 - Z-Coordinate,STARLINK-1610 - Z-Coordinate,STARLINK-1765 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-5841 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-30876 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-32154 - Z-Coordinate,STARLINK-4545 - Z-Coordinate,STARLINK-32010 - Z-Coordinate,STARLINK-3193 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-30187 - Z-Coordinate,STARLINK-30312 - Z-Coordinate,STARLINK-4095 - Z-Coordinate,STARLINK-30788 - Z-Coordinate,STARLINK-2130 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-31082 - Z-Coordinate,STARLINK-1873 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-4469 - Z-Coordinate,STARLINK-3758 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-5617 - Z-Coordinate,STARLINK-32050 - Z-Coordinate,STARLINK-5665 - Z-Coordinate,STARLINK-5088 - Z-Coordinate,STARLINK-4524 - Z-Coordinate,STARLINK-5416 - Z-Coordinate,STARLINK-2120 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-3509 - Z-Coordinate,STARLINK-31685 - Z-Coordinate,STARLINK-5759 - Z-Coordinate,STARLINK-31810 - Z-Coordinate,STARLINK-5559 - Z-Coordinate,STARLINK-30300 - Z-Coordinate,STARLINK-3946 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3176.1020,3149.4111,4552.3769,2564.0749,-5549.3192,250.0731,6381.0211,5621.4033,1209.7244,5179.1010,-1395.4003,667.3222,5223.3541,-2050.7818,6046.9352,-2610.0907,-1795.5176,-3989.7355,-3659.6972,850.5725,4368.4242,1615.2198,5818.7433,-4186.9864,-4425.8453,-497.1073,-2875.5189,-2848.6291,3696.2293,4514.3373,-5133.7500,-4482.0079,-5077.2783,-3017.6607,2604.6105,-628.1601,3452.9924,-5023.5178,-6116.7815,-1957.1479,4896.0518,-5728.4163,3488.9629,-3514.5905,4333.9092,3842.9540,-5727.4630,-5569.8929,5687.0310,-1928.3573,4328.7097,-5633.3295,-5619.7902,-1730.2284,-4439.4933,-2429.8570,5376.4130,-5428.2885,-5184.8850,-5058.0651,4465.0939,-490.8016,2944.1773,2667.9087,-1765.3957,3863.8503,-4288.5313,430.0060,-5924.4484,4887.0073,-4926.6773,-3269.6101,4256.5440,-454.0005,4385.5665,1823.2862,6822.5420,-4940.2335,-6581.9802,5783.8423,2797.2671,841.9417,-2410.0024,-3895.9681,-2873.2331,2177.1982,4148.7484,-1668.7406,-1855.2915,1959.9227,-4618.2472,-4713.7471,4609.7351,-1112.6076,-3797.0873,-2675.0820,5866.7820,-5648.6059,-1312.2292,6335.1755,-26486.6806,-35492.6886,-24598.3012,-27678.1102,-24200.8230,-26036.4236,-33571.0568,-30565.5441,-153940502.8414,-153930176.1156,-153936022.1046,-153933811.6435,-30326.6316,-153930953.2446,2707.3320,4674.6176,-489.6681,-3767.5296,3883.2326,-6884.8032,-1989.9550,-3948.2589,-6407.6282,450.1987,-5157.4894,-4217.1023,-4349.7101,-6541.8672,2996.1141,3842.4482,3769.4266,4156.4446,-4229.9673,3388.1679,663.5052,-5650.3918,3770.5770,-551.4511,-4694.5839,6597.0027,-3338.2825,6168.0224,3656.2300,588.9426,92.3611,-3001.7561,5.0315,6252.0344,2866.0520,4965.0161,-2488.2482,-3330.8360,3043.6191,-4661.6976,3123.6932,3151.5611,4083.5349,5148.7551,-433.7060,5227.4974,3028.8837,-1391.6076,-3872.8494,-3714.6656,-1749.5898,962.5312,-1113.2456,-3866.6972,26.2333,3380.5145,-385.2499,3113.5772,3992.2784,4627.0671,-2172.0151,-4572.9433,-6144.6792,1013.5938,3753.2527,-3364.5003,-4302.7640,-4073.3927,-1864.6071,-3075.6035,2599.5995,-5346.6358,2206.6091,4107.3565,813.9524,4082.3731,291.4535,1593.9098,-2060.1968,-907.3511,-486.2608,-4319.5313,2379.6549,1099.2174,-4967.5312,6562.4313,-4700.6414,-4270.1463,5468.0691,-6626.0779,-2208.8666,668.3586,3297.2366,-4051.1096,-5525.9252,-4664.9703,3462.6398,-3232.5086,5824.0281,-2236.8967,380354.3736,403646.2677,385252.1442,379685.5326,387001.7318,383567.5243,387516.3032,383210.5930,-64169984.0491,-64165511.7698,-64149260.3251,-64161635.4602,384260.3204,-64152834.6923,-5531.2483,4012.1428,-4950.3988,5109.6485,1400.7080,-935.6687,1773.3517,-974.5439,-2318.3938,-4598.2293,4415.6492,-5450.2688,1321.8348,-1060.6075,-1529.4790,5126.2727,5506.2047,-3851.3581,3950.6351,-6013.4646,5322.3870,3678.1873,340.9212,-5486.1904,2433.3781,-1840.5074,5332.0263,-1400.9019,-4596.9016,5199.3446,-4669.3943,4195.3779,-4731.9733,365.9800,-5776.9662,4776.7699,5443.3809,3187.6407,366.2631,-4650.4268,3785.2149,-2272.2313,4197.3354,2765.8878,5243.2455,-2216.2565,2472.6324,3863.1381,-741.2937,5272.2953,5006.8135,3922.4189,3868.8987,-5476.2975,-5312.5931,5523.9524,4338.0433,-2957.0582,2340.1869,1059.2619,4859.5759,-5208.0724,1289.4133,6331.7364,-5543.4030,4498.8030,3299.9561,5450.6569,3037.2673,3836.7216,-4140.2493,2963.5020,-4994.6423,5457.3313,5286.3070,5279.0577,-1230.2492,4572.2895,-888.9389,-3506.9014,-6343.8801,5327.6430,6063.2391,5644.8437,-3701.6735,543.9378,-2933.9533,5170.0256,3836.2496,457.4710,4671.7320,-5069.0248,-4004.4549,-5503.0745,-1254.9727,4373.3670,-361.9214,2423.3111,3524.5570,1645.4252,-122737.3414,-121869.2938,-124357.2935,-115983.3796,-118760.5858,-129438.7106,-128455.0356,-123777.7020,70700867.8542,70680221.0062,70675020.2765,70695481.6957,-122374.4686,70695203.4623,
3600.000,687.0939,-5365.6032,-5211.5435,2099.4100,4127.5201,336.6117,-5508.8710,-2841.6675,1455.0929,-4417.2199,4686.9834,2860.0362,-2314.0924,3877.4104,-4869.0458,802.2078,-2225.6217,3198.4101,5906.5173,-3336.8614,-5893.7146,827.7232,-2622.0535,5271.1883,4276.0540,-1975.7152,6113.4716,634.0372,-6369.2937,-3207.9951,5162.1287,6656.5486,4685.0989,2135.5281,-5393.3853,-3247.1432,-1904.6848,6716.7637,3910.0276,5501.2597,-6821.0769,4851.9056,-6421.3110,1199.1227,-4918.1629,-4124.5227,4657.2989,6920.1671,-3882.8873,5505.1170,-4276.0436,3120.5908,3410.4398,5171.5893,5479.6293,-766.0118,-6371.2944,1793.3901,5047.7133,3049.9905,-74.2018,-2040.0095,88.1632,-2038.2578,-1936.1186,854.6618,5905.5700,4073.5237,6792.6167,-3862.0315,1628.0451,4732.6814,-6702.3926,-3666.8791,-3572.1635,-4852.4419,-5110.2816,1431.5366,5529.1082,-5548.6768,2371.3458,2298.3698,3057.6935,-370.1759,4063.5381,-3888.6340,-3100.2092,5005.2172,-605.4503,-115.4925,5574.4643,601.8070,-6753.6342,4963.1760,5345.5366,5727.1991,-5897.1608,3992.9465,-1126.7927,-3438.1677,-124009.1460,-135115.4591,-119788.2313,-123819.3073,-119592.0224,-120823.5472,-128598.4654,-126006.4218,-132028313.8160,-132016086.5561,-132026816.9007,-132016010.8072,-125799.3844,-132019733.3291,-5838.8987,-4378.1132,4147.1661,4402.7998,-4729.0764,4596.8406,3300.4324,4909.3808,4272.7837,3534.9769,4751.7338,5529.6058,4430.7392,5152.3020,-217.6848,-6560.3402,-5034.7170,-6139.0680,3464.1973,546.5293,2521.6064,6871.4061,-3889.9745,-3135.7233,1078.7285,-6245.2649,1883.1982,-6529.1649,-1322.8719,3605.4065,-3757.1576,1575.9992,-3869.8619,-5014.6236,-3928.1748,-3021.9683,5917.4571,994.3323,-3984.7732,2211.1821,-1089.8526,-4457.0089,-2039.4120,-6607.6246,4227.6520,-1521.2244,-5009.7537,-257.3266,4547.8163,55.4609,5126.9078,-4119.2647,-2362.1959,1323.0899,-3397.7494,-5795.6720,2662.0285,-3889.1899,-4003.2467,-5682.5342,2401.3143,6621.9430,5554.1230,3553.2269,-5460.7988,4304.6306,3480.9358,4121.3200,399.4737,5716.1499,-4989.8294,1893.2677,-261.6346,-4837.3884,3446.5515,-976.1438,2228.4271,-4080.6802,1519.2676,3965.0585,-1396.2228,5988.7514,-5667.3720,-2870.1623,574.0552,-4359.5985,6024.4752,4271.3234,-6872.6928,5885.9510,-1670.1672,-2382.9219,-1237.4626,3509.3058,3249.4037,3483.8968,-454.5031,4940.6998,-6840.5932,3365.1728,365291.2652,381556.3891,363302.9148,359325.4862,367054.0883,363617.2547,366254.0014,365202.4998,-101842564.0466,-101840755.5661,-101828451.0898,-101829468.7702,363836.2113,-101825953.8762,3647.8214,-55.7771,1014.3952,-4822.1950,2901.0304,5197.9541,2564.9681,3982.9256,5233.0532,4005.8348,-1893.7356,3008.0095,-4799.9139,-2565.1495,4900.4202,-2081.1190,-4198.3159,-214.0530,319.3166,6066.5692,-2630.8621,-460.4762,-5128.0818,3190.6923,-5303.3579,-2064.8479,-2661.8881,-2263.4835,2402.9005,-4964.1042,2706.6062,8.7230,3338.4010,4310.3664,1945.2792,-5324.4885,-3044.3182,643.5805,3947.9422,3454.5283,-632.6085,-2117.5620,-1071.5326,1182.0469,-2134.0704,5247.9977,1140.9761,154.5368,-3485.6935,-3890.9673,-1562.3367,-4632.4800,-5542.7515,4390.4906,2497.7249,-3719.4973,-555.5406,5422.8560,2608.8639,2544.4782,-6526.4866,459.5706,-4161.0997,-5620.8011,3770.2086,-5233.2840,930.5219,-3617.5217,1245.7385,-719.8612,4526.7392,-4709.6859,1683.6714,-3190.8338,-4837.3019,-4851.2376,4117.7918,-5415.1183,-3934.8890,-212.4634,6364.1624,-2601.2030,-2626.6932,-6324.5640,5443.2441,-3747.2272,-1405.8132,-2146.5423,-720.0011,3639.5403,-3780.0952,6495.1175,984.7775,3293.3319,-2728.4944,-1787.6292,-3405.3365,2802.9163,-224.6183,-4978.0466,-124324.5718,-123309.8864,-124800.4311,-118857.4044,-118318.8547,-128397.1734,-131635.9201,-122463.4260,70681737.0432,70664385.4209,70655334.9285,70678895.0304,-123655.5679,70673499.4433,
7200.000,1048.4027,5252.6251,2752.7257,-5256.3665,-436.6043,-2452.5357,2000.1521,-1205.1964,-4692.9075,3042.6050,-6010.1678,-4495.8854,-1987.9947,-4870.2757,2715.7149,757.5692,4612.8720,-987.8425,-5202.5952,5765.6079,5366.7869,-2869.0127,-992.5942,-4824.3155,-3741.0914,4103.5855,-6710.4253,2315.3053,6769.3904,1959.0876,-3886.7183,-5329.7482,-3381.7480,973.5395,5132.2560,6300.3037,413.2921,-5138.2229,651.6870,-6856.8123,6176.6921,-1538.6310,6144.1529,2037.0116,3376.9732,3991.5264,-1649.3750,-5258.0415,-44.8684,-6191.0073,2448.9531,-368.9198,-1092.7716,-6871.6202,-4683.9889,2743.9285,4657.0819,2461.9662,-1914.9884,506.3281,-3957.0776,3333.8670,-3726.5654,2317.8013,4006.5809,-4662.3421,-5089.5770,-6042.3942,-4727.3172,1529.9995,1513.5083,-5578.2997,6262.8107,5425.2156,2646.6635,6631.9136,1998.2199,1682.9499,-2378.8568,2546.5671,-6403.0318,-3824.0686,-3010.5841,3365.1527,-4795.9727,5082.8250,360.2273,-5847.2245,2683.3794,-2767.4506,-5272.3372,2692.8070,6343.6216,-6411.3718,-4884.8896,-6524.2736,3647.5698,-371.1645,3111.8648,-804.7750,-216817.7016,-225848.6532,-207117.9280,-211967.2620,-207044.7655,-208316.4752,-214851.3499,-212291.9502,-101109863.0457,-101094859.1109,-101107591.6267,-101099887.5862,-212952.6455,-101101835.9342,6829.2927,2163.6829,-4845.3171,-4253.5589,4277.9783,-616.9325,-3933.3299,-5046.5384,-1311.2930,-6150.4095,-2972.9376,-5099.2428,-3964.4587,-1700.0619,-3608.2663,6501.0456,5149.5407,5473.8900,-816.7655,-2860.7976,-4034.8632,-5532.6035,90.3221,4842.5589,3359.6356,3124.3080,-387.2297,4690.6667,-880.1161,-6432.8448,5677.5244,708.8947,6055.5985,2218.1199,3611.5027,1245.3622,-6787.3399,2030.4060,4102.9144,306.5633,-1216.1857,4334.4047,-739.0693,4931.0337,-5335.6610,-3149.9732,5362.4493,1869.6574,-4164.2675,2500.4490,-5650.5551,6441.6142,5706.8899,560.1328,4743.4512,6346.9917,-3656.6332,4609.2259,2793.8718,5142.7324,-3637.5232,-4081.6668,-3712.2977,-6344.5207,5631.7665,-4540.6387,-863.4073,-3046.2925,1643.3954,-6140.4302,6401.8584,1982.2309,-1265.1797,3965.2981,-6244.0945,-1387.7060,-4851.5048,6051.1108,946.4195,-5088.2568,67.0020,-5487.6945,5807.2742,5087.4503,3694.7417,549.2137,-4921.5363,-2942.6449,5730.9964,-3126.4042,4468.8989,4855.6642,-1008.5151,-2422.1107,1020.4859,-1415.1901,-3466.7252,-2602.6053,5295.8663,-4492.3081,319428.0756,335211.1840,318202.4273,315897.6178,323663.2336,320520.7076,321997.1171,318804.0129,-132543328.0870,-132542398.6528,-132536329.8629,-132521120.2454,320122.1013,-132527601.5909,453.3714,-3966.8888,3779.7382,1110.2940,-5426.0313,-6479.0295,-5334.0891,-4608.8542,-4918.4201,-1018.9914,-1787.4543,1278.4362,5308.5733,4628.4494,-5247.5112,-2271.3120,251.8669,4117.1455,-4392.7261,-2634.8525,-1704.5101,-3053.7729,6860.3915,1063.4847,4711.9737,4522.4818,-1672.7939,4545.8688,1220.3150,1616.1249,867.1451,-4233.7694,46.8795,-6519.6659,2986.9808,2580.9651,-1279.6885,-4007.5182,-5443.7460,116.2797,-2920.2283,5157.9830,-2878.3582,-4257.7518,-2594.8931,-4602.4683,-4085.8780,-4107.4888,5514.0532,-903.4680,-3014.8004,2541.4338,3744.5489,-600.0418,1843.6839,-395.3321,-3598.7384,-4541.7320,-6073.9067,-4632.8416,4401.7774,4509.7745,4513.7122,1637.9396,322.9375,2045.9991,-4612.2736,-928.7857,-4782.4946,-2850.0162,-2206.0628,3609.0297,2646.5383,-1355.7759,1392.2976,1424.5520,-4542.2994,2903.5109,6455.8457,3753.3508,-2690.6972,-1773.7432,-2357.7463,3328.0043,-3160.3790,4679.8427,4839.1268,-2244.3758,-2849.3669,-5531.8367,596.6880,-4188.3264,2607.5989,938.9338,4640.8605,-1893.8611,4597.3332,-6436.2475,-3230.5703,5189.0559,-124209.2675,-124743.4206,-124926.9502,-122669.3577,-118366.4024,-126430.4116,-134057.1285,-125892.0334,70662067.0200,70649411.0410,70636964.3154,70656043.1572,-124926.8695,70651789.6968,
