sl_100_86400_20240512 Coordinates.csv
2024/05/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:07 2024,
Start: 2024/05/12 07:47:00.00, Stop: 2024/05/13 07:47:00.00,
TIME_UNITS,STARLINK-1355 - X-Coordinate,STARLINK-4193 - X-Coordinate,STARLINK-31407 - X-Coordinate,STARLINK-4646 - X-Coordinate,STARLINK-30885 - X-Coordinate,STARLINK-1994 - X-Coordinate,STARLINK-2135 - X-Coordinate,STARLINK-2339 - X-Coordinate,STARLINK-1728 - X-Coordinate,STARLINK-5360 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-5508 - X-Coordinate,STARLINK-2634 - X-Coordinate,STARLINK-5342 - X-Coordinate,STARLINK-1963 - X-Coordinate,STARLINK-2270 - X-Coordinate,STARLINK-5806 - X-Coordinate,STARLINK-4340 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-4055 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-30201 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-5436 - X-Coordinate,STARLINK-4788 - X-Coordinate,STARLINK-3198 - X-Coordinate,STARLINK-30172 - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-31426 - X-Coordinate,STARLINK-4015 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-2437 - X-Coordinate,STARLINK-1646 - X-Coordinate,STARLINK-2630 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-2240 - X-Coordinate,STARLINK-4552 - X-Coordinate,STARLINK-30282 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-5903 - X-Coordinate,STARLINK-3588 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-4370 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-5347 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-30525 - X-Coordinate,STARLINK-2105 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-4207 - X-Coordinate,STARLINK-30576 - X-Coordinate,STARLINK-2226 - X-Coordinate,STARLINK-4746 - X-Coordinate,STARLINK-5242 - X-Coordinate,STARLINK-6180 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-1603 - X-Coordinate,STARLINK-4658 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-31496 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-5256 - X-Coordinate,STARLINK-3254 - X-Coordinate,STARLINK-3777 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-5999 - X-Coordinate,STARLINK-2695 - X-Coordinate,STARLINK-3623 - X-Coordinate,STARLINK-5178 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-6291 - X-Coordinate,STARLINK-2189 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-31001 - X-Coordinate,STARLINK-2252 - X-Coordinate,STARLINK-5547 - X-Coordinate,STARLINK-2090 - X-Coordinate,STARLINK-30382 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-1805 - X-Coordinate,STARLINK-5405 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-5019 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-5368 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-4193 - Y-Coordinate,STARLINK-31407 - Y-Coordinate,STARLINK-4646 - Y-Coordinate,STARLINK-30885 - Y-Coordinate,STARLINK-1994 - Y-Coordinate,STARLINK-2135 - Y-Coordinate,STARLINK-2339 - Y-Coordinate,STARLINK-1728 - Y-Coordinate,STARLINK-5360 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-5508 - Y-Coordinate,STARLINK-2634 - Y-Coordinate,STARLINK-5342 - Y-Coordinate,STARLINK-1963 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,STARLINK-5806 - Y-Coordinate,STARLINK-4340 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-4055 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-30201 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-5436 - Y-Coordinate,STARLINK-4788 - Y-Coordinate,STARLINK-3198 - Y-Coordinate,STARLINK-30172 - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-31426 - Y-Coordinate,STARLINK-4015 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-2437 - Y-Coordinate,STARLINK-1646 - Y-Coordinate,STARLINK-2630 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-2240 - Y-Coordinate,STARLINK-4552 - Y-Coordinate,STARLINK-30282 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-5903 - Y-Coordinate,STARLINK-3588 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-4370 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-5347 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-30525 - Y-Coordinate,STARLINK-2105 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-4207 - Y-Coordinate,STARLINK-30576 - Y-Coordinate,STARLINK-2226 - Y-Coordinate,STARLINK-4746 - Y-Coordinate,STARLINK-5242 - Y-Coordinate,STARLINK-6180 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-1603 - Y-Coordinate,STARLINK-4658 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-31496 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-5256 - Y-Coordinate,STARLINK-3254 - Y-Coordinate,STARLINK-3777 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-5999 - Y-Coordinate,STARLINK-2695 - Y-Coordinate,STARLINK-3623 - Y-Coordinate,STARLINK-5178 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-6291 - Y-Coordinate,STARLINK-2189 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,STARLINK-2252 - Y-Coordinate,STARLINK-5547 - Y-Coordinate,STARLINK-2090 - Y-Coordinate,STARLINK-30382 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-1805 - Y-Coordinate,STARLINK-5405 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-5019 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-5368 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-4193 - Z-Coordinate,STARLINK-31407 - Z-Coordinate,STARLINK-4646 - Z-Coordinate,STARLINK-30885 - Z-Coordinate,STARLINK-1994 - Z-Coordinate,STARLINK-2135 - Z-Coordinate,STARLINK-2339 - Z-Coordinate,STARLINK-1728 - Z-Coordinate,STARLINK-5360 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-5508 - Z-Coordinate,STARLINK-2634 - Z-Coordinate,STARLINK-5342 - Z-Coordinate,STARLINK-1963 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,STARLINK-5806 - Z-Coordinate,STARLINK-4340 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-4055 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-30201 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-5436 - Z-Coordinate,STARLINK-4788 - Z-Coordinate,STARLINK-3198 - Z-Coordinate,STARLINK-30172 - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-31426 - Z-Coordinate,STARLINK-4015 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-2437 - Z-Coordinate,STARLINK-1646 - Z-Coordinate,STARLINK-2630 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-2240 - Z-Coordinate,STARLINK-4552 - Z-Coordinate,STARLINK-30282 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-5903 - Z-Coordinate,STARLINK-3588 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-4370 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-5347 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-30525 - Z-Coordinate,STARLINK-2105 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-4207 - Z-Coordinate,STARLINK-30576 - Z-Coordinate,STARLINK-2226 - Z-Coordinate,STARLINK-4746 - Z-Coordinate,STARLINK-5242 - Z-Coordinate,STARLINK-6180 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-1603 - Z-Coordinate,STARLINK-4658 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-31496 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-5256 - Z-Coordinate,STARLINK-3254 - Z-Coordinate,STARLINK-3777 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-5999 - Z-Coordinate,STARLINK-2695 - Z-Coordinate,STARLINK-3623 - Z-Coordinate,STARLINK-5178 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-6291 - Z-Coordinate,STARLINK-2189 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,STARLINK-2252 - Z-Coordinate,STARLINK-5547 - Z-Coordinate,STARLINK-2090 - Z-Coordinate,STARLINK-30382 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-1805 - Z-Coordinate,STARLINK-5405 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-5019 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-5368 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6297.0527,-3493.7828,5177.0848,3815.7238,4822.1915,4714.0465,-1942.6740,5678.2545,-1551.0571,6625.7206,2941.0516,-1497.8741,2752.9296,4194.4703,-5345.9989,4357.3957,-3634.1289,875.1843,-649.3152,-1588.7390,-3425.5678,-2309.9289,-2339.7360,-3710.2445,-6532.3037,-4339.3833,-4306.5880,-4030.2468,3484.2800,-4656.4437,-1996.6295,-1735.5587,390.8729,-6230.2148,2886.3391,-6141.7977,2318.7119,1852.8514,3523.9914,6342.6959,4177.4391,-4790.8672,-5952.3008,-6792.9653,541.0775,3701.3752,-3770.4929,-3312.4821,6173.9579,-3562.1774,2334.8701,3927.7805,4645.6612,-115.8834,-3975.1494,3002.1998,-1983.8252,-1318.3781,-3919.9385,3534.0928,-1741.0547,-399.9403,2855.0958,956.2256,6906.8965,-5968.2375,5760.4338,2518.0746,-4619.7778,-3196.6079,-3572.2442,3376.3575,-3496.6368,-3713.0581,5416.3887,5907.9649,2760.2287,-4667.2933,-3592.4272,584.9457,-5878.5191,1306.6905,-5786.6579,4949.8615,-2261.7401,-4389.4652,4852.1465,-3378.8796,-4903.7871,6080.5977,5249.7317,5364.2137,5005.3455,-6462.4918,1776.3023,1538.6135,5524.9841,4459.8116,-449.1347,-1022.7701,174602.6996,183015.4275,170625.0995,169002.7224,170559.8925,170018.0963,178422.1252,174539.2469,-269132138.8365,-269112446.0518,-269114753.7474,-269121775.7001,173796.6554,-269116794.9261,-2578.6436,2378.4399,-2958.5769,-4782.3041,2688.7024,-1242.1904,3693.4439,-3564.0385,5822.3830,-576.8585,3895.4859,5498.3765,-4180.3885,5508.5644,181.9332,-1228.2106,-3313.3204,-6841.0417,-3493.6584,6279.6639,-2433.8223,4426.9545,6489.9777,-2989.7153,-2092.1557,4559.8211,-2327.7467,-2034.7340,-2697.3483,5116.2245,-5600.8674,6089.2924,-5829.7988,1581.0559,3027.7259,1650.0985,6134.3221,6329.4136,-2281.8171,1595.5355,-33.5209,4388.4072,12.4203,0.3216,5096.1469,4720.1533,1958.0952,2793.8562,-3180.7515,5568.7747,-5141.7993,5160.0633,3835.2452,4389.4586,3242.3995,-5949.7117,-5493.6735,6620.1784,1640.6113,2155.8983,4175.2996,6308.5047,-6179.4261,4714.1510,375.2962,2577.7700,3818.5722,-5100.1146,-2232.1573,3613.3658,5152.8932,-1250.3344,2254.2207,-3371.0178,-4239.8766,811.3104,-5239.9124,3900.4587,2407.6976,6881.2512,-1256.1363,5739.8372,732.6655,-2984.3244,3732.0539,1047.3311,-2145.8044,4497.9958,2572.2537,-2897.4684,-4354.4792,4390.2846,4767.5967,369.6122,-4759.2408,-2142.7569,1836.1420,1608.9438,6839.8775,4974.5024,311935.5861,297111.4054,291126.3817,297843.1173,290099.7965,294133.5578,295142.8526,295112.4922,105520955.4607,105510125.1190,105502908.0993,105533195.6267,295926.7330,105526695.5008,-1307.2829,-5486.8825,-3322.1357,-3241.6333,4191.2369,4913.3341,-5535.1575,1788.4348,3414.0476,1968.3179,4893.8464,3545.3148,4813.2510,-310.0372,4407.8157,5236.5872,-4884.0842,741.4502,-5974.2357,2465.7371,-5504.3625,4781.1397,727.8811,-5022.5742,-915.0122,2914.4580,4877.5673,5233.7386,5324.4231,-110.3904,3527.1199,2823.2571,3512.1317,2293.6249,5500.7623,-2573.6820,-2238.7388,-2132.0221,5512.1360,2271.7962,-5532.0759,2370.9312,3563.1965,-1416.5596,-4656.0445,3478.3630,-5469.5733,5400.5032,98.4832,-2069.4796,-4036.2113,-2415.8789,3432.8752,-5366.7160,-4674.4415,-1431.7699,3701.7440,1602.8407,-5489.2528,5532.7018,-5244.9260,-2868.2437,-1252.3787,5007.4861,220.5553,2417.8809,609.4008,-3782.2847,4659.9402,-4967.4048,-2492.6073,5935.5128,-5535.5688,-4774.2829,-776.6547,3500.2195,3601.9461,3326.2901,-5408.3401,-480.6897,3419.7028,3644.1309,-3763.2075,-3846.0216,5371.1575,-5268.9347,4458.8970,4031.9824,4171.1337,1626.9317,-1276.1226,190.4990,579.3672,-2485.4898,4713.6054,-6440.8527,-3759.8198,-5093.0524,1061.3640,-4731.3069,184335.5574,181285.7455,177711.3122,186554.2453,183116.1463,172517.7625,174117.1188,178407.6537,12160560.7488,12141831.6543,12162099.3769,12176685.6609,179862.3440,12172767.1783,
3600.000,-5042.0071,434.6284,-1125.2714,-17.7835,-6794.6907,-1591.9958,-1810.1886,-4578.0138,36.7713,-4350.8107,-4503.6233,-2906.2085,-3373.9328,-4513.0843,5710.4590,-1640.0958,6402.2037,1361.9250,-1791.4384,-1721.4277,6062.1144,619.5221,15.2179,6514.8430,6054.1032,2784.9128,4004.1063,4271.5991,208.3611,2447.1572,3661.5698,-466.8294,2971.1732,2984.6197,-6004.7184,2656.4701,-3460.4987,-3267.8001,-1781.8644,-4410.6505,-4322.7877,3708.1648,3853.3108,4920.5530,-3750.9004,-4982.8022,992.2410,1719.8667,-4849.8968,2125.9760,115.5907,-5161.4650,-5081.5530,-3309.8946,844.7398,691.1759,4007.3247,-1572.9682,3032.9307,-5623.3984,-792.0877,-1953.8579,-1129.1857,-4149.7970,-5602.3448,2884.1156,-5729.2854,1834.7023,6313.6934,-1117.2049,-759.0295,-5391.9630,926.1589,6403.4606,-3606.2705,-6830.2864,-647.4544,4041.3490,2331.3158,-2058.2109,6867.6460,-3258.5574,5945.1235,-3955.8803,-1908.4800,4720.2976,-2031.9187,2378.5494,1641.9812,-3160.1594,-3354.6812,-5180.1624,-5756.2812,6401.6812,1812.0335,-167.5275,-6914.0933,-1639.8031,-2090.1989,-2791.2352,90199.4270,105639.8939,90128.9680,90398.2422,91622.2466,90466.0871,98459.9649,93865.1708,-287255884.3788,-287233948.8075,-287231109.1488,-287243007.7992,94635.8492,-287239766.8658,3708.8943,-5348.7996,4887.6380,4210.0967,-294.8025,4239.0777,-5368.3744,4591.6832,-6889.0160,3064.3769,195.5702,-2896.1119,6070.9650,-3186.5620,-3469.7640,4587.7074,2177.2942,6194.4729,6465.0492,-4884.6992,-419.0917,-6770.1386,-6338.7611,1536.6357,303.2814,-6329.7475,-2046.7461,-2334.9153,5009.2520,-5130.4813,1984.5617,-6882.9292,2821.4151,-4080.0670,-690.2208,-3355.5552,-2996.5008,-5701.1772,5716.9441,1171.1031,4009.6808,-5493.4654,-3331.8770,-2482.2404,-2177.3953,-1013.2144,-5217.7787,-6047.6680,380.2001,-6185.9813,6854.8656,-4168.7800,49.1710,-5437.4660,-5743.7897,5193.0444,5626.1624,-5212.2294,-5312.3464,1340.2901,-6475.5434,-6620.6290,6106.7834,-1922.5707,1294.2608,-4325.4178,-1001.3483,3684.3747,-990.8515,-4414.2243,-4026.6057,3718.5342,-5537.8553,2311.3559,4803.5356,864.8366,6899.7085,-5576.6019,-5864.0605,-5500.6335,-327.6008,-6096.7397,-3527.0588,5654.1238,-4736.5540,-4455.6115,5105.2188,-6504.3740,-5013.7824,3705.2965,5589.0539,-2109.4174,-2515.5528,-1930.8069,5953.6181,5832.8545,-296.0151,1837.2371,-5236.7949,-5461.2125,346502.3246,333034.3237,326405.5563,332620.3670,323984.6276,327719.6857,330021.3182,330721.2069,32211145.5499,32204281.2235,32196078.1266,32213340.4571,330313.2765,32216353.6065,-2978.7416,4360.7602,4612.9037,5480.9036,-1384.9505,-5251.0935,3976.5414,2462.9008,734.3365,-4456.7166,-5255.9518,-5322.9555,-352.3713,4173.3016,-1877.2621,-4934.8748,1495.1195,2805.3117,1787.0239,-4615.6291,3302.1194,-1296.8222,2815.0290,1744.4373,-3345.0377,596.7186,-5263.4298,-4924.2999,-4775.4307,-3952.3096,-5531.7808,724.8328,-5460.6847,-4596.8290,-3373.1150,5346.6511,5187.4184,-2208.4831,-3509.0483,-5218.0282,3627.8781,1974.5401,-4721.7432,4205.7478,5381.2019,-4726.4569,4427.5430,-2926.3264,-4959.3966,-2284.3226,1045.7517,-1970.6912,-4729.3289,2730.2752,3786.0850,4348.3773,407.4336,-4307.0780,3262.7541,-3807.9181,2305.3403,-694.9863,-3061.5125,-5236.1714,3839.7786,-4600.9553,-3787.4947,5436.7516,-2708.3426,5200.2795,5345.7702,-2343.8037,4034.7923,1235.9588,-3448.0349,675.5145,-343.6922,815.3616,2832.1666,-3672.7825,774.4947,441.7739,570.4537,711.8941,-4689.0481,2425.9459,-4240.0575,-93.3869,-4512.6204,-4939.7988,-2377.7536,-4107.6621,2936.5612,-1837.4346,-3071.6427,3769.7309,-334.5954,6490.3110,-4045.8820,3230.7408,184147.1531,181076.3868,178099.1452,184784.0367,184650.0297,174425.1384,171799.7730,181095.7703,12223983.5640,12204782.6198,12221527.1739,12241307.5931,179564.3492,12235406.4574,
7200.000,1380.0390,1677.7776,-2986.9123,-4160.0900,6279.0846,-1027.7731,3993.8406,1189.6672,1741.9514,995.5094,5495.0432,6317.7662,2384.8839,4088.0994,-4277.2990,-517.8139,-6314.4246,-3806.7097,3631.5534,5067.2511,-6503.4501,979.1175,2973.9526,-6411.6099,-3360.1117,-34.5980,-3514.8524,-4078.1542,-2854.5874,1484.7836,-5256.2396,2706.5864,-5948.3642,1209.7296,6790.8436,1642.7350,4668.3309,3890.5682,296.4347,1662.7953,3650.1901,-553.9119,-1303.7337,-1718.8769,6322.5565,5548.2499,1008.2386,-237.4607,-161.7616,782.9601,-2233.0412,4559.7545,4808.9105,4760.1278,1802.0165,-4750.3143,-4393.0186,4682.7886,-1858.9684,6007.3251,2301.0118,3723.4839,-1859.2163,6517.3813,2174.6837,961.3770,4327.6795,-5765.7663,-6037.2162,4460.5902,5318.4906,5229.9317,897.4082,-6179.9200,-259.2380,4722.7410,-1648.2021,-1497.6788,-929.7400,3711.1779,-4838.5637,3950.0077,-3976.0595,1666.3003,4691.6763,-3682.1599,-667.6921,-345.8184,1478.7997,-1104.2483,-136.4875,3795.9280,4971.9605,-3553.7325,-4218.0790,5.3575,5312.6890,-91.1588,4732.6608,5149.8698,-252.7295,21321.7494,3845.5768,5878.5184,6751.8795,5598.9393,12050.9457,9903.8066,-285772783.9607,-285750371.5300,-285742548.2113,-285750390.4029,9289.4167,-285755676.9804,-4078.9581,6691.3982,-5623.2743,-3428.1779,-1886.8541,-6428.1280,5659.1682,-4358.6497,5010.8115,-5383.5548,-3494.9776,-91.3676,-4867.3083,-947.1552,5158.2518,-6719.6299,-569.6569,-3424.4358,-4839.4782,2586.1837,2174.1832,6151.4015,4166.9261,37.1465,2500.2440,5829.4266,5473.0236,5374.0142,-6179.9892,3868.6975,1886.2081,5094.9635,457.0107,5750.6447,-1003.6618,5004.8031,-1179.8954,2450.6000,-6904.4998,-4540.8008,-5867.8438,4626.6602,6091.9825,5008.4232,-392.4565,-2745.8205,6814.6083,6798.9532,918.0426,4487.3653,-6048.3610,977.1564,-3858.8337,4790.9467,6669.7822,-2853.6490,-3194.4699,2580.4467,6621.7704,-3420.4268,6200.5827,4429.5825,-3827.1856,-402.7159,-3533.3190,5573.3916,-2736.2347,-1977.8854,3301.4318,4799.2761,2039.4121,-3740.8550,6860.5949,-626.5716,-4164.9661,-2393.2443,-5963.6498,5070.1240,6694.8012,1853.6848,2031.0524,3750.2647,4858.6321,-6109.4283,4972.4631,5569.3458,-6747.5642,5695.9546,6431.8056,-4393.7066,-5200.5875,-1745.3321,-1143.7870,3186.9198,-5489.1667,-6876.1046,-1444.3640,-5560.7486,2162.7008,4644.1628,358433.5700,348978.8079,341080.6150,346647.2753,337464.1237,340841.3046,343603.0932,343889.2108,-43284587.6491,-43287406.3956,-43293981.8311,-43285501.8094,343899.1508,-43279417.5434,5416.4437,-561.4628,-2460.1993,-4344.9225,-2274.5332,2367.7268,-12.6802,-5274.4346,-4465.4717,4250.5152,2331.1742,2270.1328,-4361.0660,-5519.5147,-1802.3882,1610.5121,2780.2927,-4687.8300,3406.8038,3952.4742,920.6093,-3023.2793,-4689.7204,2589.2519,5496.6046,-3773.3356,2348.6688,1535.9546,1236.0539,5530.0954,4074.9633,-3857.2264,3301.2224,3467.3606,-881.0504,-4396.3146,-4985.0681,5172.9519,-626.3822,4949.9068,466.8084,-5121.1084,3050.8188,-4490.2176,-2789.8799,3121.8336,-670.1017,-1351.2531,6871.1694,5205.5914,2553.3430,5099.5012,3170.3173,1539.9524,-634.4384,-3974.3901,-4295.2688,4411.9995,891.9206,-314.4200,2030.8838,3818.5499,5446.7167,2376.9322,-5544.4562,4009.2231,4671.1284,-3080.8172,-889.9737,-2231.5330,-3615.3930,-2651.6807,-56.1375,3039.6833,5511.3775,-4461.9622,-3142.8812,-4498.2881,1472.6549,5531.2768,-4518.5135,-4289.1492,2944.2820,2828.3755,1123.2846,1855.3428,1450.8282,-3935.1377,2130.1902,5236.4023,4578.6408,5524.4682,-4707.3050,5015.1888,-438.8732,1032.9155,4193.7470,-4182.4151,4576.9677,195.7526,183887.2271,180784.8699,178863.5516,182061.2977,185670.1705,177220.8921,170230.8182,177527.3451,12288129.1741,12268173.0038,12281373.8476,12299161.0127,179250.2567,12298028.7601,
