sl_10_86400_20240224 Coordinates.csv
2024/02/24 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:33 2024,
Start: 2024/02/24 07:47:00.00, Stop: 2024/02/25 07:47:00.00,
TIME_UNITS,STARLINK-30116 - X-Coordinate,STARLINK-1544 - X-Coordinate,STARLINK-1795 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-11112 [DTC] - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-5789 - X-Coordinate,STARLINK-31702 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30116 - Y-Coordinate,STARLINK-1544 - Y-Coordinate,STARLINK-1795 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-11112 [DTC] - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-5789 - Y-Coordinate,STARLINK-31702 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30116 - Z-Coordinate,STARLINK-1544 - Z-Coordinate,STARLINK-1795 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-11112 [DTC] - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-5789 - Z-Coordinate,STARLINK-31702 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,-5732.3305,-4495.6414,-937.9896,-1001.3861,-3377.0706,251.8504,-6519.5454,5645.0012,-3567.5687,2041.8889,152776.7542,184098.7586,170586.8405,165010.6058,163371.2505,167447.7178,163958.1427,163672.5547,23492054.4164,23491601.0856,23501934.5286,23500521.0293,165462.5868,23507513.6741,-2077.0210,3192.4010,-6856.3578,2159.6702,3264.3779,-5657.5945,-1765.9193,-1004.0621,-5098.7168,5480.2725,359782.0769,366844.3589,364790.2281,354892.1662,363637.9279,361155.5886,359245.8870,361775.5458,-314490250.6770,-314501271.0465,-314491875.8696,-314492978.7223,361456.7263,-314501111.1186,-3317.3829,-4204.7980,315.4576,-6536.0627,5071.4108,3674.3898,-1557.1441,3894.2996,-3076.5036,-3518.3832,84465.8528,82687.6530,82069.9364,89908.7593,82256.1157,73093.9969,84135.4955,82575.9100,-108832544.2712,-108846509.5592,-108855140.3571,-108848601.6050,82668.9922,-108840318.7634,
36000.000,6936.3529,464.7673,2390.6607,-2599.7784,2240.3195,3402.4729,4856.8813,-3096.3567,4840.1478,-4725.5786,59323.6697,85734.3217,74741.4876,68912.3503,71772.5456,70776.9350,69558.4330,70881.7144,104130707.0127,104129539.7191,104134020.0593,104133733.7442,69147.4658,104145423.8081,-174.1523,-4165.9822,4958.3315,-4497.1063,-6266.8900,2322.0609,-696.8883,4126.7951,1543.9782,-1801.6641,386475.0867,400896.3005,393754.8280,385732.6274,391972.3493,390471.5711,394684.1066,392015.3585,-297669061.5994,-297682580.5703,-297671882.5880,-297675871.6994,391808.2996,-297679170.9267,-102.2280,5509.2722,-4209.9471,4613.5693,-1905.3854,-5361.3439,4886.4839,-4643.0407,4714.4786,4569.6509,82419.0412,81027.0025,79536.9555,88815.7331,79417.0236,71620.4831,82401.0389,80851.0547,-108777437.4625,-108786601.1297,-108797437.6497,-108791952.6548,81163.9233,-108787367.1154,
39600.000,-5539.6908,3338.6939,-4039.3814,3848.6135,-665.9479,-6167.7731,-2069.2525,306.0042,-5499.8128,6134.9709,-37500.8894,-18030.7152,-26078.0764,-32088.0702,-26566.9817,-29955.8434,-31463.1329,-33400.9597,177661173.2676,177661531.0175,177660077.1905,177663858.6435,-31796.9134,177674934.3804,2357.3611,4973.6683,-1127.8757,5792.6590,6430.6644,1138.1044,4001.1941,-6428.0168,2322.3162,-2018.1473,389682.2252,408956.6927,397237.8414,391375.7789,395454.1504,394510.5544,401742.8801,396247.8790,-260540300.4855,-260555938.7078,-260547652.9726,-260553384.0326,396920.5751,-260550154.3555,3438.0832,-3493.6197,5502.8967,-52.1965,-2470.4834,2500.5807,-5272.9647,2581.8293,-3540.8646,-2201.8839,80310.3533,79361.3820,77433.7211,87192.8859,80335.5104,70793.2294,77082.9571,80157.2476,-108722945.6957,-108726769.2607,-108738575.2559,-108734156.9082,79652.5775,-108734387.4434,
43200.000,2299.3443,-5195.9440,5467.6109,-3163.7658,-1870.4607,5476.6485,-308.0822,1962.5573,4888.1228,-4895.1292,-132004.9757,-120420.4477,-125300.8609,-131471.3079,-124450.2504,-128320.5533,-131164.3897,-129677.3303,239067270.3731,239070679.2680,239065808.3828,239075671.8216,-130859.0809,239080136.0286,-4532.2840,-4537.9345,-2494.6701,-4182.0974,-4044.0300,-3103.4168,-6476.1606,6574.0442,-4919.5742,4384.8967,369729.5414,390474.1608,375030.5296,371355.7767,374700.6936,373206.5743,381145.2132,377413.8981,-205637773.7817,-205654017.2111,-205651163.5490,-205654642.2341,376417.6785,-205647907.9698,-4729.7652,-669.9676,-3451.8079,-4568.6860,5285.1840,2444.9856,2439.5148,1013.4314,221.1358,-1838.3748,78145.6936,77692.6650,75918.9775,84975.9924,81189.5554,70649.0531,72575.5601,77241.5434,-108669166.9181,-108667818.7779,-108679115.2352,-108676567.1235,78135.0745,-108681379.7683,
46800.000,1208.4615,4948.2037,-5311.7797,2379.8632,4873.4899,-1156.7123,1838.6517,-3778.4718,-2505.0886,1030.1968,-219332.0086,-214725.9993,-216505.8313,-222782.3452,-214753.2348,-218213.6615,-222275.2724,-222450.7526,284160175.3077,284166830.9469,284162726.2950,284176486.9694,-221636.8276,284172463.1956,6049.1843,2033.5304,4384.4698,-9.2990,863.3217,3964.8004,6419.9406,-4211.9065,5611.9885,-5032.9180,328681.0248,346638.0720,328615.4902,326954.1753,330208.0695,328119.6452,335434.3353,330359.5245,-136707817.5786,-136722797.4102,-136725974.9977,-136720823.5481,331578.4962,-136718667.3985,3167.6732,4397.4563,-737.9782,6524.9701,-4841.9595,-5352.8556,1850.8963,-4019.7822,3208.7909,4479.4773,76008.9728,76023.2037,74992.1054,82045.1566,81554.2067,71269.3357,68968.4447,77655.8507,-108616151.0888,-108610177.8577,-108620016.5893,-108622391.9580,76611.5344,-108628344.1110,
50400.000,-3663.6232,-3744.3933,2744.9233,-2660.4989,-6603.8949,-3800.0791,-3159.3706,5176.9810,-1263.3530,3543.1291,-299045.4707,-294745.6666,-293842.1007,-300047.7528,-291367.4169,-294400.1512,-298679.0045,-297950.8945,309864202.9058,309873123.0206,309873427.6523,309880634.9813,-298251.4626,309876404.7236,-5884.5514,2011.5680,-4537.3210,4340.0781,1534.2137,-4157.2401,-3559.6347,407.7868,-4920.7105,4451.3047,267715.0156,280307.4765,261021.7117,261259.4105,264400.4911,262311.6577,268067.1592,266384.3745,-58453649.0291,-58465879.3945,-58472987.1729,-58458809.3459,265257.2718,-58465435.0825,275.3665,-5480.1175,4447.6814,-4741.5637,1371.7529,3720.0240,-5043.0149,4589.2452,-4731.6120,-3769.1145,75044.8531,74356.1313,74493.3196,78179.7845,81416.8212,72780.7521,66128.0354,73714.6845,-108563896.9446,-108553861.1994,-108562286.6825,-108574704.1203,75082.0777,-108575280.4923,
54000.000,4834.6623,2518.6161,1477.6595,3199.8254,5585.1106,5974.9866,4594.3052,-5731.5924,4904.9050,-6260.5014,-361261.9700,-355192.3477,-352374.9731,-357901.1602,-349162.6686,-353512.6616,-355436.2142,-355690.3371,314426616.7086,314436131.4838,314442356.6134,314436667.3949,-355729.0593,314439269.1014,3469.7277,-5593.3827,4006.4836,-6168.8634,-2845.5577,2979.5655,-523.1763,3076.4799,3531.7299,-2703.1043,181458.7576,195829.2948,176591.3571,179602.2354,181278.0998,180207.6882,183688.4184,180673.6347,23785572.4295,23776822.9611,23769212.4184,23780507.1772,181702.0855,23772902.2319,-3575.3740,3215.8620,-5459.4136,195.9797,2925.1294,1027.0158,5153.0575,-2415.2247,3397.9409,210.2327,74936.2822,72695.9093,74146.5237,73132.9357,80786.6868,75014.1543,63971.7758,75008.4933,-108512352.0831,-108498682.4785,-108506481.8359,-108528185.4665,73546.8251,-108522188.9332,
57600.000,-5063.7025,-1202.2233,-5185.1929,-2211.9924,-1987.7294,-4605.3068,-5463.3073,4603.1284,-6721.8232,5848.1885,-396789.6705,-392039.7828,-388355.0150,-390498.6885,-384247.2755,-393202.4159,-388993.9362,-390621.5471,297537153.5538,297545379.1171,297556889.8408,297543624.1816,-390323.9245,297550697.2726,460.3813,6755.3074,-3369.8694,4873.0125,3807.3398,387.7276,3684.5564,-5043.3282,-1715.5034,-307.5445,81505.1083,98756.6177,80696.6991,88908.1303,86073.4620,86681.4678,87918.0438,86881.5444,104399065.7629,104393686.8099,104388694.8910,104387394.3793,86282.7461,104385822.7134,4710.6248,975.7884,3110.6047,4433.6114,-5430.0893,-4934.1954,-2157.6551,-1233.9552,-44.1959,3489.8927,74341.3536,71049.4135,73633.3355,70259.5387,79657.6185,73242.1277,62462.5641,70325.0219,-108461416.3575,-108444418.1451,-108452589.4599,-108478655.2261,72005.8980,-108469069.4544,
61200.000,4625.0684,-939.8062,6465.9059,-1036.1708,-2229.6064,1603.4903,4453.2755,-1573.6952,6027.6044,-3141.5828,-404510.6010,-402781.1329,-399423.1295,-398319.1226,-394217.1084,-404587.0540,-397360.9130,-399383.1993,260349109.3953,260354314.4021,260369213.8410,260357693.4730,-399763.2149,260363773.5862,-4189.8600,-5100.5192,2217.6682,-2161.6400,-4707.7601,-4617.8229,-4847.2251,5347.6203,-760.2836,3964.8792,-23759.3987,-4516.8607,-20571.9328,-9617.8989,-15122.0967,-14541.6592,-13002.8003,-15179.3833,177887261.0811,177884361.0014,177883937.7579,177867990.9290,-14854.4737,177873934.2563,-3037.9775,-4603.0058,1117.8383,-6529.9308,4544.8541,4652.2920,-2174.3208,4118.4136,-3358.8388,-4581.7421,73477.6269,69428.3750,72678.4450,71143.1326,77999.4511,67888.9494,61600.3393,72163.9717,-108410948.3643,-108390871.6982,-108400276.4341,-108426055.3922,70459.4179,-108415922.0769,
64800.000,-3180.6851,3837.5446,-5098.1476,4977.7403,4898.5035,954.6570,-1195.2139,-2436.1852,-3486.8843,-119.2863,-384609.8934,-386573.3965,-384761.6589,-381707.2341,-378332.0318,-388122.7127,-380196.4520,-383619.4337,205400556.8971,205401436.0255,205417487.9324,205415609.0023,-383396.6901,205416298.8445,6149.2581,1978.6241,225.0216,258.2818,4814.1752,6672.9173,4461.1781,-4648.0645,3681.2069,-6448.5850,-126926.8829,-107191.2778,-120746.8236,-108766.7881,-115773.7825,-115508.8638,-112630.3787,-115309.1750,239237013.4044,239235056.0655,239239864.6161,239213413.5273,-115183.0459,239224141.6520,-478.9266,5411.4011,-4688.9959,4839.3246,-860.1700,-470.0559,5158.8952,-4542.5854,4725.2260,2216.5656,72440.8183,67855.9132,71123.4297,71962.6299,75747.9570,63347.3847,61421.9299,67106.6732,-108360774.6015,-108337886.3922,-108349138.3833,-108370994.1835,68907.5067,-108362746.8216,
68400.000,464.1880,-6220.7149,2451.2660,-6942.5021,-5252.4044,-2782.6552,-3063.4876,5656.0690,506.7003,2726.1958,-338906.7255,-344230.1835,-345184.1655,-340900.8197,-337612.3479,-346094.5154,-338797.7198,-342229.4235,136441084.3494,136436960.4946,136452218.0814,136463642.3579,-342241.7027,136457600.4662,-5853.1883,795.4356,-3613.4919,175.4702,-2976.6904,-4564.7213,-3654.8414,3343.8448,-6099.3384,5986.2842,-221044.3160,-202583.2701,-213360.7322,-201328.3929,-209343.6225,-208872.8260,-204779.4480,-207910.2550,284263591.4235,284260584.0028,284270280.2191,284241079.7987,-208217.7790,284251622.3043,3685.8134,-2958.8672,5367.1764,-379.5793,-3385.5114,-4137.2407,-5035.1358,2216.7589,-3273.7045,1799.2135,71277.2277,66389.5886,68969.2437,72293.4218,72783.2335,59706.7965,62008.7304,69090.5445,-108310700.7070,-108285340.8740,-108298814.3834,-108314073.3765,67350.2867,-108309543.7094,
72000.000,3086.8398,6343.2161,-107.0074,5428.3031,4114.2732,4257.7724,6075.3485,-6647.5662,1965.7140,-4505.9266,-270815.8198,-278066.9182,-283138.1040,-278092.9804,-274914.8110,-281728.1217,-275991.6003,-278496.9627,58175893.6941,58166855.2678,58179977.4759,58202846.7900,-278920.3017,58192698.8772,4072.0831,-2464.7781,6345.4493,-405.8533,-752.0396,-298.0990,2778.6590,-1369.0723,6652.8201,-2495.6778,-299927.6734,-285130.8120,-292360.9638,-281046.9404,-289713.7600,-288374.0134,-284070.5434,-288390.7382,309896109.4307,309889834.0154,309903481.9966,309879856.3033,-287934.5270,309885282.0827,-4699.7989,-1317.9530,-2784.1342,-4328.9273,5503.1834,5225.7011,1834.8300,1423.0107,-164.2899,-4478.1081,70013.1976,65252.9789,66375.9950,72122.9024,68884.6768,56833.6183,63487.4213,64071.1679,-108260524.0467,-108233141.4899,-108249013.0205,-108256016.8793,65787.8805,-108256312.7611,
75600.000,-6043.3830,-3664.6030,-1508.4612,-1529.6654,-2745.2859,-4776.2742,-6353.6159,5303.6274,-3713.0146,5288.4543,-185132.1606,-195456.1525,-202589.4304,-197096.3267,-195383.9859,-199479.8101,-196007.9793,-198232.4247,-24055267.7963,-24068302.4340,-24057984.0955,-24030888.4766,-197492.3099,-24038713.2402,-1813.8226,3436.9521,-6586.1368,1874.5473,4746.7187,4375.0596,-1271.2769,-1476.7785,-4707.2314,-2059.2376,-358514.5200,-351823.6728,-352535.4331,-342592.7155,-351323.7847,-348876.2697,-346938.9072,-348818.0768,314386937.0879,314375219.2928,314391702.5583,314378933.2792,-349160.8175,314377219.7110,2877.7108,4765.0729,-1530.0858,6510.4766,-4227.4475,-1930.7862,2454.7229,-4227.0208,3480.8049,3777.6485,68665.3535,64821.4020,63620.0698,71460.3671,63805.5089,54645.3076,65688.5659,65781.7000,-108210046.8392,-108181215.3664,-108199504.9379,-108198193.5033,64220.4110,-108203053.9976,
