sl_100_86400_20240901 Coordinates.csv
2024/09/01 07:47:00.0000 UTC

Generated: Tue Oct  8 16:19:26 2024,
Start: 2024/09/01 07:47:00.00, Stop: 2024/09/02 07:47:00.00,
TIME_UNITS,STARLINK-31790 - X-Coordinate,STARLINK-31225 - X-Coordinate,STARLINK-5810 - X-Coordinate,STARLINK-30419 - X-Coordinate,STARLINK-4773 - X-Coordinate,STARLINK-5416 - X-Coordinate,STARLINK-5484 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-30893 - X-Coordinate,STARLINK-32163 - X-Coordinate,STARLINK-5054 - X-Coordinate,STARLINK-5165 - X-Coordinate,STARLINK-2737 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-30128 - X-Coordinate,STARLINK-4266 - X-Coordinate,STARLINK-2644 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-11092 [DTC] - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-1499 - X-Coordinate,STARLINK-30446 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-31913 - X-Coordinate,STARLINK-31066 - X-Coordinate,STARLINK-5426 - X-Coordinate,STARLINK-3887 - X-Coordinate,STARLINK-1813 - X-Coordinate,STARLINK-5825 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-2468 - X-Coordinate,STARLINK-1455 - X-Coordinate,STARLINK-1187 - X-Coordinate,STARLINK-3162 - X-Coordinate,STARLINK-5642 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-11290 [DTC] - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-5756 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-30086 - X-Coordinate,STARLINK-3240 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-30568 - X-Coordinate,STARLINK-30549 - X-Coordinate,STARLINK-11210 [DTC] - X-Coordinate,STARLINK-3103 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-3758 - X-Coordinate,STARLINK-31378 - X-Coordinate,STARLINK-3781 - X-Coordinate,STARLINK-31526 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-30268 - X-Coordinate,STARLINK-1689 - X-Coordinate,STARLINK-31330 - X-Coordinate,STARLINK-30865 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-1781 - X-Coordinate,STARLINK-1867 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-30942 - X-Coordinate,STARLINK-5058 - X-Coordinate,STARLINK-31731 - X-Coordinate,STARLINK-1908 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-1451 - X-Coordinate,STARLINK-30707 - X-Coordinate,STARLINK-2021 - X-Coordinate,STARLINK-2591 - X-Coordinate,STARLINK-3889 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-31720 - X-Coordinate,STARLINK-4055 - X-Coordinate,STARLINK-4198 - X-Coordinate,STARLINK-2005 - X-Coordinate,STARLINK-4781 - X-Coordinate,STARLINK-4572 - X-Coordinate,STARLINK-6138 - X-Coordinate,STARLINK-4766 - X-Coordinate,STARLINK-3775 - X-Coordinate,STARLINK-1775 - X-Coordinate,STARLINK-2723 - X-Coordinate,STARLINK-5681 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-3964 - X-Coordinate,STARLINK-2062 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-6324 - X-Coordinate,STARLINK-4754 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-2319 - X-Coordinate,STARLINK-1803 - X-Coordinate,STARLINK-5044 - X-Coordinate,STARLINK-4091 - X-Coordinate,STARLINK-3933 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31790 - Y-Coordinate,STARLINK-31225 - Y-Coordinate,STARLINK-5810 - Y-Coordinate,STARLINK-30419 - Y-Coordinate,STARLINK-4773 - Y-Coordinate,STARLINK-5416 - Y-Coordinate,STARLINK-5484 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-30893 - Y-Coordinate,STARLINK-32163 - Y-Coordinate,STARLINK-5054 - Y-Coordinate,STARLINK-5165 - Y-Coordinate,STARLINK-2737 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-30128 - Y-Coordinate,STARLINK-4266 - Y-Coordinate,STARLINK-2644 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-11092 [DTC] - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-1499 - Y-Coordinate,STARLINK-30446 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-31913 - Y-Coordinate,STARLINK-31066 - Y-Coordinate,STARLINK-5426 - Y-Coordinate,STARLINK-3887 - Y-Coordinate,STARLINK-1813 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-2468 - Y-Coordinate,STARLINK-1455 - Y-Coordinate,STARLINK-1187 - Y-Coordinate,STARLINK-3162 - Y-Coordinate,STARLINK-5642 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-11290 [DTC] - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-5756 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-30086 - Y-Coordinate,STARLINK-3240 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-30568 - Y-Coordinate,STARLINK-30549 - Y-Coordinate,STARLINK-11210 [DTC] - Y-Coordinate,STARLINK-3103 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-3758 - Y-Coordinate,STARLINK-31378 - Y-Coordinate,STARLINK-3781 - Y-Coordinate,STARLINK-31526 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-30268 - Y-Coordinate,STARLINK-1689 - Y-Coordinate,STARLINK-31330 - Y-Coordinate,STARLINK-30865 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-1781 - Y-Coordinate,STARLINK-1867 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-30942 - Y-Coordinate,STARLINK-5058 - Y-Coordinate,STARLINK-31731 - Y-Coordinate,STARLINK-1908 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-1451 - Y-Coordinate,STARLINK-30707 - Y-Coordinate,STARLINK-2021 - Y-Coordinate,STARLINK-2591 - Y-Coordinate,STARLINK-3889 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-31720 - Y-Coordinate,STARLINK-4055 - Y-Coordinate,STARLINK-4198 - Y-Coordinate,STARLINK-2005 - Y-Coordinate,STARLINK-4781 - Y-Coordinate,STARLINK-4572 - Y-Coordinate,STARLINK-6138 - Y-Coordinate,STARLINK-4766 - Y-Coordinate,STARLINK-3775 - Y-Coordinate,STARLINK-1775 - Y-Coordinate,STARLINK-2723 - Y-Coordinate,STARLINK-5681 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-3964 - Y-Coordinate,STARLINK-2062 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-6324 - Y-Coordinate,STARLINK-4754 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-2319 - Y-Coordinate,STARLINK-1803 - Y-Coordinate,STARLINK-5044 - Y-Coordinate,STARLINK-4091 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31790 - Z-Coordinate,STARLINK-31225 - Z-Coordinate,STARLINK-5810 - Z-Coordinate,STARLINK-30419 - Z-Coordinate,STARLINK-4773 - Z-Coordinate,STARLINK-5416 - Z-Coordinate,STARLINK-5484 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-30893 - Z-Coordinate,STARLINK-32163 - Z-Coordinate,STARLINK-5054 - Z-Coordinate,STARLINK-5165 - Z-Coordinate,STARLINK-2737 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-30128 - Z-Coordinate,STARLINK-4266 - Z-Coordinate,STARLINK-2644 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-11092 [DTC] - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-1499 - Z-Coordinate,STARLINK-30446 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-31913 - Z-Coordinate,STARLINK-31066 - Z-Coordinate,STARLINK-5426 - Z-Coordinate,STARLINK-3887 - Z-Coordinate,STARLINK-1813 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-2468 - Z-Coordinate,STARLINK-1455 - Z-Coordinate,STARLINK-1187 - Z-Coordinate,STARLINK-3162 - Z-Coordinate,STARLINK-5642 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-11290 [DTC] - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-5756 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-30086 - Z-Coordinate,STARLINK-3240 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-30568 - Z-Coordinate,STARLINK-30549 - Z-Coordinate,STARLINK-11210 [DTC] - Z-Coordinate,STARLINK-3103 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-3758 - Z-Coordinate,STARLINK-31378 - Z-Coordinate,STARLINK-3781 - Z-Coordinate,STARLINK-31526 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-30268 - Z-Coordinate,STARLINK-1689 - Z-Coordinate,STARLINK-31330 - Z-Coordinate,STARLINK-30865 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-1781 - Z-Coordinate,STARLINK-1867 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-30942 - Z-Coordinate,STARLINK-5058 - Z-Coordinate,STARLINK-31731 - Z-Coordinate,STARLINK-1908 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-1451 - Z-Coordinate,STARLINK-30707 - Z-Coordinate,STARLINK-2021 - Z-Coordinate,STARLINK-2591 - Z-Coordinate,STARLINK-3889 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-31720 - Z-Coordinate,STARLINK-4055 - Z-Coordinate,STARLINK-4198 - Z-Coordinate,STARLINK-2005 - Z-Coordinate,STARLINK-4781 - Z-Coordinate,STARLINK-4572 - Z-Coordinate,STARLINK-6138 - Z-Coordinate,STARLINK-4766 - Z-Coordinate,STARLINK-3775 - Z-Coordinate,STARLINK-1775 - Z-Coordinate,STARLINK-2723 - Z-Coordinate,STARLINK-5681 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-3964 - Z-Coordinate,STARLINK-2062 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-6324 - Z-Coordinate,STARLINK-4754 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-2319 - Z-Coordinate,STARLINK-1803 - Z-Coordinate,STARLINK-5044 - Z-Coordinate,STARLINK-4091 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2497.1470,624.5999,-90.7287,5459.1522,-6637.3821,3948.8703,3660.4885,-415.4046,431.9008,-4405.1342,-6866.2083,4500.3731,3199.7990,-3477.0578,5598.1167,-2480.0083,2664.7236,-1687.9707,5560.5808,-840.1587,2024.5529,6233.4692,-4551.9587,-1400.7888,-738.4674,5295.9766,-3886.7804,-4214.7381,-1424.7484,2274.3997,-3517.0042,3668.9660,-594.9181,301.0035,3127.5569,-2925.3218,-2653.4622,1259.6110,-688.4986,3529.0727,-513.7960,-6499.0177,-2898.6485,5147.2964,-4468.8570,6503.2882,3128.0978,5442.3977,5824.2944,-1638.2231,-3603.0098,-3497.2264,-6107.9765,2725.5637,-6004.7630,-5479.7833,5211.8635,-4580.2307,561.3979,4124.4545,-5674.5620,-4885.6169,4972.9762,3916.8261,-5915.1412,2986.0146,2642.4334,5403.2404,-176.4768,1321.0135,-687.1344,-5956.1523,4739.5658,-2610.4576,-1720.7162,-4186.6966,72.0770,-5333.1755,3237.7318,3944.2445,-5526.3288,3640.1903,-368.1804,-3791.8647,5006.0786,-4286.4470,3545.9861,-5749.5203,-3972.5805,1379.9526,2162.6009,-5712.4423,4327.4503,1242.3437,5897.9161,-4174.1821,-4268.8398,-6751.8727,906.1069,-5633.5962,-279157.6195,-254931.7587,-258982.4825,-264663.1645,-257771.0535,-261239.3131,-265284.7347,-263384.4949,-193334228.9392,-193298087.6704,-193315392.2002,-193321808.1554,-264385.6786,-193326956.0553,5877.5707,-4979.4046,-6640.1340,-1621.3042,-240.8751,5029.5037,-4047.7629,-2409.9499,-4769.8487,3819.5957,806.6464,-4427.9413,-3156.7172,-5627.4656,1913.1532,-6453.3264,3617.6795,-4246.5640,3080.9786,-6273.2528,-4553.6741,1927.8080,-5230.0425,6589.5483,4167.9727,1613.3128,4495.0939,-1603.2193,-6652.7972,-4254.3963,5602.1691,-5160.2659,-4659.9980,-5924.6394,-6118.8694,-4912.7588,-4114.8773,6747.9990,-5763.5192,2224.5789,6625.3716,381.7205,-6232.1133,669.4480,-1731.5908,1407.2789,-2827.3487,-1691.0917,-2882.4815,-4550.4858,-4595.6975,-2508.7705,-3230.8025,-5389.9797,520.7038,3488.0953,3284.2577,5115.5461,-6361.7353,-393.9698,3955.5404,2559.5840,4583.4484,3541.0505,606.2889,5033.1067,-4712.7194,-2340.0993,4256.1656,-6809.5549,5460.7515,649.4153,-3923.8325,-3350.8572,-5673.8531,-862.0297,-5060.7678,-281.6368,-5697.9275,-5676.6373,818.2294,-2679.3280,-6827.7056,2882.3799,3948.7783,-5441.7015,-5924.3619,2856.9653,-4025.7033,-4065.1097,-5024.5923,-2453.1221,-2957.0811,4374.3803,-1183.9486,-433.8066,406.4167,786.0748,6584.0375,-2405.3971,261235.5340,287552.3671,270067.3615,266921.0404,271093.0785,269227.8111,276702.1358,273600.5493,-34231926.3597,-34177480.2415,-34203316.2510,-34214435.4493,272170.9913,-34213445.4994,2321.4197,4676.2631,-2064.4067,-3832.0927,-1951.6761,-2698.2110,4301.2672,6499.6257,5000.8206,3540.8933,-310.2909,2819.3513,-5277.6883,2021.6684,-3399.8591,555.7028,-5267.6116,-5211.3114,2463.0904,-2319.4919,4789.1524,1879.6829,235.8268,-1621.7453,5462.8761,-3993.3045,3568.5545,5237.5465,-1261.7800,4960.3688,-2142.1579,2826.1038,-5096.4758,3079.7530,852.6752,-3903.5858,-4939.2294,-881.6490,3769.6988,5252.5952,1943.8088,-2405.4929,781.6963,-4608.8053,-4995.7194,1891.0607,-5492.5379,3944.4397,2134.8260,-4697.9144,-3778.6407,-5432.7996,331.6340,-3240.7537,3388.6279,2088.0913,3144.3723,986.5433,2616.7476,-5465.8226,515.5531,-4194.7007,1483.6273,-4493.7346,3312.3431,3715.1866,-4357.4996,3435.5910,-5469.6746,119.6092,4197.8179,3318.9725,-3186.1466,5460.6355,-3574.0581,5445.2261,4563.4761,-4403.9065,-2222.9661,430.6876,-4091.5159,5261.7174,-1181.5073,-5024.5161,2679.7283,-108.7865,553.8239,2620.4226,3988.6804,-5432.1691,-4255.0945,2878.0493,-4551.0437,-5220.0034,3250.3919,-5515.3100,-5445.4971,1286.5247,-1933.6490,-3222.8135,130970.0315,126361.0919,124737.2895,133227.8900,130296.3409,119633.2715,120760.2632,127300.3176,84673518.6374,84683687.3538,84658885.9354,84683611.0929,126764.4282,84678308.5784,
3600.000,-161.6694,3530.9369,857.7709,-5622.6085,4253.4733,-5827.3582,-4410.3220,4662.6529,2240.6953,-82.5503,4987.0741,-829.0061,788.1683,4620.9687,-4393.4060,4122.4662,-4900.8828,4700.4899,-6616.8166,3232.6254,2276.9873,-6136.5020,5332.0597,-1011.6639,-2822.9665,-6620.9197,2210.6156,6439.8714,2765.3439,-426.1992,3283.7071,38.5861,4162.9518,3254.0662,-629.1666,4030.6252,4247.9457,-2664.3558,3229.6463,-6325.4376,-1768.2725,6295.5192,3710.1877,-5841.5985,6692.6762,-6464.0262,279.2948,-5129.5711,-4699.3621,5029.6437,2505.3208,5010.9634,5389.1843,-1167.7887,2948.5618,1692.7459,-6493.7739,1625.7628,2065.5399,-4000.5469,3587.4340,4847.9753,-4650.1751,-6364.8773,2948.8834,-4883.5279,1415.7301,-1581.7738,-3998.3049,1151.5707,-1261.6973,2569.9616,-4016.4466,5337.2045,3561.3858,4019.2757,3990.8821,6619.7087,-1797.8579,-1541.0230,2300.5186,-6740.7328,2485.4306,-256.0658,-6107.5714,4607.9680,-1611.8960,2511.7364,4173.0045,2936.6263,-612.8796,6590.3098,-2643.0518,-4634.1442,-2251.8933,4059.3511,2840.1714,5827.4641,-2643.2893,6764.4026,-335418.7189,-318993.8907,-319871.0079,-325528.0732,-317761.2151,-320726.4172,-325732.3517,-325258.6993,-177839533.5554,-177813871.2040,-177828162.6474,-177827367.3221,-324720.1377,-177833092.3024,-6561.1562,5048.5661,3697.1045,3902.9775,-1941.3864,-3654.0334,5359.5480,1109.0934,6311.1470,-4100.0582,-2281.2301,4246.7576,4858.3051,4589.2423,2447.6407,4724.9925,155.1236,1106.0540,-625.9003,2563.1259,3801.2802,112.5284,2668.2736,-4754.2382,-5483.7437,1519.5709,-6570.0125,-993.9131,5562.4038,6702.1323,-5436.4417,5115.7146,2159.1283,2395.8914,5197.6486,949.2735,5484.1901,-4461.6552,2637.0299,1113.7335,-4361.2245,-2637.2138,3701.9330,2822.0407,-467.9777,148.7321,5387.3122,4583.5026,4295.6948,4462.7638,818.5941,-1494.4723,910.8023,6627.1101,-2971.4108,-4035.6440,-2107.2198,-5429.6005,3874.5168,4580.5405,-5126.4470,-4939.6232,-1616.0396,-2627.1181,-4059.0040,-1521.0562,5196.9700,4793.2190,-3519.8381,5896.6077,-6802.4568,-3225.2633,5543.8740,113.0731,2136.9692,-3375.8152,5091.2594,-1928.8479,6324.2161,5226.5945,-3463.6006,1559.2604,5993.1586,-4602.0934,-2796.0147,3209.3732,5708.6720,-4498.1134,-78.9806,4311.3877,6889.3562,839.0222,6003.9542,-4625.5925,3448.1807,-3742.7831,-4430.4613,-2199.6894,-3863.9220,1009.1429,182542.4520,213567.3469,193754.0195,192483.1987,196602.3090,194369.1238,200910.8844,195666.9703,-83129794.5376,-83067594.1264,-83099635.2931,-83103155.5354,197320.5688,-83110488.0096,1763.5664,-3040.9153,5816.3780,-502.2253,5089.9849,-905.4126,378.3235,-5039.2081,-1792.5809,-5464.3583,4207.7351,-5404.9697,4866.4365,2325.9212,4595.6554,2957.8403,4871.7302,4956.4001,1530.0455,5318.5026,-5318.9490,2908.4067,-3552.3764,4923.9046,-3141.0609,613.8417,-292.9932,-2330.9078,-3055.9269,-1699.3609,-2835.5816,-4691.0682,5088.2519,-5347.0989,-4541.6221,5532.4397,487.2534,4557.5325,-5537.3545,-1967.1555,-5088.4134,-1244.5390,-4523.9780,2446.5290,1686.1424,2451.9678,4324.5813,-909.8849,2494.6644,451.5465,6424.9143,4533.3345,-4249.5790,-1302.0769,-5516.1920,-5244.6799,1114.6418,-4005.5642,-5341.5617,3154.3571,2987.2876,287.9930,-4878.9817,783.9392,-4602.5647,-4692.7714,4360.7154,-4594.7801,4420.2486,-3474.3255,-341.0892,-5480.2218,-1068.3307,-4419.2114,5523.2120,-4531.5527,-2175.5992,578.4337,-2164.6726,-4283.9357,5521.9408,-611.6663,-2461.1287,5150.0962,1647.1639,4044.5576,3566.4717,-4651.6967,-5533.3271,4535.5767,385.6683,1677.5587,2245.1793,2228.7652,-5469.0902,4172.7791,4494.2644,3000.8020,5083.5578,-1063.8989,129540.3608,124960.0164,124295.9334,130416.9583,130798.9902,120682.5546,117586.8979,125236.9342,84665994.1886,84670757.9627,84647077.2642,84667823.9800,125518.5310,84667768.6769,
7200.000,3244.5996,-5800.3308,-3078.0826,2885.2509,-779.6604,5651.9572,2837.4678,-6857.4141,-3516.9197,4487.0832,-1141.1720,-3486.5154,-3624.7597,-4358.1194,2256.8527,-4984.4227,6116.1699,-6590.5734,4547.3425,-5234.2657,-5717.4625,2799.6667,-4927.4093,4177.5131,4541.6215,4735.0141,252.0728,-6105.3557,-3787.1803,-1126.1436,-667.4494,-3946.4796,-6635.0729,-5964.6943,-3051.0467,-4998.2947,-3566.2443,4277.8674,-5687.1266,5087.7092,4567.4921,-3676.2942,-4236.3913,4839.1523,-6088.8259,3767.6744,-2529.7449,3045.9191,756.4885,-5037.9795,-2350.1406,-5518.8374,-3192.8284,-1362.1122,453.2411,3109.7619,5065.3532,2337.7649,-5054.6850,2814.3733,176.2184,-2786.4497,3655.7530,5989.8106,590.8876,5999.6635,-4657.1559,-2372.9692,6377.6416,-3958.0954,2591.8387,1168.1811,1333.0828,-6557.1596,-5366.0544,-3452.6657,-5780.8523,-5042.0212,-985.0057,-2298.0676,841.8549,5275.6258,-4273.4260,3387.3904,4812.6941,-4083.7377,-1829.4040,1360.8850,-4220.6245,-5578.6018,-1059.4307,-4275.1356,567.3971,5613.6821,-1758.8175,-3432.8176,-1549.8106,-2332.9364,4685.2212,-4981.0723,-370006.2270,-362236.3884,-360392.4440,-365862.0049,-357488.3461,-360272.3907,-364955.8574,-364360.2659,-150211971.9142,-150198789.5773,-150207776.6314,-150207077.1805,-364376.6289,-150206659.5883,3957.0098,-3605.0276,379.6505,-4333.0252,4625.1813,754.1069,-4078.4672,-955.6432,-5413.3068,3931.3279,4028.6085,-3794.6561,-5709.2799,-1157.3940,-5997.1306,-1069.2060,-2882.5604,1302.8553,-2571.6533,2065.3060,-2966.2796,-3013.8437,1241.9159,1781.0929,5091.7079,-3711.8737,6162.5745,2532.0360,-1938.7802,-6310.2909,3167.4691,-4317.9362,-109.9263,1620.2517,-3023.4636,2982.1644,-4214.7722,453.6962,622.5603,-3081.5258,1022.7476,4187.2598,575.2731,-4830.2539,1936.6954,-2384.1023,-6421.3177,-5622.7714,-4207.1775,-1615.7739,3724.8479,4091.8492,2707.2398,-4585.7445,5474.1733,4092.6478,-330.7657,4629.4741,-624.0475,-6098.1902,5092.5423,5093.4482,-2609.9026,832.5449,6364.9427,-2013.0435,-4834.2689,-5970.3898,2616.9363,-3176.5326,5218.8310,5607.2496,-4958.1435,2137.5789,1616.3801,5950.4955,-3106.2928,3093.1702,-4471.1843,-3527.5742,5881.3412,843.0813,-2931.9269,5658.2763,-24.3206,885.2399,-3761.6511,5587.0032,4077.9645,-4004.7246,-5758.3593,1736.7262,-6771.1444,3436.2794,-5458.9630,6008.2713,6701.6001,3579.0655,-26.6219,1119.6762,92521.2788,125674.8103,104910.4023,105493.4359,109312.1237,107314.8404,112213.5506,111413.2722,-126336796.5394,-126270128.8783,-126308633.8258,-126307198.8691,109584.4986,-126317116.0581,-4480.9784,-716.2155,-6223.9917,4458.7495,-5092.9518,3941.5267,-4868.0210,638.9423,-2533.6638,3311.1618,-5513.7515,4607.0987,-1507.6544,-5253.7855,-2345.1124,-4710.4591,-1471.8876,-1691.3736,-4393.4865,-3712.9317,2520.2884,-5406.0665,4711.9131,-5235.5459,-1162.8053,3206.7016,-3181.3888,-2055.2271,5445.8289,-2633.1485,6144.1350,3718.3159,-1990.2283,2588.4262,5423.3139,-3746.2594,4217.6125,-5424.5359,3897.0363,-3124.1081,5096.4978,4122.5008,5430.1763,1167.4269,2644.1547,-5296.8815,-497.5106,-2695.2225,-5348.1883,4163.2091,-5382.3829,-882.6078,5498.2407,4895.4295,4199.7408,4483.0773,-4709.4948,4596.6913,4664.2811,1356.4422,-4713.8496,3766.0654,5262.5122,3373.9199,2353.9111,2830.8666,-1759.9221,2283.1999,-698.2518,4718.8443,-3753.8192,3756.3334,4638.7693,645.8497,-4062.9017,841.6425,-1868.2161,3578.5144,5176.6483,5490.3663,-3554.1706,-4441.4453,4601.2162,-2097.1520,-4977.3311,-5530.3691,-5526.0598,3870.1675,3671.1168,-844.5645,3691.6090,-5073.3160,1391.1309,2121.0151,3723.1012,-297.1057,-816.2651,-5448.3907,-5096.3898,4659.4457,128061.2301,123555.7225,124172.0035,126650.2216,130792.5109,122634.9318,115156.5043,124215.0537,84658563.5955,84657791.5346,84636091.9829,84651486.5596,124262.4070,84657207.7115,
