sl_5_86400_20240503 Coordinates.csv
2024/05/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:28 2024,
Start: 2024/05/03 07:47:00.00, Stop: 2024/05/04 07:47:00.00,
TIME_UNITS,STARLINK-31931 - X-Coordinate,STARLINK-32026 - X-Coordinate,STARLINK-31418 - X-Coordinate,STARLINK-5787 - X-Coordinate,STARLINK-11272 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31931 - Y-Coordinate,STARLINK-32026 - Y-Coordinate,STARLINK-31418 - Y-Coordinate,STARLINK-5787 - Y-Coordinate,STARLINK-11272 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31931 - Z-Coordinate,STARLINK-32026 - Z-Coordinate,STARLINK-31418 - Z-Coordinate,STARLINK-5787 - Z-Coordinate,STARLINK-11272 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6314.5603,2081.6236,-5064.8871,5903.8854,-3266.9715,-355178.0600,-351589.6897,-363304.6327,-363931.4930,-363573.5857,-363485.6615,-355030.5434,-359073.1894,-269063013.7299,-269038828.8744,-269050274.1250,-269058630.5174,-359486.6943,-269055597.8248,-2474.1802,-3641.1227,4391.0855,3641.7197,5600.8565,27405.8736,-1569.7983,9141.1392,16049.1105,8174.7928,12260.7359,11953.9884,13194.2037,119507027.3227,119443479.0696,119482309.6835,119497127.6215,13439.0791,119487991.7779,705.1900,-5424.8269,-1285.9291,129.5723,-1843.7866,-69976.8058,-74755.3725,-76357.2182,-67483.6458,-70967.5317,-81556.9524,-79917.6472,-75958.7147,-1720359.6973,-1718965.3238,-1741477.9308,-1717818.4962,-74193.8560,-1720178.1614,
3600.000,-3398.9351,1150.0113,2647.8930,-5920.9768,-655.0796,-352070.5582,-341510.4935,-356641.8353,-355461.6999,-355570.8613,-356144.2710,-347884.4293,-351918.8022,-290808444.2178,-290772306.0671,-290793935.1173,-290805031.8278,-351627.5563,-290800034.9163,4320.5167,6113.1881,-5684.8900,-1005.3970,-4205.8654,-61383.9712,-89285.4091,-80221.1260,-74085.3461,-82800.2232,-78909.6142,-77870.3153,-77114.7315,45735417.3859,45677838.2398,45717632.1764,45717570.6304,-76999.8413,45717030.3685,-4042.7991,2867.0310,-2698.4829,-3480.5927,5213.5363,-68082.9860,-73208.8270,-73990.7131,-67257.5988,-67439.3555,-77669.0823,-80255.3745,-70772.5644,-1651436.5244,-1655559.0663,-1674852.0225,-1648404.1476,-72504.3052,-1654365.9970,
7200.000,-1197.4607,-2978.2188,1512.0197,4369.9948,5121.9760,-326982.2855,-310003.6176,-327150.3396,-324316.2857,-324846.0909,-325486.1943,-318669.2779,-321333.5084,-292703391.4421,-292657506.9652,-292690707.0576,-292692420.7301,-321360.4075,-292694399.1678,-5137.4053,-5931.4682,4759.7163,-2580.6522,1628.5229,-147184.6175,-171951.1582,-164657.2831,-159416.6010,-168629.6080,-165099.8101,-163353.3746,-162253.8997,-31145096.6127,-31193524.4024,-31156037.4259,-31168978.9213,-162648.1140,-31162483.0487,4312.7676,1693.2998,4638.5301,4719.3130,-4069.2862,-66247.3132,-71643.2991,-71218.0961,-67959.7369,-64400.4687,-72869.4815,-79819.8912,-72593.3826,-1582715.2956,-1592159.1029,-1607076.8761,-1585242.9839,-70806.9960,-1588566.0577,
10800.000,4864.0371,3828.1434,-5428.5610,-2281.7806,-6675.1888,-281137.5286,-259001.5271,-276641.6329,-271464.4674,-273572.0384,-272586.6512,-268910.4986,-270212.5911,-274621559.0356,-274568999.8348,-274613829.2356,-274604183.9335,-270584.3451,-274612514.2556,4588.3650,2557.2378,-2716.2458,5753.0833,677.9061,-224554.1691,-244432.7954,-238702.9465,-235347.2334,-243895.7316,-239324.2489,-239133.0382,-238544.3530,-105886858.6644,-105923834.6203,-105892865.3232,-105906311.2847,-238040.6206,-105903141.4058,-1346.3094,-5082.1976,-3125.5169,-3143.1618,-640.1661,-64462.4402,-70053.1841,-68327.7184,-69786.2976,-61840.5988,-67416.8271,-78690.7860,-67455.6105,-1514385.2238,-1528753.7696,-1538025.3610,-1526131.3540,-69102.1000,-1522778.3673,
14400.000,-5936.2662,-4329.6901,6781.1947,101.5867,3880.1858,-217120.5433,-191662.2566,-208340.1892,-199827.7367,-205130.7742,-200906.3365,-201520.7896,-203256.4434,-237800162.8868,-237744501.9012,-237799052.6008,-237784410.0286,-202509.0746,-237791577.1884,-2063.3079,2136.9005,176.9748,-6928.8169,-2741.7006,-288467.2383,-302246.6247,-297548.2796,-299460.0203,-303858.0024,-295641.3668,-300297.0297,-297925.8704,-173388982.3949,-173413307.0169,-173393450.9993,-173400580.1468,-298358.5366,-173404334.0522,-2656.3399,4852.8148,-751.1177,-343.1909,4768.1548,-62723.0667,-68429.1504,-65637.4589,-68979.3498,-59766.3476,-66400.9728,-76902.9304,-68998.7245,-1446610.9829,-1465331.7421,-1467651.2395,-1465362.8553,-67389.7899,-1457002.9495,
18000.000,4581.1125,4137.2199,-4821.0355,2173.1439,1039.4834,-138741.3536,-112188.8919,-126660.3064,-117106.8223,-123933.9071,-119341.0514,-120632.6515,-120329.9346,-184755275.3366,-184700181.5141,-184760155.7590,-184746647.4047,-121452.0534,-184747507.4548,-1986.3956,-5326.7093,2626.5328,5512.1559,4650.8038,-334657.3173,-341848.5116,-337394.1914,-343177.5086,-344745.5893,-335354.2056,-342750.5095,-339895.8450,-229045511.1070,-229057154.8479,-229052395.0978,-229052655.6744,-339737.8198,-229060334.5388,4635.0301,-1215.6931,4041.3129,3599.0621,-4768.8629,-61025.3211,-66753.7165,-63409.5797,-64774.8346,-58208.8467,-68470.5679,-74454.4310,-64314.0986,-1379522.0446,-1401881.8332,-1396109.8783,-1401737.4682,-65670.2396,-1391239.8282,
21600.000,-2112.8327,-2140.3637,948.5291,-4530.6905,-4502.8264,-50816.1793,-25624.7987,-36877.7826,-27282.6965,-35155.7799,-31098.8690,-31368.7279,-33866.2515,-119109876.0416,-119058728.2957,-119117643.7173,-119109444.7386,-32564.5662,-119103037.9465,5679.7201,5609.6657,-5198.2099,-2334.9823,-4977.6191,-359917.2320,-360870.7804,-355716.4182,-363581.5189,-363973.2521,-355054.8105,-363511.2802,-359737.2166,-269059736.0559,-269059759.6953,-269072070.0364,-269068038.8518,-359517.2178,-269074558.5520,-3134.3204,-3310.9588,-4325.4760,-4713.7460,597.2344,-59366.3821,-64987.5143,-61780.4867,-60716.6723,-57233.9027,-69668.0075,-71306.2617,-65194.9094,-1313204.2955,-1338392.7996,-1323922.5916,-1335499.8137,-63943.6243,-1325489.0272,
25200.000,-572.4430,-1681.3667,2647.4337,6172.4754,4875.3323,41125.2213,62198.2031,55254.4191,64313.0930,55597.6483,59350.1485,60425.3991,59844.7644,-45346366.2990,-45301939.3631,-45352457.8726,-45351199.6928,58495.8791,-45340293.9548,-6755.5934,-3757.9419,6140.5605,-1044.1121,2231.6730,-362336.6964,-358239.1981,-351408.4288,-360328.2291,-360256.5276,-352663.2248,-360918.2998,-355682.5972,-290703214.6233,-290693566.9647,-290721621.5720,-290717388.9316,-356409.8403,-290718549.4792,-750.6866,5467.3436,1350.2291,2979.9099,4071.0282,-57744.2392,-63006.4205,-60724.2206,-57144.7257,-56964.1091,-69961.5760,-67374.2390,-61311.7117,-1247694.4761,-1274853.1505,-1252021.7877,-1267049.6420,-62210.1203,-1259750.5700,
28800.000,3157.8136,5510.6184,-4606.9653,-6009.1908,-3313.4480,131187.6747,144237.7799,143893.4820,151922.2791,142707.1179,146619.7337,148395.5353,144756.2825,31499538.1275,31535281.1249,31499082.7924,31495021.7557,145925.9856,31505241.6677,4478.7894,1527.7637,-4295.6110,3426.9797,2693.0527,-341459.3987,-332256.4150,-324805.3771,-334047.2597,-333556.8088,-327893.3011,-334702.1023,-331744.2807,-292501812.9806,-292485048.9446,-292524069.4196,-292523426.6707,-330587.2057,-292518024.7392,4049.1831,-3781.5635,2614.0449,522.8588,-5217.8498,-56157.5391,-60286.9123,-60059.4606,-54063.1189,-57623.5723,-69483.0070,-62531.5092,-61221.8508,-1182977.8032,-1211250.9508,-1181433.8845,-1196869.8975,-60469.9050,-1194024.4807,
