sl_5_86400_20240918 Coordinates.csv
2024/09/18 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:25 2024,
Start: 2024/09/18 07:47:00.00, Stop: 2024/09/19 07:47:00.00,
TIME_UNITS,STARLINK-1696 - X-Coordinate,STARLINK-5189 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-31808 - X-Coordinate,STARLINK-1644 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1696 - Y-Coordinate,STARLINK-5189 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-31808 - Y-Coordinate,STARLINK-1644 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1696 - Z-Coordinate,STARLINK-5189 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-31808 - Z-Coordinate,STARLINK-1644 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3098.8399,-583.0575,4473.3197,5343.8465,2611.8266,146393.1565,154464.4136,157526.5548,152988.6831,158403.1780,155631.6933,149578.1546,151668.4766,-174879633.2371,-174870662.7839,-174874693.9888,-174893178.3874,151750.8033,-174888319.8196,-5719.4323,6872.1377,250.8828,-2924.6936,-3273.1845,-338074.3766,-304036.3223,-324028.1512,-328573.3092,-322579.9873,-325356.6607,-319385.8861,-322293.8399,-49585505.5274,-49571165.2686,-49599860.1615,-49597353.4796,-323449.8737,-49603990.3990,-2385.9751,540.3388,-5288.8970,-3075.4631,-5523.2539,-3961.9637,-6525.3013,-8577.3872,-140.4134,-2999.9472,-13668.2774,-12610.8675,-7965.7371,78831473.6973,78806787.5242,78846762.6718,78821314.7529,-6568.5646,78831956.7908,
3600.000,4453.7330,-1321.6035,-5734.6516,-4014.6329,287.7214,227498.1654,226256.6236,233467.6027,228441.8263,234703.1143,232515.9599,225830.6983,228236.9540,-156027367.2171,-156026461.5237,-156020677.6030,-156043159.7080,227829.6587,-156034883.8870,4931.9089,-5193.8721,2989.9433,5454.9003,5948.0469,-289736.7858,-256104.7900,-277358.3289,-280103.8703,-273919.0966,-276888.8970,-272098.6112,-275934.9310,-93182738.1669,-93167473.4197,-93190100.5634,-93201210.5054,-275228.5285,-93201396.4703,-1961.7439,-4382.3803,2470.5285,-816.7412,3527.4195,-2472.1106,-4785.6736,-5851.3247,184.9621,639.2087,-9456.0028,-12621.7464,-3082.3501,78810751.4190,78787650.6495,78826625.9399,78803732.1237,-4665.3169,78814321.8471,
7200.000,-4370.1569,3843.1877,5044.8235,549.0080,-2107.0017,293552.6595,283904.8349,294527.7499,289171.3198,296105.9277,293997.0303,288128.3394,288879.2135,-126529485.8587,-126536072.6666,-126524623.5948,-126542630.4289,289427.7311,-126535912.3460,-1731.0825,1747.0697,-4374.3521,-5433.8729,-6569.3888,-222075.7328,-191707.0995,-212929.1947,-213842.7641,-207794.2961,-210478.2571,-207165.2462,-209085.8161,-130400086.4740,-130385972.8788,-130400359.0627,-130425157.3478,-209506.2091,-130418383.4818,5076.4746,5470.2899,1830.9053,4080.6468,602.1830,-1025.8421,-3044.4241,-2806.8931,-436.2383,3780.2919,-4328.4373,-11880.5432,-4428.4991,78790246.5636,78768674.4187,78805822.5642,78788545.7077,-2761.5472,78796673.0976,
10800.000,3899.3159,-5981.8768,-1881.0355,3787.4131,3216.9480,339934.6418,323764.8463,336748.9333,331231.1334,338897.9662,334281.5132,332341.7322,333042.3954,-88403936.5557,-88416961.6056,-88404067.3953,-88410524.6442,332625.8706,-88409606.2746,-2598.3525,1416.8333,4369.0417,3718.8196,4287.1698,-139582.0022,-114865.5381,-134879.4342,-132426.3111,-128524.2324,-130918.4190,-128465.6238,-130346.1744,-158699033.8982,-158687823.5905,-158693673.5741,-158726730.4382,-130463.2203,-158716544.4961,-5106.8629,-3181.8059,-5041.7547,-4289.2222,-4393.9382,374.3370,-1300.0656,249.9940,-2037.7275,6435.7615,1202.5389,-10460.5484,881.9257,78770144.1149,78749882.5320,78784592.2542,78775588.0767,-857.4747,78779010.5585,
14400.000,-3261.6719,6035.1622,-2451.4249,-6572.9168,-4236.2066,363279.0844,343305.1040,357428.7712,353606.7569,360488.5482,351222.1021,355442.4249,354428.6603,-44256976.4613,-44275005.7926,-44264273.0046,-44257421.3392,354676.1237,-44262389.0229,5776.1219,-3196.3954,-3930.2996,-1311.8067,-178.7682,-47866.8203,-30374.6014,-48255.9298,-39896.0463,-41193.1683,-44094.3874,-40916.5396,-43464.0245,-176150873.6983,-176143901.7041,-176142520.9583,-176173866.2253,-43127.8952,-176167393.5607,1984.7873,-1117.1717,5138.4680,1261.9374,5465.7885,1726.7151,449.2944,3010.1660,-175.7625,8598.7662,1514.0040,-8391.7564,-696.6080,78750602.1026,78731302.4739,78763126.3349,78763895.5341,1046.6818,78761334.2457,
18000.000,1808.6590,-3308.3412,5677.2751,6109.3496,5021.1502,361701.4674,341262.4052,355304.6467,353501.4995,359588.2095,349603.3949,355743.2127,353928.8951,2894965.6771,2873630.8658,2879691.0371,2892490.7259,354176.7777,2889275.5060,-6265.2190,3851.9806,3361.7116,-1372.9036,-3531.0506,46631.9006,56499.6196,41358.2119,52638.4164,48642.7819,45167.7981,49863.6484,47525.2378,-181568191.4536,-181566296.6022,-181560128.6876,-181580887.8783,46943.7116,-181583790.3554,2324.7727,4688.6865,-2115.4980,2701.3821,-3215.0666,3035.7440,2206.1993,5243.9939,4274.9594,10236.9147,-300.3921,-5667.8564,4640.7203,78731741.3697,78712966.5060,78741581.1298,78749521.9725,2950.7030,78743644.1755,
21600.000,1051.3044,-1027.9234,-6271.1213,-2819.0087,-4435.5094,334882.0967,317719.0272,330606.3969,330263.1469,336279.9046,327107.1919,333051.5456,331713.0652,49831387.0302,49808574.0702,49808801.9286,49819359.3434,331161.5808,49824989.5803,4415.6259,-4247.5620,-1919.5719,4127.7201,5219.8276,136789.5331,140349.4072,128243.6347,140670.4162,135281.4939,131831.6090,137911.1741,133507.9334,-174585695.3848,-174589156.9921,-174581221.9966,-174594573.1193,134021.7633,-174600698.6783,-5237.9597,-5370.0317,-2236.9026,-4645.9348,-1036.7270,4349.2590,3974.2697,6862.8711,8423.5832,11281.9901,-1188.4944,-2244.8540,3240.9733,78713637.7469,78694912.9516,78720089.1018,78728221.6258,4854.3698,78725940.3641,
25200.000,-4521.8629,4644.8395,4489.0542,-1212.3308,1731.2880,285120.6710,274097.2993,284990.2995,285758.6012,291970.2916,283976.3583,288737.3840,286038.3273,93347687.2788,93325186.9812,93319802.9236,93330209.7234,287097.4505,93340370.6865,-1796.4145,4361.3817,-901.6454,-5957.2085,-4849.9328,213175.3042,215965.0129,206921.0643,219435.3933,213200.6233,210555.3507,217261.2351,212861.8199,-155684881.8323,-155693383.9656,-155686700.0816,-155698862.9631,212567.6321,-155699784.9436,4919.1137,2687.0383,5185.7790,3087.4275,4620.8848,6313.3160,5759.0038,7942.9016,12062.3961,11607.0080,-1199.3249,1967.4684,8201.9447,78696317.1431,78677187.8669,78698767.5943,78704507.8572,6757.4633,78708222.8275,
28800.000,6732.4460,-5847.0984,-1923.9994,4016.0538,2389.2929,225251.9907,213073.7936,221388.4293,223050.4198,229128.3272,222455.5502,225742.9182,226003.0031,130473994.8230,130453369.1520,130443794.7301,130458077.1276,224790.8284,130465820.6556,-267.1576,-3310.8959,4413.9486,5458.7112,3629.1003,272882.5962,278664.4789,272472.8710,284257.4409,277348.7020,276277.4363,282159.8757,277652.5245,-126160860.9383,-126173504.4932,-126170567.2348,-126181584.4584,277586.6526,-126176199.2909,-1612.4669,1639.0672,-4985.7820,780.3669,-5400.0999,9732.9560,7569.4510,8704.4451,15201.8213,10984.1190,-459.4120,7093.7836,7370.7925,78679753.8681,78659847.2043,78677725.7252,78682167.9518,8659.7644,78690491.5820,
