sl_100_86400_20240824 Coordinates.csv
2024/08/24 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:54 2024,
Start: 2024/08/24 07:47:00.00, Stop: 2024/08/25 07:47:00.00,
TIME_UNITS,STARLINK-2385 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-5971 - X-Coordinate,STARLINK-30785 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-31260 - X-Coordinate,STARLINK-5332 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-3896 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-3620 - X-Coordinate,STARLINK-30776 - X-Coordinate,STARLINK-30894 - X-Coordinate,STARLINK-31129 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-1131 - X-Coordinate,STARLINK-1963 - X-Coordinate,STARLINK-3114 - X-Coordinate,STARLINK-2323 - X-Coordinate,STARLINK-11201 [DTC] - X-Coordinate,STARLINK-3833 - X-Coordinate,STARLINK-1721 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-32106 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-4419 - X-Coordinate,STARLINK-1629 - X-Coordinate,STARLINK-1528 - X-Coordinate,STARLINK-4098 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-3872 - X-Coordinate,STARLINK-5088 - X-Coordinate,STARLINK-11183 [DTC] - X-Coordinate,STARLINK-31901 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-6122 - X-Coordinate,STARLINK-6247 - X-Coordinate,STARLINK-1694 - X-Coordinate,STARLINK-1212 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-11114 [DTC] - X-Coordinate,STARLINK-5516 - X-Coordinate,STARLINK-6277 - X-Coordinate,STARLINK-31455 - X-Coordinate,STARLINK-1556 - X-Coordinate,STARLINK-5347 - X-Coordinate,STARLINK-31916 - X-Coordinate,STARLINK-11127 [DTC] - X-Coordinate,STARLINK-4332 - X-Coordinate,STARLINK-31184 - X-Coordinate,STARLINK-3766 - X-Coordinate,STARLINK-31231 - X-Coordinate,STARLINK-1088 - X-Coordinate,STARLINK-2755 - X-Coordinate,STARLINK-31708 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-1108 - X-Coordinate,STARLINK-5652 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-3684 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-30803 - X-Coordinate,STARLINK-30474 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-1936 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-4075 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-1627 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-2368 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-2688 - X-Coordinate,STARLINK-5243 - X-Coordinate,STARLINK-5888 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-30183 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-31095 - X-Coordinate,STARLINK-30841 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-6293 - X-Coordinate,STARLINK-31576 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-1235 - X-Coordinate,STARLINK-6138 - X-Coordinate,STARLINK-6100 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2385 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-5971 - Y-Coordinate,STARLINK-30785 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-31260 - Y-Coordinate,STARLINK-5332 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-3896 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-3620 - Y-Coordinate,STARLINK-30776 - Y-Coordinate,STARLINK-30894 - Y-Coordinate,STARLINK-31129 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-1131 - Y-Coordinate,STARLINK-1963 - Y-Coordinate,STARLINK-3114 - Y-Coordinate,STARLINK-2323 - Y-Coordinate,STARLINK-11201 [DTC] - Y-Coordinate,STARLINK-3833 - Y-Coordinate,STARLINK-1721 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-32106 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-4419 - Y-Coordinate,STARLINK-1629 - Y-Coordinate,STARLINK-1528 - Y-Coordinate,STARLINK-4098 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-3872 - Y-Coordinate,STARLINK-5088 - Y-Coordinate,STARLINK-11183 [DTC] - Y-Coordinate,STARLINK-31901 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-6122 - Y-Coordinate,STARLINK-6247 - Y-Coordinate,STARLINK-1694 - Y-Coordinate,STARLINK-1212 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-11114 [DTC] - Y-Coordinate,STARLINK-5516 - Y-Coordinate,STARLINK-6277 - Y-Coordinate,STARLINK-31455 - Y-Coordinate,STARLINK-1556 - Y-Coordinate,STARLINK-5347 - Y-Coordinate,STARLINK-31916 - Y-Coordinate,STARLINK-11127 [DTC] - Y-Coordinate,STARLINK-4332 - Y-Coordinate,STARLINK-31184 - Y-Coordinate,STARLINK-3766 - Y-Coordinate,STARLINK-31231 - Y-Coordinate,STARLINK-1088 - Y-Coordinate,STARLINK-2755 - Y-Coordinate,STARLINK-31708 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-1108 - Y-Coordinate,STARLINK-5652 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-3684 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-30803 - Y-Coordinate,STARLINK-30474 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-1936 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-4075 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-1627 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-2368 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-2688 - Y-Coordinate,STARLINK-5243 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-30183 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-31095 - Y-Coordinate,STARLINK-30841 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-6293 - Y-Coordinate,STARLINK-31576 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-1235 - Y-Coordinate,STARLINK-6138 - Y-Coordinate,STARLINK-6100 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2385 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-5971 - Z-Coordinate,STARLINK-30785 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-31260 - Z-Coordinate,STARLINK-5332 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-3896 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-3620 - Z-Coordinate,STARLINK-30776 - Z-Coordinate,STARLINK-30894 - Z-Coordinate,STARLINK-31129 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-1131 - Z-Coordinate,STARLINK-1963 - Z-Coordinate,STARLINK-3114 - Z-Coordinate,STARLINK-2323 - Z-Coordinate,STARLINK-11201 [DTC] - Z-Coordinate,STARLINK-3833 - Z-Coordinate,STARLINK-1721 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-32106 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-4419 - Z-Coordinate,STARLINK-1629 - Z-Coordinate,STARLINK-1528 - Z-Coordinate,STARLINK-4098 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-3872 - Z-Coordinate,STARLINK-5088 - Z-Coordinate,STARLINK-11183 [DTC] - Z-Coordinate,STARLINK-31901 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-6122 - Z-Coordinate,STARLINK-6247 - Z-Coordinate,STARLINK-1694 - Z-Coordinate,STARLINK-1212 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-11114 [DTC] - Z-Coordinate,STARLINK-5516 - Z-Coordinate,STARLINK-6277 - Z-Coordinate,STARLINK-31455 - Z-Coordinate,STARLINK-1556 - Z-Coordinate,STARLINK-5347 - Z-Coordinate,STARLINK-31916 - Z-Coordinate,STARLINK-11127 [DTC] - Z-Coordinate,STARLINK-4332 - Z-Coordinate,STARLINK-31184 - Z-Coordinate,STARLINK-3766 - Z-Coordinate,STARLINK-31231 - Z-Coordinate,STARLINK-1088 - Z-Coordinate,STARLINK-2755 - Z-Coordinate,STARLINK-31708 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-1108 - Z-Coordinate,STARLINK-5652 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-3684 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-30803 - Z-Coordinate,STARLINK-30474 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-1936 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-4075 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-1627 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-2368 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-2688 - Z-Coordinate,STARLINK-5243 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-30183 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-31095 - Z-Coordinate,STARLINK-30841 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-6293 - Z-Coordinate,STARLINK-31576 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-1235 - Z-Coordinate,STARLINK-6138 - Z-Coordinate,STARLINK-6100 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6084.5777,-3432.0063,443.6461,5607.6143,1111.2245,-3094.9404,-2881.7649,-3041.0761,4494.1843,-6320.7376,-5931.5015,-2625.2242,-1017.2046,5000.5545,2493.8940,-5334.7713,-1131.7094,5064.3731,3243.1991,445.9751,-5082.9863,3755.7702,3401.0794,-5319.9793,-551.7431,-5234.8389,-228.5046,-5163.3049,3768.4710,-3672.2427,5237.8667,-1081.6168,4659.1750,-6106.2026,-3135.3446,-6652.7348,-646.1338,5530.4442,-1277.3040,-2493.4635,5495.5465,2123.5106,6825.8400,-4301.0031,-1744.4794,-5534.3843,131.4535,998.3415,-5069.3786,2565.3704,5891.3182,-2261.9234,-3872.7487,331.0420,1335.2097,4850.3054,5919.6832,-1276.8691,1694.4458,4439.0140,4519.0519,-4356.9143,-2259.7180,-4117.3927,4522.5500,-4216.1796,-2667.0531,4050.9769,-5579.2848,-5940.7916,-618.2090,-521.0228,2257.0195,3581.8163,2055.5903,-5059.0655,-3098.2134,-5059.6542,-3099.9658,-742.8849,1263.3704,-5749.8015,-5548.7672,6630.7933,3748.0852,-2445.4375,438.3709,-5779.9582,866.5448,-6493.3466,761.8227,-3473.3308,5166.2133,3879.0638,6048.7690,5897.9850,-4950.4970,-913.5530,5999.0234,-3636.2896,-202804.6672,-187440.4701,-181121.4557,-187188.6867,-179803.4224,-183511.0014,-186480.2082,-186403.0665,-201380780.0733,-201326496.0678,-201371928.2219,-201372532.8683,-186209.2656,-201362656.7957,-3167.7456,-5320.1814,6299.7547,-1734.4795,5558.2436,2801.9927,-5084.9128,3428.9163,-1408.0350,339.6582,215.9194,6319.1908,5846.4018,-3100.8909,-5929.8095,-4239.3674,5837.9109,1583.6518,-3088.1548,-4508.7607,-1084.3837,2461.6374,-5792.2352,3988.4478,5709.5537,-737.5341,-4648.6171,-4498.0904,-2729.6431,5791.6044,3501.2956,-6142.1944,-4267.8362,2205.4786,-2807.9109,-1898.5427,5411.0049,497.0761,6703.7556,4971.2858,-1644.6436,-6284.2481,-929.4168,434.5462,-6688.9407,-3302.3192,4055.3721,6841.2844,-177.6894,6268.4560,-2677.7741,4615.1463,5083.2755,-4352.0819,-1689.8547,3297.7560,-2989.4274,6067.8695,-3746.6107,2140.2137,986.7683,5149.1950,-6330.2808,4656.2756,-4791.1647,-2728.7472,-4021.1996,1271.4094,1204.3427,-115.0988,-6425.6460,6881.5830,-6546.0610,-5913.1609,-6581.3377,-2219.5889,-6168.7847,2929.4472,2757.6159,-4202.3100,3973.9230,2841.2436,-4120.3311,-1999.2148,1306.5734,-3379.1756,-6134.8954,-3420.9028,-5043.5650,-2301.3655,6174.7548,4131.7691,458.8630,-2200.5604,3223.3990,-684.1693,-4791.4232,6746.1458,-1127.3445,3990.7414,-306470.3909,-289015.9488,-304060.3503,-306446.5190,-303257.9701,-304632.7951,-296671.8712,-302085.4472,-26729030.9299,-26697767.1922,-26726369.8315,-26728571.9884,-301288.9513,-26729517.6037,-973.7331,2869.3568,-2878.9294,3686.9725,-4008.0965,-5532.4978,-3562.6450,5189.8127,-5074.6883,2783.4375,3580.5084,1023.3797,-3600.5947,-3570.6094,-2408.0302,310.6452,3562.0818,-4458.6766,-5289.5328,5219.0604,-4584.8169,5024.5398,-1669.8529,-1141.6094,3692.4321,4300.9926,-5020.6049,1100.6963,-5158.2209,-1002.2704,2875.1800,-3005.0457,2853.5640,2381.4632,5252.0903,33.8063,-4267.9322,-3845.0206,341.9867,-4153.0519,-3589.8262,2023.3139,805.0966,-5417.7056,416.4036,2531.9772,5371.1399,-579.0748,4721.2766,804.8092,2477.8664,4648.1093,-2392.6692,-5146.6895,-6604.4387,3562.1043,-1986.3034,-2957.2568,5444.6621,4856.8177,-5026.0795,-1230.8199,-1651.6704,2561.5860,-2181.2862,-4776.6272,-4963.4794,-5478.8878,3786.9360,-3588.9141,-1520.9862,-488.2013,-64.2138,606.1373,-598.1530,-4223.4717,448.9683,-3722.4565,-5542.2059,-5368.5425,-5538.4866,2634.9575,472.4290,66.8627,5700.8966,-5542.7082,-3174.7112,1751.7589,-4585.6782,-824.4509,-3075.3511,4232.7135,-4613.4165,5290.0435,-1081.8577,3357.4482,-731.3932,-917.0352,-3303.4404,4346.7112,101757.0897,98776.8928,95176.3892,103697.5325,100725.1558,90068.2226,91230.7612,98787.4775,86301661.0184,86285642.9502,86276510.0906,86284547.8987,97216.6380,86292243.4537,
3600.000,5142.2124,3680.8646,-3276.7261,-2632.6940,-4238.9982,111.8021,4994.4524,3929.9848,-1332.1703,3460.9227,3713.0115,865.3505,-2635.9695,-869.0401,-88.8429,5566.2157,-2548.1009,-6885.9710,-1744.2593,2610.9471,3280.1649,-6624.4616,-478.3417,1512.3203,-1538.9054,3998.5096,3512.5411,5423.6225,-6761.9307,1066.0798,-6374.1235,3066.5267,-1017.9407,2870.7669,5107.0594,5614.2828,-1388.1499,-2369.8850,-1709.6523,21.4791,-5294.2248,1085.2194,-4857.4273,4764.8762,2965.8060,6387.6478,-4945.5110,-3008.7187,4759.4034,-4366.9349,-5291.6910,-1650.6773,1550.8252,4543.0357,-5870.7020,-6776.2049,-2759.9748,-2481.5341,2594.5920,-3930.7127,-3140.6603,1190.9773,3358.8828,2260.4078,-1108.0634,4123.3767,5721.7455,-4486.3967,5900.4136,6453.8639,3211.1658,-1163.6089,-227.3878,-1244.5296,155.4960,6470.3005,3849.2169,1198.1443,210.0050,4865.7810,-5105.1783,2514.1146,5492.7599,-4675.4403,-6630.7726,5671.0318,1238.5503,3705.1503,3481.3566,6365.6427,-3213.9245,1142.2928,-4454.3007,-525.5149,-5627.4593,-2364.6700,4815.0480,-1401.4047,-3282.2134,-200.6693,-119506.9299,-108641.8964,-100560.1687,-106362.2935,-98110.0100,-101370.2089,-105428.3470,-105022.5520,-187550623.3237,-187506701.9260,-187546042.3884,-187542272.7513,-104910.5557,-187533491.5046,640.0518,5520.0875,-3911.0770,4379.9547,-2990.6037,-5645.0665,4585.4514,-5645.8952,4465.9128,-2617.5410,-3488.1003,-6054.8114,-4350.8437,4031.4781,6707.6772,973.0996,-4408.6622,257.1021,6226.6077,5990.5077,-2802.9299,29.6668,4781.6972,-4255.2462,-6601.6565,-3751.8110,5673.0446,1494.0199,1533.5343,-5060.7720,-2327.2720,2968.7767,5009.6493,-3448.8243,-1921.0413,-126.2952,-6769.2622,3418.2904,-5379.3826,-6818.3820,4034.4398,5194.6601,3055.5676,-4088.1231,4578.6005,1998.6311,-3098.2604,-5506.8701,-3706.8108,-3286.3228,4090.3325,-5524.8930,-6440.2283,2570.4294,1733.0532,-1108.0707,3753.9034,-4363.7700,5145.2083,2167.9427,3663.9279,-4674.9077,3447.4886,-5822.1425,5137.5612,-1595.4902,3536.0817,2940.9764,-3441.0386,-2529.3622,2566.3430,-5749.0272,5684.9095,6174.0535,5336.5818,2495.8339,3799.0623,-3988.2227,-5704.9836,2116.5572,-2752.5288,-4494.3388,2140.3032,3136.3607,-997.5080,948.4824,6717.4100,4750.4264,4598.6893,-41.9756,-6132.9960,-6650.3179,3525.0554,4933.9636,-276.2261,3347.3481,2220.0896,-4791.5075,3863.6770,-5387.8738,-348291.7852,-324620.9895,-342176.6073,-342699.5210,-339679.9658,-341497.2254,-334321.1068,-337345.7150,-77962089.9141,-77923142.7051,-77964933.7224,-77968376.9316,-338022.1771,-77962747.1828,4586.1958,2067.2421,4689.3459,-4698.4141,4594.9486,4004.6393,-936.3171,-818.9480,5105.0807,-5394.8244,-4715.0404,3224.1997,4705.5242,5498.3701,-1473.4670,-3828.6894,-4718.1306,717.9005,2478.7681,-2278.4360,5408.7242,-1273.4407,4967.8989,4982.7119,790.8061,-4066.0929,1513.1512,-4066.2694,393.2057,4599.8650,1385.9908,5435.3137,-4695.5736,-5272.3592,-3958.4970,-4049.6813,361.3785,5306.5985,-3834.2052,1268.6957,-1220.0969,-4476.1846,-3904.3689,2920.3382,-4274.8076,1770.0180,-3373.5229,-2965.6624,-3431.4869,-4088.1326,1808.6388,-3863.5735,-1635.3304,4262.4948,3269.4737,-52.3429,5105.3476,4673.8444,-3676.2277,-5279.6510,4819.2587,4859.2323,4959.7437,2486.1022,4517.3996,5323.2717,1616.8072,4374.7785,552.1813,294.8847,5192.3014,-3677.0059,-3956.6290,2906.4774,4390.4032,-523.1579,-4322.2528,5525.7559,3901.0271,4329.3756,3782.9292,-4654.9511,3627.2188,-4042.9234,-1838.3360,3866.7065,-1119.1157,3447.3211,3717.6580,-2765.3427,-434.4687,-1276.6926,3972.0366,-4838.1232,4037.3702,-5464.1736,4446.3555,4697.4607,4724.5590,-4373.3335,103327.7724,100340.8652,97545.7785,103711.7736,104051.5787,93928.7541,90868.0023,97109.0963,86297152.0870,86277094.1758,86274706.4919,86283162.5302,98788.3244,86286041.3109,
7200.000,-3030.0871,-2731.7565,5810.9823,-562.0397,6491.1481,1861.2124,-4697.6450,-2981.7055,-1180.5103,82.1144,-1058.0693,2133.6354,5803.1104,-3337.7788,-2717.3982,-3925.6981,5754.1095,5751.3377,262.1628,-3994.2975,-1598.9759,5315.0076,-3502.7874,3662.7775,3074.7239,-1898.2299,-4570.0849,-4586.1837,5154.4201,2825.0597,4970.3989,-5194.0509,-2967.8925,1322.8330,-4855.0858,-2729.1882,2674.9570,-841.9679,4769.1723,2109.9350,1627.5331,-4563.1354,1319.0878,-3953.6596,-4171.5890,-4740.2142,6428.1126,4620.1912,-3492.9766,5138.4055,2175.5003,4504.3342,1920.6668,-6709.3806,6635.3478,5685.9454,-1575.1539,5815.6327,-4834.4618,3296.1689,1641.3949,3286.0283,-4493.3539,1798.0547,-2939.6282,-3865.9315,-6050.3626,4246.5501,-3118.9785,-4590.5341,-5009.8547,3386.9508,-2876.9375,-2139.6991,-3390.3401,-4691.8357,-4181.9497,2772.9513,1706.1225,-6841.1225,6756.9037,1354.9015,-3898.5992,672.7937,6165.4011,-6886.7867,-2682.8576,-15.9447,-6107.6482,-4168.5097,4533.8758,1381.7277,3110.1545,-1976.7873,3939.3581,-1471.7896,-3815.5238,4299.6719,128.1979,3461.7870,-28062.7992,-23858.7775,-13727.5089,-19104.9125,-10287.3567,-13323.3965,-17305.1524,-16713.1579,-160926398.2126,-160894238.8366,-160922190.4581,-160912043.7128,-17079.8948,-160909975.9894,3088.4787,-2620.1374,850.4402,-6287.3059,267.7686,6671.0802,-1497.9286,4746.9923,-6523.1417,5130.4412,6161.5344,3637.0198,2343.4658,-4712.5886,-4588.3211,3351.8591,2415.5243,-1745.5885,-6674.4477,-5244.3786,6065.0126,-2090.4040,-2934.3098,3444.4821,3874.2370,6508.0498,-4062.3357,2476.5256,854.1153,3283.1419,-239.2898,767.5969,-5057.4815,4728.7070,4605.7595,3129.9767,5160.5268,-6303.8169,1971.9842,6170.0764,-4262.1564,-3063.3603,-4980.2088,5525.1446,-556.2873,660.9902,1274.2374,2135.1174,5993.3729,-1310.9320,-4259.3143,5223.1696,4823.1958,-616.6427,573.1247,-1588.6495,-4434.3566,1807.8547,-4757.2562,-5575.8289,-6542.0618,3223.6611,791.6971,3671.3259,-4717.5455,5110.0435,-1966.6356,-5437.4670,4100.6627,4129.9707,2681.4327,2388.6626,-3008.9917,-4639.5778,-2538.3013,-1365.3328,442.7118,4955.7975,6702.8109,-316.1364,1506.3922,5595.9830,1500.7211,-4115.8716,805.6002,778.2350,-4311.5452,-1980.2792,-3123.4293,2972.8963,3754.5853,6211.8916,-6127.3029,-6488.2990,-3412.3759,-5674.2991,1912.3171,1188.4472,-6092.0380,5747.7884,-367723.3335,-339587.5333,-358399.0650,-357107.9199,-354456.0734,-356074.4745,-350567.3866,-353454.1331,-123855873.8716,-123812578.8730,-123865363.4112,-123864952.1953,-353253.3797,-123857161.3958,-5414.2727,-5836.0266,-3699.7463,2867.7441,-2440.9755,-49.7794,4734.3109,-4078.4777,-1985.7596,4632.8568,2996.9264,-5490.9936,-3000.3686,-3730.5710,4315.7832,4449.7194,3020.0252,3435.0376,1823.5596,-2108.0676,-2943.1329,-3596.0660,-5200.3665,-4480.1866,-4710.4597,756.4445,3061.5321,4567.4094,4564.5476,-5412.0469,-4826.3811,-4511.1597,3696.2341,4865.8205,-803.9082,5524.6005,3742.6097,-2264.2994,4461.3643,2356.5092,4979.4220,4223.9417,4634.5718,1338.2020,5491.6668,-5012.7855,-1580.0715,4701.7968,56.1823,4282.1574,-5022.6780,734.4660,4416.7180,272.7767,1955.8200,-3514.6916,-5078.0686,-3177.7692,-825.6531,2446.2862,-1054.2961,-5083.1065,-5206.0684,-5347.4169,-4158.1482,-2634.2369,2709.0775,-619.2463,-4526.7038,3153.6474,-3401.9992,5530.2089,5524.6192,-4704.6848,-5476.3858,4936.5206,5484.5320,-3970.6836,141.1763,-257.4262,255.1870,3859.5457,-5530.7360,5520.9772,-3118.8898,123.1480,4689.9554,-6659.8669,-301.3818,4670.2822,3659.9530,-2585.5642,-960.7956,1402.7513,-4585.3509,3490.5147,-5460.1267,-5208.5337,-3322.8342,1755.9054,104841.6778,101857.8488,100237.6601,102770.1319,106869.0127,98691.8668,91248.7488,102082.0871,86291899.6562,86268564.6151,86274117.4059,86282780.7739,100349.5039,86279815.2267,
