sl_100_86400_20241208 Coordinates.csv
2024/12/08 07:47:00.0000 UTC

Generated: Tue Oct  8 16:18:55 2024,
Start: 2024/12/08 07:47:00.00, Stop: 2024/12/09 07:47:00.00,
TIME_UNITS,STARLINK-3191 - X-Coordinate,STARLINK-4106 - X-Coordinate,STARLINK-1993 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-5822 - X-Coordinate,STARLINK-5906 - X-Coordinate,STARLINK-4059 - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-5286 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-3316 - X-Coordinate,STARLINK-3582 - X-Coordinate,STARLINK-4711 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-31811 - X-Coordinate,STARLINK-1162 - X-Coordinate,STARLINK-30276 - X-Coordinate,STARLINK-31780 - X-Coordinate,STARLINK-5220 - X-Coordinate,STARLINK-31474 - X-Coordinate,STARLINK-31465 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-2157 - X-Coordinate,STARLINK-30321 - X-Coordinate,STARLINK-1678 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-3219 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-4590 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-3548 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-5448 - X-Coordinate,STARLINK-1785 - X-Coordinate,STARLINK-30320 - X-Coordinate,STARLINK-1062 - X-Coordinate,STARLINK-6329 - X-Coordinate,STARLINK-1555 - X-Coordinate,STARLINK-30331 - X-Coordinate,STARLINK-4190 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-31139 - X-Coordinate,STARLINK-31187 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-4032 - X-Coordinate,STARLINK-3763 - X-Coordinate,STARLINK-31573 - X-Coordinate,STARLINK-5561 - X-Coordinate,STARLINK-5507 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-5801 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-1770 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-31082 - X-Coordinate,STARLINK-32014 - X-Coordinate,STARLINK-30356 - X-Coordinate,STARLINK-30876 - X-Coordinate,STARLINK-1730 - X-Coordinate,STARLINK-32121 - X-Coordinate,STARLINK-3772 - X-Coordinate,STARLINK-2029 - X-Coordinate,STARLINK-5781 - X-Coordinate,STARLINK-11251 [DTC] - X-Coordinate,STARLINK-1673 - X-Coordinate,STARLINK-31740 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-31090 - X-Coordinate,STARLINK-5451 - X-Coordinate,STARLINK-31694 - X-Coordinate,STARLINK-4045 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-4006 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-4685 - X-Coordinate,STARLINK-5912 - X-Coordinate,STARLINK-5891 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-11226 [DTC] - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-4469 - X-Coordinate,STARLINK-1776 - X-Coordinate,STARLINK-31802 - X-Coordinate,STARLINK-5661 - X-Coordinate,STARLINK-30458 - X-Coordinate,STARLINK-31073 - X-Coordinate,STARLINK-4053 - X-Coordinate,STARLINK-5719 - X-Coordinate,STARLINK-30906 - X-Coordinate,STARLINK-5643 - X-Coordinate,STARLINK-30957 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-31868 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3191 - Y-Coordinate,STARLINK-4106 - Y-Coordinate,STARLINK-1993 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,STARLINK-5906 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-5286 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-3316 - Y-Coordinate,STARLINK-3582 - Y-Coordinate,STARLINK-4711 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-31811 - Y-Coordinate,STARLINK-1162 - Y-Coordinate,STARLINK-30276 - Y-Coordinate,STARLINK-31780 - Y-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-31474 - Y-Coordinate,STARLINK-31465 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-2157 - Y-Coordinate,STARLINK-30321 - Y-Coordinate,STARLINK-1678 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-3219 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-4590 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-3548 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-5448 - Y-Coordinate,STARLINK-1785 - Y-Coordinate,STARLINK-30320 - Y-Coordinate,STARLINK-1062 - Y-Coordinate,STARLINK-6329 - Y-Coordinate,STARLINK-1555 - Y-Coordinate,STARLINK-30331 - Y-Coordinate,STARLINK-4190 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-31139 - Y-Coordinate,STARLINK-31187 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-3763 - Y-Coordinate,STARLINK-31573 - Y-Coordinate,STARLINK-5561 - Y-Coordinate,STARLINK-5507 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-5801 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-1770 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-31082 - Y-Coordinate,STARLINK-32014 - Y-Coordinate,STARLINK-30356 - Y-Coordinate,STARLINK-30876 - Y-Coordinate,STARLINK-1730 - Y-Coordinate,STARLINK-32121 - Y-Coordinate,STARLINK-3772 - Y-Coordinate,STARLINK-2029 - Y-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-11251 [DTC] - Y-Coordinate,STARLINK-1673 - Y-Coordinate,STARLINK-31740 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-31090 - Y-Coordinate,STARLINK-5451 - Y-Coordinate,STARLINK-31694 - Y-Coordinate,STARLINK-4045 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-4006 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-4685 - Y-Coordinate,STARLINK-5912 - Y-Coordinate,STARLINK-5891 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-11226 [DTC] - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-4469 - Y-Coordinate,STARLINK-1776 - Y-Coordinate,STARLINK-31802 - Y-Coordinate,STARLINK-5661 - Y-Coordinate,STARLINK-30458 - Y-Coordinate,STARLINK-31073 - Y-Coordinate,STARLINK-4053 - Y-Coordinate,STARLINK-5719 - Y-Coordinate,STARLINK-30906 - Y-Coordinate,STARLINK-5643 - Y-Coordinate,STARLINK-30957 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3191 - Z-Coordinate,STARLINK-4106 - Z-Coordinate,STARLINK-1993 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,STARLINK-5906 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-5286 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-3316 - Z-Coordinate,STARLINK-3582 - Z-Coordinate,STARLINK-4711 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-31811 - Z-Coordinate,STARLINK-1162 - Z-Coordinate,STARLINK-30276 - Z-Coordinate,STARLINK-31780 - Z-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-31474 - Z-Coordinate,STARLINK-31465 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-2157 - Z-Coordinate,STARLINK-30321 - Z-Coordinate,STARLINK-1678 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-3219 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-4590 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-3548 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-5448 - Z-Coordinate,STARLINK-1785 - Z-Coordinate,STARLINK-30320 - Z-Coordinate,STARLINK-1062 - Z-Coordinate,STARLINK-6329 - Z-Coordinate,STARLINK-1555 - Z-Coordinate,STARLINK-30331 - Z-Coordinate,STARLINK-4190 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-31139 - Z-Coordinate,STARLINK-31187 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-3763 - Z-Coordinate,STARLINK-31573 - Z-Coordinate,STARLINK-5561 - Z-Coordinate,STARLINK-5507 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-5801 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-1770 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-31082 - Z-Coordinate,STARLINK-32014 - Z-Coordinate,STARLINK-30356 - Z-Coordinate,STARLINK-30876 - Z-Coordinate,STARLINK-1730 - Z-Coordinate,STARLINK-32121 - Z-Coordinate,STARLINK-3772 - Z-Coordinate,STARLINK-2029 - Z-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-11251 [DTC] - Z-Coordinate,STARLINK-1673 - Z-Coordinate,STARLINK-31740 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-31090 - Z-Coordinate,STARLINK-5451 - Z-Coordinate,STARLINK-31694 - Z-Coordinate,STARLINK-4045 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-4006 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-4685 - Z-Coordinate,STARLINK-5912 - Z-Coordinate,STARLINK-5891 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-11226 [DTC] - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-4469 - Z-Coordinate,STARLINK-1776 - Z-Coordinate,STARLINK-31802 - Z-Coordinate,STARLINK-5661 - Z-Coordinate,STARLINK-30458 - Z-Coordinate,STARLINK-31073 - Z-Coordinate,STARLINK-4053 - Z-Coordinate,STARLINK-5719 - Z-Coordinate,STARLINK-30906 - Z-Coordinate,STARLINK-5643 - Z-Coordinate,STARLINK-30957 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2869.2134,-4448.5695,2617.9975,1061.7759,5203.1031,-5568.8213,-2.0208,-1256.3937,2608.8321,1163.3228,0.0000,-4680.6791,-4343.1163,-3552.9581,-4247.6079,-6248.0096,-6143.3493,1150.9473,-2259.4251,-4912.4998,-2389.8536,3963.8945,2034.0099,5862.5122,3747.1388,530.5237,1187.3651,3985.5556,-3450.8080,630.2838,1537.1980,2454.3892,4143.4331,-2587.0381,453.2260,-1085.1998,-4308.9369,-5339.3223,-3091.6008,456.4978,-3052.7619,-5189.3014,3460.7403,4124.6109,-5558.8372,-4368.4046,-6510.9044,-1736.9355,3873.0404,4252.7619,3201.8255,705.9066,-1411.0256,520.5730,6720.2213,-1430.4471,-4535.9998,3994.6833,1844.2994,4015.9425,-2099.8935,3124.0034,-5230.5331,-6339.8217,-6178.1855,-2232.4079,6771.9290,-4933.6687,4111.8062,-4150.3330,-4736.8154,1150.6208,-1765.6620,2825.9134,3075.7565,1103.8679,2505.3417,-4742.9969,3467.6705,-4951.8017,-3024.7076,-6803.8083,4930.3387,-3072.7378,5289.9293,4078.1881,-6169.8275,-4309.3556,-2644.5863,-2847.4345,-264.8642,3549.4983,3221.5629,-5142.6613,-5851.0726,2626.8946,2578.6953,-6308.9445,-1607.6020,-334.8885,326073.9456,311079.2017,323010.0798,326183.8249,321223.6215,323408.5386,316524.9076,322559.1601,-44733587.2131,-44727328.2762,-44712099.5451,-44710496.4799,320848.8948,-44714769.7205,3394.8248,-871.2733,4271.7268,-5600.5855,-4380.2468,-3313.9126,-6202.0331,6775.4608,1500.9307,6441.5688,0.0000,985.7876,-5000.3919,-5089.4183,4323.5621,92.2139,709.3385,4424.3738,5169.3544,1002.1312,-3402.2238,-3293.8678,-6602.7480,3483.8983,-5740.8800,5049.9075,6204.5275,-4513.1844,-5013.3584,6592.2195,-4114.5541,3808.4546,1658.6578,-3620.8892,4196.2315,6819.4158,-3245.0607,752.4487,-5650.4205,-5199.4212,3769.1033,-3690.9134,5017.1564,-689.9481,-478.5396,4737.2961,2225.2130,-5687.4192,-4274.1717,4189.1596,4374.2061,-647.1964,-3948.0655,6792.0108,-1312.9757,-5171.7332,1668.3258,-3236.2443,6598.6652,-1952.9724,5279.7303,4491.6498,-808.9525,-1844.1127,-528.3427,3543.6300,1497.0513,1001.8647,-5379.7722,5395.7456,1880.5475,-6150.0537,6084.8280,-4777.1873,-4896.4818,4240.1459,4570.2497,4485.2159,2318.0171,3210.6373,-6127.8954,109.6493,3667.7437,4329.4106,1203.8920,3074.3489,3189.0802,-5405.3363,-4402.8697,-4708.7465,-6913.6885,-2664.9852,-2685.4072,761.6046,-2634.1043,-863.4270,4979.5855,891.6278,6540.5646,-6602.2077,169296.4417,191551.6162,188084.3217,182874.8565,189375.1632,186249.2527,181232.4196,182275.0566,-95920144.2372,-95923483.4618,-95920988.9951,-95935828.9886,182655.8705,-95927388.3375,-5305.3552,5218.0196,4770.1085,3910.7327,-1366.0731,-2525.4755,3057.1438,614.2998,-6271.6346,2283.7253,0.0000,-5001.7905,1990.2702,3046.6443,-3182.2173,2953.9442,3132.9920,5054.2455,-4006.9831,-4633.5219,5440.1260,-4645.1272,-463.2762,549.8993,964.9271,4717.1932,-2850.1341,3396.9038,3065.4174,1997.8141,5344.1329,5218.8575,-5299.9916,5287.4564,-5389.4263,-399.1700,-4335.6357,4199.5564,2536.0530,-4574.3657,-4948.0827,2738.9142,-3274.7706,5385.0789,3986.7399,2348.3962,-881.5038,-3540.0161,3809.1334,-3436.0872,4128.1581,-6881.1969,-5550.8216,431.9161,1095.9002,4526.3143,-4963.5115,4647.9170,1070.9526,5153.2868,3970.4470,-4269.5063,4451.5257,1697.4142,-3073.8483,-5514.6503,-74.8117,4428.6832,1175.7240,474.3646,-4710.1693,2815.6984,2633.1469,4121.7238,3609.6818,-5358.5383,4391.9549,-2291.4068,-5523.0352,3607.8342,-1080.4463,-1356.7072,3230.6702,-4439.5981,3738.7242,-4695.4253,36.9323,-283.7498,-4495.2513,-4229.0368,-280.2482,5312.5960,5493.5900,-4594.8971,2631.5798,-6382.7125,-4088.7446,-2373.5942,1601.6726,-1696.5317,-51177.9295,-56238.1904,-57076.5953,-48929.8988,-51421.5840,-62119.4767,-61403.1608,-54869.9916,41741945.5184,41763459.7564,41755417.7555,41734907.2624,-55181.7935,41738658.3385,
3600.000,-6123.6839,6213.3513,-4418.6935,2414.8928,-3335.8385,3356.0401,2550.8491,-491.1291,-2339.8997,-3527.7711,0.0000,5340.3664,4321.6274,4041.2556,3.1745,3432.5554,6162.7353,-4746.5718,785.7875,3142.0979,5982.7843,-1760.6467,-147.2165,-5540.2132,-1107.6759,-4276.6415,-3054.4371,-67.5347,4927.9919,-2116.2547,1331.5873,-4848.7602,-6368.4216,5924.7918,-4782.8514,-711.0743,6564.1754,1832.8991,3856.2909,3009.9881,-1261.4380,5128.8810,-5196.2199,-4010.2656,3793.1299,450.1231,4983.7433,3686.5775,220.8517,-5998.3892,-5336.7931,-3893.5539,2741.1734,-2270.1573,-4511.2085,2085.9106,4763.3913,-829.1675,-3696.4619,-3445.1589,-363.2333,-6005.2829,6762.7915,6120.4131,3605.5165,-1559.1844,-6008.6006,5274.5061,-2190.8215,1223.6634,3271.2104,1397.9099,-704.0414,-1573.8305,-1585.6876,-4726.9907,-5484.2927,1322.6041,-5935.5101,1046.6008,4013.8462,4901.1780,-692.4415,1879.7416,-6195.4618,-6578.5759,4885.9566,4726.4892,6082.3791,5132.2703,2506.1013,-2413.7196,-1155.5139,3463.7184,6845.5854,544.3901,-5481.8176,5705.1145,-880.1653,3218.9273,274851.3012,255263.1218,268480.8232,269844.3747,264896.4287,267300.1328,261520.9473,263159.1334,-18301377.2029,-18299417.9362,-18284812.7985,-18274677.6526,264893.6340,-18281925.6846,-2045.9967,-2028.6951,-329.2179,3373.4205,5635.3821,897.9850,3407.3501,-5908.3443,3121.7372,-3859.6420,0.0000,-4054.0731,1723.6013,1342.6533,-4120.3445,-2576.0467,-3163.1036,-1153.6130,-6873.3415,-5117.3264,1398.6738,6183.5064,5874.9864,-1185.8473,5054.1174,-4493.7715,-3089.8995,4180.5996,828.7046,-6148.1664,6238.8925,-130.9069,1040.6639,2581.7497,-2518.2720,-5774.1133,2132.8665,-3807.4928,2228.9545,5799.3239,-4372.4936,14.7981,-4456.8296,4812.1990,-3590.8465,-5073.6716,-3991.2309,5817.8743,4140.0760,-3248.9503,-228.3367,-3334.0961,-438.7737,-5071.4247,3362.6273,1350.5396,-4743.7864,5702.2672,-5286.2523,5593.5892,-6861.6332,-3122.2513,-1282.8223,-121.0371,-2244.6257,-5330.6582,953.7000,-4151.6005,5637.1792,-4949.6193,-5345.9948,6647.3378,-6719.8667,6733.9418,6567.3242,-1809.7296,-1015.9966,-4317.7680,784.0851,-4040.6976,4636.0081,-2555.9085,-2072.7776,-6627.4221,1552.5996,-1861.6411,-394.2268,3322.4546,2464.7927,1317.2840,5357.0604,5961.4438,5965.3245,-4469.9894,581.0254,4182.1665,-4092.6495,-2769.3284,-4784.9495,4054.0990,245598.4347,263646.5207,262242.0846,257020.6542,264344.5824,261743.3641,255989.4392,257233.5632,-104203581.3238,-104207920.5761,-104198894.7186,-104211930.0919,257356.4538,-104209825.0038,2479.7483,-2271.3747,-5325.1005,-5540.2527,-2296.7004,6012.9550,-5458.8186,3555.8040,5741.7526,-4563.0549,0.0000,1699.7260,-5125.1965,-5456.7370,5453.0930,-5426.9497,329.0757,-4766.5331,-34.6774,3228.7472,-3044.2312,2590.4577,-3668.5303,3825.7663,-4607.3536,-3110.9543,5386.0812,-5515.5233,-4646.3338,2354.2023,-2696.9970,-4936.9198,2507.9150,-2470.5030,4186.5014,-3747.3842,481.0485,-5383.6346,-5308.1261,2320.9462,5211.0702,-4675.4458,-1005.3130,-2714.7079,-4458.6698,-4604.0656,-2719.0821,-667.8267,-5541.5764,-928.5322,-4248.3564,4673.8912,6362.4144,3954.3628,-4063.6683,-6578.5531,1658.0933,-3869.2624,2537.0761,-1856.0258,-956.1380,1513.3258,-719.2111,2988.9986,5451.0417,4121.6501,-3339.9579,110.7035,3253.2435,-4542.8363,2963.4132,976.2307,1196.7255,-173.2159,924.6816,4708.0531,-3936.0174,5228.4257,3457.4976,-5526.8028,-3209.3329,4180.1063,-6594.2242,637.9162,1630.8819,1161.4874,-4920.2150,-3813.8280,1855.3697,4466.4563,3589.7107,-2583.6075,-3311.7081,4003.8511,951.4891,5513.3535,1144.1616,-2455.5913,-4935.3170,4434.5343,-49244.6850,-54590.9186,-54444.9223,-48840.9640,-48014.6619,-58012.0333,-61518.9170,-53935.2077,41729136.5350,41753643.2533,41745023.0747,41731593.1368,-53449.0491,41728948.2098,
7200.000,6634.1735,-5600.3301,5688.8297,-5743.6479,-126.6029,-1148.8657,-5292.7739,3043.9720,2887.9000,5594.0004,0.0000,-4030.9763,-3898.1793,-4390.9908,4458.7873,-37.4212,-3818.1678,6604.1827,1024.5819,-748.6025,-6674.8484,-426.2174,-2752.3811,3159.9471,-2812.6775,6241.8062,5094.1884,-4126.0041,-5207.3526,3402.0573,-2940.3565,6210.2859,6164.7147,-6555.1043,6784.4922,3234.7354,-5866.7497,1464.6537,-4534.0913,-4938.3721,4625.4317,-4297.4482,4829.9698,2529.3882,-1446.4285,3864.2837,-1450.5789,-4161.8476,-4308.8795,5037.5466,5806.6811,3161.9671,-4714.1536,4084.8504,856.9422,-3861.5858,-3345.4896,-1887.1735,4819.7894,1556.5675,2477.6737,6523.2091,-5378.2200,-2872.3315,-558.7736,3847.3301,3368.1686,-1963.0453,-1532.1593,3193.7009,-1357.6029,-3612.2238,3208.2109,-346.1366,-1081.5053,6822.2675,6437.9459,3044.9520,6351.9019,3043.2274,-4138.1455,-1647.8367,-2234.2682,-65.0898,1783.6848,6220.4030,111.6896,-4095.9856,-6465.2928,-6379.4626,-4692.2128,992.4071,-460.9444,-1505.9250,-5339.3332,-1889.1117,6177.6670,-1691.7067,4127.7284,-5627.1454,205885.4995,183467.9283,196620.4505,196125.5193,191562.7160,193641.1883,189460.1459,193398.8716,9365853.6825,9363823.5328,9375475.3431,9385566.9903,191965.3808,9385429.0541,567.4397,3474.0085,-2977.5740,-1053.2984,-5220.5771,3203.7964,-94.7806,2835.7181,-6028.7885,350.0447,0.0000,4959.6084,2656.7126,2946.7032,3526.0475,5256.5248,4530.1513,-1460.8577,5521.1342,6754.0945,378.3275,-6845.1526,-3127.2564,-2659.7573,-3289.1933,3005.6606,-682.7486,-3646.6174,3470.1115,2940.3695,-6054.7358,-2616.0870,-2585.2681,-1123.7799,880.1859,2584.4518,-239.9492,6130.1023,2056.2812,-4688.1430,4616.5903,3910.8565,1721.6790,-6018.0435,6457.3387,4345.4091,4917.4586,-3285.1171,-3844.9509,535.5555,-3388.3933,6177.3637,3703.9811,782.6589,-5141.3364,2411.6943,5452.1991,-6633.9868,1861.8651,-6008.6391,5914.0539,980.7115,2623.7237,2955.3989,5269.2078,5748.9547,-3788.9034,4508.6290,-3865.8487,3030.0827,6778.2017,-4150.8517,4371.7778,-5702.2261,-4742.1945,-83.1034,-2199.9347,3800.8453,-2633.5430,4741.6910,-799.4828,5016.9850,-2541.4174,5939.4088,-3618.4022,222.6799,-920.3248,709.7329,150.8151,1819.8399,-1974.8224,-6635.1194,-6838.5321,6693.7016,1952.7833,-6526.9868,1951.6445,3840.8498,1887.3682,-106.0726,307193.0415,319852.5290,319660.2557,314563.7612,322527.1708,319914.7503,314875.6098,316277.8667,-105343305.0880,-105350799.3998,-105336341.8232,-105343873.0434,315656.4422,-105348368.9868,1867.9691,-2113.9023,2585.8005,3702.5761,4555.1328,-6070.6306,4446.5880,-5531.7941,-1922.5219,4076.7730,0.0000,2638.3123,5052.3899,4453.0645,-3812.9318,4485.5805,-3614.7330,887.9676,4030.2062,582.1663,-1522.7227,1011.7822,5522.1076,-5458.5834,5396.5716,-385.2478,-4647.8402,4179.6042,2700.5191,-5262.5619,-1634.0370,1560.9321,1800.4787,-1912.2364,18.2656,5531.6850,3648.6896,2652.0291,4806.1853,1310.8252,-2295.4471,3778.7246,4633.3535,-2000.9645,1813.9189,3633.3925,4662.1846,4435.1570,3800.5722,4656.0472,1150.5688,247.3815,-3530.4129,-5415.8717,4567.3301,5341.8133,2642.9197,746.7516,-4632.4432,-2847.1268,-2655.2387,2133.5865,-3483.3994,-5434.5912,-4451.1415,-198.5509,4724.4942,-4574.1675,-5471.7252,5206.5055,551.8025,-4111.3119,-4215.3906,-3907.5680,-4786.5519,-1147.0969,506.2233,-4914.1169,741.5831,4013.9634,5476.9908,-4503.3052,6051.5415,3537.6770,-5220.6469,3048.8481,6870.8923,5523.4035,2162.1584,-2029.3113,-4698.2329,-1743.4726,-954.8068,-1008.4508,-3983.8935,-1482.4933,2469.0706,5338.2082,5222.5005,-3863.1877,-47371.9136,-52889.6432,-51540.9648,-49697.8989,-45101.0885,-52980.3236,-60885.4914,-50834.6254,41716333.4160,41743350.6182,41733466.9217,41725177.3931,-51710.9118,41719256.1418,
